Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
081311,Montesquiu,76,309,80,54,278,104,130,587,184
251403,Montferrer i Castellbò,74,436,79,76,364,54,150,800,133
430897,Montferri,41,138,34,46,119,27,87,257,61
251386,Montgai,43,229,100,33,197,118,76,426,218
081265,Montgat,897,3795,599,839,3815,794,1736,7610,1393
081326,Montmajor,31,162,52,25,149,56,56,311,108
081332,Montmaneu,10,70,30,8,53,25,18,123,55
430901,"Montmell, el",131,552,138,120,467,101,251,1019,239
081350,Montmeló,760,3068,575,717,3057,736,1477,6125,1311
251425,Montoliu de Lleida,38,166,52,24,157,68,62,323,120
251410,Montoliu de Segarra,15,70,29,4,49,29,19,119,58
251431,Montornès de Segarra,1,26,20,3,27,21,4,53,41
081363,Montornès del Vallès,1470,5823,893,1454,5309,1093,2924,11132,1986
430918,Mont-ral,11,74,17,6,57,10,17,131,27
171100,Mont-ras,135,658,134,141,617,148,276,1275,282
430923,Mont-roig del Camp,954,4553,978,903,4132,956,1857,8685,1934
081379,Montseny,14,112,38,15,100,35,29,212,73
430939,Móra d'Ebre,470,1924,420,465,1847,573,935,3771,993
430944,Móra la Nova,250,1164,267,234,1041,333,484,2205,600
430957,"Morell, el",338,1264,182,274,1156,231,612,2420,413
430960,"Morera de Montsant, la",12,67,20,6,46,13,18,113,33
081290,Muntanyola,53,206,32,59,189,29,112,395,61
081398,Mura,14,89,16,21,69,21,35,158,37
251459,Nalec,1,30,22,2,29,15,3,59,37
250254,Naut Aran,113,695,100,145,606,101,258,1301,201
081402,Navarcles,449,2033,444,431,1993,615,880,4026,1059
081419,Navàs,492,2059,517,458,1927,718,950,3986,1235
171117,Navata,115,401,97,113,386,115,228,787,212
251462,Navès,21,88,26,23,86,33,44,174,59
081424,"Nou de Berguedà, la",8,49,21,11,38,20,19,87,41
430976,"Nou de Gaià, la",56,163,44,56,151,65,112,314,109
430982,Nulles,36,163,38,25,140,59,61,303,97
251484,Odèn,8,108,46,9,72,30,17,180,76
081430,Òdena,329,1198,246,271,1145,280,600,2343,526
171122,Ogassa,21,102,25,9,68,26,30,170,51
081458,Olèrdola,381,1260,215,338,1154,236,719,2414,451
081461,Olesa de Bonesvalls,157,644,118,141,577,125,298,1221,243
081477,Olesa de Montserrat,2288,8375,1397,2120,7847,1897,4408,16222,3294
251497,Oliana,110,650,216,111,606,249,221,1256,465
251500,Oliola,9,90,32,10,60,29,19,150,61
251517,Olius,101,289,59,85,277,59,186,566,118
081483,Olivella,376,1369,164,361,1169,150,737,2538,314
081496,Olost,75,398,122,68,364,164,143,762,286
171143,Olot,2624,11596,2594,2394,10669,3848,5018,22265,6442
251522,"Oluges, les",2,64,32,3,44,29,5,108,61
081445,Olvan,56,309,93,47,275,128,103,584,221
251538,"Omellons, els",8,78,43,8,69,35,16,147,78
251543,"Omells de na Gaia, els",9,45,24,4,44,20,13,89,44
171156,Ordis,38,130,36,22,121,32,60,251,68
251556,Organyà,43,299,110,49,281,147,92,580,257
081509,Orís,14,115,20,25,94,23,39,209,43
081516,Oristà,22,201,59,25,186,76,47,387,135
081521,Orpí,7,69,19,8,56,13,15,125,32
081537,Òrrius,49,233,45,58,210,49,107,443,94
251569,Os de Balaguer,79,328,106,91,277,106,170,605,212
171169,Osor,26,152,49,28,139,62,54,291,111
251575,Ossó de Sió,13,68,29,13,64,31,26,132,60
081542,Pacs del Penedès,71,309,57,77,292,66,148,601,123
081555,Palafolls,905,3129,460,857,3064,551,1762,6193,1011
171175,Palafrugell,2011,7883,1550,1859,7439,2074,3870,15322,3624
171181,Palamós,1412,6105,1305,1300,6012,1784,2712,12117,3089
251581,"Palau d'Anglesola, el",164,741,170,175,666,256,339,1407,426
171194,Palau de Santa Eulàlia,8,43,12,3,31,7,11,74,19
171215,Palau-sator,17,103,35,19,84,36,36,187,71
171208,Palau-saverdera,130,467,143,135,458,155,265,925,298
081568,Palau-solità i Plegamans,1297,5081,795,1328,4897,954,2625,9978,1749
431009,"Pallaresos, els",538,1503,139,497,1427,161,1035,2930,300
081574,Pallejà,1182,3915,598,1006,3758,813,2188,7673,1411
430995,"Palma d'Ebre, la",14,126,59,25,113,80,39,239,139
089058,"Palma de Cervelló, la",251,1095,161,249,1061,202,500,2156,363
171236,Palol de Revardit,42,164,39,39,138,49,81,302,88
171241,Pals,205,894,280,175,858,313,380,1752,593
081580,"Papiol, el",321,1371,255,351,1331,312,672,2702,567
171254,Pardines,16,52,23,6,38,24,22,90,47
081593,Parets del Vallès,1673,6544,973,1522,6154,1247,3195,12698,2220
171267,Parlavà,27,136,35,18,125,42,45,261,77
431016,Passanant i Belltall,4,67,20,6,41,30,10,108,50
171289,Pau,54,185,55,42,191,62,96,376,117
431021,Paüls,24,194,83,33,179,92,57,373,175
171292,Pedret i Marzà,16,59,17,12,53,18,28,112,35
251641,Penelles,27,193,76,15,123,71,42,316,147
171306,"Pera, la",28,147,42,31,127,60,59,274,102
081607,Perafita,25,131,48,27,113,56,52,244,104
431037,Perafort,145,440,61,107,401,76,252,841,137
171328,Peralada,151,627,153,149,585,181,300,1212,334
251654,Peramola,22,123,49,17,113,60,39,236,109
431042,"Perelló, el",223,1193,368,200,982,370,423,2175,738
081614,Piera,1440,5152,989,1325,4731,1230,2765,9883,2219
431055,"Piles, les",12,83,22,17,67,18,29,150,40
081635,Pineda de Mar,2070,9143,1943,1921,8565,2398,3991,17708,4341
431068,"Pinell de Brai, el",65,369,141,62,319,177,127,688,318
251667,Pinell de Solsonès,13,77,29,13,55,30,26,132,59
251673,Pinós,20,116,33,19,86,33,39,202,66
431074,Pira,51,163,46,43,146,51,94,309,97
431080,"Pla de Santa Maria, el",198,855,204,168,736,224,366,1591,428
081640,"Pla del Penedès, el",92,389,97,91,358,118,183,747,215
171334,"Planes d'Hostoles, les",117,526,222,93,497,253,210,1023,475
171349,Planoles,19,119,29,15,89,38,34,208,67
259118,"Plans de Sió, els",34,186,80,22,141,96,56,327,176
251689,"Poal, el",36,217,79,37,184,92,73,401,171
251692,"Pobla de Cérvoles, la",15,88,33,19,57,33,34,145,66
081653,"Pobla de Claramunt, la",205,774,167,214,703,206,419,1477,373
081666,"Pobla de Lillet, la",50,445,147,39,384,230,89,829,377
431093,"Pobla de Mafumet, la",260,1106,94,250,987,113,510,2093,207
431107,"Pobla de Massaluca, la",16,124,58,14,97,68,30,221,126
431114,"Pobla de Montornès, la",251,1068,220,245,874,244,496,1942,464
251713,"Pobla de Segur, la",213,1042,339,217,980,455,430,2022,794
431129,Poboleda,23,143,43,13,115,46,36,258,89
081672,Polinyà,830,2952,286,825,2747,344,1655,5699,630
431135,"Pont d'Armentera, el",38,192,76,30,170,77,68,362,153
250306,"Pont de Bar, el",16,66,26,11,50,21,27,116,47
171352,Pont de Molins,30,188,49,31,168,43,61,356,92
251734,"Pont de Suert, el",183,929,198,164,774,269,347,1703,467
081825,"Pont de Vilomara i Rocafort, el",347,1336,257,299,1195,307,646,2531,564
431418,Pontils,5,51,20,2,44,12,7,95,32
081688,Pontons,55,213,41,35,178,50,90,391,91
171365,Pontós,17,75,35,15,69,22,32,144,57
251728,Ponts,215,901,260,192,839,307,407,1740,567
171371,Porqueres,389,1477,319,433,1474,339,822,2951,658
431140,Porrera,27,172,52,20,135,62,47,307,114
171404,"Port de la Selva, el",68,358,113,50,302,118,118,660,231
171387,Portbou,42,443,159,51,375,220,93,818,379
251749,"Portella, la",49,304,62,28,237,74,77,541,136
431153,Pradell de la Teixeta,6,67,18,14,69,30,20,136,48
431166,Prades,41,234,73,42,193,79,83,427,152
431172,Prat de Comte,15,61,29,9,49,27,24,110,56
081691,"Prat de Llobregat, el",5061,22120,4347,4642,21751,5578,9703,43871,9925
431188,Pratdip,50,279,128,40,223,128,90,502,256
081712,Prats de Lluçanès,176,910,236,161,858,335,337,1768,571
081705,"Prats de Rei, els",30,203,51,21,158,69,51,361,120
251752,Prats i Sansor,24,104,23,16,97,20,40,201,43
251765,Preixana,26,123,69,27,105,76,53,228,145
251771,Preixens,27,136,73,34,119,88,61,255,161
082303,Premià de Dalt,882,3546,667,830,3485,758,1712,7031,1425
081727,Premià de Mar,2245,9906,1812,2193,9591,2563,4438,19497,4375
171390,"Preses, les",145,560,138,159,577,166,304,1137,304
251790,Prullans,8,71,32,15,76,32,23,147,64
171411,Puigcerdà,762,3151,527,731,2912,719,1493,6063,1246
081748,Puigdàlber,39,188,32,43,176,47,82,364,79
251804,Puiggròs,29,106,31,19,92,37,48,198,68
431191,Puigpelat,116,369,48,93,332,64,209,701,112
081751,Puig-reig,242,1440,468,252,1309,636,494,2749,1104
251811,Puigverd d'Agramunt,20,99,41,13,80,28,33,179,69
251826,Puigverd de Lleida,126,478,131,120,430,137,246,908,268
081764,Pujalt,17,67,23,8,66,27,25,133,50
081770,"Quar, la",5,24,11,1,19,6,6,43,17
171426,Quart,318,1125,154,265,1093,195,583,2218,349
170433,Queralbs,8,69,27,7,49,26,15,118,53
431205,Querol,40,203,52,31,177,41,71,380,93
171432,Rabós,13,68,21,10,57,27,23,125,48
081786,Rajadell,33,193,47,35,163,53,68,356,100
431212,Rasquera,51,291,140,56,286,138,107,577,278
171447,Regencós,24,102,36,25,79,35,49,181,71
081799,Rellinars,53,278,50,70,232,55,123,510,105
431227,Renau,12,53,6,13,47,7,25,100,13
431233,Reus,9493,36326,6580,9151,36050,9109,18644,72376,15689
251832,Rialp,47,250,44,50,219,54,97,469,98
431248,"Riba, la",43,247,73,32,204,82,75,451,155
431251,Riba-roja d'Ebre,49,491,166,56,368,191,105,859,357
259059,Ribera d'Ondara,28,154,56,24,131,66,52,285,122
251850,Ribera d'Urgellet,81,340,84,59,303,108,140,643,192
171450,Ribes de Freser,101,624,231,94,582,309,195,1206,540
171463,Riells i Viabrea,418,1448,197,382,1344,204,800,2792,401
431264,"Riera de Gaià, la",177,586,95,161,528,130,338,1114,225
251863,Riner,15,94,32,19,88,35,34,182,67
171479,Ripoll,767,3650,976,633,3506,1381,1400,7156,2357
081803,Ripollet,3415,13241,2040,3375,12508,2769,6790,25749,4809
259139,Riu de Cerdanya,5,54,5,6,33,10,11,87,15
171485,Riudarenes,189,762,162,183,697,190,372,1459,352
171498,Riudaura,28,153,37,33,136,52,61,289,89
431270,Riudecanyes,116,378,98,98,347,117,214,725,215
431286,Riudecols,97,469,100,95,410,123,192,879,223
171501,Riudellots de la Selva,178,735,134,154,657,164,332,1392,298
431299,Riudoms,581,2237,502,524,2034,588,1105,4271,1090
171518,Riumors,22,82,23,15,76,29,37,158,52
081810,"Roca del Vallès, la",1032,3561,600,947,3467,696,1979,7028,1296
431303,Rocafort de Queralt,10,82,37,16,65,34,26,147,71
431310,Roda de Berà,530,2244,503,473,2047,487,1003,4291,990
081831,Roda de Ter,548,2041,432,475,2000,655,1023,4041,1087
431325,Rodonyà,43,179,44,37,133,64,80,312,108
431331,Roquetes,738,3005,601,631,2573,732,1369,5578,1333
171523,Roses,1714,6873,1360,1680,6574,1530,3394,13447,2890
251898,Rosselló,269,1110,179,265,972,235,534,2082,414
431346,"Rourell, el",32,143,26,31,113,41,63,256,67
081846,Rubí,6634,26339,4073,6172,25411,5350,12806,51750,9423
081859,Rubió,14,81,26,12,68,21,26,149,47
171539,Rupià,13,82,25,22,73,26,35,155,51
089019,Rupit i Pruit,10,112,37,17,100,33,27,212,70
081878,Sabadell,17026,69870,14594,16123,69294,20814,33149,139164,35408
081884,Sagàs,15,46,13,11,39,16,26,85,29
251902,Salàs de Pallars,10,124,46,14,98,61,24,222,107
081901,Saldes,14,131,35,13,98,33,27,229,68
171544,Sales de Llierca,12,56,9,10,50,7,22,106,16
081918,Sallent,456,2189,672,471,2133,971,927,4322,1643
431359,Salomó,43,188,54,41,147,52,84,335,106
439057,Salou,2172,10729,1172,1890,8941,1289,4062,19670,2461
171557,Salt,3163,11637,1416,2873,9327,1973,6036,20964,3389
251919,Sanaüja,33,146,57,30,123,71,63,269,128
081944,Sant Adrià de Besòs,2985,11363,2461,2759,11218,3371,5744,22581,5832
081957,Sant Agustí de Lluçanès,2,37,11,2,32,12,4,69,23
081960,Sant Andreu de la Barca,2811,9585,1296,2517,9139,1746,5328,18724,3042
081976,Sant Andreu de Llavaneres,1031,3534,623,877,3502,839,1908,7036,1462
171576,Sant Andreu Salou,12,47,17,8,46,22,20,93,39
171833,Sant Aniol de Finestres,29,122,33,21,107,33,50,229,66
081982,Sant Antoni de Vilamajor,529,1934,321,492,1872,407,1021,3806,728
081995,Sant Bartomeu del Grau,72,364,62,71,316,78,143,680,140
082009,Sant Boi de Llobregat,6645,28830,5642,6235,27969,7539,12880,56799,13181
082016,Sant Boi de Lluçanès,22,189,56,37,146,73,59,335,129
431362,Sant Carles de la Ràpita,1155,5140,1300,1152,4926,1665,2307,10066,2965
082037,Sant Cebrià de Vallalta,318,1278,185,330,1116,199,648,2394,384
082021,Sant Celoni,1494,5825,1143,1396,5569,1522,2890,11394,2665
082042,Sant Climent de Llobregat,408,1363,198,369,1323,246,777,2686,444
171582,Sant Climent Sescebes,29,193,68,39,147,69,68,340,137
082055,Sant Cugat del Vallès,9014,27795,3935,8510,29013,5070,17524,56808,9005
082068,Sant Cugat Sesgarrigues,91,331,82,92,298,98,183,629,180
251961,Sant Esteve de la Sarga,4,55,24,3,37,15,7,92,39
082074,Sant Esteve de Palautordera,263,834,137,280,850,152,543,1684,289
082080,Sant Esteve Sesrovires,694,2623,430,696,2494,502,1390,5117,932
171595,Sant Feliu de Buixalleu,57,276,70,51,245,69,108,521,139
082107,Sant Feliu de Codines,546,2107,377,519,1922,519,1065,4029,896
171609,Sant Feliu de Guíxols,1704,7521,1605,1668,7184,2132,3372,14705,3737
082114,Sant Feliu de Llobregat,3636,14540,2850,3583,14748,3739,7219,29288,6589
171616,Sant Feliu de Pallerols,103,431,113,115,401,167,218,832,280
082129,Sant Feliu Sasserra,51,233,59,32,215,79,83,448,138
171621,Sant Ferriol,27,90,17,13,64,17,40,154,34
082093,Sant Fost de Campsentelles,718,2937,572,636,2805,753,1354,5742,1325
082135,Sant Fruitós de Bages,817,2863,437,708,2797,576,1525,5660,1013
171637,Sant Gregori,344,1095,223,286,1094,238,630,2189,461
251924,Sant Guim de Freixenet,77,373,108,79,327,147,156,700,255
251977,Sant Guim de la Plana,13,65,25,12,48,32,25,113,57
171642,Sant Hilari Sacalm,398,2063,478,395,1799,591,793,3862,1069
082153,Sant Hipòlit de Voltregà,314,1212,269,272,1089,391,586,2301,660
081939,Sant Iscle de Vallalta,116,466,90,124,387,98,240,853,188
439023,Sant Jaume d'Enveja,264,1164,372,223,1097,421,487,2261,793
082166,Sant Jaume de Frontanyà,0,8,3,0,7,1,0,15,4
171655,Sant Jaume de Llierca,43,247,99,38,226,121,81,473,220
431378,Sant Jaume dels Domenys,246,877,162,203,793,224,449,1670,386
171674,Sant Joan de les Abadesses,211,1166,359,202,1015,539,413,2181,898
171680,Sant Joan de Mollet,42,178,44,44,155,59,86,333,103
082188,Sant Joan de Vilatorrada,957,3701,753,869,3499,988,1826,7200,1741
082172,Sant Joan Despí,3070,10856,1963,2745,11188,2584,5815,22044,4547
171851,Sant Joan les Fonts,186,972,298,161,912,348,347,1884,646
171668,Sant Jordi Desvalls,43,217,63,50,210,84,93,427,147
089030,Sant Julià de Cerdanyola,24,92,29,13,74,31,37,166,60
171693,Sant Julià de Ramis,319,1170,197,333,1130,199,652,2300,396
082205,Sant Julià de Vilatorta,281,997,188,270,1013,235,551,2010,423
179032,Sant Julià del Llor i Bonmatí,117,456,73,103,416,106,220,872,179
082212,Sant Just Desvern,1387,5218,1133,1347,5613,1555,2734,10831,2688
082227,Sant Llorenç d'Hortons,229,886,142,240,808,187,469,1694,329
171714,Sant Llorenç de la Muga,17,78,22,12,69,29,29,147,51
251930,Sant Llorenç de Morunys,66,342,118,66,304,136,132,646,254
082233,Sant Llorenç Savall,180,813,223,180,745,271,360,1558,494
082251,Sant Martí d'Albars,5,38,13,8,30,15,13,68,28
082248,Sant Martí de Centelles,88,393,69,90,353,87,178,746,156
171729,Sant Martí de Llémena,47,213,46,53,198,34,100,411,80
259025,Sant Martí de Riucorb,32,221,104,40,171,115,72,392,219
082264,Sant Martí de Tous,115,375,100,123,332,122,238,707,222
082270,Sant Martí Sarroca,269,1056,271,264,1020,317,533,2076,588
082286,Sant Martí Sesgueioles,26,129,33,32,113,43,58,242,76
171735,Sant Martí Vell,31,84,22,24,75,22,55,159,44
082299,Sant Mateu de Bages,27,215,90,33,164,113,60,379,203
171740,Sant Miquel de Campmajor,16,79,26,14,76,23,30,155,49
171753,Sant Miquel de Fluvià,56,273,61,47,247,80,103,520,141
171766,Sant Mori,11,78,11,12,66,15,23,144,26
171772,Sant Pau de Segúries,39,227,81,40,215,92,79,442,173
082310,Sant Pere de Ribes,2582,10412,1557,2507,9811,1914,5089,20223,3471
082325,Sant Pere de Riudebitlles,210,783,202,202,743,242,412,1526,444
082331,Sant Pere de Torelló,195,843,199,140,785,261,335,1628,460
082346,Sant Pere de Vilamajor,426,1454,262,435,1395,284,861,2849,546
171788,Sant Pere Pescador,192,794,147,135,671,169,327,1465,316
081897,Sant Pere Sallavinera,9,56,24,11,43,21,20,99,45
082359,Sant Pol de Mar,443,1710,405,389,1687,436,832,3397,841
082362,Sant Quintí de Mediona,214,698,192,179,657,207,393,1355,399
082378,Sant Quirze de Besora,149,699,231,151,653,318,300,1352,549
082384,Sant Quirze del Vallès,1918,6661,789,1936,6709,1038,3854,13370,1827
082397,Sant Quirze Safaja,57,245,39,77,209,34,134,454,73
251945,Sant Ramon,31,182,80,25,156,78,56,338,158
082401,Sant Sadurní d'Anoia,1121,4154,799,1071,4125,1075,2192,8279,1874
082418,Sant Sadurní d'Osormort,6,35,11,4,30,9,10,65,20
080983,Sant Salvador de Guardiola,325,1060,223,297,1013,228,622,2073,451
082628,Sant Vicenç de Castellet,747,3142,658,653,2930,996,1400,6072,1654
082649,Sant Vicenç de Montalt,690,1917,355,608,1903,381,1298,3820,736
082652,Sant Vicenç de Torelló,180,659,165,161,644,240,341,1303,405
082634,Sant Vicenç dels Horts,2492,9905,1738,2411,9399,2192,4903,19304,3930
431384,Santa Bàrbara,320,1349,373,276,1223,448,596,2572,821
082439,Santa Cecília de Voltregà,7,67,23,9,61,15,16,128,38
082444,Santa Coloma de Cervelló,825,2711,365,925,2610,495,1750,5321,860
171805,Santa Coloma de Farners,1098,4390,805,1048,3950,1014,2146,8340,1819
082457,Santa Coloma de Gramenet,9551,42509,9022,8512,39654,11576,18063,82163,20598
431397,Santa Coloma de Queralt,286,1003,269,265,908,361,551,1911,630
171812,Santa Cristina d'Aro,447,1785,350,440,1664,380,887,3449,730
082460,Santa Eugènia de Berga,155,883,150,172,755,179,327,1638,329
082476,Santa Eulàlia de Riuprimer,101,396,79,92,360,95,193,756,174
082482,Santa Eulàlia de Ronçana,673,2307,467,602,2283,589,1275,4590,1056
082495,Santa Fe del Penedès,42,140,26,41,134,25,83,274,51
171827,Santa Llogaia d'Àlguema,30,127,20,29,112,24,59,239,44
082508,Santa Margarida de Montbui,907,3399,617,837,3240,812,1744,6639,1429
082515,Santa Margarida i els Monjos,736,2492,360,675,2329,438,1411,4821,798
082589,Santa Maria d'Oló,77,357,107,80,317,128,157,674,235
082536,Santa Maria de Besora,9,47,24,9,42,29,18,89,53
082567,Santa Maria de Martorelles,78,307,45,69,283,59,147,590,104
082554,Santa Maria de Merlès,15,51,16,19,57,13,34,108,29
082573,Santa Maria de Miralles,5,50,14,10,44,17,15,94,31
082592,Santa Maria de Palautordera,872,3261,544,756,2988,676,1628,6249,1220
431401,Santa Oliva,325,1162,243,271,1062,280,596,2224,523
171848,Santa Pau,101,555,151,106,534,154,207,1089,305
082606,Santa Perpètua de Mogoda,2572,9176,1299,2246,8427,1611,4818,17603,2910
082613,Santa Susanna,316,1156,221,286,1113,225,602,2269,446
081923,Santpedor,645,2498,465,604,2388,585,1249,4886,1050
431423,Sarral,131,598,145,147,501,181,278,1099,326
171864,Sarrià de Ter,363,1629,351,382,1538,451,745,3167,802
252017,Sarroca de Bellera,0,51,23,2,35,16,2,86,39
252000,Sarroca de Lleida,25,156,55,15,118,64,40,274,119
171870,"Saus, Camallera i Llampaies",50,255,67,60,260,88,110,515,155
431439,Savallà del Comtat,1,26,7,2,22,11,3,48,18
431444,"Secuita, la",130,584,96,131,515,126,261,1099,222
171886,"Selva de Mar, la",7,77,27,10,65,23,17,142,50
431457,"Selva del Camp, la",537,1929,356,493,1810,451,1030,3739,807
431460,Senan,2,24,8,4,14,3,6,38,11
430445,"Sénia, la",505,2092,487,439,1950,572,944,4042,1059
252022,Senterada,2,62,9,9,40,13,11,102,22
250352,"Sentiu de Sió, la",19,165,64,25,155,60,44,320,124
082671,Sentmenat,801,3030,435,726,2866,549,1527,5896,984
171903,Serinyà,92,392,85,89,359,100,181,751,185
252043,Seròs,123,726,203,109,524,225,232,1250,428
171910,Serra de Daró,20,67,26,12,58,26,32,125,52
171925,Setcases,5,63,27,5,56,20,10,119,47
252038,"Seu d'Urgell, la",1022,4446,911,957,4436,1237,1979,8882,2148
082690,Seva,322,1172,260,274,1080,304,596,2252,564
252056,Sidamon,61,257,54,60,243,64,121,500,118
171931,Sils,517,1937,345,480,1824,389,997,3761,734
082704,Sitges,2336,10035,1899,2140,9809,2398,4476,19844,4297
170524,Siurana,17,53,25,10,54,22,27,107,47
082711,Sobremunt,5,27,10,9,27,10,14,54,20
252069,"Soleràs, el",24,118,55,24,82,66,48,200,121
431476,Solivella,52,212,85,53,186,99,105,398,184
252075,Solsona,819,3167,679,767,2937,935,1586,6104,1614
082726,Sora,11,72,19,12,51,14,23,123,33
252081,Soriguera,23,143,34,22,107,39,45,250,73
252094,Sort,208,818,178,173,766,217,381,1584,395
252108,Soses,143,635,132,129,540,185,272,1175,317
082732,Subirats,265,1021,254,262,950,323,527,1971,577
252115,Sudanell,52,350,87,45,256,95,97,606,182
252120,Sunyer,16,106,39,16,88,40,32,194,79
082747,Súria,412,2061,579,386,1959,858,798,4020,1437
171946,Susqueda,7,47,14,6,29,12,13,76,26
082763,Tagamanent,30,114,26,26,89,29,56,203,55
082779,Talamanca,11,67,11,6,47,13,17,114,24
252154,Talarn,19,221,37,45,148,53,64,369,90
252167,Talavera,21,105,36,10,75,43,31,180,79
171959,"Tallada d'Empordà, la",34,142,48,32,144,49,66,286,97
082785,Taradell,551,2104,456,479,1999,592,1030,4103,1048
431482,Tarragona,11236,46083,8642,10582,45453,12089,21818,91536,20731
252173,Tàrrega,1570,6036,1011,1505,5580,1427,3075,11616,2438
252189,Tarrés,4,39,14,5,31,15,9,70,29
252192,Tarroja de Segarra,9,60,22,9,46,29,18,106,51
082750,Tavèrnoles,25,105,25,21,108,23,46,213,48
082802,Tavertet,6,57,16,6,44,13,12,101,29
082819,Teià,515,2131,414,448,2112,542,963,4243,956
252206,Térmens,95,544,145,92,457,188,187,1001,333
171962,Terrades,27,107,23,21,98,35,48,205,58
082798,Terrassa,19072,73784,13064,17840,71022,18915,36912,144806,31979
082824,Tiana,712,2726,433,736,2786,580,1448,5512,1013
252213,Tírvia,10,58,13,8,53,18,18,111,31
252228,Tiurana,5,22,13,6,25,12,11,47,25
431495,Tivenys,50,290,124,43,257,146,93,547,270
431508,Tivissa,104,608,215,105,542,250,209,1150,465
082830,Tona,743,2755,553,715,2646,707,1458,5401,1260
252234,Torà,93,471,119,84,426,150,177,897,269
082845,Tordera,1416,5645,1106,1275,5208,1324,2691,10853,2430
082858,Torelló,1100,4797,990,1079,4599,1366,2179,9396,2356
252249,"Torms, els",12,53,29,7,41,29,19,94,58
252252,Tornabous,67,292,110,41,238,123,108,530,233
252271,"Torre de Cabdella, la",20,268,96,26,231,128,46,499,224
082861,"Torre de Claramunt, la",379,1374,220,336,1257,230,715,2631,450
431515,"Torre de Fontaubella, la",8,45,20,8,36,23,16,81,43
431520,"Torre de l'Espanyol, la",41,229,84,57,193,94,98,422,178
252265,Torrebesses,20,94,43,7,87,49,27,181,92
431536,Torredembarra,1241,5364,1087,1202,5216,1351,2443,10580,2438
252287,Torrefarrera,463,1543,176,430,1463,234,893,3006,410
259078,Torrefeta i Florejacs,43,200,86,34,178,93,77,378,179
252304,Torregrossa,142,763,228,138,652,318,280,1415,546
252311,Torrelameu,33,306,70,43,180,82,76,486,152
082877,Torrelavit,105,525,125,86,420,137,191,945,262
082883,Torrelles de Foix,214,862,216,181,761,220,395,1623,436
082896,Torrelles de Llobregat,561,1998,251,599,1939,313,1160,3937,564
171978,Torrent,10,64,26,10,61,18,20,125,44
252326,Torres de Segre,126,792,197,144,652,235,270,1444,432
252332,Torre-serona,21,117,44,18,102,46,39,219,90
171984,Torroella de Fluvià,47,259,48,59,237,49,106,496,97
171997,Torroella de Montgrí,969,3986,815,927,3740,948,1896,7726,1763
431541,Torroja del Priorat,8,58,27,6,44,28,14,102,55
172001,Tortellà,42,242,96,54,216,110,96,458,206
431554,Tortosa,2736,11888,2681,2527,10919,3681,5263,22807,6362
172018,Toses,8,70,21,9,37,16,17,107,37
172023,Tossa de Mar,421,2136,466,401,1954,539,822,4090,1005
252347,Tremp,478,2389,595,454,1977,818,932,4366,1413
172044,Ullà,99,427,64,95,318,72,194,745,136
082900,Ullastrell,216,635,109,203,618,123,419,1253,232
172057,Ullastret,25,86,27,26,80,24,51,166,51
431567,Ulldecona,591,2654,578,522,2307,752,1113,4961,1330
431573,Ulldemolins,20,162,76,13,98,80,33,260,156
172039,Ultramort,17,72,24,8,58,32,25,130,56
172060,Urús,12,74,13,12,67,26,24,141,39
082917,Vacarisses,754,2134,327,628,2000,332,1382,4134,659
170144,"Vajol, la",5,46,8,3,30,9,8,76,17
172076,"Vall d'en Bas, la",222,962,259,217,895,333,439,1857,592
172082,"Vall de Bianya, la",111,460,96,105,418,125,216,878,221
250432,"Vall de Boí, la",57,440,90,50,360,79,107,800,169
259010,Vall de Cardós,22,144,49,25,118,46,47,262,95
082922,Vallbona d'Anoia,119,520,98,104,465,127,223,985,225
252385,Vallbona de les Monges,13,92,37,7,67,48,20,159,85
082938,Vallcebre,15,108,38,6,68,34,21,176,72
431589,Vallclara,8,43,19,9,32,14,17,75,33
252402,Vallfogona de Balaguer,131,649,137,141,633,156,272,1282,293
171707,Vallfogona de Ripollès,13,83,25,7,64,31,20,147,56
431592,Vallfogona de Riucorb,1,46,20,2,24,22,3,70,42
082943,Vallgorguina,282,931,134,245,880,145,527,1811,279
082956,Vallirana,1367,4964,878,1380,4798,1022,2747,9762,1900
172095,Vall-llobrega,92,309,38,98,296,44,190,605,82
431606,Vallmoll,127,610,125,126,544,119,253,1154,244
082969,Vallromanes,294,816,113,262,786,125,556,1602,238
431613,Valls,2095,8817,1706,1953,8085,2360,4048,16902,4066
259062,"Valls d'Aguilar, les",17,111,41,8,88,40,25,199,81
252398,"Valls de Valira, les",44,377,81,38,334,79,82,711,160
431628,Vandellòs i l'Hospitalet de l'Infant,494,2045,417,444,2035,506,938,4080,923
259097,"Vansa i Fórnols, la",7,78,30,10,59,30,17,137,60
082975,Veciana,17,52,28,8,45,23,25,97,51
431634,"Vendrell, el",3223,12703,2370,3155,12185,2817,6378,24888,5187
172109,Ventalló,52,274,80,64,248,82,116,522,162
252424,Verdú,58,300,127,61,284,176,119,584,303
172116,Verges,85,402,113,87,363,157,172,765,270
431649,Vespella de Gaià,40,155,40,22,132,26,62,287,66
082981,Vic,3787,14002,2509,3452,13286,3864,7239,27288,6373
