Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
081332,Montmaneu,3,65,24,8,51,29,11,116,53
430901,"Montmell, el",59,280,59,41,233,55,100,513,114
081350,Montmeló,675,3242,453,626,3033,638,1301,6275,1091
251425,Montoliu de Lleida,24,148,50,13,147,69,37,295,119
251410,Montoliu de Segarra,8,58,36,4,44,34,12,102,70
251431,Montornès de Segarra,2,22,22,3,32,21,5,54,43
081363,Montornès del Vallès,1031,4998,693,963,4654,832,1994,9652,1525
430918,Mont-ral,8,70,12,6,59,10,14,129,22
171100,Mont-ras,133,635,113,113,576,114,246,1211,227
430923,Mont-roig del Camp,489,2790,561,478,2516,604,967,5306,1165
081379,Montseny,15,109,28,18,94,31,33,203,59
430939,Móra d'Ebre,334,1576,435,341,1563,527,675,3139,962
430944,Móra la Nova,219,1010,253,205,904,331,424,1914,584
430957,"Morell, el",186,832,176,189,773,202,375,1605,378
430960,"Morera de Montsant, la",10,65,19,11,45,18,21,110,37
081290,Muntanyola,31,128,29,33,110,16,64,238,45
081398,Mura,6,83,23,8,58,29,14,141,52
251459,Nalec,3,25,19,3,29,21,6,54,40
250254,Naut Aran,101,581,92,110,516,93,211,1097,185
081402,Navarcles,381,1853,439,350,1782,595,731,3635,1034
081419,Navàs,384,1871,521,353,1769,702,737,3640,1223
171117,Navata,56,241,82,61,229,84,117,470,166
251462,Navès,16,77,42,17,89,37,33,166,79
081424,"Nou de Berguedà, la",12,49,22,14,47,17,26,96,39
430976,"Nou de Gaià, la",23,136,45,20,122,49,43,258,94
430982,Nulles,20,113,41,19,125,61,39,238,102
251484,Odèn,14,94,47,14,72,37,28,166,84
081430,Òdena,217,943,216,196,921,250,413,1864,466
171122,Ogassa,15,108,26,10,68,26,25,176,52
081458,Olèrdola,202,873,177,181,790,205,383,1663,382
081461,Olesa de Bonesvalls,67,435,78,64,360,81,131,795,159
081477,Olesa de Montserrat,1487,6695,1198,1347,6169,1596,2834,12864,2794
251497,Oliana,107,639,205,89,569,261,196,1208,466
251500,Oliola,13,82,23,9,68,25,22,150,48
251517,Olius,56,196,41,44,191,54,100,387,95
081483,Olivella,114,645,76,110,535,72,224,1180,148
081496,Olost,78,365,137,68,354,168,146,719,305
171143,Olot,1993,9455,2693,1858,9021,3870,3851,18476,6563
251522,"Oluges, les",6,60,26,4,52,32,10,112,58
081445,Olvan,42,275,112,35,268,142,77,543,254
251538,"Omellons, els",9,77,42,11,76,36,20,153,78
251543,"Omells de na Gaia, els",9,48,25,7,37,25,16,85,50
171156,Ordis,22,128,28,24,115,26,46,243,54
251556,Organyà,42,324,126,39,280,155,81,604,281
081509,Orís,14,78,26,20,71,27,34,149,53
081516,Oristà,29,197,74,31,196,97,60,393,171
081521,Orpí,9,54,15,5,41,16,14,95,31
081537,Òrrius,22,144,23,14,119,42,36,263,65
251569,Os de Balaguer,38,254,123,47,203,113,85,457,236
171169,Osor,19,172,55,19,128,64,38,300,119
251575,Ossó de Sió,11,76,34,15,73,30,26,149,64
081542,Pacs del Penedès,42,255,43,55,238,47,97,493,90
081555,Palafolls,535,2189,301,540,2066,379,1075,4255,680
171175,Palafrugell,1498,6823,1412,1310,6213,1859,2808,13036,3271
171181,Palamós,1203,5492,1085,1136,5223,1523,2339,10715,2608
251581,"Palau d'Anglesola, el",121,584,156,122,533,209,243,1117,365
171194,Palau de Santa Eulàlia,5,33,8,1,25,7,6,58,15
171215,Palau-sator,8,101,39,12,91,35,20,192,74
171208,Palau-saverdera,49,335,112,53,300,126,102,635,238
081568,Palau-solità i Plegamans,1031,4349,530,964,4090,622,1995,8439,1152
431009,"Pallaresos, els",303,1046,83,261,975,93,564,2021,176
081574,Pallejà,590,3145,410,481,2991,575,1071,6136,985
430995,"Palma d'Ebre, la",20,113,63,22,120,73,42,233,136
089058,"Palma de Cervelló, la",271,1018,133,224,958,190,495,1976,323
171236,Palol de Revardit,24,141,36,28,115,44,52,256,80
171241,Pals,111,714,226,90,665,249,201,1379,475
081580,"Papiol, el",253,1281,228,267,1172,311,520,2453,539
171254,Pardines,9,42,23,6,47,19,15,89,42
081593,Parets del Vallès,1272,5755,754,1232,5315,995,2504,11070,1749
171267,Parlavà,26,120,38,18,110,46,44,230,84
431016,Passanant i Belltall,7,68,40,2,41,40,9,109,80
171289,Pau,24,161,48,27,154,48,51,315,96
431021,Paüls,24,202,91,36,195,82,60,397,173
171292,Pedret i Marzà,13,43,16,7,45,17,20,88,33
251641,Penelles,24,191,71,24,122,91,48,313,162
171306,"Pera, la",23,133,45,28,111,58,51,244,103
081607,Perafita,17,119,43,26,106,55,43,225,98
431037,Perafort,45,244,48,38,231,57,83,475,105
171328,Peralada,84,485,134,94,416,169,178,901,303
251654,Peramola,20,126,62,18,101,58,38,227,120
431042,"Perelló, el",100,739,274,105,626,300,205,1365,574
081614,Piera,873,3627,736,796,3223,939,1669,6850,1675
431055,"Piles, les",15,72,19,14,57,17,29,129,36
081635,Pineda de Mar,1747,7912,1400,1648,7546,1705,3395,15458,3105
431068,"Pinell de Brai, el",52,368,127,54,311,165,106,679,292
251667,Pinell de Solsonès,7,83,26,11,58,27,18,141,53
251673,Pinós,16,102,48,14,83,48,30,185,96
431074,Pira,35,142,41,31,131,55,66,273,96
431080,"Pla de Santa Maria, el",154,584,155,122,521,181,276,1105,336
081640,"Pla del Penedès, el",52,310,92,52,266,131,104,576,223
171334,"Planes d'Hostoles, les",90,571,217,95,518,259,185,1089,476
171349,Planoles,6,103,41,12,80,39,18,183,80
259118,"Plans de Sió, els",31,173,89,16,147,103,47,320,192
251689,"Poal, el",50,213,81,32,165,98,82,378,179
251692,"Pobla de Cérvoles, la",13,69,39,12,53,38,25,122,77
081653,"Pobla de Claramunt, la",126,656,147,116,557,195,242,1213,342
081666,"Pobla de Lillet, la",43,424,179,44,381,249,87,805,428
431093,"Pobla de Mafumet, la",107,432,73,103,396,109,210,828,182
431107,"Pobla de Massaluca, la",15,131,79,9,115,86,24,246,165
431114,"Pobla de Montornès, la",78,667,140,85,509,143,163,1176,283
251713,"Pobla de Segur, la",132,864,381,136,859,494,268,1723,875
431129,Poboleda,13,99,54,7,95,58,20,194,112
081672,Polinyà,473,2048,193,461,1836,235,934,3884,428
431135,"Pont d'Armentera, el",23,170,81,20,160,87,43,330,168
250306,"Pont de Bar, el",9,47,28,6,40,24,15,87,52
171352,Pont de Molins,30,163,44,27,142,40,57,305,84
251734,"Pont de Suert, el",128,722,233,119,696,268,247,1418,501
081825,"Pont de Vilomara i Rocafort, el",213,1012,192,174,919,240,387,1931,432
431418,Pontils,3,46,17,7,49,14,10,95,31
081688,Pontons,18,162,37,27,114,50,45,276,87
171365,Pontós,11,83,29,8,62,26,19,145,55
251728,Ponts,158,802,252,149,742,302,307,1544,554
171371,Porqueres,288,1301,266,318,1296,299,606,2597,565
431140,Porrera,38,162,53,23,123,68,61,285,121
171404,"Port de la Selva, el",58,306,84,48,307,94,106,613,178
171387,Portbou,53,470,202,64,398,256,117,868,458
251749,"Portella, la",29,246,73,26,193,69,55,439,142
431153,Pradell de la Teixeta,1,66,26,9,51,29,10,117,55
431166,Prades,27,193,80,30,163,88,57,356,168
431172,Prat de Comte,11,49,29,6,53,34,17,102,63
081691,"Prat de Llobregat, el",4668,23547,3430,4326,22535,4606,8994,46082,8036
431188,Pratdip,28,201,86,36,178,88,64,379,174
081712,Prats de Lluçanès,196,895,256,196,824,348,392,1719,604
081705,"Prats de Rei, els",34,188,60,23,171,82,57,359,142
251752,Prats i Sansor,24,95,13,13,64,16,37,159,29
251765,Preixana,15,133,68,18,112,91,33,245,159
251771,Preixens,21,153,78,24,146,104,45,299,182
082303,Premià de Dalt,775,3445,481,720,3351,584,1495,6796,1065
081727,Premià de Mar,2084,9874,1478,1932,9445,2076,4016,19319,3554
171390,"Preses, les",110,495,131,106,508,161,216,1003,292
251790,Prullans,14,72,28,11,66,32,25,138,60
171411,Puigcerdà,631,2859,515,524,2574,671,1155,5433,1186
081748,Puigdàlber,25,114,21,32,114,42,57,228,63
251804,Puiggròs,12,91,34,14,75,42,26,166,76
431191,Puigpelat,43,197,40,41,173,58,84,370,98
081751,Puig-reig,218,1355,492,224,1278,702,442,2633,1194
251811,Puigverd d'Agramunt,13,89,35,13,69,34,26,158,69
251826,Puigverd de Lleida,64,357,114,70,334,150,134,691,264
081764,Pujalt,9,63,23,11,55,25,20,118,48
081770,"Quar, la",4,32,8,4,22,8,8,54,16
171426,Quart,225,939,128,181,904,168,406,1843,296
170433,Queralbs,12,67,29,12,50,26,24,117,55
431205,Querol,18,126,28,16,94,23,34,220,51
171432,Rabós,6,56,16,7,47,23,13,103,39
081786,Rajadell,17,157,44,26,145,37,43,302,81
431212,Rasquera,28,235,118,38,201,130,66,436,248
171447,Regencós,15,114,36,19,69,34,34,183,70
081799,Rellinars,29,150,39,33,122,39,62,272,78
431227,Renau,6,25,5,5,23,9,11,48,14
431233,Reus,7220,31732,5995,6904,31348,8417,14124,63080,14412
251832,Rialp,35,204,48,29,185,53,64,389,101
431248,"Riba, la",40,251,75,28,202,98,68,453,173
431251,Riba-roja d'Ebre,72,437,177,57,377,214,129,814,391
259059,Ribera d'Ondara,20,154,74,21,133,73,41,287,147
251850,Ribera d'Urgellet,43,288,111,44,239,119,87,527,230
171450,Ribes de Freser,99,667,243,95,616,344,194,1283,587
171463,Riells i Viabrea,230,867,124,184,798,129,414,1665,253
431264,"Riera de Gaià, la",84,357,94,52,353,121,136,710,215
251863,Riner,15,92,36,14,90,29,29,182,65
171479,Ripoll,651,3614,1026,607,3524,1420,1258,7138,2446
081803,Ripollet,2448,11698,1622,2321,11171,2141,4769,22869,3763
259139,Riu de Cerdanya,5,32,6,6,27,8,11,59,14
171485,Riudarenes,101,508,132,93,440,141,194,948,273
171498,Riudaura,26,144,35,19,142,47,45,286,82
431270,Riudecanyes,50,244,84,42,228,102,92,472,186
431286,Riudecols,76,352,104,62,304,111,138,656,215
171501,Riudellots de la Selva,134,554,127,107,529,146,241,1083,273
431299,Riudoms,416,1873,428,381,1736,522,797,3609,950
171518,Riumors,9,52,27,7,51,32,16,103,59
081810,"Roca del Vallès, la",636,2949,421,589,2866,503,1225,5815,924
431303,Rocafort de Queralt,14,88,40,7,63,61,21,151,101
431310,Roda de Berà,265,1613,232,223,1296,256,488,2909,488
081831,Roda de Ter,385,1794,409,398,1705,603,783,3499,1012
431325,Rodonyà,32,143,56,32,107,67,64,250,123
431331,Roquetes,497,2346,558,410,2106,723,907,4452,1281
171523,Roses,1203,5116,894,1156,4760,1085,2359,9876,1979
251898,Rosselló,152,674,152,153,630,211,305,1304,363
431346,"Rourell, el",15,99,34,19,75,50,34,174,84
081846,Rubí,5104,23227,3149,4656,22208,4294,9760,45435,7443
081859,Rubió,13,39,19,10,32,12,23,71,31
171539,Rupià,9,67,25,5,55,29,14,122,54
089019,Rupit i Pruit,14,118,31,16,110,39,30,228,70
081878,Sabadell,13664,64401,13082,12842,64243,18969,26506,128644,32051
081884,Sagàs,13,45,21,9,49,18,22,94,39
251902,Salàs de Pallars,14,95,54,7,86,73,21,181,127
081901,Saldes,26,121,32,14,103,29,40,224,61
171544,Sales de Llierca,6,41,6,13,29,4,19,70,10
081918,Sallent,398,2294,732,415,2234,1006,813,4528,1738
431359,Salomó,14,123,55,17,95,71,31,218,126
439057,Salou,1224,5966,704,1130,5505,831,2354,11471,1535
171557,Salt,1904,8448,1417,1739,7708,1998,3643,16156,3415
251919,Sanaüja,26,140,67,26,121,83,52,261,150
081944,Sant Adrià de Besòs,2584,11420,2090,2410,11202,2935,4994,22622,5025
081957,Sant Agustí de Lluçanès,8,40,11,9,31,8,17,71,19
081960,Sant Andreu de la Barca,1898,8748,847,1692,8116,1095,3590,16864,1942
081976,Sant Andreu de Llavaneres,681,2923,439,684,2826,538,1365,5749,977
171576,Sant Andreu Salou,16,35,13,12,46,19,28,81,32
171833,Sant Aniol de Finestres,16,111,25,19,86,31,35,197,56
081982,Sant Antoni de Vilamajor,307,1421,238,338,1352,295,645,2773,533
081995,Sant Bartomeu del Grau,112,410,78,104,340,90,216,750,168
082009,Sant Boi de Llobregat,5894,29359,4567,5581,28547,6093,11475,57906,10660
082016,Sant Boi de Lluçanès,21,206,67,23,161,94,44,367,161
431362,Sant Carles de la Ràpita,800,4039,1031,799,3807,1259,1599,7846,2290
082037,Sant Cebrià de Vallalta,173,826,113,150,692,106,323,1518,219
082021,Sant Celoni,983,4645,1003,1000,4394,1266,1983,9039,2269
082042,Sant Climent de Llobregat,268,1156,154,255,1112,195,523,2268,349
171582,Sant Climent Sescebes,16,130,65,22,124,59,38,254,124
082055,Sant Cugat del Vallès,5777,21104,2647,5315,21451,3543,11092,42555,6190
082068,Sant Cugat Sesgarrigues,55,274,73,48,232,88,103,506,161
251961,Sant Esteve de la Sarga,3,42,19,1,26,13,4,68,32
082074,Sant Esteve de Palautordera,143,563,91,148,525,121,291,1088,212
082080,Sant Esteve Sesrovires,465,2155,278,468,1886,339,933,4041,617
171595,Sant Feliu de Buixalleu,54,263,79,54,207,77,108,470,156
082107,Sant Feliu de Codines,375,1664,348,325,1516,487,700,3180,835
171609,Sant Feliu de Guíxols,1412,6540,1428,1423,6304,1887,2835,12844,3315
082114,Sant Feliu de Llobregat,2836,15201,2065,2785,14877,2931,5621,30078,4996
171616,Sant Feliu de Pallerols,65,376,124,72,349,177,137,725,301
082129,Sant Feliu Sasserra,37,219,67,51,202,80,88,421,147
171621,Sant Ferriol,20,70,24,14,57,19,34,127,43
082093,Sant Fost de Campsentelles,512,2526,364,459,2406,446,971,4932,810
082135,Sant Fruitós de Bages,444,2219,369,470,2069,465,914,4288,834
171637,Sant Gregori,210,894,189,194,813,209,404,1707,398
251924,Sant Guim de Freixenet,50,359,116,59,338,149,109,697,265
251977,Sant Guim de la Plana,7,63,27,10,48,28,17,111,55
171642,Sant Hilari Sacalm,355,1921,432,351,1625,536,706,3546,968
082153,Sant Hipòlit de Voltregà,230,1008,298,196,947,408,426,1955,706
081939,Sant Iscle de Vallalta,85,353,70,72,306,75,157,659,145
439023,Sant Jaume d'Enveja,227,1134,329,195,1053,380,422,2187,709
082166,Sant Jaume de Frontanyà,0,12,1,0,11,1,0,23,2
171655,Sant Jaume de Llierca,45,238,103,63,189,120,108,427,223
431378,Sant Jaume dels Domenys,125,571,140,91,480,189,216,1051,329
171674,Sant Joan de les Abadesses,190,1236,372,185,1132,540,375,2368,912
171680,Sant Joan de Mollet,29,101,40,28,115,38,57,216,78
082188,Sant Joan de Vilatorrada,687,3387,621,610,3276,809,1297,6663,1430
082172,Sant Joan Despí,2294,10631,1442,2225,10543,1929,4519,21174,3371
171851,Sant Joan les Fonts,145,957,265,132,874,362,277,1831,627
171668,Sant Jordi Desvalls,30,228,69,35,185,93,65,413,162
089030,Sant Julià de Cerdanyola,16,77,33,12,76,27,28,153,60
171693,Sant Julià de Ramis,166,769,156,163,740,172,329,1509,328
082205,Sant Julià de Vilatorta,215,859,149,203,837,210,418,1696,359
179032,Sant Julià del Llor i Bonmatí,69,336,87,54,295,124,123,631,211
082212,Sant Just Desvern,1173,4940,860,1124,5247,1213,2297,10187,2073
082227,Sant Llorenç d'Hortons,138,612,152,136,563,178,274,1175,330
171714,Sant Llorenç de la Muga,7,50,28,8,56,36,15,106,64
251930,Sant Llorenç de Morunys,37,318,110,46,268,122,83,586,232
082233,Sant Llorenç Savall,148,690,231,143,616,295,291,1306,526
082251,Sant Martí d'Albars,6,48,13,9,35,21,15,83,34
082248,Sant Martí de Centelles,66,279,64,65,236,74,131,515,138
171729,Sant Martí de Llémena,39,168,49,35,142,42,74,310,91
259025,Sant Martí de Riucorb,26,231,105,25,193,118,51,424,223
082264,Sant Martí de Tous,77,340,101,72,314,123,149,654,224
082270,Sant Martí Sarroca,159,855,254,165,800,298,324,1655,552
082286,Sant Martí Sesgueioles,24,113,39,22,108,50,46,221,89
171735,Sant Martí Vell,18,45,19,11,47,21,29,92,40
082299,Sant Mateu de Bages,36,211,98,26,205,126,62,416,224
171740,Sant Miquel de Campmajor,10,80,17,11,56,22,21,136,39
171753,Sant Miquel de Fluvià,48,204,55,41,192,69,89,396,124
171766,Sant Mori,9,52,14,7,51,23,16,103,37
171772,Sant Pau de Segúries,36,217,80,38,192,95,74,409,175
082310,Sant Pere de Ribes,2059,8841,1153,2017,8345,1408,4076,17186,2561
082325,Sant Pere de Riudebitlles,129,739,177,133,710,235,262,1449,412
082331,Sant Pere de Torelló,132,783,193,130,725,267,262,1508,460
082346,Sant Pere de Vilamajor,259,1076,202,244,986,167,503,2062,369
171788,Sant Pere Pescador,116,620,140,93,460,148,209,1080,288
081897,Sant Pere Sallavinera,8,45,23,5,40,28,13,85,51
082359,Sant Pol de Mar,286,1502,266,270,1406,305,556,2908,571
082362,Sant Quintí de Mediona,126,656,163,108,568,222,234,1224,385
082378,Sant Quirze de Besora,118,641,223,94,612,298,212,1253,521
082384,Sant Quirze del Vallès,1329,5134,501,1251,4943,758,2580,10077,1259
082397,Sant Quirze Safaja,36,179,31,18,148,29,54,327,60
251945,Sant Ramon,33,179,76,19,172,85,52,351,161
082401,Sant Sadurní d'Anoia,795,3503,721,757,3362,961,1552,6865,1682
082418,Sant Sadurní d'Osormort,8,30,7,4,27,7,12,57,14
080983,Sant Salvador de Guardiola,149,869,152,160,749,166,309,1618,318
082628,Sant Vicenç de Castellet,386,2427,603,362,2394,967,748,4821,1570
082649,Sant Vicenç de Montalt,388,1515,196,388,1429,207,776,2944,403
082652,Sant Vicenç de Torelló,148,580,153,134,550,268,282,1130,421
082634,Sant Vicenç dels Horts,2116,9338,1321,2045,8734,1740,4161,18072,3061
431384,Santa Bàrbara,217,1129,384,228,1024,457,445,2153,841
082439,Santa Cecília de Voltregà,13,80,23,16,56,19,29,136,42
082444,Santa Coloma de Cervelló,517,2050,272,469,1953,372,986,4003,644
171805,Santa Coloma de Farners,731,3361,709,700,3025,870,1431,6386,1579
082457,Santa Coloma de Gramenet,7142,43262,7356,6796,41237,9775,13938,84499,17131
431397,Santa Coloma de Queralt,199,943,270,192,868,359,391,1811,629
171812,Santa Cristina d'Aro,274,1182,231,257,1011,251,531,2193,482
082460,Santa Eugènia de Berga,152,727,139,149,678,154,301,1405,293
082476,Santa Eulàlia de Riuprimer,71,301,79,52,268,98,123,569,177
082482,Santa Eulàlia de Ronçana,343,1826,353,354,1723,389,697,3549,742
082495,Santa Fe del Penedès,30,103,21,31,110,26,61,213,47
171827,Santa Llogaia d'Àlguema,17,105,23,22,93,25,39,198,48
082508,Santa Margarida de Montbui,690,3338,512,676,3158,702,1366,6496,1214
082515,Santa Margarida i els Monjos,409,1990,283,418,1707,372,827,3697,655
082589,Santa Maria d'Oló,44,358,106,44,314,132,88,672,238
082536,Santa Maria de Besora,13,58,20,13,45,31,26,103,51
082567,Santa Maria de Martorelles,54,243,44,70,229,58,124,472,102
082554,Santa Maria de Merlès,9,53,21,9,46,18,18,99,39
082573,Santa Maria de Miralles,3,35,10,7,29,14,10,64,24
082592,Santa Maria de Palautordera,553,2484,456,511,2271,551,1064,4755,1007
431401,Santa Oliva,176,793,185,174,753,205,350,1546,390
171848,Santa Pau,76,533,156,104,482,155,180,1015,311
082606,Santa Perpètua de Mogoda,1327,7599,924,1230,7257,1149,2557,14856,2073
082613,Santa Susanna,195,830,128,170,773,162,365,1603,290
081923,Santpedor,388,1926,381,401,1896,485,789,3822,866
431423,Sarral,99,503,152,73,438,187,172,941,339
171864,Sarrià de Ter,252,1305,293,231,1248,401,483,2553,694
252017,Sarroca de Bellera,5,50,29,5,38,29,10,88,58
252000,Sarroca de Lleida,24,149,52,21,137,73,45,286,125
171870,"Saus, Camallera i Llampaies",35,256,62,48,219,99,83,475,161
431439,Savallà del Comtat,0,20,13,7,15,12,7,35,25
431444,"Secuita, la",93,418,90,74,382,118,167,800,208
171886,"Selva de Mar, la",12,69,28,17,56,25,29,125,53
431457,"Selva del Camp, la",427,1429,343,389,1381,416,816,2810,759
431460,Senan,3,16,4,3,5,2,6,21,6
430445,"Sénia, la",376,2081,476,389,1741,516,765,3822,992
252022,Senterada,4,32,16,4,32,14,8,64,30
250352,"Sentiu de Sió, la",22,146,64,18,151,71,40,297,135
082671,Sentmenat,469,2186,360,452,2099,471,921,4285,831
171903,Serinyà,56,323,88,61,265,85,117,588,173
252043,Seròs,102,584,235,87,484,239,189,1068,474
171910,Serra de Daró,14,49,31,8,48,28,22,97,59
171925,Setcases,10,66,20,10,54,21,20,120,41
252038,"Seu d'Urgell, la",833,3808,949,782,3845,1217,1615,7653,2166
082690,Seva,205,960,197,190,885,225,395,1845,422
252056,Sidamon,35,214,47,31,191,59,66,405,106
171931,Sils,268,1166,258,281,1106,286,549,2272,544
082704,Sitges,1549,7543,1372,1469,7605,1839,3018,15148,3211
170524,Siurana,11,65,22,5,61,26,16,126,48
082711,Sobremunt,4,32,8,16,28,5,20,60,13
252069,"Soleràs, el",15,153,67,15,118,70,30,271,137
431476,Solivella,25,186,88,32,162,117,57,348,205
252075,Solsona,588,2640,628,542,2490,801,1130,5130,1429
082726,Sora,10,69,23,19,47,21,29,116,44
252081,Soriguera,17,105,42,22,92,47,39,197,89
252094,Sort,128,646,170,121,594,236,249,1240,406
252108,Soses,95,558,147,83,473,179,178,1031,326
082732,Subirats,202,846,267,194,777,337,396,1623,604
252115,Sudanell,36,266,76,20,204,99,56,470,175
252120,Sunyer,18,92,36,11,92,41,29,184,77
082747,Súria,418,1997,617,404,1904,808,822,3901,1425
171946,Susqueda,4,38,12,6,32,8,10,70,20
082763,Tagamanent,14,88,17,19,62,21,33,150,38
082779,Talamanca,8,42,9,3,38,9,11,80,18
252154,Talarn,23,121,34,17,107,49,40,228,83
252167,Talavera,10,98,44,5,83,48,15,181,92
171959,"Tallada d'Empordà, la",11,114,49,15,96,47,26,210,96
082785,Taradell,426,1870,379,413,1757,485,839,3627,864
431482,Tarragona,8823,40793,7721,8237,40778,10832,17060,81571,18553
252173,Tàrrega,994,4516,1018,968,4353,1361,1962,8869,2379
252189,Tarrés,5,43,14,5,33,19,10,76,33
252192,Tarroja de Segarra,6,49,32,8,43,35,14,92,67
082750,Tavèrnoles,16,98,20,22,96,18,38,194,38
082802,Tavertet,8,48,18,8,38,17,16,86,35
082819,Teià,488,2025,272,481,1979,336,969,4004,608
252206,Térmens,78,466,161,67,431,183,145,897,344
171962,Terrades,7,50,30,4,58,33,11,108,63
082798,Terrassa,13790,62874,11761,12867,61028,16980,26657,123902,28741
082824,Tiana,497,2243,307,536,2202,416,1033,4445,723
252213,Tírvia,8,41,14,1,40,16,9,81,30
252228,Tiurana,3,10,7,1,7,4,4,17,11
431495,Tivenys,52,291,125,33,274,153,85,565,278
431508,Tivissa,107,559,225,111,530,264,218,1089,489
082830,Tona,469,2186,438,429,2084,577,898,4270,1015
252234,Torà,76,403,143,74,373,151,150,776,294
082845,Tordera,734,3688,814,684,3465,940,1418,7153,1754
082858,Torelló,867,4329,950,824,4195,1289,1691,8524,2239
252249,"Torms, els",12,61,34,7,48,32,19,109,66
252252,Tornabous,44,263,119,38,234,127,82,497,246
252271,"Torre de Cabdella, la",22,218,101,14,192,123,36,410,224
082861,"Torre de Claramunt, la",218,968,140,221,893,155,439,1861,295
431515,"Torre de Fontaubella, la",5,47,16,3,37,25,8,84,41
431520,"Torre de l'Espanyol, la",40,258,90,39,200,117,79,458,207
252265,Torrebesses,22,85,49,15,81,65,37,166,114
431536,Torredembarra,922,4119,755,867,3940,990,1789,8059,1745
252287,Torrefarrera,125,753,157,113,652,212,238,1405,369
259078,Torrefeta i Florejacs,41,207,87,27,179,112,68,386,199
252304,Torregrossa,123,696,281,117,632,346,240,1328,627
252311,Torrelameu,40,219,75,17,169,81,57,388,156
082877,Torrelavit,67,407,121,60,345,152,127,752,273
082883,Torrelles de Foix,124,633,183,115,530,177,239,1163,360
082896,Torrelles de Llobregat,357,1447,186,362,1352,208,719,2799,394
171978,Torrent,9,65,18,9,63,16,18,128,34
252326,Torres de Segre,119,646,190,107,578,214,226,1224,404
252332,Torre-serona,17,129,32,18,108,43,35,237,75
171984,Torroella de Fluvià,14,147,50,16,86,52,30,233,102
171997,Torroella de Montgrí,722,3215,647,684,2915,821,1406,6130,1468
431541,Torroja del Priorat,3,59,23,6,36,16,9,95,39
172001,Tortellà,40,231,88,42,198,114,82,429,202
431554,Tortosa,2037,10324,2622,1930,9806,3712,3967,20130,6334
172018,Toses,19,52,23,6,35,16,25,87,39
172023,Tossa de Mar,301,1692,327,289,1618,381,590,3310,708
252347,Tremp,351,1659,650,324,1549,834,675,3208,1484
172044,Ullà,69,345,62,59,273,72,128,618,134
082900,Ullastrell,106,443,84,95,401,101,201,844,185
172057,Ullastret,9,85,23,11,77,25,20,162,48
431567,Ulldecona,396,2060,544,348,1775,720,744,3835,1264
431573,Ulldemolins,19,155,86,18,135,81,37,290,167
172039,Ultramort,17,71,27,1,51,36,18,122,63
172060,Urús,18,67,18,10,63,19,28,130,37
082917,Vacarisses,260,1212,214,215,1076,204,475,2288,418
170144,"Vajol, la",9,45,13,8,39,9,17,84,22
172076,"Vall d'en Bas, la",135,840,298,142,728,365,277,1568,663
172082,"Vall de Bianya, la",80,380,113,82,372,131,162,752,244
250432,"Vall de Boí, la",51,367,79,51,281,81,102,648,160
259010,Vall de Cardós,21,107,44,20,97,47,41,204,91
082922,Vallbona d'Anoia,71,391,85,75,333,124,146,724,209
252385,Vallbona de les Monges,8,86,39,8,69,62,16,155,101
082938,Vallcebre,18,81,39,7,86,35,25,167,74
431589,Vallclara,4,36,20,7,26,18,11,62,38
252402,Vallfogona de Balaguer,76,533,166,101,491,161,177,1024,327
171707,Vallfogona de Ripollès,10,75,28,9,65,27,19,140,55
431592,Vallfogona de Riucorb,0,42,39,1,25,57,1,67,96
082943,Vallgorguina,132,565,103,106,516,94,238,1081,197
082956,Vallirana,868,3853,618,795,3636,723,1663,7489,1341
172095,Vall-llobrega,25,132,20,40,211,24,65,343,44
431606,Vallmoll,99,490,95,74,442,100,173,932,195
082969,Vallromanes,161,587,75,134,544,94,295,1131,169
431613,Valls,1579,7314,1551,1516,6915,2173,3095,14229,3724
259062,"Valls d'Aguilar, les",16,111,43,17,77,52,33,188,95
252398,"Valls de Valira, les",41,283,107,40,238,94,81,521,201
431628,Vandellòs i l'Hospitalet de l'Infant,335,1660,318,316,1588,406,651,3248,724
259097,"Vansa i Fórnols, la",11,55,27,6,57,26,17,112,53
082975,Veciana,11,45,26,7,49,18,18,94,44
431634,"Vendrell, el",2039,9094,1467,2087,8471,1839,4126,17565,3306
172109,Ventalló,30,233,86,37,194,83,67,427,169
252424,Verdú,42,331,132,55,291,216,97,622,348
172116,Verges,76,371,126,68,335,163,144,706,289
431649,Vespella de Gaià,11,96,21,8,68,22,19,164,43
082981,Vic,2634,11855,2384,2350,10996,3716,4984,22851,6100
172121,Vidrà,14,49,19,12,54,15,26,103,34
172137,Vidreres,418,1925,376,391,1733,444,809,3658,820
252430,Vielha e Mijaran,357,1685,199,345,1515,251,702,3200,450
431652,Vilabella,54,258,93,44,248,96,98,506,189
172142,Vilabertran,54,268,91,44,257,99,98,525,190
172155,Vilablareix,182,785,86,170,768,107,352,1553,193
082994,Vilada,23,184,66,26,148,91,49,332,157
172174,Viladamat,23,132,51,16,118,57,39,250,108
172168,Viladasens,9,55,25,11,41,32,20,96,57
083015,Viladecans,4693,21965,2686,4474,20994,3401,9167,42959,6087
083008,Viladecavalls,623,2344,230,614,2188,305,1237,4532,535
