Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
172076,"Vall d'en Bas, la",228,982,256,238,905,322,466,1887,578,
172082,"Vall de Bianya, la",108,469,103,107,420,128,215,889,231,
250432,"Vall de Boí, la",56,414,91,51,359,81,107,773,172,
259010,Vall de Cardós,20,148,47,25,119,47,45,267,94,
082922,Vallbona d'Anoia,123,513,106,102,456,132,225,969,238,
252385,Vallbona de les Monges,10,86,39,7,64,47,17,150,86,
082938,Vallcebre,15,105,39,9,73,33,24,178,72,
431589,Vallclara,7,44,19,9,32,14,16,76,33,
252402,Vallfogona de Balaguer,129,649,138,151,631,155,280,1280,293,
171707,Vallfogona de Ripollès,14,82,25,8,63,31,22,145,56,
431592,Vallfogona de Riucorb,1,46,19,3,26,24,4,72,43,
082943,Vallgorguina,281,954,128,251,882,144,532,1836,272,
082956,Vallirana,1383,4956,918,1407,4808,1077,2790,9764,1995,
172095,Vall-llobrega,94,321,44,95,305,45,189,626,89,
431606,Vallmoll,136,610,128,133,554,116,269,1164,244,
082969,Vallromanes,295,844,125,273,807,136,568,1651,261,
431613,Valls,2120,8764,1732,2013,8087,2368,4133,16851,4100,
259062,"Valls d'Aguilar, les",17,104,41,9,91,38,26,195,79,
252398,"Valls de Valira, les",50,362,81,40,338,77,90,700,158,
431628,Vandellòs i l'Hospitalet de l'Infant,513,2050,432,455,2014,521,968,4064,953,
259097,"Vansa i Fórnols, la",4,79,29,7,57,30,11,136,59,
082975,Veciana,14,55,27,10,40,23,24,95,50,
431634,"Vendrell, el",3232,12668,2468,3147,12185,2947,6379,24853,5415,
172109,Ventalló,54,291,77,64,248,82,118,539,159,
252424,Verdú,52,306,124,66,284,176,118,590,300,
172116,Verges,81,391,113,93,361,154,174,752,267,
431649,Vespella de Gaià,33,146,36,22,128,30,55,274,66,
082981,Vic,3847,14010,2555,3541,13358,3880,7388,27368,6435,
172121,Vidrà,14,60,14,9,51,15,23,111,29,
172137,Vidreres,749,2755,513,631,2460,624,1380,5215,1137,
252430,Vielha e Mijaran,431,2114,251,363,1981,314,794,4095,565,
431652,Vilabella,53,286,89,53,242,106,106,528,195,
172142,Vilabertran,70,306,92,68,279,96,138,585,188,
172155,Vilablareix,214,855,134,187,886,151,401,1741,285,
082994,Vilada,23,174,56,9,143,81,32,317,137,
172174,Viladamat,24,157,56,27,138,49,51,295,105,
172168,Viladasens,15,77,16,11,63,26,26,140,42,
083015,Viladecans,6002,22523,3895,5711,22174,4883,11713,44697,8778,
083008,Viladecavalls,695,2674,344,704,2597,397,1399,5271,741,
172180,Vilademuls,63,250,83,53,236,95,116,486,178,
172207,Viladrau,81,382,90,90,346,98,171,728,188,
172214,Vilafant,504,1890,339,462,1930,398,966,3820,737,
083054,Vilafranca del Penedès,3446,13464,2489,3233,12869,3534,6679,26333,6023,
252445,Vilagrassa,38,168,50,41,150,50,79,318,100,
172235,Vilajuïga,101,378,98,112,374,114,213,752,212,
431750,Vilalba dels Arcs,34,231,107,39,194,112,73,425,219,
083067,Vilalba Sasserra,69,240,41,68,222,63,137,462,104,
252458,Vilaller,46,283,53,30,189,66,76,472,119,
172240,Vilallonga de Ter,34,159,60,23,132,58,57,291,118,
431665,Vilallonga del Camp,216,784,123,213,720,148,429,1504,271,
172253,Vilamacolum,17,104,32,18,83,35,35,187,67,
172266,Vilamalla,107,395,84,82,356,77,189,751,161,
172272,Vilamaniscle,16,68,18,14,46,14,30,114,32,
252477,Vilamòs,18,77,9,9,60,7,27,137,16,
172288,Vilanant,26,123,34,40,122,31,66,245,65,
431671,Vilanova d'Escornalbou,52,203,56,36,176,47,88,379,103,
252483,Vilanova de Bellpuig,92,391,147,68,337,178,160,728,325,
252496,Vilanova de l'Aguda,12,73,35,16,63,43,28,136,78,
252542,Vilanova de la Barca,81,389,113,75,362,140,156,751,253,
252509,Vilanova de Meià,21,142,60,21,110,69,42,252,129,
431687,Vilanova de Prades,2,46,19,12,33,17,14,79,36,
083036,Vilanova de Sau,20,111,32,14,117,34,34,228,66,
252516,Vilanova de Segrià,59,332,74,59,282,90,118,614,164,
083020,Vilanova del Camí,1206,4415,746,1120,4161,937,2326,8576,1683,
089024,Vilanova del Vallès,618,1707,241,569,1660,267,1187,3367,508,
083073,Vilanova i la Geltrú,5364,22518,4640,5227,22485,6357,10591,45003,10997,
431690,Vilaplana,27,230,64,37,199,71,64,429,135,
431704,Vila-rodona,114,449,99,99,382,137,213,831,236,
172305,Vila-sacra,50,227,46,53,230,65,103,457,111,
252521,Vila-sana,52,246,62,52,217,81,104,463,143,
431711,Vila-seca,2009,8201,1059,1878,7613,1292,3887,15814,2351,
082140,Vilassar de Dalt,720,2989,668,701,2973,814,1421,5962,1482,
082191,Vilassar de Mar,1774,6470,1367,1635,6798,1874,3409,13268,3241,
172229,Vilaür,15,36,17,14,41,19,29,77,36,
431726,Vilaverd,37,168,42,38,136,67,75,304,109,
431732,"Vilella Alta, la",10,47,22,14,33,17,24,80,39,
431747,"Vilella Baixa, la",18,74,28,19,55,28,37,129,56,
172333,Vilobí d'Onyar,293,1075,235,260,937,253,553,2012,488,
083041,Vilobí del Penedès,105,371,87,87,341,115,192,712,202,
172327,Vilopriu,20,75,23,12,63,24,32,138,47,
252537,"Vilosell, el",5,66,30,3,55,38,8,121,68,
431763,Vimbodí i Poblet,76,343,149,48,261,130,124,604,279,
252555,Vinaixa,27,200,65,24,168,88,51,368,153,
431779,Vinebre,36,165,49,37,154,54,73,319,103,
431785,Vinyols i els Arcs,155,700,150,162,633,136,317,1333,286,
083089,Viver i Serrateix,13,59,21,13,50,22,26,109,43,
430521,Xerta,81,403,143,74,392,184,155,795,327,
,Catalunya,609471,2586994,545163,573801,2513121,742358,1183272,5100115,1287521,

