Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
171984,Torroella de Fluvià,51,270,58,50,226,56,101,496,114,
171997,Torroella de Montgrí,984,3924,915,913,3721,1049,1897,7645,1964,
431541,Torroja del Priorat,6,52,27,4,38,26,10,90,53,
172001,Tortellà,50,251,82,59,243,96,109,494,178,
431554,Tortosa,2669,11276,2892,2492,10576,3838,5161,21852,6730,
172018,Toses,7,72,21,14,41,11,21,113,32,
172023,Tossa de Mar,370,1936,482,378,1760,572,748,3696,1054,
252347,Tremp,413,2013,550,455,1787,808,868,3800,1358,
172044,Ullà,101,424,72,94,302,84,195,726,156,
082900,Ullastrell,229,663,131,224,643,149,453,1306,280,
172057,Ullastret,23,91,30,25,89,30,48,180,60,
431567,Ulldecona,523,2182,566,477,1925,695,1000,4107,1261,
431573,Ulldemolins,15,142,70,15,93,66,30,235,136,
172039,Ultramort,23,69,26,12,53,27,35,122,53,
172060,Urús,9,64,11,10,61,26,19,125,37,
082917,Vacarisses,705,2107,377,614,1987,402,1319,4094,779,
170144,"Vajol, la",3,38,7,2,25,8,5,63,15,
172076,"Vall d'en Bas, la",251,994,260,248,916,314,499,1910,574,
172082,"Vall de Bianya, la",104,425,106,107,401,123,211,826,229,
250432,"Vall de Boí, la",59,399,91,61,329,83,120,728,174,
259010,Vall de Cardós,20,131,43,23,102,37,43,233,80,
082922,Vallbona d'Anoia,131,490,121,97,434,139,228,924,260,
252385,Vallbona de les Monges,10,78,39,11,55,48,21,133,87,
082938,Vallcebre,11,91,41,10,68,33,21,159,74,
431589,Vallclara,10,35,17,9,29,10,19,64,27,
252402,Vallfogona de Balaguer,150,622,152,150,623,171,300,1245,323,
171707,Vallfogona de Ripollès,12,66,33,9,52,28,21,118,61,
431592,Vallfogona de Riucorb,1,38,18,0,20,17,1,58,35,
082943,Vallgorguina,310,948,151,283,903,177,593,1851,328,
082956,Vallirana,1366,4888,1077,1353,4707,1285,2719,9595,2362,
172095,Vall-llobrega,109,303,45,93,322,50,202,625,95,
431606,Vallmoll,115,571,138,134,542,145,249,1113,283,
082969,Vallromanes,285,867,144,246,824,159,531,1691,303,
431613,Valls,2068,8227,1806,1940,7832,2412,4008,16059,4218,
259062,"Valls d'Aguilar, les",18,102,43,9,84,35,27,186,78,
252398,"Valls de Valira, les",52,288,78,55,265,79,107,553,157,
431628,Vandellòs i l'Hospitalet de l'Infant,544,2066,464,492,2024,553,1036,4090,1017,
259097,"Vansa i Fórnols, la",5,73,25,6,60,31,11,133,56,
082975,Veciana,14,52,29,16,42,20,30,94,49,
431634,"Vendrell, el",3224,12052,2886,3081,11862,3377,6305,23914,6263,
172109,Ventalló,50,268,85,72,239,88,122,507,173,
252424,Verdú,47,285,111,60,264,166,107,549,277,
172116,Verges,88,352,119,91,342,158,179,694,277,
431649,Vespella de Gaià,41,146,44,28,121,41,69,267,85,
082981,Vic,4136,14752,2702,3711,13931,4055,7847,28683,6757,
172121,Vidrà,14,65,12,12,56,17,26,121,29,
172137,Vidreres,667,2666,616,606,2400,677,1273,5066,1293,
252430,Vielha e Mijaran,412,2081,279,365,1960,362,777,4041,641,
431652,Vilabella,49,260,84,47,220,100,96,480,184,
172142,Vilabertran,86,289,92,73,279,100,159,568,192,
172155,Vilablareix,239,878,185,215,926,193,454,1804,378,
082994,Vilada,16,150,62,9,116,77,25,266,139,
172174,Viladamat,30,159,49,30,143,55,60,302,104,
172168,Viladasens,18,83,13,17,71,22,35,154,35,
083015,Viladecans,6134,22077,4462,5720,21773,5613,11854,43850,10075,
083008,Viladecavalls,631,2589,443,635,2553,503,1266,5142,946,
172180,Vilademuls,79,275,72,63,236,83,142,511,155,
172207,Viladrau,69,358,91,82,320,110,151,678,201,
172214,Vilafant,473,1822,394,440,1840,497,913,3662,891,
083054,Vilafranca del Penedès,3573,12886,2796,3381,12879,3850,6954,25765,6646,
252445,Vilagrassa,45,177,42,39,159,48,84,336,90,
172235,Vilajuïga,85,389,96,114,366,105,199,755,201,
431750,Vilalba dels Arcs,29,200,102,33,179,115,62,379,217,
083067,Vilalba Sasserra,72,224,45,63,219,61,135,443,106,
252458,Vilaller,35,201,59,32,152,73,67,353,132,
172240,Vilallonga de Ter,23,136,45,17,119,60,40,255,105,
431665,Vilallonga del Camp,247,774,137,215,720,162,462,1494,299,
172253,Vilamacolum,25,109,29,27,93,37,52,202,66,
172266,Vilamalla,88,387,92,92,353,109,180,740,201,
172272,Vilamaniscle,18,76,15,17,60,16,35,136,31,
252477,Vilamòs,7,65,9,10,54,6,17,119,15,
172288,Vilanant,29,143,34,44,119,36,73,262,70,
431671,Vilanova d'Escornalbou,50,176,60,34,173,49,84,349,109,
252483,Vilanova de Bellpuig,95,356,151,77,309,180,172,665,331,
252496,Vilanova de l'Aguda,11,61,33,9,62,37,20,123,70,
252542,Vilanova de la Barca,85,343,107,62,327,130,147,670,237,
252509,Vilanova de Meià,26,138,68,18,108,56,44,246,124,
431687,Vilanova de Prades,5,40,17,11,32,13,16,72,30,
083036,Vilanova de Sau,18,97,38,8,107,41,26,204,79,
252516,Vilanova de Segrià,66,345,87,59,282,102,125,627,189,
083020,Vilanova del Camí,1154,4219,845,1115,4021,1055,2269,8240,1900,
089024,Vilanova del Vallès,602,1774,261,573,1714,293,1175,3488,554,
083073,Vilanova i la Geltrú,5257,21586,5130,4993,22138,6868,10250,43724,11998,
431690,Vilaplana,26,218,58,36,188,64,62,406,122,
431704,Vila-rodona,106,440,101,99,378,131,205,818,232,
172305,Vila-sacra,59,230,52,77,216,79,136,446,131,
252521,Vila-sana,56,250,58,57,226,85,113,476,143,
431711,Vila-seca,2148,7683,1190,2028,7456,1430,4176,15139,2620,
082140,Vilassar de Dalt,734,2953,724,706,2950,886,1440,5903,1610,
082191,Vilassar de Mar,1800,6582,1588,1707,6924,2077,3507,13506,3665,
172229,Vilaür,21,42,16,14,47,16,35,89,32,
431726,Vilaverd,37,153,45,41,127,49,78,280,94,
431732,"Vilella Alta, la",11,42,20,14,31,17,25,73,37,
431747,"Vilella Baixa, la",18,63,25,12,50,25,30,113,50,
172333,Vilobí d'Onyar,284,1099,252,284,961,283,568,2060,535,
083041,Vilobí del Penedès,117,363,99,84,331,109,201,694,208,
172327,Vilopriu,20,66,22,15,54,24,35,120,46,
252537,"Vilosell, el",5,53,33,4,54,36,9,107,69,
431763,Vimbodí i Poblet,65,332,131,49,243,134,114,575,265,
252555,Vinaixa,29,169,59,21,145,76,50,314,135,
431779,Vinebre,38,134,43,30,126,59,68,260,102,
431785,Vinyols i els Arcs,161,667,166,153,618,153,314,1285,319,
083089,Viver i Serrateix,14,49,23,11,43,22,25,92,45,
430521,Xerta,59,376,139,69,360,187,128,736,326,
,Catalunya,607495,2501018,588855,572559,2462247,790422,1180054,4963265,1379277,

