Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
430897,Montferri,34,127,37,36,103,29,70,230,66
251386,Montgai,39,230,102,36,201,119,75,431,221
081265,Montgat,808,3684,560,778,3693,747,1586,7377,1307
081326,Montmajor,33,169,54,19,154,58,52,323,112
081332,Montmaneu,9,68,28,9,51,27,18,119,55
430901,"Montmell, el",118,563,108,97,457,88,215,1020,196
081350,Montmeló,747,3149,545,692,3104,718,1439,6253,1263
251425,Montoliu de Lleida,33,165,50,21,154,63,54,319,113
251410,Montoliu de Segarra,12,74,28,1,49,29,13,123,57
251431,Montornès de Segarra,2,32,20,3,32,19,5,64,39
081363,Montornès del Vallès,1353,5819,830,1353,5149,1005,2706,10968,1835
430918,Mont-ral,8,76,14,4,58,11,12,134,25
171100,Mont-ras,142,682,130,138,618,137,280,1300,267
430923,Mont-roig del Camp,884,4462,839,840,3966,856,1724,8428,1695
081379,Montseny,16,113,39,13,104,34,29,217,73
430939,Móra d'Ebre,459,1919,438,467,1851,561,926,3770,999
430944,Móra la Nova,244,1124,260,221,999,331,465,2123,591
430957,"Morell, el",310,1225,173,265,1097,215,575,2322,388
430960,"Morera de Montsant, la",11,65,16,5,42,14,16,107,30
081290,Muntanyola,59,198,31,66,193,23,125,391,54
081398,Mura,15,97,18,17,69,22,32,166,40
251459,Nalec,2,29,17,2,29,16,4,58,33
250254,Naut Aran,120,671,99,148,596,106,268,1267,205
081402,Navarcles,434,2068,442,417,1984,602,851,4052,1044
081419,Navàs,486,2132,503,449,1963,710,935,4095,1213
171117,Navata,101,368,97,101,350,111,202,718,208
251462,Navès,21,85,25,16,82,37,37,167,62
081424,"Nou de Berguedà, la",12,49,22,11,40,25,23,89,47
430976,"Nou de Gaià, la",46,160,39,48,153,51,94,313,90
430982,Nulles,29,150,38,22,131,48,51,281,86
251484,Odèn,9,114,43,6,75,34,15,189,77
081430,Òdena,320,1164,219,260,1106,265,580,2270,484
171122,Ogassa,18,107,31,9,71,28,27,178,59
081458,Olèrdola,352,1243,197,322,1125,223,674,2368,420
081461,Olesa de Bonesvalls,151,653,112,136,579,109,287,1232,221
081477,Olesa de Montserrat,2165,8271,1342,2006,7719,1798,4171,15990,3140
251497,Oliana,105,676,205,115,625,250,220,1301,455
251500,Oliola,13,99,31,14,67,24,27,166,55
251517,Olius,86,280,53,80,258,57,166,538,110
081483,Olivella,344,1297,137,331,1103,128,675,2400,265
081496,Olost,80,410,114,74,367,172,154,777,286
171143,Olot,2530,11741,2585,2277,10584,3807,4807,22325,6392
251522,"Oluges, les",3,64,32,3,48,29,6,112,61
081445,Olvan,52,299,93,51,274,134,103,573,227
251538,"Omellons, els",9,83,38,11,72,31,20,155,69
251543,"Omells de na Gaia, els",8,45,24,3,42,20,11,87,44
171156,Ordis,35,133,30,26,115,33,61,248,63
251556,Organyà,48,301,118,47,298,146,95,599,264
081509,Orís,16,106,22,25,89,26,41,195,48
081516,Oristà,25,202,60,24,195,79,49,397,139
081521,Orpí,12,69,19,11,61,15,23,130,34
081537,Òrrius,53,234,44,57,201,51,110,435,95
251569,Os de Balaguer,75,334,113,79,273,111,154,607,224
171169,Osor,16,112,53,9,98,66,25,210,119
251575,Ossó de Sió,8,69,30,14,69,29,22,138,59
081542,Pacs del Penedès,64,318,61,76,289,61,140,607,122
081555,Palafolls,840,3041,419,783,3004,497,1623,6045,916
171175,Palafrugell,1847,7968,1486,1766,7284,2014,3613,15252,3500
171181,Palamós,1421,6279,1282,1347,6111,1721,2768,12390,3003
251581,"Palau d'Anglesola, el",158,720,170,159,655,237,317,1375,407
171194,Palau de Santa Eulàlia,9,46,11,2,35,9,11,81,20
171215,Palau-sator,14,101,33,17,87,38,31,188,71
171208,Palau-saverdera,97,470,162,100,458,164,197,928,326
081568,Palau-solità i Plegamans,1285,5070,708,1283,4865,859,2568,9935,1567
431009,"Pallaresos, els",490,1436,127,459,1340,139,949,2776,266
081574,Pallejà,1138,3966,528,971,3782,749,2109,7748,1277
430995,"Palma d'Ebre, la",19,117,63,19,117,78,38,234,141
089058,"Palma de Cervelló, la",263,1112,144,250,1088,200,513,2200,344
171236,Palol de Revardit,41,165,37,47,145,44,88,310,81
171241,Pals,197,931,284,165,914,308,362,1845,592
081580,"Papiol, el",301,1408,236,322,1334,299,623,2742,535
171254,Pardines,12,50,26,8,39,24,20,89,50
081593,Parets del Vallès,1617,6449,903,1466,6038,1159,3083,12487,2062
171267,Parlavà,23,144,35,16,131,45,39,275,80
431016,Passanant i Belltall,0,62,28,4,37,28,4,99,56
171289,Pau,53,182,55,41,195,52,94,377,107
431021,Paüls,25,202,79,35,185,87,60,387,166
171292,Pedret i Marzà,15,55,17,6,49,18,21,104,35
251641,Penelles,31,194,72,19,155,75,50,349,147
171306,"Pera, la",28,155,43,29,129,59,57,284,102
081607,Perafita,27,134,48,26,117,56,53,251,104
431037,Perafort,118,437,56,77,401,65,195,838,121
171328,Peralada,143,631,144,143,574,170,286,1205,314
251654,Peramola,26,125,51,12,109,56,38,234,107
431042,"Perelló, el",219,1168,348,186,962,352,405,2130,700
081614,Piera,1360,5020,943,1281,4579,1141,2641,9599,2084
431055,"Piles, les",11,82,23,12,69,18,23,151,41
081635,Pineda de Mar,2027,9545,1763,1866,8803,2199,3893,18348,3962
431068,"Pinell de Brai, el",66,374,134,60,324,172,126,698,306
251667,Pinell de Solsonès,12,75,28,13,56,30,25,131,58
251673,Pinós,18,112,41,16,90,31,34,202,72
431074,Pira,48,160,48,55,146,53,103,306,101
431080,"Pla de Santa Maria, el",204,816,193,158,725,213,362,1541,406
081640,"Pla del Penedès, el",90,349,92,65,332,113,155,681,205
171334,"Planes d'Hostoles, les",113,555,224,96,510,258,209,1065,482
171349,Planoles,14,109,29,14,76,37,28,185,66
259118,"Plans de Sió, els",37,180,81,25,147,103,62,327,184
251689,"Poal, el",35,235,73,36,187,93,71,422,166
251692,"Pobla de Cérvoles, la",17,88,34,16,70,32,33,158,66
081653,"Pobla de Claramunt, la",210,802,160,197,721,196,407,1523,356
081666,"Pobla de Lillet, la",49,448,155,41,390,229,90,838,384
431093,"Pobla de Mafumet, la",212,937,85,198,868,103,410,1805,188
431107,"Pobla de Massaluca, la",19,126,61,17,101,75,36,227,136
431114,"Pobla de Montornès, la",245,1058,208,228,890,223,473,1948,431
251713,"Pobla de Segur, la",195,1080,337,205,968,452,400,2048,789
431129,Poboleda,16,147,40,12,106,50,28,253,90
081672,Polinyà,761,2914,254,728,2696,323,1489,5610,577
431135,"Pont d'Armentera, el",39,206,79,31,183,82,70,389,161
250306,"Pont de Bar, el",16,68,28,11,53,21,27,121,49
171352,Pont de Molins,31,178,48,26,168,35,57,346,83
251734,"Pont de Suert, el",179,946,211,166,795,273,345,1741,484
081825,"Pont de Vilomara i Rocafort, el",324,1347,247,295,1218,283,619,2565,530
431418,Pontils,3,60,20,5,43,16,8,103,36
081688,Pontons,46,200,44,29,163,48,75,363,92
171365,Pontós,18,85,28,14,66,27,32,151,55
251728,Ponts,209,952,260,186,891,305,395,1843,565
171371,Porqueres,376,1514,294,397,1484,315,773,2998,609
431140,Porrera,34,170,54,23,137,62,57,307,116
171404,"Port de la Selva, el",69,355,104,52,331,104,121,686,208
171387,Portbou,44,451,164,52,384,230,96,835,394
251749,"Portella, la",41,313,63,25,262,71,66,575,134
431153,Pradell de la Teixeta,4,59,19,13,58,29,17,117,48
431166,Prades,43,237,73,41,201,81,84,438,154
431172,Prat de Comte,16,61,31,9,57,31,25,118,62
081691,"Prat de Llobregat, el",4851,22718,4032,4404,22132,5281,9255,44850,9313
431188,Pratdip,55,285,112,38,231,122,93,516,234
081712,Prats de Lluçanès,180,916,248,185,871,322,365,1787,570
081705,"Prats de Rei, els",26,205,50,18,165,74,44,370,124
251752,Prats i Sansor,19,91,21,10,77,19,29,168,40
251765,Preixana,22,139,61,28,109,74,50,248,135
251771,Preixens,31,146,81,36,127,85,67,273,166
082303,Premià de Dalt,854,3536,601,815,3434,704,1669,6970,1305
081727,Premià de Mar,2183,9713,1671,2022,9416,2394,4205,19129,4065
171390,"Preses, les",140,572,133,148,579,159,288,1151,292
251790,Prullans,12,75,35,11,71,28,23,146,63
171411,Puigcerdà,790,3290,531,731,2957,723,1521,6247,1254
081748,Puigdàlber,36,184,28,38,173,49,74,357,77
251804,Puiggròs,29,107,30,19,83,41,48,190,71
431191,Puigpelat,106,358,50,82,323,58,188,681,108
081751,Puig-reig,248,1463,444,248,1368,632,496,2831,1076
251811,Puigverd d'Agramunt,17,103,38,14,79,27,31,182,65
251826,Puigverd de Lleida,116,475,122,115,432,131,231,907,253
081764,Pujalt,15,70,21,4,68,25,19,138,46
081770,"Quar, la",3,23,10,0,20,5,3,43,15
171426,Quart,260,1041,144,224,996,187,484,2037,331
170433,Queralbs,14,71,30,9,50,25,23,121,55
431205,Querol,41,197,49,27,188,37,68,385,86
171432,Rabós,18,74,20,12,68,25,30,142,45
081786,Rajadell,36,179,47,33,157,44,69,336,91
431212,Rasquera,51,298,129,58,281,138,109,579,267
171447,Regencós,24,123,34,23,87,35,47,210,69
081799,Rellinars,51,266,46,65,229,56,116,495,102
431227,Renau,5,36,5,6,30,8,11,66,13
431233,Reus,9075,37766,6341,8875,36187,8874,17950,73953,15215
251832,Rialp,41,267,34,47,215,52,88,482,86
431248,"Riba, la",49,267,75,32,214,85,81,481,160
431251,Riba-roja d'Ebre,56,499,162,58,382,191,114,881,353
259059,Ribera d'Ondara,21,154,56,21,126,67,42,280,123
251850,Ribera d'Urgellet,78,340,90,53,283,110,131,623,200
171450,Ribes de Freser,104,642,227,86,606,311,190,1248,538
171463,Riells i Viabrea,398,1411,165,335,1300,170,733,2711,335
431264,"Riera de Gaià, la",151,587,88,125,511,125,276,1098,213
251863,Riner,19,99,30,24,95,33,43,194,63
171479,Ripoll,744,3785,948,624,3565,1391,1368,7350,2339
081803,Ripollet,3272,13560,1955,3153,12553,2595,6425,26113,4550
259139,Riu de Cerdanya,4,52,4,5,35,10,9,87,14
171485,Riudarenes,184,741,152,165,658,170,349,1399,322
171498,Riudaura,23,156,36,30,147,51,53,303,87
431270,Riudecanyes,98,367,90,82,335,111,180,702,201
431286,Riudecols,93,493,98,84,402,126,177,895,224
171501,Riudellots de la Selva,173,723,125,146,652,165,319,1375,290
431299,Riudoms,561,2253,480,519,2041,582,1080,4294,1062
171518,Riumors,18,74,23,17,71,30,35,145,53
081810,"Roca del Vallès, la",966,3652,552,930,3472,642,1896,7124,1194
431303,Rocafort de Queralt,21,94,34,15,76,38,36,170,72
431310,Roda de Berà,512,2284,442,466,2046,436,978,4330,878
081831,Roda de Ter,516,2034,411,450,1955,649,966,3989,1060
431325,Rodonyà,43,188,47,38,130,62,81,318,109
431331,Roquetes,686,3056,597,590,2574,720,1276,5630,1317
171523,Roses,1686,7237,1375,1625,6739,1535,3311,13976,2910
251898,Rosselló,266,1057,162,249,949,229,515,2006,391
431346,"Rourell, el",30,138,29,39,101,43,69,239,72
081846,Rubí,6311,26608,3775,5884,25372,5037,12195,51980,8812
081859,Rubió,13,69,23,16,63,18,29,132,41
171539,Rupià,16,86,24,18,70,29,34,156,53
089019,Rupit i Pruit,12,114,35,20,104,40,32,218,75
081878,Sabadell,16339,70952,14004,15523,69588,20087,31862,140540,34091
081884,Sagàs,14,39,14,10,39,18,24,78,32
251902,Salàs de Pallars,4,120,44,12,99,63,16,219,107
081901,Saldes,19,142,36,16,107,28,35,249,64
171544,Sales de Llierca,11,56,8,11,51,4,22,107,12
081918,Sallent,468,2322,664,473,2238,964,941,4560,1628
431359,Salomó,39,182,50,34,137,59,73,319,109
439057,Salou,2069,11288,1072,1797,9237,1186,3866,20525,2258
171557,Salt,2881,11857,1394,2638,9271,1944,5519,21128,3338
251919,Sanaüja,30,147,61,32,118,69,62,265,130
081944,Sant Adrià de Besòs,2897,11405,2320,2656,11216,3267,5553,22621,5587
081957,Sant Agustí de Lluçanès,3,40,10,4,34,10,7,74,20
081960,Sant Andreu de la Barca,2600,9654,1169,2380,9111,1487,4980,18765,2656
081976,Sant Andreu de Llavaneres,998,3493,592,888,3447,763,1886,6940,1355
171576,Sant Andreu Salou,15,43,17,11,47,19,26,90,36
171833,Sant Aniol de Finestres,26,117,30,22,102,30,48,219,60
081982,Sant Antoni de Vilamajor,514,1911,301,508,1834,376,1022,3745,677
081995,Sant Bartomeu del Grau,74,355,64,74,311,79,148,666,143
082009,Sant Boi de Llobregat,6389,29226,5322,6050,28383,7058,12439,57609,12380
082016,Sant Boi de Lluçanès,25,199,67,36,160,82,61,359,149
431362,Sant Carles de la Ràpita,1134,5386,1247,1139,5022,1583,2273,10408,2830
082037,Sant Cebrià de Vallalta,288,1256,172,309,1118,166,597,2374,338
082021,Sant Celoni,1400,5940,1101,1369,5576,1474,2769,11516,2575
082042,Sant Climent de Llobregat,369,1340,189,354,1289,238,723,2629,427
171582,Sant Climent Sescebes,33,172,68,29,148,63,62,320,131
082055,Sant Cugat del Vallès,8768,26476,3545,8168,27729,4567,16936,54205,8112
082068,Sant Cugat Sesgarrigues,80,322,73,79,285,93,159,607,166
251961,Sant Esteve de la Sarga,2,60,27,2,38,14,4,98,41
082074,Sant Esteve de Palautordera,258,830,122,287,818,143,545,1648,265
082080,Sant Esteve Sesrovires,675,2600,385,678,2405,459,1353,5005,844
171595,Sant Feliu de Buixalleu,59,304,67,54,252,75,113,556,142
082107,Sant Feliu de Codines,504,2044,367,465,1805,517,969,3849,884
171609,Sant Feliu de Guíxols,1681,7771,1545,1666,7257,2057,3347,15028,3602
082114,Sant Feliu de Llobregat,3495,14864,2578,3480,15038,3464,6975,29902,6042
171616,Sant Feliu de Pallerols,113,461,108,121,429,165,234,890,273
082129,Sant Feliu Sasserra,47,217,60,37,199,81,84,416,141
171621,Sant Ferriol,25,79,20,11,60,21,36,139,41
082093,Sant Fost de Campsentelles,699,2934,509,633,2780,679,1332,5714,1188
082135,Sant Fruitós de Bages,743,2858,430,649,2740,541,1392,5598,971
171637,Sant Gregori,303,1096,211,272,1063,222,575,2159,433
251924,Sant Guim de Freixenet,75,383,105,77,346,140,152,729,245
251977,Sant Guim de la Plana,17,65,21,12,46,30,29,111,51
171642,Sant Hilari Sacalm,407,2126,473,381,1807,569,788,3933,1042
082153,Sant Hipòlit de Voltregà,280,1185,278,264,1058,382,544,2243,660
081939,Sant Iscle de Vallalta,114,451,94,114,397,97,228,848,191
439023,Sant Jaume d'Enveja,248,1192,359,216,1096,417,464,2288,776
082166,Sant Jaume de Frontanyà,2,8,4,2,12,1,4,20,5
171655,Sant Jaume de Llierca,41,269,104,41,228,126,82,497,230
431378,Sant Jaume dels Domenys,217,872,160,179,754,206,396,1626,366
171674,Sant Joan de les Abadesses,204,1207,368,190,1062,525,394,2269,893
171680,Sant Joan de Mollet,42,169,46,44,158,58,86,327,104
082188,Sant Joan de Vilatorrada,932,3831,709,846,3542,919,1778,7373,1628
082172,Sant Joan Despí,2938,10946,1817,2668,11295,2366,5606,22241,4183
171851,Sant Joan les Fonts,157,988,276,151,880,335,308,1868,611
171668,Sant Jordi Desvalls,41,226,58,46,190,88,87,416,146
089030,Sant Julià de Cerdanyola,26,91,29,19,77,31,45,168,60
171693,Sant Julià de Ramis,310,1144,183,299,1106,191,609,2250,374
082205,Sant Julià de Vilatorta,271,999,176,275,1003,231,546,2002,407
179032,Sant Julià del Llor i Bonmatí,97,465,75,105,422,112,202,887,187
082212,Sant Just Desvern,1326,5172,1051,1303,5548,1411,2629,10720,2462
082227,Sant Llorenç d'Hortons,213,880,140,219,789,178,432,1669,318
171714,Sant Llorenç de la Muga,15,75,19,13,61,30,28,136,49
251930,Sant Llorenç de Morunys,69,376,112,64,320,143,133,696,255
082233,Sant Llorenç Savall,180,815,212,198,736,261,378,1551,473
082251,Sant Martí d'Albars,6,42,11,5,33,16,11,75,27
082248,Sant Martí de Centelles,90,377,65,82,310,77,172,687,142
171729,Sant Martí de Llémena,42,195,50,50,170,38,92,365,88
259025,Sant Martí de Riucorb,32,227,101,38,190,109,70,417,210
082264,Sant Martí de Tous,103,375,102,122,333,125,225,708,227
082270,Sant Martí Sarroca,250,1076,253,254,1013,296,504,2089,549
082286,Sant Martí Sesgueioles,25,132,29,30,110,45,55,242,74
171735,Sant Martí Vell,32,78,21,22,73,24,54,151,45
082299,Sant Mateu de Bages,32,224,90,29,173,110,61,397,200
171740,Sant Miquel de Campmajor,14,92,23,17,87,19,31,179,42
171753,Sant Miquel de Fluvià,71,278,59,42,254,78,113,532,137
171766,Sant Mori,8,71,10,10,69,12,18,140,22
171772,Sant Pau de Segúries,39,241,81,37,219,100,76,460,181
082310,Sant Pere de Ribes,2476,10472,1417,2432,9787,1769,4908,20259,3186
082325,Sant Pere de Riudebitlles,205,796,197,183,758,237,388,1554,434
082331,Sant Pere de Torelló,194,819,191,133,794,258,327,1613,449
082346,Sant Pere de Vilamajor,387,1387,239,411,1337,260,798,2724,499
171788,Sant Pere Pescador,174,781,144,123,642,165,297,1423,309
081897,Sant Pere Sallavinera,7,57,24,10,50,23,17,107,47
082359,Sant Pol de Mar,434,1755,379,394,1731,409,828,3486,788
082362,Sant Quintí de Mediona,198,716,190,171,675,217,369,1391,407
082378,Sant Quirze de Besora,146,737,223,149,693,309,295,1430,532
082384,Sant Quirze del Vallès,1807,6602,698,1829,6557,969,3636,13159,1667
082397,Sant Quirze Safaja,49,242,31,77,217,29,126,459,60
251945,Sant Ramon,31,193,82,23,153,81,54,346,163
082401,Sant Sadurní d'Anoia,1085,4204,778,1004,4107,1059,2089,8311,1837
082418,Sant Sadurní d'Osormort,8,35,13,6,31,8,14,66,21
080983,Sant Salvador de Guardiola,296,1079,202,285,1005,215,581,2084,417
082628,Sant Vicenç de Castellet,616,3064,597,559,2762,966,1175,5826,1563
082649,Sant Vicenç de Montalt,675,1869,314,576,1864,329,1251,3733,643
082652,Sant Vicenç de Torelló,173,633,160,159,644,227,332,1277,387
082634,Sant Vicenç dels Horts,2389,9860,1648,2363,9404,2037,4752,19264,3685
431384,Santa Bàrbara,299,1361,381,276,1187,451,575,2548,832
082439,Santa Cecília de Voltregà,12,64,21,13,64,16,25,128,37
082444,Santa Coloma de Cervelló,792,2716,336,844,2605,451,1636,5321,787
171805,Santa Coloma de Farners,990,4304,763,940,3760,982,1930,8064,1745
082457,Santa Coloma de Gramenet,8940,43403,8546,7812,40148,10868,16752,83551,19414
431397,Santa Coloma de Queralt,284,1070,263,267,938,345,551,2008,608
171812,Santa Cristina d'Aro,460,1770,329,434,1674,350,894,3444,679
082460,Santa Eugènia de Berga,141,869,146,158,741,176,299,1610,322
082476,Santa Eulàlia de Riuprimer,89,375,76,69,351,92,158,726,168
082482,Santa Eulàlia de Ronçana,641,2342,443,568,2266,542,1209,4608,985
082495,Santa Fe del Penedès,38,134,25,43,123,26,81,257,51
171827,Santa Llogaia d'Àlguema,31,131,19,29,104,21,60,235,40
082508,Santa Margarida de Montbui,845,3511,596,807,3276,799,1652,6787,1395
082515,Santa Margarida i els Monjos,657,2617,341,631,2319,424,1288,4936,765
082589,Santa Maria d'Oló,77,376,107,72,333,121,149,709,228
082536,Santa Maria de Besora,6,55,21,6,49,26,12,104,47
082567,Santa Maria de Martorelles,70,310,51,72,290,57,142,600,108
082554,Santa Maria de Merlès,15,49,19,17,52,11,32,101,30
082573,Santa Maria de Miralles,6,48,11,7,43,15,13,91,26
082592,Santa Maria de Palautordera,822,3205,519,746,2879,652,1568,6084,1171
431401,Santa Oliva,311,1132,231,249,1041,276,560,2173,507
171848,Santa Pau,99,567,144,109,534,157,208,1101,301
082606,Santa Perpètua de Mogoda,2396,9317,1176,2190,8488,1481,4586,17805,2657
082613,Santa Susanna,315,1154,201,279,1091,211,594,2245,412
081923,Santpedor,585,2457,422,548,2309,554,1133,4766,976
431423,Sarral,132,615,144,128,509,187,260,1124,331
171864,Sarrià de Ter,332,1561,330,340,1474,431,672,3035,761
252017,Sarroca de Bellera,2,51,24,2,35,19,4,86,43
252000,Sarroca de Lleida,15,158,56,18,118,67,33,276,123
171870,"Saus, Camallera i Llampaies",44,260,66,59,256,83,103,516,149
431439,Savallà del Comtat,1,25,10,5,18,12,6,43,22
431444,"Secuita, la",125,566,89,123,500,119,248,1066,208
171886,"Selva de Mar, la",6,83,27,15,73,22,21,156,49
431457,"Selva del Camp, la",530,1855,345,492,1724,430,1022,3579,775
431460,Senan,4,24,8,7,13,3,11,37,11
430445,"Sénia, la",473,2221,467,432,2026,560,905,4247,1027
252022,Senterada,4,62,11,9,46,13,13,108,24
250352,"Sentiu de Sió, la",17,163,65,17,166,68,34,329,133
082671,Sentmenat,737,2850,396,664,2703,520,1401,5553,916
171903,Serinyà,84,387,85,85,356,98,169,743,183
252043,Seròs,120,717,205,90,500,232,210,1217,437
171910,Serra de Daró,19,65,27,7,52,24,26,117,51
171925,Setcases,3,66,27,8,48,21,11,114,48
252038,"Seu d'Urgell, la",1027,4527,898,966,4455,1190,1993,8982,2088
082690,Seva,310,1192,235,275,1082,276,585,2274,511
252056,Sidamon,59,262,55,63,248,69,122,510,124
171931,Sils,489,1847,295,437,1717,342,926,3564,637
082704,Sitges,2240,9828,1733,2096,9576,2195,4336,19404,3928
170524,Siurana,16,65,26,12,60,27,28,125,53
082711,Sobremunt,4,37,10,8,29,10,12,66,20
252069,"Soleràs, el",22,135,53,29,98,61,51,233,114
431476,Solivella,55,204,87,56,180,103,111,384,190
252075,Solsona,807,3204,676,744,2911,891,1551,6115,1567
082726,Sora,12,70,19,12,51,16,24,121,35
252081,Soriguera,22,144,35,18,112,39,40,256,74
252094,Sort,189,859,170,185,768,211,374,1627,381
252108,Soses,136,640,131,104,539,166,240,1179,297
082732,Subirats,261,1047,258,262,952,319,523,1999,577
252115,Sudanell,50,354,84,48,263,88,98,617,172
252120,Sunyer,16,101,36,17,85,41,33,186,77
082747,Súria,421,2152,589,411,2005,860,832,4157,1449
171946,Susqueda,6,52,15,7,37,13,13,89,28
082763,Tagamanent,25,112,26,29,88,28,54,200,54
082779,Talamanca,15,68,8,10,52,9,25,120,17
252154,Talarn,26,135,36,32,116,52,58,251,88
252167,Talavera,24,105,33,9,83,43,33,188,76
171959,"Tallada d'Empordà, la",26,134,53,28,128,51,54,262,104
082785,Taradell,568,2044,434,421,1946,551,989,3990,985
431482,Tarragona,11545,49347,8620,10840,48034,11937,22385,97381,20557
252173,Tàrrega,1441,5919,975,1328,5456,1420,2769,11375,2395
252189,Tarrés,3,38,13,4,32,18,7,70,31
252192,Tarroja de Segarra,13,54,24,8,52,27,21,106,51
082750,Tavèrnoles,23,106,24,21,107,21,44,213,45
082802,Tavertet,5,63,18,5,51,16,10,114,34
082819,Teià,510,2157,388,432,2095,505,942,4252,893
252206,Térmens,96,550,149,86,470,185,182,1020,334
171962,Terrades,23,104,22,24,96,32,47,200,54
082798,Terrassa,17954,74570,12522,16922,70724,18249,34876,145294,30771
082824,Tiana,693,2648,374,703,2682,490,1396,5330,864
252213,Tírvia,9,51,14,5,48,16,14,99,30
252228,Tiurana,5,22,13,7,27,11,12,49,24
431495,Tivenys,68,299,122,50,270,150,118,569,272
431508,Tivissa,93,619,217,103,530,253,196,1149,470
082830,Tona,731,2740,504,690,2613,677,1421,5353,1181
252234,Torà,98,488,119,88,424,150,186,912,269
082845,Tordera,1322,5537,1006,1186,5051,1243,2508,10588,2249
082858,Torelló,1038,4862,969,1028,4581,1330,2066,9443,2299
252249,"Torms, els",11,53,29,7,43,31,18,96,60
252252,Tornabous,53,298,112,33,240,121,86,538,233
252271,"Torre de Cabdella, la",27,286,96,27,247,128,54,533,224
082861,"Torre de Claramunt, la",368,1389,199,321,1241,208,689,2630,407
431515,"Torre de Fontaubella, la",7,47,22,9,37,25,16,84,47
431520,"Torre de l'Espanyol, la",36,233,84,42,189,94,78,422,178
252265,Torrebesses,18,97,40,9,87,49,27,184,89
431536,Torredembarra,1214,5421,1006,1180,5173,1278,2394,10594,2284
252287,Torrefarrera,406,1429,169,358,1331,218,764,2760,387
259078,Torrefeta i Florejacs,42,203,86,33,177,92,75,380,178
252304,Torregrossa,136,772,240,135,652,320,271,1424,560
252311,Torrelameu,32,286,68,37,184,78,69,470,146
082877,Torrelavit,87,534,120,82,409,140,169,943,260
082883,Torrelles de Foix,202,873,215,202,755,216,404,1628,431
082896,Torrelles de Llobregat,546,1947,229,550,1874,284,1096,3821,513
171978,Torrent,9,67,25,9,69,14,18,136,39
252326,Torres de Segre,129,742,191,147,624,219,276,1366,410
252332,Torre-serona,20,122,45,16,111,44,36,233,89
171984,Torroella de Fluvià,47,259,46,59,219,48,106,478,94
171997,Torroella de Montgrí,938,4126,816,929,3860,929,1867,7986,1745
431541,Torroja del Priorat,4,67,25,8,37,24,12,104,49
172001,Tortellà,42,242,93,54,215,114,96,457,207
431554,Tortosa,2592,12684,2629,2414,11142,3682,5006,23826,6311
172018,Toses,10,68,20,7,39,16,17,107,36
172023,Tossa de Mar,426,2176,445,400,1978,523,826,4154,968
252347,Tremp,432,2077,609,422,1866,822,854,3943,1431
172044,Ullà,86,466,64,76,311,73,162,777,137
082900,Ullastrell,200,655,95,182,615,117,382,1270,212
172057,Ullastret,18,82,24,21,68,26,39,150,50
431567,Ulldecona,545,2648,566,474,2267,736,1019,4915,1302
431573,Ulldemolins,23,164,79,15,117,83,38,281,162
172039,Ultramort,11,72,27,3,51,32,14,123,59
172060,Urús,15,74,14,8,66,24,23,140,38
082917,Vacarisses,679,2058,292,592,1952,299,1271,4010,591
170144,"Vajol, la",3,45,10,5,26,9,8,71,19
172076,"Vall d'en Bas, la",186,951,258,202,844,339,388,1795,597
172082,"Vall de Bianya, la",114,459,95,103,426,124,217,885,219
250432,"Vall de Boí, la",59,445,82,59,373,72,118,818,154
259010,Vall de Cardós,24,156,44,29,119,48,53,275,92
082922,Vallbona d'Anoia,115,531,90,105,462,124,220,993,214
252385,Vallbona de les Monges,11,80,38,7,67,48,18,147,86
082938,Vallcebre,14,97,39,5,71,38,19,168,77
431589,Vallclara,9,42,19,6,32,15,15,74,34
252402,Vallfogona de Balaguer,105,649,142,124,589,160,229,1238,302
171707,Vallfogona de Ripollès,12,82,26,9,65,27,21,147,53
431592,Vallfogona de Riucorb,1,44,24,0,23,27,1,67,51
082943,Vallgorguina,272,875,122,222,845,129,494,1720,251
082956,Vallirana,1297,4917,819,1291,4780,962,2588,9697,1781
172095,Vall-llobrega,101,293,38,92,292,37,193,585,75
431606,Vallmoll,124,615,114,114,552,111,238,1167,225
082969,Vallromanes,279,779,108,248,756,113,527,1535,221
431613,Valls,1987,9021,1664,1952,8175,2293,3939,17196,3957
259062,"Valls d'Aguilar, les",12,113,41,8,90,43,20,203,84
252398,"Valls de Valira, les",38,329,89,24,280,72,62,609,161
431628,Vandellòs i l'Hospitalet de l'Infant,445,2031,389,433,1977,479,878,4008,868
259097,"Vansa i Fórnols, la",9,76,31,9,62,26,18,138,57
082975,Veciana,14,51,27,10,50,20,24,101,47
431634,"Vendrell, el",3062,12824,2153,3022,12181,2579,6084,25005,4732
172109,Ventalló,50,283,77,53,230,87,103,513,164
252424,Verdú,59,308,125,65,295,173,124,603,298
172116,Verges,78,383,115,72,359,155,150,742,270
431649,Vespella de Gaià,32,161,32,25,134,20,57,295,52
082981,Vic,3539,14009,2392,3205,12948,3751,6744,26957,6143
172121,Vidrà,14,62,13,11,56,17,25,118,30
172137,Vidreres,713,2646,484,572,2423,592,1285,5069,1076
252430,Vielha e Mijaran,431,2354,231,387,2029,278,818,4383,509
