Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
251403,Montferrer i Castellbò,77,439,71,73,364,62,150,803,133
430897,Montferri,39,131,35,45,112,29,84,243,64
251386,Montgai,41,228,98,36,196,119,77,424,217
081265,Montgat,885,3750,582,826,3770,771,1711,7520,1353
081326,Montmajor,31,170,55,21,154,52,52,324,107
081332,Montmaneu,8,65,29,8,49,25,16,114,54
430901,"Montmell, el",120,554,117,106,462,90,226,1016,207
081350,Montmeló,765,3143,561,714,3092,726,1479,6235,1287
251425,Montoliu de Lleida,36,164,50,23,158,64,59,322,114
251410,Montoliu de Segarra,14,72,31,2,49,29,16,121,60
251431,Montornès de Segarra,1,31,21,3,28,20,4,59,41
081363,Montornès del Vallès,1406,5827,860,1396,5264,1037,2802,11091,1897
430918,Mont-ral,10,76,15,4,58,9,14,134,24
171100,Mont-ras,132,672,129,140,609,139,272,1281,268
430923,Mont-roig del Camp,913,4526,921,855,4072,906,1768,8598,1827
081379,Montseny,13,111,39,14,97,38,27,208,77
430939,Móra d'Ebre,470,1963,433,476,1886,567,946,3849,1000
430944,Móra la Nova,245,1154,258,232,1011,338,477,2165,596
430957,"Morell, el",332,1264,180,275,1124,220,607,2388,400
430960,"Morera de Montsant, la",11,66,18,4,47,14,15,113,32
081290,Muntanyola,56,207,33,68,196,27,124,403,60
081398,Mura,14,91,17,19,72,20,33,163,37
251459,Nalec,2,29,21,2,30,14,4,59,35
250254,Naut Aran,108,677,98,139,600,107,247,1277,205
081402,Navarcles,428,2033,451,435,2012,605,863,4045,1056
081419,Navàs,495,2082,502,453,1951,711,948,4033,1213
171117,Navata,114,364,97,102,365,116,216,729,213
251462,Navès,20,90,27,18,85,36,38,175,63
081424,"Nou de Berguedà, la",10,49,23,11,39,23,21,88,46
430976,"Nou de Gaià, la",47,161,43,48,157,54,95,318,97
430982,Nulles,33,158,36,27,142,55,60,300,91
251484,Odèn,9,106,45,6,69,29,15,175,74
081430,Òdena,323,1185,234,283,1147,270,606,2332,504
171122,Ogassa,20,103,26,9,71,27,29,174,53
081458,Olèrdola,363,1262,205,323,1158,222,686,2420,427
081461,Olesa de Bonesvalls,147,632,110,136,560,117,283,1192,227
081477,Olesa de Montserrat,2211,8350,1382,2066,7807,1830,4277,16157,3212
251497,Oliana,107,656,217,110,603,252,217,1259,469
251500,Oliola,10,93,30,12,61,26,22,154,56
251517,Olius,94,289,57,85,261,55,179,550,112
081483,Olivella,352,1296,146,352,1122,137,704,2418,283
081496,Olost,76,405,117,71,364,169,147,769,286
171143,Olot,2584,11657,2579,2339,10634,3796,4923,22291,6375
251522,"Oluges, les",3,64,31,3,46,29,6,110,60
081445,Olvan,56,302,91,47,274,132,103,576,223
251538,"Omellons, els",13,82,42,11,73,33,24,155,75
251543,"Omells de na Gaia, els",8,43,25,4,44,20,12,87,45
171156,Ordis,37,131,33,27,123,34,64,254,67
251556,Organyà,48,297,118,49,285,145,97,582,263
081509,Orís,14,115,21,26,94,26,40,209,47
081516,Oristà,22,206,62,23,192,78,45,398,140
081521,Orpí,9,69,18,10,59,14,19,128,32
081537,Òrrius,51,235,45,63,209,51,114,444,96
251569,Os de Balaguer,72,336,110,85,277,107,157,613,217
171169,Osor,25,138,51,21,127,64,46,265,115
251575,Ossó de Sió,12,72,30,12,68,32,24,140,62
081542,Pacs del Penedès,70,319,58,77,293,64,147,612,122
081555,Palafolls,882,3088,434,831,3007,531,1713,6095,965
171175,Palafrugell,1957,7897,1531,1822,7378,2037,3779,15275,3568
171181,Palamós,1408,6220,1282,1320,6075,1752,2728,12295,3034
251581,"Palau d'Anglesola, el",153,732,168,163,659,245,316,1391,413
171194,Palau de Santa Eulàlia,8,43,10,3,34,7,11,77,17
171215,Palau-sator,16,101,36,19,84,34,35,185,70
171208,Palau-saverdera,113,464,160,120,456,162,233,920,322
081568,Palau-solità i Plegamans,1304,5104,744,1292,4855,891,2596,9959,1635
431009,"Pallaresos, els",506,1485,135,486,1365,149,992,2850,284
081574,Pallejà,1158,3973,566,998,3796,772,2156,7769,1338
430995,"Palma d'Ebre, la",20,120,62,28,116,79,48,236,141
089058,"Palma de Cervelló, la",251,1105,150,252,1080,197,503,2185,347
171236,Palol de Revardit,44,163,40,45,143,47,89,306,87
171241,Pals,198,911,285,168,874,309,366,1785,594
081580,"Papiol, el",317,1401,234,350,1334,301,667,2735,535
171254,Pardines,17,51,26,9,37,24,26,88,50
081593,Parets del Vallès,1663,6464,929,1502,6057,1190,3165,12521,2119
171267,Parlavà,25,148,34,17,134,44,42,282,78
431016,Passanant i Belltall,3,65,24,4,39,29,7,104,53
171289,Pau,48,183,52,39,185,56,87,368,108
431021,Paüls,22,196,79,35,177,89,57,373,168
171292,Pedret i Marzà,18,59,16,10,51,19,28,110,35
251641,Penelles,29,189,70,19,123,72,48,312,142
171306,"Pera, la",34,151,42,30,130,59,64,281,101
081607,Perafita,21,131,48,23,115,58,44,246,106
431037,Perafort,125,444,60,97,421,71,222,865,131
171328,Peralada,147,637,144,143,579,176,290,1216,320
251654,Peramola,26,129,48,16,110,58,42,239,106
431042,"Perelló, el",220,1192,359,200,974,358,420,2166,717
081614,Piera,1389,5092,978,1280,4659,1178,2669,9751,2156
431055,"Piles, les",10,83,22,14,71,18,24,154,40
081635,Pineda de Mar,2027,9237,1848,1868,8629,2284,3895,17866,4132
431068,"Pinell de Brai, el",64,380,137,62,318,174,126,698,311
251667,Pinell de Solsonès,13,76,27,13,54,32,26,130,59
251673,Pinós,21,114,37,18,89,36,39,203,73
431074,Pira,51,160,47,52,138,54,103,298,101
431080,"Pla de Santa Maria, el",197,850,203,174,734,213,371,1584,416
081640,"Pla del Penedès, el",92,371,95,85,345,115,177,716,210
171334,"Planes d'Hostoles, les",113,545,224,91,496,258,204,1041,482
171349,Planoles,15,112,31,11,79,40,26,191,71
259118,"Plans de Sió, els",37,183,82,24,145,100,61,328,182
251689,"Poal, el",35,214,74,35,173,91,70,387,165
251692,"Pobla de Cérvoles, la",15,81,33,16,62,33,31,143,66
081653,"Pobla de Claramunt, la",211,806,161,201,711,205,412,1517,366
081666,"Pobla de Lillet, la",49,445,154,43,380,232,92,825,386
431093,"Pobla de Mafumet, la",231,1024,89,238,942,104,469,1966,193
431107,"Pobla de Massaluca, la",18,126,59,14,102,72,32,228,131
431114,"Pobla de Montornès, la",255,1065,212,228,890,238,483,1955,450
251713,"Pobla de Segur, la",211,1068,340,212,976,459,423,2044,799
431129,Poboleda,21,147,43,14,111,46,35,258,89
081672,Polinyà,789,2935,265,763,2718,328,1552,5653,593
431135,"Pont d'Armentera, el",40,200,78,29,169,81,69,369,159
250306,"Pont de Bar, el",16,66,29,10,52,21,26,118,50
171352,Pont de Molins,31,184,47,31,165,40,62,349,87
251734,"Pont de Suert, el",166,928,206,164,771,271,330,1699,477
081825,"Pont de Vilomara i Rocafort, el",341,1353,249,293,1223,301,634,2576,550
431418,Pontils,2,52,18,0,47,12,2,99,30
081688,Pontons,47,208,38,27,171,48,74,379,86
171365,Pontós,18,79,34,19,67,25,37,146,59
251728,Ponts,203,932,256,192,852,309,395,1784,565
171371,Porqueres,375,1503,304,412,1479,327,787,2982,631
431140,Porrera,30,173,54,21,141,63,51,314,117
171404,"Port de la Selva, el",71,349,106,51,307,109,122,656,215
171387,Portbou,44,450,158,50,376,224,94,826,382
251749,"Portella, la",46,320,61,23,253,70,69,573,131
431153,Pradell de la Teixeta,5,62,18,13,60,30,18,122,48
431166,Prades,39,228,73,41,194,80,80,422,153
431172,Prat de Comte,16,60,31,8,55,28,24,115,59
081691,"Prat de Llobregat, el",4960,22350,4159,4551,21997,5417,9511,44347,9576
431188,Pratdip,53,276,121,38,224,123,91,500,244
081712,Prats de Lluçanès,182,924,249,176,875,333,358,1799,582
081705,"Prats de Rei, els",31,206,51,20,168,73,51,374,124
251752,Prats i Sansor,23,96,20,11,78,17,34,174,37
251765,Preixana,25,132,68,30,107,75,55,239,143
251771,Preixens,28,136,73,35,121,85,63,257,158
082303,Premià de Dalt,859,3554,637,824,3471,719,1683,7025,1356
081727,Premià de Mar,2192,9779,1736,2122,9516,2457,4314,19295,4193
171390,"Preses, les",134,568,131,150,578,163,284,1146,294
251790,Prullans,8,75,35,14,80,33,22,155,68
171411,Puigcerdà,746,3149,526,710,2898,717,1456,6047,1243
081748,Puigdàlber,40,181,31,40,179,51,80,360,82
251804,Puiggròs,29,105,31,21,87,38,50,192,69
431191,Puigpelat,117,360,48,87,325,64,204,685,112
081751,Puig-reig,238,1436,453,241,1332,633,479,2768,1086
251811,Puigverd d'Agramunt,18,97,40,15,78,27,33,175,67
251826,Puigverd de Lleida,120,473,123,111,429,134,231,902,257
081764,Pujalt,14,69,21,7,66,28,21,135,49
081770,"Quar, la",3,23,10,0,18,5,3,41,15
171426,Quart,292,1059,148,254,1042,188,546,2101,336
170433,Queralbs,13,68,28,7,49,25,20,117,53
431205,Querol,42,199,50,29,181,35,71,380,85
171432,Rabós,12,69,19,9,58,25,21,127,44
081786,Rajadell,34,190,47,36,158,49,70,348,96
431212,Rasquera,49,306,132,55,286,138,104,592,270
171447,Regencós,26,115,34,26,81,33,52,196,67
081799,Rellinars,50,275,45,68,232,57,118,507,102
431227,Renau,6,42,5,7,33,8,13,75,13
431233,Reus,9316,36769,6456,9100,35989,8992,18416,72758,15448
251832,Rialp,44,262,41,43,214,50,87,476,91
431248,"Riba, la",49,256,71,33,210,86,82,466,157
431251,Riba-roja d'Ebre,52,497,164,54,376,193,106,873,357
259059,Ribera d'Ondara,23,155,54,30,127,65,53,282,119
251850,Ribera d'Urgellet,81,350,86,59,299,107,140,649,193
171450,Ribes de Freser,104,618,229,90,587,302,194,1205,531
171463,Riells i Viabrea,394,1424,182,367,1315,186,761,2739,368
431264,"Riera de Gaià, la",165,591,91,152,535,127,317,1126,218
251863,Riner,15,94,32,24,93,34,39,187,66
171479,Ripoll,758,3712,967,624,3533,1397,1382,7245,2364
081803,Ripollet,3352,13341,1978,3251,12575,2654,6603,25916,4632
259139,Riu de Cerdanya,5,53,5,6,31,11,11,84,16
171485,Riudarenes,188,745,160,173,673,184,361,1418,344
171498,Riudaura,28,151,38,32,142,50,60,293,88
431270,Riudecanyes,113,370,93,85,345,112,198,715,205
431286,Riudecols,98,474,96,82,405,122,180,879,218
171501,Riudellots de la Selva,172,719,124,148,649,163,320,1368,287
431299,Riudoms,580,2257,493,511,2041,591,1091,4298,1084
171518,Riumors,15,76,23,14,66,30,29,142,53
081810,"Roca del Vallès, la",1014,3616,561,939,3497,664,1953,7113,1225
431303,Rocafort de Queralt,14,90,35,11,71,37,25,161,72
431310,Roda de Berà,516,2265,480,467,2021,483,983,4286,963
081831,Roda de Ter,524,2052,430,459,2001,652,983,4053,1082
431325,Rodonyà,51,193,44,45,131,63,96,324,107
431331,Roquetes,702,3041,602,600,2572,714,1302,5613,1316
171523,Roses,1747,7207,1423,1690,6784,1567,3437,13991,2990
251898,Rosselló,254,1083,170,257,959,227,511,2042,397
431346,"Rourell, el",29,140,29,35,107,44,64,247,73
081846,Rubí,6503,26541,3901,6028,25427,5191,12531,51968,9092
081859,Rubió,14,77,25,13,70,19,27,147,44
171539,Rupià,15,83,24,23,70,28,38,153,52
089019,Rupit i Pruit,10,113,34,18,103,34,28,216,68
081878,Sabadell,16750,70465,14247,15883,69570,20423,32633,140035,34670
081884,Sagàs,17,43,13,11,41,16,28,84,29
251902,Salàs de Pallars,5,119,45,8,93,64,13,212,109
081901,Saldes,16,141,40,13,100,30,29,241,70
171544,Sales de Llierca,10,53,10,10,47,6,20,100,16
081918,Sallent,463,2281,650,487,2186,962,950,4467,1612
431359,Salomó,40,180,49,37,142,57,77,322,106
439057,Salou,2153,11244,1137,1906,9315,1261,4059,20559,2398
171557,Salt,3023,11729,1407,2794,9394,1957,5817,21123,3364
251919,Sanaüja,35,147,58,29,121,68,64,268,126
081944,Sant Adrià de Besòs,2975,11506,2378,2680,11281,3284,5655,22787,5662
081957,Sant Agustí de Lluçanès,4,36,12,3,32,14,7,68,26
081960,Sant Andreu de la Barca,2694,9581,1231,2460,9091,1625,5154,18672,2856
081976,Sant Andreu de Llavaneres,1008,3508,618,901,3466,802,1909,6974,1420
171576,Sant Andreu Salou,12,47,16,8,50,22,20,97,38
171833,Sant Aniol de Finestres,31,124,29,19,110,29,50,234,58
081982,Sant Antoni de Vilamajor,508,1939,302,495,1843,392,1003,3782,694
081995,Sant Bartomeu del Grau,73,368,62,66,318,80,139,686,142
082009,Sant Boi de Llobregat,6521,28939,5450,6115,28112,7274,12636,57051,12724
082016,Sant Boi de Lluçanès,27,197,58,44,156,82,71,353,140
431362,Sant Carles de la Ràpita,1151,5295,1286,1172,5045,1634,2323,10340,2920
082037,Sant Cebrià de Vallalta,311,1271,179,320,1128,179,631,2399,358
082021,Sant Celoni,1454,5874,1123,1375,5578,1501,2829,11452,2624
082042,Sant Climent de Llobregat,384,1347,192,364,1295,237,748,2642,429
171582,Sant Climent Sescebes,33,180,67,32,142,67,65,322,134
082055,Sant Cugat del Vallès,8947,27325,3693,8427,28528,4825,17374,55853,8518
082068,Sant Cugat Sesgarrigues,90,334,75,86,295,93,176,629,168
251961,Sant Esteve de la Sarga,3,56,27,4,38,16,7,94,43
082074,Sant Esteve de Palautordera,259,840,132,288,839,142,547,1679,274
082080,Sant Esteve Sesrovires,687,2621,419,691,2446,465,1378,5067,884
171595,Sant Feliu de Buixalleu,62,286,69,55,246,75,117,532,144
082107,Sant Feliu de Codines,538,2074,368,483,1864,509,1021,3938,877
171609,Sant Feliu de Guíxols,1702,7654,1567,1665,7295,2092,3367,14949,3659
082114,Sant Feliu de Llobregat,3573,14777,2701,3533,14952,3576,7106,29729,6277
171616,Sant Feliu de Pallerols,108,448,110,116,416,165,224,864,275
082129,Sant Feliu Sasserra,51,224,59,39,212,76,90,436,135
171621,Sant Ferriol,28,93,17,12,66,20,40,159,37
082093,Sant Fost de Campsentelles,715,2900,535,631,2802,709,1346,5702,1244
082135,Sant Fruitós de Bages,784,2900,438,688,2813,561,1472,5713,999
171637,Sant Gregori,324,1103,220,283,1089,224,607,2192,444
251924,Sant Guim de Freixenet,70,382,108,77,332,145,147,714,253
251977,Sant Guim de la Plana,15,65,23,12,44,33,27,109,56
171642,Sant Hilari Sacalm,405,2082,472,391,1801,578,796,3883,1050
082153,Sant Hipòlit de Voltregà,291,1198,272,279,1085,387,570,2283,659
081939,Sant Iscle de Vallalta,118,458,93,120,391,100,238,849,193
439023,Sant Jaume d'Enveja,261,1174,362,232,1093,416,493,2267,778
082166,Sant Jaume de Frontanyà,2,8,3,1,9,1,3,17,4
171655,Sant Jaume de Llierca,37,256,100,37,231,119,74,487,219
431378,Sant Jaume dels Domenys,235,872,160,194,779,210,429,1651,370
171674,Sant Joan de les Abadesses,207,1187,365,189,1042,539,396,2229,904
171680,Sant Joan de Mollet,40,168,47,45,154,59,85,322,106
082188,Sant Joan de Vilatorrada,951,3796,731,871,3542,965,1822,7338,1696
082172,Sant Joan Despí,3021,10958,1872,2720,11286,2481,5741,22244,4353
171851,Sant Joan les Fonts,170,978,286,162,897,338,332,1875,624
171668,Sant Jordi Desvalls,38,222,57,47,201,88,85,423,145
089030,Sant Julià de Cerdanyola,22,94,27,16,74,34,38,168,61
171693,Sant Julià de Ramis,299,1157,193,320,1123,189,619,2280,382
082205,Sant Julià de Vilatorta,281,993,175,287,1005,233,568,1998,408
179032,Sant Julià del Llor i Bonmatí,107,463,76,106,427,112,213,890,188
082212,Sant Just Desvern,1333,5170,1095,1307,5519,1499,2640,10689,2594
082227,Sant Llorenç d'Hortons,211,866,137,237,780,185,448,1646,322
171714,Sant Llorenç de la Muga,17,74,19,16,67,29,33,141,48
251930,Sant Llorenç de Morunys,70,365,116,66,319,141,136,684,257
082233,Sant Llorenç Savall,178,817,213,183,744,267,361,1561,480
082251,Sant Martí d'Albars,6,38,12,7,32,12,13,70,24
082248,Sant Martí de Centelles,83,386,72,83,329,81,166,715,153
171729,Sant Martí de Llémena,41,202,49,54,186,34,95,388,83
259025,Sant Martí de Riucorb,33,223,100,39,177,113,72,400,213
082264,Sant Martí de Tous,113,372,101,127,328,123,240,700,224
082270,Sant Martí Sarroca,257,1057,265,256,1021,305,513,2078,570
082286,Sant Martí Sesgueioles,26,135,29,32,114,45,58,249,74
171735,Sant Martí Vell,35,83,23,23,75,26,58,158,49
082299,Sant Mateu de Bages,31,226,92,29,172,113,60,398,205
171740,Sant Miquel de Campmajor,17,84,25,15,81,21,32,165,46
171753,Sant Miquel de Fluvià,58,276,62,47,244,78,105,520,140
171766,Sant Mori,7,64,12,9,62,12,16,126,24
171772,Sant Pau de Segúries,38,239,82,37,218,96,75,457,178
082310,Sant Pere de Ribes,2515,10399,1471,2456,9736,1822,4971,20135,3293
082325,Sant Pere de Riudebitlles,211,788,200,187,753,242,398,1541,442
082331,Sant Pere de Torelló,199,838,191,143,788,258,342,1626,449
082346,Sant Pere de Vilamajor,407,1416,255,436,1362,271,843,2778,526
171788,Sant Pere Pescador,178,766,147,132,647,163,310,1413,310
081897,Sant Pere Sallavinera,8,55,25,11,47,22,19,102,47
082359,Sant Pol de Mar,435,1744,384,388,1684,441,823,3428,825
082362,Sant Quintí de Mediona,223,712,188,174,678,213,397,1390,401
082378,Sant Quirze de Besora,149,732,227,152,660,320,301,1392,547
082384,Sant Quirze del Vallès,1869,6620,732,1867,6634,980,3736,13254,1712
082397,Sant Quirze Safaja,52,244,34,72,205,33,124,449,67
251945,Sant Ramon,30,199,81,28,151,80,58,350,161
082401,Sant Sadurní d'Anoia,1084,4204,788,1063,4109,1075,2147,8313,1863
082418,Sant Sadurní d'Osormort,7,34,11,4,31,7,11,65,18
080983,Sant Salvador de Guardiola,296,1070,201,287,1005,219,583,2075,420
082628,Sant Vicenç de Castellet,661,3043,614,570,2822,978,1231,5865,1592
082649,Sant Vicenç de Montalt,692,1906,336,597,1881,364,1289,3787,700
082652,Sant Vicenç de Torelló,181,655,163,156,639,234,337,1294,397
082634,Sant Vicenç dels Horts,2425,9946,1700,2384,9433,2136,4809,19379,3836
431384,Santa Bàrbara,306,1360,374,276,1203,446,582,2563,820
082439,Santa Cecília de Voltregà,9,60,23,12,63,16,21,123,39
082444,Santa Coloma de Cervelló,807,2711,354,899,2613,461,1706,5324,815
171805,Santa Coloma de Farners,1052,4273,786,986,3862,989,2038,8135,1775
082457,Santa Coloma de Gramenet,9239,42741,8799,8248,39841,11192,17487,82582,19991
431397,Santa Coloma de Queralt,288,1041,266,274,922,362,562,1963,628
171812,Santa Cristina d'Aro,460,1797,346,435,1659,370,895,3456,716
082460,Santa Eugènia de Berga,153,872,149,161,752,174,314,1624,323
082476,Santa Eulàlia de Riuprimer,98,380,79,82,346,94,180,726,173
082482,Santa Eulàlia de Ronçana,653,2301,453,589,2272,561,1242,4573,1014
082495,Santa Fe del Penedès,37,130,26,41,125,25,78,255,51
171827,Santa Llogaia d'Àlguema,26,127,19,25,105,23,51,232,42
082508,Santa Margarida de Montbui,874,3450,609,826,3257,795,1700,6707,1404
082515,Santa Margarida i els Monjos,685,2517,351,636,2299,445,1321,4816,796
082589,Santa Maria d'Oló,74,369,106,79,326,125,153,695,231
082536,Santa Maria de Besora,8,53,23,9,47,28,17,100,51
082567,Santa Maria de Martorelles,75,308,47,70,279,60,145,587,107
082554,Santa Maria de Merlès,14,47,17,17,54,13,31,101,30
082573,Santa Maria de Miralles,5,49,11,8,44,16,13,93,27
082592,Santa Maria de Palautordera,878,3246,521,763,2967,665,1641,6213,1186
431401,Santa Oliva,329,1162,239,265,1049,283,594,2211,522
171848,Santa Pau,96,560,153,101,531,159,197,1091,312
082606,Santa Perpètua de Mogoda,2477,9264,1217,2214,8487,1532,4691,17751,2749
082613,Santa Susanna,315,1161,212,282,1112,226,597,2273,438
081923,Santpedor,618,2468,449,605,2364,567,1223,4832,1016
431423,Sarral,132,610,144,147,505,182,279,1115,326
171864,Sarrià de Ter,352,1603,334,360,1494,453,712,3097,787
252017,Sarroca de Bellera,2,54,23,2,38,17,4,92,40
252000,Sarroca de Lleida,22,155,54,14,124,64,36,279,118
171870,"Saus, Camallera i Llampaies",50,258,61,56,255,85,106,513,146
431439,Savallà del Comtat,1,26,8,5,20,11,6,46,19
431444,"Secuita, la",127,572,91,121,512,124,248,1084,215
171886,"Selva de Mar, la",7,80,28,11,72,22,18,152,50
431457,"Selva del Camp, la",537,1896,342,485,1772,445,1022,3668,787
431460,Senan,2,24,8,6,13,3,8,37,11
430445,"Sénia, la",512,2134,472,438,1969,562,950,4103,1034
252022,Senterada,4,64,9,9,43,13,13,107,22
250352,"Sentiu de Sió, la",20,164,65,22,162,69,42,326,134
082671,Sentmenat,758,2933,421,685,2780,535,1443,5713,956
171903,Serinyà,86,384,87,90,358,99,176,742,186
252043,Seròs,116,722,200,103,500,226,219,1222,426
171910,Serra de Daró,20,68,26,11,59,25,31,127,51
171925,Setcases,5,67,24,8,56,21,13,123,45
252038,"Seu d'Urgell, la",1041,4499,892,956,4459,1213,1997,8958,2105
082690,Seva,318,1192,250,278,1086,294,596,2278,544
252056,Sidamon,61,267,56,67,242,65,128,509,121
171931,Sils,501,1904,320,470,1789,372,971,3693,692
082704,Sitges,2296,9939,1831,2117,9658,2289,4413,19597,4120
170524,Siurana,15,60,25,11,56,23,26,116,48
082711,Sobremunt,4,31,11,11,29,9,15,60,20
252069,"Soleràs, el",23,124,54,24,86,65,47,210,119
431476,Solivella,49,203,90,52,183,101,101,386,191
252075,Solsona,814,3176,678,745,2895,911,1559,6071,1589
082726,Sora,11,75,19,12,57,16,23,132,35
252081,Soriguera,24,146,34,23,111,39,47,257,73
252094,Sort,209,829,173,183,775,218,392,1604,391
252108,Soses,142,649,135,123,544,170,265,1193,305
082732,Subirats,252,1035,259,261,952,317,513,1987,576
252115,Sudanell,52,348,87,45,258,88,97,606,175
252120,Sunyer,17,109,37,16,89,39,33,198,76
082747,Súria,403,2126,589,397,1987,857,800,4113,1446
171946,Susqueda,4,50,14,5,32,13,9,82,27
082763,Tagamanent,26,112,25,31,85,27,57,197,52
082779,Talamanca,12,60,8,8,41,14,20,101,22
252154,Talarn,21,131,38,36,116,53,57,247,91
252167,Talavera,23,112,35,11,79,42,34,191,77
171959,"Tallada d'Empordà, la",30,146,51,23,133,52,53,279,103
082785,Taradell,556,2083,447,463,1968,581,1019,4051,1028
431482,Tarragona,11727,48780,8728,11018,47755,12176,22745,96535,20904
252173,Tàrrega,1579,6102,1013,1442,5624,1429,3021,11726,2442
252189,Tarrés,4,39,12,5,34,15,9,73,27
252192,Tarroja de Segarra,10,54,23,8,47,27,18,101,50
082750,Tavèrnoles,25,103,25,19,110,22,44,213,47
082802,Tavertet,5,57,18,7,45,16,12,102,34
082819,Teià,506,2129,393,444,2094,515,950,4223,908
252206,Térmens,97,541,148,92,462,188,189,1003,336
171962,Terrades,27,109,21,23,105,32,50,214,53
082798,Terrassa,18623,74272,12795,17449,71006,18579,36072,145278,31374
082824,Tiana,720,2665,403,712,2745,529,1432,5410,932
252213,Tírvia,9,61,13,6,53,17,15,114,30
252228,Tiurana,5,21,13,7,23,12,12,44,25
431495,Tivenys,55,294,124,44,259,149,99,553,273
431508,Tivissa,105,601,219,99,530,258,204,1131,477
082830,Tona,727,2755,519,698,2598,687,1425,5353,1206
252234,Torà,97,477,124,83,429,157,180,906,281
082845,Tordera,1361,5588,1073,1221,5115,1283,2582,10703,2356
082858,Torelló,1077,4857,979,1057,4622,1352,2134,9479,2331
252249,"Torms, els",11,54,29,7,41,29,18,95,58
252252,Tornabous,61,287,113,40,239,123,101,526,236
252271,"Torre de Cabdella, la",20,287,94,24,237,129,44,524,223
082861,"Torre de Claramunt, la",368,1381,212,335,1247,214,703,2628,426
431515,"Torre de Fontaubella, la",9,44,21,8,40,25,17,84,46
431520,"Torre de l'Espanyol, la",39,226,85,46,189,94,85,415,179
252265,Torrebesses,19,96,41,9,85,49,28,181,90
431536,Torredembarra,1218,5413,1061,1195,5212,1307,2413,10625,2368
252287,Torrefarrera,442,1485,173,398,1422,231,840,2907,404
259078,Torrefeta i Florejacs,37,192,90,33,174,91,70,366,181
252304,Torregrossa,143,766,235,140,653,314,283,1419,549
252311,Torrelameu,34,290,69,36,180,81,70,470,150
082877,Torrelavit,95,531,123,86,410,138,181,941,261
082883,Torrelles de Foix,224,892,215,203,796,215,427,1688,430
082896,Torrelles de Llobregat,559,1957,246,571,1905,288,1130,3862,534
171978,Torrent,9,64,25,10,67,15,19,131,40
252326,Torres de Segre,131,750,197,146,635,221,277,1385,418
252332,Torre-serona,19,115,46,14,108,48,33,223,94
171984,Torroella de Fluvià,47,254,48,59,230,48,106,484,96
171997,Torroella de Montgrí,955,4074,828,908,3827,930,1863,7901,1758
431541,Torroja del Priorat,5,63,25,7,38,27,12,101,52
172001,Tortellà,45,247,95,55,217,112,100,464,207
431554,Tortosa,2719,11983,2642,2469,10995,3665,5188,22978,6307
172018,Toses,7,71,18,6,37,16,13,108,34
172023,Tossa de Mar,427,2171,466,394,1980,538,821,4151,1004
252347,Tremp,459,2105,597,452,1943,812,911,4048,1409
172044,Ullà,86,421,64,73,303,72,159,724,136
082900,Ullastrell,215,649,104,193,611,120,408,1260,224
172057,Ullastret,19,82,24,26,74,25,45,156,49
431567,Ulldecona,567,2651,570,504,2297,746,1071,4948,1316
431573,Ulldemolins,23,163,79,15,111,79,38,274,158
172039,Ultramort,17,73,28,7,56,32,24,129,60
172060,Urús,13,78,14,10,69,24,23,147,38
082917,Vacarisses,726,2083,303,620,1964,321,1346,4047,624
170144,"Vajol, la",5,44,10,3,28,8,8,72,18
172076,"Vall d'en Bas, la",210,953,259,212,864,335,422,1817,594
172082,"Vall de Bianya, la",115,460,92,104,423,126,219,883,218
250432,"Vall de Boí, la",55,446,83,55,363,74,110,809,157
259010,Vall de Cardós,23,154,46,28,125,46,51,279,92
082922,Vallbona d'Anoia,118,518,95,103,469,120,221,987,215
252385,Vallbona de les Monges,11,84,39,5,64,48,16,148,87
082938,Vallcebre,15,101,40,6,67,39,21,168,79
431589,Vallclara,7,41,18,8,30,13,15,71,31
252402,Vallfogona de Balaguer,115,640,138,134,598,163,249,1238,301
171707,Vallfogona de Ripollès,15,89,26,9,65,30,24,154,56
431592,Vallfogona de Riucorb,1,44,21,0,25,23,1,69,44
082943,Vallgorguina,288,919,125,248,872,139,536,1791,264
082956,Vallirana,1337,4923,837,1328,4794,981,2665,9717,1818
172095,Vall-llobrega,100,305,38,89,295,39,189,600,77
431606,Vallmoll,121,615,117,122,545,117,243,1160,234
082969,Vallromanes,286,803,111,262,790,115,548,1593,226
431613,Valls,2051,8957,1685,1949,8195,2321,4000,17152,4006
259062,"Valls d'Aguilar, les",15,112,42,6,86,43,21,198,85
252398,"Valls de Valira, les",34,327,83,26,284,72,60,611,155
431628,Vandellòs i l'Hospitalet de l'Infant,475,2018,398,444,2013,491,919,4031,889
259097,"Vansa i Fórnols, la",9,81,31,9,62,27,18,143,58
082975,Veciana,17,50,27,10,48,21,27,98,48
431634,"Vendrell, el",3108,12744,2264,3103,12170,2679,6211,24914,4943
172109,Ventalló,59,276,77,53,246,81,112,522,158
252424,Verdú,60,301,121,64,287,172,124,588,293
172116,Verges,79,382,113,77,359,156,156,741,269
431649,Vespella de Gaià,38,163,35,23,138,21,61,301,56
082981,Vic,3662,14011,2461,3336,13142,3810,6998,27153,6271
172121,Vidrà,15,60,13,10,53,17,25,113,30
172137,Vidreres,737,2703,501,603,2476,609,1340,5179,1110
