Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
082922,Vallbona d'Anoia,107,516,90,98,451,125,205,967,215,
252385,Vallbona de les Monges,10,82,36,6,67,50,16,149,86,
082938,Vallcebre,16,95,39,6,77,36,22,172,75,
431589,Vallclara,8,42,20,10,31,15,18,73,35,
252402,Vallfogona de Balaguer,102,634,147,112,577,163,214,1211,310,
171707,Vallfogona de Ripollès,14,77,27,14,67,26,28,144,53,
431592,Vallfogona de Riucorb,1,43,32,0,26,27,1,69,59,
082943,Vallgorguina,261,862,119,208,830,124,469,1692,243,
082956,Vallirana,1235,4873,781,1234,4723,906,2469,9596,1687,
172095,Vall-llobrega,99,300,34,76,279,37,175,579,71,
431606,Vallmoll,117,623,107,108,534,110,225,1157,217,
082969,Vallromanes,265,755,100,240,736,110,505,1491,210,
431613,Valls,1973,8881,1632,1885,8069,2270,3858,16950,3902,
259062,"Valls d'Aguilar, les",14,113,42,6,91,39,20,204,81,
252398,"Valls de Valira, les",51,339,88,25,281,77,76,620,165,
431628,Vandellòs i l'Hospitalet de l'Infant,444,2063,368,377,1938,463,821,4001,831,
259097,"Vansa i Fórnols, la",7,69,28,6,52,26,13,121,54,
082975,Veciana,15,51,26,9,51,18,24,102,44,
431634,"Vendrell, el",2954,12695,2043,2882,11930,2427,5836,24625,4470,
172109,Ventalló,41,269,79,33,223,85,74,492,164,
252424,Verdú,61,320,125,67,286,170,128,606,295,
172116,Verges,85,404,113,71,360,162,156,764,275,
431649,Vespella de Gaià,26,163,28,24,134,20,50,297,48,
082981,Vic,3411,13789,2396,3015,12595,3758,6426,26384,6154,
172121,Vidrà,12,64,14,11,60,17,23,124,31,
172137,Vidreres,694,2661,464,561,2361,575,1255,5022,1039,
252430,Vielha e Mijaran,451,2376,211,363,1964,268,814,4340,479,
431652,Vilabella,48,279,82,54,242,103,102,521,185,
172142,Vilabertran,60,308,87,57,259,89,117,567,176,
172155,Vilablareix,205,827,97,173,849,126,378,1676,223,
082994,Vilada,27,187,52,20,160,88,47,347,140,
172174,Viladamat,31,157,43,25,132,51,56,289,94,
172168,Viladasens,12,74,18,12,63,28,24,137,46,
083015,Viladecans,5410,22633,3386,5113,21869,4162,10523,44502,7548,
083008,Viladecavalls,714,2591,297,682,2511,375,1396,5102,672,
172180,Vilademuls,57,267,83,40,246,88,97,513,171,
172207,Viladrau,77,392,85,91,333,88,168,725,173,
172214,Vilafant,462,1885,293,439,1881,354,901,3766,647,
083054,Vilafranca del Penedès,3012,13356,2294,2880,12553,3269,5892,25909,5563,
252445,Vilagrassa,32,153,51,27,126,60,59,279,111,
172235,Vilajuïga,89,386,95,106,357,105,195,743,200,
431750,Vilalba dels Arcs,32,239,110,36,192,114,68,431,224,
083067,Vilalba Sasserra,52,207,40,53,197,36,105,404,76,
252458,Vilaller,35,314,56,29,200,65,64,514,121,
172240,Vilallonga de Ter,28,176,58,20,136,59,48,312,117,
431665,Vilallonga del Camp,140,646,115,129,615,127,269,1261,242,
172253,Vilamacolum,19,125,24,21,91,38,40,216,62,
172266,Vilamalla,102,430,67,76,378,62,178,808,129,
172272,Vilamaniscle,18,61,15,12,53,14,30,114,29,
252477,Vilamòs,11,77,11,12,68,8,23,145,19,
172288,Vilanant,19,118,34,33,113,31,52,231,65,
431671,Vilanova d'Escornalbou,36,202,52,28,169,44,64,371,96,
252483,Vilanova de Bellpuig,84,372,149,47,348,157,131,720,306,
252496,Vilanova de l'Aguda,8,67,41,19,57,35,27,124,76,
252542,Vilanova de la Barca,71,402,108,64,397,139,135,799,247,
252509,Vilanova de Meià,17,141,57,15,105,70,32,246,127,
431687,Vilanova de Prades,5,54,20,9,36,21,14,90,41,
083036,Vilanova de Sau,18,109,25,20,123,36,38,232,61,
252516,Vilanova de Segrià,50,322,63,35,268,84,85,590,147,
083020,Vilanova del Camí,1149,4555,647,1060,4209,808,2209,8764,1455,
089024,Vilanova del Vallès,505,1573,218,427,1498,238,932,3071,456,
083073,Vilanova i la Geltrú,5062,22708,4309,4888,22105,5833,9950,44813,10142,
431690,Vilaplana,25,218,68,35,184,79,60,402,147,
431704,Vila-rodona,83,431,113,84,370,126,167,801,239,
172305,Vila-sacra,35,195,34,32,191,58,67,386,92,
252521,Vila-sana,41,227,67,49,207,76,90,434,143,
431711,Vila-seca,1608,7701,910,1608,7063,1149,3216,14764,2059,
082140,Vilassar de Dalt,665,3025,591,656,2950,734,1321,5975,1325,
082191,Vilassar de Mar,1734,6375,1173,1515,6643,1650,3249,13018,2823,
172229,Vilaür,9,48,15,10,44,16,19,92,31,
431726,Vilaverd,33,173,42,31,140,71,64,313,113,
431732,"Vilella Alta, la",4,45,15,8,24,16,12,69,31,
431747,"Vilella Baixa, la",14,76,17,15,57,26,29,133,43,
172333,Vilobí d'Onyar,239,1064,213,196,918,232,435,1982,445,
083041,Vilobí del Penedès,96,398,85,77,350,103,173,748,188,
172327,Vilopriu,22,71,18,16,61,29,38,132,47,
252537,"Vilosell, el",4,69,28,5,60,37,9,129,65,
431763,Vimbodí i Poblet,74,369,152,48,287,135,122,656,287,
252555,Vinaixa,30,212,67,23,185,85,53,397,152,
431779,Vinebre,25,173,53,29,152,64,54,325,117,
431785,Vinyols i els Arcs,135,630,129,124,592,128,259,1222,257,
083089,Viver i Serrateix,16,64,20,15,55,23,31,119,43,
430521,Xerta,85,408,158,74,396,186,159,804,344,
,Catalunya,558498,2600014,502516,525453,2484158,693439,1083951,5084172,1195955,

