Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
431589,Vallclara,4,42,20,7,24,20,11,66,40,
252402,Vallfogona de Balaguer,86,543,162,99,527,160,185,1070,322,
171707,Vallfogona de Ripollès,12,81,23,16,63,26,28,144,49,
431592,Vallfogona de Riucorb,2,50,38,3,27,57,5,77,95,
082943,Vallgorguina,169,689,110,140,672,101,309,1361,211,
082956,Vallirana,1101,4430,694,1003,4279,832,2104,8709,1526,
172095,Vall-llobrega,76,216,27,59,243,34,135,459,61,
431606,Vallmoll,95,546,102,79,488,103,174,1034,205,
082969,Vallromanes,223,679,80,192,648,89,415,1327,169,
431613,Valls,1765,8102,1578,1680,7531,2195,3445,15633,3773,
259062,"Valls d'Aguilar, les",17,113,43,12,87,43,29,200,86,
252398,"Valls de Valira, les",51,288,99,32,261,79,83,549,178,
431628,Vandellòs i l'Hospitalet de l'Infant,350,1846,346,309,1724,433,659,3570,779,
259097,"Vansa i Fórnols, la",9,65,29,5,54,29,14,119,58,
082975,Veciana,11,47,26,9,47,19,20,94,45,
431634,"Vendrell, el",2468,11059,1716,2523,10345,2114,4991,21404,3830,
172109,Ventalló,31,266,78,40,213,82,71,479,160,
252424,Verdú,67,324,126,61,300,194,128,624,320,
172116,Verges,79,382,113,67,367,165,146,749,278,
431649,Vespella de Gaià,17,127,25,17,94,18,34,221,43,
082981,Vic,3091,13753,2353,2726,12215,3687,5817,25968,6040,
172121,Vidrà,15,55,15,12,61,14,27,116,29,
172137,Vidreres,520,2317,421,456,2005,496,976,4322,917,
252430,Vielha e Mijaran,415,2032,212,349,1750,262,764,3782,474,
431652,Vilabella,41,279,85,47,252,85,88,531,170,
172142,Vilabertran,56,277,90,53,265,90,109,542,180,
172155,Vilablareix,200,819,82,172,805,111,372,1624,193,
082994,Vilada,20,174,58,19,150,86,39,324,144,
172174,Viladamat,21,152,41,24,127,57,45,279,98,
172168,Viladasens,11,61,20,9,51,30,20,112,50,
083015,Viladecans,5004,22788,2971,4708,21846,3726,9712,44634,6697,
083008,Viladecavalls,704,2492,286,668,2395,345,1372,4887,631,
172180,Vilademuls,57,265,87,41,244,93,98,509,180,
172207,Viladrau,53,376,83,74,305,91,127,681,174,
172214,Vilafant,416,1755,252,419,1723,287,835,3478,539,
083054,Vilafranca del Penedès,2757,13039,2172,2643,12150,3103,5400,25189,5275,
252445,Vilagrassa,31,153,51,27,136,65,58,289,116,
172235,Vilajuïga,79,359,79,95,349,98,174,708,177,
431750,Vilalba dels Arcs,29,243,106,31,198,119,60,441,225,
083067,Vilalba Sasserra,39,213,34,46,197,35,85,410,69,
252458,Vilaller,33,273,59,23,189,67,56,462,126,
172240,Vilallonga de Ter,18,162,61,13,126,57,31,288,118,
431665,Vilallonga del Camp,89,510,110,88,505,123,177,1015,233,
172253,Vilamacolum,20,107,26,21,82,36,41,189,62,
172266,Vilamalla,74,375,50,68,325,55,142,700,105,
172272,Vilamaniscle,17,56,20,15,41,19,32,97,39,
252477,Vilamòs,11,72,11,14,56,11,25,128,22,
172288,Vilanant,14,119,33,20,114,36,34,233,69,
431671,Vilanova d'Escornalbou,28,186,40,29,156,38,57,342,78,
252483,Vilanova de Bellpuig,68,342,150,35,343,174,103,685,324,
252496,Vilanova de l'Aguda,7,68,45,19,64,39,26,132,84,
252542,Vilanova de la Barca,70,362,103,59,334,122,129,696,225,
252509,Vilanova de Meià,17,155,54,19,123,68,36,278,122,
431687,Vilanova de Prades,3,58,22,10,38,24,13,96,46,
083036,Vilanova de Sau,14,109,30,25,119,33,39,228,63,
252516,Vilanova de Segrià,40,313,63,41,264,85,81,577,148,
083020,Vilanova del Camí,1026,4266,569,964,4005,725,1990,8271,1294,
089024,Vilanova del Vallès,336,1159,184,270,1138,195,606,2297,379,
083073,Vilanova i la Geltrú,4621,21643,4069,4583,20973,5538,9204,42616,9607,
431690,Vilaplana,27,197,69,33,164,78,60,361,147,
431704,Vila-rodona,54,435,122,58,330,118,112,765,240,
172305,Vila-sacra,29,190,34,27,180,49,56,370,83,
252521,Vila-sana,32,177,67,46,170,76,78,347,143,
431711,Vila-seca,1243,5982,782,1223,5646,999,2466,11628,1781,
082140,Vilassar de Dalt,546,2896,550,511,2782,726,1057,5678,1276,
082191,Vilassar de Mar,1681,6552,1036,1451,6658,1522,3132,13210,2558,
172229,Vilaür,6,52,11,13,47,11,19,99,22,
431726,Vilaverd,30,148,46,21,120,72,51,268,118,
431732,"Vilella Alta, la",7,46,17,9,33,20,16,79,37,
431747,"Vilella Baixa, la",12,71,20,9,50,28,21,121,48,
172333,Vilobí d'Onyar,212,1044,188,164,843,213,376,1887,401,
083041,Vilobí del Penedès,76,355,89,73,328,92,149,683,181,
172327,Vilopriu,13,61,20,10,52,25,23,113,45,
252537,"Vilosell, el",5,71,31,8,66,35,13,137,66,
431763,Vimbodí i Poblet,68,374,145,44,272,151,112,646,296,
252555,Vinaixa,29,217,64,31,179,87,60,396,151,
431779,Vinebre,24,173,46,12,147,64,36,320,110,
431785,Vinyols i els Arcs,105,560,119,108,483,123,213,1043,242,
083089,Viver i Serrateix,13,68,19,14,60,19,27,128,38,
430521,Xerta,86,398,155,69,386,181,155,784,336,
,Catalunya,508601,2479418,480216,479415,2377048,670508,988016,4856466,1150724,

