Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
172076,"Vall d'en Bas, la",270,998,300,225,961,339,495,1959,639,
172082,"Vall de Bianya, la",93,438,110,103,409,122,196,847,232,
250432,"Vall de Boí, la",68,378,97,68,336,72,136,714,169,
259010,Vall de Cardós,16,133,40,23,94,44,39,227,84,
082922,Vallbona d'Anoia,110,465,128,77,428,149,187,893,277,
252385,Vallbona de les Monges,6,85,36,11,55,50,17,140,86,
082938,Vallcebre,4,94,42,10,64,35,14,158,77,
431589,Vallclara,6,34,12,4,23,9,10,57,21,
252402,Vallfogona de Balaguer,168,615,168,164,604,187,332,1219,355,
171707,Vallfogona de Ripollès,11,65,31,7,52,30,18,117,61,
431592,Vallfogona de Riucorb,0,29,18,0,14,16,0,43,34,
082943,Vallgorguina,299,1040,174,287,999,189,586,2039,363,
082956,Vallirana,1303,5154,1234,1267,4959,1395,2570,10113,2629,
172095,Vall-llobrega,78,320,53,76,309,61,154,629,114,
431606,Vallmoll,143,601,146,150,575,159,293,1176,305,
082969,Vallromanes,249,916,157,208,864,164,457,1780,321,
431613,Valls,1946,8373,1967,1866,7766,2559,3812,16139,4526,
259062,"Valls d'Aguilar, les",9,88,43,6,67,32,15,155,75,
252398,"Valls de Valira, les",53,275,76,45,251,84,98,526,160,
431628,Vandellòs i l'Hospitalet de l'Infant,605,2191,508,533,2137,629,1138,4328,1137,
259097,"Vansa i Fórnols, la",2,53,23,3,45,23,5,98,46,
082975,Veciana,17,48,30,14,42,24,31,90,54,
431634,"Vendrell, el",3160,12548,3344,3038,12358,3925,6198,24906,7269,
172109,Ventalló,72,270,86,63,262,93,135,532,179,
252424,Verdú,45,281,95,58,269,154,103,550,249,
172116,Verges,85,365,125,95,341,158,180,706,283,
431649,Vespella de Gaià,34,140,56,30,118,39,64,258,95,
082981,Vic,4242,16880,2976,3941,15230,4361,8183,32110,7337,
172121,Vidrà,12,59,17,17,58,14,29,117,31,
172137,Vidreres,634,2822,674,573,2522,726,1207,5344,1400,
252430,Vielha e Mijaran,407,2106,345,384,1964,405,791,4070,750,
431652,Vilabella,43,244,86,39,220,97,82,464,183,
172142,Vilabertran,110,288,95,79,312,109,189,600,204,
172155,Vilablareix,306,981,230,283,1016,247,589,1997,477,
082994,Vilada,20,131,70,12,112,74,32,243,144,
172174,Viladamat,29,149,54,38,134,54,67,283,108,
172168,Viladasens,19,74,17,9,64,23,28,138,40,
083015,Viladecans,5803,22550,4878,5438,22269,6259,11241,44819,11137,
083008,Viladecavalls,616,2605,539,584,2619,582,1200,5224,1121,
172180,Vilademuls,79,273,79,73,257,74,152,530,153,
172207,Viladrau,76,346,86,83,340,116,159,686,202,
172214,Vilafant,459,1741,460,398,1810,553,857,3551,1013,
083054,Vilafranca del Penedès,3533,12950,3033,3324,13171,4143,6857,26121,7176,
252445,Vilagrassa,49,198,47,38,177,51,87,375,98,
172235,Vilajuïga,81,387,90,76,383,99,157,770,189,
431750,Vilalba dels Arcs,30,192,91,38,160,110,68,352,201,
083067,Vilalba Sasserra,66,268,50,58,238,73,124,506,123,
252458,Vilaller,41,193,57,23,159,76,64,352,133,
172240,Vilallonga de Ter,18,146,49,22,114,49,40,260,98,
431665,Vilallonga del Camp,272,794,157,238,761,183,510,1555,340,
172253,Vilamacolum,31,147,33,32,94,40,63,241,73,
172266,Vilamalla,96,389,101,98,367,110,194,756,211,
172272,Vilamaniscle,14,79,28,13,58,20,27,137,48,
252477,Vilamòs,9,73,13,10,60,13,19,133,26,
172288,Vilanant,32,131,31,33,124,35,65,255,66,
431671,Vilanova d'Escornalbou,40,193,63,46,171,52,86,364,115,
252483,Vilanova de Bellpuig,86,358,156,94,288,201,180,646,357,
252496,Vilanova de l'Aguda,8,58,32,3,63,36,11,121,68,
252542,Vilanova de la Barca,69,421,102,58,302,136,127,723,238,
252509,Vilanova de Meià,22,153,74,17,87,62,39,240,136,
431687,Vilanova de Prades,5,37,14,8,37,6,13,74,20,
083036,Vilanova de Sau,23,82,43,15,106,43,38,188,86,
252516,Vilanova de Segrià,78,360,91,67,288,101,145,648,192,
083020,Vilanova del Camí,1081,4255,956,1080,4063,1161,2161,8318,2117,
089024,Vilanova del Vallès,577,1883,321,522,1834,366,1099,3717,687,
083073,Vilanova i la Geltrú,5006,22120,5626,4770,22695,7516,9776,44815,13142,
431690,Vilaplana,30,209,58,28,171,59,58,380,117,
431704,Vila-rodona,101,465,111,95,373,131,196,838,242,
172305,Vila-sacra,70,242,65,81,223,77,151,465,142,
252521,Vila-sana,66,255,52,52,227,82,118,482,134,
431711,Vila-seca,2154,7734,1429,2043,7526,1669,4197,15260,3098,
082140,Vilassar de Dalt,679,2985,800,670,2974,964,1349,5959,1764,
082191,Vilassar de Mar,1702,6681,1803,1626,6906,2317,3328,13587,4120,
172229,Vilaür,20,43,17,13,52,13,33,95,30,
431726,Vilaverd,30,166,41,27,133,46,57,299,87,
431732,"Vilella Alta, la",8,45,19,11,33,17,19,78,36,
431747,"Vilella Baixa, la",14,71,25,10,60,24,24,131,49,
172333,Vilobí d'Onyar,286,1180,266,276,1025,300,562,2205,566,
083041,Vilobí del Penedès,99,362,109,84,323,125,183,685,234,
172327,Vilopriu,16,64,29,13,53,29,29,117,58,
252537,"Vilosell, el",5,50,34,7,46,31,12,96,65,
431763,Vimbodí i Poblet,49,304,125,34,239,139,83,543,264,
252555,Vinaixa,30,137,68,14,125,76,44,262,144,
431779,Vinebre,40,132,43,24,131,55,64,263,98,
431785,Vinyols i els Arcs,186,736,191,185,669,157,371,1405,348,
083089,Viver i Serrateix,13,53,22,14,45,25,27,98,47,
430521,Xerta,55,366,148,61,331,193,116,697,341,
,Catalunya,600199,2596461,630304,565666,2549792,838057,1165865,5146253,1468361,

