Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
081311,Montesquiu,73,299,83,64,262,114,137,561,197
251403,Montferrer i Castellbò,73,393,83,76,331,71,149,724,154
430897,Montferri,32,137,34,37,99,30,69,236,64
251386,Montgai,35,214,99,25,182,116,60,396,215
081265,Montgat,1022,3887,701,936,3892,877,1958,7779,1578
081326,Montmajor,26,153,61,31,146,59,57,299,120
081332,Montmaneu,10,50,28,6,43,27,16,93,55
430901,"Montmell, el",115,516,138,107,420,122,222,936,260
081350,Montmeló,758,2969,649,685,2981,821,1443,5950,1470
251425,Montoliu de Lleida,33,179,51,31,150,71,64,329,122
251410,Montoliu de Segarra,15,69,27,4,51,27,19,120,54
251431,Montornès de Segarra,7,27,19,6,29,17,13,56,36
081363,Montornès del Vallès,1550,5714,977,1505,5290,1181,3055,11004,2158
430918,Mont-ral,13,63,20,8,49,12,21,112,32
171100,Mont-ras,120,600,147,128,585,159,248,1185,306
430923,Mont-roig del Camp,984,4378,999,898,3942,947,1882,8320,1946
081379,Montseny,24,110,40,25,90,43,49,200,83
430939,Móra d'Ebre,479,1838,433,417,1826,585,896,3664,1018
430944,Móra la Nova,241,1109,263,221,1013,343,462,2122,606
430957,"Morell, el",332,1286,199,305,1157,251,637,2443,450
430960,"Morera de Montsant, la",13,63,18,8,43,12,21,106,30
081290,Muntanyola,53,216,33,67,187,39,120,403,72
081398,Mura,13,82,17,19,60,20,32,142,37
251459,Nalec,1,27,20,2,26,17,3,53,37
250254,Naut Aran,126,661,110,133,650,102,259,1311,212
081402,Navarcles,436,2026,463,437,1976,665,873,4002,1128
081419,Navàs,490,2034,521,461,1897,714,951,3931,1235
171117,Navata,114,405,107,112,410,114,226,815,221
251462,Navès,20,95,22,22,85,36,42,180,58
081424,"Nou de Berguedà, la",4,52,19,9,44,22,13,96,41
430976,"Nou de Gaià, la",62,165,46,53,161,61,115,326,107
430982,Nulles,36,153,43,32,133,56,68,286,99
251484,Odèn,9,100,45,9,75,29,18,175,74
081430,Òdena,389,1220,247,320,1141,307,709,2361,554
171122,Ogassa,22,97,28,14,59,25,36,156,53
081458,Olèrdola,380,1230,243,332,1143,251,712,2373,494
081461,Olesa de Bonesvalls,167,594,128,165,544,137,332,1138,265
081477,Olesa de Montserrat,2278,7993,1505,2126,7675,1966,4404,15668,3471
251497,Oliana,95,604,223,113,588,247,208,1192,470
251500,Oliola,11,87,31,14,59,33,25,146,64
251517,Olius,106,290,66,87,285,68,193,575,134
081483,Olivella,388,1335,194,358,1158,176,746,2493,370
081496,Olost,71,400,122,71,366,156,142,766,278
171143,Olot,2717,11475,2689,2445,10728,3859,5162,22203,6548
251522,"Oluges, les",3,54,27,7,37,30,10,91,57
081445,Olvan,53,286,93,48,266,130,101,552,223
251538,"Omellons, els",12,66,45,7,65,37,19,131,82
251543,"Omells de na Gaia, els",7,44,25,5,40,20,12,84,45
171156,Ordis,30,128,41,28,119,34,58,247,75
251556,Organyà,43,260,110,39,248,141,82,508,251
081509,Orís,21,112,21,22,105,22,43,217,43
081516,Oristà,27,183,62,30,178,77,57,361,139
081521,Orpí,5,49,19,5,43,10,10,92,29
081537,Òrrius,59,254,40,61,222,54,120,476,94
251569,Os de Balaguer,87,326,97,92,302,104,179,628,201
171169,Osor,28,154,48,31,132,59,59,286,107
251575,Ossó de Sió,15,65,26,12,61,32,27,126,58
081542,Pacs del Penedès,72,309,59,80,302,70,152,611,129
081555,Palafolls,907,3080,517,898,3058,605,1805,6138,1122
171175,Palafrugell,2001,7731,1641,1864,7363,2163,3865,15094,3804
171181,Palamós,1338,5931,1412,1297,5926,1901,2635,11857,3313
251581,"Palau d'Anglesola, el",167,729,165,163,668,243,330,1397,408
171194,Palau de Santa Eulàlia,9,34,14,2,32,7,11,66,21
171215,Palau-sator,21,106,31,26,82,39,47,188,70
171208,Palau-saverdera,133,443,136,150,433,142,283,876,278
081568,Palau-solità i Plegamans,1286,4952,887,1324,4929,1076,2610,9881,1963
431009,"Pallaresos, els",551,1560,172,525,1468,203,1076,3028,375
081574,Pallejà,1154,3814,673,1019,3701,892,2173,7515,1565
430995,"Palma d'Ebre, la",13,103,57,14,108,76,27,211,133
089058,"Palma de Cervelló, la",253,1078,172,235,1046,218,488,2124,390
171236,Palol de Revardit,43,160,40,36,148,47,79,308,87
171241,Pals,201,841,240,167,800,284,368,1641,524
081580,"Papiol, el",360,1371,269,336,1349,338,696,2720,607
171254,Pardines,14,55,19,5,40,22,19,95,41
081593,Parets del Vallès,1710,6630,1074,1583,6344,1392,3293,12974,2466
171267,Parlavà,35,135,43,27,125,45,62,260,88
431016,Passanant i Belltall,2,65,19,2,40,26,4,105,45
171289,Pau,46,168,66,38,180,71,84,348,137
431021,Paüls,31,172,87,35,173,98,66,345,185
171292,Pedret i Marzà,18,68,18,14,53,18,32,121,36
251641,Penelles,32,195,71,18,119,69,50,314,140
171306,"Pera, la",41,142,40,35,142,67,76,284,107
081607,Perafita,22,133,51,28,121,52,50,254,103
431037,Perafort,168,448,70,123,409,69,291,857,139
171328,Peralada,151,611,163,161,580,193,312,1191,356
251654,Peramola,17,116,44,16,105,51,33,221,95
431042,"Perelló, el",203,1055,390,194,901,412,397,1956,802
081614,Piera,1428,5138,1086,1313,4714,1321,2741,9852,2407
431055,"Piles, les",17,75,21,18,67,16,35,142,37
081635,Pineda de Mar,2052,8730,2198,1940,8314,2714,3992,17044,4912
431068,"Pinell de Brai, el",60,355,136,59,303,163,119,658,299
251667,Pinell de Solsonès,14,74,28,9,49,33,23,123,61
251673,Pinós,27,105,34,17,84,35,44,189,69
431074,Pira,47,163,41,39,143,47,86,306,88
431080,"Pla de Santa Maria, el",190,831,199,159,731,234,349,1562,433
081640,"Pla del Penedès, el",109,415,91,113,383,112,222,798,203
171334,"Planes d'Hostoles, les",134,513,217,96,492,242,230,1005,459
171349,Planoles,25,111,30,12,84,38,37,195,68
259118,"Plans de Sió, els",35,187,72,33,136,97,68,323,169
251689,"Poal, el",42,223,77,35,186,93,77,409,170
251692,"Pobla de Cérvoles, la",10,82,31,11,49,37,21,131,68
081653,"Pobla de Claramunt, la",197,718,175,210,680,206,407,1398,381
081666,"Pobla de Lillet, la",47,383,141,34,333,217,81,716,358
431093,"Pobla de Mafumet, la",360,1282,121,320,1187,150,680,2469,271
431107,"Pobla de Massaluca, la",21,106,59,15,83,70,36,189,129
431114,"Pobla de Montornès, la",265,988,246,245,867,249,510,1855,495
251713,"Pobla de Segur, la",201,971,318,206,866,450,407,1837,768
431129,Poboleda,23,121,51,19,96,51,42,217,102
081672,Polinyà,919,2926,327,891,2792,383,1810,5718,710
431135,"Pont d'Armentera, el",35,187,67,33,163,76,68,350,143
250306,"Pont de Bar, el",11,61,28,9,40,23,20,101,51
171352,Pont de Molins,34,183,47,43,175,47,77,358,94
251734,"Pont de Suert, el",168,811,193,163,712,271,331,1523,464
081825,"Pont de Vilomara i Rocafort, el",339,1322,288,313,1183,335,652,2505,623
431418,Pontils,5,43,20,4,41,10,9,84,30
081688,Pontons,36,176,46,24,148,47,60,324,93
171365,Pontós,21,73,32,9,69,19,30,142,51
251728,Ponts,219,861,260,190,842,329,409,1703,589
171371,Porqueres,388,1512,352,431,1476,370,819,2988,722
431140,Porrera,21,176,56,16,132,60,37,308,116
171404,"Port de la Selva, el",59,342,122,45,280,132,104,622,254
171387,Portbou,37,385,174,57,340,221,94,725,395
251749,"Portella, la",59,295,61,37,223,75,96,518,136
431153,Pradell de la Teixeta,7,57,17,12,58,30,19,115,47
431166,Prades,40,208,73,34,190,81,74,398,154
431172,Prat de Comte,11,53,24,6,43,27,17,96,51
081691,"Prat de Llobregat, el",5120,21067,4729,4846,20977,6127,9966,42044,10856
431188,Pratdip,47,218,103,33,176,108,80,394,211
081712,Prats de Lluçanès,180,891,243,145,831,334,325,1722,577
081705,"Prats de Rei, els",31,200,50,29,152,75,60,352,125
251752,Prats i Sansor,14,93,22,12,82,25,26,175,47
251765,Preixana,22,116,64,28,105,70,50,221,134
251771,Preixens,19,140,70,30,108,83,49,248,153
082303,Premià de Dalt,900,3518,753,835,3464,841,1735,6982,1594
081727,Premià de Mar,2249,9511,2060,2152,9333,2858,4401,18844,4918
171390,"Preses, les",166,581,137,153,571,164,319,1152,301
251790,Prullans,8,65,31,11,65,29,19,130,60
171411,Puigcerdà,729,3089,561,717,2890,775,1446,5979,1336
081748,Puigdàlber,45,175,42,47,170,53,92,345,95
251804,Puiggròs,27,102,31,14,81,41,41,183,72
431191,Puigpelat,122,387,54,102,357,61,224,744,115
081751,Puig-reig,242,1349,449,274,1251,642,516,2600,1091
251811,Puigverd d'Agramunt,19,100,31,13,67,29,32,167,60
251826,Puigverd de Lleida,118,482,127,110,423,151,228,905,278
081764,Pujalt,19,64,26,9,57,23,28,121,49
081770,"Quar, la",4,18,10,1,20,4,5,38,14
171426,Quart,360,1172,192,338,1154,225,698,2326,417
170433,Queralbs,6,70,30,4,47,25,10,117,55
431205,Querol,39,208,58,25,168,52,64,376,110
171432,Rabós,13,53,23,10,55,28,23,108,51
081786,Rajadell,32,184,53,39,164,56,71,348,109
431212,Rasquera,41,258,131,47,251,130,88,509,261
171447,Regencós,21,102,31,26,76,35,47,178,66
081799,Rellinars,51,275,49,68,234,49,119,509,98
431227,Renau,17,47,7,13,50,7,30,97,14
431233,Reus,9428,34631,7022,9072,35163,9646,18500,69794,16668
251832,Rialp,43,264,42,45,214,59,88,478,101
431248,"Riba, la",42,212,67,28,169,83,70,381,150
431251,Riba-roja d'Ebre,49,421,162,54,326,183,103,747,345
259059,Ribera d'Ondara,23,139,57,25,120,56,48,259,113
251850,Ribera d'Urgellet,78,350,76,70,284,105,148,634,181
171450,Ribes de Freser,102,592,222,95,539,309,197,1131,531
171463,Riells i Viabrea,394,1442,227,351,1342,244,745,2784,471
431264,"Riera de Gaià, la",180,553,112,172,519,142,352,1072,254
251863,Riner,17,88,32,22,85,37,39,173,69
171479,Ripoll,763,3560,980,683,3367,1398,1446,6927,2378
081803,Ripollet,3459,12774,2169,3510,12324,2997,6969,25098,5166
259139,Riu de Cerdanya,3,48,9,3,35,8,6,83,17
171485,Riudarenes,194,737,178,164,680,195,358,1417,373
171498,Riudaura,30,154,38,43,145,53,73,299,91
431270,Riudecanyes,111,380,103,90,342,116,201,722,219
431286,Riudecols,86,461,107,79,396,125,165,857,232
171501,Riudellots de la Selva,175,710,135,163,671,172,338,1381,307
431299,Riudoms,625,2200,535,534,2008,644,1159,4208,1179
171518,Riumors,19,80,26,14,77,28,33,157,54
081810,"Roca del Vallès, la",1059,3566,664,992,3459,778,2051,7025,1442
431303,Rocafort de Queralt,10,81,44,15,71,35,25,152,79
431310,Roda de Berà,534,2165,573,500,1967,583,1034,4132,1156
081831,Roda de Ter,540,2015,447,479,1987,656,1019,4002,1103
431325,Rodonyà,45,183,41,36,146,62,81,329,103
431331,Roquetes,707,2944,630,648,2607,751,1355,5551,1381
171523,Roses,1731,6555,1509,1677,6470,1658,3408,13025,3167
251898,Rosselló,249,1110,184,254,977,247,503,2087,431
431346,"Rourell, el",33,136,31,34,121,39,67,257,70
081846,Rubí,6712,25688,4511,6360,25280,5802,13072,50968,10313
081859,Rubió,15,80,28,14,69,22,29,149,50
171539,Rupià,12,89,26,22,70,27,34,159,53
089019,Rupit i Pruit,10,104,41,16,94,35,26,198,76
081878,Sabadell,17358,68101,15520,16396,68305,21764,33754,136406,37284
081884,Sagàs,19,45,16,12,44,13,31,89,29
251902,Salàs de Pallars,17,128,47,17,101,55,34,229,102
081901,Saldes,8,111,39,7,86,32,15,197,71
171544,Sales de Llierca,13,44,9,9,50,8,22,94,17
081918,Sallent,465,2103,690,476,2062,984,941,4165,1674
431359,Salomó,44,179,61,50,141,64,94,320,125
439057,Salou,2160,10498,1324,1924,9167,1485,4084,19665,2809
171557,Salt,3214,11233,1474,2955,9213,2014,6169,20446,3488
251919,Sanaüja,26,138,55,25,114,65,51,252,120
081944,Sant Adrià de Besòs,3151,11672,2587,2911,11495,3570,6062,23167,6157
081957,Sant Agustí de Lluçanès,2,32,12,4,32,9,6,64,21
081960,Sant Andreu de la Barca,2826,9339,1501,2639,8967,1996,5465,18306,3497
081976,Sant Andreu de Llavaneres,1016,3463,718,913,3580,900,1929,7043,1618
171576,Sant Andreu Salou,13,50,17,8,46,21,21,96,38
171833,Sant Aniol de Finestres,27,127,35,21,107,34,48,234,69
081982,Sant Antoni de Vilamajor,517,1987,358,471,1956,419,988,3943,777
081995,Sant Bartomeu del Grau,53,322,73,58,299,70,111,621,143
082009,Sant Boi de Llobregat,6831,27958,6167,6382,27527,8242,13213,55485,14409
082016,Sant Boi de Lluçanès,21,190,60,39,154,92,60,344,152
431362,Sant Carles de la Ràpita,1104,4917,1371,1114,4782,1715,2218,9699,3086
082037,Sant Cebrià de Vallalta,332,1196,201,324,1064,211,656,2260,412
082021,Sant Celoni,1551,5774,1230,1492,5585,1619,3043,11359,2849
082042,Sant Climent de Llobregat,408,1335,230,379,1325,261,787,2660,491
171582,Sant Climent Sescebes,32,240,61,36,151,70,68,391,131
082055,Sant Cugat del Vallès,9133,28678,4617,8688,30063,5939,17821,58741,10556
082068,Sant Cugat Sesgarrigues,80,310,91,89,293,109,169,603,200
251961,Sant Esteve de la Sarga,4,51,24,4,34,15,8,85,39
082074,Sant Esteve de Palautordera,280,803,149,258,876,166,538,1679,315
082080,Sant Esteve Sesrovires,690,2572,493,714,2469,604,1404,5041,1097
171595,Sant Feliu de Buixalleu,51,279,72,54,247,73,105,526,145
082107,Sant Feliu de Codines,543,2027,402,512,1880,536,1055,3907,938
171609,Sant Feliu de Guíxols,1749,7326,1716,1687,7060,2272,3436,14386,3988
082114,Sant Feliu de Llobregat,3744,14356,3188,3618,14627,4182,7362,28983,7370
171616,Sant Feliu de Pallerols,109,427,124,111,422,160,220,849,284
082129,Sant Feliu Sasserra,51,211,61,34,191,78,85,402,139
171621,Sant Ferriol,24,90,20,19,69,18,43,159,38
082093,Sant Fost de Campsentelles,750,2929,643,649,2843,852,1399,5772,1495
082135,Sant Fruitós de Bages,796,2809,516,739,2748,635,1535,5557,1151
171637,Sant Gregori,362,1136,247,302,1165,252,664,2301,499
251924,Sant Guim de Freixenet,89,372,114,75,317,140,164,689,254
251977,Sant Guim de la Plana,13,54,26,11,45,26,24,99,52
171642,Sant Hilari Sacalm,434,1978,483,423,1750,613,857,3728,1096
082153,Sant Hipòlit de Voltregà,282,1178,252,275,1067,392,557,2245,644
081939,Sant Iscle de Vallalta,119,464,94,131,392,104,250,856,198
439023,Sant Jaume d'Enveja,271,1131,404,242,1068,439,513,2199,843
082166,Sant Jaume de Frontanyà,1,8,6,1,7,1,2,15,7
171655,Sant Jaume de Llierca,50,256,92,46,250,118,96,506,210
431378,Sant Jaume dels Domenys,250,860,169,212,778,224,462,1638,393
171674,Sant Joan de les Abadesses,211,1099,383,200,997,523,411,2096,906
171680,Sant Joan de Mollet,35,171,42,43,165,53,78,336,95
082188,Sant Joan de Vilatorrada,931,3601,844,882,3435,1040,1813,7036,1884
082172,Sant Joan Despí,3094,10759,2255,2805,11162,2906,5899,21921,5161
171851,Sant Joan les Fonts,194,936,312,190,919,368,384,1855,680
171668,Sant Jordi Desvalls,43,231,68,61,222,83,104,453,151
089030,Sant Julià de Cerdanyola,17,88,29,9,65,31,26,153,60
171693,Sant Julià de Ramis,350,1172,208,362,1122,220,712,2294,428
082205,Sant Julià de Vilatorta,286,1025,221,288,1048,255,574,2073,476
179032,Sant Julià del Llor i Bonmatí,127,442,81,107,402,105,234,844,186
082212,Sant Just Desvern,1394,5146,1260,1343,5551,1695,2737,10697,2955
082227,Sant Llorenç d'Hortons,236,874,150,247,820,190,483,1694,340
171714,Sant Llorenç de la Muga,19,89,22,18,73,28,37,162,50
251930,Sant Llorenç de Morunys,56,308,128,67,290,144,123,598,272
082233,Sant Llorenç Savall,168,788,232,182,716,275,350,1504,507
082251,Sant Martí d'Albars,6,34,14,6,30,16,12,64,30
082248,Sant Martí de Centelles,85,409,64,86,362,87,171,771,151
171729,Sant Martí de Llémena,55,231,49,52,201,38,107,432,87
259025,Sant Martí de Riucorb,37,215,109,41,174,109,78,389,218
082264,Sant Martí de Tous,127,364,102,122,332,128,249,696,230
082270,Sant Martí Sarroca,259,1019,259,267,1014,312,526,2033,571
082286,Sant Martí Sesgueioles,31,137,32,31,120,44,62,257,76
171735,Sant Martí Vell,17,84,27,21,70,23,38,154,50
082299,Sant Mateu de Bages,31,213,88,36,163,113,67,376,201
171740,Sant Miquel de Campmajor,15,79,29,12,70,27,27,149,56
171753,Sant Miquel de Fluvià,52,293,65,55,263,70,107,556,135
171766,Sant Mori,13,69,15,12,52,16,25,121,31
171772,Sant Pau de Segúries,41,204,88,40,214,87,81,418,175
082310,Sant Pere de Ribes,2705,10276,1723,2638,9893,2104,5343,20169,3827
082325,Sant Pere de Riudebitlles,226,746,215,216,685,276,442,1431,491
082331,Sant Pere de Torelló,210,846,211,143,755,271,353,1601,482
082346,Sant Pere de Vilamajor,422,1411,287,431,1399,298,853,2810,585
171788,Sant Pere Pescador,184,802,156,159,665,172,343,1467,328
081897,Sant Pere Sallavinera,16,54,20,10,40,22,26,94,42
082359,Sant Pol de Mar,411,1621,472,380,1608,505,791,3229,977
082362,Sant Quintí de Mediona,201,661,203,179,631,226,380,1292,429
082378,Sant Quirze de Besora,144,672,238,147,616,331,291,1288,569
082384,Sant Quirze del Vallès,1973,6601,991,1925,6815,1244,3898,13416,2235
082397,Sant Quirze Safaja,64,243,38,73,193,33,137,436,71
251945,Sant Ramon,22,168,76,25,134,71,47,302,147
082401,Sant Sadurní d'Anoia,1126,4190,843,1124,4172,1135,2250,8362,1978
082418,Sant Sadurní d'Osormort,5,35,10,2,24,10,7,59,20
080983,Sant Salvador de Guardiola,296,1047,251,285,971,280,581,2018,531
082628,Sant Vicenç de Castellet,769,3181,684,704,2976,1012,1473,6157,1696
082649,Sant Vicenç de Montalt,668,1972,404,571,1973,419,1239,3945,823
082652,Sant Vicenç de Torelló,168,643,164,156,624,220,324,1267,384
082634,Sant Vicenç dels Horts,2467,9738,1834,2376,9353,2335,4843,19091,4169
431384,Santa Bàrbara,307,1266,377,270,1149,452,577,2415,829
082439,Santa Cecília de Voltregà,7,64,20,7,57,18,14,121,38
082444,Santa Coloma de Cervelló,862,2675,411,937,2625,528,1799,5300,939
171805,Santa Coloma de Farners,1123,4404,866,1108,4008,1092,2231,8412,1958
082457,Santa Coloma de Gramenet,9491,40373,9656,8867,37708,12643,18358,78081,22299
431397,Santa Coloma de Queralt,249,929,270,244,871,368,493,1800,638
171812,Santa Cristina d'Aro,456,1782,392,449,1689,426,905,3471,818
082460,Santa Eugènia de Berga,152,830,161,154,738,198,306,1568,359
082476,Santa Eulàlia de Riuprimer,121,437,79,115,402,105,236,839,184
082482,Santa Eulàlia de Ronçana,699,2355,523,632,2284,621,1331,4639,1144
082495,Santa Fe del Penedès,39,128,22,35,128,27,74,256,49
171827,Santa Llogaia d'Àlguema,33,135,20,19,113,21,52,248,41
082508,Santa Margarida de Montbui,893,3241,668,846,3137,856,1739,6378,1524
082515,Santa Margarida i els Monjos,777,2534,430,714,2390,492,1491,4924,922
082589,Santa Maria d'Oló,81,351,114,74,318,127,155,669,241
082536,Santa Maria de Besora,11,52,20,7,43,29,18,95,49
082567,Santa Maria de Martorelles,75,295,53,71,285,72,146,580,125
082554,Santa Maria de Merlès,19,55,15,15,59,14,34,114,29
082573,Santa Maria de Miralles,8,49,14,11,40,18,19,89,32
082592,Santa Maria de Palautordera,849,3173,618,765,2994,739,1614,6167,1357
431401,Santa Oliva,316,1103,248,276,1041,303,592,2144,551
171848,Santa Pau,112,526,154,96,521,158,208,1047,312
082606,Santa Perpètua de Mogoda,2620,8819,1468,2306,8367,1829,4926,17186,3297
082613,Santa Susanna,297,1125,240,270,1093,268,567,2218,508
081923,Santpedor,704,2474,513,642,2431,620,1346,4905,1133
431423,Sarral,120,562,148,141,446,178,261,1008,326
171864,Sarrià de Ter,405,1695,363,404,1598,472,809,3293,835
252017,Sarroca de Bellera,0,50,23,2,32,17,2,82,40
252000,Sarroca de Lleida,19,135,66,10,107,66,29,242,132
171870,"Saus, Camallera i Llampaies",57,267,78,65,257,91,122,524,169
431439,Savallà del Comtat,1,21,8,2,21,12,3,42,20
431444,"Secuita, la",146,581,110,149,546,133,295,1127,243
171886,"Selva de Mar, la",6,69,27,5,53,21,11,122,48
431457,"Selva del Camp, la",516,1928,374,487,1844,449,1003,3772,823
431460,Senan,3,21,9,3,13,4,6,34,13
430445,"Sénia, la",493,2001,490,421,1895,593,914,3896,1083
252022,Senterada,2,66,9,5,37,12,7,103,21
250352,"Sentiu de Sió, la",23,146,66,25,147,60,48,293,126
082671,Sentmenat,833,3038,507,757,2928,582,1590,5966,1089
171903,Serinyà,95,374,103,107,350,94,202,724,197
252043,Seròs,132,695,205,120,502,233,252,1197,438
171910,Serra de Daró,23,65,27,11,62,23,34,127,50
171925,Setcases,9,71,28,5,63,19,14,134,47
252038,"Seu d'Urgell, la",977,4068,923,913,4224,1261,1890,8292,2184
082690,Seva,338,1174,270,269,1105,332,607,2279,602
252056,Sidamon,63,256,52,52,220,63,115,476,115
171931,Sils,538,2008,422,508,1893,482,1046,3901,904
082704,Sitges,2220,9751,2058,2076,9478,2588,4296,19229,4646
170524,Siurana,8,47,19,8,46,22,16,93,41
082711,Sobremunt,1,26,9,7,28,12,8,54,21
252069,"Soleràs, el",19,115,51,29,80,65,48,195,116
431476,Solivella,52,193,85,44,185,94,96,378,179
252075,Solsona,783,3057,691,744,2839,953,1527,5896,1644
082726,Sora,11,68,18,10,53,15,21,121,33
252081,Soriguera,21,140,38,22,120,36,43,260,74
252094,Sort,186,757,170,177,728,219,363,1485,389
252108,Soses,155,613,148,130,528,180,285,1141,328
082732,Subirats,265,1023,267,231,930,313,496,1953,580
252115,Sudanell,53,337,95,46,237,104,99,574,199
252120,Sunyer,11,113,39,16,86,42,27,199,81
082747,Súria,399,1940,552,393,1873,842,792,3813,1394
171946,Susqueda,2,42,14,5,20,12,7,62,26
082763,Tagamanent,33,117,24,27,98,23,60,215,47
082779,Talamanca,11,50,19,8,40,13,19,90,32
252154,Talarn,20,156,40,28,120,49,48,276,89
252167,Talavera,18,90,40,10,64,45,28,154,85
171959,"Tallada d'Empordà, la",35,147,54,32,141,45,67,288,99
082785,Taradell,587,2066,470,481,1999,616,1068,4065,1086
431482,Tarragona,11197,44209,9246,10552,44121,12874,21749,88330,22120
252173,Tàrrega,1575,5634,1047,1447,5425,1459,3022,11059,2506
252189,Tarrés,9,36,17,4,28,11,13,64,28
252192,Tarroja de Segarra,10,60,20,8,50,25,18,110,45
082750,Tavèrnoles,25,108,27,21,109,27,46,217,54
082802,Tavertet,9,49,12,5,37,13,14,86,25
082819,Teià,513,2050,490,462,2016,610,975,4066,1100
252206,Térmens,87,536,146,87,487,193,174,1023,339
171962,Terrades,21,96,24,20,94,33,41,190,57
082798,Terrassa,19604,72735,14090,18476,70664,19948,38080,143399,34038
082824,Tiana,700,2773,507,770,2901,663,1470,5674,1170
252213,Tírvia,9,50,17,8,51,21,17,101,38
252228,Tiurana,4,20,12,3,25,12,7,45,24
431495,Tivenys,49,272,128,47,230,150,96,502,278
431508,Tivissa,104,543,224,104,530,255,208,1073,479
082830,Tona,722,2621,584,712,2606,767,1434,5227,1351
252234,Torà,73,415,115,62,388,149,135,803,264
082845,Tordera,1496,5530,1241,1387,5251,1440,2883,10781,2681
082858,Torelló,1135,4651,1070,1095,4601,1397,2230,9252,2467
252249,"Torms, els",9,44,28,5,32,30,14,76,58
252252,Tornabous,77,299,111,49,254,121,126,553,232
252271,"Torre de Cabdella, la",34,266,90,26,225,120,60,491,210
082861,"Torre de Claramunt, la",356,1358,254,331,1262,258,687,2620,512
431515,"Torre de Fontaubella, la",7,43,17,7,32,20,14,75,37
431520,"Torre de l'Espanyol, la",43,225,83,55,176,94,98,401,177
252265,Torrebesses,16,91,45,9,82,48,25,173,93
431536,Torredembarra,1256,5182,1184,1215,5172,1466,2471,10354,2650
252287,Torrefarrera,510,1560,198,442,1541,261,952,3101,459
259078,Torrefeta i Florejacs,34,192,89,31,165,90,65,357,179
252304,Torregrossa,149,757,227,146,651,305,295,1408,532
252311,Torrelameu,34,295,71,52,175,82,86,470,153
082877,Torrelavit,125,490,121,109,424,124,234,914,245
082883,Torrelles de Foix,196,799,211,172,705,225,368,1504,436
082896,Torrelles de Llobregat,583,2014,298,618,1977,361,1201,3991,659
171978,Torrent,8,57,24,12,51,18,20,108,42
252326,Torres de Segre,135,847,202,144,731,242,279,1578,444
252332,Torre-serona,23,131,43,30,105,56,53,236,99
171984,Torroella de Fluvià,49,260,53,52,230,60,101,490,113
171997,Torroella de Montgrí,969,3923,892,927,3644,1026,1896,7567,1918
431541,Torroja del Priorat,7,55,27,4,42,25,11,97,52
172001,Tortellà,44,245,81,62,238,102,106,483,183
431554,Tortosa,2709,11442,2846,2438,10756,3741,5147,22198,6587
172018,Toses,4,62,23,12,36,13,16,98,36
172023,Tossa de Mar,410,2018,469,370,1860,554,780,3878,1023
252347,Tremp,446,2131,568,448,1909,803,894,4040,1371
172044,Ullà,98,416,71,93,297,78,191,713,149
082900,Ullastrell,242,661,124,225,661,143,467,1322,267
172057,Ullastret,24,94,25,34,88,24,58,182,49
431567,Ulldecona,572,2411,568,525,2109,719,1097,4520,1287
431573,Ulldemolins,14,147,69,15,95,72,29,242,141
172039,Ultramort,18,69,24,13,53,27,31,122,51
172060,Urús,11,66,12,14,60,22,25,126,34
082917,Vacarisses,743,2116,356,637,1993,373,1380,4109,729
170144,"Vajol, la",6,36,6,3,28,7,9,64,13
172076,"Vall d'en Bas, la",243,985,257,239,922,319,482,1907,576
172082,"Vall de Bianya, la",103,448,106,114,410,124,217,858,230
250432,"Vall de Boí, la",53,384,91,57,332,75,110,716,166
259010,Vall de Cardós,24,144,42,25,108,41,49,252,83
082922,Vallbona d'Anoia,131,490,114,102,446,141,233,936,255
252385,Vallbona de les Monges,13,84,41,13,66,45,26,150,86
082938,Vallcebre,13,90,43,11,69,32,24,159,75
431589,Vallclara,8,39,17,8,32,12,16,71,29
252402,Vallfogona de Balaguer,142,644,144,158,635,165,300,1279,309
171707,Vallfogona de Ripollès,13,72,31,9,61,29,22,133,60
431592,Vallfogona de Riucorb,0,41,18,2,20,18,2,61,36
082943,Vallgorguina,294,944,143,264,893,161,558,1837,304
082956,Vallirana,1395,4872,1034,1399,4726,1186,2794,9598,2220
172095,Vall-llobrega,99,311,47,91,303,50,190,614,97
431606,Vallmoll,127,592,135,141,544,131,268,1136,266
082969,Vallromanes,288,848,134,273,820,156,561,1668,290
431613,Valls,2122,8376,1765,1992,7877,2438,4114,16253,4203
259062,"Valls d'Aguilar, les",16,94,46,13,90,39,29,184,85
252398,"Valls de Valira, les",47,301,81,45,299,76,92,600,157
431628,Vandellòs i l'Hospitalet de l'Infant,510,2061,440,489,2008,539,999,4069,979
259097,"Vansa i Fórnols, la",5,76,29,9,59,32,14,135,61
082975,Veciana,17,58,27,13,39,22,30,97,49
431634,"Vendrell, el",3246,12377,2722,3186,12012,3176,6432,24389,5898
172109,Ventalló,70,287,82,67,247,83,137,534,165
252424,Verdú,49,289,119,62,270,175,111,559,294
172116,Verges,85,381,106,93,370,160,178,751,266
431649,Vespella de Gaià,37,146,39,29,128,38,66,274,77
082981,Vic,4037,14206,2579,3657,13538,3939,7694,27744,6518
