Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
251399,Montellà i Martinet,28,210,67,23,158,68,51,368,135
081311,Montesquiu,94,301,86,72,291,116,166,592,202
251403,Montferrer i Castellbò,92,391,108,91,323,87,183,714,195
430897,Montferri,32,143,34,41,105,33,73,248,67
251386,Montgai,35,206,91,17,167,120,52,373,211
081265,Montgat,1062,3969,757,1002,4011,947,2064,7980,1704
081326,Montmajor,29,143,63,34,131,59,63,274,122
081332,Montmaneu,9,52,24,3,43,22,12,95,46
430901,"Montmell, el",110,501,136,109,426,123,219,927,259
081350,Montmeló,698,2890,683,652,2912,913,1350,5802,1596
251425,Montoliu de Lleida,28,153,53,24,134,77,52,287,130
251410,Montoliu de Segarra,15,56,27,5,45,30,20,101,57
251431,Montornès de Segarra,2,24,20,11,25,15,13,49,35
081363,Montornès del Vallès,1519,5616,1071,1482,5286,1266,3001,10902,2337
430918,Mont-ral,8,68,21,11,46,10,19,114,31
171100,Mont-ras,121,593,157,109,561,184,230,1154,341
430923,Mont-roig del Camp,947,4060,1028,860,3677,1025,1807,7737,2053
081379,Montseny,27,109,38,28,95,46,55,204,84
430939,Móra d'Ebre,469,1881,451,390,1823,611,859,3704,1062
430944,Móra la Nova,203,1064,275,215,975,338,418,2039,613
430957,"Morell, el",349,1301,200,336,1192,253,685,2493,453
430960,"Morera de Montsant, la",6,68,16,10,44,14,16,112,30
081290,Muntanyola,56,221,39,63,193,41,119,414,80
081398,Mura,23,79,22,16,63,24,39,142,46
251459,Nalec,4,29,21,2,29,16,6,58,37
250254,Naut Aran,137,653,126,128,624,113,265,1277,239
081402,Navarcles,411,1965,519,430,1931,694,841,3896,1213
081419,Navàs,468,1983,546,450,1870,703,918,3853,1249
171117,Navata,114,420,112,110,435,116,224,855,228
251462,Navès,20,99,25,22,85,37,42,184,62
081424,"Nou de Berguedà, la",5,50,25,8,45,24,13,95,49
430976,"Nou de Gaià, la",60,166,49,54,170,64,114,336,113
430982,Nulles,45,160,44,30,126,59,75,286,103
251484,Odèn,10,95,45,9,66,31,19,161,76
081430,Òdena,362,1228,265,331,1104,324,693,2332,589
171122,Ogassa,17,89,27,13,59,23,30,148,50
081458,Olèrdola,329,1233,261,325,1131,286,654,2364,547
081461,Olesa de Bonesvalls,169,613,133,138,540,141,307,1153,274
081477,Olesa de Montserrat,2305,7821,1608,2102,7667,2049,4407,15488,3657
251497,Oliana,95,576,247,104,552,252,199,1128,499
251500,Oliola,7,76,30,12,57,29,19,133,59
251517,Olius,110,308,79,85,271,78,195,579,157
081483,Olivella,372,1329,228,370,1150,206,742,2479,434
081496,Olost,73,398,131,71,378,146,144,776,277
171143,Olot,2705,11490,2779,2495,10771,3954,5200,22261,6733
251522,"Oluges, les",7,47,27,6,37,31,13,84,58
081445,Olvan,46,281,83,53,255,126,99,536,209
251538,"Omellons, els",6,63,42,7,50,42,13,113,84
251543,"Omells de na Gaia, els",4,45,23,4,39,20,8,84,43
171156,Ordis,32,118,44,25,108,37,57,226,81
251556,Organyà,54,242,105,45,223,132,99,465,237
081509,Orís,23,111,26,23,104,29,46,215,55
081516,Oristà,35,159,73,29,164,87,64,323,160
081521,Orpí,9,49,16,10,39,11,19,88,27
081537,Òrrius,61,248,50,54,224,57,115,472,107
251569,Os de Balaguer,82,328,104,84,306,109,166,634,213
171169,Osor,29,144,44,26,125,53,55,269,97
251575,Ossó de Sió,18,61,27,13,61,33,31,122,60
081542,Pacs del Penedès,67,318,70,78,295,74,145,613,144
081555,Palafolls,886,3184,559,821,3078,643,1707,6262,1202
171175,Palafrugell,2030,7514,1730,1904,7276,2271,3934,14790,4001
171181,Palamós,1292,5897,1462,1253,5894,1945,2545,11791,3407
251581,"Palau d'Anglesola, el",179,732,161,177,684,250,356,1416,411
171194,Palau de Santa Eulàlia,7,38,13,3,27,8,10,65,21
171215,Palau-sator,24,93,34,23,78,33,47,171,67
171208,Palau-saverdera,140,427,147,131,445,166,271,872,313
081568,Palau-solità i Plegamans,1211,4934,1025,1303,4941,1212,2514,9875,2237
431009,"Pallaresos, els",533,1602,213,479,1543,265,1012,3145,478
081574,Pallejà,1132,3837,721,1005,3735,986,2137,7572,1707
430995,"Palma d'Ebre, la",12,100,59,13,98,74,25,198,133
089058,"Palma de Cervelló, la",221,1039,215,225,1051,247,446,2090,462
171236,Palol de Revardit,43,145,49,37,149,53,80,294,102
171241,Pals,190,788,268,164,758,301,354,1546,569
081580,"Papiol, el",355,1378,296,366,1351,356,721,2729,652
171254,Pardines,14,60,15,9,40,22,23,100,37
081593,Parets del Vallès,1726,6582,1224,1610,6302,1526,3336,12884,2750
171267,Parlavà,29,131,46,22,120,46,51,251,92
431016,Passanant i Belltall,3,56,26,1,35,28,4,91,54
171289,Pau,39,172,66,34,156,70,73,328,136
431021,Paüls,31,155,90,29,167,95,60,322,185
171292,Pedret i Marzà,17,66,15,15,54,19,32,120,34
251641,Penelles,30,172,63,27,107,64,57,279,127
171306,"Pera, la",48,139,32,32,136,70,80,275,102
081607,Perafita,23,133,54,24,126,51,47,259,105
431037,Perafort,155,428,71,116,408,75,271,836,146
171328,Peralada,140,617,163,134,606,199,274,1223,362
251654,Peramola,13,110,46,14,105,53,27,215,99
431042,"Perelló, el",202,907,383,183,808,401,385,1715,784
081614,Piera,1360,5229,1154,1270,4780,1401,2630,10009,2555
431055,"Piles, les",21,69,26,20,63,17,41,132,43
081635,Pineda de Mar,2019,8752,2376,1885,8357,2960,3904,17109,5336
431068,"Pinell de Brai, el",58,325,126,58,274,171,116,599,297
251667,Pinell de Solsonès,13,81,29,5,53,30,18,134,59
251673,Pinós,21,107,35,27,88,34,48,195,69
431074,Pira,45,179,45,36,145,50,81,324,95
431080,"Pla de Santa Maria, el",164,792,210,149,711,240,313,1503,450
081640,"Pla del Penedès, el",106,406,100,119,386,115,225,792,215
171334,"Planes d'Hostoles, les",120,490,218,94,463,244,214,953,462
171349,Planoles,25,112,31,14,79,42,39,191,73
259118,"Plans de Sió, els",19,183,65,29,134,79,48,317,144
251689,"Poal, el",42,218,73,31,182,91,73,400,164
251692,"Pobla de Cérvoles, la",9,74,26,7,44,34,16,118,60
081653,"Pobla de Claramunt, la",193,727,189,192,659,230,385,1386,419
081666,"Pobla de Lillet, la",45,338,154,28,305,227,73,643,381
431093,"Pobla de Mafumet, la",426,1429,128,389,1317,165,815,2746,293
431107,"Pobla de Massaluca, la",23,104,57,12,79,60,35,183,117
431114,"Pobla de Montornès, la",262,947,259,216,844,267,478,1791,526
251713,"Pobla de Segur, la",226,910,326,182,864,441,408,1774,767
431129,Poboleda,23,126,49,19,94,45,42,220,94
081672,Polinyà,911,2950,371,912,2804,435,1823,5754,806
431135,"Pont d'Armentera, el",29,159,64,27,146,76,56,305,140
250306,"Pont de Bar, el",16,55,23,8,45,24,24,100,47
171352,Pont de Molins,37,177,51,47,175,44,84,352,95
251734,"Pont de Suert, el",162,778,200,136,719,270,298,1497,470
081825,"Pont de Vilomara i Rocafort, el",344,1299,311,306,1182,352,650,2481,663
431418,Pontils,5,37,23,5,32,16,10,69,39
081688,Pontons,33,174,46,14,140,49,47,314,95
171365,Pontós,25,77,31,15,70,22,40,147,53
251728,Ponts,183,857,252,185,817,328,368,1674,580
171371,Porqueres,393,1505,373,400,1508,415,793,3013,788
431140,Porrera,17,175,44,19,125,61,36,300,105
171404,"Port de la Selva, el",60,326,122,51,296,137,111,622,259
171387,Portbou,36,344,163,55,306,203,91,650,366
251749,"Portella, la",51,278,66,37,216,60,88,494,126
431153,Pradell de la Teixeta,7,52,17,10,53,24,17,105,41
431166,Prades,46,198,73,31,174,77,77,372,150
431172,Prat de Comte,13,61,24,8,43,32,21,104,56
081691,"Prat de Llobregat, el",5169,21130,5065,4948,20912,6673,10117,42042,11738
431188,Pratdip,33,220,121,41,177,126,74,397,247
081712,Prats de Lluçanès,164,855,246,145,811,312,309,1666,558
081705,"Prats de Rei, els",38,194,53,30,147,73,68,341,126
251752,Prats i Sansor,10,87,22,13,76,24,23,163,46
251765,Preixana,22,112,65,21,90,71,43,202,136
251771,Preixens,23,136,69,28,108,79,51,244,148
082303,Premià de Dalt,915,3437,836,824,3430,903,1739,6867,1739
081727,Premià de Mar,2222,9253,2223,2088,9134,3129,4310,18387,5352
171390,"Preses, les",157,577,140,145,567,178,302,1144,318
251790,Prullans,19,65,26,14,72,28,33,137,54
171411,Puigcerdà,703,3138,584,662,2966,786,1365,6104,1370
081748,Puigdàlber,43,167,43,55,151,47,98,318,90
251804,Puiggròs,23,94,24,13,83,43,36,177,67
431191,Puigpelat,124,414,50,114,383,62,238,797,112
081751,Puig-reig,261,1286,449,251,1210,629,512,2496,1078
251811,Puigverd d'Agramunt,14,81,32,13,60,28,27,141,60
251826,Puigverd de Lleida,103,471,120,104,404,148,207,875,268
081764,Pujalt,21,65,24,13,57,23,34,122,47
081770,"Quar, la",6,13,11,5,17,5,11,30,16
171426,Quart,400,1161,225,385,1157,242,785,2318,467
170433,Queralbs,6,69,23,4,52,22,10,121,45
431205,Querol,41,188,69,25,161,48,66,349,117
171432,Rabós,10,52,24,8,51,30,18,103,54
081786,Rajadell,27,185,59,44,159,62,71,344,121
431212,Rasquera,42,235,119,43,226,131,85,461,250
171447,Regencós,18,95,30,20,80,36,38,175,66
081799,Rellinars,47,274,58,70,234,52,117,508,110
431227,Renau,18,54,6,16,52,7,34,106,13
431233,Reus,9164,33090,7551,8713,34394,10211,17877,67484,17762
251832,Rialp,48,253,44,45,209,67,93,462,111
431248,"Riba, la",41,206,75,28,152,88,69,358,163
431251,Riba-roja d'Ebre,52,392,145,55,296,176,107,688,321
259059,Ribera d'Ondara,24,138,60,25,125,61,49,263,121
251850,Ribera d'Urgellet,77,333,73,67,280,106,144,613,179
171450,Ribes de Freser,99,566,222,83,513,300,182,1079,522
171463,Riells i Viabrea,337,1438,251,292,1320,284,629,2758,535
431264,"Riera de Gaià, la",185,550,116,183,529,141,368,1079,257
251863,Riner,20,83,27,22,74,36,42,157,63
171479,Ripoll,770,3440,1026,684,3296,1395,1454,6736,2421
081803,Ripollet,3576,12834,2366,3444,12505,3174,7020,25339,5540
259139,Riu de Cerdanya,2,43,10,2,29,7,4,72,17
171485,Riudarenes,189,730,187,168,665,206,357,1395,393
171498,Riudaura,34,153,42,50,144,52,84,297,94
431270,Riudecanyes,102,374,100,88,325,112,190,699,212
431286,Riudecols,74,430,107,79,354,121,153,784,228
171501,Riudellots de la Selva,173,713,138,151,682,172,324,1395,310
431299,Riudoms,610,2190,557,520,1990,648,1130,4180,1205
171518,Riumors,23,82,28,20,81,32,43,163,60
081810,"Roca del Vallès, la",986,3584,705,945,3464,852,1931,7048,1557
431303,Rocafort de Queralt,15,71,38,17,59,41,32,130,79
431310,Roda de Berà,521,2109,643,471,1920,690,992,4029,1333
081831,Roda de Ter,545,2000,453,495,1984,648,1040,3984,1101
431325,Rodonyà,33,191,38,25,148,63,58,339,101
431331,Roquetes,687,2854,653,623,2504,763,1310,5358,1416
171523,Roses,1622,6416,1607,1543,6211,1817,3165,12627,3424
251898,Rosselló,249,1118,182,276,1000,258,525,2118,440
431346,"Rourell, el",26,130,28,29,118,38,55,248,66
081846,Rubí,6726,25690,5028,6357,25402,6365,13083,51092,11393
081859,Rubió,16,76,32,14,70,22,30,146,54
171539,Rupià,16,88,30,26,75,29,42,163,59
089019,Rupit i Pruit,12,88,43,14,80,44,26,168,87
081878,Sabadell,17657,68293,16203,16476,68622,22680,34133,136915,38883
081884,Sagàs,22,47,15,9,48,14,31,95,29
251902,Salàs de Pallars,23,111,46,16,94,47,39,205,93
081901,Saldes,6,109,42,5,83,30,11,192,72
171544,Sales de Llierca,12,55,9,11,51,9,23,106,18
081918,Sallent,450,2009,714,456,1997,968,906,4006,1682
431359,Salomó,44,184,56,51,146,64,95,330,120
439057,Salou,2213,9957,1448,1943,8969,1703,4156,18926,3151
171557,Salt,3275,10849,1561,2903,9121,2127,6178,19970,3688
251919,Sanaüja,23,125,61,22,110,60,45,235,121
081944,Sant Adrià de Besòs,3225,12207,2609,3009,11888,3686,6234,24095,6295
081957,Sant Agustí de Lluçanès,2,32,10,5,25,12,7,57,22
081960,Sant Andreu de la Barca,2718,9185,1665,2657,8889,2189,5375,18074,3854
081976,Sant Andreu de Llavaneres,983,3530,813,847,3614,971,1830,7144,1784
171576,Sant Andreu Salou,16,47,16,7,44,20,23,91,36
171833,Sant Aniol de Finestres,30,128,37,29,105,34,59,233,71
081982,Sant Antoni de Vilamajor,527,2048,415,488,2031,496,1015,4079,911
081995,Sant Bartomeu del Grau,65,310,77,59,261,86,124,571,163
082009,Sant Boi de Llobregat,6690,27041,6515,6277,26865,8754,12967,53906,15269
082016,Sant Boi de Lluçanès,22,172,64,33,129,95,55,301,159
431362,Sant Carles de la Ràpita,1045,4789,1461,1048,4811,1748,2093,9600,3209
082037,Sant Cebrià de Vallalta,310,1177,241,310,1035,237,620,2212,478
082021,Sant Celoni,1556,5908,1320,1461,5643,1700,3017,11551,3020
082042,Sant Climent de Llobregat,420,1363,255,382,1343,275,802,2706,530
171582,Sant Climent Sescebes,39,274,59,42,151,71,81,425,130
082055,Sant Cugat del Vallès,9179,29107,5229,8623,30694,6684,17802,59801,11913
082068,Sant Cugat Sesgarrigues,79,312,84,95,297,113,174,609,197
251961,Sant Esteve de la Sarga,2,52,23,4,36,13,6,88,36
082074,Sant Esteve de Palautordera,270,870,169,241,906,192,511,1776,361
082080,Sant Esteve Sesrovires,699,2624,515,641,2566,625,1340,5190,1140
171595,Sant Feliu de Buixalleu,52,292,87,60,255,79,112,547,166
082107,Sant Feliu de Codines,532,2116,415,460,1958,564,992,4074,979
171609,Sant Feliu de Guíxols,1718,7169,1825,1667,6955,2387,3385,14124,4212
082114,Sant Feliu de Llobregat,3745,14187,3492,3598,14602,4574,7343,28789,8066
171616,Sant Feliu de Pallerols,114,409,124,102,422,171,216,831,295
082129,Sant Feliu Sasserra,51,207,63,31,175,79,82,382,142
171621,Sant Ferriol,21,84,20,21,66,16,42,150,36
082093,Sant Fost de Campsentelles,683,2858,758,630,2789,946,1313,5647,1704
082135,Sant Fruitós de Bages,781,2839,579,753,2847,713,1534,5686,1292
171637,Sant Gregori,389,1197,271,313,1189,277,702,2386,548
251924,Sant Guim de Freixenet,77,352,109,73,282,135,150,634,244
251977,Sant Guim de la Plana,14,60,27,6,45,25,20,105,52
171642,Sant Hilari Sacalm,419,1857,525,450,1677,650,869,3534,1175
082153,Sant Hipòlit de Voltregà,282,1166,251,250,1095,409,532,2261,660
081939,Sant Iscle de Vallalta,121,448,94,119,402,111,240,850,205
439023,Sant Jaume d'Enveja,238,1110,400,242,1038,451,480,2148,851
082166,Sant Jaume de Frontanyà,1,10,8,2,8,1,3,18,9
171655,Sant Jaume de Llierca,63,254,93,55,270,117,118,524,210
431378,Sant Jaume dels Domenys,254,874,191,231,781,230,485,1655,421
171674,Sant Joan de les Abadesses,202,1024,405,181,936,522,383,1960,927
171680,Sant Joan de Mollet,34,160,42,40,167,55,74,327,97
082188,Sant Joan de Vilatorrada,944,3550,908,882,3417,1101,1826,6967,2009
082172,Sant Joan Despí,3026,11042,2432,2810,11355,3208,5836,22397,5640
171851,Sant Joan les Fonts,215,937,326,195,873,385,410,1810,711
171668,Sant Jordi Desvalls,54,229,74,63,231,81,117,460,155
089030,Sant Julià de Cerdanyola,16,88,29,11,68,30,27,156,59
171693,Sant Julià de Ramis,341,1194,215,330,1132,235,671,2326,450
082205,Sant Julià de Vilatorta,276,1015,237,282,1015,276,558,2030,513
179032,Sant Julià del Llor i Bonmatí,143,447,93,117,416,105,260,863,198
082212,Sant Just Desvern,1497,5325,1413,1409,5675,1882,2906,11000,3295
082227,Sant Llorenç d'Hortons,223,899,170,236,807,212,459,1706,382
171714,Sant Llorenç de la Muga,21,91,21,15,72,31,36,163,52
251930,Sant Llorenç de Morunys,52,288,130,57,272,150,109,560,280
082233,Sant Llorenç Savall,173,788,234,172,712,282,345,1500,516
082251,Sant Martí d'Albars,3,37,15,9,28,18,12,65,33
082248,Sant Martí de Centelles,94,419,68,83,369,92,177,788,160
171729,Sant Martí de Llémena,46,218,50,55,203,40,101,421,90
259025,Sant Martí de Riucorb,34,202,111,37,164,113,71,366,224
082264,Sant Martí de Tous,123,384,103,108,357,121,231,741,224
082270,Sant Martí Sarroca,256,1033,282,281,1020,325,537,2053,607
082286,Sant Martí Sesgueioles,21,128,34,21,109,41,42,237,75
171735,Sant Martí Vell,16,87,23,19,70,30,35,157,53
082299,Sant Mateu de Bages,28,198,82,29,157,117,57,355,199
171740,Sant Miquel de Campmajor,19,78,22,18,67,22,37,145,44
171753,Sant Miquel de Fluvià,55,267,68,51,235,70,106,502,138
171766,Sant Mori,13,66,15,12,52,17,25,118,32
171772,Sant Pau de Segúries,47,204,79,39,218,85,86,422,164
082310,Sant Pere de Ribes,2669,10496,1930,2556,10148,2343,5225,20644,4273
082325,Sant Pere de Riudebitlles,232,711,227,199,689,285,431,1400,512
082331,Sant Pere de Torelló,206,850,207,149,750,275,355,1600,482
082346,Sant Pere de Vilamajor,377,1479,294,394,1431,338,771,2910,632
171788,Sant Pere Pescador,169,782,151,155,604,179,324,1386,330
081897,Sant Pere Sallavinera,16,49,21,9,40,21,25,89,42
082359,Sant Pol de Mar,415,1582,506,389,1595,575,804,3177,1081
082362,Sant Quintí de Mediona,214,704,191,172,666,223,386,1370,414
082378,Sant Quirze de Besora,135,656,240,141,612,308,276,1268,548
082384,Sant Quirze del Vallès,1935,6608,1172,1919,6802,1431,3854,13410,2603
082397,Sant Quirze Safaja,60,227,43,72,190,35,132,417,78
251945,Sant Ramon,21,173,81,27,134,71,48,307,152
082401,Sant Sadurní d'Anoia,1164,4193,919,1080,4224,1169,2244,8417,2088
082418,Sant Sadurní d'Osormort,4,32,12,0,22,9,4,54,21
080983,Sant Salvador de Guardiola,282,1042,260,271,975,297,553,2017,557
082628,Sant Vicenç de Castellet,795,3113,709,704,2958,1021,1499,6071,1730
082649,Sant Vicenç de Montalt,618,2028,490,543,2068,525,1161,4096,1015
082652,Sant Vicenç de Torelló,179,648,158,149,644,220,328,1292,378
082634,Sant Vicenç dels Horts,2342,9653,1937,2263,9319,2468,4605,18972,4405
431384,Santa Bàrbara,287,1266,380,275,1163,426,562,2429,806
082439,Santa Cecília de Voltregà,12,65,20,13,62,17,25,127,37
082444,Santa Coloma de Cervelló,821,2693,451,871,2686,560,1692,5379,1011
171805,Santa Coloma de Farners,1149,4405,907,1135,4105,1153,2284,8510,2060
082457,Santa Coloma de Gramenet,9413,39080,9959,8818,37098,13229,18231,76178,23188
431397,Santa Coloma de Queralt,226,840,268,205,784,372,431,1624,640
171812,Santa Cristina d'Aro,438,1747,415,457,1683,454,895,3430,869
082460,Santa Eugènia de Berga,171,810,175,154,741,208,325,1551,383
082476,Santa Eulàlia de Riuprimer,130,438,84,135,394,108,265,832,192
082482,Santa Eulàlia de Ronçana,633,2383,562,598,2284,664,1231,4667,1226
082495,Santa Fe del Penedès,35,135,26,34,122,28,69,257,54
171827,Santa Llogaia d'Àlguema,37,128,19,30,110,29,67,238,48
082508,Santa Margarida de Montbui,891,3251,733,834,3111,928,1725,6362,1661
082515,Santa Margarida i els Monjos,787,2542,472,730,2400,549,1517,4942,1021
082589,Santa Maria d'Oló,82,326,113,68,310,131,150,636,244
082536,Santa Maria de Besora,7,49,19,8,41,23,15,90,42
082567,Santa Maria de Martorelles,76,303,57,70,282,70,146,585,127
082554,Santa Maria de Merlès,21,57,13,21,63,15,42,120,28
082573,Santa Maria de Miralles,6,44,15,8,34,16,14,78,31
082592,Santa Maria de Palautordera,826,3172,664,760,3054,810,1586,6226,1474
431401,Santa Oliva,313,1096,270,284,1029,323,597,2125,593
171848,Santa Pau,110,506,161,99,499,174,209,1005,335
082606,Santa Perpètua de Mogoda,2466,8800,1634,2287,8388,1999,4753,17188,3633
082613,Santa Susanna,297,1134,259,268,1105,289,565,2239,548
081923,Santpedor,744,2404,561,650,2450,687,1394,4854,1248
431423,Sarral,119,528,142,145,454,172,264,982,314
171864,Sarrià de Ter,432,1680,372,447,1627,494,879,3307,866
252017,Sarroca de Bellera,0,49,20,4,30,17,4,79,37
252000,Sarroca de Lleida,19,117,65,11,91,67,30,208,132
171870,"Saus, Camallera i Llampaies",67,265,83,64,264,96,131,529,179
431439,Savallà del Comtat,1,19,8,0,18,10,1,37,18
431444,"Secuita, la",140,582,119,150,547,138,290,1129,257
171886,"Selva de Mar, la",9,69,31,4,55,23,13,124,54
431457,"Selva del Camp, la",493,1911,382,462,1813,485,955,3724,867
431460,Senan,4,19,10,2,12,2,6,31,12
430445,"Sénia, la",414,1923,500,399,1798,618,813,3721,1118
252022,Senterada,3,67,9,6,38,13,9,105,22
250352,"Sentiu de Sió, la",21,141,67,23,136,57,44,277,124
082671,Sentmenat,832,3042,581,753,2942,668,1585,5984,1249
171903,Serinyà,97,378,102,92,345,103,189,723,205
252043,Seròs,135,688,197,133,510,232,268,1198,429
171910,Serra de Daró,19,70,24,14,55,24,33,125,48
171925,Setcases,9,62,26,7,58,20,16,120,46
252038,"Seu d'Urgell, la",891,3965,933,880,4047,1299,1771,8012,2232
082690,Seva,309,1143,274,264,1126,335,573,2269,609
252056,Sidamon,73,259,51,53,230,66,126,489,117
171931,Sils,549,2000,447,490,1915,509,1039,3915,956
082704,Sitges,2214,9788,2277,2039,9387,2822,4253,19175,5099
170524,Siurana,9,47,18,12,52,21,21,99,39
082711,Sobremunt,2,27,7,6,31,11,8,58,18
252069,"Soleràs, el",22,111,50,23,79,61,45,190,111
431476,Solivella,40,190,82,29,182,91,69,372,173
252075,Solsona,726,3021,697,703,2862,965,1429,5883,1662
082726,Sora,19,72,21,9,57,15,28,129,36
252081,Soriguera,31,158,31,24,125,34,55,283,65
252094,Sort,164,727,165,162,695,215,326,1422,380
252108,Soses,152,578,159,138,508,184,290,1086,343
082732,Subirats,245,1021,284,223,945,295,468,1966,579
252115,Sudanell,59,322,101,42,245,105,101,567,206
252120,Sunyer,14,160,35,16,91,43,30,251,78
082747,Súria,407,1906,569,371,1866,792,778,3772,1361
171946,Susqueda,1,41,14,6,27,9,7,68,23
082763,Tagamanent,27,121,24,27,103,24,54,224,48
082779,Talamanca,17,70,23,10,53,20,27,123,43
252154,Talarn,22,415,39,33,147,46,55,562,85
252167,Talavera,18,82,41,9,58,42,27,140,83
171959,"Tallada d'Empordà, la",30,154,50,35,130,51,65,284,101
082785,Taradell,577,2061,521,477,2058,650,1054,4119,1171
431482,Tarragona,10895,43196,9850,10429,43569,13568,21324,86765,23418
252173,Tàrrega,1559,5542,1129,1416,5439,1514,2975,10981,2643
252189,Tarrés,9,31,16,7,26,10,16,57,26
252192,Tarroja de Segarra,17,58,24,10,51,21,27,109,45
082750,Tavèrnoles,26,112,21,23,101,34,49,213,55
082802,Tavertet,6,42,14,5,33,16,11,75,30
082819,Teià,536,2028,553,450,2075,691,986,4103,1244
252206,Térmens,82,485,153,97,434,191,179,919,344
171962,Terrades,22,103,24,21,102,34,43,205,58
082798,Terrassa,19601,71990,14966,18373,70750,20748,37974,142740,35714
082824,Tiana,728,2814,594,792,2973,744,1520,5787,1338
252213,Tírvia,7,48,14,5,47,20,12,95,34
252228,Tiurana,3,23,11,1,27,11,4,50,22
431495,Tivenys,47,280,121,51,234,146,98,514,267
431508,Tivissa,110,514,217,95,500,241,205,1014,458
082830,Tona,704,2698,606,679,2624,803,1383,5322,1409
252234,Torà,80,403,130,63,386,161,143,789,291
082845,Tordera,1561,5581,1285,1387,5295,1528,2948,10876,2813
082858,Torelló,1118,4657,1139,1084,4512,1485,2202,9169,2624
252249,"Torms, els",8,49,26,1,34,29,9,83,55
252252,Tornabous,66,295,104,44,228,121,110,523,225
252271,"Torre de Cabdella, la",31,261,94,29,213,126,60,474,220
082861,"Torre de Claramunt, la",320,1300,280,287,1225,295,607,2525,575
431515,"Torre de Fontaubella, la",12,41,19,8,33,24,20,74,43
431520,"Torre de l'Espanyol, la",36,212,79,37,183,87,73,395,166
252265,Torrebesses,14,95,46,13,76,46,27,171,92
431536,Torredembarra,1256,5135,1276,1255,5225,1579,2511,10360,2855
252287,Torrefarrera,540,1595,228,452,1560,278,992,3155,506
259078,Torrefeta i Florejacs,33,202,78,29,162,87,62,364,165
252304,Torregrossa,163,729,221,156,637,286,319,1366,507
252311,Torrelameu,39,294,70,47,180,85,86,474,155
082877,Torrelavit,117,480,129,113,426,135,230,906,264
082883,Torrelles de Foix,187,812,203,145,679,217,332,1491,420
082896,Torrelles de Llobregat,577,2026,331,596,2023,397,1173,4049,728
171978,Torrent,10,57,23,11,42,18,21,99,41
252326,Torres de Segre,125,815,190,135,729,231,260,1544,421
252332,Torre-serona,16,133,36,25,105,48,41,238,84
171984,Torroella de Fluvià,52,259,56,47,220,54,99,479,110
171997,Torroella de Montgrí,999,3910,933,897,3694,1083,1896,7604,2016
431541,Torroja del Priorat,5,50,27,4,39,24,9,89,51
172001,Tortellà,51,249,80,61,246,96,112,495,176
431554,Tortosa,2648,11021,2944,2491,10435,3906,5139,21456,6850
172018,Toses,6,73,20,14,42,13,20,115,33
172023,Tossa de Mar,362,1942,488,375,1790,585,737,3732,1073
252347,Tremp,410,1951,549,443,1755,798,853,3706,1347
172044,Ullà,112,441,73,102,327,83,214,768,156
082900,Ullastrell,225,680,137,216,643,153,441,1323,290
172057,Ullastret,25,91,32,26,91,30,51,182,62
431567,Ulldecona,509,2169,574,463,1909,697,972,4078,1271
431573,Ulldemolins,14,144,68,13,91,65,27,235,133
172039,Ultramort,25,67,29,14,53,28,39,120,57
172060,Urús,6,60,15,7,61,24,13,121,39
082917,Vacarisses,700,2153,386,619,2056,414,1319,4209,800
170144,"Vajol, la",5,35,7,3,26,9,8,61,16
172076,"Vall d'en Bas, la",260,992,267,246,929,324,506,1921,591
172082,"Vall de Bianya, la",98,431,104,110,401,121,208,832,225
250432,"Vall de Boí, la",57,387,93,66,328,84,123,715,177
259010,Vall de Cardós,16,134,41,25,105,39,41,239,80
082922,Vallbona d'Anoia,125,488,125,92,439,143,217,927,268
252385,Vallbona de les Monges,10,74,38,10,49,45,20,123,83
082938,Vallcebre,9,91,42,10,62,37,19,153,79
431589,Vallclara,9,37,16,7,25,9,16,62,25
252402,Vallfogona de Balaguer,156,617,156,154,611,173,310,1228,329
171707,Vallfogona de Ripollès,12,67,33,11,52,29,23,119,62
431592,Vallfogona de Riucorb,0,33,18,0,19,17,0,52,35
082943,Vallgorguina,304,954,156,293,910,172,597,1864,328
082956,Vallirana,1365,4935,1108,1324,4739,1313,2689,9674,2421
172095,Vall-llobrega,109,307,48,97,315,48,206,622,96
431606,Vallmoll,131,598,135,136,554,148,267,1152,283
082969,Vallromanes,276,855,149,250,819,165,526,1674,314
431613,Valls,2034,8116,1828,1935,7761,2438,3969,15877,4266
259062,"Valls d'Aguilar, les",16,92,44,7,84,34,23,176,78
252398,"Valls de Valira, les",56,282,80,49,265,76,105,547,156
431628,Vandellòs i l'Hospitalet de l'Infant,565,2113,477,505,2061,573,1070,4174,1050
259097,"Vansa i Fórnols, la",4,66,26,4,53,27,8,119,53
082975,Veciana,14,49,31,16,37,20,30,86,51
431634,"Vendrell, el",3121,12022,3002,3017,11889,3517,6138,23911,6519
172109,Ventalló,54,260,83,70,238,88,124,498,171
252424,Verdú,52,287,102,64,264,155,116,551,257
172116,Verges,82,357,119,97,341,163,179,698,282
431649,Vespella de Gaià,40,146,48,30,119,41,70,265,89
