Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
081287,Monistrol de Calders,37,205,59,43,191,72,80,396,131,
081271,Monistrol de Montserrat,162,900,247,132,818,300,294,1718,547,
171096,Montagut i Oix,40,256,107,53,213,115,93,469,222,
430862,Montblanc,429,2080,536,392,2013,682,821,4093,1218,
430884,Montbrió del Camp,96,520,156,103,437,207,199,957,363,
081252,Montcada i Reixac,2160,10243,1756,2083,10095,2377,4243,20338,4133,
081304,Montclar,10,33,19,9,38,11,19,71,30,
251399,Montellà i Martinet,33,169,67,22,138,75,55,307,142,
081311,Montesquiu,44,284,85,43,244,134,87,528,219,
251403,Montferrer i Castellbò,39,285,88,34,236,71,73,521,159,
430897,Montferri,9,42,30,5,35,26,14,77,56,
251386,Montgai,40,242,120,42,214,132,82,456,252,
081265,Montgat,596,3113,467,546,2984,717,1142,6097,1184,
081326,Montmajor,28,161,52,19,146,53,47,307,105,
081332,Montmaneu,7,69,24,7,55,28,14,124,52,
430901,"Montmell, el",17,156,40,17,113,43,34,269,83,
081350,Montmeló,649,3224,443,627,3042,628,1276,6266,1071,
251425,Montoliu de Lleida,29,148,54,16,155,67,45,303,121,
251410,Montoliu de Segarra,10,58,41,6,45,33,16,103,74,
251431,Montornès de Segarra,3,24,22,3,34,20,6,58,42,
081363,Montornès del Vallès,988,4844,644,953,4522,820,1941,9366,1464,
430918,Mont-ral,9,74,12,9,57,8,18,131,20,
171100,Mont-ras,142,641,104,121,556,111,263,1197,215,
430923,Mont-roig del Camp,453,2588,521,465,2358,580,918,4946,1101,
081379,Montseny,15,108,27,20,91,30,35,199,57,
430939,Móra d'Ebre,362,1565,438,336,1552,535,698,3117,973,
430944,Móra la Nova,197,902,256,180,855,325,377,1757,581,
430957,"Morell, el",183,828,165,181,779,191,364,1607,356,
430960,"Morera de Montsant, la",8,65,22,10,46,19,18,111,41,
081290,Muntanyola,34,119,28,29,103,16,63,222,44,
081398,Mura,7,90,25,7,63,29,14,153,54,
251459,Nalec,3,27,18,3,30,21,6,57,39,
250254,Naut Aran,119,576,90,111,506,96,230,1082,186,
081402,Navarcles,368,1873,427,344,1775,576,712,3648,1003,
081419,Navàs,364,1886,527,342,1766,695,706,3652,1222,
171117,Navata,55,228,75,60,222,80,115,450,155,
251462,Navès,14,78,40,15,82,38,29,160,78,
081424,"Nou de Berguedà, la",12,52,21,12,45,18,24,97,39,
430976,"Nou de Gaià, la",20,136,42,20,125,48,40,261,90,
430982,Nulles,16,104,47,13,115,63,29,219,110,
251484,Odèn,14,92,51,15,73,35,29,165,86,
081430,Òdena,199,927,215,190,917,249,389,1844,464,
171122,Ogassa,15,104,23,11,63,26,26,167,49,
081458,Olèrdola,185,839,173,162,764,203,347,1603,376,
081461,Olesa de Bonesvalls,62,404,83,58,335,73,120,739,156,
081477,Olesa de Montserrat,1407,6428,1153,1301,5962,1517,2708,12390,2670,
251497,Oliana,107,625,206,88,568,262,195,1193,468,
251500,Oliola,11,82,24,9,64,27,20,146,51,
251517,Olius,54,190,40,46,182,52,100,372,92,
081483,Olivella,105,596,67,101,504,70,206,1100,137,
081496,Olost,82,358,141,67,355,174,149,713,315,
171143,Olot,1951,9162,2644,1822,8941,3819,3773,18103,6463,
251522,"Oluges, les",6,65,25,5,55,33,11,120,58,
081445,Olvan,39,282,111,36,281,142,75,563,253,
251538,"Omellons, els",10,80,44,11,78,35,21,158,79,
251543,"Omells de na Gaia, els",9,48,23,7,38,23,16,86,46,
171156,Ordis,12,105,29,12,88,31,24,193,60,
251556,Organyà,50,327,128,46,286,152,96,613,280,
081509,Orís,10,78,26,19,68,29,29,146,55,
081516,Oristà,32,205,74,40,192,96,72,397,170,
081521,Orpí,11,53,16,6,44,16,17,97,32,
081537,Òrrius,25,158,25,20,127,42,45,285,67,
251569,Os de Balaguer,38,250,114,49,202,118,87,452,232,
171169,Osor,19,171,58,21,128,64,40,299,122,
251575,Ossó de Sió,10,73,35,11,72,28,21,145,63,
081542,Pacs del Penedès,43,257,47,54,249,44,97,506,91,
081555,Palafolls,490,2077,276,496,1965,334,986,4042,610,
171175,Palafrugell,1476,6564,1374,1290,6080,1804,2766,12644,3178,
171181,Palamós,1198,5288,1048,1108,5077,1484,2306,10365,2532,
251581,"Palau d'Anglesola, el",128,566,155,131,517,207,259,1083,362,
171194,Palau de Santa Eulàlia,6,39,8,1,27,8,7,66,16,
171215,Palau-sator,8,105,42,13,96,35,21,201,77,
171208,Palau-saverdera,45,320,109,49,294,128,94,614,237,
081568,Palau-solità i Plegamans,1014,4308,505,968,4035,589,1982,8343,1094,
431009,"Pallaresos, els",289,1019,75,239,949,93,528,1968,168,
081574,Pallejà,585,2938,392,470,2811,555,1055,5749,947,
430995,"Palma d'Ebre, la",21,113,65,22,124,75,43,237,140,
089058,"Palma de Cervelló, la",269,962,130,207,937,174,476,1899,304,
171236,Palol de Revardit,24,140,40,28,114,43,52,254,83,
171241,Pals,110,685,213,89,635,244,199,1320,457,
081580,"Papiol, el",260,1223,225,263,1166,298,523,2389,523,
171254,Pardines,8,41,24,6,49,15,14,90,39,
081593,Parets del Vallès,1260,5598,733,1202,5187,937,2462,10785,1670,
171267,Parlavà,21,115,35,18,105,43,39,220,78,
431016,Passanant i Belltall,6,63,41,2,39,38,8,102,79,
171289,Pau,26,151,42,28,144,49,54,295,91,
431021,Paüls,28,205,86,35,194,83,63,399,169,
171292,Pedret i Marzà,12,39,17,7,38,18,19,77,35,
251641,Penelles,23,188,71,29,126,86,52,314,157,
171306,"Pera, la",21,129,42,23,105,56,44,234,98,
081607,Perafita,19,118,41,26,106,52,45,224,93,
431037,Perafort,49,238,44,37,228,62,86,466,106,
171328,Peralada,78,467,136,81,408,165,159,875,301,
251654,Peramola,19,125,60,20,99,58,39,224,118,
431042,"Perelló, el",108,727,284,110,630,295,218,1357,579,
081614,Piera,745,3274,695,683,2926,857,1428,6200,1552,
431055,"Piles, les",17,63,20,12,57,16,29,120,36,
081635,Pineda de Mar,1673,7507,1306,1583,7216,1586,3256,14723,2892,
431068,"Pinell de Brai, el",55,360,129,56,313,159,111,673,288,
251667,Pinell de Solsonès,6,82,27,11,61,28,17,143,55,
251673,Pinós,16,100,47,14,88,47,30,188,94,
431074,Pira,23,133,38,26,121,55,49,254,93,
431080,"Pla de Santa Maria, el",153,570,152,117,514,179,270,1084,331,
081640,"Pla del Penedès, el",49,307,90,43,279,127,92,586,217,
171334,"Planes d'Hostoles, les",97,564,218,94,536,259,191,1100,477,
171349,Planoles,5,106,42,12,76,43,17,182,85,
259118,"Plans de Sió, els",32,182,89,18,153,104,50,335,193,
251689,"Poal, el",50,203,86,38,153,104,88,356,190,
251692,"Pobla de Cérvoles, la",13,73,35,12,54,31,25,127,66,
081653,"Pobla de Claramunt, la",116,617,147,105,534,193,221,1151,340,
081666,"Pobla de Lillet, la",50,443,190,47,401,262,97,844,452,
431093,"Pobla de Mafumet, la",102,396,73,101,372,103,203,768,176,
431107,"Pobla de Massaluca, la",17,130,81,9,118,84,26,248,165,
431114,"Pobla de Montornès, la",74,621,131,77,454,138,151,1075,269,
251713,"Pobla de Segur, la",135,851,378,137,850,481,272,1701,859,
431129,Poboleda,14,105,53,7,101,59,21,206,112,
081672,Polinyà,433,1850,181,427,1666,210,860,3516,391,
431135,"Pont d'Armentera, el",30,181,82,18,164,90,48,345,172,
250306,"Pont de Bar, el",9,52,30,7,40,25,16,92,55,
171352,Pont de Molins,31,163,48,25,146,43,56,309,91,
251734,"Pont de Suert, el",125,710,248,114,683,270,239,1393,518,
081825,"Pont de Vilomara i Rocafort, el",210,969,185,178,890,224,388,1859,409,
431418,Pontils,3,52,18,9,49,16,12,101,34,
081688,Pontons,16,144,40,25,107,47,41,251,87,
171365,Pontós,11,90,27,8,65,26,19,155,53,
251728,Ponts,164,809,248,159,751,298,323,1560,546,
171371,Porqueres,291,1270,266,315,1294,291,606,2564,557,
431140,Porrera,39,161,53,21,123,70,60,284,123,
171404,"Port de la Selva, el",51,296,90,38,303,94,89,599,184,
171387,Portbou,53,491,200,67,407,261,120,898,461,
251749,"Portella, la",28,213,70,28,165,73,56,378,143,
431153,Pradell de la Teixeta,2,70,24,9,54,32,11,124,56,
431166,Prades,29,178,78,30,165,85,59,343,163,
431172,Prat de Comte,8,49,30,5,48,37,13,97,67,
081691,"Prat de Llobregat, el",4732,23609,3278,4348,22682,4490,9080,46291,7768,
431188,Pratdip,28,183,81,37,163,87,65,346,168,
081712,Prats de Lluçanès,208,889,245,199,840,348,407,1729,593,
081705,"Prats de Rei, els",28,181,63,22,170,81,50,351,144,
251752,Prats i Sansor,20,88,13,13,64,16,33,152,29,
251765,Preixana,16,129,65,17,111,96,33,240,161,
251771,Preixens,23,154,76,28,158,98,51,312,174,
082303,Premià de Dalt,758,3365,448,713,3308,554,1471,6673,1002,
081727,Premià de Mar,2068,9718,1458,1898,9388,2025,3966,19106,3483,
171390,"Preses, les",95,469,128,94,486,147,189,955,275,
251790,Prullans,13,70,26,11,66,31,24,136,57,
171411,Puigcerdà,579,2648,504,491,2388,653,1070,5036,1157,
081748,Puigdàlber,23,117,20,32,117,41,55,234,61,
251804,Puiggròs,11,92,36,12,72,42,23,164,78,
431191,Puigpelat,41,207,45,40,186,61,81,393,106,
081751,Puig-reig,227,1339,493,235,1296,685,462,2635,1178,
251811,Puigverd d'Agramunt,14,88,33,10,64,36,24,152,69,
251826,Puigverd de Lleida,67,347,117,64,332,148,131,679,265,
081764,Pujalt,8,61,21,11,50,26,19,111,47,
081770,"Quar, la",6,30,6,5,23,6,11,53,12,
171426,Quart,220,923,119,177,870,158,397,1793,277,
170433,Queralbs,13,69,32,11,48,27,24,117,59,
431205,Querol,16,123,31,19,85,24,35,208,55,
171432,Rabós,5,51,14,4,45,25,9,96,39,
081786,Rajadell,13,162,44,24,149,38,37,311,82,
431212,Rasquera,32,240,121,40,209,133,72,449,254,
171447,Regencós,16,115,38,20,67,35,36,182,73,
081799,Rellinars,28,152,37,36,120,37,64,272,74,
431227,Renau,6,19,6,5,21,9,11,40,15,
431233,Reus,7072,31064,5900,6819,30921,8280,13891,61985,14180,
251832,Rialp,37,185,52,23,167,55,60,352,107,
431248,"Riba, la",41,249,76,30,213,95,71,462,171,
431251,Riba-roja d'Ebre,76,437,174,59,373,210,135,810,384,
259059,Ribera d'Ondara,26,155,75,31,136,74,57,291,149,
251850,Ribera d'Urgellet,40,280,112,41,228,119,81,508,231,
171450,Ribes de Freser,106,667,250,102,633,346,208,1300,596,
171463,Riells i Viabrea,199,817,115,155,752,122,354,1569,237,
431264,"Riera de Gaià, la",77,332,99,46,326,125,123,658,224,
251863,Riner,15,92,40,15,88,30,30,180,70,
171479,Ripoll,650,3545,1018,613,3486,1432,1263,7031,2450,
081803,Ripollet,2397,11345,1544,2260,10936,2066,4657,22281,3610,
259139,Riu de Cerdanya,3,31,6,6,25,10,9,56,16,
171485,Riudarenes,89,475,135,86,413,144,175,888,279,
171498,Riudaura,22,147,36,20,143,45,42,290,81,
431270,Riudecanyes,41,244,83,38,215,99,79,459,182,
431286,Riudecols,79,339,99,63,306,107,142,645,206,
171501,Riudellots de la Selva,132,535,131,97,522,140,229,1057,271,
431299,Riudoms,406,1860,421,370,1728,512,776,3588,933,
171518,Riumors,11,53,28,8,52,32,19,105,60,
081810,"Roca del Vallès, la",576,2837,403,554,2752,466,1130,5589,869,
431303,Rocafort de Queralt,14,90,40,8,62,62,22,152,102,
431310,Roda de Berà,262,1478,218,194,1206,240,456,2684,458,
081831,Roda de Ter,385,1739,399,398,1675,602,783,3414,1001,
431325,Rodonyà,29,135,52,27,108,64,56,243,116,
431331,Roquetes,499,2200,551,401,2074,712,900,4274,1263,
171523,Roses,1173,4885,841,1093,4564,1038,2266,9449,1879,
251898,Rosselló,152,629,148,141,617,204,293,1246,352,
431346,"Rourell, el",13,89,37,11,62,49,24,151,86,
081846,Rubí,4924,22302,3021,4513,21405,4138,9437,43707,7159,
081859,Rubió,13,39,17,10,28,13,23,67,30,
171539,Rupià,10,71,21,5,57,28,15,128,49,
089019,Rupit i Pruit,16,121,34,20,111,39,36,232,73,
081878,Sabadell,13444,63652,12824,12807,63870,18573,26251,127522,31397,
081884,Sagàs,13,45,20,8,51,19,21,96,39,
251902,Salàs de Pallars,16,92,55,7,84,76,23,176,131,
081901,Saldes,25,116,31,13,96,30,38,212,61,
171544,Sales de Llierca,6,37,8,10,26,4,16,63,12,
081918,Sallent,402,2306,741,423,2264,1017,825,4570,1758,
431359,Salomó,14,127,52,18,99,72,32,226,124,
439057,Salou,1123,5343,655,1023,5053,755,2146,10396,1410,
171557,Salt,1865,8029,1407,1686,7528,1957,3551,15557,3364,
251919,Sanaüja,25,140,63,27,130,80,52,270,143,
081944,Sant Adrià de Besòs,2584,11370,2053,2387,11198,2847,4971,22568,4900,
081957,Sant Agustí de Lluçanès,8,44,11,9,38,7,17,82,18,
081960,Sant Andreu de la Barca,1752,8326,797,1603,7800,1023,3355,16126,1820,
081976,Sant Andreu de Llavaneres,628,2713,396,631,2605,493,1259,5318,889,
171576,Sant Andreu Salou,16,35,13,10,49,17,26,84,30,
171833,Sant Aniol de Finestres,10,106,31,13,83,32,23,189,63,
081982,Sant Antoni de Vilamajor,286,1353,232,310,1261,284,596,2614,516,
081995,Sant Bartomeu del Grau,127,422,71,107,350,78,234,772,149,
082009,Sant Boi de Llobregat,5853,29296,4386,5551,28517,5860,11404,57813,10246,
082016,Sant Boi de Lluçanès,21,199,54,25,169,82,46,368,136,
431362,Sant Carles de la Ràpita,789,3927,1015,795,3734,1225,1584,7661,2240,
082037,Sant Cebrià de Vallalta,162,754,108,138,647,95,300,1401,203,
082021,Sant Celoni,950,4445,994,966,4241,1243,1916,8686,2237,
082042,Sant Climent de Llobregat,255,1133,146,229,1086,193,484,2219,339,
171582,Sant Climent Sescebes,21,125,64,26,126,62,47,251,126,
082055,Sant Cugat del Vallès,5140,19849,2540,4762,20113,3421,9902,39962,5961,
082068,Sant Cugat Sesgarrigues,46,267,68,48,221,86,94,488,154,
251961,Sant Esteve de la Sarga,3,46,18,1,29,15,4,75,33,
082074,Sant Esteve de Palautordera,138,527,89,144,497,115,282,1024,204,
082080,Sant Esteve Sesrovires,428,2079,260,419,1805,323,847,3884,583,
171595,Sant Feliu de Buixalleu,51,261,78,50,205,82,101,466,160,
082107,Sant Feliu de Codines,348,1543,346,298,1465,461,646,3008,807,
171609,Sant Feliu de Guíxols,1448,6310,1417,1415,6221,1866,2863,12531,3283,
082114,Sant Feliu de Llobregat,2748,14878,1967,2607,14631,2772,5355,29509,4739,
171616,Sant Feliu de Pallerols,64,357,130,64,337,176,128,694,306,
082129,Sant Feliu Sasserra,32,220,69,49,199,84,81,419,153,
171621,Sant Ferriol,15,71,27,17,53,19,32,124,46,
082093,Sant Fost de Campsentelles,487,2438,353,440,2329,432,927,4767,785,
082135,Sant Fruitós de Bages,419,2082,358,421,1984,455,840,4066,813,
171637,Sant Gregori,198,863,181,177,791,196,375,1654,377,
251924,Sant Guim de Freixenet,47,325,122,61,317,146,108,642,268,
251977,Sant Guim de la Plana,6,66,28,11,51,26,17,117,54,
171642,Sant Hilari Sacalm,356,1835,416,352,1594,528,708,3429,944,
082153,Sant Hipòlit de Voltregà,227,988,300,190,946,398,417,1934,698,
081939,Sant Iscle de Vallalta,71,336,63,61,292,71,132,628,134,
439023,Sant Jaume d'Enveja,214,1147,323,190,1067,363,404,2214,686,
082166,Sant Jaume de Frontanyà,0,12,2,0,11,1,0,23,3,
171655,Sant Jaume de Llierca,44,236,100,64,197,123,108,433,223,
431378,Sant Jaume dels Domenys,112,534,134,73,457,170,185,991,304,
171674,Sant Joan de les Abadesses,190,1224,370,179,1133,534,369,2357,904,
171680,Sant Joan de Mollet,29,106,36,29,116,38,58,222,74,
082188,Sant Joan de Vilatorrada,708,3363,610,626,3278,791,1334,6641,1401,
082172,Sant Joan Despí,2205,10340,1379,2186,10308,1828,4391,20648,3207,
171851,Sant Joan les Fonts,149,958,266,129,888,359,278,1846,625,
171668,Sant Jordi Desvalls,32,217,63,33,172,91,65,389,154,
089030,Sant Julià de Cerdanyola,10,78,33,9,71,27,19,149,60,
171693,Sant Julià de Ramis,146,736,152,152,717,170,298,1453,322,
082205,Sant Julià de Vilatorta,193,817,142,185,796,206,378,1613,348,
179032,Sant Julià del Llor i Bonmatí,71,321,82,54,284,128,125,605,210,
082212,Sant Just Desvern,1136,4868,820,1056,5092,1210,2192,9960,2030,
082227,Sant Llorenç d'Hortons,120,565,146,118,520,169,238,1085,315,
171714,Sant Llorenç de la Muga,8,50,29,8,57,36,16,107,65,
251930,Sant Llorenç de Morunys,41,310,113,47,269,123,88,579,236,
082233,Sant Llorenç Savall,137,666,226,139,596,289,276,1262,515,
082251,Sant Martí d'Albars,6,46,14,8,36,21,14,82,35,
082248,Sant Martí de Centelles,62,269,58,58,229,74,120,498,132,
171729,Sant Martí de Llémena,44,159,50,38,141,42,82,300,92,
259025,Sant Martí de Riucorb,28,230,98,24,187,119,52,417,217,
082264,Sant Martí de Tous,77,328,99,70,303,123,147,631,222,
082270,Sant Martí Sarroca,158,832,263,164,800,295,322,1632,558,
082286,Sant Martí Sesgueioles,20,111,41,17,109,49,37,220,90,
171735,Sant Martí Vell,17,48,16,9,49,21,26,97,37,
082299,Sant Mateu de Bages,34,193,86,26,193,111,60,386,197,
171740,Sant Miquel de Campmajor,11,79,18,13,54,22,24,133,40,
171753,Sant Miquel de Fluvià,49,219,53,49,196,65,98,415,118,
171766,Sant Mori,9,49,13,7,50,24,16,99,37,
171772,Sant Pau de Segúries,37,218,76,37,194,95,74,412,171,
082310,Sant Pere de Ribes,1952,8547,1099,1914,8032,1358,3866,16579,2457,
082325,Sant Pere de Riudebitlles,124,737,179,129,703,238,253,1440,417,
082331,Sant Pere de Torelló,130,777,186,129,728,263,259,1505,449,
082346,Sant Pere de Vilamajor,224,1025,177,220,918,156,444,1943,333,
171788,Sant Pere Pescador,108,604,143,78,442,149,186,1046,292,
081897,Sant Pere Sallavinera,8,46,24,4,43,28,12,89,52,
082359,Sant Pol de Mar,269,1444,251,245,1324,288,514,2768,539,
082362,Sant Quintí de Mediona,112,623,161,112,568,219,224,1191,380,
082378,Sant Quirze de Besora,116,630,217,100,605,295,216,1235,512,
082384,Sant Quirze del Vallès,1274,4870,491,1186,4699,739,2460,9569,1230,
082397,Sant Quirze Safaja,29,169,22,18,137,27,47,306,49,
251945,Sant Ramon,33,181,75,21,171,89,54,352,164,
082401,Sant Sadurní d'Anoia,755,3394,720,727,3257,952,1482,6651,1672,
082418,Sant Sadurní d'Osormort,7,28,8,1,26,9,8,54,17,
080983,Sant Salvador de Guardiola,142,796,144,158,699,157,300,1495,301,
082628,Sant Vicenç de Castellet,430,2409,611,384,2391,965,814,4800,1576,
082649,Sant Vicenç de Montalt,321,1379,183,332,1299,195,653,2678,378,
082652,Sant Vicenç de Torelló,137,573,160,125,544,275,262,1117,435,
082634,Sant Vicenç dels Horts,2062,9227,1250,1990,8667,1689,4052,17894,2939,
431384,Santa Bàrbara,207,1089,369,207,1008,452,414,2097,821,
082439,Santa Cecília de Voltregà,13,78,21,17,53,19,30,131,40,
082444,Santa Coloma de Cervelló,463,1829,242,412,1754,354,875,3583,596,
171805,Santa Coloma de Farners,694,3255,710,656,2940,872,1350,6195,1582,
082457,Santa Coloma de Gramenet,7127,43636,7091,6845,41797,9568,13972,85433,16659,
431397,Santa Coloma de Queralt,184,877,261,188,848,351,372,1725,612,
171812,Santa Cristina d'Aro,264,1112,218,241,970,244,505,2082,462,
082460,Santa Eugènia de Berga,157,714,132,155,658,163,312,1372,295,
082476,Santa Eulàlia de Riuprimer,70,301,80,54,263,98,124,564,178,
082482,Santa Eulàlia de Ronçana,318,1768,321,328,1643,372,646,3411,693,
082495,Santa Fe del Penedès,28,99,21,26,100,28,54,199,49,
171827,Santa Llogaia d'Àlguema,20,104,24,18,97,23,38,201,47,
082508,Santa Margarida de Montbui,685,3356,504,660,3197,669,1345,6553,1173,
082515,Santa Margarida i els Monjos,375,1826,272,385,1610,366,760,3436,638,
082589,Santa Maria d'Oló,46,357,107,44,317,128,90,674,235,
082536,Santa Maria de Besora,13,61,21,13,50,31,26,111,52,
082567,Santa Maria de Martorelles,46,246,43,59,219,65,105,465,108,
082554,Santa Maria de Merlès,9,57,22,10,48,17,19,105,39,
082573,Santa Maria de Miralles,3,34,12,5,28,14,8,62,26,
082592,Santa Maria de Palautordera,523,2372,441,485,2197,543,1008,4569,984,
431401,Santa Oliva,172,757,175,168,713,190,340,1470,365,
171848,Santa Pau,70,529,151,92,475,152,162,1004,303,
082606,Santa Perpètua de Mogoda,1336,7480,901,1259,7137,1122,2595,14617,2023,
082613,Santa Susanna,182,739,116,148,667,144,330,1406,260,
081923,Santpedor,405,1888,379,406,1887,481,811,3775,860,
431423,Sarral,99,509,154,74,437,186,173,946,340,
171864,Sarrià de Ter,247,1256,285,213,1221,388,460,2477,673,
252017,Sarroca de Bellera,5,52,31,7,40,25,12,92,56,
252000,Sarroca de Lleida,27,147,58,24,131,75,51,278,133,
171870,"Saus, Camallera i Llampaies",32,246,56,46,207,94,78,453,150,
431439,Savallà del Comtat,0,23,15,7,17,11,7,40,26,
431444,"Secuita, la",97,402,81,77,376,112,174,778,193,
171886,"Selva de Mar, la",8,66,27,18,52,25,26,118,52,
431457,"Selva del Camp, la",399,1396,337,377,1345,402,776,2741,739,
431460,Senan,4,12,4,3,5,3,7,17,7,
430445,"Sénia, la",358,1928,484,382,1640,530,740,3568,1014,
252022,Senterada,4,33,16,3,32,15,7,65,31,
250352,"Sentiu de Sió, la",23,142,63,19,151,67,42,293,130,
082671,Sentmenat,432,2109,359,449,2018,453,881,4127,812,
171903,Serinyà,53,312,81,53,258,93,106,570,174,
252043,Seròs,99,585,233,85,491,237,184,1076,470,
171910,Serra de Daró,11,47,32,8,51,27,19,98,59,
171925,Setcases,7,59,19,10,51,18,17,110,37,
252038,"Seu d'Urgell, la",797,3706,925,774,3703,1196,1571,7409,2121,
082690,Seva,202,919,184,183,844,220,385,1763,404,
252056,Sidamon,31,209,51,35,197,60,66,406,111,
171931,Sils,243,1107,245,253,1053,277,496,2160,522,
082704,Sitges,1183,4678,571,1671,9739,2503,2854,14417,3074,
170524,Siurana,14,45,23,8,42,26,22,87,49,
082711,Sobremunt,4,30,7,17,31,4,21,61,11,
252069,"Soleràs, el",15,148,69,14,117,71,29,265,140,
431476,Solivella,27,185,91,34,164,116,61,349,207,
252075,Solsona,566,2574,621,507,2468,782,1073,5042,1403,
082726,Sora,8,71,22,14,50,22,22,121,44,
252081,Soriguera,13,98,45,24,89,45,37,187,90,
252094,Sort,123,616,177,108,573,232,231,1189,409,
252108,Soses,94,552,154,80,475,176,174,1027,330,
082732,Subirats,187,832,262,173,757,346,360,1589,608,
252115,Sudanell,39,269,78,20,199,104,59,468,182,
252120,Sunyer,19,93,35,10,96,42,29,189,77,
082747,Súria,423,1989,610,409,1913,795,832,3902,1405,
171946,Susqueda,5,34,11,3,29,7,8,63,18,
082763,Tagamanent,13,86,17,19,60,20,32,146,37,
082779,Talamanca,8,41,9,1,35,8,9,76,17,
252154,Talarn,25,115,34,17,113,49,42,228,83,
252167,Talavera,11,98,40,7,89,48,18,187,88,
171959,"Tallada d'Empordà, la",9,118,46,17,96,48,26,214,94,
082785,Taradell,418,1794,366,388,1734,468,806,3528,834,
431482,Tarragona,8677,39995,7587,8003,40315,10576,16680,80310,18163,
252173,Tàrrega,967,4287,1002,929,4190,1360,1896,8477,2362,
252189,Tarrés,6,34,16,4,28,17,10,62,33,
252192,Tarroja de Segarra,6,51,33,11,43,35,17,94,68,
082750,Tavèrnoles,18,94,20,21,96,18,39,190,38,
082802,Tavertet,8,49,17,6,39,17,14,88,34,
082819,Teià,469,1992,258,461,1897,329,930,3889,587,
252206,Térmens,81,467,160,73,445,174,154,912,334,
171962,Terrades,7,50,33,6,59,35,13,109,68,
082798,Terrassa,13370,60879,11521,12580,59877,16529,25950,120756,28050,
082824,Tiana,472,2169,298,515,2114,404,987,4283,702,
252213,Tírvia,12,40,16,3,40,14,15,80,30,
252228,Tiurana,3,11,6,1,7,4,4,18,10,
431495,Tivenys,48,294,119,33,280,148,81,574,267,
431508,Tivissa,99,559,223,107,526,261,206,1085,484,
082830,Tona,432,2112,424,406,2038,555,838,4150,979,
252234,Torà,71,388,137,74,369,150,145,757,287,
082845,Tordera,739,3606,787,664,3413,896,1403,7019,1683,
082858,Torelló,865,4215,920,832,4156,1280,1697,8371,2200,
252249,"Torms, els",14,61,35,6,51,32,20,112,67,
252252,Tornabous,43,245,119,40,232,134,83,477,253,
252271,"Torre de Cabdella, la",22,213,104,14,188,129,36,401,233,
082861,"Torre de Claramunt, la",205,967,126,203,866,143,408,1833,269,
431515,"Torre de Fontaubella, la",4,44,14,3,40,24,7,84,38,
431520,"Torre de l'Espanyol, la",30,240,88,31,185,113,61,425,201,
252265,Torrebesses,20,85,50,15,82,65,35,167,115,
431536,Torredembarra,885,3924,702,843,3801,935,1728,7725,1637,
252287,Torrefarrera,114,687,153,94,601,211,208,1288,364,
259078,Torrefeta i Florejacs,37,201,93,27,179,112,64,380,205,
252304,Torregrossa,122,693,287,132,639,344,254,1332,631,
252311,Torrelameu,35,211,75,14,171,80,49,382,155,
082877,Torrelavit,63,393,120,57,346,146,120,739,266,
082883,Torrelles de Foix,123,619,171,118,501,179,241,1120,350,
082896,Torrelles de Llobregat,356,1385,164,339,1283,195,695,2668,359,
171978,Torrent,12,57,17,10,65,15,22,122,32,
252326,Torres de Segre,116,646,188,103,566,219,219,1212,407,
252332,Torre-serona,14,123,33,18,108,40,32,231,73,
171984,Torroella de Fluvià,11,130,49,22,81,49,33,211,98,
171997,Torroella de Montgrí,730,3068,624,660,2854,789,1390,5922,1413,
431541,Torroja del Priorat,3,56,25,6,31,19,9,87,44,
172001,Tortellà,43,237,81,41,193,115,84,430,196,
431554,Tortosa,2039,9891,2629,1899,9679,3684,3938,19570,6313,
172018,Toses,18,46,25,7,36,16,25,82,41,
172023,Tossa de Mar,288,1568,312,275,1534,340,563,3102,652,
252347,Tremp,353,1645,659,334,1577,820,687,3222,1479,
172044,Ullà,63,310,64,62,254,76,125,564,140,
082900,Ullastrell,93,423,78,83,383,99,176,806,177,
172057,Ullastret,12,87,24,11,79,26,23,166,50,
431567,Ulldecona,382,1971,532,349,1719,718,731,3690,1250,
431573,Ulldemolins,18,153,86,18,132,84,36,285,170,
172039,Ultramort,16,70,26,2,46,37,18,116,63,
172060,Urús,16,65,18,9,61,20,25,126,38,
082917,Vacarisses,229,1124,201,201,980,191,430,2104,392,
170144,"Vajol, la",8,44,14,7,40,9,15,84,23,
172076,"Vall d'en Bas, la",143,839,306,161,734,355,304,1573,661,
172082,"Vall de Bianya, la",78,376,106,73,358,132,151,734,238,
250432,"Vall de Boí, la",49,349,82,53,264,81,102,613,163,
259010,Vall de Cardós,24,106,42,17,98,47,41,204,89,
082922,Vallbona d'Anoia,70,395,86,74,328,123,144,723,209,
252385,Vallbona de les Monges,7,85,36,8,62,59,15,147,95,
082938,Vallcebre,18,88,36,6,87,34,24,175,70,
431589,Vallclara,4,36,19,7,27,18,11,63,37,
252402,Vallfogona de Balaguer,77,526,160,106,478,165,183,1004,325,
171707,Vallfogona de Ripollès,10,75,24,9,66,26,19,141,50,
431592,Vallfogona de Riucorb,0,44,34,3,23,42,3,67,76,
082943,Vallgorguina,115,536,93,95,483,91,210,1019,184,
