Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2016,8264,82649,Sant Vicenç de Montalt,Maresme,MB,1,,6182,783.0400,323.4816,41.3112,310.5855,39.6643,12.8961,1.6469,23.5684,3.0099,23.5684,3.0099,0.0000,0.0000,435.9858,55.6789,347.0500,44.3211,766.8247,1911.0823,3.9866,7.2859,0.0000,9.0855,0.3494,8.7361,0,190.1385,4.9597,0.0000,0.0000,11.4408,15.4076,158.3304,11.4249,0.0000,11.4249,0,100.1723,0.0000,0.0000,0.0000,12.8661,0.0000,0.0000,0.0000,6.0815,0.2014,27.8593,0.0000,17.9559,35.2080,389.0374,0.0000,334.0058,24.0971,30.9346,32.5131,680.4237,45.0652,20.8122
2016,8263,82634,Sant Vicenç dels Horts,Baix Llobregat,MB,0,,27961,920.9300,444.6057,48.2781,440.8380,47.8690,3.7677,0.4091,10.0474,1.0910,0.1566,0.0170,9.8907,1.0740,466.2733,50.6309,454.6530,49.3691,3064.9848,6288.9434,0.8474,0.0352,2.2246,65.7252,65.7252,0.0000,0,187.9591,14.4346,9.8239,0.0000,48.7868,3.1285,111.7853,4.9408,0.3119,4.6290,0,177.8898,0.0000,0.0000,0.3004,35.3815,4.6004,3.9173,0.0000,4.7820,0.2354,38.9385,0.0000,29.6020,64.7326,140.1064,28.8880,111.2185,0.0000,0.0000,148.7611,425.4230,13.9260,12.6539
2016,8262,82628,Sant Vicenç de Castellet,Bages,CC,0,,9235,1722.5600,147.1290,8.5413,147.1290,8.5413,0.0000,0.0000,93.1520,5.4078,67.7836,3.9351,25.3684,1.4727,1482.2755,86.0509,240.2810,13.9491,539.1294,6276.8040,0.0000,46.0709,17.2423,24.4931,24.4931,0.0000,0,55.0210,0.4495,40.3035,0.0000,0.8365,0.8829,12.5486,2.6538,0.0000,2.6538,0,61.8718,0.0000,0.0000,0.1748,10.1354,3.1746,0.5606,0.0000,1.5457,0.9552,14.4407,0.0000,9.4690,24.5905,1459.4412,1222.9887,0.0000,229.5433,6.9092,167.8451,377.0448,15.6369,10.9750
2016,8261,82613,Santa Susanna,Maresme,MB,1,,3323,1292.9000,129.6166,10.0253,114.9523,8.8911,14.6643,1.1342,132.5162,10.2496,130.5343,10.0963,1.9820,0.1533,1030.7627,79.7251,262.1328,20.2749,263.4945,2563.7153,11.3136,100.7080,1.5291,5.0485,0.0000,5.0485,0,63.3108,1.5204,5.0796,0.0000,10.0654,0.0000,46.6454,2.7268,0.0000,2.7268,0,42.9936,0.0000,0.0000,0.0000,7.6251,0.9630,0.0000,0.0000,0.3412,0.2287,16.1190,0.0000,3.9053,14.7743,971.0142,185.2707,785.7435,0.0000,0.0000,52.4871,658.2196,48.5075,22.9463
2016,8273,82732,Subirats,Alt Penedès,PE,0,,2997,5601.7700,239.8799,4.2822,218.9518,3.9086,20.9282,0.3736,28.1420,0.5024,14.7993,0.2642,13.3427,0.2382,5333.7466,95.2154,268.0219,4.7846,53.6162,1249.3750,8.7244,6.1694,5.5622,41.7896,26.8462,0.0000,14.94338932,97.4759,12.2121,0.0000,0.0000,0.0000,12.1761,73.0877,4.3705,0.0000,4.3705,0,75.3984,0.0000,0.0000,0.0000,14.1630,0.0395,0.0000,0.0000,0.0000,2.4642,23.5654,0.0000,12.2862,22.9195,4850.0507,0.0000,4850.0507,0.0000,0.0000,30.7461,71.7165,78.6298,47.2574
2016,8297,82975,Veciana,Anoia,CC,0,Zona de muntanya,173,3895.7200,8.0355,0.2063,8.0355,0.2063,0.0000,0.0000,22.7147,0.5831,22.7147,0.5831,0.0000,0.0000,3864.9728,99.2107,30.7502,0.7893,4.4547,2152.9525,0.0000,282.6803,0.0000,0.0000,0.0000,0.0000,0,3.4585,1.7726,0.0000,0.0000,0.0000,0.8447,0.8411,0.8761,0.0000,0.8761,0,3.7042,0.0000,0.0000,0.0000,0.1716,0.0000,0.0000,0.0000,0.0000,0.0828,1.3753,0.0000,0.7812,1.2933,3814.5842,3702.2569,0.9696,0.0000,111.3577,50.0221,0.0000,79.4946,9.9202
2016,8208,82080,Sant Esteve Sesrovires,Baix Llobregat,MB,0,,7644,1853.6600,308.0419,16.6181,288.6216,15.5704,19.4203,1.0477,489.7582,26.4212,489.7582,26.4212,0.0000,0.0000,1055.8576,56.9608,797.8001,43.0392,411.7096,2481.4804,6.3044,158.9908,0.0000,34.0675,27.7540,6.3135,0,128.3592,0.0000,4.6405,0.0000,1.6640,3.2462,118.8084,6.5840,4.3689,2.2152,0,118.8468,0.0000,0.0000,0.0000,17.1405,0.9317,0.0000,0.0000,1.5207,2.8269,53.1295,0.0000,10.4662,33.7630,792.8559,166.0417,621.0341,5.7800,0.0000,59.5516,224.3782,69.5049,22.4235
2016,8308,83089,Viver i Serrateix,Berguedà,CC,0,Zona de muntanya,162,6746.7300,3.3053,0.0490,2.3528,0.0349,0.9525,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6743.4218,99.9510,3.3053,0.0490,2.4253,4901.2720,28.8167,0.0000,0.0000,0.0000,0.0000,0.0000,0,1.0241,0.6046,0.3532,0.0000,0.0000,0.0000,0.0663,0.0000,0.0000,0.0000,0,1.3300,0.0000,0.0000,0.0000,0.8084,0.0000,0.0000,0.0000,0.0000,0.0000,0.1148,0.0000,0.0504,0.3563,6511.3618,3400.2366,0.0000,3111.1252,0.0000,158.1841,0.0000,7.0883,49.9010
2016,8307,83073,Vilanova i la Geltrú,Garraf,PE,1,,65972,3447.5700,644.2678,18.6876,587.6941,17.0466,56.5737,1.6410,518.3292,15.0346,518.3292,15.0346,0.0000,0.0000,2284.9771,66.2778,1162.5969,33.7222,1937.7002,10239.8419,8.7811,80.4524,0.0000,74.9885,67.3530,7.6355,0,209.0699,0.0000,56.3573,2.0167,56.0287,27.4847,67.1825,20.1610,0.2805,19.8805,0,270.7768,0.0000,0.0000,0.5759,69.1473,13.0007,0.0000,0.0000,0.0000,4.1102,56.8762,0.0000,41.8393,98.2278,2081.9992,409.2316,1507.7244,0.0000,165.0432,315.5500,879.7614,8.6213,10.4813
2016,8306,83067,Vilalba Sasserra,Vallès Oriental,MB,0,,684,585.4400,19.3757,3.3096,19.3757,3.3096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,566.0689,96.6904,19.3757,3.3096,114.9278,3530.1917,0.0000,0.0000,0.0000,2.0061,2.0061,0.0000,0,8.6557,0.0000,1.2484,0.9991,0.3476,0.0968,5.9638,0.0000,0.0000,0.0000,0,8.7284,0.0000,0.0000,0.0000,1.8445,0.0000,0.0000,0.0000,0.0000,0.0179,1.6637,0.0000,1.0518,4.1504,555.9826,216.5861,8.2853,331.1111,0.0000,79.0229,340.9607,24.3235,26.9665
