,Any,Serveis,Literal,Codi
4061,2016,0.0,Castell de l'Areny,080575
4062,2016,12.8023,Castelldefels,080569
4063,2016,0.6894,Castellcir,080556
4064,2016,7.1211,Castellbisbal,080543
4065,2016,0.4729,Castellbell i el Vilar,080538
4066,2016,0.0,Castellar de n'Hug,080522
4067,2016,8.1786,Alella,080039
4068,2016,0.0,Aguilar de Segarra,080023
4069,2016,4.07,Abrera,080018
4070,2016,0.2077,Castellnou de Bages,080620
4071,2016,0.0,"Brull, el",080266
4072,2016,3.3663,Jorba,081038
4073,2016,0.0,Calldetenes,080370
4074,2016,0.198,Calonge,080364
4075,2016,6.0534,Calella,080351
4076,2016,0.1768,Calders,080348
4077,2016,3.9748,Caldes de Montbui,080333
4078,2016,1.3747,Caldes d'Estrac,080327
4079,2016,0.3205,Calaf,080312
4080,2016,0.5266,Cabrils,080305
4081,2016,15.5797,Cabrera de Mar,080291
4082,2016,0.2258,Avinyó,080121
4083,2016,0.0,"Cabanyes, les",080272
4084,2016,0.1313,Campins,080399
4085,2016,0.0,"Bruc, el",080253
4086,2016,0.0,Borredà,080240
4087,2016,0.0,Bigues i Riells,080235
4088,2016,5.6448,Berga,080229
4089,2016,0.0,Bellprat,080214
4090,2016,0.0,Begues,080207
4091,2016,10.3704,Barcelona,080193
4092,2016,0.4366,Balsareny,080180
4093,2016,0.0,Balenyà,080174
4094,2016,0.0,Bagà,080168
4095,2016,0.535,Badalona,080155
4096,2016,0.0,Cabrera d'Anoia,080288
4097,2016,0.6004,"Pobla de Lillet, la",081666
4098,2016,0.0,Rellinars,081799
4099,2016,0.0,Rajadell,081786
4100,2016,0.0,"Quar, la",081770
4101,2016,0.0,Pujalt,081764
4102,2016,0.0,Puig-reig,081751
4103,2016,0.0,Puigdàlber,081748
4104,2016,1.0532,Premià de Mar,081727
4105,2016,0.9979,Prats de Lluçanès,081712
4106,2016,0.0,"Prats de Rei, els",081705
4107,2016,20.3979,"Prat de Llobregat, el",081691
4108,2016,14.0837,"Hospitalet de Llobregat, l'",081017
4109,2016,2.2948,Polinyà,081672
4110,2016,0.0,"Pont de Vilomara i Rocafort, el",081825
4111,2016,0.0,"Pobla de Claramunt, la",081653
4112,2016,0.0,"Pla del Penedès, el",081640
4113,2016,4.9058,Pineda de Mar,081635
4114,2016,0.0,"Hostalets de Pierola, els",081629
4115,2016,0.0,Piera,081614
4116,2016,0.0,Perafita,081607
4117,2016,0.0,Parets del Vallès,081593
4118,2016,0.0,"Papiol, el",081580
4119,2016,0.6606,Pallejà,081574
4120,2016,10.7823,Palau-solità i Plegamans,081568
4121,2016,0.0,Pontons,081688
4122,2016,0.7745,Sant Adrià de Besòs,081944
4123,2016,0.0204,Sant Cugat Sesgarrigues,082068
4124,2016,71.2133,Sant Cugat del Vallès,082055
4125,2016,0.0,Sant Climent de Llobregat,082042
4126,2016,0.0,Sant Cebrià de Vallalta,082037
4127,2016,0.0,Sant Celoni,082021
4128,2016,0.0,Sant Boi de Lluçanès,082016
4129,2016,16.081,Sant Boi de Llobregat,082009
4130,2016,0.0,Sant Bartomeu del Grau,081995
4131,2016,0.0,Sant Antoni de Vilamajor,081982
4132,2016,3.9295,Sant Andreu de Llavaneres,081976
4133,2016,0.3117,Ripollet,081803
4134,2016,0.0,Sant Agustí de Lluçanès,081957
4135,2016,2.271,"Roca del Vallès, la",081810
4136,2016,0.0,Sant Iscle de Vallalta,081939
4137,2016,2.1197,Santpedor,081923
4138,2016,0.0,Sallent,081918
4139,2016,0.0,Saldes,081901
4140,2016,0.0,Sant Pere Sallavinera,081897
4141,2016,0.0,Sagàs,081884
4142,2016,3.6257,Sabadell,081878
4143,2016,0.0,Rubió,081859
4144,2016,1.7293,Rubí,081846
4145,2016,0.0,Roda de Ter,081831
4146,2016,0.0,Òrrius,081537
4147,2016,0.0,Sant Andreu de la Barca,081960
4148,2016,0.0,Martorelles,081154
4149,2016,0.0,Palafolls,081555
4150,2016,0.532,Montgat,081265
4151,2016,0.0,Montcada i Reixac,081252
4152,2016,13.1266,Mollet del Vallès,081249
4153,2016,2.2236,Molins de Rei,081234
4154,2016,0.4989,Mediona,081228
4155,2016,0.0,Mataró,081213
4156,2016,0.4664,Matadepera,081206
4157,2016,0.0,Masquefa,081192
4158,2016,3.3589,"Masnou, el",081189
4159,2016,0.0,Monistrol de Calders,081287
4160,2016,0.0,"Masies de Roda, les",081167
4161,2016,0.0,Muntanyola,081290
4162,2016,1.7318,Martorell,081141
4163,2016,13.0565,Manresa,081136
4164,2016,0.0,Manlleu,081120
4165,2016,0.0,Malla,081115
4166,2016,8.4761,Malgrat de Mar,081108
4167,2016,0.0,Lluçà,081094
4168,2016,0.0,Lliçà de Vall,081081
4169,2016,26.9615,Lliçà d'Amunt,081075
4170,2016,0.0,Llinars del Vallès,081069
4171,2016,0.0,"Llagosta, la",081056
4172,2016,0.0,"Llacuna, la",081043
4173,2016,0.0,"Masies de Voltregà, les",081173
4174,2016,0.0,Navàs,081419
4175,2016,0.0,Foixà,170681
4176,2016,0.0,Orpí,081521
4177,2016,0.0,Oristà,081516
4178,2016,0.0,Orís,081509
4179,2016,0.7071,Olost,081496
4180,2016,0.0,Olivella,081483
4181,2016,2.2509,Olesa de Montserrat,081477
4182,2016,0.0,Olesa de Bonesvalls,081461
4183,2016,0.0,Olèrdola,081458
4184,2016,0.0,Olvan,081445
4185,2016,0.9341,Monistrol de Montserrat,081271
4186,2016,0.0,"Nou de Berguedà, la",081424
4187,2016,0.0,Pacs del Penedès,081542
4188,2016,0.0,Navarcles,081402
4189,2016,0.3934,Mura,081398
4190,2016,8.3169,Moià,081385
4191,2016,0.0,Montseny,081379
4192,2016,5.9135,Montornès del Vallès,081363
4193,2016,2.9598,Montmeló,081350
4194,2016,0.0,Figaró-Montmany,081347
4195,2016,1.1568,Montmaneu,081332
4196,2016,0.0,Montmajor,081326
4197,2016,0.0,Montesquiu,081311
4198,2016,0.0,Montclar,081304
4199,2016,2.7685,Òdena,081430
4200,2016,0.0,Ponts,251728
4201,2016,0.0,Riner,251863
4202,2016,0.0679,Ribera d'Urgellet,251850
4203,2016,0.0,Rialp,251832
4204,2016,9.9155,Puigverd de Lleida,251826
4205,2016,0.0,Puigverd d'Agramunt,251811
4206,2016,0.0,Puiggròs,251804
4207,2016,0.5151,Prullans,251790
4208,2016,0.0,Preixens,251771
4209,2016,0.0,Preixana,251765
4210,2016,0.0,Prats i Sansor,251752
4211,2016,0.0,Golmés,250997
4212,2016,0.9582,"Pont de Suert, el",251734
4213,2016,0.0,Sanaüja,251919
4214,2016,0.0,"Pobla de Segur, la",251713
4215,2016,0.0,Bellaguarda,251706
4216,2016,0.0,"Pobla de Cérvoles, la",251692
4217,2016,0.0,"Poal, el",251689
4218,2016,0.0573,Pinós,251673
4219,2016,0.0,Pinell de Solsonès,251667
4220,2016,1.1663,Peramola,251654
4221,2016,1.111,Penelles,251641
4222,2016,0.8357,"Coma i la Pedra, la",251636
4223,2016,0.0,Conca de Dalt,251615
4224,2016,0.0,"Portella, la",251749
4225,2016,0.0,Sidamon,252056
4226,2016,0.0,Tarroja de Segarra,252192
4227,2016,0.0,Tarrés,252189
4228,2016,0.0,Tàrrega,252173
4229,2016,0.0,Talavera,252167
4230,2016,0.0,Talarn,252154
4231,2016,0.0,Sunyer,252120
4232,2016,3.9904,Sudanell,252115
4233,2016,0.0,Soses,252108
4234,2016,0.0,Sort,252094
4235,2016,0.0,Soriguera,252081
4236,2016,0.0,Rosselló,251898
4237,2016,0.0,"Soleràs, el",252069
4238,2016,0.0,Salàs de Pallars,251902
4239,2016,0.0,Seròs,252043
4240,2016,2.3417,"Seu d'Urgell, la",252038
4241,2016,0.0,Senterada,252022
4242,2016,0.4812,Sarroca de Bellera,252017
4243,2016,0.0,Sarroca de Lleida,252000
4244,2016,0.0,Sant Guim de la Plana,251977
4245,2016,0.0,Sant Esteve de la Sarga,251961
4246,2016,0.4221,Sant Ramon,251945
4247,2016,0.0,Sant Llorenç de Morunys,251930
4248,2016,0.0,Sant Guim de Freixenet,251924
4249,2016,0.0,Os de Balaguer,251569
4250,2016,0.074,Solsona,252075
4251,2016,0.0,Ivorra,251142
4252,2016,0.0,"Palau d'Anglesola, el",251581
4253,2016,0.0,Lles de Cerdanya,251272
4254,2016,0.0,Llavorsí,251266
4255,2016,0.0,Llardecans,251253
4256,2016,0.0,Lladurs,251240
4257,2016,0.0,Lladorre,251235
4258,2016,0.0,Linyola,251229
4259,2016,0.0,Les,251214
4260,2016,5.0834,Lleida,251207
4261,2016,0.0,Juneda,251193
4262,2016,0.0,Llobera,251291
4263,2016,0.0,Isona i Conca Dellà,251155
4264,2016,0.2562,Maldà,251305
4265,2016,0.0,Ivars d'Urgell,251137
4266,2016,0.0,Ivars de Noguera,251121
4267,2016,0.2195,Guixers,251116
4268,2016,6.0227,Guissona,251109
4269,2016,0.0,Guimerà,251095
4270,2016,0.1041,Granyena de les Garrigues,251057
4271,2016,0.0,Granyena de Segarra,251044
4272,2016,2.5781,Granyanella,251039
4273,2016,0.0,"Granja d'Escarp, la",251023
4274,2016,0.0,"Granadella, la",251018
4275,2016,0.1487,Gósol,251001
4276,2016,0.058,Juncosa,251180
4277,2016,0.0,Montoliu de Lleida,251425
4278,2016,0.0,Tiurana,252228
4279,2016,0.0,Organyà,251556
4280,2016,0.0,"Omells de na Gaia, els",251543
4281,2016,0.1042,"Omellons, els",251538
4282,2016,0.1864,"Oluges, les",251522
4283,2016,0.2179,Olius,251517
4284,2016,0.0,Oliola,251500
4285,2016,0.0,Oliana,251497
4286,2016,0.2526,Odèn,251484
4287,2016,0.4467,Navès,251462
4288,2016,0.0,Llimiana,251288
4289,2016,11.0074,Figueres,170669
4290,2016,0.0,Ossó de Sió,251575
4291,2016,0.0,Montagut i Oix,171096
4292,2016,2.6182,Montferrer i Castellbò,251403
4293,2016,0.0904,Montellà i Martinet,251399
4294,2016,0.0,Montgai,251386
4295,2016,3.2414,Mollerussa,251370
4296,2016,0.0,"Molsosa, la",251364
4297,2016,0.0,Miralcamp,251351
4298,2016,0.5185,Menàrguens,251348
4299,2016,0.0,Maials,251333
4300,2016,0.0,Massoteres,251327
4301,2016,0.0,Massalcoreig,251312
4302,2016,0.0,Nalec,251459
4303,2016,0.0,Bellmunt del Priorat,430234
4304,2016,0.0,Almoster,430115
4305,2016,0.0,Bràfim,430347
4306,2016,0.0,Botarell,430332
4307,2016,0.0,Bot,430326
4308,2016,0.0,"Borges del Camp, les",430311
4309,2016,0.0,Bonastre,430304
4310,2016,0.0,Blancafort,430290
4311,2016,0.0,"Bisbal del Penedès, la",430287
4312,2016,0.0,"Bisbal de Falset, la",430271
4313,2016,0.0,Benissanet,430265
4314,2016,0.0,Cabra del Camp,430363
4315,2016,0.0,Bellvei,430249
4316,2016,104.7482,Calafell,430379
4317,2016,0.0,Batea,430228
4318,2016,0.0,Barberà de la Conca,430213
4319,2016,0.0829,Banyeres del Penedès,430206
4320,2016,0.3263,Ascó,430192
4321,2016,0.0,Arnes,430189
4322,2016,0.0,"Argentera, l'",430173
4323,2016,0.4945,"Arboç, l'",430167
4324,2016,0.0,Arbolí,430154
4325,2016,3.4652,Amposta,430141
4326,2016,12.3162,"Ametlla de Mar, l'",430136
4327,2016,0.0,Térmens,252206
4328,2016,0.0,Benifallet,430252
4329,2016,0.0177,Cornudella de Montsant,430496
4330,2016,0.0,Forès,430614
4331,2016,0.0,Flix,430607
4332,2016,0.0,Figuerola del Camp,430593
4333,2016,0.4854,"Figuera, la",430580
4334,2016,0.0,"Febró, la",430574
4335,2016,0.0,"Fatarella, la",430568
4336,2016,0.0,Falset,430555
4337,2016,0.0904,"Espluga de Francolí, l'",430542
4338,2016,0.0,Duesaigües,430537
4339,2016,1.5119,Xerta,430521
4340,2016,0.1049,Cabacés,430350
4341,2016,0.1262,Creixell,430509
4342,2016,0.0,Alió,430108
4343,2016,0.0,Corbera d'Ebre,430483
4344,2016,0.5996,Constantí,430477
4345,2016,0.0,Conesa,430461
4346,2016,0.0414,Colldejou,430458
4347,2016,0.0,"Sénia, la",430445
4348,2016,4.6496,"Catllar, el",430430
4349,2016,0.2823,Castellvell del Camp,430424
4350,2016,0.2545,Caseres,430419
4351,2016,0.0,Capçanes,430402
4352,2016,0.0868,Capafonts,430398
4353,2016,27.0528,Cambrils,430385
4354,2016,3.8612,Cunit,430516
4355,2016,0.4741,Tremp,252347
4356,2016,2.3793,Altafulla,430120
4357,2016,0.1526,Vilanova de Meià,252509
4358,2016,0.0,Vilanova de l'Aguda,252496
4359,2016,0.0,Vilanova de Bellpuig,252483
4360,2016,0.0,Vilamòs,252477
4361,2016,0.1099,Vilaller,252458
4362,2016,0.1534,Vilagrassa,252445
4363,2016,0.0,Vielha e Mijaran,252430
4364,2016,0.0,Verdú,252424
4365,2016,0.0,Vallfogona de Balaguer,252402
4366,2016,0.4372,Vila-sana,252521
4367,2016,0.0,Vallbona de les Monges,252385
4368,2016,0.0,"Vilosell, el",252537
4369,2016,0.5029,Torre-serona,252332
4370,2016,0.0,Torres de Segre,252326
4371,2016,0.0,Torrelameu,252311
4372,2016,0.0,Torregrossa,252304
4373,2016,0.0,Torrefarrera,252287
4374,2016,0.7666,"Torre de Cabdella, la",252271
4375,2016,0.0,Torrebesses,252265
4376,2016,0.0,Tornabous,252252
4377,2016,0.0,"Torms, els",252249
4378,2016,0.0,Torà,252234
4379,2016,0.0,Montoliu de Segarra,251410
4380,2016,2.0173,"Valls de Valira, les",252398
4381,2016,0.0,Josa i Tuixén,259101
4382,2016,0.0,Alforja,430094
4383,2016,0.0,Alfara de Carles,430081
4384,2016,0.0,"Aleixar, l'",430075
4385,2016,0.0,Aldover,430069
4386,2016,0.469,Alcover,430056
4387,2016,10.6608,Alcanar,430043
4388,2016,0.0,"Albiol, l'",430038
4389,2016,0.4168,Albinyana,430022
4390,2016,0.0,Aiguamúrcia,430017
4391,2016,0.0,Riu de Cerdanya,259139
4392,2016,0.0,Vilanova de Segrià,252516
4393,2016,0.0,"Plans de Sió, els",259118
4394,2016,0.5066,Tírvia,252213
4395,2016,0.0,"Vansa i Fórnols, la",259097
4396,2016,0.0,Fígols i Alinyà,259084
4397,2016,0.0,Torrefeta i Florejacs,259078
4398,2016,0.0,"Valls d'Aguilar, les",259062
4399,2016,0.0,Ribera d'Ondara,259059
4400,2016,0.0,Castell de Mur,259046
4401,2016,0.1763,"Guingueta d'Àneu, la",259031
4402,2016,0.137,Sant Martí de Riucorb,259025
4403,2016,0.0,Vall de Cardós,259010
4404,2016,0.0,Vinaixa,252555
4405,2016,0.0672,Vilanova de la Barca,252542
4406,2016,0.0,Gimenells i el Pla de la Font,259123
4407,2016,0.0,Sant Pau de Segúries,171772
4408,2016,0.643,Serinyà,171903
4409,2016,0.0,"Cellera de Ter, la",171899
4410,2016,0.028,"Selva de Mar, la",171886
4411,2016,0.0,"Saus, Camallera i Llampaies",171870
4412,2016,2.6766,Sarrià de Ter,171864
4413,2016,0.6906,Sant Joan les Fonts,171851
4414,2016,0.8346,Santa Pau,171848
4415,2016,0.0,Sant Aniol de Finestres,171833
4416,2016,0.0,Santa Llogaia d'Àlguema,171827
4417,2016,44.9612,Santa Cristina d'Aro,171812
4418,2016,2.861,Viladamat,172174
4419,2016,0.0,Gavet de la Conca,250984
4420,2016,2.4498,Sils,171931
4421,2016,0.0,Montornès de Segarra,251431
4422,2016,0.0,Sant Miquel de Fluvià,171753
4423,2016,0.0,Sant Miquel de Campmajor,171740
4424,2016,0.5293,Sant Martí Vell,171735
4425,2016,1.7955,Sant Martí de Llémena,171729
4426,2016,0.0,Sant Llorenç de la Muga,171714
4427,2016,0.5541,Vallfogona de Ripollès,171707
4428,2016,10.2541,Sant Julià de Ramis,171693
4429,2016,0.0495,Sant Joan de Mollet,171680
4430,2016,0.9322,Sant Joan de les Abadesses,171674
4431,2016,2.1606,Santa Coloma de Farners,171805
4432,2016,0.854,Ullà,172044
4433,2016,0.0,Viladasens,172168
4434,2016,0.0,Vilablareix,172155
4435,2016,0.0,Vilabertran,172142
4436,2016,10.2239,Vidreres,172137
4437,2016,0.0,Vidrà,172121
4438,2016,0.0,Verges,172116
4439,2016,0.0,Ventalló,172109
4440,2016,0.0,Vall-llobrega,172095
4441,2016,0.0,"Vall de Bianya, la",172082
4442,2016,1.5364,"Vall d'en Bas, la",172076
4443,2016,0.0,Serra de Daró,171910
4444,2016,0.0,Ullastret,172057
4445,2016,0.6099,Setcases,171925
4446,2016,0.0,Ultramort,172039
4447,2016,20.5517,Tossa de Mar,172023
4448,2016,0.0,Toses,172018
4449,2016,0.0,Tortellà,172001
4450,2016,30.6307,Torroella de Montgrí,171997
4451,2016,0.0,Torroella de Fluvià,171984
4452,2016,0.0,Torrent,171978
4453,2016,0.0,Terrades,171962
4454,2016,1.6724,"Tallada d'Empordà, la",171959
4455,2016,0.0,Susqueda,171946
4456,2016,0.0,Sant Hilari Sacalm,171642
4457,2016,0.0,Urús,172060
4458,2016,0.3077,Palol de Revardit,171236
4459,2016,0.0,Sant Jordi Desvalls,171668
4460,2016,0.0,Pontós,171365
4461,2016,1.7146,Pont de Molins,171352
4462,2016,0.2509,Planoles,171349
4463,2016,0.0,"Planes d'Hostoles, les",171334
4464,2016,2.5017,Peralada,171328
4465,2016,0.0,"Pera, la",171306
4466,2016,0.0,Pedret i Marzà,171292
4467,2016,0.0,Pau,171289
4468,2016,0.1766,Parlavà,171267
4469,2016,0.1373,Portbou,171387
4470,2016,7.48,Pals,171241
4471,2016,0.0,"Preses, les",171390
4472,2016,0.0,Palau-sator,171215
4473,2016,3.1831,Palau-saverdera,171208
4474,2016,0.0,Palau de Santa Eulàlia,171194
4475,2016,2.5292,Palamós,171181
4476,2016,11.7494,Palafrugell,171175
4477,2016,0.47,Osor,171169
4478,2016,0.0,Ordis,171156
4479,2016,6.2142,Olot,171143
4480,2016,0.0,Ogassa,171122
4481,2016,0.0,Navata,171117
4482,2016,3.0844,Mont-ras,171100
4483,2016,0.0,Pardines,171254
4484,2016,0.0,Riumors,171518
4485,2016,12.4163,Sant Pere Pescador,171788
4486,2016,0.0,Sant Gregori,171637
4487,2016,0.0,Sant Ferriol,171621
4488,2016,0.2159,Sant Feliu de Pallerols,171616
4489,2016,11.4259,Sant Feliu de Guíxols,171609
4490,2016,0.0387,Sant Feliu de Buixalleu,171595
4491,2016,0.0,Sant Climent Sescebes,171582
4492,2016,0.0,Sant Andreu Salou,171576
4493,2016,0.0,Salt,171557
4494,2016,0.0,Sales de Llierca,171544
4495,2016,2.2994,Porqueres,171371
4496,2016,3.9899,Roses,171523
4497,2016,1.7503,Sant Jaume de Llierca,171655
4498,2016,0.2634,Riudellots de la Selva,171501
4499,2016,0.0,Riudaura,171498
4500,2016,2.1452,Riudarenes,171485
4501,2016,1.5231,Ripoll,171479
4502,2016,0.1795,Riells i Viabrea,171463
4503,2016,0.962,Ribes de Freser,171450
4504,2016,0.0,Regencós,171447
4505,2016,0.3211,Rabós,171432
4506,2016,0.0,Quart,171426
4507,2016,3.1472,Puigcerdà,171411
4508,2016,0.0,"Port de la Selva, el",171404
4509,2016,0.0,Rupià,171539
4510,2016,1.972,Bellpuig,250501
4511,2016,0.0,Canejan,250637
4512,2016,0.0,Camarasa,250621
4513,2016,0.0,Cabó,250616
4514,2016,0.3012,Cabanabona,250609
4515,2016,0.0,Bossòst,250595
4516,2016,0.0,"Borges Blanques, les",250582
4517,2016,0.0,"Bòrdes, Es",250576
4518,2016,0.0,Bovera,250560
4519,2016,0.0,Biosca,250557
4520,2016,0.4167,Benavent de Segrià,250539
4521,2016,0.0,Baix Pallars,250390
4522,2016,0.0,Bellver de Cerdanya,250518
4523,2016,0.0,Castellnou de Seana,250680
4524,2016,0.0,Bellmunt d'Urgell,250498
4525,2016,0.3561,Bell-lloc d'Urgell,250485
4526,2016,0.0,Bellcaire d'Urgell,250479
4527,2016,0.0,Belianes,250463
4528,2016,0.0,Bausen,250450
4529,2016,0.0,Bassella,250447
4530,2016,0.0,"Vall de Boí, la",250432
4531,2016,0.0,"Baronia de Rialb, la",250426
4532,2016,0.0,Barbens,250411
4533,2016,0.0,Balaguer,250404
4534,2016,0.0,Bellvís,250523
4535,2016,0.384,Cubells,250791
4536,2016,0.0,Fulleda,250978
4537,2016,0.0,"Fuliola, la",250962
4538,2016,0.0,Foradada,250946
4539,2016,0.0,Fondarella,250931
4540,2016,0.0,"Floresta, la",250925
4541,2016,0.0,Farrera,250899
4542,2016,0.0,Estamariu,250886
4543,2016,0.0,Esterri de Cardós,250870
4544,2016,0.4881,Esterri d'Àneu,250864
4545,2016,0.0,Estaràs,250851
4546,2016,0.0,Castellar de la Ribera,250642
4547,2016,0.0,Sant Mori,171766
4548,2016,0.0,Castelldans,250674
4549,2016,0.0,Vilademuls,172180
4550,2016,0.1898,Coll de Nargó,250772
4551,2016,0.1356,"Cogul, el",250766
4552,2016,1.9571,Clariana de Cardener,250753
4553,2016,0.0,Ciutadilla,250740
4554,2016,0.0,Cervià de les Garrigues,250735
4555,2016,3.4765,Cervera,250729
4556,2016,0.0,Cava,250714
4557,2016,0.0,Castellserà,250707
4558,2016,0.0,Castelló de Farfanya,250693
4559,2016,0.0,Corbins,250788
4560,2016,0.0,Espot,250827
4561,2016,0.0,Vilobí d'Onyar,172333
4562,2016,0.124,Albesa,250083
4563,2016,0.0,Albatàrrec,250077
4564,2016,0.0,"Albagés, l'",250061
4565,2016,0.0663,Alàs i Cerc,250058
4566,2016,0.0,"Alamús, els",250045
4567,2016,0.4693,Agramunt,250030
4568,2016,0.3984,Àger,250024
4569,2016,0.0,Abella de la Conca,250019
4570,2016,0.1704,Sant Julià del Llor i Bonmatí,179032
4571,2016,0.7164,Forallac,179026
4572,2016,0.0,"Albi, l'",250096
4573,2016,0.0,Biure,172348
4574,2016,0.0,Vilamaniscle,172272
4575,2016,0.0,Vilopriu,172327
4576,2016,0.0,Vila-sacra,172305
4577,2016,0.0,Vilanant,172288
4578,2016,11.7388,Vilamalla,172266
4579,2016,0.0,Vilallonga de Ter,172240
4580,2016,0.0,Vilajuïga,172235
4581,2016,0.0,Vilaür,172229
4582,2016,0.7002,Vilafant,172214
4583,2016,0.0,Viladrau,172207
4584,2016,0.0,Aitona,250387
4585,2016,0.0,"Espluga Calba, l'",250812
4586,2016,0.0,Arres,250313
4587,2016,0.0,"Avellanes i Santa Linya, les",250371
4588,2016,0.0,Aspa,250365
4589,2016,0.0,Vilamacolum,172253
4590,2016,0.0,Alcanó,250100
4591,2016,0.0,"Sentiu de Sió, la",250352
4592,2016,0.0,Artesa de Segre,250349
4593,2016,0.0,Arsèguel,250328
4594,2016,0.3659,"Pont de Bar, el",250306
4595,2016,0.0,Arbeca,250292
4596,2016,0.0,Anglesola,250273
4597,2016,0.825,Naut Aran,250254
4598,2016,0.0,Alt Àneu,250241
4599,2016,0.0,Alins,250175
4600,2016,1.837,Alfés,250143
4601,2016,0.0,Artesa de Lleida,250334
4602,2016,10.7992,Alpicat,250236
4603,2016,0.0,Alcoletge,250122
4604,2016,0.1736,Algerri,250156
4605,2016,0.0,Alfarràs,250138
4606,2016,0.0,Alguaire,250169
4607,2016,1.6491,Alcarràs,250117
4608,2016,0.0,Almacelles,250194
4609,2016,0.0,Almatret,250208
4610,2016,0.0,Almenar,250215
4611,2016,0.0,Alòs de Balaguer,250220
4612,2016,0.0,Pira,431074
4613,2016,0.0,Paüls,431021
4614,2016,0.0,"Perelló, el",431042
4615,2016,0.0,"Pinell de Brai, el",431068
4616,2016,0.0,"Piles, les",431055
4617,2016,0.0,"Pla de Santa Maria, el",431080
4618,2016,0.0438,"Morera de Montsant, la",430960
4619,2016,0.0,"Nou de Gaià, la",430976
4620,2016,0.0,"Palma d'Ebre, la",430995
4621,2016,0.0,Passanant i Belltall,431016
4622,2016,0.0,"Pobla de Mafumet, la",431093
4623,2016,0.0,Pratdip,431188
4624,2016,0.0,Nulles,430982
4625,2016,0.2111,"Pallaresos, els",431009
4626,2016,0.0,Perafort,431037
4627,2016,0.0,"Pobla de Massaluca, la",431107
4628,2016,2.2479,"Pobla de Montornès, la",431114
4629,2016,0.0,Poboleda,431129
4630,2016,0.1377,"Pont d'Armentera, el",431135
4631,2016,0.0,Porrera,431140
4632,2016,0.0,Pradell de la Teixeta,431153
4633,2016,0.0,Prat de Comte,431172
4634,2016,0.0,Puigpelat,431191
4635,2016,0.0,Querol,431205
4636,2016,0.2008,"Morell, el",430957
4637,2016,1.2065,"Guiamets, els",430705
4638,2016,10.1928,Reus,431233
4639,2016,0.0,Rasquera,431212
4640,2016,0.0,Renau,431227
4641,2016,0.762,Prades,431166
4642,2016,0.0,Masllorenç,430799
4643,2016,0.0,Gandesa,430640
4644,2016,0.0,Vilalba dels Arcs,431750
4645,2016,0.0,"Riba, la",431248
4646,2016,0.0,Garcia,430653
4647,2016,0.0,"Garidells, els",430666
4648,2016,0.8012,Ginestar,430672
4649,2016,0.0,Godall,430688
4650,2016,0.0,Gratallops,430691
4651,2016,0.0,Horta de Sant Joan,430712
4652,2016,0.0,Llorac,430733
4653,2016,0.9977,Llorenç del Penedès,430748
4654,2016,0.0,Margalef,430751
4655,2016,0.0,Marçà,430764
4656,2016,0.0478,"Lloar, el",430727
4657,2016,0.0,"Molar, el",430859
4658,2016,0.0,Móra d'Ebre,430939
4659,2016,18.5097,Mont-roig del Camp,430923
4660,2016,0.0,Mont-ral,430918
4661,2016,1.4815,"Montmell, el",430901
4662,2016,0.0,Montferri,430897
4663,2016,0.0,Mas de Barberans,430770
4664,2016,0.0,Montblanc,430862
4665,2016,0.0,Masdenverge,430786
4666,2016,0.0,Miravet,430846
4667,2016,0.0,"Milà, el",430831
4668,2016,0.0,"Masroig, el",430825
4669,2016,0.0,Maspujols,430810
4670,2016,0.0,"Masó, la",430803
4671,2016,0.0,Móra la Nova,430944
4672,2016,2.5777,Montbrió del Camp,430884
4673,2016,0.0,Vilaverd,431726
4674,2016,0.0,"Vilella Alta, la",431732
4675,2016,0.0804,Vallclara,431589
4676,2016,0.0,Vallfogona de Riucorb,431592
4677,2016,2.4531,Vallmoll,431606
4678,2016,1.0689,Valls,431613
4679,2016,0.9405,Vandellòs i l'Hospitalet de l'Infant,431628
4680,2016,19.2059,"Vendrell, el",431634
4681,2016,0.0,Vespella de Gaià,431649
4682,2016,0.0,Vilabella,431652
4683,2016,0.0,Vilallonga del Camp,431665
4684,2016,0.0,Vilanova d'Escornalbou,431671
4685,2016,0.0,Vilanova de Prades,431687
4686,2016,0.0,Vilaplana,431690
4687,2016,0.0,Ulldecona,431567
4688,2016,1.4669,Sant Jaume d'Enveja,439023
4689,2016,0.0,"Galera, la",430635
4690,2016,0.0,Medinyà,171045
4691,2016,0.0,"Canonja, la",439076
4692,2016,6.9909,"Ampolla, l'",439060
4693,2016,10.1925,Salou,439057
4694,2016,0.0,Vila-rodona,431704
4695,2016,5.1946,Camarles,439039
4696,2016,1.1314,Vila-seca,431711
4697,2016,2.2808,Deltebre,439018
4698,2016,0.0,Vinyols i els Arcs,431785
4699,2016,0.3125,Vinebre,431779
4700,2016,0.0,Vimbodí i Poblet,431763
4701,2016,0.0445,"Vilella Baixa, la",431747
4702,2016,7.7738,Tortosa,431554
4703,2016,0.0,"Aldea, l'",439044
4704,2016,0.0,Pontils,431418
4705,2016,0.0,"Riera de Gaià, la",431264
4706,2016,0.0,Riudecanyes,431270
4707,2016,0.0,Riudecols,431286
4708,2016,0.0,Riudoms,431299
4709,2016,0.0,Rocafort de Queralt,431303
4710,2016,6.0134,Roda de Berà,431310
4711,2016,0.0,Rodonyà,431325
4712,2016,0.0,Roquetes,431331
4713,2016,0.0,"Rourell, el",431346
