,Any,Serveis,Literal,Codi,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Riscos
5350,2017,0.0,Cervià de les Garrigues,250735,8.2232,0.5916,37.5429,5.153700000000001,555.0,
5351,2017,0.0,Juneda,251193,33.732,4.1341,11.9809,25.7678,1164.0,
5352,2017,0.0,Cava,250714,2.3985,0.2417,18.7975,2.0128,0.0,
5353,2017,0.0,Esterri de Cardós,250870,1.4905,0.0299,42.0168,1.1714,0.0,
5354,2017,0.0,Castelló de Farfanya,250693,4.5726,0.203,20.2475,3.2497999999999996,260.0,
5355,2017,0.0,Castellnou de Seana,250680,10.1691,0.9759,24.7733,7.4234,392.0,
5356,2017,0.0,Castelldans,250674,17.6987,4.3222,5.6665,12.4192,1021.0,
5357,2017,0.0,Castellar de la Ribera,250642,0.0,0.0,0.0,0.0,0.0,
5358,2017,0.0,Canejan,250637,1.2345,0.0,29.4888,0.9750000000000001,0.0,
5359,2017,0.0,Camarasa,250621,17.2121,4.4609,52.0965,8.2003,1108.0,
5360,2017,0.0,Cabó,250616,3.0257,0.1031,13.3235,2.0888,0.0,
5361,2017,0.3012,Cabanabona,250609,2.8283,0.3539,30.638,2.1292,62.0,
5362,2017,0.0,Bossòst,250595,12.7411,2.4622,11.4779,7.8980999999999995,5804.0,
5363,2017,0.0,"Borges Blanques, les",250582,46.8846,6.1109,21.7349,29.218000000000004,1780.0,
5364,2017,0.1014,Cervera,250729,130.1972,30.5503,26.4484,79.831,2239.0,
5365,2017,0.1487,Gósol,251001,9.6257,2.8305,35.4531,6.002,446.0,
5366,2017,0.9582,"Pont de Suert, el",251734,44.6395,13.0768,29.0895,18.4055,2202.0,
5367,2017,0.0,Ivorra,251142,1.8207,0.0,48.7326,1.1493,0.0,
5368,2017,0.0,Ivars d'Urgell,251137,26.336,3.3376,46.3589,15.5991,883.0,
5369,2017,0.0,Ivars de Noguera,251121,5.3042,0.5874,29.1516,3.7489999999999997,69.0,
5370,2017,0.2195,Guixers,251116,1.668,0.3277,5.7863,0.7934000000000001,0.0,
5371,2017,6.0227,Guissona,251109,53.2058,12.6992,9.5655,32.827299999999994,1284.0,
5372,2017,0.0,Guimerà,251095,7.248,0.9208,14.2421,5.9282,3286.0,
5373,2017,0.1041,Granyena de les Garrigues,251057,2.8085,0.2165,37.522,1.641,38.0,
5374,2017,0.0,Granyena de Segarra,251044,4.4114,1.5255,64.1129,1.9689999999999999,0.0,
5375,2017,2.5781,Granyanella,251039,5.6436,2.0868,13.546,3.3476999999999997,48027.0,
5376,2017,0.0,Estaràs,250851,5.3765,1.0806,61.2175,3.3286,0.0,
5377,2017,0.0,"Granadella, la",251018,11.9048,0.3679,50.841,7.5058,902.0,
5378,2017,0.4881,Esterri d'Àneu,250864,20.1306,4.132,48.7961,10.3233,2817.0,
5379,2017,0.0,Golmés,250997,37.9937,4.7881,29.7243,27.9145,11089.0,
5380,2017,0.0,Gavet de la Conca,250984,5.3364,0.258,15.4797,4.3204,0.0,
5381,2017,0.0,Fulleda,250978,2.7682,0.8845,101.1996,0.9537,0.0,
5382,2017,0.0,"Fuliola, la",250962,19.2985,1.2095,24.0154,15.0476,1758.0,
5383,2017,0.0,Foradada,250946,5.3448,1.1213,61.5743,3.1767000000000003,0.0,
5384,2017,0.0,Fondarella,250931,13.3259,0.8514,35.0772,10.348299999999998,4118.0,
5385,2017,0.0,"Floresta, la",250925,4.4246,0.8254,61.755,2.3749000000000002,645.0,
5386,2017,0.0,Farrera,250899,3.0964,0.1436,11.3615,2.5707,0.0,
5387,2017,0.0,Estamariu,250886,1.0047,0.0,9.9923,0.8791,0.0,
5388,2017,0.058,Juncosa,251180,5.6523,0.6978,50.3168,2.8575,1159.0,
5389,2017,0.0,"Granja d'Escarp, la",251023,9.2213,1.805,32.0792,4.061,592.0,
5390,2017,0.0,Vilamòs,252477,1.152,0.0,11.7625,0.9743999999999999,6775.0,
5391,2017,0.1763,"Guingueta d'Àneu, la",259031,6.3861,0.3215,27.7799,4.9991,0.0,
5392,2017,0.137,Sant Martí de Riucorb,259025,7.1776,0.1249,17.7108,5.7742,172.0,
5393,2017,0.0,Vall de Cardós,259010,9.7734,2.4333,25.0533,6.427899999999999,167.0,
5394,2017,0.0,Vinaixa,252555,9.5782,0.4492,69.0619,5.7933,683.0,
5395,2017,0.0672,Vilanova de la Barca,252542,17.187,1.6771,38.7715,11.716,1332.0,
5396,2017,0.0,"Vilosell, el",252537,4.3763,0.8128,50.812,2.5583,144.0,
5397,2017,0.4372,Vila-sana,252521,19.9984,3.8389,22.8518,14.489,3799.0,
5398,2017,0.0,Vilanova de Segrià,252516,7.5768,0.0,21.5368,5.5007,225.0,
5399,2017,0.1526,Vilanova de Meià,252509,7.5793,0.2175,48.9547,5.3414,890.0,
5400,2017,0.0,Torrelameu,252311,12.7648,3.7811,39.845,6.1347000000000005,1678.0,
5401,2017,0.0,Vilanova de Bellpuig,252483,12.9523,0.5932,19.4433,10.105599999999999,242.0,
5402,2017,0.0,"Valls d'Aguilar, les",259062,6.9572,0.7679,14.213,5.7801,249.0,
5403,2017,0.1099,Vilaller,252458,17.84,7.9133,37.3315,6.6876,1124.0,
5404,2017,0.1534,Vilagrassa,252445,11.899,3.2871,31.5262,6.2702,6592.0,
5405,2017,0.0,Vielha e Mijaran,252430,34.3961,3.9611,8.5433,22.872500000000002,3818.0,
5406,2017,0.0,Verdú,252424,10.5179,1.3113,33.409,5.8803,1045.0,
5407,2017,0.0,Vallfogona de Balaguer,252402,27.1133,3.6641,16.3736,20.3923,4152.0,
5408,2017,2.0173,"Valls de Valira, les",252398,8.8684,0.7829,6.1041,7.5196,21.0,
5409,2017,0.0,Vallbona de les Monges,252385,12.8633,3.4756,123.2947,6.5921,518.0,
5410,2017,0.4741,Tremp,252347,71.538,16.5849,28.9033,39.6493,2868.0,
5411,2017,0.5029,Torre-serona,252332,9.2534,1.3965,50.6093,6.0199,110.0,
5412,2017,0.0,"Pobla de Segur, la",251713,22.098,1.9961,11.6387,13.263099999999998,3245.0,
5413,2017,0.0,Vilanova de l'Aguda,252496,1.9729,0.2608,9.7037,1.5055,0.0,
5414,2017,0.0,"Albiol, l'",430038,0.9691,0.3166,3.6136,0.47950000000000004,0.0,
5415,2017,0.0,Arbolí,430154,0.9073,0.0294,12.7281,0.7117,179.0,
5416,2017,3.4652,Amposta,430141,178.0573,41.272,16.1282,96.3712,3277.0,
5417,2017,7.8018,"Ametlla de Mar, l'",430136,156.5637,61.9558,14.0899,70.7077,2586.0,
5418,2017,2.3793,Altafulla,430120,71.714,21.292,26.1064,39.9101,1895.0,
5419,2017,0.0,Almoster,430115,27.7153,9.1106,34.3202,13.539100000000001,582.0,
5420,2017,0.0,Alió,430108,11.0565,2.1549,55.6362,6.5275,127.0,
5421,2017,0.0,Alforja,430094,13.8703,2.2981,22.37,7.1727,888.0,
5422,2017,0.0,Alfara de Carles,430081,3.7484,0.536,10.5727,2.8222,580.0,
5423,2017,0.0,"Aleixar, l'",430075,2.8103,0.0533,11.43,1.7671999999999999,439.0,
5424,2017,0.0,Aldover,430069,4.7314,0.4252,5.3851,4.0653,445.0,
5425,2017,0.0,Castell de Mur,259046,5.5824,0.7518,31.4239,3.486,0.0,
5426,2017,10.6608,Alcanar,430043,175.1599,23.6434,13.8535,100.5355,1661.0,
5427,2017,0.0,Ribera d'Ondara,259059,10.7111,0.3401,68.3385,7.153499999999999,236.0,
5428,2017,0.4168,Albinyana,430022,32.4338,8.7854,13.5492,18.299599999999998,530.0,
5429,2017,0.0,Aiguamúrcia,430017,56.0739,32.2439,80.2933,16.5468,748.0,
5430,2017,0.0,Riu de Cerdanya,259139,2.0636,0.3291,34.8712,1.3635000000000002,0.0,
5431,2017,0.0,Gimenells i el Pla de la Font,259123,28.3876,5.0259,70.4083,15.5619,1711.0,
5432,2017,0.0,"Plans de Sió, els",259118,14.115,2.2219,27.0975,9.9724,957.0,
5433,2017,0.0,Josa i Tuixén,259101,3.5867,0.7102,58.0166,2.1894,296.0,
5434,2017,0.0,"Vansa i Fórnols, la",259097,5.3438,0.1479,29.8082,4.0703,300.0,
5435,2017,0.0,Fígols i Alinyà,259084,5.0321,0.2836,18.5045,3.6181,0.0,
5436,2017,0.0,Torrefeta i Florejacs,259078,11.523,1.5077,20.2773,8.8005,208.0,
5437,2017,0.0,Torregrossa,252304,23.236,1.772,20.0154,17.0766,633.0,
5438,2017,0.469,Alcover,430056,70.9706,24.5705,23.2725,32.6169,2019.0,
5439,2017,0.0679,Ribera d'Urgellet,251850,11.9877,1.2242,9.7375,9.3164,183.0,
5440,2017,0.4812,Sarroca de Bellera,252017,5.278,0.2251,87.0258,3.9655,1042.0,
5441,2017,0.0,Sarroca de Lleida,252000,3.444,0.3481,21.6093,2.2918,246.0,
5442,2017,0.0,Sant Guim de la Plana,251977,2.9395,0.4332,36.505,1.8546,0.0,
5443,2017,0.0,Sant Esteve de la Sarga,251961,3.4463,0.1088,19.1319,2.8819999999999997,0.0,
5444,2017,0.4221,Sant Ramon,251945,8.7812,1.2181,42.6683,5.3253,2690.0,
5445,2017,0.0,Sant Llorenç de Morunys,251930,19.101,3.1883,31.4916,12.4194,1756.0,
5446,2017,0.0,Sant Guim de Freixenet,251924,23.971,2.8675,34.9821,18.6816,1932.0,
5447,2017,0.0,Sanaüja,251919,11.566,1.7636,46.4861,6.1152999999999995,908.0,
5448,2017,0.0,Salàs de Pallars,251902,4.291,0.1369,13.5396,3.6978,228.0,
5449,2017,0.0,Torres de Segre,252326,36.0353,8.936,9.9793,23.3331,3239.0,
5450,2017,0.0,Riner,251863,2.8657,0.2783,25.1025,1.9054,0.0,
5451,2017,0.0,Seròs,252043,19.4967,5.6828,28.5724,7.939299999999999,1011.0,
5452,2017,0.0,Rialp,251832,5.1724,0.5867,36.7288,2.1395,1467.0,
5453,2017,9.9155,Puigverd de Lleida,251826,13.8168,1.5182,7.0305,11.457799999999999,581.0,
5454,2017,0.0,Puigverd d'Agramunt,251811,3.1341,0.5543,26.2508,1.7713,0.0,
5455,2017,0.0,Puiggròs,251804,4.5436,1.0764,26.5353,2.7241,154.0,
5456,2017,0.5151,Prullans,251790,6.2265,0.7187,22.4919,4.815799999999999,1491.0,
5457,2017,0.0,Preixens,251771,7.9152,0.8812,39.4653,5.2832,169.0,
5458,2017,0.0,Preixana,251765,4.5518,0.3941,20.8893,3.1274,756.0,
5459,2017,0.0,Prats i Sansor,251752,36.128,14.4701,212.5128,15.878,8711.0,
5460,2017,0.0,"Portella, la",251749,7.9863,0.9262,12.5239,6.0349,1088.0,
5461,2017,0.0,Llobera,251291,1.7699,0.2419,34.8785,0.7173,428.0,
5462,2017,0.0,Rosselló,251898,24.5153,5.4226,10.7703,15.1275,747.0,
5463,2017,0.0,Talavera,252167,7.1065,1.2135,28.6037,4.1157,688.0,
5464,2017,0.0,Torrefarrera,252287,20.7373,2.1325,6.1958,15.7219,3612.0,
5465,2017,0.7666,"Torre de Cabdella, la",252271,21.1471,3.922,23.1989,13.8716,211.0,
5466,2017,0.0,Torrebesses,252265,3.5812,0.2972,22.377,2.548,331.0,
5467,2017,0.0,Tornabous,252252,19.5832,2.0448,51.7223,12.848099999999999,590.0,
5468,2017,0.0,"Torms, els",252249,3.3466,0.2834,82.219,1.8157999999999999,653.0,
5469,2017,0.0,Torà,252234,19.5014,2.2823,13.4263,15.2353,1435.0,
5470,2017,0.0,Tiurana,252228,2.8389,1.5337,77.1896,0.5931,0.0,
5471,2017,0.5066,Tírvia,252213,5.6047,1.3915,79.9984,3.0465,0.0,
5472,2017,0.0,Térmens,252206,15.2768,1.073,8.2263,13.0644,2163.0,
5473,2017,0.0,Tarroja de Segarra,252192,2.6631,0.0287,28.8909,2.0547,337.0,
5474,2017,0.0,Senterada,252022,2.1411,0.0,17.4578,1.9036,412.0,
5475,2017,0.0,Tàrrega,252173,161.0941,30.591,25.3876,85.7431,3040.0,
5476,2017,2.3417,"Seu d'Urgell, la",252038,68.4994,10.6874,13.7835,40.8309,1930.0,
5477,2017,0.0,Talarn,252154,116.9423,0.0657,1623.4319,2.8535,3041.0,
5478,2017,0.0,Sunyer,252120,6.3096,0.9648,66.6191,2.9514,5167.0,
5479,2017,3.9904,Sudanell,252115,10.8804,0.9829,24.0902,7.1404,681.0,
5480,2017,0.0,Soses,252108,23.3725,6.3391,27.0926,12.3763,2044.0,
5481,2017,0.0,Sort,252094,30.1181,9.1618,19.4965,12.6095,3648.0,
5482,2017,0.0,Soriguera,252081,7.649,0.3465,23.878,5.829700000000001,2.0,
5483,2017,0.074,Solsona,252075,88.7336,22.7677,17.8603,47.2007,3276.0,
5484,2017,0.0,"Soleràs, el",252069,3.2967,0.0,43.0042,1.8056,12.0,
5485,2017,0.0,Sidamon,252056,21.1622,4.6374,60.1329,11.2727,2780.0,
5486,2017,0.0,Ponts,251728,25.2408,2.8173,14.3852,18.651699999999998,2153.0,
5487,2017,0.0,Tarrés,252189,3.6257,0.6674,165.248,1.3223,626.0,
5488,2017,0.2634,Riudellots de la Selva,171501,49.0758,16.1899,32.6758,25.3956,4527.0,
5489,2017,0.028,"Selva de Mar, la",171886,7.3206,1.6028,182.663,1.8071000000000002,372.0,
5490,2017,0.2159,Sant Feliu de Pallerols,171616,22.356,5.6959,28.2431,12.641,545.0,
5491,2017,11.4259,Sant Feliu de Guíxols,171609,193.5047,72.2461,13.8025,87.2312,1944.0,
5492,2017,0.0387,Sant Feliu de Buixalleu,171595,67.2215,21.8236,165.5796,15.1924,2516.0,
5493,2017,0.0,Sant Climent Sescebes,171582,7.8986,0.7424,30.4076,5.2038,409.0,
5494,2017,0.0,Sant Andreu Salou,171576,1.3808,0.2157,43.3538,0.5148,813.0,
5495,2017,0.0,Salt,171557,94.4162,19.1198,9.5809,41.5014,2078.0,
5496,2017,0.0,Sales de Llierca,171544,3.8726,0.6839,92.2686,1.2199,0.0,
5497,2017,0.0,Rupià,171539,4.1558,1.2819,17.2498,2.1143,1837.0,
5498,2017,0.0,Sant Gregori,171637,55.8728,13.8797,30.157,27.8816,925.0,
5499,2017,0.0,Riumors,171518,2.9296,0.2838,8.9038,2.4069000000000003,459.0,
5500,2017,0.0,Sant Hilari Sacalm,171642,46.6259,9.291,19.6956,26.3486,1740.0,
5501,2017,0.0,Riudaura,171498,4.2082,0.6618,20.879,2.5494,267.0,
5502,2017,2.1452,Riudarenes,171485,137.8254,75.5323,85.9789,31.7315,887.0,
5503,2017,1.5231,Ripoll,171479,119.8974,14.4711,17.117,63.5341,2104.0,
5504,2017,0.1795,Riells i Viabrea,171463,149.8667,69.7725,28.7232,69.2661,745.0,
5505,2017,0.962,Ribes de Freser,171450,22.172,5.4185,20.5703,11.6731,977.0,
5506,2017,0.0,Regencós,171447,4.7101,1.7783,26.0143,2.1766,9090.0,
5507,2017,0.3211,Rabós,171432,1.5164,0.1141,6.2112,1.2927,514.0,
5508,2017,0.0,Quart,171426,25.3631,6.085,13.1475,12.7211,1149.0,
5509,2017,3.1472,Puigcerdà,171411,86.2864,20.4354,20.7155,58.3617,3091.0,
5510,2017,0.0,"Port de la Selva, el",171404,43.0554,8.7684,41.0652,19.8535,3303.0,
5511,2017,3.7401,Roses,171523,218.5065,52.4012,13.7486,117.7842,2429.0,
5512,2017,0.0,Sant Miquel de Fluvià,171753,7.2986,0.1639,7.1371,6.705,4855.0,
5513,2017,0.0,"Saus, Camallera i Llampaies",171870,10.3061,1.0541,14.5634,8.030100000000001,1282.0,
5514,2017,2.6766,Sarrià de Ter,171864,47.1439,8.2331,12.8362,28.322499999999998,5216.0,
5515,2017,0.6906,Sant Joan les Fonts,171851,37.5888,9.3636,22.5259,21.1873,1283.0,
5516,2017,0.8346,Santa Pau,171848,17.2332,2.8668,21.3632,10.4627,693.0,
5517,2017,0.0,Sant Aniol de Finestres,171833,4.3641,1.0509,18.5016,2.6417,314.0,
5518,2017,0.0,Santa Llogaia d'Àlguema,171827,13.4929,2.0088,139.0782,5.250400000000001,17272.0,
5519,2017,44.0264,Santa Cristina d'Aro,171812,161.7404,67.3382,37.8575,61.967600000000004,1453.0,
5520,2017,2.1606,Santa Coloma de Farners,171805,104.0787,26.8793,17.7062,54.0564,1684.0,
5521,2017,12.4163,Sant Pere Pescador,171788,32.5826,9.6766,16.4357,19.3549,4068.0,
5522,2017,0.0,Sant Ferriol,171621,3.9077,1.237,12.2933,2.3308,715.0,
5523,2017,0.0,Sant Mori,171766,2.3781,0.6086,15.3023,1.3784,491.0,
5524,2017,2.2994,Porqueres,171371,66.6501,16.8787,22.937,36.812799999999996,897.0,
5525,2017,0.0,Sant Miquel de Campmajor,171740,1.9453,0.1385,62.9922,0.3831,0.0,
5526,2017,0.5293,Sant Martí Vell,171735,3.0645,0.3725,8.1488,1.9651,0.0,
5527,2017,1.7955,Sant Martí de Llémena,171729,7.4829,0.672,18.1753,3.7347,78.0,
5528,2017,0.0,Sant Llorenç de la Muga,171714,8.6897,1.2043,61.5781,5.7354,203.0,
5529,2017,0.5541,Vallfogona de Ripollès,171707,4.29,0.9084,92.4551,1.4955,157.0,
5530,2017,10.2541,Sant Julià de Ramis,171693,101.0237,13.8583,167.9728,28.0631,1779.0,
5531,2017,0.0495,Sant Joan de Mollet,171680,5.426,0.4721,12.8234,4.1847,295.0,
5532,2017,0.9322,Sant Joan de les Abadesses,171674,34.5341,11.7342,16.183,16.725,1253.0,
5533,2017,0.0,Sant Jordi Desvalls,171668,10.5999,0.8768,33.0578,7.205,1040.0,
5534,2017,1.7503,Sant Jaume de Llierca,171655,15.3043,3.6599,32.5124,8.144,2219.0,
5535,2017,0.0,Sant Pau de Segúries,171772,10.0017,1.8875,8.883,7.5136,902.0,
5536,2017,45.8427,Lloret de Mar,170950,353.6754,122.5317,13.9753,174.8778,2654.0,
5537,2017,0.0,Molló,171077,10.3081,4.3385,28.9588,4.9756,149.0,
5538,2017,0.0,Mollet de Peralada,171061,2.3131,0.1242,21.7745,1.5584,0.0,
5539,2017,0.2242,Mieres,171058,5.4398,1.6663,27.7845,2.5858999999999996,53.0,
5540,2017,8.1708,Maçanet de la Selva,171030,187.9774,84.9862,35.8624,76.38210000000001,1617.0,
5541,2017,0.0,Maçanet de Cabrenys,171024,20.806,8.1796,43.1882,9.0829,1289.0,
5542,2017,0.0,Massanes,171019,6.7185,1.4754,36.4364,2.5187,119.0,
5543,2017,0.0,Masarac,171002,4.1241,0.4094,10.7918,3.1712,774.0,
5544,2017,0.0,Meranges,170998,2.5987,0.4779,18.0581,1.7513,0.0,
5545,2017,0.0,Maià de Montcal,170985,12.4406,4.8154,62.7129,4.9286,137.0,
5546,2017,0.0,"Preses, les",171390,23.7578,6.063,25.9666,13.1144,5943.0,
5547,2017,0.0,"Llosses, les",170963,1.5448,0.6168,25.8372,0.38539999999999996,119.0,
5548,2017,0.0,Navata,171117,11.8909,0.4398,43.6575,5.745,305.0,
5549,2017,0.6084,Llívia,170947,19.6365,5.1088,23.11,11.2576,1427.0,
5550,2017,2.5458,Llers,170932,19.3283,2.8653,25.9689,11.8416,5298.0,
5551,2017,4.1533,Llançà,170926,114.7912,33.2336,27.8648,66.9551,2231.0,
5552,2017,0.3897,Llanars,170911,14.9387,5.6228,45.3272,5.9117,732.0,
5553,2017,0.0,Llambilles,170904,10.1045,2.0664,8.5513,4.4997,2475.0,
5554,2017,2.8176,Llagostera,170890,86.4955,33.7393,14.5419,39.2552,1643.0,
5555,2017,0.0,Lladó,170887,8.0831,1.1066,30.2976,4.6345,294.0,
5556,2017,0.0,Juià,170871,3.5608,0.2623,13.8688,2.404,437.0,
5557,2017,14.912,"Jonquera, la",170865,77.495,15.8509,53.5974,36.6081,24411.0,
5558,2017,0.0,Jafre,170852,5.1921,0.0928,31.1178,3.8712,570.0,
5559,2017,0.0,Madremanya,170979,3.8935,0.0,92.3991,1.2692999999999999,0.0,
5560,2017,0.0,Massalcoreig,251312,4.5918,0.0862,13.5975,3.2965,325.0,
5561,2017,0.0,Pardines,171254,1.6117,0.3436,11.0737,1.0909,0.0,
5562,2017,0.0,Pontós,171365,3.6885,0.9075,29.3302,2.0771,538.0,
5563,2017,1.7146,Pont de Molins,171352,7.3899,1.3616,37.6394,4.0503,1782.0,
5564,2017,0.2509,Planoles,171349,12.1555,2.8192,48.5047,7.9181,271.0,
5565,2017,0.0,"Planes d'Hostoles, les",171334,23.6242,4.427,30.6747,13.513,915.0,
5566,2017,2.5017,Peralada,171328,41.8254,10.1417,49.6112,22.4225,477.0,
5567,2017,0.0,"Pera, la",171306,4.9082,0.5171,19.9425,3.4797000000000002,1586.0,
5568,2017,0.0,Pedret i Marzà,171292,2.0645,0.1317,11.9348,1.7108,3323.0,
5569,2017,0.0,Pau,171289,10.6008,4.2327,34.1373,4.5349,845.0,
5570,2017,0.1766,Parlavà,171267,8.5218,0.4565,39.3318,6.2463999999999995,2470.0,
5571,2017,0.0,Montagut i Oix,171096,7.5737,1.7346,16.1971,4.2795000000000005,381.0,
5572,2017,7.48,Pals,171241,124.0348,13.8356,226.4562,52.328199999999995,1548.0,
5573,2017,3.0844,Mont-ras,171100,14.6657,2.0587,6.3815,10.911999999999999,5183.0,
5574,2017,0.0,Palau-sator,171215,6.7341,1.8486,23.9292,4.1065,912.0,
5575,2017,3.1831,Palau-saverdera,171208,30.5892,9.2269,38.1613,14.7335,420.0,
5576,2017,0.0,Palau de Santa Eulàlia,171194,1.6222,0.1492,6.2557,1.413,719.0,
5577,2017,2.5292,Palamós,171181,143.1066,30.8767,8.4479,63.481899999999996,3196.0,
5578,2017,11.7494,Palafrugell,171175,235.8765,69.6929,12.9865,134.6948,2575.0,
5579,2017,0.47,Osor,171169,6.2717,1.0314,51.8907,2.9567,133.0,
5580,2017,0.0,Ordis,171156,8.2853,2.261,16.3128,2.7526,137.0,
5581,2017,7.9231,Olot,171143,259.0365,41.413,11.0428,148.4615,2311.0,
5582,2017,0.0,Ogassa,171122,10.0216,4.7765,91.9491,2.9589,123.0,
5583,2017,0.1373,Portbou,171387,12.9226,2.5094,11.2012,31.6924,2743.0,
5584,2017,0.0,Bovera,250560,3.4195,0.086,30.2984,2.3341000000000003,211.0,
5585,2017,0.1736,Algerri,250156,5.9224,0.302,9.8136,5.0314,1010.0,
5586,2017,0.0,Arbeca,250292,30.0573,2.1856,22.7574,22.1696,1123.0,
5587,2017,0.0,Anglesola,250273,16.7594,1.9725,21.7907,11.8128,1303.0,
5588,2017,0.825,Naut Aran,250254,41.9166,10.4635,23.7377,26.0263,2203.0,
5589,2017,0.0,Alt Àneu,250241,9.3681,1.5943,16.4892,7.103,1007.0,
5590,2017,10.7992,Alpicat,250236,74.2172,17.6588,27.5944,39.215199999999996,1560.0,
5591,2017,0.0,Alòs de Balaguer,250220,2.3739,0.2493,27.0097,1.552,0.0,
5592,2017,0.0,Almenar,250215,48.7601,16.5034,21.1666,24.6968,2787.0,
5593,2017,0.0,Almatret,250208,6.1886,1.3068,50.4478,3.0731,881.0,
5594,2017,0.0,Almacelles,250194,43.2029,5.0383,13.4829,30.6358,2005.0,
5595,2017,0.0,"Alamús, els",250045,9.2838,1.2416,12.6178,7.0618,2607.0,
5596,2017,0.0,Alguaire,250169,25.2757,1.9318,18.7068,17.346899999999998,1965.0,
5597,2017,0.0,Arsèguel,250328,1.3377,0.3234,7.9234,0.9493,268.0,
5598,2017,1.837,Alfés,250143,8.3591,1.8073,34.2889,4.3245000000000005,2188.0,
5599,2017,0.0,Alfarràs,250138,25.1018,2.0228,15.3751,17.793599999999998,2035.0,
5600,2017,0.0,Alcoletge,250122,45.0468,10.6062,24.78,25.725499999999997,1552.0,
5601,2017,1.6491,Alcarràs,250117,91.9366,20.6652,10.7852,60.3999,2248.0,
5602,2017,0.0,Alcanó,250100,2.2891,0.0865,8.5052,1.9941999999999998,181.0,
5603,2017,0.0,"Albi, l'",250096,13.9899,2.6977,28.985,8.0673,589.0,
5604,2017,0.124,Albesa,250083,13.4195,1.8131,11.1965,9.6507,351.0,
5605,2017,0.0,Albatàrrec,250077,15.6164,2.6719,16.1835,9.262799999999999,475.0,
5606,2017,0.0,"Albagés, l'",250061,7.4348,1.0514,47.0833,3.9581,351.0,
5607,2017,0.0663,Alàs i Cerc,250058,5.2249,0.1535,13.6058,4.3389,291.0,
5608,2017,0.0,Alins,250175,7.9261,0.9542,33.2758,5.6297999999999995,31.0,
5609,2017,0.0,Bassella,250447,3.3093,0.1279,13.8414,2.3651,1358.0,
5610,2017,0.3077,Palol de Revardit,171236,3.4545,0.879,8.7868,2.1561,2786.0,
5611,2017,0.0,"Cellera de Ter, la",171899,14.2145,2.2736,15.661,8.757,2817.0,
5612,2017,0.0,Biosca,250557,4.4733,1.3502,24.8608,2.3337,151.0,
5613,2017,0.4167,Benavent de Segrià,250539,11.0594,0.7646,17.5352,7.7417,1207.0,
5614,2017,0.0,Bellvís,250523,15.6709,1.6267,11.543,11.417100000000001,2586.0,
5615,2017,0.0,Bellver de Cerdanya,250518,40.3212,6.145,19.2646,28.016,1722.0,
5616,2017,1.972,Bellpuig,250501,66.7348,13.8472,21.9846,42.7148,2206.0,
5617,2017,0.0,Bellmunt d'Urgell,250498,4.5713,0.1834,53.3186,3.1678,0.0,
5618,2017,0.3561,Bell-lloc d'Urgell,250485,27.2175,4.752,12.6135,22.0093,1325.0,
5619,2017,0.0,Bellcaire d'Urgell,250479,14.8012,0.713,23.4907,11.182400000000001,1826.0,
5620,2017,0.3659,"Pont de Bar, el",250306,4.9699,0.7791,19.3722,3.2881,199.0,
5621,2017,0.0,Bausen,250450,1.1917,0.0,13.4419,1.1016,15657.0,
5622,2017,0.0,Arres,250313,1.1963,0.0141,11.1551,1.1164,0.0,
5623,2017,0.0,"Vall de Boí, la",250432,25.6676,5.233,60.909,13.850100000000001,2075.0,
5624,2017,0.0,"Baronia de Rialb, la",250426,5.7752,1.2043,39.7297,3.6372999999999998,128.0,
5625,2017,0.0,Barbens,250411,10.8111,1.6624,17.1653,7.5471,1018.0,
5626,2017,0.0,Balaguer,250404,144.3768,40.6416,20.5634,69.2931,2456.0,
5627,2017,0.0,Baix Pallars,250390,6.2807,0.6761,10.7054,4.9428,117.0,
5628,2017,0.0,Aitona,250387,15.2966,0.8704,16.0098,10.3383,1069.0,
5629,2017,0.0,Aspa,250365,2.5025,0.0923,29.2271,1.7018999999999997,84.0,
5630,2017,0.0,Artesa de Segre,250349,51.4574,9.0571,31.2414,29.5725,5287.0,
5631,2017,0.0,Artesa de Lleida,250334,17.6648,1.3332,25.2225,11.849499999999999,2385.0,
5632,2017,0.0,"Sentiu de Sió, la",250352,14.6795,3.8196,72.3906,7.4008,996.0,
5633,2017,0.0,Belianes,250463,10.0293,1.6398,32.7193,6.6875,1364.0,
5634,2017,0.0,Torroella de Fluvià,171984,10.2073,1.2194,25.5674,7.228899999999999,1298.0,
5635,2017,0.0,Vidrà,172121,9.5258,5.0749,80.0952,2.9118,475.0,
5636,2017,0.0,Verges,172116,13.8534,0.9719,31.3535,8.4655,1443.0,
5637,2017,0.0,Ventalló,172109,6.2781,0.4005,30.5604,2.952,602.0,
5638,2017,0.0,Vall-llobrega,172095,23.017,8.7206,27.011,10.8794,3456.0,
5639,2017,0.0,"Vall de Bianya, la",172082,14.0247,3.9609,15.4379,8.0381,639.0,
5640,2017,1.5364,"Vall d'en Bas, la",172076,39.2131,7.9128,23.4548,22.386,630.0,
5641,2017,0.0,Urús,172060,6.453,1.8287,21.9892,4.238099999999999,0.0,
5642,2017,0.0,Ullastret,172057,2.961,0.2579,4.4377,2.5722,576.0,
5643,2017,0.854,Ullà,172044,14.9214,2.6374,11.5848,10.8191,1230.0,
5644,2017,0.0,Ultramort,172039,3.2794,0.1409,28.4636,2.5237,472.0,
