,Any,Zones verdes,Literal,Codi
6217,2018,4.0882,Batea,430228
6218,2018,2.234,Barberà de la Conca,430213
6219,2018,16.1185,Banyeres del Penedès,430206
6220,2018,0.7518,Castell de Mur,259046
6221,2018,0.8409,Bot,430326
6222,2018,0.9829,Sudanell,252115
6223,2018,2.0448,Tornabous,252252
6224,2018,0.2834,"Torms, els",252249
6225,2018,2.2823,Torà,252234
6226,2018,1.5337,Tiurana,252228
6227,2018,1.3915,Tírvia,252213
6228,2018,1.073,Térmens,252206
6229,2018,0.0287,Tarroja de Segarra,252192
6230,2018,0.6674,Tarrés,252189
6231,2018,30.591,Tàrrega,252173
6232,2018,1.4911,Talavera,252167
6233,2018,0.7679,"Valls d'Aguilar, les",259062
6234,2018,0.9648,Sunyer,252120
6235,2018,2.1325,Torrefarrera,252287
6236,2018,6.3391,Soses,252108
6237,2018,9.1618,Sort,252094
6238,2018,0.3465,Soriguera,252081
6239,2018,22.7677,Solsona,252075
6240,2018,0.0,"Soleràs, el",252069
6241,2018,4.6374,Sidamon,252056
6242,2018,5.6828,Seròs,252043
6243,2018,11.3222,"Seu d'Urgell, la",252038
6244,2018,0.0,Senterada,252022
6245,2018,0.2251,Sarroca de Bellera,252017
6246,2018,0.3481,Sarroca de Lleida,252000
6247,2018,0.0657,Talarn,252154
6248,2018,3.2871,Vilagrassa,252445
6249,2018,0.3215,"Guingueta d'Àneu, la",259031
6250,2018,0.1249,Sant Martí de Riucorb,259025
6251,2018,2.4333,Vall de Cardós,259010
6252,2018,0.4492,Vinaixa,252555
6253,2018,1.6771,Vilanova de la Barca,252542
6254,2018,0.8128,"Vilosell, el",252537
6255,2018,3.8389,Vila-sana,252521
6256,2018,0.0,Vilanova de Segrià,252516
6257,2018,0.2175,Vilanova de Meià,252509
6258,2018,0.2608,Vilanova de l'Aguda,252496
6259,2018,0.5932,Vilanova de Bellpuig,252483
6260,2018,0.2972,Torrebesses,252265
6261,2018,7.9133,Vilaller,252458
6262,2018,3.922,"Torre de Cabdella, la",252271
6263,2018,3.9611,Vielha e Mijaran,252430
6264,2018,1.3113,Verdú,252424
6265,2018,3.6634,Vallfogona de Balaguer,252402
6266,2018,0.7829,"Valls de Valira, les",252398
6267,2018,3.4756,Vallbona de les Monges,252385
6268,2018,16.5849,Tremp,252347
6269,2018,1.3965,Torre-serona,252332
6270,2018,8.936,Torres de Segre,252326
6271,2018,3.7811,Torrelameu,252311
6272,2018,1.7721,Torregrossa,252304
6273,2018,0.1138,Conesa,430461
6274,2018,0.0,Vilamòs,252477
6275,2018,0.6049,Poboleda,431129
6276,2018,2.9369,"Riba, la",431248
6277,2018,62.5025,Reus,431233
6278,2018,0.7586,Renau,431227
6279,2018,3.4842,Rasquera,431212
6280,2018,19.7434,Querol,431205
6281,2018,2.3474,Puigpelat,431191
6282,2018,20.9318,Pratdip,431188
6283,2018,0.3152,Prat de Comte,431172
6284,2018,8.5182,Prades,431166
6285,2018,0.1436,Pradell de la Teixeta,431153
6286,2018,37.8446,"Sénia, la",430445
6287,2018,4.8191,"Pont d'Armentera, el",431135
6288,2018,5.3033,Riudecanyes,431270
6289,2018,15.8712,"Pobla de Montornès, la",431114
6290,2018,1.8832,"Pobla de Massaluca, la",431107
6291,2018,2.2511,"Pobla de Mafumet, la",431093
6292,2018,4.2432,"Pla de Santa Maria, el",431080
6293,2018,10.009,Pira,431074
6294,2018,0.6516,"Pinell de Brai, el",431068
6295,2018,0.6212,"Piles, les",431055
6296,2018,9.5257,"Perelló, el",431042
6297,2018,5.7426,Perafort,431037
6298,2018,0.6496,Paüls,431021
6299,2018,0.5926,Passanant i Belltall,431016
6300,2018,0.8563,Porrera,431140
6301,2018,2.3902,Santa Bàrbara,431384
6302,2018,0.9912,"Torre de Fontaubella, la",431515
6303,2018,1.5533,Tivissa,431508
6304,2018,1.0861,Tivenys,431495
6305,2018,205.071,Tarragona,431482
6306,2018,1.1222,Solivella,431476
6307,2018,0.7971,Senan,431460
6308,2018,14.9861,"Selva del Camp, la",431457
6309,2018,2.4064,"Secuita, la",431444
6310,2018,0.158,Savallà del Comtat,431439
6311,2018,9.0108,Sarral,431423
6312,2018,0.3268,Pontils,431418
6313,2018,6.8748,Riba-roja d'Ebre,431251
6314,2018,10.6971,Santa Coloma de Queralt,431397
6315,2018,7.5255,"Riera de Gaià, la",431264
6316,2018,7.158,Sant Jaume dels Domenys,431378
6317,2018,41.7839,Sant Carles de la Ràpita,431362
6318,2018,3.0154,Salomó,431359
6319,2018,0.8816,"Rourell, el",431346
6320,2018,13.6416,Roquetes,431331
6321,2018,2.2316,Rodonyà,431325
6322,2018,37.844,Roda de Berà,431310
6323,2018,0.4722,Rocafort de Queralt,431303
6324,2018,5.871,Riudoms,431299
6325,2018,1.6611,Riudecols,431286
6326,2018,1.329,Nulles,430982
6327,2018,24.5812,Santa Oliva,431401
6328,2018,0.0936,"Febró, la",430574
6329,2018,20.8866,"Pallaresos, els",431009
6330,2018,0.2887,Gratallops,430691
6331,2018,0.8367,Godall,430688
6332,2018,0.5097,Ginestar,430672
6333,2018,1.0675,"Garidells, els",430666
6334,2018,2.5954,Garcia,430653
6335,2018,1.2785,Gandesa,430640
6336,2018,0.6526,"Galera, la",430635
6337,2018,0.5373,Freginals,430629
6338,2018,0.5156,Forès,430614
6339,2018,13.8272,Flix,430607
6340,2018,1.9919,Horta de Sant Joan,430712
6341,2018,0.1051,"Figuera, la",430580
6342,2018,0.2714,"Lloar, el",430727
6343,2018,0.7233,"Fatarella, la",430568
6344,2018,8.7168,Falset,430555
6345,2018,5.9384,"Espluga de Francolí, l'",430542
6346,2018,0.9907,Duesaigües,430537
6347,2018,1.8153,Xerta,430521
6348,2018,40.222,Cunit,430516
6349,2018,13.022,Creixell,430509
6350,2018,4.3822,Cornudella de Montsant,430496
6351,2018,0.798,Corbera d'Ebre,430483
6352,2018,48.2136,Constantí,430477
6353,2018,1.2181,Sant Ramon,251945
6354,2018,0.7207,Figuerola del Camp,430593
6355,2018,0.4303,Miravet,430846
6356,2018,0.3563,Colldejou,430458
6357,2018,1.7721,"Nou de Gaià, la",430976
6358,2018,0.3071,"Morera de Montsant, la",430960
6359,2018,3.6806,"Morell, el",430957
6360,2018,6.0095,Móra la Nova,430944
6361,2018,14.1323,Móra d'Ebre,430939
6362,2018,54.8453,Mont-roig del Camp,430923
6363,2018,1.8631,Mont-ral,430918
6364,2018,75.8967,"Montmell, el",430901
6365,2018,0.7786,Montferri,430897
6366,2018,4.0614,Montbrió del Camp,430884
6367,2018,1.3969,"Guiamets, els",430705
6368,2018,0.4018,"Molar, el",430859
6369,2018,0.6803,"Palma d'Ebre, la",430995
6370,2018,0.4535,"Milà, el",430831
6371,2018,0.5993,"Masroig, el",430825
6372,2018,3.9945,Maspujols,430810
6373,2018,0.1398,"Masó, la",430803
6374,2018,7.1416,Masllorenç,430799
6375,2018,0.8619,Masdenverge,430786
6376,2018,0.1306,Mas de Barberans,430770
6377,2018,2.7058,Marçà,430764
6378,2018,0.045,Margalef,430751
6379,2018,5.1044,Llorenç del Penedès,430748
6380,2018,1.2226,Llorac,430733
6381,2018,11.0538,Montblanc,430862
6382,2018,17.6588,Alpicat,250236
6383,2018,1.2035,"Avellanes i Santa Linya, les",250371
6384,2018,0.0923,Aspa,250365
6385,2018,3.8196,"Sentiu de Sió, la",250352
6386,2018,9.0571,Artesa de Segre,250349
6387,2018,1.3332,Artesa de Lleida,250334
6388,2018,0.3234,Arsèguel,250328
6389,2018,0.0141,Arres,250313
6390,2018,0.7791,"Pont de Bar, el",250306
6391,2018,2.1856,Arbeca,250292
6392,2018,1.9725,Anglesola,250273
6393,2018,0.9759,Castellnou de Seana,250680
6394,2018,1.5943,Alt Àneu,250241
6395,2018,42.7915,Balaguer,250404
6396,2018,0.2493,Alòs de Balaguer,250220
6397,2018,16.5034,Almenar,250215
6398,2018,1.3068,Almatret,250208
6399,2018,5.0383,Almacelles,250194
6400,2018,0.9542,Alins,250175
6401,2018,3.2958,Alguaire,250169
6402,2018,0.302,Algerri,250156
6403,2018,1.8073,Alfés,250143
6404,2018,2.0228,Alfarràs,250138
6405,2018,10.6062,Alcoletge,250122
6406,2018,20.6652,Alcarràs,250117
6407,2018,12.1817,Naut Aran,250254
6408,2018,6.145,Bellver de Cerdanya,250518
6409,2018,0.4332,Sant Guim de la Plana,251977
6410,2018,0.0,Castellar de la Ribera,250642
6411,2018,0.0,Canejan,250637
6412,2018,4.4609,Camarasa,250621
6413,2018,0.1031,Cabó,250616
6414,2018,0.3539,Cabanabona,250609
6415,2018,2.4622,Bossòst,250595
6416,2018,6.1109,"Borges Blanques, les",250582
6417,2018,0.0445,"Bòrdes, Es",250576
6418,2018,0.086,Bovera,250560
6419,2018,1.3502,Biosca,250557
6420,2018,0.8704,Aitona,250387
6421,2018,1.6267,Bellvís,250523
6422,2018,0.6761,Baix Pallars,250390
6423,2018,13.8472,Bellpuig,250501
6424,2018,0.1834,Bellmunt d'Urgell,250498
6425,2018,4.8936,Bell-lloc d'Urgell,250485
6426,2018,0.713,Bellcaire d'Urgell,250479
6427,2018,1.6398,Belianes,250463
6428,2018,0.0,Bausen,250450
6429,2018,0.1279,Bassella,250447
6430,2018,5.233,"Vall de Boí, la",250432
6431,2018,1.2043,"Baronia de Rialb, la",250426
6432,2018,1.6624,Barbens,250411
6433,2018,1.8131,Albesa,250083
6434,2018,0.7646,Benavent de Segrià,250539
6435,2018,41.6931,Tossa de Mar,172023
6436,2018,0.0865,Alcanó,250100
6437,2018,0.7582,"Torre de l'Espanyol, la",431520
6438,2018,68.9924,Vidreres,172137
6439,2018,54.0702,Castellgalí,080615
6440,2018,0.9719,Verges,172116
6441,2018,0.4005,Ventalló,172109
6442,2018,8.7206,Vall-llobrega,172095
6443,2018,3.9609,"Vall de Bianya, la",172082
6444,2018,7.9128,"Vall d'en Bas, la",172076
6445,2018,1.8287,Urús,172060
6446,2018,0.2579,Ullastret,172057
6447,2018,0.2364,Viladasens,172168
6448,2018,0.1409,Ultramort,172039
6449,2018,2.1975,Viladamat,172174
6450,2018,0.6975,Toses,172018
6451,2018,4.2043,Tortellà,172001
6452,2018,31.3072,Torroella de Montgrí,171997
6453,2018,1.2194,Torroella de Fluvià,171984
6454,2018,0.4623,Torrent,171978
6455,2018,0.1954,Terrades,171962
6456,2018,2.7708,"Tallada d'Empordà, la",171959
6457,2018,0.0,Susqueda,171946
6458,2018,32.5434,Sils,171931
6459,2018,1.0101,Setcases,171925
6460,2018,1.4202,Serra de Daró,171910
6461,2018,2.6374,Ullà,172044
6462,2018,2.1641,Vilopriu,172327
6463,2018,0.203,Castelló de Farfanya,250693
6464,2018,2.6719,Albatàrrec,250077
6465,2018,1.0514,"Albagés, l'",250061
6466,2018,0.1535,Alàs i Cerc,250058
6467,2018,1.2416,"Alamús, els",250045
6468,2018,12.1246,Agramunt,250030
6469,2018,7.6347,Àger,250024
6470,2018,0.183,Abella de la Conca,250019
6471,2018,2.3617,Sant Julià del Llor i Bonmatí,179032
6472,2018,8.7277,Forallac,179026
6473,2018,4.8072,Vilablareix,172155
6474,2018,5.677,Vilobí d'Onyar,172333
6475,2018,2.6977,"Albi, l'",250096
6476,2018,0.5876,Vila-sacra,172305
6477,2018,0.1738,Vilanant,172288
6478,2018,1.1737,Vilamaniscle,172272
6479,2018,19.6091,Vilamalla,172266
6480,2018,0.3246,Vilamacolum,172253
6481,2018,1.3773,Vilallonga de Ter,172240
6482,2018,2.8084,Vilajuïga,172235
6483,2018,2.8317,Vilaür,172229
6484,2018,6.2273,Vilafant,172214
6485,2018,8.4981,Viladrau,172207
6486,2018,1.6661,Vilademuls,172180
6487,2018,0.0273,Biure,172348
6488,2018,0.6377,Odèn,251484
6489,2018,30.8197,"Coma i la Pedra, la",251636
6490,2018,4.1452,Conca de Dalt,251615
6491,2018,3.6309,"Palau d'Anglesola, el",251581
6492,2018,0.0579,Ossó de Sió,251575
6493,2018,7.1627,Os de Balaguer,251569
6494,2018,0.9343,Organyà,251556
6495,2018,0.1704,"Omells de na Gaia, els",251543
6496,2018,1.4859,"Omellons, els",251538
6497,2018,0.7491,"Oluges, les",251522
6498,2018,8.6599,Olius,251517
6499,2018,4.3222,Castelldans,250674
6500,2018,2.7479,Oliana,251497
6501,2018,0.0,Pinell de Solsonès,251667
6502,2018,1.0191,Navès,251462
6503,2018,0.1463,Nalec,251459
6504,2018,1.0498,Montornès de Segarra,251431
6505,2018,2.269,Montoliu de Lleida,251425
6506,2018,0.9127,Montoliu de Segarra,251410
6507,2018,12.7808,Montferrer i Castellbò,251403
6508,2018,2.7155,Montellà i Martinet,251399
6509,2018,2.1194,Montgai,251386
6510,2018,19.1809,Mollerussa,251370
6511,2018,0.0,"Molsosa, la",251364
6512,2018,5.8277,Miralcamp,251351
6513,2018,1.2441,Oliola,251500
6514,2018,0.8812,Preixens,251771
6515,2018,1.3546,Serinyà,171903
6516,2018,3.1883,Sant Llorenç de Morunys,251930
6517,2018,2.8675,Sant Guim de Freixenet,251924
6518,2018,1.7636,Sanaüja,251919
6519,2018,0.1369,Salàs de Pallars,251902
6520,2018,5.4226,Rosselló,251898
6521,2018,0.2783,Riner,251863
6522,2018,1.2242,Ribera d'Urgellet,251850
6523,2018,0.5867,Rialp,251832
6524,2018,1.5182,Puigverd de Lleida,251826
6525,2018,0.5543,Puigverd d'Agramunt,251811
6526,2018,1.3913,Penelles,251641
6527,2018,0.7187,Prullans,251790
6528,2018,0.7782,Peramola,251654
6529,2018,0.3941,Preixana,251765
6530,2018,14.6138,Prats i Sansor,251752
6531,2018,0.9262,"Portella, la",251749
6532,2018,13.0768,"Pont de Suert, el",251734
6533,2018,3.0529,Ponts,251728
6534,2018,1.9961,"Pobla de Segur, la",251713
6535,2018,0.5674,Bellaguarda,251706
6536,2018,1.2798,"Pobla de Cérvoles, la",251692
6537,2018,0.5523,"Poal, el",251689
6538,2018,1.2759,Pinós,251673
6539,2018,1.5951,Massoteres,251327
6540,2018,1.0764,Puiggròs,251804
6541,2018,0.693,Espot,250827
6542,2018,1.3963,Menàrguens,251348
6543,2018,4.7881,Golmés,250997
6544,2018,0.258,Gavet de la Conca,250984
6545,2018,0.8845,Fulleda,250978
6546,2018,1.2095,"Fuliola, la",250962
6547,2018,1.0975,Foradada,250946
6548,2018,0.8514,Fondarella,250931
6549,2018,0.8254,"Floresta, la",250925
6550,2018,0.1436,Farrera,250899
6551,2018,0.0,Estamariu,250886
6552,2018,0.0299,Esterri de Cardós,250870
6553,2018,0.3679,"Granadella, la",251018
6554,2018,1.0806,Estaràs,250851
6555,2018,1.805,"Granja d'Escarp, la",251023
6556,2018,1.1625,"Espluga Calba, l'",250812
6557,2018,1.612,Cubells,250791
6558,2018,0.8575,Corbins,250788
6559,2018,1.2205,Coll de Nargó,250772
6560,2018,0.8235,"Cogul, el",250766
6561,2018,0.2097,Clariana de Cardener,250753
6562,2018,0.114,Ciutadilla,250740
6563,2018,0.5916,Cervià de les Garrigues,250735
6564,2018,30.5503,Cervera,250729
6565,2018,0.2417,Cava,250714
6566,2018,0.6297,Castellserà,250707
6567,2018,4.132,Esterri d'Àneu,250864
6568,2018,4.1555,Juneda,251193
6569,2018,0.1088,Sant Esteve de la Sarga,251961
6570,2018,0.0862,Massalcoreig,251312
6571,2018,0.4284,Maldà,251305
6572,2018,0.2419,Llobera,251291
6573,2018,2.4031,Llimiana,251288
6574,2018,0.3243,Lles de Cerdanya,251272
6575,2018,0.5515,Llavorsí,251266
6576,2018,1.7814,Llardecans,251253
6577,2018,0.0,Lladurs,251240
6578,2018,2.2188,Lladorre,251235
6579,2018,2.8448,Linyola,251229
6580,2018,2.8305,Gósol,251001
6581,2018,249.293,Lleida,251207
6582,2018,1.6487,Maials,251333
6583,2018,0.6978,Juncosa,251180
6584,2018,2.9307,Isona i Conca Dellà,251155
6585,2018,0.0,Ivorra,251142
6586,2018,3.3376,Ivars d'Urgell,251137
6587,2018,0.6949,Ivars de Noguera,251121
6588,2018,0.3277,Guixers,251116
6589,2018,12.6992,Guissona,251109
6590,2018,0.9208,Guimerà,251095
6591,2018,0.2165,Granyena de les Garrigues,251057
6592,2018,1.5255,Granyena de Segarra,251044
6593,2018,2.0868,Granyanella,251039
6594,2018,0.4937,Les,251214
6595,2018,16.1202,Valls,431613
6596,2018,1.4195,Vilanova de Prades,431687
6597,2018,3.0698,Vilanova d'Escornalbou,431671
6598,2018,2.5936,Vilallonga del Camp,431665
6599,2018,1.3063,Vilabella,431652
6600,2018,7.6495,Vespella de Gaià,431649
6601,2018,0.7087,Torroja del Priorat,431541
6602,2018,55.2747,Vandellòs i l'Hospitalet de l'Infant,431628
6603,2018,46.3933,Vila-seca,431711
6604,2018,2.404,Vallmoll,431606
6605,2018,0.3285,Vallfogona de Riucorb,431592
6606,2018,0.4559,Vallclara,431589
6607,2018,0.3249,Ulldemolins,431573
6608,2018,13.4558,Ulldecona,431567
6609,2018,114.877,Tortosa,431554
6610,2018,94.3048,"Vendrell, el",431634
6611,2018,0.6992,Vinebre,431779
6612,2018,24.4519,Torredembarra,431536
6613,2018,0.0,Medinyà,171045
6614,2018,48.3465,"Canonja, la",439076
6615,2018,27.3356,"Ampolla, l'",439060
6616,2018,58.1,Salou,439057
6617,2018,8.7764,"Aldea, l'",439044
6618,2018,0.3714,Vilaplana,431690
6619,2018,2.4309,Vinyols i els Arcs,431785
6620,2018,1.8805,Vila-rodona,431704
6621,2018,2.0646,Vimbodí i Poblet,431763
6622,2018,0.4031,Vilalba dels Arcs,431750
6623,2018,0.3504,"Vilella Baixa, la",431747
6624,2018,0.0193,"Vilella Alta, la",431732
6625,2018,2.2524,Vilaverd,431726
6626,2018,11.8374,Deltebre,439018
6627,2018,2.3515,Sant Jaume d'Enveja,439023
6628,2018,13.5736,Camarles,439039
6629,2019,6.7134,Avinyonet de Puigventós,170123
6630,2019,5.3814,Campllong,170388
6631,2019,0.5458,"Vajol, la",170144
6632,2019,23.4712,Banyoles,170157
6633,2019,5.9011,Bàscara,170160
6634,2019,0.7455,Bellcaire d'Empordà,170182
6635,2019,11.7981,Besalú,170195
6636,2019,38.631,Bescanó,170209
6637,2019,0.8979,Beuda,170216
6638,2019,12.0786,"Bisbal d'Empordà, la",170221
6639,2019,48.1503,Blanes,170237
6640,2019,3.2278,Vallbona d'Anoia,082922
6641,2019,1.8021,Camós,170353
6642,2019,66.1195,Caldes de Malavella,170335
6643,2019,79.4706,Calonge de Segarra,170340
6644,2019,0.8375,"Armentera, l'",170118
6645,2019,11.0194,Bolvir,170242
6646,2019,4.9145,Bordils,170255
6647,2019,0.8821,Borrassà,170268
6648,2019,4.8663,Breda,170274
6649,2019,1.0743,Brunyola,170280
6650,2019,0.6953,Boadella i les Escaules,170293
6651,2019,0.0,Cabanes,170307
6652,2019,0.4549,Cabanelles,170314
6653,2019,11.9848,Cadaqués,170329
6654,2019,5.0838,Campdevànol,170366
6655,2019,1.9,Vilada,082994
6656,2019,99.7282,Begur,170139
6657,2019,1.6637,Vilalba Sasserra,083067
6658,2019,65.0008,Vilafranca del Penedès,083054
6659,2019,4.9239,Vilobí del Penedès,083041
6660,2019,0.8587,Vilanova de Sau,083036
6661,2019,0.1148,Viver i Serrateix,083089
6662,2019,68.6196,Viladecans,083015
6663,2019,1.1806,Rupit i Pruit,089019
6664,2019,1.4457,Puigdàlber,081748
6665,2019,1.3753,Veciana,082975
6666,2019,17.0884,Vallromanes,082969
6667,2019,209.858,Vallirana,082956
6668,2019,57.416,Vallgorguina,082943
6669,2019,2.3144,Vallcebre,082938
6670,2019,12.3803,Vilanova del Camí,083020
6671,2019,0.0,Albanyà,170031
6672,2019,0.4119,Argelaguer,170101
6673,2019,27.6654,Arbúcies,170097
6674,2019,15.532,Anglès,170084
6675,2019,5.2621,Amer,170078
6676,2019,12.2222,Alp,170062
6677,2019,57.0359,Vilanova i la Geltrú,083073
6678,2019,0.9438,Albons,170046
6679,2019,21.5515,Camprodon,170391
6680,2019,2.2376,Aiguaviva,170025
6681,2019,1.8214,Agullana,170010
6682,2019,10.0296,"Palma de Cervelló, la",089058
6683,2019,11.7099,Badia del Vallès,089045
6684,2019,0.2194,Sant Julià de Cerdanyola,089030
6685,2019,32.2267,Vilanova del Vallès,089024
6686,2019,0.4742,"Far d'Empordà, el",170059
6687,2019,3.7301,Guils de Cerdanya,170828
6688,2019,0.3842,Garrigàs,170754
6689,2019,1.1066,Lladó,170887
6690,2019,0.2623,Juià,170871
6691,2019,15.9372,"Jonquera, la",170865
6692,2019,0.0928,Jafre,170852
6693,2019,2.0664,Llambilles,170904
6694,2019,19.8799,Hostalric,170834
6695,2019,5.6228,Llanars,170911
6696,2019,0.3227,Gualta,170813
6697,2019,0.9713,Gombrèn,170806
6698,2019,266.3262,Girona,170792
6699,2019,3.3898,Ger,170789
6700,2019,3.036,Garriguella,170773
6701,2019,1.6218,Campelles,170372
6702,2019,1.9203,Isòvol,170849
6703,2019,4.8154,Maià de Montcal,170985
6704,2019,0.1242,Mollet de Peralada,171061
6705,2019,1.6663,Mieres,171058
6706,2019,84.9862,Maçanet de la Selva,171030
6707,2019,8.1796,Maçanet de Cabrenys,171024
6708,2019,3.4568,Massanes,171019
6709,2019,33.7393,Llagostera,170890
6710,2019,0.4779,Meranges,170998
6711,2019,1.4289,Fortià,170741
6712,2019,0.0,Madremanya,170979
6713,2019,0.6168,"Llosses, les",170963
6714,2019,122.5317,Lloret de Mar,170950
6715,2019,5.1088,Llívia,170947
6716,2019,2.8653,Llers,170932
6717,2019,33.2336,Llançà,170926
6718,2019,0.4094,Masarac,171002
6719,2019,27.4458,Castelló d'Empúries,170470
6720,2019,0.5719,Garrigoles,170767
6721,2019,2.0535,Colera,170545
6722,2019,0.2583,Siurana,170524
6723,2019,2.1844,Cistella,170519
6724,2019,5.1254,Cervià de Ter,170502
6725,2019,4.9368,Cornellà del Terri,170561
6726,2019,113.2216,Castell-Platja d'Aro,170486
6727,2019,0.8118,Corçà,170577
6728,2019,0.8641,Castellfollit de la Roca,170464
6729,2019,11.8256,Cassà de la Selva,170448
6730,2019,0.7133,Queralbs,170433
6731,2019,1.5973,Capmany,170427
6732,2019,1.115,Cantallops,170412
6733,2019,0.3077,Canet d'Adri,170405
6734,2019,8.693,Celrà,170499
6735,2019,0.3696,Esponellà,170656
6736,2019,7.8978,Fornells de la Selva,170736
6737,2019,2.0503,Fontcoberta,170715
6738,2019,1.231,Fontanilles,170708
6739,2019,6.8904,Fontanals de Cerdanya,170694
6740,2019,1.8854,Foixà,170681
6741,2019,0.2565,Colomers,170558
6742,2019,34.9787,Figueres,170669
6743,2019,17.5515,Torrelles de Foix,082883
6744,2019,0.2441,Espolla,170643
6745,2019,0.3014,Espinelves,170638
6746,2019,32.4807,"Escala, l'",170622
6747,2019,5.1222,Das,170617
6748,2019,0.2546,Darnius,170600
6749,2019,0.6109,Crespià,170583
6750,2019,3.4468,Flaçà,170675
6751,2019,94.1938,Sant Just Desvern,082212
6752,2019,1.3269,Sant Esteve de Palautordera,082074
6753,2019,57.9006,Sant Esteve Sesrovires,082080
6754,2019,50.9346,Sant Fost de Campsentelles,082093
6755,2019,9.536,Sant Feliu de Codines,082107
6756,2019,40.6505,Sant Feliu de Llobregat,082114
6757,2019,2.1172,Sant Feliu Sasserra,082129
6758,2019,40.8618,Sant Fruitós de Bages,082135
6759,2019,14.526,Vilassar de Dalt,082140
6760,2019,17.7982,Sant Hipòlit de Voltregà,082153
6761,2019,0.5602,Sant Jaume de Frontanyà,082166
6762,2019,42.4846,Sant Joan Despí,082172
6763,2019,13.9465,Sant Joan de Vilatorrada,082188
6764,2019,7.0152,Sant Pol de Mar,082359
6765,2019,13.3609,Sant Julià de Vilatorta,082205
6766,2019,12.7279,Sant Climent de Llobregat,082042
6767,2019,6.2587,Sant Llorenç d'Hortons,082227
6768,2019,5.8315,Sant Llorenç Savall,082233
6769,2019,7.8799,Sant Martí de Centelles,082248
6770,2019,0.0532,Sant Martí d'Albars,082251
6771,2019,3.6154,Sant Martí de Tous,082264
6772,2019,2.8112,Sant Martí Sarroca,082270
6773,2019,1.6926,Sant Martí Sesgueioles,082286
6774,2019,0.8436,Sant Mateu de Bages,082299
6775,2019,10.3886,Premià de Dalt,082303
6776,2019,50.6657,Sant Pere de Ribes,082310
6777,2019,4.6771,Sant Pere de Riudebitlles,082325
6778,2019,8.4357,Sant Pere de Torelló,082331
6779,2019,13.2982,Ullastrell,082900
6780,2019,6.4896,Vilassar de Mar,082191
6781,2019,62.7547,Sallent,081918
6782,2019,23.9586,Puig-reig,081751
6783,2019,1.7207,Pujalt,081764
6784,2019,0.0653,"Quar, la",081770
6785,2019,1.5838,Rajadell,081786
6786,2019,14.2426,Rellinars,081799
6787,2019,61.7195,Ripollet,081803
6788,2019,21.163,"Roca del Vallès, la",081810
6789,2019,37.0708,"Pont de Vilomara i Rocafort, el",081825
6790,2019,16.0126,Roda de Ter,081831
6791,2019,129.8997,Rubí,081846
6792,2019,0.7916,Rubió,081859
6793,2019,177.6812,Sabadell,081878
6794,2019,0.0,Sagàs,081884
6795,2019,3.5977,Sant Cugat Sesgarrigues,082068
6796,2019,36.1093,Sant Andreu de Llavaneres,081976
6797,2019,4.2691,Sant Quintí de Mediona,082362
6798,2019,51.7975,Sant Cebrià de Vallalta,082037
6799,2019,25.3648,Sant Celoni,082021
6800,2019,2.1612,Sant Boi de Lluçanès,082016
6801,2019,94.6868,Sant Boi de Llobregat,082009
6802,2019,1.0453,Sant Pere Sallavinera,081897
6803,2019,22.1301,Sant Antoni de Vilamajor,081982
6804,2019,1.1293,Saldes,081901
6805,2019,42.0127,Sant Andreu de la Barca,081960
6806,2019,0.0,Sant Agustí de Lluçanès,081957
6807,2019,58.9863,Sant Adrià de Besòs,081944
6808,2019,4.5916,Sant Iscle de Vallalta,081939
6809,2019,15.5149,Santpedor,081923
6810,2019,289.315,Sant Cugat del Vallès,082055
6811,2019,1.6898,Sant Bartomeu del Grau,081995
6812,2019,2.6103,Talamanca,082779
6813,2019,38.502,Sant Vicenç dels Horts,082634
6814,2019,5.0125,Sant Vicenç de Montalt,082649
6815,2019,4.9751,Sant Vicenç de Torelló,082652
6816,2019,119.6122,Cerdanyola del Vallès,082665
6817,2019,51.857,Sentmenat,082671
6818,2019,18.4685,Cercs,082687
6819,2019,143.0899,Seva,082690
6820,2019,93.8178,Sitges,082704
6821,2019,0.344,Sobremunt,082711
6822,2019,3.2661,Sora,082726
6823,2019,23.5649,Subirats,082732
6824,2019,8.914,Súria,082747
6825,2019,64.1793,Sant Pere de Vilamajor,082346
6826,2019,3.6179,Tagamanent,082763
6827,2019,88.2109,Santa Perpètua de Mogoda,082606
6828,2019,24.6939,Taradell,082785
6829,2019,269.2696,Terrassa,082798
6830,2019,0.2475,Tavertet,082802
6831,2019,24.2553,Teià,082819
6832,2019,16.6693,Tiana,082824
6833,2019,18.1515,Tona,082830
6834,2019,49.1644,Tordera,082845
6835,2019,20.3264,Torelló,082858
6836,2019,29.3676,"Torre de Claramunt, la",082861
6837,2019,8.2119,Torrelavit,082877
6838,2019,56.9335,Viladecavalls,083008
6839,2019,24.5203,Torrelles de Llobregat,082896
6840,2019,4.3392,Molló,171077
6841,2019,2.3689,Tavèrnoles,082750
6842,2019,69.2588,"Prat de Llobregat, el",081691
6843,2019,4.3356,Sant Quirze de Besora,082378
6844,2019,50.1564,Sant Quirze del Vallès,082384
6845,2019,22.2549,Sant Quirze Safaja,082397
6846,2019,27.4587,Sant Sadurní d'Anoia,082401
6847,2019,0.6841,Sant Sadurní d'Osormort,082418
6848,2019,0.8756,Marganell,082423
6849,2019,0.5952,Santa Cecília de Voltregà,082439
