,Literal,Codi,Any,Demanda,1,2,3,4,5,6 i més,Habitatges familiars secundaris,Habitatges familiars vacants,Habitatges familiars altres,Habitatges familiars principals,De lloguer,De propietat
4320,Vilamòs,252477,2001,,15.0,12.0,5.0,8.0,4.0,3.0,34.0,9.0,0.0,47.0,6.0,39.0
4321,Vilanant,172288,2001,,25.0,30.0,19.0,15.0,9.0,11.0,35.0,14.0,3.0,109.0,31.0,71.0
4322,Vilanova d'Escornalbou,431671,2001,,42.0,32.0,30.0,37.0,12.0,6.0,59.0,28.0,0.0,159.0,6.0,137.0
4323,Vilanova de Bellpuig,252483,2001,,71.0,110.0,70.0,73.0,32.0,22.0,14.0,97.0,0.0,378.0,13.0,332.0
4324,Vilanova de l'Aguda,252496,2001,,6.0,24.0,14.0,11.0,4.0,16.0,33.0,28.0,0.0,75.0,4.0,67.0
4325,Vilanova de la Barca,252542,2001,,65.0,87.0,75.0,48.0,26.0,14.0,54.0,42.0,1.0,315.0,16.0,262.0
4326,Vilanova de Meià,252509,2001,,61.0,30.0,27.0,22.0,14.0,10.0,271.0,20.0,0.0,164.0,7.0,119.0
4327,Vilanova de Prades,431687,2001,,13.0,14.0,7.0,9.0,4.0,4.0,62.0,19.0,1.0,51.0,4.0,43.0
4328,Vilanova de Sau,083036,2001,,35.0,31.0,26.0,18.0,5.0,9.0,76.0,48.0,4.0,124.0,28.0,70.0
4329,Vilanova de Segrià,252516,2001,,57.0,77.0,49.0,47.0,25.0,14.0,1.0,65.0,0.0,269.0,14.0,249.0
4330,Vilanova del Camí,083020,2001,,456.0,838.0,838.0,897.0,265.0,99.0,1.0,981.0,0.0,3393.0,368.0,2958.0
4331,Vilanova del Vallès,089024,2001,,152.0,253.0,201.0,179.0,69.0,31.0,357.0,179.0,1.0,885.0,61.0,751.0
4332,Vilanova i la Geltrú,083073,2001,,4279.0,5778.0,4565.0,3936.0,1109.0,487.0,4920.0,3572.0,237.0,20154.0,2552.0,16763.0
4333,Vilaplana,431690,2001,,44.0,50.0,40.0,38.0,15.0,9.0,30.0,37.0,1.0,196.0,12.0,163.0
4334,Vila-rodona,431704,2001,,122.0,107.0,78.0,60.0,20.0,13.0,159.0,100.0,0.0,400.0,34.0,314.0
4335,Vila-sacra,172305,2001,,28.0,40.0,21.0,28.0,17.0,6.0,12.0,33.0,1.0,140.0,29.0,97.0
4336,Vila-sana,252521,2001,,29.0,53.0,32.0,42.0,15.0,7.0,2.0,34.0,0.0,178.0,4.0,154.0
4337,Vila-seca,431711,2001,,797.0,1146.0,998.0,1053.0,393.0,168.0,7837.0,1003.0,142.0,4555.0,498.0,3925.0
4338,Vilassar de Dalt,082140,2001,,407.0,691.0,580.0,646.0,216.0,83.0,331.0,340.0,7.0,2623.0,313.0,2166.0
4339,Vilassar de Mar,082191,2001,,1111.0,1691.0,1421.0,1360.0,429.0,148.0,2143.0,617.0,110.0,6160.0,1021.0,4881.0
4340,Vilaür,172229,2001,,13.0,16.0,5.0,8.0,2.0,2.0,30.0,7.0,0.0,46.0,5.0,37.0
4341,Vilaverd,431726,2001,,43.0,48.0,31.0,17.0,12.0,3.0,58.0,52.0,0.0,154.0,8.0,140.0
4342,"Vilella Alta, la",431732,2001,,16.0,11.0,13.0,5.0,2.0,4.0,44.0,22.0,0.0,51.0,1.0,46.0
4343,"Vilella Baixa, la",431747,2001,,35.0,20.0,8.0,9.0,7.0,1.0,111.0,25.0,1.0,80.0,2.0,65.0
4344,Vilobí d'Onyar,172333,2001,,131.0,176.0,161.0,172.0,67.0,38.0,100.0,159.0,0.0,745.0,75.0,608.0
4345,Vilobí del Penedès,083041,2001,,47.0,73.0,53.0,61.0,32.0,24.0,25.0,15.0,0.0,290.0,21.0,250.0
4346,Vilopriu,172327,2001,,23.0,22.0,9.0,9.0,2.0,2.0,78.0,2.0,0.0,67.0,7.0,55.0
4347,"Vilosell, el",252537,2001,,35.0,26.0,14.0,5.0,6.0,3.0,107.0,20.0,3.0,89.0,7.0,78.0
4348,Vimbodí i Poblet,431763,2001,,93.0,125.0,59.0,68.0,26.0,11.0,169.0,103.0,1.0,382.0,28.0,319.0
4349,Vinaixa,252555,2001,,61.0,61.0,41.0,37.0,18.0,11.0,40.0,64.0,0.0,229.0,9.0,189.0
4350,Vinebre,431779,2001,,45.0,41.0,34.0,26.0,10.0,8.0,1.0,111.0,0.0,164.0,18.0,144.0
4351,Vinyols i els Arcs,431785,2001,,124.0,120.0,77.0,96.0,37.0,9.0,625.0,49.0,0.0,463.0,69.0,369.0
4352,Viver i Serrateix,083089,2001,,5.0,11.0,7.0,8.0,7.0,11.0,4.0,46.0,0.0,49.0,8.0,34.0
4353,Xerta,430521,2001,,97.0,117.0,96.0,78.0,31.0,19.0,1.0,328.0,1.0,438.0,15.0,386.0
4354,Alcover,430056,2011,,557.0,483.0,436.0,360.0,0.0,0.0,220.0,271.0,,1988.0,436.0,1479.0
4355,"Ametlla del Vallès, l'",080057,2011,,375.0,626.0,661.0,852.0,191.0,0.0,452.0,208.0,,2726.0,,
4356,Anglès,170084,2011,,490.0,671.0,387.0,428.0,105.0,0.0,0.0,313.0,,2152.0,372.0,1615.0
4357,Bigues i Riells del Fai,080235,2011,,449.0,1039.0,876.0,663.0,149.0,0.0,1026.0,147.0,,3218.0,210.0,2846.0
4358,Cabrils,080305,2011,,337.0,643.0,538.0,714.0,153.0,0.0,371.0,293.0,,2423.0,365.0,1939.0
4359,Caldes de Malavella,170335,2011,,544.0,808.0,549.0,483.0,173.0,0.0,637.0,287.0,,2619.0,451.0,2047.0
4360,Calonge i Sant Antoni,170340,2011,,790.0,1426.0,1033.0,709.0,144.0,0.0,6475.0,2069.0,,4167.0,774.0,3102.0
4361,Centelles,080673,2011,,659.0,1077.0,602.0,504.0,0.0,0.0,0.0,239.0,,2960.0,478.0,2301.0
4362,Corbera de Llobregat,080728,2011,,855.0,1649.0,1108.0,1040.0,276.0,0.0,1215.0,440.0,,5067.0,839.0,3938.0
4363,Dosrius,080752,2011,,314.0,658.0,484.0,400.0,0.0,0.0,196.0,105.0,,1954.0,285.0,1487.0
4364,"Garriga, la",080885,2011,,1341.0,1895.0,1465.0,1040.0,256.0,0.0,0.0,747.0,,6052.0,,
4365,Gelida,080919,2011,,635.0,1020.0,587.0,462.0,92.0,0.0,393.0,687.0,,2825.0,633.0,1980.0
4366,Gironella,080924,2011,,627.0,631.0,459.0,304.0,0.0,0.0,208.0,527.0,,2110.0,628.0,1323.0
4367,Guissona,251109,2011,,292.0,485.0,675.0,495.0,251.0,0.0,0.0,239.0,,2216.0,1135.0,937.0
4368,Lliçà de Vall,081081,2011,,261.0,596.0,610.0,529.0,132.0,0.0,367.0,166.0,,2166.0,0.0,1900.0
4369,Masquefa,081192,2011,,665.0,874.0,711.0,668.0,154.0,0.0,0.0,1153.0,,3133.0,331.0,2567.0
4370,Moià,081385,2011,,448.0,639.0,457.0,427.0,159.0,0.0,513.0,795.0,,2144.0,517.0,1507.0
4371,Riudoms,431299,2011,,459.0,731.0,514.0,468.0,194.0,0.0,193.0,313.0,,2383.0,601.0,1583.0
4372,Roda de Ter,081831,2011,,482.0,695.0,452.0,417.0,122.0,0.0,0.0,238.0,,2266.0,411.0,1712.0
4373,Sant Andreu de Llavaneres,081976,2011,,670.0,1188.0,769.0,918.0,189.0,0.0,1148.0,863.0,,3785.0,503.0,2983.0
4374,Sant Antoni de Vilamajor,081982,2011,,390.0,586.0,569.0,405.0,0.0,0.0,0.0,475.0,,2084.0,308.0,1604.0
4375,Sant Feliu de Codines,082107,2011,,734.0,821.0,443.0,451.0,0.0,0.0,0.0,521.0,,2533.0,607.0,1697.0
4376,Santpedor,081923,2011,,476.0,778.0,782.0,486.0,106.0,0.0,0.0,373.0,,2663.0,422.0,2042.0
4377,"Sénia, la",430445,2011,,556.0,764.0,499.0,391.0,152.0,0.0,392.0,711.0,,2368.0,,
4378,Sils,171931,2011,,415.0,665.0,481.0,418.0,139.0,0.0,348.0,157.0,,2126.0,402.0,1573.0
4379,Solsona,252075,2011,,947.0,1178.0,658.0,702.0,0.0,0.0,235.0,1012.0,,3680.0,1146.0,2264.0
4380,Taradell,082785,2011,,436.0,642.0,522.0,500.0,132.0,0.0,279.0,255.0,,2257.0,428.0,1665.0
4381,Torrelles de Llobregat,082896,2011,,311.0,609.0,546.0,488.0,96.0,0.0,476.0,0.0,,2057.0,180.0,1673.0
4382,Vacarisses,082917,2011,,431.0,595.0,579.0,503.0,0.0,0.0,1312.0,370.0,,2259.0,106.0,1879.0
4383,Vilafant,172214,2011,,223.0,478.0,502.0,513.0,83.0,0.0,0.0,86.0,,1844.0,113.0,1557.0
4384,Vilanova del Vallès,089024,2011,,297.0,445.0,468.0,454.0,100.0,0.0,205.0,0.0,,1789.0,166.0,1539.0
4385,Vilassar de Dalt,082140,2011,,707.0,1126.0,788.0,667.0,125.0,0.0,313.0,291.0,,3440.0,497.0,2731.0
4386,Abella de la Conca,250019,2011,,,,,,,,28.0,0.0,,62.0,,
4387,Àger,250024,2011,,,,,,,,0.0,0.0,,259.0,,
4388,Aguilar de Segarra,080023,2011,,,,,,,,0.0,0.0,,163.0,,
4389,Agullana,170010,2011,,,,,,,,146.0,0.0,,324.0,,
4390,Aiguafreda,080142,2011,,,,,,,,0.0,390.0,,930.0,145.0,713.0
4391,Aiguamúrcia,430017,2011,,,,,,,,380.0,119.0,,355.0,,
4392,Aiguaviva,170025,2011,,,,,,,,0.0,0.0,,256.0,,
4393,"Alamús, els",250045,2011,,,,,,,,0.0,130.0,,281.0,,
4394,Alàs i Cerc,250058,2011,,,,,,,,120.0,47.0,,132.0,,
4395,"Albagés, l'",250061,2011,,,,,,,,53.0,35.0,,152.0,,
4396,Albanyà,170031,2011,,,,,,,,37.0,13.0,,49.0,,
4397,Albesa,250083,2011,,,,,,,,0.0,0.0,,639.0,0.0,408.0
4398,"Albi, l'",250096,2011,,,,,,,,97.0,80.0,,313.0,,
4399,Albinyana,430022,2011,,,,,,,,617.0,254.0,,899.0,0.0,817.0
4400,"Albiol, l'",430038,2011,,,,,,,,76.0,0.0,,160.0,,
4401,Albons,170046,2011,,,,,,,,156.0,35.0,,273.0,,
4402,Alcanó,250100,2011,,,,,,,,28.0,0.0,,89.0,,
4403,Aldover,430069,2011,,,,,,,,123.0,64.0,,342.0,,
4404,"Aleixar, l'",430075,2011,,,,,,,,231.0,54.0,,352.0,,
4405,Alfara de Carles,430081,2011,,,,,,,,43.0,30.0,,161.0,,
4406,Alfarràs,250138,2011,,,,,,,,0.0,154.0,,1205.0,158.0,1003.0
4407,Alfés,250143,2011,,,,,,,,41.0,31.0,,124.0,,
4408,Alforja,430094,2011,,,,,,,,309.0,135.0,,707.0,0.0,568.0
4409,Algerri,250156,2011,,,,,,,,48.0,62.0,,175.0,,
4410,Alins,250175,2011,,,,,,,,122.0,62.0,,117.0,,
4411,Alió,430108,2011,,,,,,,,42.0,41.0,,150.0,,
4412,Almatret,250208,2011,,,,,,,,112.0,64.0,,152.0,,
4413,Almenar,250215,2011,,,,,,,,0.0,548.0,,1284.0,129.0,1033.0
4414,Almoster,430115,2011,,,,,,,,0.0,126.0,,480.0,0.0,408.0
4415,Alòs de Balaguer,250220,2011,,,,,,,,65.0,32.0,,64.0,,
4416,Alpens,080044,2011,,,,,,,,117.0,0.0,,122.0,,
4417,Alt Àneu,250241,2011,,,,,,,,461.0,58.0,,199.0,,
4418,Amer,170078,2011,,,,,,,,181.0,197.0,,949.0,181.0,693.0
4419,Anglesola,250273,2011,,,,,,,,110.0,120.0,,538.0,64.0,424.0
4420,Arbeca,250292,2011,,,,,,,,150.0,233.0,,956.0,0.0,793.0
4421,Arbolí,430154,2011,,,,,,,,61.0,0.0,,49.0,,
4422,Argençola,080082,2011,,,,,,,,63.0,0.0,,93.0,,
4423,"Argentera, l'",430173,2011,,,,,,,,42.0,26.0,,64.0,,
4424,"Armentera, l'",170118,2011,,,,,,,,284.0,119.0,,351.0,,
4425,Arnes,430189,2011,,,,,,,,106.0,163.0,,201.0,,
4426,Arres,250313,2011,,,,,,,,16.0,0.0,,37.0,,
4427,Arsèguel,250328,2011,,,,,,,,62.0,25.0,,41.0,,
4428,Artesa de Lleida,250334,2011,,,,,,,,0.0,0.0,,547.0,91.0,407.0
4429,Artesa de Segre,250349,2011,,,,,,,,572.0,613.0,,1418.0,273.0,999.0
4430,Ascó,430192,2011,,,,,,,,0.0,270.0,,613.0,73.0,508.0
4431,Aspa,250365,2011,,,,,,,,74.0,0.0,,89.0,,
4432,"Avellanes i Santa Linya, les",250371,2011,,,,,,,,176.0,0.0,,195.0,,
4433,Avià,080116,2011,,,,,,,,0.0,247.0,,862.0,145.0,612.0
4434,Avinyonet de Puigventós,170123,2011,,,,,,,,0.0,0.0,,483.0,0.0,417.0
4435,Avinyonet del Penedès,080137,2011,,,,,,,,192.0,98.0,,648.0,0.0,540.0
4436,Bagà,080168,2011,,,,,,,,552.0,222.0,,988.0,144.0,698.0
4437,Baix Pallars,250390,2011,,,,,,,,181.0,37.0,,151.0,,
4438,Balenyà,080174,2011,,,,,,,,0.0,191.0,,1392.0,174.0,1113.0
4439,Balsareny,080180,2011,,,,,,,,0.0,333.0,,1374.0,113.0,1132.0
4440,Barbens,250411,2011,,,,,,,,0.0,56.0,,298.0,,
4441,Barberà de la Conca,430213,2011,,,,,,,,199.0,48.0,,221.0,,
4442,"Baronia de Rialb, la",250426,2011,,,,,,,,58.0,21.0,,95.0,,
4443,Bàscara,170160,2011,,,,,,,,83.0,64.0,,362.0,,
4444,Bassella,250447,2011,,,,,,,,5.0,11.0,,91.0,,
4445,Bausen,250450,2011,,,,,,,,17.0,9.0,,37.0,,
4446,Belianes,250463,2011,,,,,,,,168.0,0.0,,240.0,,
4447,Bellaguarda,251706,2011,,,,,,,,76.0,0.0,,137.0,,
4448,Bellcaire d'Empordà,170182,2011,,,,,,,,175.0,0.0,,274.0,,
4449,Bellcaire d'Urgell,250479,2011,,,,,,,,0.0,121.0,,549.0,64.0,439.0
4450,Bellmunt d'Urgell,250498,2011,,,,,,,,34.0,40.0,,68.0,,
4451,Bellmunt del Priorat,430234,2011,,,,,,,,99.0,111.0,,142.0,,
4452,Bellprat,080214,2011,,,,,,,,36.0,0.0,,36.0,,
4453,Bellvei,430249,2011,,,,,,,,394.0,0.0,,813.0,0.0,707.0
4454,Bellvís,250523,2011,,,,,,,,0.0,45.0,,958.0,169.0,680.0
4455,Benavent de Segrià,250539,2011,,,,,,,,0.0,76.0,,512.0,0.0,429.0
4456,Benifallet,430252,2011,,,,,,,,125.0,95.0,,272.0,,
4457,Bescanó,170209,2011,,,,,,,,0.0,196.0,,1652.0,130.0,1387.0
4458,Biosca,250557,2011,,,,,,,,0.0,44.0,,89.0,,
4459,"Bisbal de Falset, la",430271,2011,,,,,,,,41.0,49.0,,89.0,,
4460,"Bisbal del Penedès, la",430287,2011,,,,,,,,1120.0,466.0,,1259.0,,
4461,Biure,172348,2011,,,,,,,,36.0,0.0,,102.0,,
4462,Blancafort,430290,2011,,,,,,,,94.0,70.0,,170.0,,
4463,Bolvir,170242,2011,,,,,,,,578.0,28.0,,166.0,,
4464,Bonastre,430304,2011,,,,,,,,232.0,56.0,,264.0,,
4465,"Bòrdes, Es",250576,2011,,,,,,,,141.0,25.0,,114.0,,
4466,Bordils,170255,2011,,,,,,,,0.0,87.0,,622.0,87.0,494.0
4467,"Borges del Camp, les",430311,2011,,,,,,,,161.0,97.0,,759.0,,
4468,Borrassà,170268,2011,,,,,,,,0.0,32.0,,260.0,,
4469,Borredà,080240,2011,,,,,,,,92.0,141.0,,223.0,,
4470,Bossòst,250595,2011,,,,,,,,223.0,139.0,,413.0,0.0,213.0
4471,Bot,430326,2011,,,,,,,,73.0,146.0,,251.0,,
4472,Bovera,250560,2011,,,,,,,,53.0,63.0,,125.0,,
4473,Bràfim,430347,2011,,,,,,,,67.0,60.0,,275.0,,
4474,Breda,170274,2011,,,,,,,,200.0,0.0,,1461.0,304.0,1056.0
4475,"Bruc, el",080253,2011,,,,,,,,0.0,311.0,,729.0,,
4476,"Brull, el",080266,2011,,,,,,,,0.0,0.0,,76.0,,
4477,Brunyola i Sant Martí Sapresa,170280,2011,,,,,,,,50.0,0.0,,129.0,,
4478,Cabanabona,250609,2011,,,,,,,,0.0,42.0,,26.0,,
4479,Cabanelles,170314,2011,,,,,,,,28.0,21.0,,104.0,,
4480,Cabanes,170307,2011,,,,,,,,0.0,0.0,,346.0,,
4481,"Cabanyes, les",080272,2011,,,,,,,,0.0,0.0,,308.0,,
4482,Cabó,250616,2011,,,,,,,,50.0,15.0,,38.0,,
4483,Cabra del Camp,430363,2011,,,,,,,,432.0,128.0,,413.0,0.0,338.0
4484,Cabrera d'Anoia,080288,2011,,,,,,,,566.0,0.0,,526.0,0.0,434.0
4485,Calders,080348,2011,,,,,,,,209.0,0.0,,350.0,,
4486,Caldes d'Estrac,080327,2011,,,,,,,,485.0,229.0,,1226.0,225.0,862.0
4487,Calldetenes,080370,2011,,,,,,,,0.0,0.0,,917.0,214.0,662.0
4488,Calonge de Segarra,080364,2011,,,,,,,,71.0,0.0,,56.0,,
4489,Camarasa,250621,2011,,,,,,,,308.0,30.0,,397.0,,
4490,Camós,170353,2011,,,,,,,,0.0,0.0,,228.0,,
4491,Campelles,170372,2011,,,,,,,,101.0,0.0,,57.0,,
4492,Campins,080399,2011,,,,,,,,67.0,0.0,,195.0,,
4493,Campllong,170388,2011,,,,,,,,0.0,0.0,,165.0,,
4494,Camprodon,170391,2011,,,,,,,,1160.0,556.0,,1083.0,336.0,649.0
4495,Canejan,250637,2011,,,,,,,,17.0,11.0,,54.0,,
4496,Canet d'Adri,170405,2011,,,,,,,,69.0,0.0,,246.0,,
4497,Cànoves i Samalús,080425,2011,,,,,,,,0.0,0.0,,1042.0,0.0,874.0
4498,Canyelles,080431,2011,,,,,,,,781.0,85.0,,1528.0,0.0,1358.0
4499,Capafonts,430398,2011,,,,,,,,78.0,17.0,,67.0,,
4500,Capçanes,430402,2011,,,,,,,,48.0,68.0,,170.0,,
4501,Capmany,170427,2011,,,,,,,,0.0,0.0,,279.0,,
4502,Capolat,080459,2011,,,,,,,,4.0,0.0,,40.0,,
4503,Carme,080484,2011,,,,,,,,0.0,83.0,,342.0,,
4504,Caseres,430419,2011,,,,,,,,86.0,0.0,,110.0,,
4505,Casserres,080497,2011,,,,,,,,162.0,273.0,,609.0,90.0,470.0
4506,Castell de l'Areny,080575,2011,,,,,,,,8.0,4.0,,42.0,,
4507,Castell de Mur,259046,2011,,,,,,,,44.0,19.0,,86.0,,
4508,Castellar de la Ribera,250642,2011,,,,,,,,0.0,9.0,,42.0,,
4509,Castellar de n'Hug,080522,2011,,,,,,,,147.0,24.0,,84.0,,
4510,Castellar del Riu,080500,2011,,,,,,,,4.0,4.0,,78.0,,
4511,Castellbell i el Vilar,080538,2011,,,,,,,,491.0,271.0,,1339.0,131.0,1043.0
4512,Castellcir,080556,2011,,,,,,,,48.0,0.0,,226.0,,
4513,Castelldans,250674,2011,,,,,,,,76.0,53.0,,398.0,0.0,301.0
4514,Castellet i la Gornal,080581,2011,,,,,,,,366.0,0.0,,857.0,0.0,799.0
4515,Castellfollit de Riubregós,080608,2011,,,,,,,,30.0,41.0,,82.0,,
4516,Castellfollit del Boix,080594,2011,,,,,,,,99.0,20.0,,168.0,,
4517,Castellgalí,080615,2011,,,,,,,,226.0,112.0,,735.0,86.0,550.0
4518,Castellnou de Bages,080620,2011,,,,,,,,88.0,0.0,,419.0,0.0,376.0
4519,Castellnou de Seana,250680,2011,,,,,,,,0.0,47.0,,280.0,,
4520,Castelló de Farfanya,250693,2011,,,,,,,,132.0,79.0,,217.0,,
4521,Castellolí,080636,2011,,,,,,,,0.0,62.0,,219.0,,
4522,Castellserà,250707,2011,,,,,,,,0.0,70.0,,448.0,78.0,314.0
4523,Castellterçol,080641,2011,,,,,,,,557.0,121.0,,937.0,122.0,765.0
4524,Castellvell del Camp,430424,2011,,,,,,,,253.0,112.0,,954.0,0.0,884.0
4525,Castellví de la Marca,080654,2011,,,,,,,,0.0,0.0,,586.0,0.0,475.0
4526,Castellví de Rosanes,080667,2011,,,,,,,,167.0,0.0,,579.0,0.0,458.0
4527,Cava,250714,2011,,,,,,,,68.0,23.0,,37.0,,
4528,Cercs,082687,2011,,,,,,,,270.0,337.0,,585.0,89.0,466.0
4529,Cervià de les Garrigues,250735,2011,,,,,,,,271.0,87.0,,314.0,,
4530,Cervià de Ter,170502,2011,,,,,,,,31.0,0.0,,324.0,,
4531,Cistella,170519,2011,,,,,,,,16.0,0.0,,101.0,,
4532,Ciutadilla,250740,2011,,,,,,,,97.0,0.0,,84.0,,
4533,Clariana de Cardener,250753,2011,,,,,,,,0.0,23.0,,41.0,,
4534,"Cogul, el",250766,2011,,,,,,,,18.0,49.0,,70.0,,
4535,Colera,170545,2011,,,,,,,,778.0,55.0,,223.0,,
4536,Coll de Nargó,250772,2011,,,,,,,,289.0,68.0,,241.0,,
4537,Collbató,080692,2011,,,,,,,,593.0,0.0,,1469.0,0.0,1254.0
4538,Colldejou,430458,2011,,,,,,,,36.0,0.0,,70.0,,
4539,Collsuspina,080706,2011,,,,,,,,44.0,0.0,,123.0,,
4540,Colomers,170558,2011,,,,,,,,32.0,0.0,,88.0,,
4541,"Coma i la Pedra, la",251636,2011,,,,,,,,559.0,51.0,,117.0,,
4542,Conca de Dalt,251615,2011,,,,,,,,252.0,13.0,,191.0,,
4543,Conesa,430461,2011,,,,,,,,103.0,15.0,,62.0,,
4544,Copons,080713,2011,,,,,,,,40.0,0.0,,124.0,,
4545,Corbera d'Ebre,430483,2011,,,,,,,,45.0,120.0,,414.0,0.0,326.0
4546,Corbins,250788,2011,,,,,,,,0.0,65.0,,507.0,0.0,445.0
4547,Cornellà del Terri,170561,2011,,,,,,,,0.0,0.0,,747.0,0.0,625.0
4548,Cornudella de Montsant,430496,2011,,,,,,,,306.0,81.0,,452.0,0.0,357.0
4549,Crespià,170583,2011,,,,,,,,0.0,18.0,,96.0,,
4550,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,2011,,,,,,,,126.0,30.0,,476.0,,
4551,Cubells,250791,2011,,,,,,,,85.0,68.0,,147.0,,
4552,Darnius,170600,2011,,,,,,,,144.0,31.0,,233.0,,
4553,Das,170617,2011,,,,,,,,295.0,0.0,,92.0,,
4554,Duesaigües,430537,2011,,,,,,,,41.0,36.0,,111.0,,
4555,Espinelves,170638,2011,,,,,,,,20.0,0.0,,92.0,,
4556,"Espluga Calba, l'",250812,2011,,,,,,,,123.0,86.0,,172.0,,
4557,Espolla,170643,2011,,,,,,,,62.0,43.0,,172.0,,
4558,Esponellà,170656,2011,,,,,,,,17.0,0.0,,146.0,,
4559,Espot,250827,2011,,,,,,,,299.0,26.0,,149.0,,
4560,"Espunyola, l'",080787,2011,,,,,,,,24.0,17.0,,75.0,,
4561,"Esquirol, l'",082541,2011,,,,,,,,264.0,80.0,,824.0,,
4562,Estamariu,250886,2011,,,,,,,,19.0,8.0,,39.0,,
4563,"Estany, l'",080790,2011,,,,,,,,75.0,93.0,,151.0,,
4564,Estaràs,250851,2011,,,,,,,,29.0,14.0,,68.0,,
4565,Esterri de Cardós,250870,2011,,,,,,,,24.0,0.0,,29.0,,
4566,"Far d'Empordà, el",170059,2011,,,,,,,,0.0,0.0,,196.0,,
4567,Farrera,250899,2011,,,,,,,,22.0,10.0,,56.0,,
4568,"Fatarella, la",430568,2011,,,,,,,,94.0,99.0,,438.0,,
4569,"Febró, la",430574,2011,,,,,,,,18.0,0.0,,31.0,,
4570,Fígols,080804,2011,,,,,,,,10.0,0.0,,14.0,,
4571,Fígols i Alinyà,259084,2011,,,,,,,,155.0,20.0,,107.0,,
4572,"Figuera, la",430580,2011,,,,,,,,117.0,19.0,,54.0,,
4573,Figuerola del Camp,430593,2011,,,,,,,,76.0,0.0,,117.0,,
4574,Flaçà,170675,2011,,,,,,,,0.0,70.0,,412.0,81.0,301.0
4575,Fogars de la Selva,080826,2011,,,,,,,,213.0,0.0,,550.0,0.0,473.0
4576,Fogars de Montclús,080811,2011,,,,,,,,59.0,25.0,,160.0,,
4577,Foixà,170681,2011,,,,,,,,101.0,0.0,,116.0,,
4578,Fondarella,250931,2011,,,,,,,,0.0,0.0,,296.0,,
4579,Fonollosa,080847,2011,,,,,,,,0.0,245.0,,513.0,0.0,448.0
4580,Fontanals de Cerdanya,170694,2011,,,,,,,,884.0,0.0,,236.0,,
4581,Fontanilles,170708,2011,,,,,,,,0.0,42.0,,62.0,,
4582,Fontcoberta,170715,2011,,,,,,,,0.0,0.0,,476.0,0.0,367.0
4583,Font-rubí,080850,2011,,,,,,,,93.0,60.0,,521.0,0.0,392.0
4584,Foradada,250946,2011,,,,,,,,57.0,19.0,,80.0,,
4585,Forès,430614,2011,,,,,,,,49.0,0.0,,32.0,,
4586,Fornells de la Selva,170736,2011,,,,,,,,0.0,0.0,,828.0,82.0,690.0
4587,Freginals,430629,2011,,,,,,,,40.0,27.0,,166.0,,
4588,"Fuliola, la",250962,2011,,,,,,,,0.0,137.0,,470.0,,
4589,Fulleda,250978,2011,,,,,,,,22.0,41.0,,46.0,,
4590,Gaià,080902,2011,,,,,,,,29.0,41.0,,60.0,,
4591,"Galera, la",430635,2011,,,,,,,,64.0,66.0,,322.0,,
4592,Gallifa,080879,2011,,,,,,,,40.0,0.0,,75.0,,
4593,Garcia,430653,2011,,,,,,,,0.0,161.0,,237.0,,
4594,"Garidells, els",430666,2011,,,,,,,,25.0,20.0,,70.0,,
4595,Garrigàs,170754,2011,,,,,,,,64.0,41.0,,150.0,,
4596,Garrigoles,170767,2011,,,,,,,,43.0,0.0,,65.0,,
4597,Garriguella,170773,2011,,,,,,,,91.0,0.0,,352.0,,
4598,Gavet de la Conca,250984,2011,,,,,,,,136.0,0.0,,123.0,,
4599,Ger,170789,2011,,,,,,,,335.0,37.0,,209.0,,
4600,Ginestar,430672,2011,,,,,,,,65.0,82.0,,346.0,,
4601,Gisclareny,080930,2011,,,,,,,,16.0,10.0,,11.0,,
4602,Godall,430688,2011,,,,,,,,136.0,119.0,,287.0,,
4603,Golmés,250997,2011,,,,,,,,0.0,111.0,,638.0,0.0,523.0
4604,Gombrèn,170806,2011,,,,,,,,82.0,27.0,,83.0,,
4605,Gósol,251001,2011,,,,,,,,245.0,42.0,,97.0,,
4606,"Granadella, la",251018,2011,,,,,,,,88.0,138.0,,298.0,,
4607,Granera,080958,2011,,,,,,,,49.0,0.0,,42.0,,
4608,"Granja d'Escarp, la",251023,2011,,,,,,,,61.0,113.0,,380.0,,
4609,Granyanella,251039,2011,,,,,,,,15.0,5.0,,74.0,,
4610,Granyena de les Garrigues,251057,2011,,,,,,,,37.0,33.0,,78.0,,
4611,Granyena de Segarra,251044,2011,,,,,,,,41.0,18.0,,54.0,,
4612,Gratallops,430691,2011,,,,,,,,61.0,64.0,,110.0,,
4613,Gualba,080977,2011,,,,,,,,116.0,140.0,,534.0,76.0,387.0
4614,Gualta,170813,2011,,,,,,,,37.0,29.0,,153.0,,
4615,Guardiola de Berguedà,080996,2011,,,,,,,,161.0,199.0,,458.0,,
4616,"Guiamets, els",430705,2011,,,,,,,,0.0,16.0,,117.0,,
4617,Guils de Cerdanya,170828,2011,,,,,,,,545.0,0.0,,223.0,,
4618,Guimerà,251095,2011,,,,,,,,231.0,54.0,,137.0,,
4619,"Guingueta d'Àneu, la",259031,2011,,,,,,,,246.0,29.0,,179.0,,
4620,Guixers,251116,2011,,,,,,,,69.0,31.0,,44.0,,
4621,Gurb,081000,2011,,,,,,,,0.0,0.0,,757.0,0.0,697.0
