,Literal,Codi,Any,Evolucio atur
6120,Menàrguens,251348,2019,0.0
6121,Meranges,170998,2019,0.4000000000000003
6122,Mieres,171058,2019,1.799999999999999
6123,"Milà, el",430831,2019,0.6999999999999993
6124,Miralcamp,251351,2019,-3.700000000000003
6125,Miravet,430846,2019,-8.300000000000004
6126,Moià,081385,2019,12.299999999999985
6127,"Molar, el",430859,2019,4.4
6128,Molins de Rei,081234,2019,-13.399999999999975
6129,Mollerussa,251370,2019,-93.0
6130,Mollet de Peralada,171061,2019,0.1000000000000005
6131,Mollet del Vallès,081249,2019,-121.0
6132,Molló,171077,2019,-1.9000000000000004
6133,"Molsosa, la",251364,2019,-0.1999999999999999
6134,Monistrol de Calders,081287,2019,-5.399999999999999
6135,Monistrol de Montserrat,081271,2019,-4.0
6136,Montagut i Oix,171096,2019,-2.5
6137,Montblanc,430862,2019,-12.899999999999975
6138,Montbrió del Camp,430884,2019,0.6999999999999886
6139,Montcada i Reixac,081252,2019,7.0
6140,Montclar,081304,2019,0.6000000000000001
6141,Montellà i Martinet,251399,2019,0.7000000000000011
6142,Montesquiu,081311,2019,3.200000000000003
6143,Montferrer i Castellbò,251403,2019,-3.0
6144,Montferri,430897,2019,-2.900000000000002
6145,Montgai,251386,2019,-2.5
6146,Montgat,081265,2019,31.0
6147,Montmajor,081326,2019,1.799999999999999
6148,Montmaneu,081332,2019,1.9
6149,"Montmell, el",430901,2019,-2.6999999999999886
6150,Montmeló,081350,2019,-5.0
6151,Montoliu de Lleida,251425,2019,0.0
6152,Montoliu de Segarra,251410,2019,0.0
6153,Montornès de Segarra,251431,2019,-0.6999999999999997
6154,Montornès del Vallès,081363,2019,-15.799999999999956
6155,Mont-ral,430918,2019,1.1000000000000003
6156,Mont-ras,171100,2019,4.0
6157,Mont-roig del Camp,430923,2019,-14.800000000000068
6158,Montseny,081379,2019,2.1999999999999997
6159,Móra d'Ebre,430939,2019,-3.0
6160,Móra la Nova,430944,2019,-11.699999999999989
6161,"Morell, el",430957,2019,19.40000000000001
6162,"Morera de Montsant, la",430960,2019,-0.4000000000000003
6163,Muntanyola,081290,2019,-0.5999999999999979
6164,Mura,081398,2019,1.1000000000000003
6165,Nalec,251459,2019,0.2999999999999998
6166,Naut Aran,250254,2019,3.1000000000000014
6167,Navarcles,081402,2019,-31.80000000000001
6168,Navàs,081419,2019,-24.5
6169,Navata,171117,2019,-0.6999999999999957
6170,Navès,251462,2019,-2.5
6171,"Nou de Berguedà, la",081424,2019,-0.5
6172,"Nou de Gaià, la",430976,2019,7.100000000000001
6173,Nulles,430982,2019,7.199999999999999
6174,Odèn,251484,2019,1.3
6175,Òdena,081430,2019,-2.799999999999983
6176,Ogassa,171122,2019,0.8000000000000007
6177,Olèrdola,081458,2019,-0.5
6178,Olesa de Bonesvalls,081461,2019,-7.299999999999997
6179,Olesa de Montserrat,081477,2019,-51.5
6180,Oliana,251497,2019,-6.5
6181,Oliola,251500,2019,-0.4
6182,Olius,251517,2019,4.199999999999999
6183,Olivella,081483,2019,8.300000000000011
6184,Olost,081496,2019,-4.600000000000001
6185,Olot,171143,2019,27.5
6186,"Oluges, les",251522,2019,1.7999999999999998
6187,Olvan,081445,2019,-3.3999999999999986
6188,"Omellons, els",251538,2019,1.4
6189,"Omells de na Gaia, els",251543,2019,1.0
6190,Ordis,171156,2019,-0.3999999999999986
6191,Organyà,251556,2019,7.699999999999999
6192,Orís,081509,2019,-1.4
6193,Oristà,081516,2019,0.0
6194,Orpí,081521,2019,0.0999999999999996
6195,Òrrius,081537,2019,-4.699999999999999
6196,Os de Balaguer,251569,2019,0.8000000000000007
6197,Osor,171169,2019,-1.0
6198,Ossó de Sió,251575,2019,1.2000000000000002
6199,Pacs del Penedès,081542,2019,-1.8000000000000045
6200,Palafolls,081555,2019,13.899999999999975
6201,Palafrugell,171175,2019,-113.20000000000005
6202,Palamós,171181,2019,-15.800000000000068
6203,"Palau d'Anglesola, el",251581,2019,-2.4000000000000057
6204,Palau de Santa Eulàlia,171194,2019,-0.1999999999999997
6205,Palau-sator,171215,2019,1.0999999999999996
6206,Palau-saverdera,171208,2019,1.2999999999999972
6207,Palau-solità i Plegamans,081568,2019,-26.69999999999993
6208,"Pallaresos, els",431009,2019,0.799999999999983
6209,Pallejà,081574,2019,-1.1000000000000227
6210,"Palma d'Ebre, la",430995,2019,-0.9000000000000004
6211,"Palma de Cervelló, la",089058,2019,11.400000000000006
6212,Palol de Revardit,171236,2019,-1.5999999999999996
6213,Pals,171241,2019,-0.5
6214,"Papiol, el",081580,2019,-8.299999999999983
6215,Pardines,171254,2019,0.7
6216,Parets del Vallès,081593,2019,-13.799999999999956
6217,Parlavà,171267,2019,-0.3999999999999986
6218,Passanant i Belltall,431016,2019,1.1000000000000003
6219,Pau,171289,2019,-0.5
6220,Paüls,431021,2019,-0.8000000000000007
6221,Pedret i Marzà,171292,2019,0.6999999999999993
6222,Penelles,251641,2019,-1.0
6223,"Pera, la",171306,2019,1.5999999999999996
6224,Perafita,081607,2019,1.799999999999999
6225,Perafort,431037,2019,-4.5
6226,Peralada,171328,2019,2.799999999999997
6227,Peramola,251654,2019,-1.6000000000000003
6228,"Perelló, el",431042,2019,-1.2999999999999972
6229,Piera,081614,2019,-10.200000000000044
6230,"Piles, les",431055,2019,-1.0
6231,Pineda de Mar,081635,2019,-33.899999999999864
6232,"Pinell de Brai, el",431068,2019,3.3999999999999986
6233,Pinell de Solsonès,251667,2019,-0.2000000000000001
6234,Pinós,251673,2019,1.9000000000000004
6235,Pira,431074,2019,-3.0
6236,"Pla de Santa Maria, el",431080,2019,-11.799999999999985
6237,"Pla del Penedès, el",081640,2019,4.299999999999997
6238,"Planes d'Hostoles, les",171334,2019,-11.599999999999994
6239,Planoles,171349,2019,-2.3000000000000007
6240,"Plans de Sió, els",259118,2019,-0.0999999999999996
6241,"Poal, el",251689,2019,0.9000000000000004
6242,"Pobla de Cérvoles, la",251692,2019,1.8999999999999997
6243,"Pobla de Claramunt, la",081653,2019,-6.299999999999997
6244,"Pobla de Lillet, la",081666,2019,-8.800000000000004
6245,"Pobla de Mafumet, la",431093,2019,8.899999999999977
6246,"Pobla de Massaluca, la",431107,2019,0.8000000000000007
6247,"Pobla de Montornès, la",431114,2019,-6.199999999999989
6248,"Pobla de Segur, la",251713,2019,2.700000000000017
6249,Poboleda,431129,2019,-2.5
6250,Polinyà,081672,2019,-3.899999999999977
6251,"Pont d'Armentera, el",431135,2019,0.0
6252,"Pont de Bar, el",250306,2019,4.700000000000001
6253,Pont de Molins,171352,2019,-4.199999999999999
6254,"Pont de Suert, el",251734,2019,-5.200000000000003
6255,"Pont de Vilomara i Rocafort, el",081825,2019,8.5
6256,Pontils,431418,2019,-1.2000000000000002
6257,Pontons,081688,2019,-0.8999999999999986
6258,Pontós,171365,2019,-0.5999999999999996
6259,Ponts,251728,2019,1.6999999999999886
6260,Porqueres,171371,2019,-3.8000000000000114
6261,Porrera,431140,2019,0.8000000000000007
6262,"Port de la Selva, el",171404,2019,-5.099999999999998
6263,Portbou,171387,2019,-4.599999999999998
6264,"Portella, la",251749,2019,-1.2000000000000028
6265,Pradell de la Teixeta,431153,2019,2.6
6266,Prades,431166,2019,-8.0
6267,Prat de Comte,431172,2019,0.1000000000000005
6268,"Prat de Llobregat, el",081691,2019,-203.4000000000001
6269,Pratdip,431188,2019,-6.200000000000003
6270,Prats de Lluçanès,081712,2019,-3.3999999999999915
6271,"Prats de Rei, els",081705,2019,-2.6000000000000014
6272,Prats i Sansor,251752,2019,-0.6000000000000001
6273,Preixana,251765,2019,2.000000000000001
6274,Preixens,251771,2019,-1.0
6275,Premià de Dalt,082303,2019,-28.0
6276,Premià de Mar,081727,2019,-136.39999999999986
6277,"Preses, les",171390,2019,-3.200000000000003
6278,Prullans,251790,2019,3.1000000000000005
6279,Puigcerdà,171411,2019,-9.599999999999966
6280,Puigdàlber,081748,2019,-1.5
6281,Puiggròs,251804,2019,-1.200000000000001
6282,Puigpelat,431191,2019,8.600000000000009
6283,Puig-reig,081751,2019,2.4000000000000057
6284,Puigverd d'Agramunt,251811,2019,4.7
6285,Puigverd de Lleida,251826,2019,-5.600000000000001
6286,Pujalt,081764,2019,0.4000000000000003
6287,"Quar, la",081770,2019,-0.7
6288,Quart,171426,2019,0.4000000000000057
6289,Queralbs,170433,2019,0.0
6290,Querol,431205,2019,-2.0
6291,Rabós,171432,2019,0.0999999999999996
6292,Rajadell,081786,2019,-1.200000000000001
6293,Rasquera,431212,2019,-4.300000000000001
6294,Regencós,171447,2019,1.2000000000000002
6295,Rellinars,081799,2019,-3.200000000000003
6296,Renau,431227,2019,-0.1
6297,Reus,431233,2019,-265.0
6298,Rialp,251832,2019,-5.100000000000001
6299,"Riba, la",431248,2019,3.599999999999998
6300,Riba-roja d'Ebre,431251,2019,-10.799999999999995
6301,Ribera d'Ondara,259059,2019,-0.9000000000000004
6302,Ribera d'Urgellet,251850,2019,-4.699999999999999
6303,Ribes de Freser,171450,2019,-0.2000000000000028
6304,Riells i Viabrea,171463,2019,-17.5
6305,"Riera de Gaià, la",431264,2019,-1.2999999999999972
6306,Riner,251863,2019,0.2000000000000001
6307,Ripoll,171479,2019,-38.19999999999999
6308,Ripollet,081803,2019,-6.200000000000273
6309,Riu de Cerdanya,259139,2019,-0.8
6310,Riudarenes,171485,2019,-12.5
6311,Riudaura,171498,2019,0.5999999999999996
6312,Riudecanyes,431270,2019,0.8000000000000043
6313,Riudecols,431286,2019,-1.6999999999999955
6314,Riudellots de la Selva,171501,2019,1.1000000000000014
6315,Riudoms,431299,2019,-16.0
6316,Riumors,171518,2019,0.5
6317,"Roca del Vallès, la",081810,2019,-13.800000000000011
6318,Rocafort de Queralt,431303,2019,0.3999999999999994
6319,Roda de Berà,431310,2019,-32.19999999999999
6320,Roda de Ter,081831,2019,-16.0
6321,Rodonyà,431325,2019,0.5
6322,Roquetes,431331,2019,-20.59999999999997
6323,Roses,171523,2019,-117.40000000000008
6324,Rosselló,251898,2019,3.9000000000000057
6325,"Rourell, el",431346,2019,0.7000000000000028
6326,Rubí,081846,2019,-104.90000000000056
6327,Rubió,081859,2019,-1.9000000000000004
6328,Rupià,171539,2019,1.6000000000000003
6329,Rupit i Pruit,089019,2019,0.1000000000000005
6330,Sabadell,081878,2019,-481.3000000000011
6331,Sagàs,081884,2019,-0.9999999999999998
6332,Salàs de Pallars,251902,2019,-1.6999999999999993
6333,Saldes,081901,2019,0.9000000000000004
6334,Sales de Llierca,171544,2019,-1.4000000000000004
6335,Sallent,081918,2019,-2.1000000000000227
6336,Salomó,431359,2019,0.6999999999999993
6337,Salou,439057,2019,-36.90000000000009
6338,Salt,171557,2019,-130.69999999999982
6339,Sanaüja,251919,2019,0.6000000000000005
6340,Sant Adrià de Besòs,081944,2019,-48.89999999999964
6341,Sant Agustí de Lluçanès,081957,2019,1.0
6342,Sant Andreu de la Barca,081960,2019,-41.39999999999986
6343,Sant Andreu de Llavaneres,081976,2019,-6.099999999999966
6344,Sant Andreu Salou,171576,2019,-0.3999999999999999
6345,Sant Aniol de Finestres,171833,2019,-0.8999999999999986
6346,Sant Antoni de Vilamajor,081982,2019,-5.900000000000034
6347,Sant Bartomeu del Grau,081995,2019,1.8000000000000045
6348,Sant Boi de Llobregat,082009,2019,-173.5
6349,Sant Boi de Lluçanès,082016,2019,-0.1000000000000014
6350,Sant Carles de la Ràpita,431362,2019,-51.60000000000002
6351,Sant Cebrià de Vallalta,082037,2019,6.699999999999989
6352,Sant Celoni,082021,2019,15.399999999999975
6353,Sant Climent de Llobregat,082042,2019,-1.5
6354,Sant Climent Sescebes,171582,2019,-0.7000000000000011
6355,Sant Cugat del Vallès,082055,2019,-6.5
6356,Sant Cugat Sesgarrigues,082068,2019,-1.3999999999999986
6357,Sant Esteve de la Sarga,251961,2019,-1.4
6358,Sant Esteve de Palautordera,082074,2019,7.699999999999989
6359,Sant Esteve Sesrovires,082080,2019,-6.699999999999989
6360,Sant Feliu de Buixalleu,171595,2019,5.399999999999999
6361,Sant Feliu de Codines,082107,2019,-12.599999999999966
6362,Sant Feliu de Guíxols,171609,2019,-33.799999999999955
6363,Sant Feliu de Llobregat,082114,2019,-89.19999999999982
6364,Sant Feliu de Pallerols,171616,2019,4.5
6365,Sant Feliu Sasserra,082129,2019,-2.3000000000000007
6366,Sant Ferriol,171621,2019,0.9000000000000004
6367,Sant Fost de Campsentelles,082093,2019,-11.199999999999989
6368,Sant Fruitós de Bages,082135,2019,3.400000000000034
6369,Sant Gregori,171637,2019,-7.899999999999991
6370,Sant Guim de Freixenet,251924,2019,0.0
6371,Sant Guim de la Plana,251977,2019,-2.1
6372,Sant Hilari Sacalm,171642,2019,-10.5
6373,Sant Hipòlit de Voltregà,082153,2019,-8.199999999999989
6374,Sant Iscle de Vallalta,081939,2019,-9.100000000000009
6375,Sant Jaume d'Enveja,439023,2019,-17.599999999999994
6376,Sant Jaume de Frontanyà,082166,2019,0.3999999999999999
6377,Sant Jaume de Llierca,171655,2019,0.6000000000000014
6378,Sant Jaume dels Domenys,431378,2019,-13.800000000000011
6379,Sant Joan de les Abadesses,171674,2019,-12.200000000000005
6380,Sant Joan de Mollet,171680,2019,-2.5
6381,Sant Joan de Vilatorrada,082188,2019,-31.09999999999997
6382,Sant Joan Despí,082172,2019,-58.79999999999996
6383,Sant Joan les Fonts,171851,2019,-1.5
6384,Sant Jordi Desvalls,171668,2019,-4.599999999999998
6385,Sant Julià de Cerdanyola,089030,2019,-0.6000000000000001
6386,Sant Julià de Ramis,171693,2019,4.0
6387,Sant Julià de Vilatorta,082205,2019,-3.5999999999999943
6388,Sant Julià del Llor i Bonmatí,179032,2019,-1.5
6389,Sant Just Desvern,082212,2019,-4.800000000000011
6390,Sant Llorenç d'Hortons,082227,2019,2.1999999999999886
6391,Sant Llorenç de la Muga,171714,2019,-0.2999999999999989
6392,Sant Llorenç de Morunys,251930,2019,0.0
6393,Sant Llorenç Savall,082233,2019,-4.799999999999997
6394,Sant Martí d'Albars,082251,2019,-0.5
6395,Sant Martí de Centelles,082248,2019,2.799999999999997
6396,Sant Martí de Llémena,171729,2019,-5.599999999999998
6397,Sant Martí de Riucorb,259025,2019,-2.3000000000000007
6398,Sant Martí de Tous,082264,2019,-2.3999999999999986
6399,Sant Martí Sarroca,082270,2019,-3.5999999999999943
6400,Sant Martí Sesgueioles,082286,2019,-3.6000000000000005
6401,Sant Martí Vell,171735,2019,1.6000000000000014
6402,Sant Mateu de Bages,082299,2019,-1.1000000000000014
6403,Sant Miquel de Campmajor,171740,2019,-0.5
6404,Sant Miquel de Fluvià,171753,2019,-9.5
6405,Sant Mori,171766,2019,1.7000000000000002
6406,Sant Pau de Segúries,171772,2019,-4.100000000000001
6407,Sant Pere de Ribes,082310,2019,-67.79999999999995
6408,Sant Pere de Riudebitlles,082325,2019,9.899999999999991
6409,Sant Pere de Torelló,082331,2019,-3.299999999999997
6410,Sant Pere de Vilamajor,082346,2019,-15.599999999999994
6411,Sant Pere Pescador,171788,2019,-12.600000000000009
6412,Sant Pere Sallavinera,081897,2019,-0.5999999999999996
6413,Sant Pol de Mar,082359,2019,10.699999999999989
6414,Sant Quintí de Mediona,082362,2019,-5.200000000000003
6415,Sant Quirze de Besora,082378,2019,13.200000000000005
6416,Sant Quirze del Vallès,082384,2019,4.5
6417,Sant Quirze Safaja,082397,2019,3.3999999999999986
6418,Sant Ramon,251945,2019,0.6000000000000014
6419,Sant Sadurní d'Anoia,082401,2019,19.09999999999997
6420,Sant Sadurní d'Osormort,082418,2019,0.3999999999999999
6421,Sant Salvador de Guardiola,080983,2019,6.0
6422,Sant Vicenç de Castellet,082628,2019,-17.0
6423,Sant Vicenç de Montalt,082649,2019,15.199999999999989
6424,Sant Vicenç de Torelló,082652,2019,3.0
6425,Sant Vicenç dels Horts,082634,2019,-93.0
6426,Santa Bàrbara,431384,2019,-31.19999999999999
6427,Santa Cecília de Voltregà,082439,2019,-1.0999999999999996
6428,Santa Coloma de Cervelló,082444,2019,-10.100000000000025
6429,Santa Coloma de Farners,171805,2019,14.400000000000093
6430,Santa Coloma de Gramenet,082457,2019,-339.7999999999993
6431,Santa Coloma de Queralt,431397,2019,-13.299999999999995
6432,Santa Cristina d'Aro,171812,2019,-6.400000000000006
6433,Santa Eugènia de Berga,082460,2019,-3.5999999999999943
6434,Santa Eulàlia de Riuprimer,082476,2019,-6.699999999999996
6435,Santa Eulàlia de Ronçana,082482,2019,-12.100000000000025
6436,Santa Fe del Penedès,082495,2019,0.4000000000000003
6437,Santa Llogaia d'Àlguema,171827,2019,0.3999999999999986
6438,Santa Margarida de Montbui,082508,2019,-50.79999999999996
6439,Santa Margarida i els Monjos,082515,2019,27.19999999999999
6440,Santa Maria d'Oló,082589,2019,-4.5
6441,Santa Maria de Besora,082536,2019,-1.5
6442,Santa Maria de Martorelles,082567,2019,-4.199999999999996
6443,Santa Maria de Merlès,082554,2019,0.6000000000000005
6444,Santa Maria de Miralles,082573,2019,1.4000000000000004
6445,Santa Maria de Palautordera,082592,2019,-6.5
6446,Santa Oliva,431401,2019,0.8999999999999773
6447,Santa Pau,171848,2019,0.5999999999999943
6448,Santa Perpètua de Mogoda,082606,2019,-6.0
6449,Santa Susanna,082613,2019,6.0
6450,Santpedor,081923,2019,-2.8999999999999773
6451,Sarral,431423,2019,-6.099999999999994
6452,Sarrià de Ter,171864,2019,-12.300000000000011
6453,Sarroca de Bellera,252017,2019,0.1
6454,Sarroca de Lleida,252000,2019,0.8000000000000007
6455,"Saus, Camallera i Llampaies",171870,2019,-2.1999999999999997
6456,Savallà del Comtat,431439,2019,0.5999999999999996
6457,"Secuita, la",431444,2019,-0.7000000000000028
6458,"Selva de Mar, la",171886,2019,-0.3000000000000007
6459,"Selva del Camp, la",431457,2019,17.899999999999977
6460,Senan,431460,2019,-1.6
6461,"Sénia, la",430445,2019,-47.19999999999999
6462,Senterada,252022,2019,2.3999999999999986
6463,"Sentiu de Sió, la",250352,2019,-4.600000000000001
6464,Sentmenat,082671,2019,-2.3999999999999773
6465,Serinyà,171903,2019,2.4999999999999964
6466,Seròs,252043,2019,-6.299999999999997
6467,Serra de Daró,171910,2019,-0.5
6468,Setcases,171925,2019,-0.8
6469,"Seu d'Urgell, la",252038,2019,-19.59999999999991
6470,Seva,082690,2019,6.600000000000023
6471,Sidamon,252056,2019,-1.1000000000000014
6472,Sils,171931,2019,24.19999999999999
6473,Sitges,082704,2019,3.699999999999932
6474,Siurana,170524,2019,-0.9999999999999998
6475,Sobremunt,082711,2019,0.1
6476,"Soleràs, el",252069,2019,1.1000000000000003
6477,Solivella,431476,2019,-0.5999999999999979
6478,Solsona,252075,2019,-10.900000000000034
6479,Sora,082726,2019,-0.8999999999999999
6480,Soriguera,252081,2019,3.4000000000000004
6481,Sort,252094,2019,2.700000000000003
6482,Soses,252108,2019,-6.899999999999992
6483,Subirats,082732,2019,-8.900000000000006
6484,Sudanell,252115,2019,4.1
6485,Sunyer,252120,2019,-0.5
6486,Súria,082747,2019,8.599999999999966
6487,Susqueda,171946,2019,-0.3
6488,Tagamanent,082763,2019,-2.1
6489,Talamanca,082779,2019,-2.0
6490,Talarn,252154,2019,0.0
6491,Talavera,252167,2019,-3.1
6492,"Tallada d'Empordà, la",171959,2019,-0.0999999999999996
6493,Taradell,082785,2019,-8.099999999999994
6494,Tarragona,431482,2019,-259.1999999999998
6495,Tàrrega,252173,2019,-40.200000000000045
6496,Tarrés,252189,2019,-0.1000000000000005
6497,Tarroja de Segarra,252192,2019,0.2000000000000001
6498,Tavèrnoles,082750,2019,0.6000000000000005
6499,Tavertet,082802,2019,-3.0
6500,Teià,082819,2019,4.0
6501,Térmens,252206,2019,-9.9
6502,Terrades,171962,2019,-1.0999999999999996
6503,Terrassa,082798,2019,-280.3000000000011
6504,Tiana,082824,2019,-7.300000000000011
6505,Tírvia,252213,2019,0.4999999999999995
6506,Tiurana,252228,2019,0.2
6507,Tivenys,431495,2019,-2.0
6508,Tivissa,431508,2019,-7.899999999999991
6509,Tona,082830,2019,-23.30000000000001
6510,Torà,252234,2019,-5.100000000000001
6511,Tordera,082845,2019,16.700000000000045
6512,Torelló,082858,2019,-24.800000000000068
6513,"Torms, els",252249,2019,-1.2999999999999998
6514,Tornabous,252252,2019,-4.699999999999999
6515,"Torre de Cabdella, la",252271,2019,2.5
6516,"Torre de Claramunt, la",082861,2019,-21.399999999999977
6517,"Torre de Fontaubella, la",431515,2019,-1.6000000000000003
6518,"Torre de l'Espanyol, la",431520,2019,-3.0
6519,Torrebesses,252265,2019,0.1999999999999997
6520,Torredembarra,431536,2019,-41.09999999999991
6521,Torrefarrera,252287,2019,0.799999999999983
6522,Torrefeta i Florejacs,259078,2019,0.6999999999999993
6523,Torregrossa,252304,2019,-5.200000000000003
6524,Torrelameu,252311,2019,-2.1000000000000014
6525,Torrelavit,082877,2019,-1.2999999999999972
6526,Torrelles de Foix,082883,2019,-15.299999999999985
6527,Torrelles de Llobregat,082896,2019,2.200000000000017
6528,Torrent,171978,2019,-0.7999999999999998
6529,Torres de Segre,252326,2019,-3.700000000000017
6530,Torre-serona,252332,2019,0.6000000000000014
6531,Torroella de Fluvià,171984,2019,4.600000000000001
6532,Torroella de Montgrí,171997,2019,-20.09999999999997
6533,Torroja del Priorat,431541,2019,-4.700000000000001
6534,Tortellà,172001,2019,-0.3000000000000007
6535,Tortosa,431554,2019,-112.70000000000005
6536,Toses,172018,2019,-0.8
6537,Tossa de Mar,172023,2019,-9.0
6538,Tremp,252347,2019,22.09999999999997
6539,Ullà,172044,2019,-4.600000000000001
6540,Ullastrell,082900,2019,0.4000000000000057
6541,Ullastret,172057,2019,1.5
6542,Ulldecona,431567,2019,-8.199999999999989
6543,Ulldemolins,431573,2019,2.8000000000000007
6544,Ultramort,172039,2019,-2.1
6545,Urús,172060,2019,0.6000000000000001
6546,Vacarisses,082917,2019,-10.800000000000011
6547,"Vajol, la",170144,2019,4.5
6548,"Vall d'en Bas, la",172076,2019,-7.599999999999994
6549,"Vall de Bianya, la",172082,2019,1.3000000000000007
6550,"Vall de Boí, la",250432,2019,-1.7000000000000028
6551,Vall de Cardós,259010,2019,2.3000000000000007
6552,Vallbona d'Anoia,082922,2019,-6.400000000000006
6553,Vallbona de les Monges,252385,2019,-0.2999999999999998
6554,Vallcebre,082938,2019,0.5
6555,Vallclara,431589,2019,-1.0
6556,Vallfogona de Balaguer,252402,2019,4.800000000000004
6557,Vallfogona de Ripollès,171707,2019,-3.200000000000001
6558,Vallfogona de Riucorb,431592,2019,-0.5
6559,Vallgorguina,082943,2019,5.0
6560,Vallirana,082956,2019,-16.399999999999977
6561,Vall-llobrega,172095,2019,1.8000000000000045
6562,Vallmoll,431606,2019,-6.699999999999989
6563,Vallromanes,082969,2019,1.7000000000000028
6564,Valls,431613,2019,-6.0
6565,"Valls d'Aguilar, les",259062,2019,-1.9
6566,"Valls de Valira, les",252398,2019,-4.300000000000001
6567,Vandellòs i l'Hospitalet de l'Infant,431628,2019,-3.899999999999977
6568,"Vansa i Fórnols, la",259097,2019,0.1999999999999993
6569,Veciana,082975,2019,0.1999999999999997
6570,"Vendrell, el",431634,2019,-201.30000000000015
6571,Ventalló,172109,2019,-4.299999999999997
6572,Verdú,252424,2019,2.799999999999997
6573,Verges,172116,2019,-0.6999999999999957
6574,Vespella de Gaià,431649,2019,7.099999999999998
6575,Vic,082981,2019,-105.29999999999971
6576,Vidrà,172121,2019,-0.2999999999999998
6577,Vidreres,172137,2019,-9.700000000000044
6578,Vielha e Mijaran,252430,2019,-16.899999999999977
6579,Vilabella,431652,2019,0.0
6580,Vilabertran,172142,2019,5.399999999999999
6581,Vilablareix,172155,2019,-8.399999999999991
6582,Vilada,082994,2019,-5.300000000000001
6583,Viladamat,172174,2019,0.2999999999999998
6584,Viladasens,172168,2019,-2.8000000000000003
6585,Viladecans,083015,2019,-190.5
6586,Viladecavalls,083008,2019,1.400000000000034
6587,Vilademuls,172180,2019,-1.400000000000002
6588,Viladrau,172207,2019,5.599999999999998
6589,Vilafant,172214,2019,-2.0
6590,Vilafranca del Penedès,083054,2019,-96.5
6591,Vilagrassa,252445,2019,-6.199999999999999
6592,Vilajuïga,172235,2019,-2.9000000000000057
6593,Vilalba dels Arcs,431750,2019,1.8000000000000007
6594,Vilalba Sasserra,083067,2019,10.499999999999996
6595,Vilaller,252458,2019,2.8999999999999986
6596,Vilallonga de Ter,172240,2019,-3.000000000000001
6597,Vilallonga del Camp,431665,2019,-13.100000000000009
6598,Vilamacolum,172253,2019,3.6
6599,Vilamalla,172266,2019,4.400000000000006
6600,Vilamaniscle,172272,2019,1.1999999999999995
6601,Vilamòs,252477,2019,1.5
6602,Vilanant,172288,2019,-2.799999999999999
6603,Vilanova d'Escornalbou,431671,2019,-2.0
6604,Vilanova de Bellpuig,252483,2019,-5.199999999999996
6605,Vilanova de l'Aguda,252496,2019,-1.6
6606,Vilanova de la Barca,252542,2019,-6.199999999999996
6607,Vilanova de Meià,252509,2019,2.9000000000000004
6608,Vilanova de Prades,431687,2019,-0.1
6609,Vilanova de Sau,083036,2019,0.5999999999999996
6610,Vilanova de Segrià,252516,2019,1.6999999999999955
6611,Vilanova del Camí,083020,2019,-78.70000000000005
6612,Vilanova del Vallès,089024,2019,5.800000000000011
6613,Vilanova i la Geltrú,083073,2019,-52.70000000000027
6614,Vilaplana,431690,2019,0.8000000000000007
6615,Vila-rodona,431704,2019,4.699999999999996
6616,Vila-sacra,172305,2019,-5.699999999999999
6617,Vila-sana,252521,2019,-2.6999999999999997
6618,Vila-seca,431711,2019,-11.200000000000044
6619,Vilassar de Dalt,082140,2019,-5.0
6620,Vilassar de Mar,082191,2019,-37.79999999999996
6621,Vilaür,172229,2019,0.5999999999999999
6622,Vilaverd,431726,2019,4.300000000000001
6623,"Vilella Alta, la",431732,2019,0.6999999999999997
6624,"Vilella Baixa, la",431747,2019,-1.4000000000000004
6625,Vilobí d'Onyar,172333,2019,3.0
6626,Vilobí del Penedès,083041,2019,0.2999999999999971
6627,Vilopriu,172327,2019,2.4
6628,"Vilosell, el",252537,2019,-1.5
6629,Vimbodí i Poblet,431763,2019,-3.999999999999997
6630,Vinaixa,252555,2019,-4.5
6631,Vinebre,431779,2019,-0.5
6632,Vinyols i els Arcs,431785,2019,-4.799999999999997
6633,Viver i Serrateix,083089,2019,-2.0
6634,Xerta,430521,2019,2.299999999999997
6636,Abella de la Conca,250019,2020,0.0999999999999996
6637,Abrera,080018,2020,131.9000000000001
6638,Àger,250024,2020,5.300000000000001
6639,Agramunt,250030,2020,39.900000000000006
6640,Aguilar de Segarra,080023,2020,3.1
6641,Agullana,170010,2020,7.100000000000001
6642,Aiguafreda,080142,2020,10.399999999999991
6643,Aiguamúrcia,430017,2020,14.799999999999995
6644,Aiguaviva,170025,2020,1.8000000000000007
6645,Aitona,250387,2020,38.29999999999998
6646,"Alamús, els",250045,2020,-0.0999999999999978
6647,Alàs i Cerc,250058,2020,-0.3000000000000007
6648,"Albagés, l'",250061,2020,-1.1999999999999993
6649,Albanyà,170031,2020,2.9000000000000004
6650,Albatàrrec,250077,2020,6.699999999999989
6651,Albesa,250083,2020,16.200000000000003
6652,"Albi, l'",250096,2020,5.199999999999999
6653,Albinyana,430022,2020,13.599999999999994
6654,"Albiol, l'",430038,2020,4.0
6655,Albons,170046,2020,10.300000000000004
6656,Alcanar,430043,2020,90.39999999999998
6657,Alcanó,250100,2020,2.6000000000000005
6658,Alcarràs,250117,2020,117.40000000000008
6659,Alcoletge,250122,2020,30.0
6660,Alcover,430056,2020,66.10000000000002
6661,"Aldea, l'",439044,2020,41.0
6662,Aldover,430069,2020,5.699999999999996
