,Any,Solar,Literal,Codi
7280,2019,3.4093,"Torre de Fontaubella, la",431515
7281,2019,3.2794,Savallà del Comtat,431439
7282,2019,21.6398,Riudecanyes,431270
7283,2019,3.636,Prat de Comte,431172
7284,2019,36.8638,Pratdip,431188
7285,2019,37.3625,Querol,431205
7286,2019,3.1841,Renau,431227
7287,2019,355.5511,Reus,431233
7288,2019,11.7517,"Riba, la",431248
7289,2019,145.7302,Sant Carles de la Ràpita,431362
7290,2019,25.0157,"Riera de Gaià, la",431264
7291,2019,9.0186,Salomó,431359
7292,2019,12.314,Riudecols,431286
7293,2019,26.9875,Riudoms,431299
7294,2019,4.4568,Rocafort de Queralt,431303
7295,2019,144.1787,Roda de Berà,431310
7296,2019,11.537,Rodonyà,431325
7297,2019,91.1979,Roquetes,431331
7298,2019,2.428,Torroja del Priorat,431541
7299,2019,20.4612,Riba-roja d'Ebre,431251
7300,2019,42.3736,Sant Jaume d'Enveja,439023
7301,2019,6.1803,"Torre de l'Espanyol, la",431520
7302,2019,1.6071,"Vilella Alta, la",431732
7303,2019,2.7067,"Vilella Baixa, la",431747
7304,2019,8.9826,Vilalba dels Arcs,431750
7305,2019,13.4195,Vimbodí i Poblet,431763
7306,2019,7.0113,Vinebre,431779
7307,2019,167.5816,Vila-seca,431711
7308,2019,140.1516,Deltebre,439018
7309,2019,24.2024,Vila-rodona,431704
7310,2019,44.1938,Camarles,439039
7311,2019,57.2512,"Aldea, l'",439044
7312,2019,297.5379,Salou,439057
7313,2019,89.9961,"Ampolla, l'",439060
7314,2019,111.7394,"Canonja, la",439076
7315,2019,0.0,Medinyà,171045
7316,2019,6.6619,Oliola,251500
7317,2019,18.3862,Vinyols i els Arcs,431785
7318,2019,189.8701,Vandellòs i l'Hospitalet de l'Infant,431628
7319,2019,5.7532,Porrera,431140
7320,2019,389.687,Tortosa,431554
7321,2019,63.6764,Ulldecona,431567
7322,2019,5.1759,Ulldemolins,431573
7323,2019,3.0042,Vallclara,431589
7324,2019,4.4993,Vallfogona de Riucorb,431592
7325,2019,8.0414,Vilaverd,431726
7326,2019,107.1655,Valls,431613
7327,2019,120.9568,Torredembarra,431536
7328,2019,359.9045,"Vendrell, el",431634
7329,2019,15.1064,Vespella de Gaià,431649
7330,2019,11.7929,Vilabella,431652
7331,2019,16.5754,Vilallonga del Camp,431665
7332,2019,12.4899,Vilanova d'Escornalbou,431671
7333,2019,5.4697,Vilanova de Prades,431687
7334,2019,3.6634,Vilaplana,431690
7335,2019,25.9746,Vallmoll,431606
7336,2019,4.7021,"Guiamets, els",430705
7337,2019,10.9584,Masdenverge,430786
7338,2019,7.0856,"Galera, la",430635
7339,2019,26.4604,Gandesa,430640
7340,2019,8.4845,Garcia,430653
7341,2019,4.781,"Garidells, els",430666
7342,2019,7.4695,Ginestar,430672
7343,2019,2.9501,Forès,430614
7344,2019,3.3528,Gratallops,430691
7345,2019,54.6131,Flix,430607
7346,2019,14.9573,Horta de Sant Joan,430712
7347,2019,1.7754,"Lloar, el",430727
7348,2019,3.8314,Llorac,430733
7349,2019,39.7714,Llorenç del Penedès,430748
7350,2019,1.8755,Margalef,430751
7351,2019,8.9886,Marçà,430764
7352,2019,32.454,Prades,431166
7353,2019,7.1414,Godall,430688
7354,2019,10.8604,Xerta,430521
7355,2019,107.7134,"Sénia, la",430445
7356,2019,2.7412,Colldejou,430458
7357,2019,2.385,Conesa,430461
7358,2019,151.1347,Constantí,430477
7359,2019,12.5677,Corbera d'Ebre,430483
7360,2019,15.732,Cornudella de Montsant,430496
7361,2019,5.0491,Freginals,430629
7362,2019,174.7806,Cunit,430516
7363,2019,20.7478,Masllorenç,430799
7364,2019,3.9358,Duesaigües,430537
7365,2019,29.9774,"Espluga de Francolí, l'",430542
7366,2019,32.9009,Falset,430555
7367,2019,9.6675,"Fatarella, la",430568
7368,2019,0.9546,"Febró, la",430574
7369,2019,2.1679,"Figuera, la",430580
7370,2019,5.3438,Figuerola del Camp,430593
7371,2019,59.4465,Creixell,430509
7372,2019,20.7159,Pira,431074
7373,2019,4.5629,Mas de Barberans,430770
7374,2019,61.5114,"Pallaresos, els",431009
7375,2019,5.1607,Passanant i Belltall,431016
7376,2019,5.1693,Paüls,431021
7377,2019,31.4714,Perafort,431037
7378,2019,47.8587,"Perelló, el",431042
7379,2019,6.1212,Nulles,430982
7380,2019,9.2688,"Pinell de Brai, el",431068
7381,2019,8.1071,"Nou de Gaià, la",430976
7382,2019,22.8759,"Pla de Santa Maria, el",431080
7383,2019,26.1562,"Pobla de Mafumet, la",431093
7384,2019,8.0537,"Pobla de Massaluca, la",431107
7385,2019,61.2746,"Pobla de Montornès, la",431114
7386,2019,3.8116,Poboleda,431129
7387,2019,12.4327,"Pont d'Armentera, el",431135
7388,2019,104.4132,"Catllar, el",430430
7389,2019,4.9299,"Piles, les",431055
7390,2019,3.6724,Montferri,430897
7391,2019,1.3833,"Masó, la",430803
7392,2019,9.8231,Maspujols,430810
7393,2019,5.2484,"Masroig, el",430825
7394,2019,1.9824,"Milà, el",430831
7395,2019,6.8903,Miravet,430846
7396,2019,3.9611,"Molar, el",430859
7397,2019,6.7356,"Palma d'Ebre, la",430995
7398,2019,23.8679,Montbrió del Camp,430884
7399,2019,1.1814,Pradell de la Teixeta,431153
7400,2019,147.3841,"Montmell, el",430901
7401,2019,8.0486,Mont-ral,430918
7402,2019,246.1106,Mont-roig del Camp,430923
7403,2019,56.5702,Móra d'Ebre,430939
7404,2019,26.0812,Móra la Nova,430944
7405,2019,29.0609,"Morell, el",430957
7406,2019,2.7988,"Morera de Montsant, la",430960
7407,2019,71.6159,Montblanc,430862
7408,2019,3.5313,Castellfollit del Boix,080594
7409,2019,403.982,Castellbisbal,080543
7410,2019,1.3487,Castellfollit de Riubregós,080608
7411,2019,0.9704,Castell de l'Areny,080575
7412,2019,484.5157,Castelldefels,080569
7413,2019,91.652,Castellgalí,080615
7414,2019,48.1278,Castellnou de Bages,080620
7415,2019,25.9272,Castellcir,080556
7416,2019,76.87,Castellet i la Gornal,080581
7417,2019,99.6773,Castellbell i el Vilar,080538
7418,2019,5.0343,Castellar de n'Hug,080522
7419,2019,283.5164,Castellar del Vallès,080517
7420,2019,16.5461,Casserres,080497
7421,2019,7.4842,Carme,080484
7422,2019,46.536,Cardona,080478
7423,2019,25.0989,Castellolí,080636
7424,2019,1.5233,"Espunyola, l'",080787
7425,2019,106.1708,Cardedeu,080462
7426,2019,19.5586,Capellades,080446
7427,2019,0.0,Capolat,080459
7428,2019,0.0,Castellar del Riu,080500
7429,2019,287.5717,Cornellà de Llobregat,080734
7430,2019,20.9087,Folgueroles,080832
7431,2019,19.5493,Avià,080116
7432,2019,81.9405,Canyelles,080431
7433,2019,68.9506,Fogars de la Selva,080826
7434,2019,7.1502,Fogars de Montclús,080811
7435,2019,1.055,Fígols,080804
7436,2019,12.0996,"Estany, l'",080790
7437,2019,217.4147,Esplugues de Llobregat,080771
7438,2019,137.2758,Esparreguera,080765
7439,2019,100.833,Cubelles,080749
7440,2019,16.9567,Castellterçol,080641
7441,2019,294.8171,Corbera de Llobregat,080728
7442,2019,3.9306,Copons,080713
7443,2019,8.6056,Collsuspina,080706
7444,2019,50.6295,Collbató,080692
7445,2019,211.5285,Cervelló,080689
7446,2019,39.3399,Centelles,080673
7447,2019,60.6564,Castellví de Rosanes,080667
7448,2019,14.6436,Castellví de la Marca,080654
7449,2019,144.5183,Dosrius,080752
7450,2019,2.2657,Argençola,080082
7451,2019,39.0286,Avinyonet del Penedès,080137
7452,2019,5718.96,Barcelona,080193
7453,2019,47.4258,Balsareny,080180
7454,2019,38.9048,Balenyà,080174
7455,2019,18.9737,Bagà,080168
7456,2019,763.0226,Badalona,080155
7457,2019,28.7655,Aiguafreda,080142
7458,2019,55.4367,Avinyó,080121
7459,2019,1.0822,Bellprat,080214
7460,2019,107.3182,Argentona,080095
7461,2019,95.0446,Berga,080229
7462,2019,83.1505,Arenys de Munt,080076
7463,2019,165.1567,Arenys de Mar,080060
7464,2019,170.8169,"Ametlla del Vallès, l'",080057
7465,2019,8.7418,Alpens,080044
7466,2019,101.9475,Alella,080039
7467,2019,3.979,Aguilar de Segarra,080023
7468,2019,83.8462,Abrera,080018
7469,2019,42.6502,Fonollosa,080847
7470,2019,50.8048,Artés,080109
7471,2019,38.2196,Calaf,080312
7472,2019,58.8421,Canovelles,080410
7473,2019,45.7618,Canet de Mar,080403
7474,2019,16.0611,Campins,080399
7475,2019,16.8693,Callús,080386
7476,2019,19.91,Calldetenes,080370
7477,2019,4.1103,Calonge,080364
7478,2019,80.7263,Calella,080351
7479,2019,29.2542,Calders,080348
7480,2019,112.6977,Begues,080207
7481,2019,23.0418,Caldes d'Estrac,080327
7482,2019,55.6298,Cànoves i Samalús,080425
7483,2019,110.0432,Cabrils,080305
7484,2019,61.3592,Cabrera de Mar,080291
7485,2019,75.8064,Cabrera d'Anoia,080288
7486,2019,8.3665,"Cabanyes, les",080272
7487,2019,7.6725,"Brull, el",080266
7488,2019,37.7865,"Bruc, el",080253
7489,2019,8.5091,Borredà,080240
7490,2019,191.9867,Bigues i Riells,080235
7491,2019,178.8239,Caldes de Montbui,080333
7492,2019,239.3065,Palau-solità i Plegamans,081568
7493,2019,60.6296,Navarcles,081402
7494,2019,41.8124,Navàs,081419
7495,2019,3.0823,"Nou de Berguedà, la",081424
7496,2019,63.9293,Òdena,081430
7497,2019,16.3251,Olvan,081445
7498,2019,114.1662,Olèrdola,081458
7499,2019,19.2708,Olesa de Bonesvalls,081461
7500,2019,71.8268,Olesa de Montserrat,081477
7501,2019,135.4332,Olivella,081483
7502,2019,12.2101,Orís,081509
7503,2019,3.1027,Orpí,081521
7504,2019,16.4171,Òrrius,081537
7505,2019,8.9028,Mura,081398
7506,2019,94.6039,Palafolls,081555
7507,2019,24.0531,Olost,081496
7508,2019,121.1577,Pallejà,081574
7509,2019,59.3839,"Papiol, el",081580
7510,2019,164.7051,Parets del Vallès,081593
7511,2019,11.5798,Perafita,081607
7512,2019,316.8367,Piera,081614
7513,2019,26.2307,"Hostalets de Pierola, els",081629
7514,2019,116.052,Pineda de Mar,081635
7515,2019,16.3382,"Pla del Penedès, el",081640
7516,2019,19.1935,"Pobla de Claramunt, la",081653
7517,2019,13.0308,"Pobla de Lillet, la",081666
7518,2019,76.9573,Polinyà,081672
7519,2019,23.2204,Pontons,081688
7520,2019,17.5177,Pacs del Penedès,081542
7521,2019,55.0091,Moià,081385
7522,2019,1.5558,Montseny,081379
7523,2019,125.5201,Montornès del Vallès,081363
7524,2019,83.2541,Montmeló,081350
7525,2019,16.0395,Figaró-Montmany,081347
7526,2019,9.1309,Montmaneu,081332
7527,2019,10.5194,Oristà,081516
7528,2019,515.4947,"Hospitalet de Llobregat, l'",081017
7529,2019,92.5132,Malgrat de Mar,081108
7530,2019,4.6941,Lluçà,081094
7531,2019,112.3605,Lliçà de Vall,081081
7532,2019,277.8473,Lliçà d'Amunt,081075
7533,2019,112.4216,Llinars del Vallès,081069
7534,2019,29.8864,"Llagosta, la",081056
7535,2019,13.1968,"Llacuna, la",081043
7536,2019,0.0,Gisclareny,080930
7537,2019,289.5025,Igualada,081022
7538,2019,356.4202,Manresa,081136
7539,2019,56.2611,Gurb,081000
7540,2019,11.7626,Guardiola de Berguedà,080996
7541,2019,55.2276,Sant Salvador de Guardiola,080983
7542,2019,14.3481,Gualba,080977
7543,2019,298.0057,Granollers,080961
7544,2019,2.334,Granera,080958
7545,2019,16.5155,"Granada, la",080945
7546,2019,27.3823,Jorba,081038
7547,2019,154.9116,Molins de Rei,081234
7548,2019,8.1006,Montmajor,081326
7549,2019,10.6677,Montesquiu,081311
7550,2019,0.4855,Montclar,081304
7551,2019,41.9136,Muntanyola,081290
7552,2019,13.4266,Monistrol de Calders,081287
7553,2019,42.4427,Monistrol de Montserrat,081271
7554,2019,112.6335,Montgat,081265
7555,2019,0.0,Malla,081115
7556,2019,322.4169,Mollet del Vallès,081249
7557,2019,103.7259,Manlleu,081120
7558,2019,77.5754,Mediona,081228
7559,2019,388.4224,Mataró,081213
7560,2019,132.2953,Masquefa,081192
7561,2019,43.517,"Masies de Voltregà, les",081173
7562,2019,8.2992,"Masies de Roda, les",081167
7563,2019,62.6273,Martorelles,081154
7564,2019,146.9672,Martorell,081141
7565,2019,147.3971,"Masnou, el",081189
7566,2019,277.1217,Montcada i Reixac,081252
7567,2019,364.0108,Matadepera,081206
7568,2019,84.6019,Gelida,080919
7569,2019,2.3578,Gaià,080902
7570,2019,287.2326,Gavà,080898
7571,2019,118.6661,"Garriga, la",080885
7572,2019,7.1838,Gallifa,080879
7573,2019,143.1546,"Franqueses del Vallès, les",080863
7574,2019,21.5341,Font-rubí,080850
7575,2019,64.5171,Gironella,080924
7576,2020,83.8462,Abrera,080018
7577,2020,143.6826,Arenys de Mar,080060
7578,2020,170.8169,"Ametlla del Vallès, l'",080057
7579,2020,8.7418,Alpens,080044
7580,2020,3.979,Aguilar de Segarra,080023
7581,2020,101.9199,Alella,080039
7582,2020,47.2756,Sant Feliu de Codines,082107
7583,2020,48.5583,Sant Quirze Safaja,082397
7584,2020,57.7597,Sant Joan de Vilatorrada,082188
7585,2020,156.0302,Sant Joan Despí,082172
7586,2020,1.4382,Sant Jaume de Frontanyà,082166
7587,2020,36.2536,Sant Hipòlit de Voltregà,082153
7588,2020,69.2302,Vilassar de Dalt,082140
7589,2020,123.9241,Sant Fruitós de Bages,082135
7590,2020,56.9362,Sant Julià de Vilatorta,082205
7591,2020,173.4142,Sant Feliu de Llobregat,082114
7592,2020,203.6942,Sant Just Desvern,082212
7593,2020,145.2521,Sant Fost de Campsentelles,082093
7594,2020,125.2255,Sant Esteve Sesrovires,082080
7595,2020,10.8605,Sant Esteve de Palautordera,082074
7596,2020,18.3453,Sant Cugat Sesgarrigues,082068
7597,2020,1057.3178,Sant Cugat del Vallès,082055
7598,2020,31.9423,Sant Climent de Llobregat,082042
7599,2020,94.1558,Sant Cebrià de Vallalta,082037
7600,2020,12.5075,Sant Feliu Sasserra,082129
7601,2020,5.7073,Sant Mateu de Bages,082299
7602,2020,11.5798,Perafita,081607
7603,2020,19.5758,Sant Quirze de Besora,082378
7604,2020,19.8912,Sant Quintí de Mediona,082362
7605,2020,29.3685,Sant Pol de Mar,082359
7606,2020,131.3753,Sant Pere de Vilamajor,082346
7607,2020,27.7418,Sant Pere de Torelló,082331
7608,2020,20.311,Sant Pere de Riudebitlles,082325
7609,2020,65.4884,Vilassar de Mar,082191
7610,2020,79.8469,Premià de Dalt,082303
7611,2020,417.5367,Sant Boi de Llobregat,082009
7612,2020,7.0423,Sant Martí Sesgueioles,082286
7613,2020,21.1854,Sant Martí Sarroca,082270
7614,2020,13.5528,Sant Martí de Tous,082264
7615,2020,1.2937,Sant Martí d'Albars,082251
7616,2020,21.104,Sant Martí de Centelles,082248
7617,2020,20.7035,Sant Llorenç Savall,082233
7618,2020,27.1896,Sant Llorenç d'Hortons,082227
7619,2020,157.279,Sant Pere de Ribes,082310
7620,2020,23.2204,Pontons,081688
7621,2020,36.5064,Rellinars,081799
7622,2020,5.9013,Rajadell,081786
7623,2020,0.6371,"Quar, la",081770
7624,2020,7.4595,Pujalt,081764
7625,2020,75.4077,Puig-reig,081751
7626,2020,7.1731,Puigdàlber,081748
7627,2020,9.2258,"Granja d'Escarp, la",251023
7628,2020,118.7419,Sant Celoni,082021
7629,2020,331.3175,"Prat de Llobregat, el",081691
7630,2020,75.3188,"Pont de Vilomara i Rocafort, el",081825
7631,2020,76.9573,Polinyà,081672
7632,2020,13.0308,"Pobla de Lillet, la",081666
7633,2020,19.1935,"Pobla de Claramunt, la",081653
7634,2020,16.3382,"Pla del Penedès, el",081640
7635,2020,116.052,Pineda de Mar,081635
7636,2020,25.7892,"Hostalets de Pierola, els",081629
7637,2020,1.7538,Albanyà,170031
7638,2020,25.3345,Prats de Lluçanès,081712
7639,2020,139.7335,Sallent,081918
7640,2020,100.7426,Sant Sadurní d'Anoia,082401
7641,2020,11.5216,Sant Bartomeu del Grau,081995
7642,2020,81.754,Sant Antoni de Vilamajor,081982
7643,2020,127.9467,Sant Andreu de Llavaneres,081976
7644,2020,159.3,Sant Andreu de la Barca,081960
7645,2020,1.0335,Sant Agustí de Lluçanès,081957
7646,2020,222.5484,Sant Adrià de Besòs,081944
7647,2020,185.7758,Ripollet,081803
7648,2020,76.3001,Santpedor,081923
7649,2020,89.058,"Roca del Vallès, la",081810
7650,2020,5.3732,Saldes,081901
7651,2020,4.0777,Sant Pere Sallavinera,081897
7652,2020,0.0,Sagàs,081884
7653,2020,885.1033,Sabadell,081878
7654,2020,2.3882,Rubió,081859
7655,2020,327.554,Rubí,081846
7656,2020,62.4784,Roda de Ter,081831
7657,2020,10.4127,Sant Boi de Lluçanès,082016
7658,2020,17.7128,Sant Iscle de Vallalta,081939
7659,2020,22.4808,Torrelavit,082877
7660,2020,179.6049,Sant Quirze del Vallès,082384
7661,2020,376.1132,Vallirana,082956
7662,2020,103.0865,Vallgorguina,082943
7663,2020,5.6879,Vallcebre,082938
7664,2020,12.6614,Vallbona d'Anoia,082922
7665,2020,154.1094,Vacarisses,082917
7666,2020,35.5635,Ullastrell,082900
7667,2020,3.9156,Veciana,082975
7668,2020,47.0816,Torrelles de Foix,082883
7669,2020,410.154,Vic,082981
7670,2020,82.8488,"Torre de Claramunt, la",082861
7671,2020,96.2653,Torelló,082858
7672,2020,189.7058,Tordera,082845
7673,2020,85.0267,Tona,082830
7674,2020,61.9777,Tiana,082824
7675,2020,88.4792,Teià,082819
7676,2020,4.0102,Tavertet,082802
7677,2020,83.1221,Torrelles de Llobregat,082896
7678,2020,8.7284,Vilalba Sasserra,083067
7679,2020,7.4086,Aiguaviva,170025
7680,2020,11.5044,Agullana,170010
7681,2020,18.8912,"Palma de Cervelló, la",089058
7682,2020,40.1888,Badia del Vallès,089045
7683,2020,4.7833,Sant Julià de Cerdanyola,089030
7684,2020,97.4389,Vilanova del Vallès,089024
7685,2020,4.8097,Rupit i Pruit,089019
7686,2020,55.5707,Vallromanes,082969
7687,2020,270.9813,Vilanova i la Geltrú,083073
7688,2020,10.1099,Talamanca,082779
7689,2020,194.3864,Vilafranca del Penedès,083054
7690,2020,25.0311,Vilobí del Penedès,083041
7691,2020,6.2206,Vilanova de Sau,083036
7692,2020,75.2519,Vilanova del Camí,083020
7693,2020,289.975,Viladecans,083015
7694,2020,111.6841,Viladecavalls,083008
7695,2020,7.324,Vilada,082994
7696,2020,1.33,Viver i Serrateix,083089
7697,2020,103.0922,Santa Eulàlia de Ronçana,082482
7698,2020,0.0,Santa Maria de Miralles,082573
7699,2020,8.2094,Santa Maria de Martorelles,082567
7700,2020,0.0,Santa Maria de Merlès,082554
7701,2020,31.8362,"Esquirol, l'",082541
7702,2020,2.525,Santa Maria de Besora,082536
7703,2020,245.1681,Barberà del Vallès,082520
7704,2020,116.7481,Santa Margarida i els Monjos,082515
7705,2020,1009.2838,Terrassa,082798
7706,2020,4.0718,Santa Fe del Penedès,082495
7707,2020,280.4434,Santa Perpètua de Mogoda,082606
7708,2020,12.2917,Santa Eulàlia de Riuprimer,082476
7709,2020,20.0513,Santa Eugènia de Berga,082460
7710,2020,244.1892,Santa Coloma de Gramenet,082457
7711,2020,72.0277,Santa Coloma de Cervelló,082444
7712,2020,2.993,Santa Cecília de Voltregà,082439
7713,2020,2.7656,Marganell,082423
7714,2020,2.4912,Sant Sadurní d'Osormort,082418
7715,2020,43.9566,Santa Margarida de Montbui,082508
7716,2020,29.511,Cercs,082687
7717,2020,164.2698,Parets del Vallès,081593
7718,2020,8.9688,Tagamanent,082763
7719,2020,8.504,Tavèrnoles,082750
7720,2020,45.7151,Súria,082747
7721,2020,78.3181,Subirats,082732
7722,2020,8.7424,Sora,082726
7723,2020,1.5888,Sobremunt,082711
7724,2020,12.9207,Santa Maria d'Oló,082589
7725,2020,245.5412,Seva,082690
7726,2020,114.6524,Santa Maria de Palautordera,082592
7727,2020,127.1606,Sentmenat,082671
7728,2020,546.8705,Cerdanyola del Vallès,082665
7729,2020,25.6459,Sant Vicenç de Torelló,082652
7730,2020,47.0985,Sant Vicenç de Montalt,082649
7731,2020,174.5114,Sant Vicenç dels Horts,082634
7732,2020,65.7126,Sant Vicenç de Castellet,082628
7733,2020,42.9936,Santa Susanna,082613
7734,2020,79.5968,Taradell,082785
7735,2020,277.6246,Sitges,082704
7736,2020,99.6773,Castellbell i el Vilar,080538
7737,2020,68.9506,Fogars de la Selva,080826
7738,2020,91.652,Castellgalí,080615
7739,2020,1.3487,Castellfollit de Riubregós,080608
7740,2020,3.5313,Castellfollit del Boix,080594
7741,2020,76.87,Castellet i la Gornal,080581
7742,2020,0.9704,Castell de l'Areny,080575
7743,2020,484.5917,Castelldefels,080569
7744,2020,25.0989,Castellolí,080636
7745,2020,403.982,Castellbisbal,080543
7746,2020,15.3173,Castellterçol,080641
7747,2020,5.0343,Castellar de n'Hug,080522
7748,2020,313.4728,Castellar del Vallès,080517
7749,2020,0.0,Castellar del Riu,080500
7750,2020,16.5461,Casserres,080497
7751,2020,7.4842,Carme,080484
7752,2020,46.536,Cardona,080478
7753,2020,106.0904,Cardedeu,080462
7754,2020,25.9272,Castellcir,080556
7755,2020,293.5276,Corbera de Llobregat,080728
7756,2020,316.8367,Piera,081614
7757,2020,1.055,Fígols,080804
7758,2020,12.0996,"Estany, l'",080790
7759,2020,1.5233,"Espunyola, l'",080787
7760,2020,217.4133,Esplugues de Llobregat,080771
7761,2020,137.2758,Esparreguera,080765
7762,2020,144.5183,Dosrius,080752
7763,2020,48.1278,Castellnou de Bages,080620
7764,2020,290.442,Cornellà de Llobregat,080734
7765,2020,81.9405,Canyelles,080431
7766,2020,3.9306,Copons,080713
7767,2020,8.6056,Collsuspina,080706
7768,2020,50.6295,Collbató,080692
7769,2020,209.3905,Cervelló,080689
7770,2020,39.3399,Centelles,080673
7771,2020,60.6564,Castellví de Rosanes,080667
7772,2020,14.6436,Castellví de la Marca,080654
7773,2020,100.833,Cubelles,080749
7774,2020,28.7655,Aiguafreda,080142
7775,2020,191.9867,Bigues i Riells,080235
7776,2020,95.0446,Berga,080229
7777,2020,1.0822,Bellprat,080214
7778,2020,112.7805,Begues,080207
7779,2020,5045.2746,Barcelona,080193
7780,2020,47.5138,Balsareny,080180
7781,2020,38.9048,Balenyà,080174
7782,2020,0.0,Capolat,080459
7783,2020,750.6272,Badalona,080155
7784,2020,7.6725,"Brull, el",080266
7785,2020,39.0286,Avinyonet del Penedès,080137
7786,2020,55.4367,Avinyó,080121
7787,2020,19.5493,Avià,080116
7788,2020,50.8091,Artés,080109
7789,2020,107.4094,Argentona,080095
7790,2020,2.2657,Argençola,080082
7791,2020,83.1505,Arenys de Munt,080076
7792,2020,19.3248,Bagà,080168
7793,2020,29.4814,Calders,080348
7794,2020,20.9087,Folgueroles,080832
7795,2020,55.6298,Cànoves i Samalús,080425
7796,2020,58.8421,Canovelles,080410
7797,2020,83.3187,Canet de Mar,080403
7798,2020,16.0611,Campins,080399
7799,2020,16.8693,Callús,080386
7800,2020,19.91,Calldetenes,080370
7801,2020,8.5091,Borredà,080240
7802,2020,80.7263,Calella,080351
7803,2020,37.8333,"Bruc, el",080253
7804,2020,178.8239,Caldes de Montbui,080333
7805,2020,23.0418,Caldes d'Estrac,080327
7806,2020,38.2196,Calaf,080312
7807,2020,110.0432,Cabrils,080305
7808,2020,61.3592,Cabrera de Mar,080291
7809,2020,75.8064,Cabrera d'Anoia,080288
7810,2020,8.3665,"Cabanyes, les",080272
7811,2020,19.5586,Capellades,080446
7812,2020,4.1103,Calonge,080364
7813,2020,0.4855,Montclar,081304
7814,2020,7.1502,Fogars de Montclús,080811
7815,2020,55.0091,Moià,081385
7816,2020,1.5558,Montseny,081379
7817,2020,125.4973,Montornès del Vallès,081363
7818,2020,83.6709,Montmeló,081350
7819,2020,16.0395,Figaró-Montmany,081347
7820,2020,9.1309,Montmaneu,081332
7821,2020,60.6296,Navarcles,081402
7822,2020,10.6677,Montesquiu,081311
7823,2020,41.7762,Navàs,081419
7824,2020,41.9136,Muntanyola,081290
7825,2020,13.4266,Monistrol de Calders,081287
7826,2020,42.4427,Monistrol de Montserrat,081271
7827,2020,112.6336,Montgat,081265
7828,2020,282.4391,Montcada i Reixac,081252
7829,2020,322.4169,Mollet del Vallès,081249
7830,2020,138.5951,Molins de Rei,081234
7831,2020,7.0312,Montmajor,081326
7832,2020,24.0531,Olost,081496
7833,2020,58.5359,"Papiol, el",081580
7834,2020,121.1577,Pallejà,081574
7835,2020,239.3065,Palau-solità i Plegamans,081568
7836,2020,94.6039,Palafolls,081555
7837,2020,17.5177,Pacs del Penedès,081542
7838,2020,16.4171,Òrrius,081537
7839,2020,3.1027,Orpí,081521
7840,2020,8.9028,Mura,081398
7841,2020,12.2101,Orís,081509
7842,2020,365.32,Matadepera,081206
7843,2020,135.4332,Olivella,081483
7844,2020,71.8268,Olesa de Montserrat,081477
7845,2020,19.2708,Olesa de Bonesvalls,081461
7846,2020,114.1662,Olèrdola,081458
7847,2020,16.3251,Olvan,081445
7848,2020,63.9293,Òdena,081430
7849,2020,3.0823,"Nou de Berguedà, la",081424
7850,2020,10.5194,Oristà,081516
7851,2020,84.5874,Gelida,080919
7852,2020,56.2867,Gurb,081000
7853,2020,11.7626,Guardiola de Berguedà,080996
7854,2020,55.2276,Sant Salvador de Guardiola,080983
7855,2020,14.3481,Gualba,080977
7856,2020,297.7381,Granollers,080961
7857,2020,2.334,Granera,080958
7858,2020,29.7756,"Granada, la",080945
7859,2020,77.2978,Mediona,081228
7860,2020,64.5171,Gironella,080924
7861,2020,27.3823,Jorba,081038
7862,2020,2.3578,Gaià,080902
7863,2020,288.3785,Gavà,080898
7864,2020,118.6661,"Garriga, la",080885
7865,2020,7.1838,Gallifa,080879
7866,2020,143.1546,"Franqueses del Vallès, les",080863
7867,2020,21.5338,Font-rubí,080850
7868,2020,42.6502,Fonollosa,080847
7869,2020,0.0,Gisclareny,080930
7870,2020,0.0,Malla,081115
7871,2020,67.1369,Premià de Mar,081727
7872,2020,134.1082,Masquefa,081192
7873,2020,148.2136,"Masnou, el",081189
7874,2020,43.517,"Masies de Voltregà, les",081173
7875,2020,8.2992,"Masies de Roda, les",081167
7876,2020,62.7396,Martorelles,081154
7877,2020,146.9672,Martorell,081141
7878,2020,512.6758,"Hospitalet de Llobregat, l'",081017
7879,2020,105.2031,Manlleu,081120
7880,2020,289.65,Igualada,081022
7881,2020,92.5174,Malgrat de Mar,081108
7882,2020,4.6941,Lluçà,081094
7883,2020,112.3605,Lliçà de Vall,081081
7884,2020,277.8473,Lliçà d'Amunt,081075
7885,2020,112.0148,Llinars del Vallès,081069
7886,2020,29.8864,"Llagosta, la",081056
7887,2020,13.1968,"Llacuna, la",081043
7888,2020,422.3391,Mataró,081213
7889,2020,356.5499,Manresa,081136
7890,2020,8.4717,Vilademuls,172180
7891,2020,25.1018,Alfarràs,250138
7892,2020,4.8273,Vilamaniscle,172272
7893,2020,68.6482,Vilamalla,172266
7894,2020,3.8236,Vilamacolum,172253
7895,2020,10.0675,Vilallonga de Ter,172240
7896,2020,15.4086,Vilajuïga,172235
7897,2020,7.7823,Vilaür,172229
7898,2020,12.3245,Vila-sacra,172305
7899,2020,36.2955,Viladrau,172207
7900,2020,5.3409,Vilopriu,172327
7901,2020,12.0467,Viladamat,172174
7902,2020,2.366,Viladasens,172168
7903,2020,26.7458,Vilablareix,172155
7904,2020,9.2705,Vilabertran,172142
7905,2020,149.4339,Vidreres,172137
7906,2020,9.5258,Vidrà,172121
7907,2020,13.8534,Verges,172116
7908,2020,40.6057,Vilafant,172214
