,Any,Literal,Codi,Connectivitat
6740,2019,Canet d'Adri,170405,3.2077
6741,2019,Celrà,170499,24.766799999999996
6742,2019,Esponellà,170656,2.4923
6743,2019,Fornells de la Selva,170736,17.3023
6744,2019,Fontcoberta,170715,8.8271
6745,2019,Fontanilles,170708,3.26
6746,2019,Fontanals de Cerdanya,170694,14.9606
6747,2019,Foixà,170681,5.1393
6748,2019,Colomers,170558,1.9705000000000001
6749,2019,Figueres,170669,113.6979
6750,2019,Torrelles de Foix,082883,21.0535
6751,2019,Espolla,170643,3.4694
6752,2019,Espinelves,170638,3.4199
6753,2019,l'Escala,170622,122.4012
6754,2019,Das,170617,8.024799999999999
6755,2019,Darnius,170600,3.1942
6756,2019,Crespià,170583,2.2075
6757,2019,Flaçà,170675,10.0616
6758,2019,Sant Just Desvern,082212,75.8895
6759,2019,Sant Esteve de Palautordera,082074,7.814399999999999
6760,2019,Sant Esteve Sesrovires,082080,46.4405
6761,2019,Sant Fost de Campsentelles,082093,63.331
6762,2019,Sant Feliu de Codines,082107,27.6406
6763,2019,Sant Feliu de Llobregat,082114,87.8575
6764,2019,Sant Feliu Sasserra,082129,7.728400000000001
6765,2019,Sant Fruitós de Bages,082135,61.2615
6766,2019,Vilassar de Dalt,082140,40.0179
6767,2019,Sant Hipòlit de Voltregà,082153,13.0522
6768,2019,Sant Jaume de Frontanyà,082166,0.7732
6769,2019,Sant Joan Despí,082172,79.9652
6770,2019,Sant Joan de Vilatorrada,082188,28.694699999999997
6771,2019,Sant Pol de Mar,082359,12.8477
6772,2019,Sant Julià de Vilatorta,082205,30.6507
6773,2019,Sant Climent de Llobregat,082042,11.945799999999998
6774,2019,Sant Llorenç d'Hortons,082227,17.770400000000002
6775,2019,Sant Llorenç Savall,082233,10.5403
6776,2019,Sant Martí de Centelles,082248,12.2183
6777,2019,Sant Martí d'Albars,082251,0.9148000000000001
6778,2019,Sant Martí de Tous,082264,7.758800000000001
6779,2019,Sant Martí Sarroca,082270,14.0593
6780,2019,Sant Martí Sesgueioles,082286,3.9811000000000005
6781,2019,Sant Mateu de Bages,082299,2.1429
6782,2019,Premià de Dalt,082303,51.3816
6783,2019,Sant Pere de Ribes,082310,69.0818
6784,2019,Sant Pere de Riudebitlles,082325,10.6734
6785,2019,Sant Pere de Torelló,082331,13.6891
6786,2019,Ullastrell,082900,13.6724
6787,2019,Vilassar de Mar,082191,32.291799999999995
6788,2019,Sallent,081918,44.0197
6789,2019,Puig-reig,081751,28.3986
6790,2019,Pujalt,081764,3.9911000000000003
6791,2019,la Quar,081770,0.32589999999999997
6792,2019,Rajadell,081786,3.8247999999999998
6793,2019,Rellinars,081799,16.1819
6794,2019,Ripollet,081803,78.8263
6795,2019,la Roca del Vallès,081810,51.094899999999996
6796,2019,el Pont de Vilomara i Rocafort,081825,29.0913
6797,2019,Roda de Ter,081831,30.2144
6798,2019,Rubí,081846,164.5241
6799,2019,Rubió,081859,0.8858
6800,2019,Sabadell,081878,434.0979
6801,2019,Sagàs,081884,0.0
6802,2019,Sant Cugat Sesgarrigues,082068,11.1907
6803,2019,Sant Andreu de Llavaneres,081976,56.2966
6804,2019,Sant Quintí de Mediona,082362,10.2979
6805,2019,Sant Cebrià de Vallalta,082037,31.7913
6806,2019,Sant Celoni,082021,73.0325
6807,2019,Sant Boi de Lluçanès,082016,6.245699999999999
6808,2019,Sant Boi de Llobregat,082009,206.75599999999997
6809,2019,Sant Pere Sallavinera,081897,2.0896
6810,2019,Sant Antoni de Vilamajor,081982,46.7517
6811,2019,Saldes,081901,3.7934
6812,2019,Sant Andreu de la Barca,081960,82.49770000000001
6813,2019,Sant Agustí de Lluçanès,081957,0.9049
6814,2019,Sant Adrià de Besòs,081944,100.956
6815,2019,Sant Iscle de Vallalta,081939,7.513199999999999
6816,2019,Santpedor,081923,44.0227
6817,2019,Sant Cugat del Vallès,082055,435.5811
6818,2019,Sant Bartomeu del Grau,081995,7.3422
6819,2019,Talamanca,082779,4.6049
6820,2019,Sant Vicenç dels Horts,082634,99.055
6821,2019,Sant Vicenç de Montalt,082649,23.6676
6822,2019,Sant Vicenç de Torelló,082652,14.3463
6823,2019,Cerdanyola del Vallès,082665,205.079
6824,2019,Sentmenat,082671,44.4346
6825,2019,Cercs,082687,14.9578
6826,2019,Seva,082690,68.8877
6827,2019,Sitges,082704,132.699
6828,2019,Sobremunt,082711,0.869
6829,2019,Sora,082726,3.5823
6830,2019,Subirats,082732,35.2493
6831,2019,Súria,082747,25.0698
6832,2019,Sant Pere de Vilamajor,082346,52.6599
6833,2019,Tagamanent,082763,4.4854
6834,2019,Santa Perpètua de Mogoda,082606,124.0111
6835,2019,Taradell,082785,42.6888
6836,2019,Terrassa,082798,487.4153
6837,2019,Tavertet,082802,1.7697
6838,2019,Teià,082819,36.7064
6839,2019,Tiana,082824,30.9327
6840,2019,Tona,082830,48.1623
6841,2019,Tordera,082845,73.85079999999999
6842,2019,Torelló,082858,52.3947
6843,2019,la Torre de Claramunt,082861,40.8168
6844,2019,Torrelavit,082877,11.8638
6845,2019,Viladecavalls,083008,42.9458
6846,2019,Torrelles de Llobregat,082896,39.644
6847,2019,Molló,171077,5.0055000000000005
6848,2019,Tavèrnoles,082750,5.3779
6849,2019,el Prat de Llobregat,081691,146.9818
6850,2019,Sant Quirze de Besora,082378,12.5908
6851,2019,Sant Quirze del Vallès,082384,80.9871
6852,2019,Sant Quirze Safaja,082397,15.596900000000002
6853,2019,Sant Sadurní d'Anoia,082401,51.333
6854,2019,Sant Sadurní d'Osormort,082418,0.8069
6855,2019,Marganell,082423,1.7692
6856,2019,Santa Cecília de Voltregà,082439,0.9297
6857,2019,Santa Coloma de Cervelló,082444,29.8884
6858,2019,Santa Coloma de Gramenet,082457,92.5024
6859,2019,Santa Eugènia de Berga,082460,11.1801
6860,2019,Santa Eulàlia de Riuprimer,082476,6.693
6861,2019,Santa Eulàlia de Ronçana,082482,63.3714
6862,2019,Premià de Mar,081727,39.5903
6863,2019,Sant Vicenç de Castellet,082628,37.2341
6864,2019,Santa Maria de Besora,082536,1.404
6865,2019,Vacarisses,082917,61.0728
6866,2019,Santa Maria de Palautordera,082592,65.287
6867,2019,Santa Maria d'Oló,082589,7.6935
6868,2019,Santa Maria de Miralles,082573,0.0
6869,2019,Santa Maria de Martorelles,082567,4.7734000000000005
6870,2019,Prats de Lluçanès,081712,16.3065
6871,2019,l'Esquirol,082541,19.4928
6872,2019,els Prats de Rei,081705,4.565799999999999
6873,2019,Barberà del Vallès,082520,145.9214
6874,2019,Santa Margarida i els Monjos,082515,58.6301
6875,2019,Santa Margarida de Montbui,082508,20.881999999999998
6876,2019,Santa Fe del Penedès,082495,2.697
6877,2019,Oliana,251497,17.9775
6878,2019,Santa Susanna,082613,19.6426
6879,2019,Santa Maria de Merlès,082554,0.0
6880,2019,Montornès de Segarra,251431,2.115
6881,2019,Alàs i Cerc,250058,4.3389
6882,2019,Barbens,250411,7.5471
6883,2019,la Baronia de Rialb,250426,3.6372999999999998
6884,2019,la Vall de Boí,250432,13.8522
6885,2019,Bassella,250447,2.3651
6886,2019,Belianes,250463,6.7688
6887,2019,Bell-lloc d'Urgell,250485,22.5107
6888,2019,Bellmunt d'Urgell,250498,3.1678
6889,2019,Bellpuig,250501,42.7148
6890,2019,Bellver de Cerdanya,250518,27.813000000000002
6891,2019,Bellvís,250523,11.417100000000001
6892,2019,Benavent de Segrià,250539,7.506
6893,2019,Biosca,250557,2.3337
6894,2019,Baix Pallars,250390,4.9428
6895,2019,Mollerussa,251370,61.993900000000004
6896,2019,Maldà,251305,2.5373
6897,2019,Massalcoreig,251312,3.2965
6898,2019,Massoteres,251327,2.6153
6899,2019,Maials,251333,7.5527
6900,2019,Menàrguens,251348,7.8429
6901,2019,Navès,251462,2.8467000000000002
6902,2019,la Molsosa,251364,0.7349
6903,2019,Nalec,251459,1.6455
6904,2019,Montgai,251386,8.1209
6905,2019,Montellà i Martinet,251399,7.6978
6906,2019,Montferrer i Castellbò,251403,25.7196
6907,2019,Montoliu de Segarra,251410,4.8445
6908,2019,Montoliu de Lleida,251425,6.2974
6909,2019,Aitona,250387,10.486600000000001
6910,2019,Miralcamp,251351,12.7305
6911,2019,Alòs de Balaguer,250220,1.552
6912,2019,l'Albagés,250061,3.9581
6913,2019,Albatàrrec,250077,9.262799999999999
6914,2019,Albesa,250083,9.6507
6915,2019,l'Albi,250096,8.0673
6916,2019,Alcanó,250100,1.9941999999999998
6917,2019,Alcarràs,250117,60.3999
6918,2019,Alcoletge,250122,25.725499999999997
6919,2019,Alfarràs,250138,17.793599999999998
6920,2019,Alfés,250143,4.3245000000000005
6921,2019,Algerri,250156,5.0314
6922,2019,Alguaire,250169,19.0141
6923,2019,Alins,250175,5.6297999999999995
6924,2019,Almacelles,250194,30.6358
6925,2019,Balaguer,250404,67.3277
6926,2019,el Pont de Bar,250306,3.2881
6927,2019,les Avellanes i Santa Linya,250371,5.7665
6928,2019,Aspa,250365,1.7018999999999997
6929,2019,la Sentiu de Sió,250352,7.4008
6930,2019,Artesa de Segre,250349,29.5725
6931,2019,Artesa de Lleida,250334,12.6115
6932,2019,Almatret,250208,3.0731
6933,2019,Arres,250313,1.1164
6934,2019,Almenar,250215,24.395
6935,2019,Arbeca,250292,22.1696
6936,2019,Anglesola,250273,11.8128
6937,2019,Naut Aran,250254,28.1771
6938,2019,Alt Àneu,250241,7.131400000000001
6939,2019,Alpicat,250236,39.253
6940,2019,Lles de Cerdanya,251272,4.4021
6941,2019,Arsèguel,250328,0.9493
6942,2019,Castellserà,250707,10.154399999999999
6943,2019,Estamariu,250886,0.8791
6944,2019,Esterri de Cardós,250870,1.1714
6945,2019,Esterri d'Àneu,250864,10.1903
6946,2019,Estaràs,250851,3.3286
6947,2019,Espot,250827,4.6958
6948,2019,l'Espluga Calba,250812,3.7272
6949,2019,Cubells,250791,7.648999999999999
6950,2019,Corbins,250788,8.5373
6951,2019,Coll de Nargó,250772,6.5417
6952,2019,el Cogul,250766,1.8769999999999998
6953,2019,Clariana de Cardener,250753,0.607
6954,2019,Ciutadilla,250740,1.8158
6955,2019,Cervià de les Garrigues,250735,5.153700000000001
6956,2019,Llobera,251291,0.7173
6957,2019,Castellar de la Ribera,250642,0.0
6958,2019,Es Bòrdes,250576,3.2799
6959,2019,les Borges Blanques,250582,29.218000000000004
6960,2019,Bossòst,250595,8.142
6961,2019,Cabanabona,250609,2.1292
6962,2019,Cabó,250616,2.0888
6963,2019,Cervera,250729,79.831
6964,2019,Canejan,250637,0.9750000000000001
6965,2019,Cava,250714,2.0128
6966,2019,Castelldans,250674,12.4192
6967,2019,Vic,082981,189.1508
6968,2019,Castellnou de Seana,250680,7.4234
6969,2019,Montagut i Oix,171096,4.2795000000000005
6970,2019,Castelló de Farfanya,250693,3.2497999999999996
6971,2019,Fondarella,250931,10.348299999999998
6972,2019,Camarasa,250621,8.2003
6973,2019,Les,251214,5.632
6974,2019,Farrera,250899,2.5707
6975,2019,Ivorra,251142,1.1493
6976,2019,Isona i Conca Dellà,251155,15.8749
6977,2019,Bovera,250560,2.3341000000000003
6978,2019,Juncosa,251180,2.8575
6979,2019,Ivars de Noguera,251121,3.6574
6980,2019,Lleida,251207,390.93719999999996
6981,2019,Guixers,251116,0.7934000000000001
6982,2019,Linyola,251229,22.2583
6983,2019,Lladorre,251235,4.4536
6984,2019,Lladurs,251240,0.0
6985,2019,Llardecans,251253,4.4908
6986,2019,Llavorsí,251266,4.7221
6987,2019,Bausen,250450,1.1016
6988,2019,Juneda,251193,26.1891
6989,2019,la Granadella,251018,7.5058
6990,2019,Llimiana,251288,2.2275
6991,2019,Foradada,250946,3.2062999999999997
6992,2019,la Fuliola,250962,15.0476
6993,2019,Fulleda,250978,0.9537
6994,2019,Gavet de la Conca,250984,4.3204
6995,2019,Ivars d'Urgell,251137,15.5991
6996,2019,Gósol,251001,6.002
6997,2019,la Floresta,250925,2.3749000000000002
6998,2019,la Granja d'Escarp,251023,4.0481
6999,2019,Granyanella,251039,3.3476999999999997
7000,2019,Granyena de Segarra,251044,1.9689999999999999
7001,2019,Granyena de les Garrigues,251057,1.641
7002,2019,Guimerà,251095,5.9282
7003,2019,Guissona,251109,32.827299999999994
7004,2019,Golmés,250997,27.9145
7005,2019,Sant Ferriol,171621,2.3308
7006,2019,Riells i Viabrea,171463,69.21180000000001
7007,2019,Ripoll,171479,63.6147
7008,2019,Riudarenes,171485,31.7319
7009,2019,Riudaura,171498,2.5494
7010,2019,Riudellots de la Selva,171501,25.3956
7011,2019,Riumors,171518,2.4069000000000003
7012,2019,Roses,171523,118.75989999999999
7013,2019,Rupià,171539,2.1143
7014,2019,Sales de Llierca,171544,1.2199
7015,2019,Salt,171557,41.4373
7016,2019,Sant Andreu Salou,171576,0.5148
7017,2019,Sant Climent Sescebes,171582,5.2038
7018,2019,Sant Feliu de Buixalleu,171595,15.1924
7019,2019,Sant Mori,171766,1.3784
7020,2019,Sant Joan de Mollet,171680,4.1847
7021,2019,Sant Miquel de Fluvià,171753,6.705
7022,2019,Sant Miquel de Campmajor,171740,0.3831
7023,2019,Sant Martí Vell,171735,1.9651
7024,2019,Sant Martí de Llémena,171729,3.7347
7025,2019,Sant Llorenç de la Muga,171714,5.7354
7026,2019,Sant Feliu de Guíxols,171609,87.73400000000001
7027,2019,Sant Julià de Ramis,171693,28.0631
7028,2019,Sant Feliu de Pallerols,171616,12.641
7029,2019,Sant Joan de les Abadesses,171674,16.685000000000002
7030,2019,Sant Jordi Desvalls,171668,7.205
7031,2019,Sant Jaume de Llierca,171655,8.144
7032,2019,Sant Hilari Sacalm,171642,26.3486
7033,2019,Sant Gregori,171637,27.8816
7034,2019,Rabós,171432,1.2927
7035,2019,Vallfogona de Ripollès,171707,1.4955
7036,2019,Palafrugell,171175,134.6956
7037,2019,Ribes de Freser,171450,11.6731
7038,2019,Pals,171241,52.328199999999995
7039,2019,Palol de Revardit,171236,2.1561
7040,2019,Palau-sator,171215,4.3419
7041,2019,Palau-saverdera,171208,14.7335
7042,2019,Parlavà,171267,6.2463999999999995
7043,2019,Palamós,171181,63.634499999999996
7044,2019,Pau,171289,4.5349
7045,2019,Osor,171169,2.9567
7046,2019,Ordis,171156,2.7526
7047,2019,Olot,171143,148.4493
7048,2019,Ogassa,171122,2.9589
7049,2019,Navata,171117,5.745
7050,2019,Mont-ras,171100,10.8826
7051,2019,Palau de Santa Eulàlia,171194,1.413
7052,2019,Pontós,171365,2.0771
7053,2019,el Port de la Selva,171404,19.8535
7054,2019,Quart,171426,12.7259
7055,2019,Puigcerdà,171411,58.2635
7056,2019,els Alamús,250045,7.2844999999999995
7057,2019,les Preses,171390,13.1144
7058,2019,Pardines,171254,1.0909
7059,2019,Porqueres,171371,36.82
7060,2019,Regencós,171447,2.1766
7061,2019,Pont de Molins,171352,4.0503
7062,2019,Planoles,171349,7.9181
7063,2019,les Planes d'Hostoles,171334,13.513
7064,2019,Peralada,171328,22.4178
7065,2019,la Pera,171306,3.4797000000000002
7066,2019,Pedret i Marzà,171292,1.7108
7067,2019,Bellcaire d'Urgell,250479,11.182400000000001
7068,2019,Vilamalla,172266,31.6832
7069,2019,la Vall de Bianya,172082,8.0381
7070,2019,Vall-llobrega,172095,10.8794
7071,2019,Ventalló,172109,2.952
7072,2019,Verges,172116,8.4655
7073,2019,Vidrà,172121,2.9118
7074,2019,Vidreres,172137,56.158100000000005
7075,2019,Vilabertran,172142,3.6544
7076,2019,Vilablareix,172155,16.725099999999998
7077,2019,Viladasens,172168,1.7828
7078,2019,Viladamat,172174,7.7345999999999995
7079,2019,Vilademuls,172180,5.3433
7080,2019,Viladrau,172207,18.1223
7081,2019,Vilaür,172229,2.9669
7082,2019,la Vall d'en Bas,172076,23.0556
7083,2019,Vilobí d'Onyar,172333,13.0316
7084,2019,Portbou,171387,31.6924
7085,2019,Sant Pau de Segúries,171772,7.5136
7086,2019,Sant Julià del Llor i Bonmatí,179032,7.180899999999999
7087,2019,Abella de la Conca,250019,1.1732
7088,2019,Forallac,179026,16.2997
7089,2019,Vilallonga de Ter,172240,7.0576
7090,2019,Biure,172348,1.6798000000000002
7091,2019,Vilamacolum,172253,2.9254
7092,2019,Vilopriu,172327,2.9273
7093,2019,Odèn,251484,1.8883999999999999
7094,2019,Vila-sacra,172305,10.231
7095,2019,Vilanant,172288,2.0282
7096,2019,Vilamaniscle,172272,2.4013
7097,2019,Vilafant,172214,25.649
7098,2019,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,6.8169
7099,2019,Santa Pau,171848,10.4627
7100,2019,Setcases,171925,2.736
7101,2019,Serra de Daró,171910,4.5998
7102,2019,Serinyà,171903,6.3782
7103,2019,Santa Cristina d'Aro,171812,61.897099999999995
7104,2019,la Selva de Mar,171886,1.8071000000000002
7105,2019,Sils,171931,63.970699999999994
7106,2019,Sant Joan les Fonts,171851,23.2242
7107,2019,la Cellera de Ter,171899,8.7571
7108,2019,Sant Aniol de Finestres,171833,2.6417
7109,2019,Santa Llogaia d'Àlguema,171827,5.250400000000001
7110,2019,Urús,172060,4.238099999999999
7111,2019,Vilajuïga,172235,7.9334999999999996
7112,2019,Santa Coloma de Farners,171805,54.0583
7113,2019,Sant Pere Pescador,171788,19.3549
7114,2019,Sarrià de Ter,171864,36.8144
7115,2019,Àger,250024,11.5008
7116,2019,Ullastret,172057,2.5722
7117,2019,Ullà,172044,10.8191
7118,2019,"Saus, Camallera i Llampaies",171870,8.030100000000001
7119,2019,Ultramort,172039,2.5237
7120,2019,Susqueda,171946,0.0
7121,2019,Tossa de Mar,172023,44.3706
7122,2019,Agramunt,250030,27.1625
7123,2019,Toses,172018,3.6692
7124,2019,Torroella de Montgrí,171997,77.9461
7125,2019,Torroella de Fluvià,171984,7.228899999999999
7126,2019,Torrent,171978,1.6291
7127,2019,Terrades,171962,1.5528
7128,2019,Tortellà,172001,4.407
7129,2019,la Tallada d'Empordà,171959,10.2144
7130,2019,Aiguamúrcia,430017,16.5468
7131,2019,Castell de Mur,259046,3.4831000000000003
7132,2019,les Valls d'Aguilar,259062,5.7801
7133,2019,Torrefeta i Florejacs,259078,8.8005
7134,2019,Fígols i Alinyà,259084,3.6182
7135,2019,la Vansa i Fórnols,259097,4.0703
7136,2019,Ribera d'Ondara,259059,7.153499999999999
7137,2019,Josa i Tuixén,259101,2.1894
7138,2019,els Plans de Sió,259118,9.9724
7139,2019,Riu de Cerdanya,259139,1.3635000000000002
7140,2019,Albinyana,430022,18.299599999999998
7141,2019,l'Albiol,430038,0.47950000000000004
7142,2019,Vilanova de Meià,252509,5.3414
7143,2019,Alcanar,430043,100.57679999999999
7144,2019,Alcover,430056,32.6169
7145,2019,Gimenells i el Pla de la Font,259123,15.5619
7146,2019,Vilanova de l'Aguda,252496,1.5055
7147,2019,les Valls de Valira,252398,7.5196
7148,2019,Vallfogona de Balaguer,252402,20.353
7149,2019,Bellmunt del Priorat,430234,1.7524000000000002
7150,2019,Vielha e Mijaran,252430,22.874200000000002
7151,2019,Vilagrassa,252445,6.2637
7152,2019,Vilaller,252458,6.6823
7153,2019,Vila-sana,252521,14.427700000000002
7154,2019,Vilanova de Bellpuig,252483,10.105599999999999
7155,2019,la Guingueta d'Àneu,259031,4.9991
7156,2019,Vilanova de Segrià,252516,5.5007
7157,2019,Verdú,252424,5.8803
7158,2019,el Vilosell,252537,2.5583
7159,2019,Vilanova de la Barca,252542,11.716
7160,2019,Vinaixa,252555,5.7933
7161,2019,Vall de Cardós,259010,6.427899999999999
7162,2019,Sant Martí de Riucorb,259025,5.7742
7163,2019,Vilamòs,252477,0.9743999999999999
7164,2019,Cabra del Camp,430363,21.4762
7165,2019,la Bisbal del Penedès,430287,55.6137
7166,2019,Blancafort,430290,3.5656
7167,2019,Bonastre,430304,8.1654
7168,2019,les Borges del Camp,430311,12.16
7169,2019,Bot,430326,4.3983
7170,2019,Botarell,430332,6.231999999999999
7171,2019,Barberà de la Conca,430213,5.3358
7172,2019,Cabacés,430350,2.2616
7173,2019,Benifallet,430252,3.7197
7174,2019,Calafell,430379,186.3004
7175,2019,Cambrils,430385,211.6361
7176,2019,Vallbona de les Monges,252385,6.5921
7177,2019,Sanaüja,251919,6.1152999999999995
7178,2019,Capafonts,430398,1.7852000000000001
7179,2019,Capçanes,430402,1.6498
7180,2019,Caseres,430419,2.4382
7181,2019,Bràfim,430347,5.1294
7182,2019,l'Arboç,430167,34.8368
7183,2019,l'Aleixar,430075,1.7671999999999999
7184,2019,Alfara de Carles,430081,2.8222
7185,2019,Alforja,430094,7.1727
7186,2019,Alió,430108,6.1347000000000005
7187,2019,Almoster,430115,13.539100000000001
7188,2019,Altafulla,430120,39.9101
7189,2019,l'Ametlla de Mar,430136,79.595
7190,2019,la Bisbal de Falset,430271,1.3747
7191,2019,Arbolí,430154,0.7117
7192,2019,Benissanet,430265,6.9227
7193,2019,l'Argentera,430173,1.751
7194,2019,Arnes,430189,7.7517000000000005
7195,2019,Ascó,430192,15.3243
7196,2019,Banyeres del Penedès,430206,34.1151
7197,2019,Batea,430228,12.4749
7198,2019,Bellvei,430249,21.423299999999998
7199,2019,Aldover,430069,4.0653
7200,2019,Amposta,430141,96.3712
7201,2019,Prullans,251790,5.021
7202,2019,Salàs de Pallars,251902,3.6978
7203,2019,la Pobla de Segur,251713,13.263099999999998
7204,2019,Ponts,251728,20.313299999999998
7205,2019,el Pont de Suert,251734,17.9985
7206,2019,la Portella,251749,6.0465
7207,2019,Prats i Sansor,251752,16.0567
7208,2019,la Pobla de Cérvoles,251692,2.4269
7209,2019,Preixens,251771,5.2832
7210,2019,el Poal,251689,8.431000000000001
7211,2019,Puiggròs,251804,2.7241
7212,2019,Puigverd d'Agramunt,251811,1.7713
7213,2019,Puigverd de Lleida,251826,11.457799999999999
7214,2019,Rialp,251832,2.1395
7215,2019,Ribera d'Urgellet,251850,9.3164
7216,2019,Riner,251863,1.9054
7217,2019,Sant Llorenç de Morunys,251930,12.4194
7218,2019,Preixana,251765,3.9081
7219,2019,Ossó de Sió,251575,3.3682999999999996
7220,2019,Olius,251517,15.1429
7221,2019,Rasquera,431212,5.3152
7222,2019,Castellvell del Camp,430424,30.7441
7223,2019,les Oluges,251522,2.1624
7224,2019,els Omellons,251538,2.9981999999999998
7225,2019,els Omells de na Gaia,251543,1.7820999999999998
7226,2019,Bellaguarda,251706,2.7346
7227,2019,Os de Balaguer,251569,6.6725
7228,2019,Sant Guim de Freixenet,251924,18.6816
7229,2019,el Palau d'Anglesola,251581,19.4324
7230,2019,Conca de Dalt,251615,7.5232
7231,2019,la Coma i la Pedra,251636,21.863100000000003
7232,2019,Penelles,251641,3.029
7233,2019,Peramola,251654,2.8188
7234,2019,Pinell de Solsonès,251667,0.757
7235,2019,Pinós,251673,2.0119
7236,2019,Organyà,251556,6.2940000000000005
7237,2019,Tornabous,252252,12.848099999999999
7238,2019,Rosselló,251898,15.1275
7239,2019,Tarrés,252189,1.3223
7240,2019,Tarroja de Segarra,252192,2.0547
7241,2019,Térmens,252206,13.0644
7242,2019,Tírvia,252213,2.882
7243,2019,Tiurana,252228,0.5931
7244,2019,Talavera,252167,4.1247
7245,2019,els Torms,252249,1.8157999999999999
7246,2019,Talarn,252154,2.8535
7247,2019,Torrebesses,252265,2.548
7248,2019,la Torre de Cabdella,252271,13.8716
7249,2019,Torrefarrera,252287,15.8753
7250,2019,Torregrossa,252304,17.0766
7251,2019,Torrelameu,252311,6.1348
7252,2019,Torres de Segre,252326,23.3331
7253,2019,Torre-serona,252332,6.0199
7254,2019,Torà,252234,15.2353
7255,2019,Sidamon,252056,11.2356
7256,2019,Sant Ramon,251945,5.3253
7257,2019,Sant Esteve de la Sarga,251961,2.8819999999999997
7258,2019,Sant Guim de la Plana,251977,1.8546
7259,2019,Sarroca de Lleida,252000,2.2918
7260,2019,Sarroca de Bellera,252017,3.9655
7261,2019,Senterada,252022,1.9036
7262,2019,Tàrrega,252173,85.7139
7263,2019,Seròs,252043,7.939299999999999
7264,2019,Tremp,252347,39.6493
7265,2019,el Soleràs,252069,1.8057
7266,2019,Solsona,252075,47.4725
7267,2019,Soriguera,252081,5.829700000000001
7268,2019,Sort,252094,12.6095
7269,2019,Soses,252108,12.3763
7270,2019,Sudanell,252115,7.1404
7271,2019,Sunyer,252120,2.9515000000000002
7272,2019,la Seu d'Urgell,252038,41.674899999999994
7273,2019,la Selva del Camp,431457,21.3031
7274,2019,Sant Jaume dels Domenys,431378,27.349199999999996
7275,2019,Santa Bàrbara,431384,30.5379
7276,2019,Santa Coloma de Queralt,431397,28.160200000000003
7277,2019,Santa Oliva,431401,42.202799999999996
7278,2019,Pontils,431418,2.6211
7279,2019,Sarral,431423,14.3409
7280,2019,Puigpelat,431191,6.5888
7281,2019,la Secuita,431444,15.4948
7282,2019,el Rourell,431346,1.9485000000000001
7283,2019,Senan,431460,0.8615999999999999
7284,2019,Solivella,431476,5.884399999999999
7285,2019,Tarragona,431482,464.2986
7286,2019,Tivenys,431495,4.6983999999999995
7287,2019,Tivissa,431508,8.2634
7288,2019,la Torre de Fontaubella,431515,1.5276
7289,2019,Savallà del Comtat,431439,2.1323
7290,2019,Riudecanyes,431270,13.4061
7291,2019,Prat de Comte,431172,1.5142
7292,2019,Pratdip,431188,10.0341
7293,2019,Querol,431205,13.6876
7294,2019,Renau,431227,1.6606
7295,2019,Reus,431233,214.17880000000002
7296,2019,la Riba,431248,7.061999999999999
7297,2019,Sant Carles de la Ràpita,431362,73.6804
7298,2019,la Riera de Gaià,431264,11.7822
7299,2019,Salomó,431359,5.9878
7300,2019,Riudecols,431286,7.1488
7301,2019,Riudoms,431299,14.9438
7302,2019,Rocafort de Queralt,431303,1.193
7303,2019,Roda de Berà,431310,81.9175
7304,2019,Rodonyà,431325,7.2393
7305,2019,Roquetes,431331,54.6147
7306,2019,Torroja del Priorat,431541,1.5239
7307,2019,Riba-roja d'Ebre,431251,10.3482
7308,2019,Sant Jaume d'Enveja,439023,29.8748
7309,2019,la Torre de l'Espanyol,431520,3.4308
7310,2019,la Vilella Alta,431732,1.3133
7311,2019,la Vilella Baixa,431747,1.8046000000000002
7312,2019,Vilalba dels Arcs,431750,6.1365
7313,2019,Vimbodí i Poblet,431763,7.026199999999999
7314,2019,Vinebre,431779,3.6389
7315,2019,Vila-seca,431711,84.9817
7316,2019,Deltebre,439018,92.0584
7317,2019,Vila-rodona,431704,12.4163
7318,2019,Camarles,439039,20.0363
7319,2019,l'Aldea,439044,39.8754
7320,2019,Salou,439057,150.6813
7321,2019,l'Ampolla,439060,53.438
7322,2019,la Canonja,439076,41.2524
7323,2019,Medinyà,171045,0.0
7324,2019,Oliola,251500,3.6195000000000004
7325,2019,Vinyols i els Arcs,431785,13.274799999999999
7326,2019,Vandellòs i l'Hospitalet de l'Infant,431628,73.33
7327,2019,Porrera,431140,2.9082999999999997
7328,2019,Tortosa,431554,183.89749999999998
7329,2019,Ulldecona,431567,50.9328
7330,2019,Ulldemolins,431573,3.8136
7331,2019,Vallclara,431589,1.3396
7332,2019,Vallfogona de Riucorb,431592,2.9557
7333,2019,Vilaverd,431726,2.8593
7334,2019,Valls,431613,74.39920000000001
7335,2019,Torredembarra,431536,78.7084
7336,2019,el Vendrell,431634,216.642
7337,2019,Vespella de Gaià,431649,6.686
7338,2019,Vilabella,431652,7.9078
7339,2019,Vilallonga del Camp,431665,11.9596
7340,2019,Vilanova d'Escornalbou,431671,6.644299999999999
7341,2019,Vilanova de Prades,431687,2.425
7342,2019,Vilaplana,431690,2.2877
7343,2019,Vallmoll,431606,13.77
7344,2019,els Guiamets,430705,1.8629000000000002
7345,2019,Masdenverge,430786,9.0832
7346,2019,la Galera,430635,4.0184
