,Any,Equipament,Literal,Codi
6410,2018,0.0,Castellar de la Ribera,250642
6411,2018,30.893,Canejan,250637
6412,2018,53.3958,Camarasa,250621
6413,2018,12.774,Cabó,250616
6414,2018,32.6537,Cabanabona,250609
6415,2018,11.5813,Bossòst,250595
6416,2018,21.7457,"Borges Blanques, les",250582
6417,2018,16.5591,"Bòrdes, Es",250576
6418,2018,31.3594,Bovera,250560
6419,2018,25.5475,Biosca,250557
6420,2018,16.0287,Aitona,250387
6421,2018,11.594,Bellvís,250523
6422,2018,11.0622,Baix Pallars,250390
6423,2018,21.6587,Bellpuig,250501
6424,2018,51.9373,Bellmunt d'Urgell,250498
6425,2018,12.7898,Bell-lloc d'Urgell,250485
6426,2018,23.2092,Bellcaire d'Urgell,250479
6427,2018,32.3453,Belianes,250463
6428,2018,14.072,Bausen,250450
6429,2018,13.7215,Bassella,250447
6430,2018,60.4918,"Vall de Boí, la",250432
6431,2018,40.4177,"Baronia de Rialb, la",250426
6432,2018,17.0556,Barbens,250411
6433,2018,11.2391,Albesa,250083
6434,2018,17.0795,Benavent de Segrià,250539
6435,2018,13.2189,Tossa de Mar,172023
6436,2018,8.9085,Alcanó,250100
6437,2018,28.3593,"Torre de l'Espanyol, la",431520
6438,2018,31.0784,Vidreres,172137
6439,2018,50.8963,Castellgalí,080615
6440,2018,30.5624,Verges,172116
6441,2018,28.3775,Ventalló,172109
6442,2018,27.3664,Vall-llobrega,172095
6443,2018,15.1858,"Vall de Bianya, la",172082
6444,2018,23.3697,"Vall d'en Bas, la",172076
6445,2018,21.3715,Urús,172060
6446,2018,4.5773,Ullastret,172057
6447,2018,16.8499,Viladasens,172168
6448,2018,28.7296,Ultramort,172039
6449,2018,42.6315,Viladamat,172174
6450,2018,29.5842,Toses,172018
6451,2018,43.1111,Tortellà,172001
6452,2018,19.8555,Torroella de Montgrí,171997
6453,2018,24.3297,Torroella de Fluvià,171984
6454,2018,9.4449,Torrent,171978
6455,2018,15.7082,Terrades,171962
6456,2018,55.0948,"Tallada d'Empordà, la",171959
6457,2018,0.0,Susqueda,171946
6458,2018,18.9978,Sils,171931
6459,2018,2.925,Setcases,171925
6460,2018,36.1354,Serra de Daró,171910
6461,2018,11.5746,Ullà,172044
6462,2018,10.2109,Vilopriu,172327
6463,2018,20.398,Castelló de Farfanya,250693
6464,2018,15.7676,Albatàrrec,250077
6465,2018,49.3433,"Albagés, l'",250061
6466,2018,13.9638,Alàs i Cerc,250058
6467,2018,12.3166,"Alamús, els",250045
6468,2018,12.2721,Agramunt,250030
6469,2018,36.017,Àger,250024
6470,2018,8.9767,Abella de la Conca,250019
6471,2018,23.7612,Sant Julià del Llor i Bonmatí,179032
6472,2018,28.9506,Forallac,179026
6473,2018,11.1599,Vilablareix,172155
6474,2018,17.0918,Vilobí d'Onyar,172333
6475,2018,29.7077,"Albi, l'",250096
6476,2018,19.0538,Vila-sacra,172305
6477,2018,23.588,Vilanant,172288
6478,2018,56.151,Vilamaniscle,172272
6479,2018,160.3793,Vilamalla,172266
6480,2018,18.3365,Vilamacolum,172253
6481,2018,37.6459,Vilallonga de Ter,172240
6482,2018,41.345,Vilajuïga,172235
6483,2018,131.9244,Vilaür,172229
6484,2018,12.6425,Vilafant,172214
6485,2018,90.6671,Viladrau,172207
6486,2018,17.2186,Vilademuls,172180
6487,2018,53.1929,Biure,172348
6488,2018,21.476,Odèn,251484
6489,2018,49.3246,"Coma i la Pedra, la",251636
6490,2018,25.4171,Conca de Dalt,251615
6491,2018,18.7525,"Palau d'Anglesola, el",251581
6492,2018,30.6505,Ossó de Sió,251575
6493,2018,15.7065,Os de Balaguer,251569
6494,2018,60.563,Organyà,251556
6495,2018,22.7008,"Omells de na Gaia, els",251543
6496,2018,65.3845,"Omellons, els",251538
6497,2018,15.1282,"Oluges, les",251522
6498,2018,109.6853,Olius,251517
6499,2018,5.7396,Castelldans,250674
6500,2018,27.127,Oliana,251497
6501,2018,11.5222,Pinell de Solsonès,251667
6502,2018,16.5671,Navès,251462
6503,2018,45.373,Nalec,251459
6504,2018,72.4077,Montornès de Segarra,251431
6505,2018,47.9858,Montoliu de Lleida,251425
6506,2018,71.7711,Montoliu de Segarra,251410
6507,2018,28.1407,Montferrer i Castellbò,251403
6508,2018,39.5611,Montellà i Martinet,251399
6509,2018,61.9598,Montgai,251386
6510,2018,13.0035,Mollerussa,251370
6511,2018,14.4497,"Molsosa, la",251364
6512,2018,38.3359,Miralcamp,251351
6513,2018,76.3255,Oliola,251500
6514,2018,40.8485,Preixens,251771
6515,2018,9.1021,Serinyà,171903
6516,2018,31.9974,Sant Llorenç de Morunys,251930
6517,2018,34.5784,Sant Guim de Freixenet,251924
6518,2018,47.4324,Sanaüja,251919
6519,2018,14.0829,Salàs de Pallars,251902
6520,2018,10.6086,Rosselló,251898
6521,2018,25.1987,Riner,251863
6522,2018,9.8746,Ribera d'Urgellet,251850
6523,2018,36.895,Rialp,251832
6524,2018,6.9635,Puigverd de Lleida,251826
6525,2018,25.9099,Puigverd d'Agramunt,251811
6526,2018,22.9231,Penelles,251641
6527,2018,22.4919,Prullans,251790
6528,2018,22.3782,Peramola,251654
6529,2018,20.6722,Preixana,251765
6530,2018,213.4327,Prats i Sansor,251752
6531,2018,12.613,"Portella, la",251749
6532,2018,29.7887,"Pont de Suert, el",251734
6533,2018,20.3464,Ponts,251728
6534,2018,11.6782,"Pobla de Segur, la",251713
6535,2018,23.3655,Bellaguarda,251706
6536,2018,12.502,"Pobla de Cérvoles, la",251692
6537,2018,39.5326,"Poal, el",251689
6538,2018,40.9124,Pinós,251673
6539,2018,16.0955,Massoteres,251327
6540,2018,27.3158,Puiggròs,251804
6541,2018,21.9683,Espot,250827
6542,2018,21.2359,Menàrguens,251348
6543,2018,31.0881,Golmés,250997
6544,2018,15.8187,Gavet de la Conca,250984
6545,2018,103.6091,Fulleda,250978
6546,2018,24.4101,"Fuliola, la",250962
6547,2018,60.511,Foradada,250946
6548,2018,35.2543,Fondarella,250931
6549,2018,62.156,"Floresta, la",250925
6550,2018,11.2684,Farrera,250899
6551,2018,10.4122,Estamariu,250886
6552,2018,40.7989,Esterri de Cardós,250870
6553,2018,51.4695,"Granadella, la",251018
6554,2018,60.4522,Estaràs,250851
6555,2018,32.5825,"Granja d'Escarp, la",251023
6556,2018,49.5173,"Espluga Calba, l'",250812
6557,2018,36.211,Cubells,250791
6558,2018,12.307,Corbins,250788
6559,2018,39.1347,Coll de Nargó,250772
6560,2018,32.7713,"Cogul, el",250766
6561,2018,38.6713,Clariana de Cardener,250753
6562,2018,29.4909,Ciutadilla,250740
6563,2018,38.2382,Cervià de les Garrigues,250735
6564,2018,26.3638,Cervera,250729
6565,2018,21.2493,Cava,250714
6566,2018,23.625,Castellserà,250707
6567,2018,49.6352,Esterri d'Àneu,250864
6568,2018,11.8895,Juneda,251193
6569,2018,19.2801,Sant Esteve de la Sarga,251961
6570,2018,13.6672,Massalcoreig,251312
6571,2018,43.1782,Maldà,251305
6572,2018,35.9517,Llobera,251291
6573,2018,92.8796,Llimiana,251288
6574,2018,24.8296,Lles de Cerdanya,251272
6575,2018,39.8221,Llavorsí,251266
6576,2018,50.9601,Llardecans,251253
6577,2018,0.0,Lladurs,251240
6578,2018,46.7386,Lladorre,251235
6579,2018,3.6886,Linyola,251229
6580,2018,37.6584,Gósol,251001
6581,2018,12.9628,Lleida,251207
6582,2018,35.9802,Maials,251333
6583,2018,52.2373,Juncosa,251180
6584,2018,42.7857,Isona i Conca Dellà,251155
6585,2018,50.1384,Ivorra,251142
6586,2018,46.6864,Ivars d'Urgell,251137
6587,2018,25.3416,Ivars de Noguera,251121
6588,2018,5.8701,Guixers,251116
6589,2018,9.5383,Guissona,251109
6590,2018,14.4003,Guimerà,251095
6591,2018,41.17,Granyena de les Garrigues,251057
6592,2018,62.3684,Granyena de Segarra,251044
6593,2018,14.2233,Granyanella,251039
6594,2018,18.4666,Les,251214
6595,2018,8.0215,Valls,431613
6596,2018,138.9041,Vilanova de Prades,431687
6597,2018,48.4852,Vilanova d'Escornalbou,431671
6598,2018,8.2334,Vilallonga del Camp,431665
6599,2018,34.5684,Vilabella,431652
6600,2018,18.8028,Vespella de Gaià,431649
6601,2018,13.2047,Torroja del Priorat,431541
6602,2018,38.0285,Vandellòs i l'Hospitalet de l'Infant,431628
6603,2018,15.5424,Vila-seca,431711
6604,2018,53.053,Vallmoll,431606
6605,2018,142.9516,Vallfogona de Riucorb,431592
6606,2018,121.4635,Vallclara,431589
6607,2018,25.2818,Ulldemolins,431573
6608,2018,5.6144,Ulldecona,431567
6609,2018,26.4608,Tortosa,431554
6610,2018,12.0687,"Vendrell, el",431634
6611,2018,61.809,Vinebre,431779
6612,2018,11.0394,Torredembarra,431536
6613,2018,0.0,Medinyà,171045
6614,2018,11.321,"Canonja, la",439076
6615,2018,23.2129,"Ampolla, l'",439060
6616,2018,15.9923,Salou,439057
6617,2018,20.8226,"Aldea, l'",439044
6618,2018,17.3459,Vilaplana,431690
6619,2018,12.941,Vinyols i els Arcs,431785
6620,2018,21.392,Vila-rodona,431704
6621,2018,45.0814,Vimbodí i Poblet,431763
6622,2018,38.4316,Vilalba dels Arcs,431750
6623,2018,25.0485,"Vilella Baixa, la",431747
6624,2018,18.234,"Vilella Alta, la",431732
6625,2018,31.0326,Vilaverd,431726
6626,2018,30.2554,Deltebre,439018
6627,2018,29.1504,Sant Jaume d'Enveja,439023
6628,2018,31.538,Camarles,439039
6629,2019,44.2072,Avinyonet de Puigventós,170123
6630,2019,68.1468,Campllong,170388
6631,2019,116.3117,"Vajol, la",170144
6632,2019,10.9421,Banyoles,170157
6633,2019,36.1284,Bàscara,170160
6634,2019,26.5418,Bellcaire d'Empordà,170182
6635,2019,18.2969,Besalú,170195
6636,2019,30.6244,Bescanó,170209
6637,2019,10.5312,Beuda,170216
6638,2019,15.4819,"Bisbal d'Empordà, la",170221
6639,2019,13.004,Blanes,170237
6640,2019,18.3834,Vallbona d'Anoia,082922
6641,2019,25.7859,Camós,170353
6642,2019,226.8221,Caldes de Malavella,170335
6643,2019,25.2965,Calonge de Segarra,170340
6644,2019,22.6493,"Armentera, l'",170118
6645,2019,124.0509,Bolvir,170242
6646,2019,16.8746,Bordils,170255
6647,2019,33.5028,Borrassà,170268
6648,2019,8.9112,Breda,170274
6649,2019,9.1058,Brunyola,170280
6650,2019,39.6521,Boadella i les Escaules,170293
6651,2019,4.2918,Cabanes,170307
6652,2019,9.399,Cabanelles,170314
6653,2019,32.7669,Cadaqués,170329
6654,2019,15.3157,Campdevànol,170366
6655,2019,11.0544,Vilada,082994
6656,2019,56.7017,Begur,170139
6657,2019,25.7612,Vilalba Sasserra,083067
6658,2019,10.0938,Vilafranca del Penedès,083054
6659,2019,50.9264,Vilobí del Penedès,083041
6660,2019,91.0308,Vilanova de Sau,083036
6661,2019,48.1188,Viver i Serrateix,083089
6662,2019,8.128,Viladecans,083015
6663,2019,12.146,Rupit i Pruit,089019
6664,2019,29.3377,Puigdàlber,081748
6665,2019,21.0414,Veciana,082975
6666,2019,29.2869,Vallromanes,082969
6667,2019,29.68,Vallirana,082956
6668,2019,20.1638,Vallgorguina,082943
6669,2019,20.3986,Vallcebre,082938
6670,2019,15.0847,Vilanova del Camí,083020
6671,2019,18.5355,Albanyà,170031
6672,2019,36.3874,Argelaguer,170101
6673,2019,3.4521,Arbúcies,170097
6674,2019,11.485,Anglès,170084
6675,2019,34.9915,Amer,170078
6676,2019,61.2703,Alp,170062
6677,2019,10.3248,Vilanova i la Geltrú,083073
6678,2019,29.3893,Albons,170046
6679,2019,24.5282,Camprodon,170391
6680,2019,10.7247,Aiguaviva,170025
6681,2019,41.1428,Agullana,170010
6682,2019,5.8284,"Palma de Cervelló, la",089058
6683,2019,8.581,Badia del Vallès,089045
6684,2019,73.3156,Sant Julià de Cerdanyola,089030
6685,2019,42.7514,Vilanova del Vallès,089024
6686,2019,18.405,"Far d'Empordà, el",170059
6687,2019,61.3786,Guils de Cerdanya,170828
6688,2019,17.1149,Garrigàs,170754
6689,2019,28.6308,Lladó,170887
6690,2019,14.3411,Juià,170871
6691,2019,52.2476,"Jonquera, la",170865
6692,2019,32.1824,Jafre,170852
6693,2019,8.797,Llambilles,170904
6694,2019,21.1826,Hostalric,170834
6695,2019,45.5068,Llanars,170911
6696,2019,6.3835,Gualta,170813
6697,2019,49.5802,Gombrèn,170806
6698,2019,17.0314,Girona,170792
6699,2019,47.5796,Ger,170789
6700,2019,95.7569,Garriguella,170773
6701,2019,78.2484,Campelles,170372
6702,2019,31.8771,Isòvol,170849
6703,2019,57.126,Maià de Montcal,170985
6704,2019,21.4289,Mollet de Peralada,171061
6705,2019,27.7845,Mieres,171058
6706,2019,34.9205,Maçanet de la Selva,171030
6707,2019,44.3181,Maçanet de Cabrenys,171024
6708,2019,44.0475,Massanes,171019
6709,2019,14.1565,Llagostera,170890
6710,2019,17.1899,Meranges,170998
6711,2019,9.6032,Fortià,170741
6712,2019,92.7256,Madremanya,170979
6713,2019,24.8891,"Llosses, les",170963
6714,2019,13.4308,Lloret de Mar,170950
6715,2019,23.0773,Llívia,170947
6716,2019,25.382,Llers,170932
6717,2019,28.1705,Llançà,170926
6718,2019,10.4545,Masarac,171002
6719,2019,15.718,Castelló d'Empúries,170470
6720,2019,19.1538,Garrigoles,170767
6721,2019,44.3187,Colera,170545
6722,2019,75.2556,Siurana,170524
6723,2019,60.9664,Cistella,170519
6724,2019,27.1243,Cervià de Ter,170502
6725,2019,20.9125,Cornellà del Terri,170561
6726,2019,36.2717,Castell-Platja d'Aro,170486
6727,2019,12.5565,Corçà,170577
6728,2019,21.2078,Castellfollit de la Roca,170464
6729,2019,8.3581,Cassà de la Selva,170448
6730,2019,13.5185,Queralbs,170433
6731,2019,43.7863,Capmany,170427
6732,2019,25.7275,Cantallops,170412
6733,2019,5.1418,Canet d'Adri,170405
6734,2019,16.6821,Celrà,170499
6735,2019,19.8977,Esponellà,170656
6736,2019,17.0731,Fornells de la Selva,170736
6737,2019,13.1564,Fontcoberta,170715
6738,2019,13.1873,Fontanilles,170708
6739,2019,44.3556,Fontanals de Cerdanya,170694
6740,2019,9.1461,Foixà,170681
6741,2019,7.5015,Colomers,170558
6742,2019,9.9317,Figueres,170669
6743,2019,36.1012,Torrelles de Foix,082883
6744,2019,52.5754,Espolla,170643
6745,2019,42.0104,Espinelves,170638
6746,2019,12.9257,"Escala, l'",170622
6747,2019,143.1595,Das,170617
6748,2019,42.2516,Darnius,170600
6749,2019,22.8196,Crespià,170583
6750,2019,31.9448,Flaçà,170675
6751,2019,12.5937,Sant Just Desvern,082212
6752,2019,6.0852,Sant Esteve de Palautordera,082074
6753,2019,24.5429,Sant Esteve Sesrovires,082080
6754,2019,17.7642,Sant Fost de Campsentelles,082093
6755,2019,13.504,Sant Feliu de Codines,082107
6756,2019,9.5869,Sant Feliu de Llobregat,082114
6757,2019,41.9744,Sant Feliu Sasserra,082129
6758,2019,24.3194,Sant Fruitós de Bages,082135
6759,2019,14.7797,Vilassar de Dalt,082140
6760,2019,14.9002,Sant Hipòlit de Voltregà,082153
6761,2019,32.0407,Sant Jaume de Frontanyà,082166
6762,2019,9.7181,Sant Joan Despí,082172
6763,2019,13.1137,Sant Joan de Vilatorrada,082188
6764,2019,7.3626,Sant Pol de Mar,082359
6765,2019,36.6629,Sant Julià de Vilatorta,082205
6766,2019,16.7081,Sant Climent de Llobregat,082042
6767,2019,16.793,Sant Llorenç d'Hortons,082227
6768,2019,17.948,Sant Llorenç Savall,082233
6769,2019,18.1803,Sant Martí de Centelles,082248
6770,2019,24.9367,Sant Martí d'Albars,082251
6771,2019,16.148,Sant Martí de Tous,082264
6772,2019,10.7583,Sant Martí Sarroca,082270
6773,2019,30.1824,Sant Martí Sesgueioles,082286
6774,2019,27.7439,Sant Mateu de Bages,082299
6775,2019,15.8799,Premià de Dalt,082303
6776,2019,9.3088,Sant Pere de Ribes,082310
6777,2019,14.8014,Sant Pere de Riudebitlles,082325
6778,2019,16.9791,Sant Pere de Torelló,082331
6779,2019,64.8322,Ullastrell,082900
6780,2019,4.6723,Vilassar de Mar,082191
6781,2019,34.101,Sallent,081918
6782,2019,53.7209,Puig-reig,081751
6783,2019,82.9033,Pujalt,081764
6784,2019,40.5314,"Quar, la",081770
6785,2019,12.8584,Rajadell,081786
6786,2019,54.8608,Rellinars,081799
6787,2019,8.6282,Ripollet,081803
6788,2019,13.9956,"Roca del Vallès, la",081810
6789,2019,20.8999,"Pont de Vilomara i Rocafort, el",081825
6790,2019,16.6864,Roda de Ter,081831
6791,2019,4.3611,Rubí,081846
6792,2019,24.0672,Rubió,081859
6793,2019,8.3143,Sabadell,081878
6794,2019,0.0,Sagàs,081884
6795,2019,33.1137,Sant Cugat Sesgarrigues,082068
6796,2019,10.339,Sant Andreu de Llavaneres,081976
6797,2019,21.9759,Sant Quintí de Mediona,082362
6798,2019,30.3575,Sant Cebrià de Vallalta,082037
6799,2019,13.0661,Sant Celoni,082021
6800,2019,36.7843,Sant Boi de Lluçanès,082016
6801,2019,11.5625,Sant Boi de Llobregat,082009
6802,2019,62.0222,Sant Pere Sallavinera,081897
6803,2019,15.2705,Sant Antoni de Vilamajor,081982
6804,2019,15.907,Saldes,081901
6805,2019,13.2818,Sant Andreu de la Barca,081960
6806,2019,10.4944,Sant Agustí de Lluçanès,081957
6807,2019,7.9144,Sant Adrià de Besòs,081944
6808,2019,32.3184,Sant Iscle de Vallalta,081939
6809,2019,20.2552,Santpedor,081923
6810,2019,35.7196,Sant Cugat del Vallès,082055
6811,2019,27.7178,Sant Bartomeu del Grau,081995
6812,2019,140.5158,Talamanca,082779
6813,2019,12.4662,Sant Vicenç dels Horts,082634
6814,2019,26.9712,Sant Vicenç de Montalt,082649
6815,2019,27.0127,Sant Vicenç de Torelló,082652
6816,2019,35.2187,Cerdanyola del Vallès,082665
6817,2019,24.669,Sentmenat,082671
6818,2019,75.7456,Cercs,082687
6819,2019,92.1479,Seva,082690
6820,2019,13.9485,Sitges,082704
6821,2019,43.8966,Sobremunt,082711
6822,2019,90.6169,Sora,082726
6823,2019,46.5538,Subirats,082732
6824,2019,21.5376,Súria,082747
6825,2019,30.5722,Sant Pere de Vilamajor,082346
6826,2019,11.9464,Tagamanent,082763
6827,2019,16.5556,Santa Perpètua de Mogoda,082606
6828,2019,17.5167,Taradell,082785
6829,2019,9.6619,Terrassa,082798
6830,2019,98.2968,Tavertet,082802
6831,2019,40.6161,Teià,082819
6832,2019,13.2238,Tiana,082824
6833,2019,22.5442,Tona,082830
6834,2019,15.8799,Tordera,082845
6835,2019,13.701,Torelló,082858
6836,2019,32.7337,"Torre de Claramunt, la",082861
6837,2019,16.7336,Torrelavit,082877
6838,2019,17.372,Viladecavalls,083008
6839,2019,25.1167,Torrelles de Llobregat,082896
6840,2019,29.3885,Molló,171077
6841,2019,19.3513,Tavèrnoles,082750
6842,2019,6.6754,"Prat de Llobregat, el",081691
6843,2019,18.1097,Sant Quirze de Besora,082378
6844,2019,19.8979,Sant Quirze del Vallès,082384
6845,2019,102.1897,Sant Quirze Safaja,082397
6846,2019,15.4183,Sant Sadurní d'Anoia,082401
6847,2019,25.4421,Sant Sadurní d'Osormort,082418
6848,2019,4.211,Marganell,082423
6849,2019,68.7176,Santa Cecília de Voltregà,082439
6850,2019,19.1057,Santa Coloma de Cervelló,082444
6851,2019,6.3944,Santa Coloma de Gramenet,082457
6852,2019,16.977,Santa Eugènia de Berga,082460
6853,2019,27.6272,Santa Eulàlia de Riuprimer,082476
6854,2019,18.3955,Santa Eulàlia de Ronçana,082482
6855,2019,5.075,Premià de Mar,081727
6856,2019,10.643,Sant Vicenç de Castellet,082628
6857,2019,27.6358,Santa Maria de Besora,082536
6858,2019,29.5635,Vacarisses,082917
6859,2019,22.4107,Santa Maria de Palautordera,082592
6860,2019,8.4392,Santa Maria d'Oló,082589
6861,2019,0.0,Santa Maria de Miralles,082573
6862,2019,6.7607,Santa Maria de Martorelles,082567
6863,2019,21.8769,Prats de Lluçanès,081712
6864,2019,35.5479,"Esquirol, l'",082541
6865,2019,43.9347,"Prats de Rei, els",081705
6866,2019,8.5711,Barberà del Vallès,082520
6867,2019,17.8317,Santa Margarida i els Monjos,082515
6868,2019,11.6527,Santa Margarida de Montbui,082508
6869,2019,7.9421,Santa Fe del Penedès,082495
6870,2019,26.7823,Oliana,251497
6871,2019,22.1273,Santa Susanna,082613
6872,2019,0.0,Santa Maria de Merlès,082554
6873,2019,70.9596,Montornès de Segarra,251431
6874,2019,14.5156,Alàs i Cerc,250058
6875,2019,18.2405,Barbens,250411
6876,2019,39.3944,"Baronia de Rialb, la",250426
6877,2019,60.5511,"Vall de Boí, la",250432
6878,2019,14.1503,Bassella,250447
6879,2019,32.3453,Belianes,250463
6880,2019,12.6462,Bell-lloc d'Urgell,250485
6881,2019,54.1832,Bellmunt d'Urgell,250498
6882,2019,21.3507,Bellpuig,250501
6883,2019,19.6227,Bellver de Cerdanya,250518
6884,2019,9.8778,Bellvís,250523
6885,2019,16.7263,Benavent de Segrià,250539
6886,2019,26.2733,Biosca,250557
6887,2019,10.8971,Baix Pallars,250390
6888,2019,13.0609,Mollerussa,251370
6889,2019,44.1596,Maldà,251305
6890,2019,13.3701,Massalcoreig,251312
6891,2019,17.1291,Massoteres,251327
6892,2019,36.4104,Maials,251333
6893,2019,21.1042,Menàrguens,251348
6894,2019,17.2179,Navès,251462
6895,2019,14.7198,"Molsosa, la",251364
6896,2019,48.5021,Nalec,251459
6897,2019,62.9511,Montgai,251386
6898,2019,37.8529,Montellà i Martinet,251399
6899,2019,29.0328,Montferrer i Castellbò,251403
6900,2019,76.1817,Montoliu de Segarra,251410
6901,2019,46.0232,Montoliu de Lleida,251425
6902,2019,15.8188,Aitona,250387
6903,2019,38.2224,Miralcamp,251351
6904,2019,26.5942,Alòs de Balaguer,250220
6905,2019,50.1457,"Albagés, l'",250061
6906,2019,16.577,Albatàrrec,250077
6907,2019,11.3836,Albesa,250083
6908,2019,29.63,"Albi, l'",250096
6909,2019,8.7948,Alcanó,250100
6910,2019,10.6141,Alcarràs,250117
6911,2019,24.7438,Alcoletge,250122
6912,2019,15.8259,Alfarràs,250138
6913,2019,34.3988,Alfés,250143
6914,2019,10.6018,Algerri,250156
6915,2019,21.1315,Alguaire,250169
6916,2019,34.4814,Alins,250175
6917,2019,13.614,Almacelles,250194
6918,2019,19.9739,Balaguer,250404
6919,2019,21.0997,"Pont de Bar, el",250306
6920,2019,27.6989,"Avellanes i Santa Linya, les",250371
6921,2019,27.9223,Aspa,250365
6922,2019,79.3444,"Sentiu de Sió, la",250352
6923,2019,31.9332,Artesa de Segre,250349
6924,2019,27.7878,Artesa de Lleida,250334
6925,2019,52.4197,Almatret,250208
6926,2019,10.1254,Arres,250313
6927,2019,21.6369,Almenar,250215
6928,2019,23.6808,Arbeca,250292
6929,2019,21.1672,Anglesola,250273
6930,2019,23.4349,Naut Aran,250254
6931,2019,16.4892,Alt Àneu,250241
6932,2019,27.7267,Alpicat,250236
6933,2019,25.0259,Lles de Cerdanya,251272
6934,2019,7.7347,Arsèguel,250328
6935,2019,23.5544,Castellserà,250707
6936,2019,10.5004,Estamariu,250886
6937,2019,40.216,Esterri de Cardós,250870
6938,2019,48.6065,Esterri d'Àneu,250864
6939,2019,59.7059,Estaràs,250851
6940,2019,21.2441,Espot,250827
6941,2019,51.8407,"Espluga Calba, l'",250812
6942,2019,37.7946,Cubells,250791
6943,2019,12.1962,Corbins,250788
6944,2019,39.0635,Coll de Nargó,250772
6945,2019,33.3935,"Cogul, el",250766
6946,2019,36.2082,Clariana de Cardener,250753
6947,2019,27.3252,Ciutadilla,250740
6948,2019,38.7161,Cervià de les Garrigues,250735
6949,2019,37.2904,Llobera,251291
6950,2019,0.0,Castellar de la Ribera,250642
6951,2019,17.0192,"Bòrdes, Es",250576
6952,2019,21.4421,"Borges Blanques, les",250582
6953,2019,11.6794,Bossòst,250595
6954,2019,33.0891,Cabanabona,250609
6955,2019,13.4683,Cabó,250616
6956,2019,26.0364,Cervera,250729
6957,2019,24.2524,Canejan,250637
6958,2019,20.7972,Cava,250714
6959,2019,5.5662,Castelldans,250674
6960,2019,21.0882,Vic,082981
6961,2019,24.8821,Castellnou de Seana,250680
6962,2019,16.2501,Montagut i Oix,171096
6963,2019,20.4741,Castelló de Farfanya,250693
6964,2019,35.6141,Fondarella,250931
6965,2019,55.0297,Camarasa,250621
6966,2019,18.6227,Les,251214
6967,2019,11.8512,Farrera,250899
6968,2019,50.1384,Ivorra,251142
6969,2019,43.1636,Isona i Conca Dellà,251155
6970,2019,32.629,Bovera,250560
6971,2019,53.1846,Juncosa,251180
6972,2019,25.5692,Ivars de Noguera,251121
6973,2019,12.8044,Lleida,251207
6974,2019,6.0453,Guixers,251116
6975,2019,3.6339,Linyola,251229
6976,2019,46.129,Lladorre,251235
6977,2019,0.0,Lladurs,251240
6978,2019,51.977,Llardecans,251253
6979,2019,39.8221,Llavorsí,251266
6980,2019,15.5277,Bausen,250450
6981,2019,12.1915,Juneda,251193
6982,2019,52.6261,"Granadella, la",251018
6983,2019,90.9579,Llimiana,251288
6984,2019,56.2817,Foradada,250946
6985,2019,23.8037,"Fuliola, la",250962
6986,2019,102.3902,Fulleda,250978
6987,2019,16.6066,Gavet de la Conca,250984
6988,2019,47.4793,Ivars d'Urgell,251137
6989,2019,38.2068,Gósol,251001
6990,2019,65.1158,"Floresta, la",250925
6991,2019,33.497,"Granja d'Escarp, la",251023
6992,2019,13.4545,Granyanella,251039
6993,2019,64.5644,Granyena de Segarra,251044
6994,2019,44.9128,Granyena de les Garrigues,251057
6995,2019,14.672,Guimerà,251095
6996,2019,9.402,Guissona,251109
6997,2019,31.4936,Golmés,250997
6998,2019,11.5345,Sant Ferriol,171621
6999,2019,27.3163,Riells i Viabrea,171463
7000,2019,16.9969,Ripoll,171479
7001,2019,84.521,Riudarenes,171485
7002,2019,20.748,Riudaura,171498
7003,2019,31.9361,Riudellots de la Selva,171501
7004,2019,9.1799,Riumors,171518
7005,2019,13.6652,Roses,171523
7006,2019,16.7424,Rupià,171539
7007,2019,88.0746,Sales de Llierca,171544
7008,2019,9.1146,Salt,171557
7009,2019,41.9553,Sant Andreu Salou,171576
7010,2019,30.8934,Sant Climent Sescebes,171582
7011,2019,174.4613,Sant Feliu de Buixalleu,171595
7012,2019,15.1294,Sant Mori,171766
7013,2019,12.5957,Sant Joan de Mollet,171680
7014,2019,6.9689,Sant Miquel de Fluvià,171753
7015,2019,61.6288,Sant Miquel de Campmajor,171740
7016,2019,7.9224,Sant Martí Vell,171735
7017,2019,17.5724,Sant Martí de Llémena,171729
7018,2019,58.5458,Sant Llorenç de la Muga,171714
7019,2019,13.7275,Sant Feliu de Guíxols,171609
7020,2019,164.7232,Sant Julià de Ramis,171693
7021,2019,27.6457,Sant Feliu de Pallerols,171616
7022,2019,16.3733,Sant Joan de les Abadesses,171674
7023,2019,31.798,Sant Jordi Desvalls,171668
7024,2019,32.0238,Sant Jaume de Llierca,171655
7025,2019,19.5241,Sant Hilari Sacalm,171642
7026,2019,28.727,Sant Gregori,171637
7027,2019,6.1065,Rabós,171432
7028,2019,91.5575,Vallfogona de Ripollès,171707
7029,2019,12.852,Palafrugell,171175
7030,2019,20.9104,Ribes de Freser,171450
7031,2019,231.904,Pals,171241
7032,2019,9.1923,Palol de Revardit,171236
7033,2019,29.1034,Palau-sator,171215
7034,2019,37.6442,Palau-saverdera,171208
7035,2019,39.3318,Parlavà,171267
7036,2019,8.3692,Palamós,171181
7037,2019,32.7352,Pau,171289
7038,2019,51.0421,Osor,171169
7039,2019,16.005,Ordis,171156
