,Codi,Municipi,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020
351,259031.0,"Guingueta d'Àneu, la",0.1999999999999993,-0.3999999999999986,-0.8000000000000007,-2.0999999999999996,-1.2000000000000002,2.3,-1.7000000000000002,6.000000000000001
352,251109.0,Guissona,0.6999999999999886,-19.200000000000017,-13.5,-8.699999999999989,-8.400000000000006,-20.19999999999999,-30.5,28.69999999999999
353,251116.0,Guixers,2.0999999999999996,0.6999999999999997,0.0,0.6000000000000005,-0.6000000000000005,-2.8,-0.5,1.3
354,81000.0,Gurb,6.900000000000006,-19.799999999999997,-12.200000000000003,-10.400000000000006,-9.799999999999997,-6.700000000000003,3.3000000000000043,8.199999999999996
355,430712.0,Horta de Sant Joan,-2.0,-13.200000000000003,-6.5,-15.600000000000001,-5.899999999999999,-1.5,-4.399999999999999,15.199999999999996
356,81017.0,"Hospitalet de Llobregat, l'",54.69999999999709,-1392.2999999999993,-2237.0,-2468.899999999998,-2178.9000000000015,-1109.2000000000007,-431.6999999999989,3499.999999999998
357,81629.0,"Hostalets de Pierola, els",7.400000000000006,-16.80000000000001,-12.900000000000006,-6.199999999999989,-24.599999999999994,-7.0,-12.200000000000017,25.30000000000001
358,170834.0,Hostalric,0.5,-32.39999999999998,-34.19999999999999,-24.0,-28.900000000000034,-12.5,-12.199999999999989,51.89999999999998
359,81022.0,Igualada,100.19999999999982,-242.4000000000001,-358.89999999999964,-426.0,-299.0,-168.30000000000018,-183.69999999999982,454.5
360,251155.0,Isona i Conca Dellà,8.0,-4.800000000000004,-0.5,-7.099999999999994,-5.700000000000003,-5.899999999999999,3.8999999999999986,5.200000000000003
361,170849.0,Isòvol,-2.3000000000000007,-2.999999999999999,1.0,-0.40000000000000036,-2.4,-1.6999999999999997,0.19999999999999973,4.699999999999999
362,251137.0,Ivars d'Urgell,-0.7999999999999972,-7.599999999999994,-0.7000000000000028,-12.899999999999999,-6.700000000000003,-1.7999999999999972,-4.899999999999999,10.599999999999994
363,251121.0,Ivars de Noguera,-0.6999999999999993,1.0999999999999979,-0.7999999999999972,-2.400000000000002,-3.0,-1.0,1.9000000000000004,3.200000000000001
364,251142.0,Ivorra,0.40000000000000036,-0.30000000000000027,1.2000000000000002,0.19999999999999973,-0.3999999999999999,-0.7999999999999998,-0.8,1.2
365,170852.0,Jafre,-4.699999999999999,1.8999999999999986,-0.3999999999999986,-2.0,-5.9,1.0,1.9000000000000004,5.199999999999999
366,170865.0,"Jonquera, la",-0.9000000000000341,-6.399999999999977,-7.200000000000017,-8.400000000000006,-21.19999999999999,-6.800000000000011,-10.399999999999977,53.099999999999994
367,81038.0,Jorba,5.5,-6.799999999999997,-9.200000000000003,-10.299999999999997,1.1000000000000014,-3.1000000000000014,0.09999999999999787,12.8
368,259101.0,Josa i Tuixén,-1.1,-1.1,0.40000000000000036,0.7999999999999998,-1.2000000000000002,-1.0999999999999999,-0.09999999999999987,1.0
369,170871.0,Juià,-0.8999999999999986,-1.0,-3.8000000000000007,-3.3,1.5,0.0,3.8,-2.4000000000000004
370,251180.0,Juncosa,-0.5,-3.9000000000000004,0.5,-1.3999999999999986,-2.3000000000000007,-0.09999999999999964,0.9000000000000004,0.3999999999999986
371,251193.0,Juneda,-1.0,0.39999999999997726,-17.69999999999999,-29.299999999999997,-7.400000000000006,-1.5,3.0,16.299999999999997
372,251214.0,Les,0.6000000000000014,-3.8000000000000043,-2.1999999999999957,1.1999999999999957,-9.7,2.0000000000000036,-8.400000000000002,16.999999999999996
373,251229.0,Linyola,8.800000000000011,-16.19999999999999,-20.900000000000006,-23.10000000000001,-17.5,1.9000000000000057,3.8999999999999915,20.400000000000006
374,81043.0,"Llacuna, la",6.0,-1.6000000000000014,-4.099999999999994,-11.700000000000003,-3.6000000000000014,0.30000000000000426,-3.5,11.199999999999996
375,170887.0,Lladó,1.9000000000000057,-1.3000000000000043,-6.599999999999998,-4.600000000000001,0.10000000000000142,-0.1999999999999993,-5.5,13.2
376,251235.0,Lladorre,1.2000000000000002,-2.1,-0.19999999999999973,1.0999999999999996,-1.7999999999999998,1.2999999999999998,-0.20000000000000018,2.5
377,251240.0,Lladurs,3.8,-5.0,1.3000000000000007,-2.7,-1.9000000000000001,0.0,-0.8,0.7
378,81056.0,"Llagosta, la",6.2000000000000455,-161.80000000000018,-162.79999999999995,-124.0,-147.5,-75.39999999999998,4.0,137.30000000000007
379,170890.0,Llagostera,-6.5,-68.79999999999995,-41.60000000000002,-61.10000000000002,-67.19999999999999,-11.899999999999977,-15.699999999999989,90.0
380,170904.0,Llambilles,1.8999999999999986,-4.699999999999999,-6.0,-3.9000000000000004,-0.09999999999999964,-4.0,-1.200000000000001,1.200000000000001
381,170911.0,Llanars,0.3000000000000007,-0.3999999999999986,-2.1999999999999993,-2.700000000000001,-2.8000000000000007,-3.0999999999999996,0.1999999999999993,2.6000000000000014
382,170926.0,Llançà,-0.10000000000002274,-23.69999999999999,-15.0,-29.399999999999977,-18.30000000000001,-8.0,-29.0,41.79999999999998
383,251253.0,Llardecans,0.7999999999999989,-0.5999999999999996,1.200000000000001,-1.0,-1.9000000000000004,4.799999999999999,-3.5999999999999996,-7.0
384,251266.0,Llavorsí,2.3999999999999986,-2.3000000000000007,-4.399999999999999,1.0999999999999996,1.299999999999999,-3.5,0.10000000000000142,7.599999999999998
385,251207.0,Lleida,-280.5,-613.0,-921.0,-1101.5,-967.5,161.90000000000146,-406.60000000000036,1545.5
386,170932.0,Llers,3.3999999999999986,-5.699999999999996,-6.400000000000006,-0.5,-1.5,-5.399999999999999,2.200000000000003,12.199999999999996
387,251272.0,Lles de Cerdanya,-1.3000000000000007,1.7000000000000002,-0.20000000000000018,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,3.499999999999999,-3.5999999999999996
388,81075.0,Lliçà d'Amunt,33.200000000000045,-104.5,-128.79999999999995,-122.40000000000009,-110.59999999999991,-62.90000000000009,-12.199999999999932,143.69999999999993
389,81081.0,Lliçà de Vall,12.100000000000023,-45.30000000000001,-50.39999999999998,-61.0,-43.0,-40.30000000000001,-10.0,38.0
390,251288.0,Llimiana,-1.5,-1.799999999999999,-2.1000000000000005,0.6000000000000005,-2.1000000000000005,-0.2999999999999998,-0.7000000000000002,1.2999999999999998
391,81069.0,Llinars del Vallès,9.899999999999977,-68.29999999999995,-91.10000000000002,-70.60000000000002,-77.60000000000002,-46.19999999999993,-26.400000000000034,74.80000000000001
392,170947.0,Llívia,-5.200000000000003,-14.100000000000001,4.200000000000003,2.700000000000003,-16.1,2.1999999999999957,0.5,11.100000000000001
393,430727.0,"Lloar, el",0.2999999999999998,-1.5999999999999996,0.0,2.1999999999999993,-2.3,-2.0999999999999996,0.09999999999999964,-0.3999999999999999
394,251291.0,Llobera,1.0,0.09999999999999964,0.5,1.3000000000000007,-1.8000000000000007,0.9000000000000004,-0.20000000000000018,-0.09999999999999964
395,430733.0,Llorac,2.5,-0.39999999999999947,-3.7,-0.9000000000000004,0.20000000000000018,0.2999999999999998,0.7000000000000002,1.5999999999999996
396,430748.0,Llorenç del Penedès,5.199999999999989,-11.800000000000011,-22.599999999999994,-20.299999999999983,-6.6000000000000085,-2.6000000000000085,6.200000000000003,20.39999999999999
397,170950.0,Lloret de Mar,8.300000000000182,-67.30000000000018,-187.5999999999999,-224.69999999999982,-134.0,-145.30000000000018,-81.0,808.0999999999999
398,170963.0,"Llosses, les",1.8000000000000007,2.0999999999999996,-1.5999999999999996,-1.5999999999999996,-0.9000000000000004,1.799999999999999,-0.09999999999999964,-1.0
399,81094.0,Lluçà,-1.0,0.6999999999999993,-1.1999999999999993,-0.6000000000000014,-1.5,-2.999999999999999,0.5,-2.0
400,171024.0,Maçanet de Cabrenys,5.399999999999999,-4.0,-1.9999999999999964,-5.199999999999999,1.5,-1.8000000000000007,1.5999999999999979,2.8000000000000007
401,171030.0,Maçanet de la Selva,45.39999999999998,-64.10000000000002,-86.79999999999995,-68.10000000000002,-74.5,-13.5,5.099999999999966,109.59999999999997
402,170979.0,Madremanya,-2.400000000000002,-4.699999999999999,-1.9000000000000004,-0.8999999999999995,1.7000000000000002,-0.6000000000000005,-2.5999999999999996,1.5999999999999996
403,170985.0,Maià de Montcal,6.699999999999999,-2.6999999999999993,0.40000000000000213,-1.4000000000000021,-2.8999999999999986,-4.800000000000001,-0.5999999999999996,4.299999999999999
404,251333.0,Maials,1.2000000000000028,-5.799999999999997,4.799999999999997,-7.399999999999999,-1.9000000000000021,-4.199999999999999,-5.199999999999999,4.099999999999998
405,251305.0,Maldà,1.3999999999999986,2.4000000000000004,-1.299999999999999,-1.1000000000000014,-3.6999999999999993,0.8000000000000007,0.8999999999999986,-0.1999999999999993
406,81108.0,Malgrat de Mar,-13.900000000000091,-140.20000000000005,-137.89999999999986,-159.60000000000014,-180.39999999999986,-54.5,-28.800000000000068,316.6
407,81115.0,Malla,-1.7999999999999998,0.9000000000000004,1.0999999999999996,0.7000000000000002,-2.6,-2.3,2.9999999999999996,2.0
408,81120.0,Manlleu,77.29999999999973,-176.4000000000001,-173.19999999999982,-232.20000000000005,-195.20000000000005,-118.19999999999982,-54.100000000000136,214.70000000000005
409,81136.0,Manresa,-30.800000000000182,-255.0,-561.0,-705.1000000000004,-568.1999999999998,-127.60000000000036,101.20000000000073,799.3999999999996
410,430764.0,Marçà,-1.3999999999999986,-5.699999999999996,4.5,-7.600000000000001,-1.5,-0.8000000000000007,0.3999999999999986,8.500000000000004
411,430751.0,Margalef,0.7000000000000002,0.2999999999999998,-0.8999999999999995,0.8999999999999995,-2.1999999999999993,-2.9000000000000004,0.3999999999999999,3.1
412,82423.0,Marganell,-5.199999999999999,0.0,-0.8000000000000007,2.8000000000000007,-5.5,-1.1000000000000014,-2.3999999999999986,4.0
413,81141.0,Martorell,-17.300000000000182,-181.0999999999999,-271.9000000000001,-260.1999999999998,-313.29999999999995,-132.0,-79.40000000000009,344.5
414,81154.0,Martorelles,-10.0,-49.099999999999966,-38.900000000000034,-39.19999999999999,-33.30000000000001,-25.80000000000001,-20.599999999999966,30.5
415,430770.0,Mas de Barberans,-1.1999999999999957,-5.700000000000003,-3.599999999999998,-3.5,-3.5,-1.8000000000000007,-1.5999999999999996,10.499999999999998
416,171002.0,Masarac,-1.200000000000001,4.1,-7.3999999999999995,-0.20000000000000018,0.10000000000000053,-1.9000000000000004,1.5,5.3999999999999995
417,430786.0,Masdenverge,15.0,-11.799999999999997,-15.0,-6.6000000000000085,-5.5,-8.5,-3.3999999999999986,15.600000000000001
418,81167.0,"Masies de Roda, les",5.5,-8.799999999999997,-10.0,-0.3000000000000007,-8.099999999999998,-3.0,1.5,15.199999999999996
419,81173.0,"Masies de Voltregà, les",22.299999999999983,-47.599999999999966,-39.60000000000002,-32.0,-19.69999999999999,-12.200000000000003,-6.099999999999994,21.799999999999997
420,430799.0,Masllorenç,-1.4000000000000057,-1.5999999999999943,-9.100000000000001,-6.800000000000004,0.10000000000000142,-1.5,-2.6000000000000014,0.20000000000000284
421,81189.0,"Masnou, el",21.600000000000136,-153.4000000000001,-158.29999999999995,-151.70000000000005,-167.5,-17.5,-10.0,219.29999999999995
422,430803.0,"Masó, la",2.700000000000001,-2.8000000000000007,-5.200000000000001,-0.6999999999999993,-4.9,2.0999999999999996,-1.0999999999999996,4.5
423,430810.0,Maspujols,4.0000000000000036,0.09999999999999432,-0.19999999999999574,-10.8,8.999999999999996,-2.9999999999999964,4.9999999999999964,1.2000000000000028
424,81192.0,Masquefa,48.39999999999998,-40.10000000000002,-78.19999999999993,-62.90000000000009,-68.0,-63.89999999999998,12.600000000000023,128.70000000000005
425,430825.0,"Masroig, el",1.3000000000000007,3.6000000000000014,-5.900000000000002,-6.199999999999999,-1.1999999999999993,1.1999999999999993,-4.699999999999999,7.800000000000001
426,251312.0,Massalcoreig,-1.6999999999999993,-0.8000000000000007,-2.1999999999999993,1.0,1.5,-3.0,-1.8999999999999986,1.8999999999999986
427,171019.0,Massanes,13.400000000000006,-2.9000000000000057,-15.099999999999994,-3.4000000000000057,-2.299999999999997,-3.8999999999999986,3.1000000000000014,10.200000000000003
428,251327.0,Massoteres,0.6999999999999993,-0.39999999999999947,1.2999999999999998,-2.5999999999999996,-0.09999999999999964,-2.6000000000000005,-1.1999999999999997,3.6
429,81206.0,Matadepera,11.699999999999989,-43.60000000000002,-34.599999999999966,-11.400000000000006,-36.400000000000006,-5.900000000000006,5.0,34.900000000000006
430,81213.0,Mataró,120.89999999999964,-882.1999999999989,-1231.300000000001,-1490.3999999999996,-1171.7999999999993,-777.6000000000004,-473.7999999999993,1232.0
431,81228.0,Mediona,5.400000000000006,1.0999999999999943,-4.800000000000011,-19.0,-20.400000000000006,-4.099999999999994,3.3000000000000114,22.099999999999994
432,251348.0,Menàrguens,-0.7000000000000028,-10.100000000000001,-16.0,-4.399999999999999,-9.100000000000001,3.6999999999999957,0.0,1.0
433,170998.0,Meranges,1.0999999999999999,-0.09999999999999964,-0.8000000000000003,2.1,-0.3999999999999999,-0.30000000000000027,0.40000000000000036,0.5
434,171058.0,Mieres,2.8000000000000007,-1.6000000000000014,-0.6999999999999993,-0.8000000000000007,-1.299999999999999,0.0,1.799999999999999,4.800000000000001
435,430831.0,"Milà, el",0.20000000000000018,-1.5,2.3999999999999995,0.5,-1.1999999999999993,0.0,0.6999999999999993,0.10000000000000142
436,251351.0,Miralcamp,-4.200000000000003,-12.0,-1.5999999999999943,-5.900000000000006,-7.199999999999996,1.0,-3.700000000000003,4.800000000000004
437,430846.0,Miravet,2.5,-6.800000000000004,2.3999999999999986,2.5,-2.3999999999999986,-3.6999999999999957,-8.300000000000004,3.8000000000000007
438,81385.0,Moià,11.5,-22.5,-38.19999999999999,-34.10000000000002,-36.19999999999999,2.8000000000000114,12.299999999999983,46.099999999999994
439,430859.0,"Molar, el",1.0999999999999996,-4.299999999999999,-3.000000000000001,-3.0,-0.7999999999999998,1.5999999999999996,4.4,2.6999999999999993
440,81234.0,Molins de Rei,-78.0,-144.89999999999986,-180.9000000000001,-242.0999999999999,-150.20000000000005,-114.0,-13.399999999999977,204.9999999999999
441,251370.0,Mollerussa,-28.200000000000045,-73.60000000000014,-62.799999999999955,-112.29999999999995,-103.70000000000005,-15.099999999999909,-93.0,145.5
442,171061.0,Mollet de Peralada,-0.1999999999999993,-0.10000000000000053,-1.0999999999999996,2.3,0.3000000000000007,-2.000000000000001,0.10000000000000053,0.6999999999999993
443,81249.0,Mollet del Vallès,-35.0,-593.7000000000007,-588.1999999999998,-615.0,-481.89999999999964,-383.10000000000036,-121.0,522.6000000000004
444,171077.0,Molló,-0.7999999999999989,0.6999999999999993,-2.0999999999999996,0.6999999999999993,-1.0999999999999996,-1.3999999999999995,-1.9000000000000004,1.9000000000000004
445,251364.0,"Molsosa, la",0.2999999999999998,2.9,-1.0,-0.2999999999999998,-1.7,0.7,-0.19999999999999996,1.4999999999999998
446,81287.0,Monistrol de Calders,0.30000000000000426,-5.400000000000006,-3.8999999999999986,2.8000000000000043,-6.700000000000003,5.600000000000001,-5.399999999999999,8.899999999999999
447,81271.0,Monistrol de Montserrat,10.600000000000023,-30.400000000000006,-30.099999999999994,-39.70000000000002,-10.0,-3.4000000000000057,-4.0,36.20000000000002
448,171096.0,Montagut i Oix,-3.3999999999999986,1.5,-6.899999999999999,-3.700000000000003,-3.299999999999997,-0.8000000000000043,-2.5,21.0
449,430862.0,Montblanc,-16.0,-38.599999999999966,-65.80000000000001,-79.5,-39.0,-10.0,-12.899999999999977,93.60000000000002
450,430884.0,Montbrió del Camp,18.30000000000001,-15.699999999999989,-13.800000000000011,-34.900000000000006,-3.0999999999999943,-1.6999999999999886,0.6999999999999886,35.69999999999999
451,81252.0,Montcada i Reixac,92.30000000000018,-223.20000000000027,-288.1999999999998,-305.7000000000003,-341.5999999999999,-115.40000000000009,7.0,467.8000000000002
452,81304.0,Montclar,1.0,0.3999999999999999,-1.5999999999999999,0.0,-0.5,0.19999999999999996,0.6000000000000001,1.6
453,251399.0,Montellà i Martinet,0.3999999999999986,-2.1999999999999957,-6.600000000000001,-3.1999999999999993,-2.400000000000002,-4.799999999999999,0.7000000000000011,2.599999999999998
454,81311.0,Montesquiu,-8.299999999999997,-18.800000000000004,-4.0,-2.0,-7.899999999999999,-4.100000000000001,3.200000000000003,9.899999999999999
455,251403.0,Montferrer i Castellbò,8.0,-4.200000000000003,-2.3999999999999986,-5.800000000000001,-2.0,-4.199999999999999,-3.0,12.899999999999999
456,430897.0,Montferri,-1.7999999999999972,-1.2000000000000028,-3.1000000000000014,-2.5999999999999943,-4.200000000000003,-0.1999999999999993,-2.900000000000002,0.0
457,251386.0,Montgai,-0.5,0.20000000000000284,-0.9000000000000021,-0.5,0.5,-4.899999999999999,-2.5,0.1999999999999993
458,81265.0,Montgat,25.799999999999955,-57.5,-101.79999999999995,-104.0,-56.200000000000045,-36.200000000000045,31.0,92.20000000000005
459,81326.0,Montmajor,2.299999999999997,-3.6999999999999993,-5.1,-1.299999999999999,-2.1000000000000014,-3.3999999999999986,1.799999999999999,1.3000000000000007
460,81332.0,Montmaneu,-1.0,-2.5,-0.2999999999999998,-0.20000000000000018,-0.09999999999999964,-0.6000000000000001,1.9,-0.7000000000000002
461,430901.0,"Montmell, el",-0.5,-20.0,-19.0,-15.800000000000011,-4.699999999999989,1.799999999999983,-2.6999999999999886,39.099999999999994
462,81350.0,Montmeló,35.799999999999955,-110.60000000000002,-62.299999999999955,-104.79999999999995,-74.00000000000006,-50.30000000000001,-5.0,89.30000000000007
463,251425.0,Montoliu de Lleida,-2.5,4.699999999999999,-3.3000000000000007,-7.199999999999999,-4.899999999999999,-1.3000000000000007,0.0,2.1999999999999993
464,251410.0,Montoliu de Segarra,0.40000000000000036,-4.100000000000001,-2.6999999999999993,-0.2999999999999998,-2.3000000000000003,-1.0,0.0,3.1
465,251431.0,Montornès de Segarra,2.1000000000000005,-0.5000000000000004,0.8999999999999999,-1.5,-1.4999999999999998,1.0999999999999999,-0.6999999999999997,0.5
466,81363.0,Montornès del Vallès,67.5,-88.0,-221.0,-163.39999999999986,-161.9000000000001,-81.0,-15.799999999999955,119.70000000000005
467,430918.0,Mont-ral,-3.5999999999999996,-0.40000000000000036,1.299999999999999,-3.999999999999999,1.2000000000000002,-0.7000000000000002,1.1000000000000005,5.5
468,171100.0,Mont-ras,-8.0,-12.200000000000003,-2.0999999999999943,-15.5,-9.900000000000006,-4.799999999999997,4.0,2.700000000000003
469,430923.0,Mont-roig del Camp,14.200000000000045,-60.399999999999864,-133.20000000000005,-78.30000000000007,-78.79999999999995,-28.399999999999977,-14.800000000000068,180.10000000000002
470,81379.0,Montseny,1.6000000000000014,-2.3000000000000007,-4.5,-1.5,2.5,-0.8000000000000007,2.1999999999999993,1.4000000000000004
471,430939.0,Móra d'Ebre,-3.5,-15.100000000000023,-16.599999999999966,-52.30000000000001,-52.10000000000002,-17.799999999999955,-3.0,31.19999999999999
472,430944.0,Móra la Nova,20.400000000000006,-1.400000000000034,-16.49999999999997,-6.700000000000017,-23.899999999999977,-15.800000000000011,-11.699999999999989,29.799999999999983
473,430957.0,"Morell, el",-9.400000000000034,-18.0,-33.79999999999998,-36.0,-20.0,-6.800000000000011,19.400000000000006,42.30000000000001
474,430960.0,"Morera de Montsant, la",-2.000000000000001,-1.0999999999999996,-1.5,2.8,-1.5999999999999996,0.09999999999999964,-0.40000000000000036,1.3000000000000007
475,81290.0,Muntanyola,-0.6999999999999957,4.199999999999996,-8.399999999999999,-5.199999999999999,-1.8000000000000007,-2.6000000000000014,-0.5999999999999979,12.2
476,81398.0,Mura,-4.6,0.7999999999999989,-1.5999999999999996,0.1999999999999993,-1.0,-3.3999999999999995,1.1000000000000005,-0.9000000000000004
477,251459.0,Nalec,0.30000000000000004,1.6,-0.10000000000000009,-1.5,-0.7,-0.19999999999999996,0.2999999999999998,1.4
478,250254.0,Naut Aran,7.599999999999994,-10.899999999999999,-5.799999999999997,0.5,-5.100000000000001,-1.8000000000000007,3.1000000000000014,20.900000000000002
479,81402.0,Navarcles,-3.6000000000000227,-60.69999999999999,-69.19999999999999,-62.89999999999998,-35.80000000000001,-17.80000000000001,-31.80000000000001,59.30000000000001
480,81419.0,Navàs,43.59999999999991,-48.89999999999998,-87.19999999999999,-77.89999999999998,-44.5,-2.3000000000000114,-24.5,24.899999999999977
481,171117.0,Navata,-1.8999999999999986,-4.399999999999999,-8.0,-2.1000000000000014,-0.3999999999999986,-6.400000000000006,-0.6999999999999957,9.600000000000001
482,251462.0,Navès,-1.9000000000000004,-2.8000000000000007,2.4000000000000004,0.8000000000000007,-0.40000000000000036,-2.4000000000000004,-2.5,-0.09999999999999964
483,81424.0,"Nou de Berguedà, la",-3.4000000000000004,-1.6000000000000005,0.39999999999999947,-0.09999999999999964,-0.1999999999999993,-3.3000000000000007,-0.5,2.5
484,430976.0,"Nou de Gaià, la",-4.699999999999996,-2.8000000000000007,-4.699999999999999,0.09999999999999787,4.0,-1.5999999999999979,7.100000000000001,3.3999999999999986
485,430982.0,Nulles,-4.199999999999999,-4.400000000000002,1.1000000000000014,-3.6000000000000014,-2.299999999999999,-2.9000000000000004,7.199999999999999,4.699999999999999
486,251484.0,Odèn,-0.7,0.3999999999999999,1.3,0.7999999999999998,-2.5,-1.0,1.3,0.3999999999999999
487,81430.0,Òdena,44.89999999999998,-31.600000000000023,-47.39999999999998,-43.80000000000001,-26.19999999999999,-7.300000000000011,-2.799999999999983,20.400000000000006
488,171122.0,Ogassa,-0.10000000000000142,0.0,-2.499999999999999,-0.9000000000000004,3.3999999999999995,-1.0,0.8000000000000007,4.4
489,81458.0,Olèrdola,16.400000000000034,-25.900000000000034,-9.799999999999983,-37.80000000000001,-21.799999999999983,-6.900000000000006,-0.5,50.29999999999998
490,81461.0,Olesa de Bonesvalls,4.5,-7.6000000000000085,-6.299999999999997,-24.5,-22.400000000000006,0.5,-7.299999999999997,4.900000000000006
491,81477.0,Olesa de Montserrat,58.59999999999991,-175.0999999999999,-219.4000000000001,-238.20000000000005,-228.89999999999986,-146.10000000000014,-51.5,233.4000000000001
492,251497.0,Oliana,10.0,-6.099999999999994,-21.60000000000001,-8.899999999999991,-6.799999999999997,-12.600000000000009,-6.5,19.700000000000003
493,251500.0,Oliola,0.7999999999999998,-1.4,0.3999999999999999,-1.0999999999999996,-0.30000000000000027,-1.5999999999999999,-0.4,0.4
494,251517.0,Olius,10.099999999999994,-16.299999999999997,-7.699999999999999,-7.100000000000001,1.200000000000001,-0.09999999999999964,4.199999999999999,4.899999999999999
495,81483.0,Olivella,-1.8000000000000114,-34.19999999999999,-21.200000000000045,-19.099999999999966,-29.0,-12.300000000000011,8.300000000000011,54.19999999999999
496,81496.0,Olost,-8.799999999999997,-8.0,-7.0,-9.100000000000001,-3.6000000000000014,-5.299999999999997,-4.600000000000001,4.699999999999996
497,171143.0,Olot,50.0,-157.19999999999982,-269.0,-271.8000000000002,-205.29999999999995,-79.59999999999991,27.5,309.70000000000005
498,251522.0,"Oluges, les",-1.9000000000000004,0.7000000000000002,-0.7999999999999998,0.5999999999999996,-1.6999999999999997,0.10000000000000009,1.7999999999999998,-0.2999999999999998
499,81445.0,Olvan,7.400000000000006,-13.200000000000003,-14.600000000000001,-5.299999999999997,-9.5,-4.600000000000001,-3.3999999999999986,3.5
500,251538.0,"Omellons, els",1.9000000000000004,-3.9000000000000004,2.3000000000000007,-0.9000000000000004,-3.8000000000000007,-2.1999999999999997,1.4,2.6000000000000005
501,251543.0,"Omells de na Gaia, els",0.6999999999999997,1.3000000000000003,-1.4000000000000004,-1.2999999999999998,0.2999999999999998,0.5,1.0,0.0
502,171156.0,Ordis,1.5999999999999979,1.3000000000000007,-7.699999999999999,-3.200000000000001,1.700000000000001,-0.6000000000000014,-0.3999999999999986,0.3999999999999986
503,251556.0,Organyà,-1.7999999999999972,-2.0000000000000036,-7.599999999999998,-3.1000000000000014,2.3000000000000007,-3.5,7.699999999999999,6.299999999999997
504,81509.0,Orís,6.799999999999999,-1.8000000000000007,-7.999999999999998,0.09999999999999964,-0.1999999999999993,-3.000000000000001,-1.4,4.9
505,81516.0,Oristà,-1.1999999999999957,-7.800000000000001,-11.600000000000001,-2.8999999999999986,-3.4000000000000004,-1.200000000000001,0.0,7.400000000000002
506,81521.0,Orpí,2.9000000000000004,0.7999999999999998,-2.0999999999999996,1.0999999999999996,-1.0,-0.2999999999999998,0.09999999999999964,3.6000000000000005
507,81537.0,Òrrius,-0.5,-8.899999999999999,-5.100000000000001,-1.5,-1.1999999999999993,0.5,-4.699999999999999,6.899999999999999
508,251569.0,Os de Balaguer,0.10000000000000142,-4.800000000000004,-8.0,-1.8999999999999986,-5.599999999999998,-2.8000000000000007,0.8000000000000007,6.400000000000002
509,171169.0,Osor,-2.8999999999999986,2.1000000000000014,-5.300000000000001,0.40000000000000213,-5.800000000000001,-0.6000000000000014,-1.0,4.100000000000001
510,251575.0,Ossó de Sió,-2.799999999999999,-0.5000000000000009,0.5000000000000009,1.5,-0.6000000000000014,-2.6999999999999993,1.2000000000000002,0.6000000000000005
511,81542.0,Pacs del Penedès,5.399999999999999,-4.0,-2.5,-16.199999999999996,-3.700000000000003,3.200000000000003,-1.8000000000000043,9.400000000000006
512,81555.0,Palafolls,2.8999999999999773,-88.79999999999995,-70.70000000000005,-59.5,-64.39999999999998,-38.89999999999998,13.899999999999977,128.89999999999998
513,171175.0,Palafrugell,43.80000000000018,-130.5,-213.60000000000014,-276.9000000000001,-209.20000000000005,-116.09999999999991,-113.20000000000005,236.4000000000001
514,171181.0,Palamós,-15.799999999999955,-90.60000000000014,-137.70000000000005,-168.0,-138.79999999999995,-46.19999999999993,-15.800000000000068,95.40000000000009
515,251581.0,"Palau d'Anglesola, el",-7.700000000000003,-17.5,3.6000000000000085,1.5,-10.200000000000003,-6.799999999999997,-2.4000000000000057,23.200000000000003
516,171194.0,Palau de Santa Eulàlia,-0.3999999999999999,-0.09999999999999998,0.7000000000000001,0.6999999999999997,1.2000000000000002,0.2999999999999998,-0.19999999999999973,0.2999999999999998
517,171215.0,Palau-sator,-1.8000000000000007,-1.299999999999999,-2.2,1.4999999999999991,-4.3999999999999995,0.7000000000000002,1.0999999999999996,1.1000000000000005
518,171208.0,Palau-saverdera,-6.299999999999997,-2.0,-9.300000000000004,-13.399999999999999,-4.200000000000003,-4.599999999999994,1.2999999999999972,14.200000000000003
519,81568.0,Palau-solità i Plegamans,43.0,-61.100000000000136,-155.0999999999999,-134.5,-109.5,-69.80000000000007,-26.699999999999932,96.09999999999991
520,431009.0,"Pallaresos, els",-2.400000000000034,-16.69999999999999,-26.5,-26.69999999999999,-24.30000000000001,-20.899999999999977,0.799999999999983,29.900000000000006
521,81574.0,Pallejà,9.599999999999909,-60.39999999999998,-91.69999999999993,-91.5,-86.70000000000005,-61.5,-1.1000000000000227,62.30000000000001
522,430995.0,"Palma d'Ebre, la",0.6000000000000014,-2.3000000000000007,2.1999999999999993,2.3000000000000007,-5.199999999999999,2.5,-0.9000000000000004,0.5999999999999996
523,89058.0,"Palma de Cervelló, la",8.0,6.099999999999994,-33.69999999999999,-31.900000000000006,-8.400000000000006,-12.599999999999994,11.400000000000006,12.599999999999994
524,171236.0,Palol de Revardit,0.5999999999999979,-9.399999999999999,0.1999999999999993,7.100000000000001,-4.700000000000001,0.3000000000000007,-1.5999999999999996,2.5
525,171241.0,Pals,-5.400000000000006,-3.799999999999997,-14.700000000000003,-12.399999999999991,-3.4000000000000057,-8.0,-0.5,18.10000000000001
526,81580.0,"Papiol, el",2.2999999999999545,-23.099999999999966,-40.19999999999999,-28.400000000000034,-28.399999999999977,-25.700000000000017,-8.299999999999983,56.29999999999998
