Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
081154,Martorelles,236,225,11,23,51,-28,16,3,13,-4,
430770,Mas de Barberans,12,14,-2,2,5,-3,22,0,22,17,
171002,Masarac,14,10,4,0,0,0,8,1,7,11,
430786,Masdenverge,55,39,16,9,16,-7,21,13,8,17,
081167,"Masies de Roda, les",25,48,-23,1,6,-5,8,3,5,-23,
081173,"Masies de Voltregà, les",107,98,9,4,7,-3,19,3,16,22,
430799,Masllorenç,43,28,15,1,3,-2,1,0,1,14,
081189,"Masnou, el",841,776,65,122,158,-36,197,107,90,119,
430803,"Masó, la",8,8,0,2,1,1,0,0,0,1,
430810,Maspujols,37,18,19,3,1,2,1,0,1,22,
081192,Masquefa,553,354,199,42,57,-15,60,25,35,219,
430825,"Masroig, el",20,15,5,2,3,-1,25,2,23,27,
251312,Massalcoreig,12,12,0,11,14,-3,7,3,4,1,
171019,Massanes,61,43,18,2,8,-6,8,0,8,20,
251327,Massoteres,18,10,8,1,10,-9,5,0,5,4,
081206,Matadepera,383,292,91,16,20,-4,31,18,13,100,
081213,Mataró,3036,3427,-391,799,1326,-527,2633,1712,921,3,
081228,Mediona,246,168,78,10,25,-15,26,31,-5,58,
251348,Menàrguens,38,24,14,1,6,-5,7,3,4,13,
170998,Meranges,2,5,-3,0,2,-2,0,0,0,-5,
171058,Mieres,31,15,16,1,2,-1,8,0,8,23,
430831,"Milà, el",4,3,1,0,0,0,2,0,2,3,
251351,Miralcamp,59,57,2,11,6,5,26,3,23,30,
430846,Miravet,24,27,-3,8,3,5,16,1,15,17,
081385,Moià,258,175,83,52,54,-2,94,40,54,135,
430859,"Molar, el",8,12,-4,1,1,0,12,5,7,3,
081234,Molins de Rei,746,701,45,95,155,-60,288,76,212,197,
251370,Mollerussa,749,661,88,200,209,-9,557,244,313,392,
171061,Mollet de Peralada,4,5,-1,0,0,0,3,2,1,0,
081249,Mollet del Vallès,1693,2030,-337,416,528,-112,1189,554,635,186,
171077,Molló,15,11,4,0,0,0,5,0,5,9,
251364,"Molsosa, la",0,3,-3,0,0,0,0,0,0,-3,
081287,Monistrol de Calders,35,39,-4,0,1,-1,7,1,6,1,
081271,Monistrol de Montserrat,204,157,47,18,16,2,38,17,21,70,
171096,Montagut i Oix,65,48,17,7,9,-2,10,3,7,22,
430862,Montblanc,331,175,156,67,31,36,118,16,102,294,
430884,Montbrió del Camp,213,118,95,14,23,-9,46,2,44,130,
081252,Montcada i Reixac,1508,1396,112,221,282,-61,607,135,472,523,
081304,Montclar,0,1,-1,0,0,0,0,0,0,-1,
251399,Montellà i Martinet,53,39,14,4,0,4,11,0,11,29,
081311,Montesquiu,40,27,13,1,2,-1,13,0,13,25,
251403,Montferrer i Castellbò,87,60,27,31,23,8,56,4,52,87,
430897,Montferri,38,17,21,4,2,2,2,0,2,25,
251386,Montgai,23,27,-4,0,0,0,9,1,8,4,
081265,Montgat,573,419,154,67,89,-22,106,37,69,201,
081326,Montmajor,12,20,-8,0,0,0,12,0,12,4,
081332,Montmaneu,12,13,-1,0,0,0,0,0,0,-1,
430901,"Montmell, el",184,120,64,11,11,0,10,0,10,74,
081350,Montmeló,284,342,-58,44,91,-47,92,43,49,-56,
251425,Montoliu de Lleida,20,36,-16,2,11,-9,2,0,2,-23,
251410,Montoliu de Segarra,11,9,2,1,0,1,1,0,1,4,
251431,Montornès de Segarra,2,2,0,0,0,0,0,0,0,0,
081363,Montornès del Vallès,715,637,78,147,210,-63,321,102,219,234,
430918,Mont-ral,7,20,-13,1,1,0,1,0,1,-12,
171100,Mont-ras,51,80,-29,3,8,-5,12,1,11,-23,
430923,Mont-roig del Camp,807,552,255,182,139,43,513,34,479,777,
081379,Montseny,30,10,20,1,1,0,1,1,0,20,
430939,Móra d'Ebre,253,143,110,74,37,37,151,34,117,264,
430944,Móra la Nova,96,142,-46,10,24,-14,87,4,83,23,
430957,"Morell, el",289,135,154,27,30,-3,60,14,46,197,
430960,"Morera de Montsant, la",11,16,-5,1,1,0,7,3,4,-1,
081290,Muntanyola,55,25,30,1,1,0,3,3,0,30,
081398,Mura,14,18,-4,3,1,2,4,1,3,1,
251459,Nalec,2,1,1,0,0,0,0,0,0,1,
250254,Naut Aran,70,71,-1,36,49,-13,27,9,18,4,
081402,Navarcles,215,177,38,15,21,-6,56,7,49,81,
081419,Navàs,255,151,104,30,28,2,84,20,64,170,
171117,Navata,71,33,38,3,0,3,27,5,22,63,
251462,Navès,5,10,-5,0,0,0,0,0,0,-5,
081424,"Nou de Berguedà, la",11,6,5,0,0,0,2,0,2,7,
430976,"Nou de Gaià, la",27,16,11,0,0,0,1,0,1,12,
430982,Nulles,18,17,1,0,2,-2,2,0,2,1,
251484,Odèn,4,6,-2,0,0,0,10,0,10,8,
081430,Òdena,206,125,81,10,12,-2,21,5,16,95,
171122,Ogassa,11,14,-3,0,3,-3,0,0,0,-6,
081458,Olèrdola,210,151,59,7,9,-2,28,14,14,71,
081461,Olesa de Bonesvalls,154,71,83,8,5,3,21,12,9,95,
081477,Olesa de Montserrat,847,805,42,121,185,-64,313,99,214,192,
251497,Oliana,85,84,1,15,22,-7,58,14,44,38,
251500,Oliola,15,13,2,0,0,0,1,0,1,3,
251517,Olius,69,33,36,0,1,-1,6,1,5,40,
081483,Olivella,368,195,173,29,16,13,94,24,70,256,
081496,Olost,38,25,13,2,2,0,2,2,0,13,
171143,Olot,815,936,-121,277,274,3,923,269,654,536,
251522,"Oluges, les",14,5,9,2,1,1,0,0,0,10,
081445,Olvan,50,24,26,0,2,-2,2,0,2,26,
251538,"Omellons, els",9,12,-3,0,0,0,0,0,0,-3,
251543,"Omells de na Gaia, els",4,1,3,0,0,0,0,2,-2,1,
171156,Ordis,16,16,0,0,0,0,3,0,3,3,
251556,Organyà,28,39,-11,9,24,-15,22,0,22,-4,
081509,Orís,22,9,13,0,0,0,1,0,1,14,
081516,Oristà,21,19,2,1,0,1,0,0,0,3,
081521,Orpí,25,19,6,1,0,1,3,0,3,10,
081537,Òrrius,50,19,31,0,0,0,2,0,2,33,
251569,Os de Balaguer,63,31,32,4,5,-1,12,0,12,43,
171169,Osor,0,14,-14,0,4,-4,0,0,0,-18,
251575,Ossó de Sió,3,9,-6,0,0,0,0,0,0,-6,
081542,Pacs del Penedès,56,40,16,2,2,0,6,1,5,21,
081555,Palafolls,565,336,229,32,72,-40,71,53,18,207,
171175,Palafrugell,640,735,-95,158,197,-39,812,208,604,470,
171181,Palamós,702,758,-56,123,149,-26,484,132,352,270,
251581,"Palau d'Anglesola, el",138,73,65,13,3,10,27,14,13,88,
171194,Palau de Santa Eulàlia,13,3,10,0,4,-4,0,0,0,6,
171215,Palau-sator,6,12,-6,0,1,-1,4,0,4,-3,
171208,Palau-saverdera,131,72,59,8,3,5,56,0,56,120,
081568,Palau-solità i Plegamans,633,485,148,60,81,-21,146,54,92,219,
431009,"Pallaresos, els",375,118,257,16,23,-7,9,1,8,258,
081574,Pallejà,431,384,47,59,85,-26,102,40,62,83,
430995,"Palma d'Ebre, la",9,17,-8,0,3,-3,5,0,5,-6,
089058,"Palma de Cervelló, la",107,150,-43,14,9,5,48,3,45,7,
171236,Palol de Revardit,25,12,13,1,0,1,3,0,3,17,
171241,Pals,177,127,50,11,21,-10,129,24,105,145,
081580,"Papiol, el",143,111,32,21,38,-17,37,8,29,44,
171254,Pardines,9,8,1,0,0,0,1,0,1,2,
081593,Parets del Vallès,862,717,145,59,93,-34,233,28,205,316,
171267,Parlavà,18,15,3,0,1,-1,1,2,-1,1,
431016,Passanant i Belltall,5,25,-20,0,0,0,3,0,3,-17,
171289,Pau,40,35,5,2,3,-1,30,12,18,22,
431021,Paüls,21,12,9,1,0,1,10,1,9,19,
171292,Pedret i Marzà,7,12,-5,0,0,0,5,8,-3,-8,
251641,Penelles,12,13,-1,0,4,-4,38,2,36,31,
171306,"Pera, la",22,28,-6,0,2,-2,22,0,22,14,
081607,Perafita,18,6,12,0,0,0,6,0,6,18,
431037,Perafort,133,33,100,7,5,2,5,3,2,104,
171328,Peralada,100,63,37,18,12,6,19,2,17,60,
251654,Peramola,18,17,1,1,1,0,3,0,3,4,
431042,"Perelló, el",74,95,-21,15,16,-1,223,10,213,191,
081614,Piera,854,550,304,52,119,-67,112,13,99,336,
431055,"Piles, les",21,7,14,1,1,0,5,0,5,19,
081635,Pineda de Mar,1292,1315,-23,167,285,-118,560,218,342,201,
431068,"Pinell de Brai, el",14,24,-10,6,0,6,13,2,11,7,
251667,Pinell de Solsonès,4,10,-6,2,0,2,3,0,3,-1,
251673,Pinós,11,11,0,0,0,0,0,1,-1,-1,
431074,Pira,24,14,10,0,1,-1,2,0,2,11,
431080,"Pla de Santa Maria, el",209,72,137,25,19,6,23,2,21,164,
081640,"Pla del Penedès, el",115,24,91,6,1,5,10,0,10,106,
171334,"Planes d'Hostoles, les",37,49,-12,3,15,-12,16,3,13,-11,
171349,Planoles,17,7,10,0,0,0,5,1,4,14,
259118,"Plans de Sió, els",12,21,-9,0,1,-1,0,0,0,-10,
251689,"Poal, el",28,22,6,4,3,1,8,5,3,10,
251692,"Pobla de Cérvoles, la",8,13,-5,0,0,0,1,0,1,-4,
081653,"Pobla de Claramunt, la",121,121,0,5,9,-4,27,18,9,5,
081666,"Pobla de Lillet, la",63,37,26,2,1,1,9,0,9,36,
431093,"Pobla de Mafumet, la",391,86,305,21,11,10,34,3,31,346,
431107,"Pobla de Massaluca, la",15,13,2,2,2,0,7,7,0,2,
431114,"Pobla de Montornès, la",286,173,113,11,14,-3,47,13,34,144,
251713,"Pobla de Segur, la",123,149,-26,24,31,-7,122,16,106,73,
431129,Poboleda,35,11,24,0,4,-4,6,4,2,22,
081672,Polinyà,527,356,171,43,68,-25,79,16,63,209,
431135,"Pont d'Armentera, el",33,35,-2,3,8,-5,13,2,11,4,
250306,"Pont de Bar, el",9,7,2,0,2,-2,0,0,0,0,
171352,Pont de Molins,36,32,4,8,2,6,6,1,5,15,
251734,"Pont de Suert, el",91,87,4,46,46,0,104,0,104,108,
081825,"Pont de Vilomara i Rocafort, el",188,141,47,19,17,2,49,1,48,97,
431418,Pontils,21,17,4,0,0,0,2,0,2,6,
081688,Pontons,61,82,-21,6,6,0,19,4,15,-6,
171365,Pontós,23,13,10,0,0,0,6,0,6,16,
251728,Ponts,112,128,-16,21,30,-9,83,20,63,38,
171371,Porqueres,211,156,55,12,8,4,45,6,39,98,
431140,Porrera,12,21,-9,0,2,-2,3,1,2,-9,
171404,"Port de la Selva, el",75,55,20,27,11,16,47,1,46,82,
171387,Portbou,23,40,-17,13,15,-2,17,3,14,-5,
251749,"Portella, la",58,54,4,10,23,-13,42,19,23,14,
431153,Pradell de la Teixeta,0,4,-4,0,0,0,0,0,0,-4,
431166,Prades,50,29,21,4,5,-1,20,0,20,40,
431172,Prat de Comte,5,8,-3,0,1,-1,4,0,4,0,
081691,"Prat de Llobregat, el",1358,1858,-500,418,603,-185,915,148,767,82,
431188,Pratdip,59,37,22,6,5,1,40,0,40,63,
081712,Prats de Lluçanès,82,64,18,9,16,-7,16,0,16,27,
081705,"Prats de Rei, els",34,27,7,2,4,-2,2,0,2,7,
251752,Prats i Sansor,19,14,5,2,0,2,6,0,6,13,
251765,Preixana,18,14,4,0,0,0,0,0,0,4,
251771,Preixens,14,24,-10,0,1,-1,1,1,0,-11,
082303,Premià de Dalt,461,455,6,43,69,-26,116,15,101,81,
081727,Premià de Mar,1068,1211,-143,137,266,-129,456,82,374,102,
171390,"Preses, les",52,53,-1,2,2,0,12,0,12,11,
251790,Prullans,10,18,-8,0,3,-3,3,0,3,-8,
171411,Puigcerdà,294,367,-73,96,139,-43,347,153,194,78,
081748,Puigdàlber,47,13,34,2,2,0,1,0,1,35,
251804,Puiggròs,13,8,5,7,1,6,1,1,0,11,
431191,Puigpelat,82,36,46,4,2,2,8,2,6,54,
081751,Puig-reig,202,156,46,18,15,3,87,1,86,135,
251811,Puigverd d'Agramunt,13,25,-12,1,0,1,17,0,17,6,
251826,Puigverd de Lleida,70,46,24,1,7,-6,15,1,14,32,
081764,Pujalt,8,6,2,0,1,-1,3,2,1,2,
081770,"Quar, la",2,8,-6,1,0,1,2,0,2,-3,
171426,Quart,188,119,69,9,1,8,16,2,14,91,
170433,Queralbs,1,9,-8,0,0,0,1,0,1,-7,
431205,Querol,54,45,9,4,2,2,3,0,3,14,
171432,Rabós,9,5,4,0,0,0,9,0,9,13,
081786,Rajadell,32,24,8,1,0,1,6,2,4,13,
431212,Rasquera,14,16,-2,2,4,-2,28,2,26,22,
171447,Regencós,14,23,-9,0,0,0,2,0,2,-7,
081799,Rellinars,88,55,33,1,8,-7,0,0,0,26,
431227,Renau,14,13,1,3,0,3,3,1,2,6,
431233,Reus,3198,3508,-310,1150,995,155,3754,573,3181,3026,
251832,Rialp,34,55,-21,8,18,-10,27,0,27,-4,
431248,"Riba, la",41,30,11,11,6,5,6,4,2,18,
431251,Riba-roja d'Ebre,32,51,-19,2,2,0,16,0,16,-3,
259059,Ribera d'Ondara,21,24,-3,2,1,1,1,0,1,-1,
251850,Ribera d'Urgellet,61,72,-11,7,9,-2,61,3,58,45,
171450,Ribes de Freser,79,88,-9,13,11,2,32,3,29,22,
171463,Riells i Viabrea,369,213,156,13,16,-3,28,4,24,177,
431264,"Riera de Gaià, la",106,63,43,15,6,9,18,1,17,69,
251863,Riner,13,15,-2,1,0,1,5,0,5,4,
171479,Ripoll,307,250,57,60,56,4,179,22,157,218,
081803,Ripollet,1310,1496,-186,255,354,-99,669,201,468,183,
259139,Riu de Cerdanya,12,7,5,0,0,0,1,0,1,6,
171485,Riudarenes,224,121,103,10,10,0,39,0,39,142,
171498,Riudaura,10,15,-5,0,2,-2,2,0,2,-5,
431270,Riudecanyes,73,31,42,3,6,-3,30,1,29,68,
431286,Riudecols,64,51,13,5,6,-1,27,12,15,27,
171501,Riudellots de la Selva,90,80,10,0,5,-5,55,7,48,53,
431299,Riudoms,287,199,88,24,32,-8,155,8,147,227,
171518,Riumors,22,13,9,1,0,1,4,1,3,13,
081810,"Roca del Vallès, la",609,400,209,36,45,-9,82,20,62,262,
431303,Rocafort de Queralt,15,14,1,0,1,-1,12,0,12,12,
431310,Roda de Berà,570,289,281,66,45,21,128,8,120,422,
081831,Roda de Ter,296,141,155,24,18,6,43,11,32,193,
431325,Rodonyà,36,23,13,1,1,0,6,0,6,19,
431331,Roquetes,383,289,94,43,38,5,216,23,193,292,
171523,Roses,780,558,222,231,280,-49,1130,188,942,1115,
251898,Rosselló,170,96,74,23,31,-8,50,6,44,110,
431346,"Rourell, el",11,9,2,0,1,-1,9,0,9,10,
081846,Rubí,2627,2278,349,579,809,-230,1438,430,1008,1127,
081859,Rubió,31,7,24,0,1,-1,0,0,0,23,
171539,Rupià,21,17,4,0,0,0,14,0,14,18,
089019,Rupit i Pruit,9,10,-1,0,0,0,6,0,6,5,
081878,Sabadell,5151,5798,-647,1452,1766,-314,4103,1399,2704,1743,
081884,Sagàs,4,3,1,0,0,0,0,0,0,1,
251902,Salàs de Pallars,13,9,4,8,9,-1,3,0,3,6,
081901,Saldes,34,24,10,0,0,0,2,1,1,11,
171544,Sales de Llierca,3,5,-2,0,2,-2,1,0,1,-3,
081918,Sallent,159,195,-36,35,36,-1,70,9,61,24,
431359,Salomó,17,20,-3,2,2,0,28,1,27,24,
439057,Salou,1716,1378,338,766,574,192,2103,556,1547,2077,
171557,Salt,1408,2118,-710,287,427,-140,1574,277,1297,447,
251919,Sanaüja,19,15,4,1,0,1,11,2,9,14,
081944,Sant Adrià de Besòs,1754,1530,224,233,320,-87,456,124,332,469,
081957,Sant Agustí de Lluçanès,14,8,6,0,0,0,0,0,0,6,
081960,Sant Andreu de la Barca,1118,1157,-39,221,368,-147,455,122,333,147,
081976,Sant Andreu de Llavaneres,622,450,172,69,105,-36,120,69,51,187,
171576,Sant Andreu Salou,2,4,-2,0,0,0,0,0,0,-2,
171833,Sant Aniol de Finestres,10,10,0,0,0,0,12,2,10,10,
081982,Sant Antoni de Vilamajor,406,227,179,19,26,-7,63,12,51,223,
081995,Sant Bartomeu del Grau,19,43,-24,1,5,-4,7,2,5,-23,
082009,Sant Boi de Llobregat,2365,2681,-316,501,707,-206,1171,261,910,388,
082016,Sant Boi de Lluçanès,44,22,22,0,2,-2,6,1,5,25,
431362,Sant Carles de la Ràpita,611,332,279,285,219,66,723,72,651,996,
082037,Sant Cebrià de Vallalta,264,177,87,4,21,-17,27,12,15,85,
082021,Sant Celoni,908,673,235,118,122,-4,335,78,257,488,
082042,Sant Climent de Llobregat,135,149,-14,12,16,-4,19,1,18,0,
171582,Sant Climent Sescebes,29,33,-4,9,16,-7,8,0,8,-3,
082055,Sant Cugat del Vallès,2774,2439,335,537,616,-79,1543,309,1234,1490,
082068,Sant Cugat Sesgarrigues,31,39,-8,0,2,-2,8,2,6,-4,
251961,Sant Esteve de la Sarga,7,8,-1,1,0,1,0,1,-1,-1,
082074,Sant Esteve de Palautordera,205,124,81,10,13,-3,56,22,34,112,
082080,Sant Esteve Sesrovires,358,242,116,52,49,3,64,16,48,167,
171595,Sant Feliu de Buixalleu,45,34,11,1,2,-1,5,1,4,14,
082107,Sant Feliu de Codines,308,305,3,32,46,-14,136,3,133,122,
171609,Sant Feliu de Guíxols,773,753,20,176,167,9,762,194,568,597,
082114,Sant Feliu de Llobregat,1158,1377,-219,216,335,-119,568,53,515,177,
171616,Sant Feliu de Pallerols,57,44,13,5,7,-2,36,0,36,47,
082129,Sant Feliu Sasserra,22,8,14,0,1,-1,7,1,6,19,
171621,Sant Ferriol,8,12,-4,0,0,0,10,0,10,6,
082093,Sant Fost de Campsentelles,567,308,259,26,26,0,40,7,33,292,
082135,Sant Fruitós de Bages,578,333,245,27,44,-17,84,30,54,282,
171637,Sant Gregori,165,126,39,9,5,4,21,11,10,53,
251924,Sant Guim de Freixenet,59,56,3,2,5,-3,29,2,27,27,
251977,Sant Guim de la Plana,14,17,-3,0,1,-1,3,1,2,-2,
171642,Sant Hilari Sacalm,153,125,28,25,16,9,157,30,127,164,
082153,Sant Hipòlit de Voltregà,177,161,16,9,10,-1,39,8,31,46,
081939,Sant Iscle de Vallalta,84,45,39,0,6,-6,6,0,6,39,
439023,Sant Jaume d'Enveja,101,107,-6,17,17,0,67,12,55,49,
082166,Sant Jaume de Frontanyà,1,3,-2,0,0,0,0,0,0,-2,
171655,Sant Jaume de Llierca,48,43,5,2,6,-4,14,6,8,9,
431378,Sant Jaume dels Domenys,271,99,172,18,21,-3,29,14,15,184,
171674,Sant Joan de les Abadesses,97,116,-19,7,9,-2,39,5,34,13,
171680,Sant Joan de Mollet,23,31,-8,6,1,5,4,0,4,1,
082188,Sant Joan de Vilatorrada,347,348,-1,45,39,6,197,29,168,173,
082172,Sant Joan Despí,1054,1337,-283,153,228,-75,336,130,206,-152,
171851,Sant Joan les Fonts,136,98,38,11,8,3,31,1,30,71,
171668,Sant Jordi Desvalls,26,29,-3,2,1,1,10,0,10,8,
089030,Sant Julià de Cerdanyola,21,16,5,0,0,0,0,0,0,5,
171693,Sant Julià de Ramis,312,115,197,7,9,-2,57,15,42,237,
082205,Sant Julià de Vilatorta,116,101,15,10,8,2,20,1,19,36,
179032,Sant Julià del Llor i Bonmatí,67,61,6,3,12,-9,29,18,11,8,
082212,Sant Just Desvern,457,545,-88,66,95,-29,214,31,183,66,
082227,Sant Llorenç d'Hortons,175,109,66,1,14,-13,30,3,27,80,
171714,Sant Llorenç de la Muga,14,18,-4,2,1,1,5,0,5,2,
251930,Sant Llorenç de Morunys,63,36,27,5,1,4,36,5,31,62,
082233,Sant Llorenç Savall,131,106,25,10,12,-2,17,2,15,38,
082251,Sant Martí d'Albars,4,2,2,0,0,0,0,0,0,2,
082248,Sant Martí de Centelles,96,67,29,11,5,6,15,1,14,49,
171729,Sant Martí de Llémena,22,19,3,4,2,2,3,2,1,6,
259025,Sant Martí de Riucorb,16,18,-2,0,0,0,1,1,0,-2,
082264,Sant Martí de Tous,56,16,40,2,1,1,5,1,4,45,
082270,Sant Martí Sarroca,176,121,55,14,17,-3,39,23,16,68,
082286,Sant Martí Sesgueioles,10,18,-8,1,0,1,0,0,0,-7,
171735,Sant Martí Vell,12,11,1,1,6,-5,10,3,7,3,
082299,Sant Mateu de Bages,18,20,-2,4,0,4,6,1,5,7,
171740,Sant Miquel de Campmajor,23,10,13,2,1,1,2,4,-2,12,
171753,Sant Miquel de Fluvià,31,41,-10,5,13,-8,21,6,15,-3,
171766,Sant Mori,28,16,12,0,0,0,9,2,7,19,
171772,Sant Pau de Segúries,41,37,4,7,1,6,12,1,11,21,
082310,Sant Pere de Ribes,1388,1244,144,217,260,-43,605,140,465,566,
082325,Sant Pere de Riudebitlles,136,102,34,13,15,-2,9,12,-3,29,
082331,Sant Pere de Torelló,85,68,17,4,10,-6,42,13,29,40,
082346,Sant Pere de Vilamajor,312,172,140,11,29,-18,20,9,11,133,
171788,Sant Pere Pescador,107,111,-4,13,20,-7,129,59,70,59,
081897,Sant Pere Sallavinera,4,3,1,0,0,0,0,1,-1,0,
082359,Sant Pol de Mar,257,270,-13,47,25,22,98,174,-76,-67,
082362,Sant Quintí de Mediona,121,93,28,4,19,-15,17,28,-11,2,
082378,Sant Quirze de Besora,114,65,49,6,6,0,26,1,25,74,
082384,Sant Quirze del Vallès,809,600,209,71,123,-52,138,45,93,250,
082397,Sant Quirze Safaja,59,73,-14,3,2,1,4,1,3,-10,
251945,Sant Ramon,16,40,-24,0,4,-4,17,0,17,-11,
082401,Sant Sadurní d'Anoia,518,457,61,71,91,-20,134,124,10,51,
082418,Sant Sadurní d'Osormort,5,2,3,3,2,1,0,0,0,4,
080983,Sant Salvador de Guardiola,194,154,40,12,10,2,28,25,3,45,
082628,Sant Vicenç de Castellet,502,344,158,48,50,-2,95,6,89,245,
082649,Sant Vicenç de Montalt,359,270,89,30,31,-1,51,18,33,121,
082652,Sant Vicenç de Torelló,68,64,4,5,4,1,19,3,16,21,
082634,Sant Vicenç dels Horts,952,938,14,140,246,-106,402,76,326,234,
431384,Santa Bàrbara,145,127,18,38,26,12,139,8,131,161,
082439,Santa Cecília de Voltregà,7,3,4,0,0,0,0,0,0,4,
082444,Santa Coloma de Cervelló,330,317,13,26,16,10,43,21,22,45,
171805,Santa Coloma de Farners,367,356,11,57,74,-17,334,22,312,306,
082457,Santa Coloma de Gramenet,5728,7207,-1479,1146,1552,-406,3722,1540,2182,297,
431397,Santa Coloma de Queralt,114,108,6,11,18,-7,103,8,95,94,
171812,Santa Cristina d'Aro,325,263,62,19,27,-8,95,30,65,119,
082460,Santa Eugènia de Berga,82,85,-3,6,5,1,105,61,44,42,
082476,Santa Eulàlia de Riuprimer,65,16,49,1,2,-1,2,1,1,49,
082482,Santa Eulàlia de Ronçana,405,256,149,22,32,-10,49,5,44,183,
082495,Santa Fe del Penedès,25,14,11,0,0,0,9,0,9,20,
171827,Santa Llogaia d'Àlguema,8,14,-6,3,0,3,2,0,2,-1,
082508,Santa Margarida de Montbui,403,462,-59,46,90,-44,104,21,83,-20,
082515,Santa Margarida i els Monjos,481,329,152,63,70,-7,193,91,102,247,
082589,Santa Maria d'Oló,32,31,1,2,1,1,10,3,7,9,
082536,Santa Maria de Besora,2,10,-8,0,0,0,0,0,0,-8,
082567,Santa Maria de Martorelles,68,51,17,3,2,1,2,6,-4,14,
082554,Santa Maria de Merlès,12,12,0,2,2,0,4,0,4,4,
082573,Santa Maria de Miralles,8,6,2,0,0,0,0,0,0,2,
082592,Santa Maria de Palautordera,516,350,166,43,48,-5,201,12,189,350,
431401,Santa Oliva,222,148,74,19,22,-3,42,28,14,85,
171848,Santa Pau,60,48,12,3,3,0,7,0,7,19,
082606,Santa Perpètua de Mogoda,1052,951,101,177,209,-32,373,313,60,129,
082613,Santa Susanna,243,172,71,19,25,-6,75,44,31,96,
081923,Santpedor,288,182,106,19,12,7,129,19,110,223,
431423,Sarral,74,67,7,9,8,1,35,10,25,33,
171864,Sarrià de Ter,273,184,89,42,33,9,59,2,57,155,
252017,Sarroca de Bellera,12,4,8,0,0,0,2,0,2,10,
252000,Sarroca de Lleida,10,13,-3,4,1,3,4,2,2,2,
171870,"Saus, Camallera i Llampaies",40,47,-7,2,3,-1,9,0,9,1,
431439,Savallà del Comtat,2,1,1,0,0,0,0,0,0,1,
431444,"Secuita, la",115,52,63,14,9,5,22,3,19,87,
171886,"Selva de Mar, la",11,12,-1,2,1,1,1,0,1,1,
431457,"Selva del Camp, la",206,155,51,27,24,3,76,1,75,129,
431460,Senan,4,2,2,1,0,1,2,0,2,5,
430445,"Sénia, la",112,109,3,146,148,-2,310,223,87,88,
252022,Senterada,7,16,-9,3,1,2,2,0,2,-5,
250352,"Sentiu de Sió, la",27,14,13,0,4,-4,1,0,1,10,
082671,Sentmenat,470,262,208,43,73,-30,75,35,40,218,
171903,Serinyà,65,49,16,4,20,-16,11,0,11,11,
252043,Seròs,34,57,-23,23,38,-15,51,21,30,-8,
171910,Serra de Daró,14,11,3,0,1,-1,12,3,9,11,
171925,Setcases,3,22,-19,0,0,0,8,1,7,-12,
252038,"Seu d'Urgell, la",373,361,12,129,240,-111,482,98,384,285,
082690,Seva,193,140,53,8,11,-3,30,11,19,69,
252056,Sidamon,17,20,-3,1,3,-2,5,0,5,0,
171931,Sils,557,181,376,26,38,-12,87,7,80,444,
082704,Sitges,1300,1224,76,256,261,-5,943,244,699,770,
170524,Siurana,8,9,-1,3,0,3,3,1,2,4,
082711,Sobremunt,9,1,8,0,1,-1,0,0,0,7,
252069,"Soleràs, el",5,16,-11,0,5,-5,15,2,13,-3,
431476,Solivella,17,29,-12,7,3,4,5,0,5,-3,
252075,Solsona,260,261,-1,73,91,-18,282,11,271,252,
082726,Sora,15,21,-6,0,1,-1,0,0,0,-7,
252081,Soriguera,24,19,5,0,1,-1,7,0,7,11,
252094,Sort,116,102,14,16,30,-14,88,1,87,87,
252108,Soses,47,75,-28,17,38,-21,35,9,26,-23,
082732,Subirats,156,123,33,10,31,-21,42,4,38,50,
252115,Sudanell,56,22,34,4,14,-10,9,0,9,33,
252120,Sunyer,11,12,-1,0,0,0,9,0,9,8,
082747,Súria,149,170,-21,42,27,15,113,12,101,95,
171946,Susqueda,13,17,-4,0,0,0,3,1,2,-2,
082763,Tagamanent,20,16,4,0,7,-7,5,2,3,0,
082779,Talamanca,18,10,8,0,1,-1,0,0,0,7,
252154,Talarn,28,12,16,15,19,-4,4,0,4,16,
252167,Talavera,12,11,1,2,2,0,4,0,4,5,
171959,"Tallada d'Empordà, la",24,14,10,0,1,-1,10,1,9,18,
082785,Taradell,205,139,66,17,14,3,25,10,15,84,
431482,Tarragona,3352,4608,-1256,1647,1617,30,4459,956,3503,2277,
252173,Tàrrega,659,597,62,159,153,6,547,194,353,421,
252189,Tarrés,0,2,-2,0,0,0,0,0,0,-2,
252192,Tarroja de Segarra,10,4,6,0,0,0,3,0,3,9,
082750,Tavèrnoles,22,18,4,1,0,1,1,0,1,6,
082802,Tavertet,5,8,-3,0,0,0,0,0,0,-3,
082819,Teià,250,241,9,20,15,5,32,26,6,20,
252206,Térmens,42,76,-34,7,9,-2,92,12,80,44,
171962,Terrades,4,12,-8,0,0,0,0,0,0,-8,
082798,Terrassa,5335,5272,63,1735,1949,-214,4006,1251,2755,2604,
