Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
081120,Manlleu,517,620,-103,81,96,-15,253,249,4,-114,
081136,Manresa,2249,2255,-6,428,521,-93,915,773,142,43,
430764,Marçà,16,26,-10,6,5,1,8,5,3,-6,
430751,Margalef,5,7,-2,1,0,1,2,0,2,1,
082423,Marganell,21,29,-8,0,1,-1,2,0,2,-7,
081141,Martorell,1031,1056,-25,237,234,3,496,215,281,259,
081154,Martorelles,223,252,-29,21,25,-4,19,5,14,-19,
430770,Mas de Barberans,5,13,-8,4,0,4,9,5,4,0,
171002,Masarac,22,15,7,1,0,1,10,0,10,18,
430786,Masdenverge,44,52,-8,4,1,3,7,3,4,-1,
081167,"Masies de Roda, les",47,40,7,4,5,-1,2,7,-5,1,
081173,"Masies de Voltregà, les",83,141,-58,5,14,-9,7,3,4,-63,
430799,Masllorenç,37,34,3,3,2,1,4,3,1,5,
081189,"Masnou, el",929,900,29,128,143,-15,175,216,-41,-27,
430803,"Masó, la",5,13,-8,0,0,0,0,0,0,-8,
430810,Maspujols,45,28,17,3,1,2,2,0,2,21,
081192,Masquefa,389,383,6,32,52,-20,39,54,-15,-29,
430825,"Masroig, el",16,21,-5,6,1,5,9,3,6,6,
251312,Massalcoreig,6,17,-11,9,9,0,10,2,8,-3,
171019,Massanes,38,57,-19,7,6,1,1,4,-3,-21,
251327,Massoteres,15,25,-10,0,0,0,0,2,-2,-12,
081206,Matadepera,318,376,-58,25,30,-5,26,28,-2,-65,
081213,Mataró,3038,3126,-88,897,883,14,1634,1276,358,284,
081228,Mediona,158,125,33,10,7,3,13,46,-33,3,
251348,Menàrguens,49,22,27,19,5,14,7,8,-1,40,
170998,Meranges,9,10,-1,0,1,-1,0,0,0,-2,
171058,Mieres,24,18,6,1,0,1,0,0,0,7,
430831,"Milà, el",13,8,5,0,1,-1,0,0,0,4,
251351,Miralcamp,56,52,4,7,12,-5,12,10,2,1,
430846,Miravet,20,24,-4,3,7,-4,8,23,-15,-23,
081385,Moià,211,200,11,28,22,6,48,41,7,24,
430859,"Molar, el",18,14,4,1,0,1,4,3,1,6,
081234,Molins de Rei,755,714,41,103,108,-5,135,189,-54,-18,
251370,Mollerussa,419,551,-132,115,174,-59,216,101,115,-76,
171061,Mollet de Peralada,11,4,7,1,0,1,1,2,-1,7,
081249,Mollet del Vallès,1634,1863,-229,361,381,-20,606,736,-130,-379,
171077,Molló,16,8,8,3,0,3,0,3,-3,8,
251364,"Molsosa, la",2,3,-1,0,0,0,0,0,0,-1,
081287,Monistrol de Calders,29,34,-5,2,0,2,1,1,0,-3,
081271,Monistrol de Montserrat,139,155,-16,12,16,-4,31,53,-22,-42,
171096,Montagut i Oix,48,53,-5,0,1,-1,3,1,2,-4,
430862,Montblanc,248,246,2,53,61,-8,60,30,30,24,
430884,Montbrió del Camp,266,135,131,15,12,3,28,20,8,142,
081252,Montcada i Reixac,1591,1383,208,241,187,54,451,361,90,352,
081304,Montclar,3,1,2,0,0,0,0,0,0,2,
251399,Montellà i Martinet,36,21,15,5,2,3,6,2,4,22,
081311,Montesquiu,54,44,10,6,7,-1,3,1,2,11,
251403,Montferrer i Castellbò,44,30,14,12,21,-9,9,20,-11,-6,
430897,Montferri,35,17,18,7,7,0,0,0,0,18,
251386,Montgai,19,13,6,1,2,-1,0,0,0,5,
081265,Montgat,551,511,40,69,55,14,79,42,37,91,
081326,Montmajor,7,22,-15,5,1,4,5,0,5,-6,
081332,Montmaneu,13,4,9,1,0,1,4,0,4,14,
430901,"Montmell, el",149,92,57,4,12,-8,5,4,1,50,
081350,Montmeló,271,366,-95,46,62,-16,52,65,-13,-124,
251425,Montoliu de Lleida,12,13,-1,6,1,5,10,1,9,13,
251410,Montoliu de Segarra,6,6,0,0,1,-1,0,0,0,-1,
251431,Montornès de Segarra,1,7,-6,0,0,0,0,0,0,-6,
081363,Montornès del Vallès,799,601,198,98,134,-36,154,189,-35,127,
430918,Mont-ral,11,11,0,1,2,-1,3,0,3,2,
171100,Mont-ras,86,93,-7,3,2,1,19,6,13,7,
430923,Mont-roig del Camp,754,681,73,158,168,-10,306,101,205,268,
081379,Montseny,27,21,6,2,1,1,0,0,0,7,
430939,Móra d'Ebre,177,218,-41,41,39,2,75,128,-53,-92,
430944,Móra la Nova,86,88,-2,17,25,-8,36,2,34,24,
430957,"Morell, el",257,216,41,18,31,-13,34,28,6,34,
430960,"Morera de Montsant, la",12,14,-2,1,1,0,8,0,8,6,
081290,Muntanyola,34,45,-11,0,3,-3,0,8,-8,-22,
081398,Mura,9,12,-3,1,0,1,0,0,0,-2,
251459,Nalec,4,1,3,0,2,-2,1,0,1,2,
250254,Naut Aran,58,59,-1,41,24,17,11,6,5,21,
081402,Navarcles,223,181,42,23,20,3,19,45,-26,19,
081419,Navàs,160,147,13,10,31,-21,18,37,-19,-27,
171117,Navata,81,41,40,9,4,5,27,3,24,69,
251462,Navès,8,10,-2,3,1,2,2,5,-3,-3,
081424,"Nou de Berguedà, la",1,7,-6,1,1,0,0,0,0,-6,
430976,"Nou de Gaià, la",30,21,9,2,2,0,8,0,8,17,
430982,Nulles,36,30,6,4,1,3,4,1,3,12,
251484,Odèn,13,8,5,0,1,-1,5,1,4,8,
081430,Òdena,190,165,25,12,23,-11,10,12,-2,12,
171122,Ogassa,7,11,-4,0,1,-1,0,0,0,-5,
081458,Olèrdola,193,183,10,14,19,-5,24,11,13,18,
081461,Olesa de Bonesvalls,147,93,54,15,8,7,9,11,-2,59,
081477,Olesa de Montserrat,917,859,58,175,138,37,130,72,58,153,
251497,Oliana,71,76,-5,10,13,-3,39,14,25,17,
251500,Oliola,4,5,-1,0,0,0,1,0,1,0,
251517,Olius,53,34,19,4,0,4,0,0,0,23,
081483,Olivella,341,233,108,31,32,-1,70,20,50,157,
081496,Olost,24,38,-14,7,4,3,4,0,4,-7,
171143,Olot,809,980,-171,172,278,-106,507,125,382,105,
251522,"Oluges, les",2,5,-3,0,0,0,0,0,0,-3,
081445,Olvan,57,36,21,1,7,-6,2,4,-2,13,
251538,"Omellons, els",0,4,-4,0,9,-9,1,0,1,-12,
251543,"Omells de na Gaia, els",5,4,1,0,0,0,0,1,-1,0,
171156,Ordis,11,16,-5,1,4,-3,2,0,2,-6,
251556,Organyà,28,27,1,7,6,1,14,8,6,8,
081509,Orís,12,13,-1,0,0,0,0,0,0,-1,
081516,Oristà,23,24,-1,0,2,-2,0,2,-2,-5,
081521,Orpí,8,12,-4,1,2,-1,0,0,0,-5,
081537,Òrrius,35,42,-7,2,3,-1,0,2,-2,-10,
251569,Os de Balaguer,46,37,9,3,1,2,2,6,-4,7,
171169,Osor,20,15,5,4,0,4,5,0,5,14,
251575,Ossó de Sió,1,8,-7,0,0,0,1,0,1,-6,
081542,Pacs del Penedès,32,45,-13,9,5,4,2,0,2,-7,
081555,Palafolls,524,361,163,24,52,-28,46,58,-12,123,
171175,Palafrugell,626,670,-44,156,141,15,315,282,33,4,
171181,Palamós,743,679,64,108,120,-12,243,398,-155,-103,
251581,"Palau d'Anglesola, el",88,50,38,2,8,-6,38,40,-2,30,
171194,Palau de Santa Eulàlia,4,4,0,0,1,-1,0,0,0,-1,
171215,Palau-sator,13,10,3,0,1,-1,5,0,5,7,
171208,Palau-saverdera,127,70,57,7,4,3,30,78,-48,12,
081568,Palau-solità i Plegamans,683,501,182,37,48,-11,58,84,-26,145,
431009,"Pallaresos, els",267,179,88,13,12,1,9,10,-1,88,
081574,Pallejà,418,389,29,49,55,-6,66,128,-62,-39,
430995,"Palma d'Ebre, la",12,28,-16,6,0,6,7,0,7,-3,
089058,"Palma de Cervelló, la",127,160,-33,17,17,0,26,4,22,-11,
171236,Palol de Revardit,6,22,-16,0,0,0,2,1,1,-15,
171241,Pals,105,138,-33,12,15,-3,40,16,24,-12,
081580,"Papiol, el",153,163,-10,26,20,6,17,31,-14,-18,
171254,Pardines,11,13,-2,0,0,0,0,0,0,-2,
081593,Parets del Vallès,827,629,198,97,89,8,116,76,40,246,
171267,Parlavà,12,25,-13,0,2,-2,0,2,-2,-17,
431016,Passanant i Belltall,17,8,9,0,0,0,2,0,2,11,
171289,Pau,32,16,16,2,2,0,9,6,3,19,
431021,Paüls,19,11,8,1,0,1,0,3,-3,6,
171292,Pedret i Marzà,8,1,7,0,2,-2,1,6,-5,0,
251641,Penelles,17,28,-11,11,7,4,8,0,8,1,
171306,"Pera, la",22,31,-9,0,3,-3,2,0,2,-10,
081607,Perafita,28,13,15,0,3,-3,0,8,-8,4,
431037,Perafort,61,73,-12,2,4,-2,7,1,6,-8,
171328,Peralada,92,78,14,11,9,2,13,2,11,27,
251654,Peramola,28,21,7,1,1,0,1,4,-3,4,
431042,"Perelló, el",73,71,2,5,10,-5,64,21,43,40,
081614,Piera,857,644,213,96,112,-16,69,22,47,244,
431055,"Piles, les",10,12,-2,0,0,0,0,3,-3,-5,
081635,Pineda de Mar,1127,1105,22,143,211,-68,337,282,55,9,
431068,"Pinell de Brai, el",13,13,0,2,5,-3,12,7,5,2,
251667,Pinell de Solsonès,5,2,3,0,0,0,0,1,-1,2,
251673,Pinós,6,13,-7,0,0,0,1,0,1,-6,
431074,Pira,18,11,7,0,6,-6,4,0,4,5,
431080,"Pla de Santa Maria, el",120,98,22,14,17,-3,17,20,-3,16,
081640,"Pla del Penedès, el",91,54,37,2,6,-4,5,7,-2,31,
171334,"Planes d'Hostoles, les",47,63,-16,9,2,7,9,1,8,-1,
171349,Planoles,32,16,16,2,1,1,7,0,7,24,
259118,"Plans de Sió, els",19,22,-3,1,1,0,3,0,3,0,
251689,"Poal, el",20,11,9,6,0,6,9,0,9,24,
251692,"Pobla de Cérvoles, la",11,8,3,4,0,4,1,3,-2,5,
081653,"Pobla de Claramunt, la",104,120,-16,5,4,1,11,26,-15,-30,
081666,"Pobla de Lillet, la",49,30,19,2,2,0,4,4,0,19,
431093,"Pobla de Mafumet, la",289,147,142,23,26,-3,21,13,8,147,
431107,"Pobla de Massaluca, la",18,19,-1,3,0,3,6,6,0,2,
431114,"Pobla de Montornès, la",211,194,17,18,31,-13,10,11,-1,3,
251713,"Pobla de Segur, la",145,124,21,29,30,-1,50,59,-9,11,
431129,Poboleda,15,14,1,2,0,2,2,4,-2,1,
081672,Polinyà,415,335,80,23,43,-20,46,8,38,98,
431135,"Pont d'Armentera, el",20,24,-4,0,0,0,3,5,-2,-6,
250306,"Pont de Bar, el",7,13,-6,1,0,1,2,1,1,-4,
171352,Pont de Molins,29,33,-4,6,1,5,6,0,6,7,
251734,"Pont de Suert, el",79,102,-23,32,37,-5,21,0,21,-7,
081825,"Pont de Vilomara i Rocafort, el",159,130,29,8,12,-4,7,62,-55,-30,
431418,Pontils,18,18,0,0,0,0,1,0,1,1,
081688,Pontons,85,47,38,1,2,-1,6,5,1,38,
171365,Pontós,7,22,-15,0,1,-1,0,0,0,-16,
251728,Ponts,73,99,-26,48,36,12,39,48,-9,-23,
171371,Porqueres,140,155,-15,13,7,6,13,12,1,-8,
431140,Porrera,7,15,-8,0,3,-3,0,0,0,-11,
171404,"Port de la Selva, el",60,55,5,13,5,8,16,14,2,15,
171387,Portbou,43,40,3,8,12,-4,15,13,2,1,
251749,"Portella, la",20,38,-18,9,13,-4,20,21,-1,-23,
431153,Pradell de la Teixeta,16,5,11,0,0,0,0,0,0,11,
431166,Prades,37,31,6,6,3,3,4,2,2,11,
431172,Prat de Comte,1,8,-7,2,3,-1,4,0,4,-4,
081691,"Prat de Llobregat, el",1305,1653,-348,437,513,-76,461,248,213,-211,
431188,Pratdip,39,40,-1,5,1,4,20,2,18,21,
081712,Prats de Lluçanès,62,80,-18,8,21,-13,5,32,-27,-58,
081705,"Prats de Rei, els",22,30,-8,0,0,0,0,1,-1,-9,
251752,Prats i Sansor,48,14,34,2,2,0,1,0,1,35,
251765,Preixana,8,17,-9,2,3,-1,2,0,2,-8,
251771,Preixens,16,17,-1,0,0,0,2,0,2,1,
082303,Premià de Dalt,561,508,53,56,52,4,80,34,46,103,
081727,Premià de Mar,1144,1227,-83,157,147,10,305,421,-116,-189,
171390,"Preses, les",78,65,13,0,4,-4,7,12,-5,4,
251790,Prullans,4,19,-15,1,0,1,1,3,-2,-16,
171411,Puigcerdà,298,253,45,68,100,-32,146,102,44,57,
081748,Puigdàlber,38,34,4,2,4,-2,0,1,-1,1,
251804,Puiggròs,7,5,2,0,1,-1,0,0,0,1,
431191,Puigpelat,60,53,7,3,6,-3,6,4,2,6,
081751,Puig-reig,196,159,37,10,23,-13,26,14,12,36,
251811,Puigverd d'Agramunt,10,8,2,1,1,0,3,0,3,5,
251826,Puigverd de Lleida,76,56,20,11,6,5,13,7,6,31,
081764,Pujalt,7,3,4,0,0,0,0,0,0,4,
081770,"Quar, la",6,2,4,0,0,0,1,0,1,5,
171426,Quart,251,121,130,7,7,0,13,6,7,137,
170433,Queralbs,7,9,-2,0,0,0,0,0,0,-2,
431205,Querol,47,31,16,1,7,-6,4,1,3,13,
171432,Rabós,5,3,2,0,1,-1,4,1,3,4,
081786,Rajadell,39,20,19,0,1,-1,2,7,-5,13,
431212,Rasquera,17,25,-8,0,3,-3,7,2,5,-6,
171447,Regencós,14,23,-9,4,7,-3,2,10,-8,-20,
081799,Rellinars,46,36,10,4,6,-2,2,0,2,10,
431227,Renau,32,3,29,2,1,1,0,0,0,30,
431233,Reus,2838,2834,4,839,914,-75,1033,1579,-546,-617,
251832,Rialp,26,30,-4,8,7,1,6,2,4,1,
431248,"Riba, la",40,52,-12,3,5,-2,3,2,1,-13,
431251,Riba-roja d'Ebre,37,51,-14,7,16,-9,9,0,9,-14,
259059,Ribera d'Ondara,18,17,1,1,1,0,1,0,1,2,
251850,Ribera d'Urgellet,58,57,1,8,7,1,20,26,-6,-4,
171450,Ribes de Freser,77,65,12,4,3,1,11,1,10,23,
171463,Riells i Viabrea,310,176,134,18,38,-20,22,28,-6,108,
431264,"Riera de Gaià, la",62,73,-11,14,16,-2,9,7,2,-11,
251863,Riner,19,24,-5,1,0,1,2,1,1,-3,
171479,Ripoll,226,277,-51,45,55,-10,87,49,38,-23,
081803,Ripollet,1401,1398,3,204,265,-61,496,444,52,-6,
259139,Riu de Cerdanya,6,2,4,0,0,0,0,3,-3,1,
171485,Riudarenes,146,116,30,11,5,6,19,0,19,55,
171498,Riudaura,11,15,-4,3,2,1,0,0,0,-3,
431270,Riudecanyes,51,41,10,4,4,0,13,1,12,22,
431286,Riudecols,49,36,13,7,4,3,12,15,-3,13,
171501,Riudellots de la Selva,79,72,7,7,11,-4,38,10,28,31,
431299,Riudoms,223,187,36,33,46,-13,44,73,-29,-6,
171518,Riumors,30,8,22,1,0,1,2,2,0,23,
081810,"Roca del Vallès, la",475,486,-11,29,49,-20,32,48,-16,-47,
431303,Rocafort de Queralt,12,26,-14,1,2,-1,1,0,1,-14,
431310,Roda de Berà,433,361,72,48,51,-3,54,15,39,108,
081831,Roda de Ter,193,188,5,21,23,-2,31,42,-11,-8,
431325,Rodonyà,23,38,-15,5,1,4,4,19,-15,-26,
431331,Roquetes,310,260,50,67,44,23,84,186,-102,-29,
171523,Roses,525,593,-68,207,218,-11,477,1275,-798,-877,
251898,Rosselló,168,124,44,21,18,3,34,11,23,70,
431346,"Rourell, el",20,13,7,2,6,-4,1,0,1,4,
081846,Rubí,2285,2187,98,566,576,-10,655,479,176,264,
081859,Rubió,15,11,4,0,0,0,0,1,-1,3,
171539,Rupià,8,14,-6,1,0,1,4,0,4,-1,
089019,Rupit i Pruit,8,8,0,0,0,0,0,1,-1,-1,
081878,Sabadell,5373,5333,40,1331,1404,-73,2086,2210,-124,-157,
081884,Sagàs,2,2,0,0,0,0,0,0,0,0,
251902,Salàs de Pallars,9,9,0,2,2,0,18,2,16,16,
081901,Saldes,16,26,-10,0,1,-1,1,0,1,-10,
171544,Sales de Llierca,9,2,7,1,0,1,0,0,0,8,
081918,Sallent,149,245,-96,16,23,-7,25,25,0,-103,
431359,Salomó,28,19,9,3,1,2,8,0,8,19,
439057,Salou,1561,1398,163,538,564,-26,902,1946,-1044,-907,
171557,Salt,1329,1945,-616,220,321,-101,968,219,749,32,
251919,Sanaüja,14,11,3,1,0,1,4,0,4,8,
081944,Sant Adrià de Besòs,1671,1638,33,244,251,-7,482,496,-14,12,
081957,Sant Agustí de Lluçanès,2,6,-4,0,0,0,0,0,0,-4,
081960,Sant Andreu de la Barca,1185,993,192,181,202,-21,261,246,15,186,
081976,Sant Andreu de Llavaneres,573,501,72,51,47,4,88,57,31,107,
171576,Sant Andreu Salou,1,3,-2,0,2,-2,0,0,0,-4,
171833,Sant Aniol de Finestres,19,19,0,0,0,0,0,0,0,0,
081982,Sant Antoni de Vilamajor,357,303,54,21,27,-6,35,30,5,53,
081995,Sant Bartomeu del Grau,51,56,-5,2,7,-5,9,7,2,-8,
082009,Sant Boi de Llobregat,2392,2672,-280,504,611,-107,818,288,530,143,
082016,Sant Boi de Lluçanès,21,42,-21,0,1,-1,2,4,-2,-24,
431362,Sant Carles de la Ràpita,450,442,8,221,202,19,131,398,-267,-240,
082037,Sant Cebrià de Vallalta,188,193,-5,10,12,-2,21,13,8,1,
082021,Sant Celoni,717,695,22,111,120,-9,133,192,-59,-46,
082042,Sant Climent de Llobregat,156,116,40,27,11,16,8,5,3,59,
171582,Sant Climent Sescebes,43,32,11,21,10,11,2,0,2,24,
082055,Sant Cugat del Vallès,3851,2476,1375,718,658,60,1167,1712,-545,890,
082068,Sant Cugat Sesgarrigues,34,22,12,3,3,0,4,1,3,15,
251961,Sant Esteve de la Sarga,0,8,-8,1,2,-1,3,0,3,-6,
082074,Sant Esteve de Palautordera,148,138,10,9,8,1,14,32,-18,-7,
082080,Sant Esteve Sesrovires,419,319,100,35,45,-10,40,27,13,103,
171595,Sant Feliu de Buixalleu,17,37,-20,0,4,-4,4,0,4,-20,
082107,Sant Feliu de Codines,438,319,119,32,24,8,70,50,20,147,
171609,Sant Feliu de Guíxols,714,797,-83,145,139,6,368,450,-82,-159,
082114,Sant Feliu de Llobregat,1176,1284,-108,258,281,-23,285,452,-167,-298,
171616,Sant Feliu de Pallerols,43,64,-21,5,9,-4,8,12,-4,-29,
082129,Sant Feliu Sasserra,28,22,6,0,3,-3,6,0,6,9,
171621,Sant Ferriol,22,22,0,3,1,2,2,17,-15,-13,
082093,Sant Fost de Campsentelles,503,325,178,29,31,-2,27,17,10,186,
082135,Sant Fruitós de Bages,324,370,-46,24,40,-16,42,38,4,-58,
171637,Sant Gregori,142,113,29,7,6,1,7,16,-9,21,
251924,Sant Guim de Freixenet,35,52,-17,3,2,1,12,0,12,-4,
251977,Sant Guim de la Plana,13,8,5,1,0,1,0,0,0,6,
171642,Sant Hilari Sacalm,102,148,-46,21,32,-11,78,19,59,2,
082153,Sant Hipòlit de Voltregà,175,143,32,13,14,-1,22,22,0,31,
081939,Sant Iscle de Vallalta,61,65,-4,3,11,-8,9,6,3,-9,
439023,Sant Jaume d'Enveja,85,81,4,16,16,0,20,30,-10,-6,
082166,Sant Jaume de Frontanyà,1,6,-5,0,0,0,0,0,0,-5,
171655,Sant Jaume de Llierca,32,40,-8,4,4,0,13,3,10,2,
431378,Sant Jaume dels Domenys,178,135,43,6,13,-7,14,29,-15,21,
171674,Sant Joan de les Abadesses,73,94,-21,12,7,5,9,7,2,-14,
171680,Sant Joan de Mollet,25,14,11,0,0,0,1,0,1,12,
082188,Sant Joan de Vilatorrada,299,372,-73,45,45,0,76,99,-23,-96,
082172,Sant Joan Despí,1243,1185,58,217,166,51,205,169,36,145,
171851,Sant Joan les Fonts,154,125,29,6,12,-6,16,11,5,28,
171668,Sant Jordi Desvalls,49,34,15,1,2,-1,5,2,3,17,
089030,Sant Julià de Cerdanyola,20,23,-3,0,0,0,0,0,0,-3,
171693,Sant Julià de Ramis,214,141,73,16,17,-1,17,28,-11,61,
082205,Sant Julià de Vilatorta,99,96,3,4,4,0,10,8,2,5,
179032,Sant Julià del Llor i Bonmatí,53,74,-21,0,7,-7,12,8,4,-24,
082212,Sant Just Desvern,831,683,148,105,75,30,242,57,185,363,
082227,Sant Llorenç d'Hortons,147,104,43,12,11,1,19,9,10,54,
171714,Sant Llorenç de la Muga,18,16,2,1,0,1,3,5,-2,1,
251930,Sant Llorenç de Morunys,22,50,-28,2,11,-9,11,9,2,-35,
082233,Sant Llorenç Savall,113,92,21,10,14,-4,6,9,-3,14,
082251,Sant Martí d'Albars,7,6,1,0,0,0,0,0,0,1,
082248,Sant Martí de Centelles,96,64,32,6,5,1,12,15,-3,30,
171729,Sant Martí de Llémena,46,20,26,5,2,3,0,3,-3,26,
259025,Sant Martí de Riucorb,17,15,2,0,0,0,1,0,1,3,
082264,Sant Martí de Tous,37,33,4,5,1,4,4,3,1,9,
082270,Sant Martí Sarroca,205,157,48,11,17,-6,13,21,-8,34,
082286,Sant Martí Sesgueioles,6,8,-2,1,2,-1,0,0,0,-3,
171735,Sant Martí Vell,11,21,-10,0,0,0,7,0,7,-3,
082299,Sant Mateu de Bages,13,17,-4,1,2,-1,1,10,-9,-14,
171740,Sant Miquel de Campmajor,11,20,-9,2,2,0,0,1,-1,-10,
171753,Sant Miquel de Fluvià,35,39,-4,4,1,3,4,6,-2,-3,
171766,Sant Mori,16,5,11,1,0,1,19,0,19,31,
171772,Sant Pau de Segúries,23,37,-14,5,3,2,2,0,2,-10,
082310,Sant Pere de Ribes,1430,1301,129,175,203,-28,274,370,-96,5,
082325,Sant Pere de Riudebitlles,107,108,-1,3,14,-11,6,0,6,-6,
082331,Sant Pere de Torelló,98,100,-2,5,11,-6,23,16,7,-1,
082346,Sant Pere de Vilamajor,264,208,56,13,11,2,24,10,14,72,
171788,Sant Pere Pescador,132,84,48,12,12,0,92,66,26,74,
081897,Sant Pere Sallavinera,3,6,-3,0,0,0,1,0,1,-2,
082359,Sant Pol de Mar,210,228,-18,31,37,-6,56,19,37,13,
082362,Sant Quintí de Mediona,70,110,-40,10,9,1,22,34,-12,-51,
082378,Sant Quirze de Besora,65,95,-30,3,8,-5,11,4,7,-28,
082384,Sant Quirze del Vallès,852,646,206,79,86,-7,96,56,40,239,
082397,Sant Quirze Safaja,61,51,10,1,2,-1,3,0,3,12,
251945,Sant Ramon,9,16,-7,3,3,0,7,11,-4,-11,
082401,Sant Sadurní d'Anoia,391,384,7,64,62,2,87,127,-40,-31,
082418,Sant Sadurní d'Osormort,1,1,0,0,0,0,1,0,1,1,
080983,Sant Salvador de Guardiola,193,152,41,17,22,-5,23,13,10,46,
082628,Sant Vicenç de Castellet,494,416,78,50,50,0,92,33,59,137,
082649,Sant Vicenç de Montalt,348,274,74,37,26,11,43,29,14,99,
082652,Sant Vicenç de Torelló,75,47,28,2,4,-2,4,12,-8,18,
082634,Sant Vicenç dels Horts,959,960,-1,176,181,-5,162,249,-87,-93,
431384,Santa Bàrbara,129,105,24,31,29,2,51,40,11,37,
082439,Santa Cecília de Voltregà,5,4,1,0,1,-1,0,0,0,0,
082444,Santa Coloma de Cervelló,310,292,18,23,28,-5,34,24,10,23,
171805,Santa Coloma de Farners,423,352,71,42,71,-29,170,154,16,58,
082457,Santa Coloma de Gramenet,5412,6408,-996,983,1314,-331,3210,1941,1269,-58,
431397,Santa Coloma de Queralt,77,76,1,12,14,-2,18,47,-29,-30,
171812,Santa Cristina d'Aro,259,234,25,16,29,-13,70,106,-36,-24,
082460,Santa Eugènia de Berga,89,76,13,9,2,7,22,12,10,30,
082476,Santa Eulàlia de Riuprimer,74,37,37,4,0,4,9,1,8,49,
082482,Santa Eulàlia de Ronçana,356,287,69,19,26,-7,16,32,-16,46,
082495,Santa Fe del Penedès,26,5,21,0,0,0,2,0,2,23,
171827,Santa Llogaia d'Àlguema,32,17,15,0,6,-6,1,0,1,10,
082508,Santa Margarida de Montbui,342,405,-63,34,73,-39,64,76,-12,-114,
082515,Santa Margarida i els Monjos,341,293,48,52,60,-8,84,94,-10,30,
082589,Santa Maria d'Oló,25,30,-5,1,4,-3,2,4,-2,-10,
082536,Santa Maria de Besora,3,10,-7,0,1,-1,0,0,0,-8,
082567,Santa Maria de Martorelles,44,36,8,0,2,-2,1,2,-1,5,
082554,Santa Maria de Merlès,13,4,9,2,3,-1,0,0,0,8,
082573,Santa Maria de Miralles,8,2,6,0,0,0,0,0,0,6,
082592,Santa Maria de Palautordera,428,376,52,35,42,-7,49,14,35,80,
431401,Santa Oliva,216,190,26,19,26,-7,40,12,28,47,
171848,Santa Pau,47,45,2,5,4,1,1,3,-2,1,
082606,Santa Perpètua de Mogoda,852,1010,-158,171,151,20,231,229,2,-136,
082613,Santa Susanna,224,204,20,18,22,-4,49,60,-11,5,
081923,Santpedor,329,212,117,13,21,-8,17,43,-26,83,
431423,Sarral,50,87,-37,8,5,3,22,13,9,-25,
171864,Sarrià de Ter,265,202,63,26,18,8,37,28,9,80,
252017,Sarroca de Bellera,3,11,-8,0,0,0,0,0,0,-8,
252000,Sarroca de Lleida,23,14,9,0,3,-3,0,0,0,6,
171870,"Saus, Camallera i Llampaies",60,46,14,4,6,-2,4,0,4,16,
431439,Savallà del Comtat,2,3,-1,0,0,0,0,0,0,-1,
431444,"Secuita, la",90,69,21,5,10,-5,12,5,7,23,
171886,"Selva de Mar, la",2,10,-8,0,2,-2,1,0,1,-9,
431457,"Selva del Camp, la",201,148,53,27,18,9,26,0,26,88,
431460,Senan,0,1,-1,0,0,0,0,0,0,-1,
430445,"Sénia, la",74,88,-14,96,114,-18,88,103,-15,-47,
252022,Senterada,3,10,-7,2,0,2,0,0,0,-5,
250352,"Sentiu de Sió, la",15,19,-4,1,3,-2,0,2,-2,-8,
082671,Sentmenat,455,261,194,42,49,-7,60,25,35,222,
171903,Serinyà,47,39,8,10,4,6,5,6,-1,13,
252043,Seròs,47,46,1,30,26,4,47,13,34,39,
171910,Serra de Daró,4,6,-2,0,0,0,1,0,1,-1,
171925,Setcases,4,5,-1,0,1,-1,0,0,0,-2,
252038,"Seu d'Urgell, la",375,350,25,187,212,-25,155,196,-41,-41,
082690,Seva,161,169,-8,9,15,-6,15,7,8,-6,
252056,Sidamon,18,44,-26,0,0,0,2,0,2,-24,
171931,Sils,345,266,79,35,26,9,52,24,28,116,
082704,Sitges,1460,1208,252,236,216,20,499,377,122,394,
170524,Siurana,5,10,-5,1,2,-1,2,14,-12,-18,
082711,Sobremunt,3,7,-4,0,0,0,0,0,0,-4,
252069,"Soleràs, el",3,12,-9,4,3,1,2,1,1,-7,
431476,Solivella,36,27,9,2,2,0,6,0,6,15,
252075,Solsona,226,250,-24,44,51,-7,119,70,49,18,
082726,Sora,3,10,-7,0,0,0,0,2,-2,-9,
252081,Soriguera,17,26,-9,4,0,4,2,0,2,-3,
252094,Sort,103,84,19,31,33,-2,17,56,-39,-22,
252108,Soses,23,53,-30,27,13,14,38,24,14,-2,
082732,Subirats,140,137,3,11,18,-7,11,4,7,3,
252115,Sudanell,32,20,12,2,7,-5,5,5,0,7,
252120,Sunyer,4,7,-3,0,1,-1,4,0,4,0,
082747,Súria,122,144,-22,13,27,-14,29,68,-39,-75,
171946,Susqueda,8,10,-2,1,0,1,4,2,2,1,
082763,Tagamanent,21,19,2,3,0,3,1,0,1,6,
082779,Talamanca,20,10,10,0,0,0,1,0,1,11,
252154,Talarn,76,18,58,88,17,71,2,1,1,130,
252167,Talavera,4,16,-12,0,1,-1,1,0,1,-12,
