Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
252265,Torrebesses,5,8,-3,0,0,0,0,..,..,..,
431536,Torredembarra,569,394,175,98,62,36,230,..,..,..,
252287,Torrefarrera,159,31,128,8,4,4,0,..,..,..,
259078,Torrefeta i Florejacs,28,18,10,3,0,3,0,..,..,..,
252304,Torregrossa,36,60,-24,2,3,-1,26,..,..,..,
252311,Torrelameu,10,11,-1,0,2,-2,0,..,..,..,
082877,Torrelavit,36,37,-1,2,1,1,12,..,..,..,
082883,Torrelles de Foix,136,108,28,7,9,-2,25,..,..,..,
082896,Torrelles de Llobregat,216,116,100,12,9,3,1,..,..,..,
171978,Torrent,4,5,-1,1,0,1,0,..,..,..,
252326,Torres de Segre,30,29,1,7,4,3,0,..,..,..,
252332,Torre-serona,5,6,-1,3,0,3,0,..,..,..,
171984,Torroella de Fluvià,22,26,-4,7,2,5,15,..,..,..,
171997,Torroella de Montgrí,184,192,-8,45,53,-8,215,..,..,..,
431541,Torroja del Priorat,14,6,8,0,0,0,0,..,..,..,
172001,Tortellà,22,23,-1,1,0,1,7,..,..,..,
431554,Tortosa,455,483,-28,224,178,46,650,..,..,..,
172018,Toses,10,5,5,0,0,0,0,..,..,..,
172023,Tossa de Mar,151,83,68,59,38,21,6,..,..,..,
252347,Tremp,80,95,-15,41,75,-34,3,..,..,..,
172044,Ullà,43,50,-7,14,5,9,64,..,..,..,
082900,Ullastrell,64,18,46,3,2,1,4,..,..,..,
172057,Ullastret,0,10,-10,0,0,0,0,..,..,..,
431567,Ulldecona,56,105,-49,65,96,-31,1,..,..,..,
431573,Ulldemolins,14,7,7,1,0,1,0,..,..,..,
172039,Ultramort,10,5,5,0,0,0,0,..,..,..,
172060,Urús,10,2,8,0,0,0,1,..,..,..,
082917,Vacarisses,344,143,201,8,9,-1,9,..,..,..,
170144,"Vajol, la",4,5,-1,2,2,0,4,..,..,..,
172076,"Vall d'en Bas, la",56,58,-2,0,6,-6,4,..,..,..,
172082,"Vall de Bianya, la",66,36,30,1,2,-1,5,..,..,..,
250432,"Vall de Boí, la",38,24,14,6,6,0,3,..,..,..,
259010,Vall de Cardós,18,13,5,0,2,-2,0,..,..,..,
082922,Vallbona d'Anoia,24,31,-7,3,3,0,9,..,..,..,
252385,Vallbona de les Monges,23,7,16,0,0,0,1,..,..,..,
082938,Vallcebre,11,13,-2,0,0,0,0,..,..,..,
431589,Vallclara,1,4,-3,0,0,0,0,..,..,..,
252402,Vallfogona de Balaguer,34,31,3,4,0,4,1,..,..,..,
171707,Vallfogona de Ripollès,8,6,2,0,0,0,0,..,..,..,
431592,Vallfogona de Riucorb,28,10,18,0,1,-1,0,..,..,..,
082943,Vallgorguina,160,67,93,5,5,0,6,..,..,..,
082956,Vallirana,686,304,382,41,35,6,124,..,..,..,
172095,Vall-llobrega,54,10,44,3,1,2,1,..,..,..,
431606,Vallmoll,76,52,24,8,4,4,14,..,..,..,
082969,Vallromanes,129,55,74,3,3,0,13,..,..,..,
431613,Valls,516,396,120,125,73,52,199,..,..,..,
259062,"Valls d'Aguilar, les",15,15,0,0,0,0,4,..,..,..,
252398,"Valls de Valira, les",28,20,8,3,6,-3,18,..,..,..,
431628,Vandellòs i l'Hospitalet de l'Infant,131,122,9,60,23,37,3,..,..,..,
259097,"Vansa i Fórnols, la",16,2,14,0,0,0,3,..,..,..,
082975,Veciana,9,5,4,0,0,0,0,..,..,..,
431634,"Vendrell, el",1397,869,528,165,131,34,299,..,..,..,
172109,Ventalló,29,13,16,1,1,0,1,..,..,..,
252424,Verdú,47,27,20,3,4,-1,10,..,..,..,
172116,Verges,19,26,-7,1,3,-2,0,..,..,..,
431649,Vespella de Gaià,19,8,11,1,0,1,3,..,..,..,
082981,Vic,868,870,-2,180,114,66,15,..,..,..,
172121,Vidrà,4,6,-2,0,0,0,3,..,..,..,
172137,Vidreres,302,164,138,19,10,9,89,..,..,..,
252430,Vielha e Mijaran,131,126,5,148,141,7,67,..,..,..,
431652,Vilabella,10,17,-7,0,1,-1,7,..,..,..,
172142,Vilabertran,36,14,22,0,1,-1,7,..,..,..,
172155,Vilablareix,138,57,81,7,8,-1,3,..,..,..,
082994,Vilada,10,16,-6,0,0,0,9,..,..,..,
172174,Viladamat,5,10,-5,0,1,-1,3,..,..,..,
172168,Viladasens,0,2,-2,0,0,0,0,..,..,..,
083015,Viladecans,2022,1903,119,250,317,-67,13,..,..,..,
083008,Viladecavalls,429,274,155,8,4,4,40,..,..,..,
172180,Vilademuls,21,27,-6,2,3,-1,0,..,..,..,
172207,Viladrau,29,26,3,2,1,1,19,..,..,..,
172214,Vilafant,222,135,87,10,12,-2,7,..,..,..,
083054,Vilafranca del Penedès,1055,789,266,207,134,73,624,..,..,..,
252445,Vilagrassa,5,15,-10,0,0,0,0,..,..,..,
172235,Vilajuïga,29,33,-4,5,0,5,13,..,..,..,
431750,Vilalba dels Arcs,4,11,-7,0,0,0,0,..,..,..,
083067,Vilalba Sasserra,38,20,18,3,2,1,8,..,..,..,
252458,Vilaller,17,26,-9,9,3,6,2,..,..,..,
172240,Vilallonga de Ter,27,17,10,0,0,0,2,..,..,..,
431665,Vilallonga del Camp,45,38,7,11,0,11,2,..,..,..,
172253,Vilamacolum,18,12,6,2,0,2,1,..,..,..,
172266,Vilamalla,70,23,47,5,4,1,8,..,..,..,
172272,Vilamaniscle,3,0,3,0,0,0,9,..,..,..,
252477,Vilamòs,4,4,0,0,1,-1,0,..,..,..,
172288,Vilanant,0,8,-8,0,0,0,0,..,..,..,
431671,Vilanova d'Escornalbou,3,22,-19,0,1,-1,3,..,..,..,
252483,Vilanova de Bellpuig,9,15,-6,0,1,-1,2,..,..,..,
252496,Vilanova de l'Aguda,6,9,-3,0,0,0,0,..,..,..,
252542,Vilanova de la Barca,10,18,-8,1,3,-2,0,..,..,..,
252509,Vilanova de Meià,4,13,-9,0,0,0,1,..,..,..,
431687,Vilanova de Prades,3,10,-7,0,0,0,0,..,..,..,
083036,Vilanova de Sau,4,8,-4,0,2,-2,0,..,..,..,
252516,Vilanova de Segrià,23,28,-5,2,3,-1,0,..,..,..,
083020,Vilanova del Camí,289,276,13,32,35,-3,13,..,..,..,
089024,Vilanova del Vallès,225,105,120,10,11,-1,16,..,..,..,
083073,Vilanova i la Geltrú,1717,1157,560,354,337,17,34,..,..,..,
431690,Vilaplana,7,19,-12,1,0,1,0,..,..,..,
431704,Vila-rodona,20,25,-5,3,2,1,22,..,..,..,
172305,Vila-sacra,25,18,7,3,3,0,6,..,..,..,
252521,Vila-sana,2,3,-1,13,12,1,3,..,..,..,
431711,Vila-seca,431,351,80,217,105,112,175,..,..,..,
082140,Vilassar de Dalt,388,189,199,10,11,-1,5,..,..,..,
082191,Vilassar de Mar,696,650,46,72,81,-9,189,..,..,..,
172229,Vilaür,7,10,-3,0,0,0,0,..,..,..,
431726,Vilaverd,18,13,5,14,0,14,0,..,..,..,
431732,"Vilella Alta, la",0,4,-4,0,0,0,0,..,..,..,
431747,"Vilella Baixa, la",5,5,0,1,0,1,1,..,..,..,
172333,Vilobí d'Onyar,94,53,41,8,4,4,29,..,..,..,
083041,Vilobí del Penedès,59,15,44,1,0,1,1,..,..,..,
172327,Vilopriu,0,1,-1,0,0,0,0,..,..,..,
252537,"Vilosell, el",8,10,-2,0,1,-1,5,..,..,..,
431763,Vimbodí i Poblet,30,19,11,4,1,3,6,..,..,..,
252555,Vinaixa,19,14,5,0,1,-1,2,..,..,..,
431779,Vinebre,7,20,-13,1,0,1,24,..,..,..,
431785,Vinyols i els Arcs,67,54,13,3,4,-1,40,..,..,..,
083089,Viver i Serrateix,2,2,0,0,0,0,0,..,..,..,
430521,Xerta,3,19,-16,2,2,0,2,..,..,..,

