Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
252213,Tírvia,1,6,-5,0,1,-1,1,1,0,-6,
252228,Tiurana,3,1,2,0,0,0,0,0,0,2,
431495,Tivenys,12,23,-11,0,0,0,24,0,24,13,
431508,Tivissa,28,38,-10,1,8,-7,37,1,36,19,
082830,Tona,445,240,205,20,38,-18,94,5,89,276,
252234,Torà,57,41,16,10,10,0,29,1,28,44,
082845,Tordera,1157,555,602,83,86,-3,195,39,156,755,
082858,Torelló,433,372,61,52,46,6,186,35,151,218,
252249,"Torms, els",4,4,0,0,0,0,0,0,0,0,
252252,Tornabous,30,44,-14,5,4,1,15,0,15,2,
252271,"Torre de Cabdella, la",22,25,-3,0,0,0,2,0,2,-1,
082861,"Torre de Claramunt, la",374,181,193,12,10,2,12,2,10,205,
431515,"Torre de Fontaubella, la",7,7,0,1,1,0,1,0,1,1,
431520,"Torre de l'Espanyol, la",16,34,-18,4,19,-15,21,0,21,-12,
252265,Torrebesses,10,5,5,0,0,0,0,0,0,5,
431536,Torredembarra,835,674,161,166,151,15,302,21,281,457,
252287,Torrefarrera,359,87,272,12,17,-5,42,1,41,308,
259078,Torrefeta i Florejacs,37,17,20,0,7,-7,3,0,3,16,
252304,Torregrossa,36,50,-14,17,12,5,30,2,28,19,
252311,Torrelameu,25,21,4,13,13,0,14,0,14,18,
082877,Torrelavit,64,63,1,2,3,-1,24,1,23,23,
082883,Torrelles de Foix,217,163,54,18,23,-5,41,4,37,86,
082896,Torrelles de Llobregat,399,181,218,16,36,-20,37,10,27,225,
171978,Torrent,9,16,-7,1,6,-5,6,0,6,-6,
252326,Torres de Segre,59,88,-29,28,24,4,68,0,68,43,
252332,Torre-serona,0,11,-11,0,4,-4,0,0,0,-15,
171984,Torroella de Fluvià,62,36,26,6,5,1,15,5,10,37,
171997,Torroella de Montgrí,404,393,11,74,108,-34,300,16,284,261,
431541,Torroja del Priorat,2,7,-5,0,1,-1,0,0,0,-6,
172001,Tortellà,39,20,19,1,4,-3,4,0,4,20,
431554,Tortosa,1215,1130,85,452,510,-58,1240,15,1225,1252,
172018,Toses,16,20,-4,0,0,0,5,0,5,1,
172023,Tossa de Mar,228,224,4,61,51,10,200,9,191,205,
252347,Tremp,46,181,-135,15,64,-49,19,2,17,-167,
172044,Ullà,81,81,0,13,13,0,71,6,65,65,
082900,Ullastrell,128,63,65,9,6,3,5,0,5,73,
172057,Ullastret,11,9,2,0,0,0,2,0,2,4,
431567,Ulldecona,128,136,-8,62,159,-97,221,7,214,109,
431573,Ulldemolins,14,15,-1,2,0,2,19,0,19,20,
172039,Ultramort,8,12,-4,1,1,0,0,0,0,-4,
172060,Urús,6,10,-4,2,0,2,0,0,0,-2,
082917,Vacarisses,630,257,373,19,30,-11,16,1,15,377,
170144,"Vajol, la",6,3,3,1,0,1,2,0,2,6,
172076,"Vall d'en Bas, la",110,69,41,5,3,2,2,1,1,44,
172082,"Vall de Bianya, la",58,55,3,7,2,5,5,1,4,12,
250432,"Vall de Boí, la",51,59,-8,24,13,11,17,2,15,18,
259010,Vall de Cardós,18,20,-2,2,0,2,24,0,24,24,
082922,Vallbona d'Anoia,89,41,48,5,0,5,21,0,21,74,
252385,Vallbona de les Monges,9,15,-6,0,1,-1,2,0,2,-5,
082938,Vallcebre,13,17,-4,1,0,1,0,0,0,-3,
431589,Vallclara,11,18,-7,0,0,0,0,0,0,-7,
252402,Vallfogona de Balaguer,70,62,8,4,3,1,11,2,9,18,
171707,Vallfogona de Ripollès,3,12,-9,0,0,0,0,1,-1,-10,
431592,Vallfogona de Riucorb,13,21,-8,0,0,0,3,0,3,-5,
082943,Vallgorguina,238,118,120,11,15,-4,13,4,9,125,
082956,Vallirana,965,556,409,54,107,-53,90,6,84,440,
172095,Vall-llobrega,64,25,39,1,0,1,18,0,18,58,
431606,Vallmoll,115,65,50,4,4,0,14,4,10,60,
082969,Vallromanes,226,83,143,2,3,-1,14,2,12,154,
431613,Valls,893,609,284,182,144,38,464,14,450,772,
259062,"Valls d'Aguilar, les",19,9,10,0,0,0,2,6,-4,6,
252398,"Valls de Valira, les",3,42,-39,0,6,-6,4,6,-2,-47,
431628,Vandellòs i l'Hospitalet de l'Infant,272,196,76,59,43,16,84,21,63,155,
259097,"Vansa i Fórnols, la",1,6,-5,0,0,0,12,0,12,7,
082975,Veciana,12,6,6,1,2,-1,0,0,0,5,
431634,"Vendrell, el",2517,1584,933,244,298,-54,499,28,471,1350,
172109,Ventalló,42,38,4,2,1,1,15,3,12,17,
252424,Verdú,20,46,-26,1,5,-4,12,1,11,-19,
172116,Verges,31,52,-21,5,4,1,16,0,16,-4,
431649,Vespella de Gaià,65,16,49,1,7,-6,2,0,2,45,
082981,Vic,1481,1574,-93,306,334,-28,939,32,907,786,
172121,Vidrà,6,12,-6,0,0,0,0,0,0,-6,
172137,Vidreres,661,348,313,40,47,-7,134,9,125,431,
252430,Vielha e Mijaran,181,210,-29,185,197,-12,229,16,213,172,
431652,Vilabella,25,23,2,2,5,-3,5,0,5,4,
172142,Vilabertran,42,31,11,5,1,4,8,1,7,22,
172155,Vilablareix,112,88,24,3,9,-6,9,1,8,26,
082994,Vilada,33,17,16,1,3,-2,0,1,-1,13,
172174,Viladamat,33,33,0,1,2,-1,4,0,4,3,
172168,Viladasens,9,10,-1,2,0,2,2,0,2,3,
083015,Viladecans,2599,2745,-146,394,511,-117,504,23,481,218,
083008,Viladecavalls,416,302,114,23,37,-14,42,13,29,129,
172180,Vilademuls,46,49,-3,7,7,0,12,2,10,7,
172207,Viladrau,37,48,-11,4,3,1,27,1,26,16,
172214,Vilafant,300,173,127,10,11,-1,57,6,51,177,
083054,Vilafranca del Penedès,1449,1595,-146,273,321,-48,849,49,800,606,
252445,Vilagrassa,10,12,-2,1,0,1,3,1,2,1,
172235,Vilajuïga,69,64,5,6,6,0,13,1,12,17,
431750,Vilalba dels Arcs,5,8,-3,1,0,1,0,0,0,-2,
083067,Vilalba Sasserra,41,44,-3,4,1,3,9,0,9,9,
252458,Vilaller,28,20,8,11,11,0,30,0,30,38,
172240,Vilallonga de Ter,9,11,-2,2,0,2,13,0,13,13,
431665,Vilallonga del Camp,121,52,69,13,6,7,34,0,34,110,
172253,Vilamacolum,14,20,-6,0,2,-2,10,0,10,2,
172266,Vilamalla,14,41,-27,0,1,-1,3,0,3,-25,
172272,Vilamaniscle,23,8,15,0,0,0,4,0,4,19,
252477,Vilamòs,16,14,2,2,4,-2,4,2,2,2,
172288,Vilanant,22,18,4,1,1,0,3,0,3,7,
431671,Vilanova d'Escornalbou,20,26,-6,0,0,0,10,0,10,4,
252483,Vilanova de Bellpuig,20,30,-10,4,1,3,6,0,6,-1,
252496,Vilanova de l'Aguda,2,9,-7,0,0,0,0,0,0,-7,
252542,Vilanova de la Barca,58,74,-16,13,21,-8,76,0,76,52,
252509,Vilanova de Meià,13,18,-5,1,3,-2,5,1,4,-3,
431687,Vilanova de Prades,7,8,-1,0,0,0,0,0,0,-1,
083036,Vilanova de Sau,14,21,-7,1,1,0,2,0,2,-5,
252516,Vilanova de Segrià,24,43,-19,5,5,0,27,1,26,7,
083020,Vilanova del Camí,671,457,214,39,67,-28,113,7,106,292,
089024,Vilanova del Vallès,574,144,430,17,12,5,17,2,15,450,
083073,Vilanova i la Geltrú,2429,2263,166,409,515,-106,1148,88,1060,1120,
431690,Vilaplana,27,18,9,2,1,1,11,1,10,20,
431704,Vila-rodona,45,59,-14,3,4,-1,30,0,30,15,
172305,Vila-sacra,19,43,-24,1,9,-8,4,1,3,-29,
252521,Vila-sana,48,18,30,0,7,-7,14,0,14,37,
431711,Vila-seca,1282,616,666,443,239,204,409,23,386,1256,
082140,Vilassar de Dalt,376,344,32,21,46,-25,39,12,27,34,
082191,Vilassar de Mar,805,992,-187,90,90,0,221,57,164,-23,
172229,Vilaür,13,12,1,0,1,-1,1,0,1,1,
431726,Vilaverd,33,28,5,2,4,-2,7,1,6,9,
431732,"Vilella Alta, la",0,4,-4,0,0,0,0,0,0,-4,
431747,"Vilella Baixa, la",16,10,6,0,0,0,2,0,2,8,
172333,Vilobí d'Onyar,131,140,-9,14,24,-10,49,0,49,30,
083041,Vilobí del Penedès,51,43,8,3,2,1,14,0,14,23,
172327,Vilopriu,8,20,-12,0,0,0,0,0,0,-12,
252537,"Vilosell, el",6,18,-12,0,1,-1,2,0,2,-11,
431763,Vimbodí i Poblet,40,30,10,4,2,2,0,0,0,12,
252555,Vinaixa,29,38,-9,2,5,-3,7,1,6,-6,
431779,Vinebre,28,23,5,2,0,2,16,0,16,23,
431785,Vinyols i els Arcs,113,109,4,14,6,8,48,2,46,58,
083089,Viver i Serrateix,6,6,0,0,2,-2,2,0,2,0,
430521,Xerta,29,40,-11,6,5,1,16,6,10,0,

