Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
171984,Torroella de Fluvià,44,44,0,3,2,1,18,16,2,3
171997,Torroella de Montgrí,406,450,-44,64,111,-47,410,184,226,135
431541,Torroja del Priorat,6,10,-4,0,1,-1,3,0,3,-2
172001,Tortellà,32,34,-2,1,1,0,4,0,4,2
431554,Tortosa,448,1168,-720,179,542,-363,648,247,401,-682
172018,Toses,15,12,3,0,2,-2,0,0,0,1
172023,Tossa de Mar,196,172,24,66,86,-20,165,18,147,151
252347,Tremp,199,183,16,86,109,-23,170,7,163,156
172044,Ullà,87,92,-5,6,8,-2,47,32,15,8
082900,Ullastrell,154,63,91,6,10,-4,5,0,5,92
172057,Ullastret,22,13,9,2,1,1,0,0,0,10
431567,Ulldecona,151,119,32,109,146,-37,210,21,189,184
431573,Ulldemolins,30,19,11,1,1,0,2,0,2,13
172039,Ultramort,8,8,0,3,0,3,2,1,1,4
172060,Urús,16,5,11,0,3,-3,0,1,-1,7
082917,Vacarisses,290,250,40,13,20,-7,33,2,31,64
170144,"Vajol, la",5,8,-3,0,0,0,0,0,0,-3
172076,"Vall d'en Bas, la",116,71,45,5,3,2,5,0,5,52
172082,"Vall de Bianya, la",62,52,10,5,4,1,3,3,0,11
250432,"Vall de Boí, la",42,57,-15,14,6,8,16,0,16,9
259010,Vall de Cardós,16,20,-4,7,4,3,21,3,18,17
082922,Vallbona d'Anoia,69,50,19,3,2,1,17,2,15,35
252385,Vallbona de les Monges,10,8,2,1,0,1,2,0,2,5
082938,Vallcebre,9,11,-2,0,0,0,0,0,0,-2
431589,Vallclara,14,16,-2,1,0,1,0,0,0,-1
252402,Vallfogona de Balaguer,78,66,12,2,3,-1,33,9,24,35
171707,Vallfogona de Ripollès,12,14,-2,2,2,0,0,0,0,-2
431592,Vallfogona de Riucorb,4,10,-6,0,0,0,2,0,2,-4
082943,Vallgorguina,174,137,37,16,34,-18,24,9,15,34
082956,Vallirana,677,473,204,78,78,0,111,68,43,247
172095,Vall-llobrega,46,34,12,4,2,2,2,0,2,16
431606,Vallmoll,93,86,7,11,11,0,16,17,-1,6
082969,Vallromanes,105,62,43,9,10,-1,22,5,17,59
431613,Valls,772,841,-69,190,208,-18,463,136,327,240
259062,"Valls d'Aguilar, les",12,8,4,0,3,-3,3,2,1,2
252398,"Valls de Valira, les",21,56,-35,8,13,-5,50,10,40,0
431628,Vandellòs i l'Hospitalet de l'Infant,297,249,48,74,76,-2,113,99,14,60
259097,"Vansa i Fórnols, la",16,2,14,5,1,4,1,0,1,19
082975,Veciana,10,12,-2,0,1,-1,0,0,0,-3
431634,"Vendrell, el",2024,1699,325,309,358,-49,642,170,472,748
172109,Ventalló,62,50,12,8,7,1,8,0,8,21
252424,Verdú,27,31,-4,2,7,-5,13,1,12,3
172116,Verges,39,67,-28,5,5,0,8,9,-1,-29
431649,Vespella de Gaià,33,29,4,4,4,0,3,1,2,6
082981,Vic,1371,1453,-82,381,313,68,1007,375,632,618
172121,Vidrà,1,5,-4,0,0,0,0,0,0,-4
172137,Vidreres,432,375,57,43,52,-9,125,37,88,136
252430,Vielha e Mijaran,182,245,-63,163,212,-49,193,44,149,37
431652,Vilabella,16,28,-12,4,0,4,7,5,2,-6
172142,Vilabertran,28,16,12,1,2,-1,10,2,8,19
172155,Vilablareix,64,78,-14,2,2,0,2,2,0,-14
082994,Vilada,17,22,-5,0,3,-3,1,0,1,-7
172174,Viladamat,31,9,22,6,1,5,3,1,2,29
172168,Viladasens,5,6,-1,1,1,0,7,0,7,6
083015,Viladecans,1945,2053,-108,476,576,-100,709,258,451,243
083008,Viladecavalls,325,225,100,45,41,4,37,11,26,130
172180,Vilademuls,47,46,1,8,5,3,11,5,6,10
172207,Viladrau,58,46,12,8,3,5,18,1,17,34
172214,Vilafant,255,178,77,11,18,-7,25,10,15,85
083054,Vilafranca del Penedès,1562,1360,202,294,328,-34,764,182,582,750
252445,Vilagrassa,30,29,1,7,0,7,0,2,-2,6
172235,Vilajuïga,47,43,4,7,9,-2,9,0,9,11
431750,Vilalba dels Arcs,14,10,4,2,2,0,5,3,2,6
083067,Vilalba Sasserra,88,40,48,3,5,-2,10,0,10,56
252458,Vilaller,18,30,-12,9,9,0,27,1,26,14
172240,Vilallonga de Ter,30,28,2,0,2,-2,2,0,2,2
431665,Vilallonga del Camp,149,79,70,4,3,1,21,0,21,92
172253,Vilamacolum,16,16,0,1,1,0,11,9,2,2
172266,Vilamalla,53,62,-9,9,9,0,2,2,0,-9
172272,Vilamaniscle,5,11,-6,0,0,0,0,0,0,-6
252477,Vilamòs,7,14,-7,0,7,-7,0,2,-2,-16
172288,Vilanant,17,12,5,1,2,-1,6,0,6,10
431671,Vilanova d'Escornalbou,34,20,14,2,1,1,13,5,8,23
252483,Vilanova de Bellpuig,33,29,4,2,0,2,14,5,9,15
252496,Vilanova de l'Aguda,6,5,1,1,2,-1,1,0,1,1
252542,Vilanova de la Barca,74,54,20,13,12,1,63,1,62,83
252509,Vilanova de Meià,21,13,8,2,0,2,3,0,3,13
431687,Vilanova de Prades,3,5,-2,0,1,-1,3,0,3,0
083036,Vilanova de Sau,8,9,-1,0,1,-1,3,0,3,1
252516,Vilanova de Segrià,46,32,14,3,11,-8,21,3,18,24
083020,Vilanova del Camí,605,513,92,54,86,-32,151,60,91,151
089024,Vilanova del Vallès,275,146,129,15,18,-3,25,5,20,146
083073,Vilanova i la Geltrú,2216,1968,248,539,644,-105,1109,519,590,733
431690,Vilaplana,19,13,6,3,0,3,9,0,9,18
431704,Vila-rodona,82,68,14,9,4,5,18,2,16,35
172305,Vila-sacra,68,20,48,4,5,-1,1,3,-2,45
252521,Vila-sana,27,14,13,1,2,-1,10,0,10,22
431711,Vila-seca,1130,845,285,327,346,-19,572,152,420,686
082140,Vilassar de Dalt,319,294,25,34,32,2,66,51,15,42
082191,Vilassar de Mar,915,659,256,115,129,-14,216,167,49,291
172229,Vilaür,5,8,-3,0,0,0,1,0,1,-2
431726,Vilaverd,32,27,5,2,3,-1,3,6,-3,1
431732,"Vilella Alta, la",4,3,1,0,0,0,0,0,0,1
431747,"Vilella Baixa, la",15,10,5,3,4,-1,2,1,1,5
172333,Vilobí d'Onyar,130,108,22,13,18,-5,38,12,26,43
083041,Vilobí del Penedès,45,27,18,3,4,-1,6,23,-17,0
172327,Vilopriu,10,7,3,0,0,0,0,2,-2,1
252537,"Vilosell, el",12,16,-4,0,0,0,2,0,2,-2
431763,Vimbodí i Poblet,49,43,6,10,5,5,5,0,5,16
252555,Vinaixa,21,17,4,2,6,-4,4,3,1,1
431779,Vinebre,12,24,-12,5,1,4,6,5,1,-7
431785,Vinyols i els Arcs,168,101,67,6,19,-13,36,2,34,88
083089,Viver i Serrateix,4,9,-5,0,0,0,1,1,0,-5
430521,Xerta,20,21,-1,3,5,-2,13,10,3,0

