Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
430764,Marçà,41,30,11,1,4,-3,0,1,-1,7,
430751,Margalef,2,4,-2,1,1,0,0,0,0,-2,
082423,Marganell,15,14,1,2,1,1,3,0,3,5,
081141,Martorell,1082,982,100,274,227,47,406,269,137,284,
081154,Martorelles,260,256,4,32,21,11,15,16,-1,14,
430770,Mas de Barberans,12,16,-4,2,0,2,5,1,4,2,
171002,Masarac,11,14,-3,1,1,0,0,3,-3,-6,
430786,Masdenverge,41,58,-17,4,2,2,12,4,8,-7,
081167,"Masies de Roda, les",30,35,-5,3,3,0,5,5,0,-5,
081173,"Masies de Voltregà, les",101,137,-36,7,6,1,4,0,4,-31,
430799,Masllorenç,44,47,-3,2,0,2,1,3,-2,-3,
081189,"Masnou, el",883,851,32,96,108,-12,151,153,-2,18,
430803,"Masó, la",21,17,4,0,2,-2,0,0,0,2,
430810,Maspujols,37,25,12,3,0,3,1,0,1,16,
081192,Masquefa,382,348,34,48,44,4,41,29,12,50,
430825,"Masroig, el",12,7,5,1,5,-4,5,1,4,5,
251312,Massalcoreig,3,9,-6,8,14,-6,25,11,14,2,
171019,Massanes,53,42,11,1,5,-4,1,4,-3,4,
251327,Massoteres,14,14,0,2,0,2,0,1,-1,1,
081206,Matadepera,300,292,8,21,20,1,28,26,2,11,
081213,Mataró,3017,3028,-11,846,983,-137,1421,1464,-43,-191,
081228,Mediona,143,140,3,23,16,7,17,7,10,20,
251348,Menàrguens,22,36,-14,13,8,5,9,11,-2,-11,
170998,Meranges,6,9,-3,0,5,-5,1,0,1,-7,
171058,Mieres,19,19,0,0,0,0,4,1,3,3,
430831,"Milà, el",4,11,-7,0,0,0,0,0,0,-7,
251351,Miralcamp,56,44,12,12,9,3,28,29,-1,14,
430846,Miravet,39,21,18,2,4,-2,10,7,3,19,
081385,Moià,207,211,-4,39,28,11,36,18,18,25,
430859,"Molar, el",9,8,1,0,2,-2,0,5,-5,-6,
081234,Molins de Rei,729,800,-71,111,151,-40,121,153,-32,-143,
251370,Mollerussa,436,538,-102,180,165,15,249,64,185,98,
171061,Mollet de Peralada,11,11,0,1,0,1,3,1,2,3,
081249,Mollet del Vallès,1535,1805,-270,337,374,-37,536,563,-27,-334,
171077,Molló,18,18,0,0,0,0,1,0,1,1,
251364,"Molsosa, la",2,1,1,0,0,0,0,0,0,1,
081287,Monistrol de Calders,43,22,21,0,6,-6,2,1,1,16,
081271,Monistrol de Montserrat,186,167,19,14,30,-16,14,39,-25,-22,
171096,Montagut i Oix,68,58,10,0,2,-2,4,12,-8,0,
430862,Montblanc,218,221,-3,47,56,-9,70,17,53,41,
430884,Montbrió del Camp,175,147,28,16,10,6,12,14,-2,32,
081252,Montcada i Reixac,1502,1362,140,210,221,-11,470,259,211,340,
081304,Montclar,6,2,4,0,0,0,0,0,0,4,
251399,Montellà i Martinet,38,34,4,7,3,4,2,5,-3,5,
081311,Montesquiu,63,42,21,5,4,1,6,7,-1,21,
251403,Montferrer i Castellbò,27,53,-26,11,6,5,13,43,-30,-51,
430897,Montferri,30,40,-10,0,2,-2,4,4,0,-12,
251386,Montgai,10,28,-18,0,2,-2,11,1,10,-10,
081265,Montgat,503,436,67,63,70,-7,59,73,-14,46,
081326,Montmajor,14,10,4,2,1,1,1,7,-6,-1,
081332,Montmaneu,3,14,-11,0,1,-1,0,0,0,-12,
430901,"Montmell, el",117,110,7,2,11,-9,7,8,-1,-3,
081350,Montmeló,292,326,-34,24,50,-26,27,57,-30,-90,
251425,Montoliu de Lleida,16,13,3,7,3,4,5,0,5,12,
251410,Montoliu de Segarra,10,8,2,2,1,1,0,0,0,3,
251431,Montornès de Segarra,2,5,-3,0,0,0,0,0,0,-3,
081363,Montornès del Vallès,606,584,22,122,109,13,168,206,-38,-3,
430918,Mont-ral,0,10,-10,1,1,0,3,0,3,-7,
171100,Mont-ras,82,88,-6,4,4,0,0,9,-9,-15,
430923,Mont-roig del Camp,619,606,13,170,173,-3,305,186,119,129,
081379,Montseny,13,18,-5,0,5,-5,0,3,-3,-13,
430939,Móra d'Ebre,192,163,29,42,44,-2,51,61,-10,17,
430944,Móra la Nova,97,127,-30,24,15,9,35,1,34,13,
430957,"Morell, el",284,227,57,28,40,-12,33,38,-5,40,
430960,"Morera de Montsant, la",9,6,3,2,0,2,1,0,1,6,
081290,Muntanyola,35,11,24,2,1,1,3,2,1,26,
081398,Mura,7,11,-4,0,0,0,2,0,2,-2,
251459,Nalec,2,4,-2,0,0,0,2,1,1,-1,
250254,Naut Aran,51,60,-9,33,44,-11,14,1,13,-7,
081402,Navarcles,194,157,37,22,22,0,23,37,-14,23,
081419,Navàs,160,179,-19,18,20,-2,38,39,-1,-22,
171117,Navata,74,48,26,2,8,-6,22,15,7,27,
251462,Navès,15,17,-2,0,3,-3,0,0,0,-5,
081424,"Nou de Berguedà, la",7,1,6,0,0,0,2,0,2,8,
430976,"Nou de Gaià, la",31,19,12,1,0,1,4,2,2,15,
430982,Nulles,36,45,-9,2,3,-1,1,0,1,-9,
251484,Odèn,7,10,-3,0,0,0,0,1,-1,-4,
081430,Òdena,221,131,90,12,11,1,8,4,4,95,
171122,Ogassa,8,17,-9,3,0,3,0,0,0,-6,
081458,Olèrdola,168,167,1,14,17,-3,24,16,8,6,
081461,Olesa de Bonesvalls,85,88,-3,5,10,-5,10,17,-7,-15,
081477,Olesa de Montserrat,865,910,-45,167,189,-22,131,260,-129,-196,
251497,Oliana,52,61,-9,7,15,-8,24,8,16,-1,
251500,Oliola,1,9,-8,0,0,0,0,0,0,-8,
251517,Olius,41,40,1,0,1,-1,4,2,2,2,
081483,Olivella,242,218,24,26,20,6,53,23,30,60,
081496,Olost,38,39,-1,1,3,-2,7,2,5,2,
171143,Olot,834,934,-100,175,237,-62,433,177,256,94,
251522,"Oluges, les",6,6,0,0,0,0,0,1,-1,-1,
081445,Olvan,43,45,-2,6,4,2,1,5,-4,-4,
251538,"Omellons, els",17,12,5,0,0,0,0,1,-1,4,
251543,"Omells de na Gaia, els",6,2,4,0,0,0,2,0,2,6,
171156,Ordis,14,11,3,2,0,2,5,0,5,10,
251556,Organyà,22,40,-18,2,5,-3,8,2,6,-15,
081509,Orís,13,11,2,2,1,1,0,0,0,3,
081516,Oristà,24,25,-1,2,0,2,2,2,0,1,
081521,Orpí,2,11,-9,4,3,1,0,0,0,-8,
081537,Òrrius,36,33,3,2,1,1,1,0,1,5,
251569,Os de Balaguer,45,39,6,4,5,-1,5,0,5,10,
171169,Osor,14,26,-12,1,1,0,2,0,2,-10,
251575,Ossó de Sió,9,6,3,0,1,-1,1,0,1,3,
081542,Pacs del Penedès,50,34,16,6,10,-4,4,0,4,16,
081555,Palafolls,425,406,19,31,49,-18,44,23,21,22,
171175,Palafrugell,640,668,-28,137,141,-4,293,215,78,46,
171181,Palamós,664,722,-58,128,115,13,265,270,-5,-50,
251581,"Palau d'Anglesola, el",57,50,7,9,2,7,24,14,10,24,
171194,Palau de Santa Eulàlia,4,11,-7,0,0,0,0,0,0,-7,
171215,Palau-sator,17,21,-4,0,0,0,5,0,5,1,
171208,Palau-saverdera,87,85,2,10,10,0,32,32,0,2,
081568,Palau-solità i Plegamans,593,468,125,58,61,-3,55,81,-26,96,
431009,"Pallaresos, els",229,123,106,12,16,-4,6,10,-4,98,
081574,Pallejà,406,417,-11,58,55,3,54,60,-6,-14,
430995,"Palma d'Ebre, la",4,17,-13,5,7,-2,2,2,0,-15,
089058,"Palma de Cervelló, la",107,130,-23,21,8,13,14,8,6,-4,
171236,Palol de Revardit,15,11,4,0,1,-1,5,0,5,8,
171241,Pals,101,117,-16,20,17,3,56,13,43,30,
081580,"Papiol, el",181,136,45,20,13,7,20,10,10,62,
171254,Pardines,6,8,-2,0,0,0,0,1,-1,-3,
081593,Parets del Vallès,881,636,245,113,97,16,119,70,49,310,
171267,Parlavà,18,21,-3,0,1,-1,3,0,3,-1,
431016,Passanant i Belltall,8,13,-5,1,1,0,1,0,1,-4,
171289,Pau,27,28,-1,1,2,-1,7,0,7,5,
431021,Paüls,9,9,0,1,1,0,1,2,-1,-1,
171292,Pedret i Marzà,9,6,3,1,1,0,3,0,3,6,
251641,Penelles,31,18,13,3,3,0,7,1,6,19,
171306,"Pera, la",19,24,-5,0,0,0,0,4,-4,-9,
081607,Perafita,15,12,3,1,1,0,6,0,6,9,
431037,Perafort,82,56,26,11,11,0,3,2,1,27,
171328,Peralada,100,81,19,6,11,-5,30,3,27,41,
251654,Peramola,13,18,-5,1,4,-3,1,0,1,-7,
431042,"Perelló, el",101,55,46,15,9,6,58,41,17,69,
081614,Piera,741,692,49,86,81,5,47,32,15,69,
431055,"Piles, les",10,12,-2,0,2,-2,0,2,-2,-6,
081635,Pineda de Mar,998,989,9,172,191,-19,297,290,7,-3,
431068,"Pinell de Brai, el",12,20,-8,5,3,2,5,0,5,-1,
251667,Pinell de Solsonès,4,6,-2,0,2,-2,0,0,0,-4,
251673,Pinós,12,13,-1,0,0,0,1,4,-3,-4,
431074,Pira,18,17,1,1,1,0,1,1,0,1,
431080,"Pla de Santa Maria, el",117,120,-3,11,13,-2,12,11,1,-4,
081640,"Pla del Penedès, el",99,58,41,1,2,-1,5,0,5,45,
171334,"Planes d'Hostoles, les",52,52,0,4,2,2,8,6,2,4,
171349,Planoles,20,18,2,1,3,-2,4,5,-1,-1,
259118,"Plans de Sió, els",30,30,0,3,1,2,6,0,6,8,
251689,"Poal, el",17,12,5,3,4,-1,2,1,1,5,
251692,"Pobla de Cérvoles, la",7,6,1,4,0,4,0,1,-1,4,
081653,"Pobla de Claramunt, la",111,127,-16,10,11,-1,9,12,-3,-20,
081666,"Pobla de Lillet, la",29,42,-13,1,2,-1,2,0,2,-12,
431093,"Pobla de Mafumet, la",308,179,129,34,30,4,20,33,-13,120,
431107,"Pobla de Massaluca, la",5,10,-5,2,0,2,2,5,-3,-6,
431114,"Pobla de Montornès, la",169,182,-13,14,24,-10,16,31,-15,-38,
251713,"Pobla de Segur, la",118,164,-46,15,40,-25,21,26,-5,-76,
431129,Poboleda,13,14,-1,1,3,-2,5,13,-8,-11,
081672,Polinyà,333,341,-8,43,42,1,25,16,9,2,
431135,"Pont d'Armentera, el",32,20,12,3,1,2,11,1,10,24,
250306,"Pont de Bar, el",4,10,-6,4,3,1,0,2,-2,-7,
171352,Pont de Molins,37,18,19,2,2,0,8,0,8,27,
251734,"Pont de Suert, el",87,112,-25,33,41,-8,21,8,13,-20,
081825,"Pont de Vilomara i Rocafort, el",148,145,3,18,17,1,16,2,14,18,
431418,Pontils,15,14,1,1,0,1,0,1,-1,1,
081688,Pontons,23,63,-40,1,2,-1,4,4,0,-41,
171365,Pontós,16,14,2,1,2,-1,2,0,2,3,
251728,Ponts,64,74,-10,15,13,2,39,35,4,-4,
171371,Porqueres,187,150,37,9,8,1,15,12,3,41,
431140,Porrera,6,11,-5,0,0,0,1,0,1,-4,
171404,"Port de la Selva, el",39,34,5,7,14,-7,17,11,6,4,
171387,Portbou,36,39,-3,12,9,3,24,8,16,16,
251749,"Portella, la",34,20,14,5,6,-1,25,5,20,33,
431153,Pradell de la Teixeta,4,6,-2,0,1,-1,0,0,0,-3,
431166,Prades,23,42,-19,6,3,3,7,1,6,-10,
431172,Prat de Comte,6,10,-4,0,3,-3,0,0,0,-7,
081691,"Prat de Llobregat, el",1331,1424,-93,469,485,-16,458,743,-285,-394,
431188,Pratdip,35,46,-11,8,6,2,19,5,14,5,
081712,Prats de Lluçanès,57,56,1,2,5,-3,12,16,-4,-6,
081705,"Prats de Rei, els",13,16,-3,2,1,1,0,0,0,-2,
251752,Prats i Sansor,16,13,3,5,1,4,2,0,2,9,
251765,Preixana,2,18,-16,1,1,0,0,0,0,-16,
251771,Preixens,15,17,-2,1,0,1,1,2,-1,-2,
082303,Premià de Dalt,540,495,45,49,48,1,66,19,47,93,
081727,Premià de Mar,1041,1118,-77,149,178,-29,269,260,9,-97,
171390,"Preses, les",74,65,9,2,2,0,4,2,2,11,
251790,Prullans,19,12,7,1,2,-1,3,0,3,9,
171411,Puigcerdà,369,285,84,103,95,8,148,90,58,150,
081748,Puigdàlber,19,20,-1,4,5,-1,0,0,0,-2,
251804,Puiggròs,8,12,-4,1,0,1,1,1,0,-3,
431191,Puigpelat,59,68,-9,4,7,-3,6,0,6,-6,
081751,Puig-reig,170,150,20,12,8,4,24,44,-20,4,
251811,Puigverd d'Agramunt,6,15,-9,3,0,3,2,1,1,-5,
251826,Puigverd de Lleida,47,27,20,10,8,2,10,6,4,26,
081764,Pujalt,5,10,-5,0,0,0,0,0,0,-5,
081770,"Quar, la",2,4,-2,0,0,0,0,0,0,-2,
171426,Quart,211,131,80,5,11,-6,10,1,9,83,
170433,Queralbs,4,7,-3,0,1,-1,0,0,0,-4,
431205,Querol,53,37,16,0,2,-2,2,0,2,16,
171432,Rabós,10,2,8,0,2,-2,1,0,1,7,
081786,Rajadell,38,21,17,2,1,1,4,0,4,22,
431212,Rasquera,7,25,-18,2,1,1,6,1,5,-12,
171447,Regencós,12,17,-5,0,0,0,2,1,1,-4,
081799,Rellinars,45,60,-15,4,5,-1,2,0,2,-14,
431227,Renau,9,14,-5,0,0,0,0,1,-1,-6,
431233,Reus,2703,2780,-77,849,918,-69,1109,846,263,117,
251832,Rialp,31,23,8,9,8,1,4,2,2,11,
431248,"Riba, la",48,50,-2,3,4,-1,0,14,-14,-17,
431251,Riba-roja d'Ebre,26,32,-6,3,8,-5,17,0,17,6,
259059,Ribera d'Ondara,18,15,3,0,1,-1,0,1,-1,1,
251850,Ribera d'Urgellet,47,36,11,12,6,6,27,16,11,28,
171450,Ribes de Freser,62,68,-6,1,3,-2,10,17,-7,-15,
171463,Riells i Viabrea,207,222,-15,25,27,-2,19,17,2,-15,
431264,"Riera de Gaià, la",79,70,9,9,16,-7,1,1,0,2,
251863,Riner,21,7,14,0,0,0,2,0,2,16,
171479,Ripoll,265,303,-38,53,52,1,77,33,44,7,
081803,Ripollet,1418,1447,-29,249,239,10,442,542,-100,-119,
259139,Riu de Cerdanya,9,6,3,0,0,0,0,0,0,3,
171485,Riudarenes,148,158,-10,13,17,-4,16,0,16,2,
171498,Riudaura,22,22,0,3,1,2,0,0,0,2,
431270,Riudecanyes,67,64,3,11,3,8,19,9,10,21,
431286,Riudecols,57,60,-3,2,0,2,8,20,-12,-13,
171501,Riudellots de la Selva,71,78,-7,7,5,2,32,30,2,-3,
431299,Riudoms,202,207,-5,28,19,9,44,16,28,32,
171518,Riumors,15,15,0,3,1,2,5,0,5,7,
081810,"Roca del Vallès, la",434,397,37,54,51,3,36,46,-10,30,
431303,Rocafort de Queralt,17,11,6,2,0,2,1,4,-3,5,
431310,Roda de Berà,427,414,13,47,48,-1,51,42,9,21,
081831,Roda de Ter,211,186,25,25,26,-1,33,34,-1,23,
431325,Rodonyà,34,27,7,2,5,-3,3,0,3,7,
431331,Roquetes,299,302,-3,42,46,-4,87,58,29,22,
171523,Roses,618,585,33,193,208,-15,526,495,31,49,
251898,Rosselló,123,111,12,22,13,9,22,2,20,41,
431346,"Rourell, el",26,8,18,2,4,-2,0,0,0,16,
081846,Rubí,2241,2178,63,531,553,-22,641,702,-61,-20,
081859,Rubió,11,8,3,0,0,0,0,0,0,3,
171539,Rupià,20,16,4,0,1,-1,3,0,3,6,
089019,Rupit i Pruit,8,14,-6,0,0,0,2,0,2,-4,
081878,Sabadell,5402,4997,405,1400,1356,44,2060,2843,-783,-334,
081884,Sagàs,10,6,4,1,0,1,1,0,1,6,
251902,Salàs de Pallars,24,10,14,0,3,-3,6,0,6,17,
081901,Saldes,21,29,-8,0,0,0,0,0,0,-8,
171544,Sales de Llierca,9,7,2,0,0,0,0,1,-1,1,
081918,Sallent,171,197,-26,29,25,4,24,14,10,-12,
431359,Salomó,26,19,7,0,1,-1,1,0,1,7,
439057,Salou,1578,1291,287,510,558,-48,1014,915,99,338,
171557,Salt,1312,2055,-743,249,351,-102,800,856,-56,-901,
251919,Sanaüja,16,14,2,2,3,-1,3,0,3,4,
081944,Sant Adrià de Besòs,1890,1733,157,248,253,-5,498,388,110,262,
081957,Sant Agustí de Lluçanès,2,2,0,0,0,0,0,0,0,0,
081960,Sant Andreu de la Barca,1018,965,53,226,242,-16,270,185,85,122,
081976,Sant Andreu de Llavaneres,559,484,75,72,68,4,121,64,57,136,
171576,Sant Andreu Salou,11,6,5,0,0,0,0,0,0,5,
171833,Sant Aniol de Finestres,12,8,4,1,2,-1,0,1,-1,2,
081982,Sant Antoni de Vilamajor,379,259,120,22,21,1,25,21,4,125,
081995,Sant Bartomeu del Grau,33,78,-45,3,2,1,2,8,-6,-50,
082009,Sant Boi de Llobregat,2120,2349,-229,557,586,-29,708,618,90,-168,
082016,Sant Boi de Lluçanès,55,16,39,2,0,2,0,5,-5,36,
431362,Sant Carles de la Ràpita,402,435,-33,153,185,-32,159,152,7,-58,
082037,Sant Cebrià de Vallalta,176,224,-48,8,12,-4,16,44,-28,-80,
082021,Sant Celoni,761,659,102,79,103,-24,165,131,34,112,
082042,Sant Climent de Llobregat,123,150,-27,10,21,-11,3,11,-8,-46,
171582,Sant Climent Sescebes,46,59,-13,45,12,33,10,3,7,27,
082055,Sant Cugat del Vallès,3318,2403,915,598,605,-7,1255,1108,147,1055,
082068,Sant Cugat Sesgarrigues,31,27,4,0,1,-1,0,1,-1,2,
251961,Sant Esteve de la Sarga,5,4,1,0,0,0,0,0,0,1,
082074,Sant Esteve de Palautordera,144,108,36,6,10,-4,24,17,7,39,
082080,Sant Esteve Sesrovires,379,277,102,58,42,16,39,50,-11,107,
171595,Sant Feliu de Buixalleu,39,35,4,3,2,1,1,2,-1,4,
082107,Sant Feliu de Codines,416,305,111,18,50,-32,50,54,-4,75,
171609,Sant Feliu de Guíxols,782,707,75,137,185,-48,468,361,107,134,
082114,Sant Feliu de Llobregat,1303,1084,219,260,244,16,354,156,198,433,
171616,Sant Feliu de Pallerols,60,32,28,3,4,-1,5,13,-8,19,
082129,Sant Feliu Sasserra,14,23,-9,1,4,-3,2,2,0,-12,
171621,Sant Ferriol,8,16,-8,6,4,2,2,1,1,-5,
082093,Sant Fost de Campsentelles,446,333,113,25,37,-12,14,8,6,107,
082135,Sant Fruitós de Bages,353,335,18,34,45,-11,38,59,-21,-14,
171637,Sant Gregori,145,103,42,10,9,1,20,7,13,56,
251924,Sant Guim de Freixenet,32,37,-5,2,3,-1,9,5,4,-2,
251977,Sant Guim de la Plana,12,13,-1,0,1,-1,4,2,2,0,
171642,Sant Hilari Sacalm,93,112,-19,27,16,11,44,23,21,13,
082153,Sant Hipòlit de Voltregà,169,172,-3,19,4,15,27,12,15,27,
081939,Sant Iscle de Vallalta,91,56,35,4,4,0,7,0,7,42,
439023,Sant Jaume d'Enveja,102,90,12,19,18,1,10,9,1,14,
082166,Sant Jaume de Frontanyà,9,0,9,0,0,0,0,0,0,9,
171655,Sant Jaume de Llierca,22,14,8,1,16,-15,3,4,-1,-8,
431378,Sant Jaume dels Domenys,119,136,-17,9,10,-1,6,5,1,-17,
171674,Sant Joan de les Abadesses,78,78,0,7,17,-10,10,3,7,-3,
171680,Sant Joan de Mollet,17,15,2,0,0,0,1,1,0,2,
082188,Sant Joan de Vilatorrada,348,336,12,44,46,-2,55,73,-18,-8,
082172,Sant Joan Despí,1247,1143,104,193,196,-3,169,248,-79,22,
171851,Sant Joan les Fonts,107,107,0,18,7,11,13,15,-2,9,
171668,Sant Jordi Desvalls,76,47,29,1,4,-3,10,1,9,35,
089030,Sant Julià de Cerdanyola,6,8,-2,0,0,0,0,2,-2,-4,
171693,Sant Julià de Ramis,218,146,72,17,11,6,24,21,3,81,
082205,Sant Julià de Vilatorta,104,82,22,9,7,2,6,5,1,25,
179032,Sant Julià del Llor i Bonmatí,45,77,-32,6,6,0,11,14,-3,-35,
082212,Sant Just Desvern,392,607,-215,49,76,-27,63,71,-8,-250,
082227,Sant Llorenç d'Hortons,129,116,13,17,13,4,20,15,5,22,
171714,Sant Llorenç de la Muga,27,10,17,0,0,0,5,0,5,22,
251930,Sant Llorenç de Morunys,53,31,22,9,1,8,2,7,-5,25,
082233,Sant Llorenç Savall,124,88,36,14,15,-1,7,18,-11,24,
082251,Sant Martí d'Albars,5,7,-2,0,0,0,0,0,0,-2,
082248,Sant Martí de Centelles,77,55,22,6,1,5,4,11,-7,20,
171729,Sant Martí de Llémena,36,30,6,1,8,-7,2,1,1,0,
259025,Sant Martí de Riucorb,28,17,11,1,1,0,6,2,4,15,
082264,Sant Martí de Tous,37,30,7,1,4,-3,1,2,-1,3,
082270,Sant Martí Sarroca,158,145,13,10,17,-7,27,10,17,23,
082286,Sant Martí Sesgueioles,10,10,0,0,0,0,0,2,-2,-2,
171735,Sant Martí Vell,10,5,5,4,1,3,0,3,-3,5,
082299,Sant Mateu de Bages,19,13,6,1,0,1,1,4,-3,4,
171740,Sant Miquel de Campmajor,11,12,-1,0,0,0,0,0,0,-1,
171753,Sant Miquel de Fluvià,59,39,20,1,1,0,7,2,5,25,
171766,Sant Mori,14,11,3,0,0,0,0,3,-3,0,
171772,Sant Pau de Segúries,21,26,-5,0,3,-3,0,9,-9,-17,
082310,Sant Pere de Ribes,1450,1139,311,198,216,-18,268,224,44,337,
082325,Sant Pere de Riudebitlles,79,95,-16,13,2,11,4,13,-9,-14,
082331,Sant Pere de Torelló,126,83,43,13,6,7,15,16,-1,49,
082346,Sant Pere de Vilamajor,253,219,34,13,28,-15,20,26,-6,13,
171788,Sant Pere Pescador,115,95,20,17,14,3,93,57,36,59,
081897,Sant Pere Sallavinera,7,6,1,0,1,-1,0,1,-1,-1,
082359,Sant Pol de Mar,233,267,-34,18,29,-11,72,19,53,8,
082362,Sant Quintí de Mediona,85,104,-19,12,15,-3,23,11,12,-10,
082378,Sant Quirze de Besora,69,94,-25,8,4,4,15,3,12,-9,
082384,Sant Quirze del Vallès,583,632,-49,66,81,-15,66,95,-29,-93,
082397,Sant Quirze Safaja,40,55,-15,6,3,3,1,4,-3,-15,
251945,Sant Ramon,6,12,-6,1,1,0,8,3,5,-1,
082401,Sant Sadurní d'Anoia,437,362,75,113,94,19,80,77,3,97,
082418,Sant Sadurní d'Osormort,4,3,1,0,2,-2,0,0,0,-1,
080983,Sant Salvador de Guardiola,128,153,-25,12,7,5,21,13,8,-12,
082628,Sant Vicenç de Castellet,517,435,82,56,26,30,71,33,38,150,
082649,Sant Vicenç de Montalt,324,314,10,30,34,-4,45,50,-5,1,
082652,Sant Vicenç de Torelló,79,92,-13,2,5,-3,7,2,5,-11,
082634,Sant Vicenç dels Horts,825,850,-25,169,212,-43,140,170,-30,-98,
431384,Santa Bàrbara,101,147,-46,23,30,-7,33,64,-31,-84,
082439,Santa Cecília de Voltregà,5,4,1,0,4,-4,0,0,0,-3,
082444,Santa Coloma de Cervelló,278,285,-7,36,32,4,45,75,-30,-33,
171805,Santa Coloma de Farners,411,433,-22,48,68,-20,204,77,127,85,
082457,Santa Coloma de Gramenet,5430,5896,-466,1018,1210,-192,2937,3691,-754,-1412,
431397,Santa Coloma de Queralt,68,83,-15,8,12,-4,20,21,-1,-20,
171812,Santa Cristina d'Aro,275,251,24,23,21,2,72,87,-15,11,
082460,Santa Eugènia de Berga,86,90,-4,13,9,4,18,46,-28,-28,
082476,Santa Eulàlia de Riuprimer,105,46,59,1,0,1,5,5,0,60,
082482,Santa Eulàlia de Ronçana,366,300,66,16,11,5,16,6,10,81,
082495,Santa Fe del Penedès,6,32,-26,2,0,2,0,0,0,-24,
171827,Santa Llogaia d'Àlguema,18,14,4,4,1,3,0,0,0,7,
082508,Santa Margarida de Montbui,321,441,-120,44,63,-19,43,44,-1,-140,
082515,Santa Margarida i els Monjos,371,357,14,52,60,-8,99,78,21,27,
082589,Santa Maria d'Oló,26,43,-17,1,1,0,4,1,3,-14,
082536,Santa Maria de Besora,8,8,0,0,0,0,0,1,-1,-1,
082567,Santa Maria de Martorelles,64,43,21,2,0,2,1,0,1,24,
082554,Santa Maria de Merlès,14,12,2,1,0,1,0,0,0,3,
082573,Santa Maria de Miralles,1,7,-6,0,0,0,0,0,0,-6,
082592,Santa Maria de Palautordera,409,387,22,41,47,-6,71,138,-67,-51,
431401,Santa Oliva,217,229,-12,11,17,-6,24,1,23,5,
171848,Santa Pau,49,58,-9,4,0,4,5,1,4,-1,
082606,Santa Perpètua de Mogoda,936,926,10,170,168,2,262,133,129,141,
082613,Santa Susanna,227,202,25,22,17,5,41,69,-28,2,
081923,Santpedor,277,281,-4,22,23,-1,30,61,-31,-36,
431423,Sarral,48,82,-34,7,5,2,12,17,-5,-37,
171864,Sarrià de Ter,254,216,38,22,18,4,37,32,5,47,
252017,Sarroca de Bellera,5,6,-1,0,0,0,2,0,2,1,
252000,Sarroca de Lleida,2,17,-15,1,1,0,0,8,-8,-23,
171870,"Saus, Camallera i Llampaies",41,31,10,8,3,5,3,0,3,18,
431439,Savallà del Comtat,0,2,-2,1,0,1,0,0,0,-1,
431444,"Secuita, la",96,79,17,13,15,-2,8,1,7,22,
171886,"Selva de Mar, la",4,6,-2,1,2,-1,2,0,2,-1,
431457,"Selva del Camp, la",169,141,28,16,34,-18,20,2,18,28,
431460,Senan,7,6,1,0,0,0,2,0,2,3,
430445,"Sénia, la",68,89,-21,82,121,-39,58,84,-26,-86,
252022,Senterada,13,17,-4,3,1,2,1,0,1,-1,
250352,"Sentiu de Sió, la",4,17,-13,1,2,-1,0,0,0,-14,
082671,Sentmenat,382,289,93,41,58,-17,48,79,-31,45,
171903,Serinyà,40,38,2,7,5,2,1,5,-4,0,
252043,Seròs,26,35,-9,23,18,5,39,29,10,6,
171910,Serra de Daró,5,8,-3,0,0,0,2,0,2,-1,
171925,Setcases,13,5,8,0,0,0,4,0,4,12,
252038,"Seu d'Urgell, la",326,337,-11,126,155,-29,146,537,-391,-431,
082690,Seva,153,139,14,10,4,6,6,10,-4,16,
252056,Sidamon,19,22,-3,1,3,-2,2,1,1,-4,
171931,Sils,451,290,161,34,47,-13,58,33,25,173,
082704,Sitges,1383,1150,233,279,279,0,554,230,324,557,
170524,Siurana,1,11,-10,1,2,-1,0,0,0,-11,
082711,Sobremunt,9,4,5,0,0,0,0,0,0,5,
252069,"Soleràs, el",6,7,-1,0,4,-4,9,1,8,3,
431476,Solivella,13,35,-22,1,3,-2,3,4,-1,-25,
252075,Solsona,232,274,-42,32,52,-20,78,124,-46,-108,
082726,Sora,12,10,2,0,0,0,1,1,0,2,
252081,Soriguera,24,17,7,2,2,0,3,1,2,9,
252094,Sort,66,106,-40,29,27,2,16,7,9,-29,
252108,Soses,40,68,-28,20,7,13,32,12,20,5,
082732,Subirats,106,106,0,9,10,-1,22,8,14,13,
252115,Sudanell,31,32,-1,5,4,1,1,3,-2,-2,
252120,Sunyer,8,15,-7,2,1,1,3,1,2,-4,
082747,Súria,122,109,13,27,39,-12,27,50,-23,-22,
171946,Susqueda,6,8,-2,0,0,0,0,3,-3,-5,
082763,Tagamanent,30,21,9,2,1,1,3,3,0,10,
082779,Talamanca,19,17,2,0,1,-1,0,0,0,1,
252154,Talarn,46,37,9,153,116,37,4,2,2,48,
252167,Talavera,13,12,1,0,1,-1,1,0,1,1,
171959,"Tallada d'Empordà, la",41,29,12,6,4,2,2,2,0,14,
082785,Taradell,213,202,11,12,19,-7,22,30,-8,-4,
