Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
082690,Seva,184,131,53,12,18,-6,30,9,21,68,
252056,Sidamon,29,27,2,1,0,1,4,1,3,6,
171931,Sils,329,245,84,24,32,-8,74,34,40,116,
082704,Sitges,1291,1443,-152,237,260,-23,1070,216,854,679,
170524,Siurana,11,6,5,1,0,1,1,1,0,6,
082711,Sobremunt,9,10,-1,0,0,0,2,0,2,1,
252069,"Soleràs, el",6,13,-7,5,0,5,12,4,8,6,
431476,Solivella,22,16,6,2,2,0,11,3,8,14,
252075,Solsona,274,270,4,67,58,9,174,64,110,123,
082726,Sora,18,20,-2,1,1,0,3,0,3,1,
252081,Soriguera,34,25,9,4,2,2,1,0,1,12,
252094,Sort,90,85,5,12,17,-5,32,10,22,22,
252108,Soses,41,55,-14,16,18,-2,48,29,19,3,
082732,Subirats,125,129,-4,13,5,8,32,15,17,21,
252115,Sudanell,15,18,-3,9,5,4,15,1,14,15,
252120,Sunyer,14,15,-1,4,4,0,11,10,1,0,
082747,Súria,161,124,37,23,16,7,53,28,25,69,
171946,Susqueda,10,5,5,0,1,-1,2,0,2,6,
082763,Tagamanent,19,26,-7,0,1,-1,3,2,1,-7,
082779,Talamanca,27,25,2,1,1,0,0,0,0,2,
252154,Talarn,36,17,19,187,266,-79,3,1,2,-58,
252167,Talavera,35,5,30,0,0,0,0,0,0,30,
171959,"Tallada d'Empordà, la",31,12,19,1,2,-1,0,7,-7,11,
082785,Taradell,265,212,53,25,8,17,38,36,2,72,
431482,Tarragona,3438,3790,-352,1239,1346,-107,3670,892,2778,2319,
252173,Tàrrega,574,482,92,107,77,30,308,96,212,334,
252189,Tarrés,12,2,10,0,0,0,1,1,0,10,
252192,Tarroja de Segarra,9,3,6,0,0,0,0,1,-1,5,
082750,Tavèrnoles,3,11,-8,0,0,0,2,2,0,-8,
082802,Tavertet,7,7,0,0,0,0,0,0,0,0,
082819,Teià,329,259,70,22,27,-5,70,24,46,111,
252206,Térmens,31,38,-7,4,3,1,24,60,-36,-42,
171962,Terrades,21,14,7,1,2,-1,7,0,7,13,
082798,Terrassa,5411,5132,279,1271,1274,-3,3883,1815,2068,2344,
082824,Tiana,405,346,59,29,27,2,77,15,62,123,
252213,Tírvia,5,7,-2,2,4,-2,2,1,1,-3,
252228,Tiurana,6,8,-2,0,0,0,0,0,0,-2,
431495,Tivenys,32,16,16,6,6,0,16,4,12,28,
431508,Tivissa,37,48,-11,3,8,-5,32,25,7,-9,
082830,Tona,331,271,60,33,27,6,93,31,62,128,
252234,Torà,54,67,-13,7,9,-2,52,2,50,35,
082845,Tordera,892,737,155,90,116,-26,216,17,199,328,
082858,Torelló,424,398,26,37,58,-21,226,60,166,171,
252249,"Torms, els",0,3,-3,0,0,0,0,0,0,-3,
252252,Tornabous,23,34,-11,4,2,2,25,12,13,4,
252271,"Torre de Cabdella, la",48,31,17,1,0,1,3,1,2,20,
082861,"Torre de Claramunt, la",151,135,16,12,9,3,10,11,-1,18,
431515,"Torre de Fontaubella, la",10,12,-2,5,0,5,0,0,0,3,
431520,"Torre de l'Espanyol, la",5,20,-15,1,3,-2,12,7,5,-12,
252265,Torrebesses,5,6,-1,0,0,0,0,0,0,-1,
431536,Torredembarra,786,766,20,133,140,-7,321,154,167,180,
252287,Torrefarrera,196,227,-31,32,35,-3,55,19,36,2,
259078,Torrefeta i Florejacs,33,21,12,2,0,2,2,0,2,16,
252304,Torregrossa,62,62,0,10,9,1,38,11,27,28,
252311,Torrelameu,31,34,-3,9,5,4,15,11,4,5,
082877,Torrelavit,59,68,-9,5,11,-6,12,1,11,-4,
082883,Torrelles de Foix,175,148,27,19,9,10,62,5,57,94,
082896,Torrelles de Llobregat,314,242,72,21,36,-15,43,11,32,89,
171978,Torrent,13,5,8,2,0,2,4,0,4,14,
252326,Torres de Segre,53,64,-11,51,28,23,242,194,48,60,
252332,Torre-serona,30,22,8,2,3,-1,3,1,2,9,
171984,Torroella de Fluvià,45,61,-16,4,3,1,18,14,4,-11,
171997,Torroella de Montgrí,340,393,-53,85,84,1,332,140,192,140,
431541,Torroja del Priorat,6,3,3,0,0,0,1,0,1,4,
172001,Tortellà,34,28,6,6,1,5,8,1,7,18,
431554,Tortosa,800,818,-18,276,276,0,728,686,42,24,
172018,Toses,15,6,9,0,0,0,0,1,-1,8,
172023,Tossa de Mar,148,136,12,48,50,-2,176,51,125,135,
252347,Tremp,171,211,-40,91,78,13,180,41,139,112,
172044,Ullà,73,89,-16,3,2,1,52,23,29,14,
082900,Ullastrell,127,104,23,9,3,6,9,3,6,35,
172057,Ullastret,18,18,0,2,0,2,1,0,1,3,
431567,Ulldecona,131,121,10,129,115,14,137,98,39,63,
431573,Ulldemolins,10,12,-2,1,0,1,2,0,2,1,
172039,Ultramort,15,11,4,1,0,1,2,0,2,7,
172060,Urús,18,4,14,0,1,-1,6,5,1,14,
082917,Vacarisses,461,310,151,21,22,-1,37,21,16,166,
170144,"Vajol, la",5,3,2,2,0,2,1,2,-1,3,
172076,"Vall d'en Bas, la",97,69,28,12,3,9,12,2,10,47,
172082,"Vall de Bianya, la",65,95,-30,5,0,5,13,1,12,-13,
250432,"Vall de Boí, la",44,45,-1,13,20,-7,16,6,10,2,
259010,Vall de Cardós,11,22,-11,3,0,3,5,1,4,-4,
082922,Vallbona d'Anoia,52,62,-10,6,5,1,10,8,2,-7,
252385,Vallbona de les Monges,11,12,-1,1,1,0,3,0,3,2,
082938,Vallcebre,14,10,4,0,0,0,2,0,2,6,
431589,Vallclara,5,3,2,0,0,0,0,0,0,2,
252402,Vallfogona de Balaguer,67,73,-6,6,4,2,9,5,4,0,
171707,Vallfogona de Ripollès,12,16,-4,0,0,0,0,0,0,-4,
431592,Vallfogona de Riucorb,6,1,5,0,0,0,3,0,3,8,
082943,Vallgorguina,208,180,28,3,9,-6,14,8,6,28,
082956,Vallirana,749,586,163,72,82,-10,114,82,32,185,
172095,Vall-llobrega,37,56,-19,4,1,3,6,3,3,-13,
431606,Vallmoll,103,87,16,11,6,5,13,12,1,22,
082969,Vallromanes,134,103,31,8,12,-4,22,2,20,47,
431613,Valls,759,699,60,112,128,-16,401,126,275,319,
259062,"Valls d'Aguilar, les",15,13,2,0,1,-1,3,2,1,2,
252398,"Valls de Valira, les",40,37,3,19,19,0,18,11,7,10,
431628,Vandellòs i l'Hospitalet de l'Infant,278,301,-23,64,52,12,127,48,79,68,
259097,"Vansa i Fórnols, la",7,8,-1,0,0,0,0,3,-3,-4,
082975,Veciana,17,6,11,1,0,1,0,1,-1,11,
431634,"Vendrell, el",1943,1679,264,288,297,-9,585,264,321,576,
172109,Ventalló,44,36,8,3,7,-4,18,37,-19,-15,
252424,Verdú,36,20,16,2,4,-2,19,4,15,29,
172116,Verges,62,65,-3,3,7,-4,10,12,-2,-9,
431649,Vespella de Gaià,31,26,5,2,1,1,1,0,1,7,
082981,Vic,1473,1590,-117,504,299,205,1652,678,974,1062,
172121,Vidrà,8,13,-5,0,1,-1,0,0,0,-6,
172137,Vidreres,391,352,39,44,40,4,131,65,66,109,
252430,Vielha e Mijaran,170,176,-6,113,125,-12,142,59,83,65,
431652,Vilabella,14,20,-6,3,2,1,0,0,0,-5,
172142,Vilabertran,72,46,26,6,6,0,7,4,3,29,
172155,Vilablareix,201,115,86,7,6,1,19,5,14,101,
082994,Vilada,13,22,-9,0,1,-1,2,0,2,-8,
172174,Viladamat,18,16,2,1,1,0,0,1,-1,1,
172168,Viladasens,8,12,-4,1,2,-1,4,0,4,-1,
083015,Viladecans,2040,1963,77,351,432,-81,730,343,387,383,
083008,Viladecavalls,332,317,15,22,29,-7,29,15,14,22,
172180,Vilademuls,49,44,5,1,3,-2,6,6,0,3,
172207,Viladrau,49,41,8,7,3,4,12,1,11,23,
172214,Vilafant,246,296,-50,19,19,0,24,7,17,-33,
083054,Vilafranca del Penedès,1319,1374,-55,157,236,-79,508,448,60,-74,
252445,Vilagrassa,58,35,23,2,0,2,9,2,7,32,
172235,Vilajuïga,40,53,-13,8,4,4,12,26,-14,-23,
431750,Vilalba dels Arcs,5,15,-10,2,0,2,4,0,4,-4,
083067,Vilalba Sasserra,83,69,14,10,5,5,11,0,11,30,
252458,Vilaller,36,26,10,11,3,8,14,3,11,29,
172240,Vilallonga de Ter,11,13,-2,3,2,1,1,0,1,0,
431665,Vilallonga del Camp,141,126,15,10,15,-5,32,4,28,38,
172253,Vilamacolum,27,25,2,1,0,1,29,0,29,32,
172266,Vilamalla,68,55,13,5,8,-3,10,4,6,16,
172272,Vilamaniscle,24,34,-10,2,2,0,4,0,4,-6,
252477,Vilamòs,37,15,22,5,6,-1,9,0,9,30,
172288,Vilanant,22,24,-2,0,1,-1,2,2,0,-3,
431671,Vilanova d'Escornalbou,22,27,-5,1,3,-2,5,0,5,-2,
252483,Vilanova de Bellpuig,48,41,7,6,3,3,19,4,15,25,
252496,Vilanova de l'Aguda,3,4,-1,0,0,0,0,0,0,-1,
252542,Vilanova de la Barca,34,27,7,11,11,0,25,49,-24,-17,
252509,Vilanova de Meià,10,16,-6,0,0,0,6,1,5,-1,
431687,Vilanova de Prades,5,6,-1,0,0,0,0,0,0,-1,
083036,Vilanova de Sau,8,16,-8,0,0,0,1,1,0,-8,
252516,Vilanova de Segrià,57,29,28,2,6,-4,4,1,3,27,
083020,Vilanova del Camí,440,427,13,52,39,13,80,16,64,90,
089024,Vilanova del Vallès,269,251,18,19,18,1,41,9,32,51,
083073,Vilanova i la Geltrú,2423,1985,438,456,436,20,833,781,52,510,
431690,Vilaplana,18,24,-6,1,1,0,3,0,3,-3,
431704,Vila-rodona,59,58,1,2,5,-3,15,8,7,5,
172305,Vila-sacra,68,26,42,3,2,1,9,3,6,49,
252521,Vila-sana,42,29,13,3,2,1,15,0,15,29,
431711,Vila-seca,809,886,-77,203,211,-8,334,149,185,100,
082140,Vilassar de Dalt,338,344,-6,29,33,-4,70,13,57,47,
082191,Vilassar de Mar,887,855,32,69,133,-64,171,40,131,99,
172229,Vilaür,10,3,7,0,0,0,1,0,1,8,
431726,Vilaverd,28,40,-12,2,2,0,6,0,6,-6,
431732,"Vilella Alta, la",4,2,2,0,2,-2,1,0,1,1,
431747,"Vilella Baixa, la",9,14,-5,2,0,2,1,0,1,-2,
172333,Vilobí d'Onyar,149,116,33,10,8,2,50,15,35,70,
083041,Vilobí del Penedès,59,59,0,4,2,2,11,3,8,10,
172327,Vilopriu,15,15,0,3,3,0,0,0,0,0,
252537,"Vilosell, el",9,10,-1,2,1,1,3,1,2,2,
431763,Vimbodí i Poblet,33,51,-18,5,1,4,2,2,0,-14,
252555,Vinaixa,11,20,-9,2,1,1,0,1,-1,-9,
431779,Vinebre,10,18,-8,1,1,0,7,1,6,-2,
431785,Vinyols i els Arcs,193,123,70,23,16,7,24,6,18,95,
083089,Viver i Serrateix,7,2,5,0,0,0,0,1,-1,4,
430521,Xerta,40,48,-8,4,7,-3,20,1,19,8,

