Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
259078,Torrefeta i Florejacs,16,34,-18,0,2,-2,4,0,4,-16
252304,Torregrossa,44,51,-7,9,5,4,17,3,14,11
252311,Torrelameu,25,23,2,3,4,-1,14,0,14,15
082877,Torrelavit,48,48,0,2,3,-1,7,1,6,5
082883,Torrelles de Foix,187,164,23,34,13,21,41,12,29,73
082896,Torrelles de Llobregat,260,184,76,42,45,-3,26,36,-10,63
171978,Torrent,8,3,5,0,2,-2,1,0,1,4
252326,Torres de Segre,68,68,0,17,12,5,52,24,28,33
252332,Torre-serona,6,17,-11,1,1,0,3,1,2,-9
171984,Torroella de Fluvià,54,53,1,2,8,-6,15,0,15,10
171997,Torroella de Montgrí,393,461,-68,109,98,11,284,350,-66,-123
431541,Torroja del Priorat,6,4,2,0,0,0,2,2,0,2
172001,Tortellà,30,17,13,5,0,5,4,2,2,20
431554,Tortosa,614,929,-315,251,392,-141,505,1421,-916,-1372
172018,Toses,8,9,-1,2,0,2,0,0,0,1
172023,Tossa de Mar,141,194,-53,53,61,-8,86,14,72,11
252347,Tremp,217,215,2,126,90,36,65,34,31,69
172044,Ullà,78,97,-19,7,15,-8,39,61,-22,-49
082900,Ullastrell,87,77,10,3,7,-4,1,3,-2,4
172057,Ullastret,17,15,2,0,0,0,3,0,3,5
431567,Ulldecona,132,138,-6,97,146,-49,122,44,78,23
431573,Ulldemolins,30,28,2,1,7,-6,2,0,2,-2
172039,Ultramort,16,5,11,0,0,0,1,0,1,12
172060,Urús,8,4,4,1,1,0,4,0,4,8
082917,Vacarisses,281,247,34,16,38,-22,17,7,10,22
170144,"Vajol, la",7,10,-3,0,0,0,2,0,2,-1
172076,"Vall d'en Bas, la",112,74,38,4,4,0,7,3,4,42
172082,"Vall de Bianya, la",57,62,-5,0,6,-6,9,1,8,-3
250432,"Vall de Boí, la",40,53,-13,14,9,5,10,13,-3,-11
259010,Vall de Cardós,14,15,-1,1,1,0,5,3,2,1
082922,Vallbona d'Anoia,42,50,-8,6,3,3,4,5,-1,-6
252385,Vallbona de les Monges,16,9,7,0,0,0,0,1,-1,6
082938,Vallcebre,16,11,5,0,1,-1,0,0,0,4
431589,Vallclara,2,3,-1,0,1,-1,0,0,0,-2
252402,Vallfogona de Balaguer,76,67,9,5,4,1,12,6,6,16
171707,Vallfogona de Ripollès,18,9,9,0,0,0,3,0,3,12
431592,Vallfogona de Riucorb,9,7,2,0,1,-1,1,0,1,2
082943,Vallgorguina,210,124,86,8,1,7,11,4,7,100
082956,Vallirana,579,488,91,76,102,-26,79,66,13,78
172095,Vall-llobrega,46,30,16,1,1,0,2,0,2,18
431606,Vallmoll,91,90,1,6,18,-12,15,4,11,0
082969,Vallromanes,143,87,56,2,17,-15,23,5,18,59
431613,Valls,708,859,-151,168,202,-34,381,179,202,17
259062,"Valls d'Aguilar, les",14,12,2,0,0,0,1,2,-1,1
252398,"Valls de Valira, les",29,26,3,2,6,-4,11,8,3,2
431628,Vandellòs i l'Hospitalet de l'Infant,283,215,68,61,56,5,113,94,19,92
259097,"Vansa i Fórnols, la",13,3,10,0,3,-3,0,1,-1,6
082975,Veciana,4,3,1,0,0,0,0,0,0,1
431634,"Vendrell, el",1860,1709,151,302,358,-56,307,206,101,196
172109,Ventalló,44,53,-9,2,3,-1,7,0,7,-3
252424,Verdú,33,45,-12,2,1,1,10,4,6,-5
172116,Verges,45,45,0,3,4,-1,6,1,5,4
431649,Vespella de Gaià,35,27,8,4,0,4,2,4,-2,10
082981,Vic,1358,1450,-92,288,300,-12,758,412,346,242
172121,Vidrà,1,8,-7,0,1,-1,3,1,2,-6
172137,Vidreres,481,379,102,43,53,-10,84,40,44,136
252430,Vielha e Mijaran,212,218,-6,153,234,-81,100,115,-15,-102
431652,Vilabella,28,19,9,5,2,3,7,1,6,18
172142,Vilabertran,45,25,20,1,0,1,7,4,3,24
172155,Vilablareix,69,66,3,5,7,-2,5,5,0,1
082994,Vilada,18,17,1,0,0,0,0,0,0,1
172174,Viladamat,23,27,-4,0,2,-2,1,1,0,-6
172168,Viladasens,8,8,0,0,0,0,2,0,2,2
083015,Viladecans,2120,1896,224,444,507,-63,431,232,199,360
083008,Viladecavalls,293,307,-14,34,44,-10,18,21,-3,-27
172180,Vilademuls,22,43,-21,2,5,-3,2,0,2,-22
172207,Viladrau,42,47,-5,4,7,-3,7,5,2,-6
172214,Vilafant,267,262,5,16,28,-12,13,3,10,3
083054,Vilafranca del Penedès,1487,1479,8,264,320,-56,489,803,-314,-362
252445,Vilagrassa,28,17,11,0,3,-3,0,2,-2,6
172235,Vilajuïga,50,45,5,3,5,-2,12,0,12,15
431750,Vilalba dels Arcs,11,11,0,3,0,3,3,2,1,4
083067,Vilalba Sasserra,83,50,33,6,5,1,3,0,3,37
252458,Vilaller,17,24,-7,3,13,-10,5,3,2,-15
172240,Vilallonga de Ter,28,32,-4,1,0,1,1,0,1,-2
431665,Vilallonga del Camp,162,65,97,6,9,-3,17,23,-6,88
172253,Vilamacolum,28,23,5,5,4,1,2,5,-3,3
172266,Vilamalla,55,105,-50,5,4,1,5,7,-2,-51
172272,Vilamaniscle,14,5,9,0,0,0,0,0,0,9
252477,Vilamòs,19,5,14,20,3,17,1,4,-3,28
172288,Vilanant,27,12,15,0,2,-2,0,2,-2,11
431671,Vilanova d'Escornalbou,36,28,8,1,1,0,9,0,9,17
252483,Vilanova de Bellpuig,35,27,8,4,2,2,16,5,11,21
252496,Vilanova de l'Aguda,2,1,1,0,0,0,0,0,0,1
252542,Vilanova de la Barca,58,50,8,4,17,-13,38,69,-31,-36
252509,Vilanova de Meià,10,8,2,5,3,2,3,7,-4,0
431687,Vilanova de Prades,10,16,-6,1,0,1,2,0,2,-3
083036,Vilanova de Sau,10,18,-8,1,3,-2,2,1,1,-9
252516,Vilanova de Segrià,60,38,22,10,3,7,2,15,-13,16
083020,Vilanova del Camí,499,539,-40,47,87,-40,98,87,11,-69
089024,Vilanova del Vallès,251,165,86,17,11,6,19,13,6,98
083073,Vilanova i la Geltrú,2422,2059,363,500,559,-59,641,423,218,522
431690,Vilaplana,32,23,9,5,1,4,1,0,1,14
431704,Vila-rodona,55,71,-16,9,9,0,14,3,11,-5
172305,Vila-sacra,41,20,21,6,3,3,3,1,2,26
252521,Vila-sana,19,14,5,3,4,-1,3,3,0,4
431711,Vila-seca,1113,960,153,306,329,-23,397,226,171,301
082140,Vilassar de Dalt,378,351,27,34,47,-13,35,10,25,39
082191,Vilassar de Mar,866,777,89,115,107,8,184,190,-6,91
172229,Vilaür,9,8,1,0,0,0,2,0,2,3
431726,Vilaverd,30,24,6,4,2,2,4,2,2,10
431732,"Vilella Alta, la",3,2,1,0,0,0,4,0,4,5
431747,"Vilella Baixa, la",9,8,1,1,0,1,2,0,2,4
172333,Vilobí d'Onyar,124,131,-7,39,17,22,23,7,16,31
083041,Vilobí del Penedès,62,48,14,1,3,-2,8,4,4,16
172327,Vilopriu,15,29,-14,5,6,-1,3,0,3,-12
252537,"Vilosell, el",10,14,-4,1,0,1,0,0,0,-3
431763,Vimbodí i Poblet,24,51,-27,2,4,-2,2,5,-3,-32
252555,Vinaixa,11,17,-6,4,0,4,6,1,5,3
431779,Vinebre,22,20,2,2,2,0,3,15,-12,-10
431785,Vinyols i els Arcs,124,87,37,10,8,2,33,13,20,59
083089,Viver i Serrateix,8,5,3,0,0,0,3,0,3,6
430521,Xerta,38,34,4,9,4,5,7,3,4,13

