Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
171002,Masarac,16,28,-12,1,0,1,2,0,2,-9
430786,Masdenverge,49,42,7,3,5,-2,3,37,-34,-29
081167,"Masies de Roda, les",31,29,2,2,4,-2,0,1,-1,-1
081173,"Masies de Voltregà, les",115,89,26,7,13,-6,3,1,2,22
430799,Masllorenç,33,37,-4,0,6,-6,2,1,1,-9
081189,"Masnou, el",963,868,95,111,140,-29,124,129,-5,61
430803,"Masó, la",9,9,0,0,0,0,0,0,0,0
430810,Maspujols,37,24,13,2,8,-6,2,0,2,9
081192,Masquefa,402,379,23,54,61,-7,28,66,-38,-22
430825,"Masroig, el",16,20,-4,3,1,2,4,0,4,2
251312,Massalcoreig,20,14,6,10,8,2,8,9,-1,7
171019,Massanes,63,66,-3,1,1,0,6,5,1,-2
251327,Massoteres,5,4,1,0,1,-1,0,2,-2,-2
081206,Matadepera,392,343,49,27,45,-18,19,31,-12,19
081213,Mataró,2940,2991,-51,849,878,-29,1211,1172,39,-41
081228,Mediona,102,132,-30,8,7,1,8,12,-4,-33
251348,Menàrguens,18,33,-15,27,4,23,9,7,2,10
170998,Meranges,8,5,3,0,3,-3,0,2,-2,-2
171058,Mieres,11,17,-6,0,1,-1,0,0,0,-7
430831,"Milà, el",6,3,3,0,0,0,1,0,1,4
251351,Miralcamp,28,45,-17,1,8,-7,9,6,3,-21
430846,Miravet,18,25,-7,3,6,-3,7,5,2,-8
081385,Moià,238,222,16,22,33,-11,25,46,-21,-16
430859,"Molar, el",6,11,-5,0,0,0,1,0,1,-4
081234,Molins de Rei,752,651,101,92,115,-23,148,135,13,91
251370,Mollerussa,467,444,23,105,150,-45,156,176,-20,-42
171061,Mollet de Peralada,21,13,8,2,1,1,1,0,1,10
081249,Mollet del Vallès,1650,1788,-138,274,310,-36,425,667,-242,-416
171077,Molló,11,28,-17,4,1,3,1,1,0,-14
251364,"Molsosa, la",0,3,-3,0,0,0,1,0,1,-2
081287,Monistrol de Calders,27,15,12,1,2,-1,0,0,0,11
081271,Monistrol de Montserrat,150,184,-34,22,19,3,8,17,-9,-40
171096,Montagut i Oix,59,52,7,5,5,0,5,0,5,12
430862,Montblanc,189,210,-21,23,33,-10,42,34,8,-23
430884,Montbrió del Camp,190,189,1,13,16,-3,8,21,-13,-15
081252,Montcada i Reixac,1426,1414,12,174,199,-25,316,654,-338,-351
081304,Montclar,2,3,-1,0,0,0,0,0,0,-1
251399,Montellà i Martinet,18,43,-25,7,6,1,2,7,-5,-29
081311,Montesquiu,24,42,-18,8,5,3,2,1,1,-14
251403,Montferrer i Castellbò,63,53,10,5,3,2,11,19,-8,4
430897,Montferri,26,30,-4,3,4,-1,4,1,3,-2
251386,Montgai,13,30,-17,1,1,0,3,0,3,-14
081265,Montgat,588,452,136,67,60,7,50,33,17,160
081326,Montmajor,18,9,9,1,0,1,2,0,2,12
081332,Montmaneu,1,3,-2,0,1,-1,0,0,0,-3
430901,"Montmell, el",100,152,-52,4,2,2,6,4,2,-48
081350,Montmeló,289,300,-11,47,51,-4,45,35,10,-5
251425,Montoliu de Lleida,23,12,11,1,2,-1,4,3,1,11
251410,Montoliu de Segarra,2,3,-1,0,1,-1,0,0,0,-2
251431,Montornès de Segarra,6,7,-1,0,0,0,0,0,0,-1
081363,Montornès del Vallès,561,596,-35,83,88,-5,133,141,-8,-48
430918,Mont-ral,4,10,-6,2,0,2,0,0,0,-4
171100,Mont-ras,44,71,-27,6,7,-1,6,15,-9,-37
430923,Mont-roig del Camp,631,711,-80,117,142,-25,239,149,90,-15
081379,Montseny,32,23,9,3,0,3,0,0,0,12
430939,Móra d'Ebre,165,136,29,50,47,3,40,92,-52,-20
430944,Móra la Nova,116,104,12,11,25,-14,27,12,15,13
430957,"Morell, el",209,204,5,16,12,4,22,14,8,17
430960,"Morera de Montsant, la",8,5,3,0,1,-1,0,2,-2,0
081290,Muntanyola,32,25,7,1,1,0,1,0,1,8
081398,Mura,9,7,2,3,2,1,1,0,1,4
251459,Nalec,1,9,-8,0,0,0,0,0,0,-8
250254,Naut Aran,38,45,-7,30,34,-4,14,3,11,0
081402,Navarcles,219,160,59,22,16,6,11,26,-15,50
081419,Navàs,192,206,-14,13,29,-16,26,23,3,-27
171117,Navata,76,63,13,5,4,1,13,23,-10,4
251462,Navès,11,2,9,1,0,1,1,2,-1,9
081424,"Nou de Berguedà, la",4,2,2,1,0,1,0,1,-1,2
430976,"Nou de Gaià, la",21,30,-9,3,3,0,2,4,-2,-11
430982,Nulles,30,27,3,0,2,-2,2,2,0,1
251484,Odèn,6,5,1,0,1,-1,4,4,0,0
081430,Òdena,183,189,-6,22,12,10,7,16,-9,-5
171122,Ogassa,5,12,-7,2,0,2,0,0,0,-5
081458,Olèrdola,176,196,-20,8,18,-10,12,19,-7,-37
081461,Olesa de Bonesvalls,86,85,1,5,4,1,3,6,-3,-1
081477,Olesa de Montserrat,778,821,-43,116,149,-33,102,238,-136,-212
251497,Oliana,52,49,3,7,9,-2,16,12,4,5
251500,Oliola,10,3,7,0,0,0,1,0,1,8
251517,Olius,34,33,1,3,2,1,2,11,-9,-7
081483,Olivella,215,231,-16,17,24,-7,51,47,4,-19
081496,Olost,36,30,6,3,2,1,4,0,4,11
171143,Olot,904,825,79,151,177,-26,304,206,98,151
251522,"Oluges, les",3,4,-1,0,0,0,0,0,0,-1
081445,Olvan,38,47,-9,0,1,-1,2,2,0,-10
251538,"Omellons, els",6,6,0,0,0,0,0,0,0,0
251543,"Omells de na Gaia, els",2,2,0,0,0,0,0,1,-1,-1
171156,Ordis,7,7,0,0,0,0,1,1,0,0
251556,Organyà,14,20,-6,0,7,-7,6,7,-1,-14
081509,Orís,21,4,17,2,0,2,0,0,0,19
081516,Oristà,13,12,1,0,0,0,2,0,2,3
081521,Orpí,3,9,-6,3,3,0,0,0,0,-6
081537,Òrrius,47,25,22,7,4,3,1,0,1,26
251569,Os de Balaguer,49,50,-1,6,9,-3,4,4,0,-4
171169,Osor,25,27,-2,4,1,3,1,1,0,1
251575,Ossó de Sió,2,5,-3,1,3,-2,0,0,0,-5
081542,Pacs del Penedès,48,38,10,2,4,-2,2,2,0,8
081555,Palafolls,464,470,-6,46,54,-8,32,49,-17,-31
171175,Palafrugell,628,584,44,111,153,-42,204,247,-43,-41
171181,Palamós,689,685,4,159,130,29,166,187,-21,12
251581,"Palau d'Anglesola, el",53,86,-33,7,11,-4,10,17,-7,-44
171194,Palau de Santa Eulàlia,7,12,-5,1,1,0,1,0,1,-4
171215,Palau-sator,17,14,3,1,1,0,2,0,2,5
171208,Palau-saverdera,92,66,26,8,18,-10,31,32,-1,15
081568,Palau-solità i Plegamans,563,508,55,46,52,-6,40,75,-35,14
431009,"Pallaresos, els",142,149,-7,16,16,0,7,2,5,-2
081574,Pallejà,413,379,34,57,52,5,31,67,-36,3
430995,"Palma d'Ebre, la",7,6,1,0,2,-2,0,0,0,-1
089058,"Palma de Cervelló, la",112,127,-15,10,15,-5,22,10,12,-8
171236,Palol de Revardit,16,16,0,2,2,0,0,0,0,0
171241,Pals,97,109,-12,16,4,12,25,25,0,0
081580,"Papiol, el",153,162,-9,27,23,4,17,28,-11,-16
171254,Pardines,3,3,0,0,0,0,0,0,0,0
081593,Parets del Vallès,709,643,66,87,100,-13,89,93,-4,49
171267,Parlavà,26,15,11,0,1,-1,0,0,0,10
431016,Passanant i Belltall,16,7,9,0,0,0,0,1,-1,8
171289,Pau,23,23,0,0,1,-1,14,27,-13,-14
431021,Paüls,8,8,0,1,4,-3,3,2,1,-2
171292,Pedret i Marzà,12,8,4,0,0,0,0,9,-9,-5
251641,Penelles,15,12,3,5,3,2,3,6,-3,2
171306,"Pera, la",38,14,24,4,0,4,2,2,0,28
081607,Perafita,12,19,-7,0,3,-3,1,0,1,-9
431037,Perafort,51,50,1,9,3,6,6,4,2,9
171328,Peralada,76,101,-25,13,13,0,15,4,11,-14
251654,Peramola,8,11,-3,0,1,-1,0,1,-1,-5
431042,"Perelló, el",69,55,14,11,32,-21,41,41,0,-7
081614,Piera,649,662,-13,67,93,-26,27,83,-56,-95
431055,"Piles, les",13,13,0,6,5,1,2,0,2,3
081635,Pineda de Mar,1195,1086,109,164,166,-2,217,484,-267,-160
431068,"Pinell de Brai, el",11,21,-10,3,3,0,1,5,-4,-14
251667,Pinell de Solsonès,0,5,-5,0,0,0,2,1,1,-4
251673,Pinós,21,12,9,1,0,1,1,1,0,10
431074,Pira,10,18,-8,2,0,2,0,0,0,-6
431080,"Pla de Santa Maria, el",87,83,4,10,11,-1,8,5,3,6
081640,"Pla del Penedès, el",86,54,32,6,6,0,6,5,1,33
171334,"Planes d'Hostoles, les",59,51,8,5,11,-6,2,3,-1,1
171349,Planoles,23,21,2,0,1,-1,0,1,-1,0
259118,"Plans de Sió, els",22,19,3,3,3,0,0,1,-1,2
251689,"Poal, el",21,22,-1,3,0,3,9,1,8,10
251692,"Pobla de Cérvoles, la",12,24,-12,1,0,1,0,1,-1,-12
081653,"Pobla de Claramunt, la",117,125,-8,4,3,1,3,27,-24,-31
081666,"Pobla de Lillet, la",19,41,-22,2,2,0,2,0,2,-20
431093,"Pobla de Mafumet, la",376,215,161,50,28,22,10,25,-15,168
431107,"Pobla de Massaluca, la",2,12,-10,0,0,0,2,3,-1,-11
431114,"Pobla de Montornès, la",158,202,-44,20,14,6,18,6,12,-26
251713,"Pobla de Segur, la",103,112,-9,9,21,-12,14,34,-20,-41
431129,Poboleda,7,5,2,2,1,1,3,7,-4,-1
081672,Polinyà,327,306,21,43,41,2,13,24,-11,12
431135,"Pont d'Armentera, el",12,26,-14,0,3,-3,1,0,1,-16
250306,"Pont de Bar, el",6,11,-5,0,3,-3,0,0,0,-8
171352,Pont de Molins,45,37,8,0,0,0,4,15,-11,-3
251734,"Pont de Suert, el",46,93,-47,35,29,6,14,4,10,-31
081825,"Pont de Vilomara i Rocafort, el",148,157,-9,23,8,15,11,4,7,13
431418,Pontils,9,6,3,1,3,-2,1,0,1,2
081688,Pontons,49,73,-24,0,1,-1,3,3,0,-25
171365,Pontós,20,14,6,2,0,2,2,1,1,9
251728,Ponts,82,61,21,14,13,1,24,31,-7,15
171371,Porqueres,174,158,16,7,16,-9,19,15,4,11
431140,Porrera,14,18,-4,1,0,1,1,3,-2,-5
171404,"Port de la Selva, el",35,38,-3,2,3,-1,11,9,2,-2
171387,Portbou,47,39,8,15,15,0,7,79,-72,-64
251749,"Portella, la",23,36,-13,9,8,1,15,19,-4,-16
431153,Pradell de la Teixeta,0,9,-9,0,0,0,0,1,-1,-10
431166,Prades,22,43,-21,1,2,-1,1,7,-6,-28
431172,Prat de Comte,7,9,-2,0,0,0,1,0,1,-1
081691,"Prat de Llobregat, el",1325,1529,-204,422,440,-18,296,535,-239,-461
431188,Pratdip,27,50,-23,4,5,-1,20,2,18,-6
081712,Prats de Lluçanès,60,80,-20,3,12,-9,2,11,-9,-38
081705,"Prats de Rei, els",15,29,-14,1,1,0,0,1,-1,-15
251752,Prats i Sansor,6,22,-16,1,2,-1,0,8,-8,-25
251765,Preixana,17,9,8,0,4,-4,0,0,0,4
251771,Preixens,17,19,-2,0,1,-1,0,2,-2,-5
082303,Premià de Dalt,495,473,22,60,50,10,44,30,14,46
081727,Premià de Mar,1185,1033,152,157,162,-5,223,255,-32,115
171390,"Preses, les",81,83,-2,0,2,-2,5,8,-3,-7
251790,Prullans,7,14,-7,0,0,0,2,1,1,-6
171411,Puigcerdà,348,328,20,71,98,-27,85,60,25,18
081748,Puigdàlber,13,18,-5,0,1,-1,0,0,0,-6
251804,Puiggròs,14,14,0,0,1,-1,0,0,0,-1
431191,Puigpelat,61,61,0,3,3,0,4,0,4,4
081751,Puig-reig,149,149,0,7,14,-7,11,19,-8,-15
251811,Puigverd d'Agramunt,5,9,-4,0,0,0,2,0,2,-2
251826,Puigverd de Lleida,32,50,-18,4,8,-4,13,9,4,-18
081764,Pujalt,9,1,8,0,3,-3,0,0,0,5
081770,"Quar, la",3,7,-4,0,0,0,0,0,0,-4
171426,Quart,187,142,45,11,12,-1,7,8,-1,43
170433,Queralbs,3,6,-3,0,0,0,0,0,0,-3
431205,Querol,43,50,-7,4,1,3,6,0,6,2
171432,Rabós,11,11,0,0,1,-1,3,0,3,2
081786,Rajadell,27,30,-3,0,5,-5,0,3,-3,-11
431212,Rasquera,15,17,-2,0,3,-3,2,3,-1,-6
171447,Regencós,15,12,3,0,1,-1,3,1,2,4
081799,Rellinars,34,54,-20,0,5,-5,1,0,1,-24
431227,Renau,8,4,4,0,1,-1,0,0,0,3
431233,Reus,2310,2561,-251,592,729,-137,617,1583,-966,-1354
251832,Rialp,35,51,-16,9,5,4,1,0,1,-11
431248,"Riba, la",26,36,-10,2,0,2,2,7,-5,-13
431251,Riba-roja d'Ebre,24,27,-3,8,7,1,2,37,-35,-37
259059,Ribera d'Ondara,17,10,7,0,2,-2,1,0,1,6
251850,Ribera d'Urgellet,49,53,-4,6,5,1,15,15,0,-3
171450,Ribes de Freser,61,68,-7,6,3,3,5,9,-4,-8
171463,Riells i Viabrea,259,221,38,23,23,0,14,11,3,41
431264,"Riera de Gaià, la",105,84,21,13,8,5,9,5,4,30
251863,Riner,9,13,-4,0,0,0,1,0,1,-3
171479,Ripoll,219,252,-33,36,46,-10,65,41,24,-19
081803,Ripollet,1374,1323,51,210,226,-16,349,476,-127,-92
259139,Riu de Cerdanya,4,11,-7,0,0,0,0,0,0,-7
171485,Riudarenes,125,143,-18,13,18,-5,7,1,6,-17
171498,Riudaura,26,16,10,2,0,2,0,0,0,12
431270,Riudecanyes,53,55,-2,2,4,-2,11,5,6,2
431286,Riudecols,52,70,-18,0,2,-2,4,9,-5,-25
171501,Riudellots de la Selva,66,91,-25,9,7,2,24,27,-3,-26
431299,Riudoms,265,193,72,22,17,5,38,54,-16,61
171518,Riumors,24,24,0,3,4,-1,3,0,3,2
081810,"Roca del Vallès, la",471,408,63,39,41,-2,28,24,4,65
431303,Rocafort de Queralt,7,15,-8,0,0,0,1,0,1,-7
431310,Roda de Berà,356,369,-13,40,55,-15,48,43,5,-23
081831,Roda de Ter,171,188,-17,28,15,13,27,35,-8,-12
431325,Rodonyà,37,18,19,5,1,4,1,5,-4,19
431331,Roquetes,320,308,12,30,46,-16,67,81,-14,-18
171523,Roses,504,589,-85,167,214,-47,410,560,-150,-282
251898,Rosselló,128,133,-5,28,38,-10,18,64,-46,-61
431346,"Rourell, el",19,20,-1,1,0,1,0,0,0,0
081846,Rubí,2100,2109,-9,451,503,-52,455,687,-232,-293
081859,Rubió,24,11,13,0,0,0,0,0,0,13
171539,Rupià,19,16,3,0,0,0,1,0,1,4
089019,Rupit i Pruit,20,16,4,0,0,0,0,0,0,4
081878,Sabadell,5539,4810,729,1200,1189,11,1569,2449,-880,-140
081884,Sagàs,6,9,-3,0,0,0,0,0,0,-3
251902,Salàs de Pallars,13,18,-5,0,0,0,0,0,0,-5
081901,Saldes,10,22,-12,1,2,-1,0,1,-1,-14
171544,Sales de Llierca,4,7,-3,0,1,-1,4,0,4,0
081918,Sallent,150,148,2,36,21,15,18,35,-17,0
431359,Salomó,25,9,16,0,0,0,9,2,7,23
439057,Salou,1236,1333,-97,495,484,11,703,820,-117,-203
171557,Salt,1408,1643,-235,187,244,-57,494,680,-186,-478
251919,Sanaüja,11,18,-7,2,0,2,2,5,-3,-8
081944,Sant Adrià de Besòs,1946,1760,186,304,245,59,394,375,19,264
081957,Sant Agustí de Lluçanès,2,4,-2,0,0,0,0,0,0,-2
081960,Sant Andreu de la Barca,967,977,-10,157,174,-17,146,323,-177,-204
081976,Sant Andreu de Llavaneres,586,503,83,66,63,3,82,146,-64,22
171576,Sant Andreu Salou,11,8,3,0,0,0,0,0,0,3
171833,Sant Aniol de Finestres,12,19,-7,2,1,1,1,1,0,-6
081982,Sant Antoni de Vilamajor,358,314,44,15,31,-16,22,30,-8,20
081995,Sant Bartomeu del Grau,45,48,-3,1,1,0,1,10,-9,-12
082009,Sant Boi de Llobregat,2461,2327,134,499,496,3,487,847,-360,-223
082016,Sant Boi de Lluçanès,50,20,30,0,2,-2,0,2,-2,26
431362,Sant Carles de la Ràpita,483,346,137,190,192,-2,121,219,-98,37
082037,Sant Cebrià de Vallalta,156,211,-55,15,16,-1,18,19,-1,-57
082021,Sant Celoni,623,664,-41,88,104,-16,104,138,-34,-91
082042,Sant Climent de Llobregat,127,125,2,11,13,-2,8,6,2,2
171582,Sant Climent Sescebes,45,39,6,29,24,5,6,0,6,17
082055,Sant Cugat del Vallès,3318,2576,742,603,578,25,993,1162,-169,598
082068,Sant Cugat Sesgarrigues,40,45,-5,6,3,3,0,2,-2,-4
251961,Sant Esteve de la Sarga,3,3,0,0,3,-3,2,0,2,-1
082074,Sant Esteve de Palautordera,136,132,4,8,12,-4,9,22,-13,-13
082080,Sant Esteve Sesrovires,321,320,1,40,40,0,22,32,-10,-9
171595,Sant Feliu de Buixalleu,32,37,-5,1,3,-2,1,1,0,-7
082107,Sant Feliu de Codines,302,336,-34,26,30,-4,23,90,-67,-105
171609,Sant Feliu de Guíxols,785,741,44,159,168,-9,412,552,-140,-105
082114,Sant Feliu de Llobregat,1209,1155,54,209,254,-45,256,272,-16,-7
171616,Sant Feliu de Pallerols,51,33,18,3,3,0,10,15,-5,13
082129,Sant Feliu Sasserra,13,28,-15,1,0,1,0,0,0,-14
171621,Sant Ferriol,39,20,19,0,0,0,0,10,-10,9
082093,Sant Fost de Campsentelles,515,346,169,43,42,1,17,50,-33,137
082135,Sant Fruitós de Bages,304,346,-42,26,27,-1,19,22,-3,-46
171637,Sant Gregori,148,156,-8,10,11,-1,10,8,2,-7
251924,Sant Guim de Freixenet,41,46,-5,5,4,1,8,3,5,1
251977,Sant Guim de la Plana,5,12,-7,0,0,0,2,0,2,-5
171642,Sant Hilari Sacalm,155,139,16,15,20,-5,25,60,-35,-24
082153,Sant Hipòlit de Voltregà,121,191,-70,8,2,6,16,20,-4,-68
081939,Sant Iscle de Vallalta,59,78,-19,3,2,1,7,3,4,-14
439023,Sant Jaume d'Enveja,118,101,17,10,13,-3,22,41,-19,-5
082166,Sant Jaume de Frontanyà,0,0,0,0,1,-1,0,0,0,-1
171655,Sant Jaume de Llierca,70,54,16,0,0,0,8,8,0,16
431378,Sant Jaume dels Domenys,130,188,-58,7,11,-4,9,13,-4,-66
171674,Sant Joan de les Abadesses,84,81,3,8,9,-1,3,3,0,2
171680,Sant Joan de Mollet,25,34,-9,9,1,8,0,0,0,-1
082188,Sant Joan de Vilatorrada,328,302,26,45,41,4,50,132,-82,-52
082172,Sant Joan Despí,1229,1081,148,181,156,25,173,221,-48,125
171851,Sant Joan les Fonts,140,96,44,7,22,-15,11,14,-3,26
171668,Sant Jordi Desvalls,35,34,1,8,1,7,6,1,5,13
089030,Sant Julià de Cerdanyola,12,16,-4,0,0,0,0,0,0,-4
171693,Sant Julià de Ramis,169,227,-58,8,12,-4,17,24,-7,-69
082205,Sant Julià de Vilatorta,110,79,31,7,2,5,3,3,0,36
179032,Sant Julià del Llor i Bonmatí,64,76,-12,4,2,2,9,4,5,-5
082212,Sant Just Desvern,770,572,198,87,93,-6,158,242,-84,108
082227,Sant Llorenç d'Hortons,95,98,-3,5,13,-8,16,16,0,-11
171714,Sant Llorenç de la Muga,9,18,-9,0,1,-1,3,1,2,-8
251930,Sant Llorenç de Morunys,34,29,5,4,5,-1,5,11,-6,-2
082233,Sant Llorenç Savall,95,117,-22,7,6,1,6,3,3,-18
082251,Sant Martí d'Albars,4,3,1,0,0,0,0,0,0,1
082248,Sant Martí de Centelles,76,82,-6,3,5,-2,6,7,-1,-9
171729,Sant Martí de Llémena,41,30,11,3,4,-1,2,0,2,12
259025,Sant Martí de Riucorb,22,17,5,2,0,2,4,3,1,8
082264,Sant Martí de Tous,43,44,-1,0,3,-3,0,5,-5,-9
082270,Sant Martí Sarroca,140,167,-27,20,24,-4,11,7,4,-27
082286,Sant Martí Sesgueioles,28,12,16,2,1,1,0,1,-1,16
171735,Sant Martí Vell,16,15,1,3,2,1,1,0,1,3
082299,Sant Mateu de Bages,23,13,10,3,0,3,1,1,0,13
171740,Sant Miquel de Campmajor,15,3,12,0,0,0,0,0,0,12
171753,Sant Miquel de Fluvià,72,52,20,4,5,-1,6,5,1,20
171766,Sant Mori,8,19,-11,0,2,-2,4,2,2,-11
171772,Sant Pau de Segúries,45,49,-4,2,2,0,3,0,3,-1
082310,Sant Pere de Ribes,1176,1180,-4,226,274,-48,288,113,175,123
082325,Sant Pere de Riudebitlles,103,95,8,6,5,1,5,1,4,13
082331,Sant Pere de Torelló,89,77,12,3,13,-10,9,8,1,3
082346,Sant Pere de Vilamajor,198,235,-37,18,15,3,16,24,-8,-42
171788,Sant Pere Pescador,75,87,-12,19,15,4,52,78,-26,-34
081897,Sant Pere Sallavinera,4,6,-2,0,0,0,0,0,0,-2
082359,Sant Pol de Mar,199,222,-23,28,22,6,47,28,19,2
082362,Sant Quintí de Mediona,60,133,-73,4,1,3,18,18,0,-70
082378,Sant Quirze de Besora,59,67,-8,3,3,0,7,3,4,-4
082384,Sant Quirze del Vallès,700,620,80,64,76,-12,79,75,4,72
082397,Sant Quirze Safaja,48,60,-12,1,2,-1,0,0,0,-13
251945,Sant Ramon,5,25,-20,2,3,-1,6,8,-2,-23
082401,Sant Sadurní d'Anoia,334,349,-15,52,64,-12,47,66,-19,-46
082418,Sant Sadurní d'Osormort,2,5,-3,0,1,-1,0,0,0,-4
080983,Sant Salvador de Guardiola,148,147,1,19,19,0,40,36,4,5
082628,Sant Vicenç de Castellet,418,440,-22,53,70,-17,47,77,-30,-69
082649,Sant Vicenç de Montalt,377,305,72,25,22,3,63,50,13,88
082652,Sant Vicenç de Torelló,58,83,-25,6,1,5,4,18,-14,-34
082634,Sant Vicenç dels Horts,987,950,37,148,183,-35,125,246,-121,-119
431384,Santa Bàrbara,100,102,-2,24,23,1,17,65,-48,-49
082439,Santa Cecília de Voltregà,6,9,-3,0,0,0,0,0,0,-3
082444,Santa Coloma de Cervelló,291,281,10,22,36,-14,26,37,-11,-15
171805,Santa Coloma de Farners,376,382,-6,56,64,-8,113,115,-2,-16
082457,Santa Coloma de Gramenet,4800,5361,-561,802,1068,-266,2172,2559,-387,-1214
431397,Santa Coloma de Queralt,78,93,-15,9,8,1,17,12,5,-9
171812,Santa Cristina d'Aro,312,255,57,17,19,-2,54,29,25,80
082460,Santa Eugènia de Berga,98,119,-21,7,2,5,15,5,10,-6
082476,Santa Eulàlia de Riuprimer,83,48,35,3,3,0,4,2,2,37
082482,Santa Eulàlia de Ronçana,359,287,72,28,36,-8,17,26,-9,55
082495,Santa Fe del Penedès,20,15,5,0,0,0,4,6,-2,3
171827,Santa Llogaia d'Àlguema,17,19,-2,1,3,-2,1,0,1,-3
082508,Santa Margarida de Montbui,381,410,-29,34,48,-14,56,51,5,-38
082515,Santa Margarida i els Monjos,328,312,16,47,72,-25,72,73,-1,-10
082589,Santa Maria d'Oló,32,23,9,1,2,-1,3,0,3,11
082536,Santa Maria de Besora,9,11,-2,2,1,1,0,0,0,-1
082567,Santa Maria de Martorelles,67,55,12,3,2,1,2,1,1,14
082554,Santa Maria de Merlès,17,16,1,1,1,0,0,0,0,1
082573,Santa Maria de Miralles,11,6,5,0,0,0,0,0,0,5
082592,Santa Maria de Palautordera,429,385,44,36,52,-16,39,106,-67,-39
431401,Santa Oliva,201,191,10,20,43,-23,12,14,-2,-15
171848,Santa Pau,31,59,-28,10,2,8,7,0,7,-13
082606,Santa Perpètua de Mogoda,977,931,46,143,160,-17,159,336,-177,-148
082613,Santa Susanna,193,199,-6,13,25,-12,38,47,-9,-27
081923,Santpedor,271,255,16,15,9,6,23,20,3,25
431423,Sarral,36,64,-28,2,7,-5,7,21,-14,-47
171864,Sarrià de Ter,275,207,68,26,24,2,23,42,-19,51
252017,Sarroca de Bellera,3,9,-6,2,0,2,2,0,2,-2
252000,Sarroca de Lleida,12,1,11,1,5,-4,0,0,0,7
171870,"Saus, Camallera i Llampaies",60,52,8,0,2,-2,6,2,4,10
431439,Savallà del Comtat,5,4,1,1,0,1,0,0,0,2
431444,"Secuita, la",94,76,18,13,9,4,8,9,-1,21
171886,"Selva de Mar, la",9,14,-5,2,0,2,0,0,0,-3
431457,"Selva del Camp, la",177,140,37,17,20,-3,4,48,-44,-10
431460,Senan,4,6,-2,0,0,0,0,0,0,-2
430445,"Sénia, la",91,95,-4,85,73,12,37,107,-70,-62
252022,Senterada,5,8,-3,1,5,-4,1,3,-2,-9
250352,"Sentiu de Sió, la",15,19,-4,2,4,-2,0,2,-2,-8
082671,Sentmenat,323,324,-1,36,46,-10,25,76,-51,-62
171903,Serinyà,48,51,-3,10,3,7,3,4,-1,3
252043,Seròs,30,28,2,20,22,-2,28,53,-25,-25
171910,Serra de Daró,17,12,5,1,1,0,2,0,2,7
171925,Setcases,8,2,6,0,0,0,1,0,1,7
252038,"Seu d'Urgell, la",376,307,69,164,144,20,111,277,-166,-77
082690,Seva,161,150,11,14,10,4,8,10,-2,13
252056,Sidamon,17,30,-13,1,2,-1,3,0,3,-11
171931,Sils,412,299,113,53,38,15,46,17,29,157
082704,Sitges,1377,1181,196,225,244,-19,489,522,-33,144
170524,Siurana,4,13,-9,1,0,1,1,9,-8,-16
082711,Sobremunt,6,9,-3,0,4,-4,0,0,0,-7
252069,"Soleràs, el",5,6,-1,1,1,0,1,0,1,0
431476,Solivella,18,19,-1,3,0,3,0,4,-4,-2
252075,Solsona,338,271,67,47,75,-28,75,191,-116,-77
082726,Sora,9,12,-3,0,2,-2,4,1,3,-2
252081,Soriguera,30,21,9,2,0,2,0,1,-1,10
252094,Sort,96,74,22,14,16,-2,16,76,-60,-40
252108,Soses,23,45,-22,19,9,10,23,15,8,-4
082732,Subirats,131,110,21,6,9,-3,10,33,-23,-5
252115,Sudanell,19,28,-9,3,5,-2,6,11,-5,-16
252120,Sunyer,15,12,3,7,6,1,5,2,3,7
082747,Súria,84,115,-31,15,26,-11,26,36,-10,-52
171946,Susqueda,0,4,-4,0,0,0,0,0,0,-4
082763,Tagamanent,19,21,-2,3,3,0,2,2,0,-2
082779,Talamanca,6,11,-5,0,0,0,0,0,0,-5
252154,Talarn,28,14,14,28,59,-31,1,1,0,-17
252167,Talavera,4,13,-9,0,1,-1,1,0,1,-9
171959,"Tallada d'Empordà, la",28,22,6,1,0,1,1,5,-4,3
082785,Taradell,184,189,-5,16,15,1,27,36,-9,-13
431482,Tarragona,3380,3514,-134,1235,1271,-36,1240,1047,193,23
252173,Tàrrega,564,528,36,102,136,-34,129,243,-114,-112
252189,Tarrés,3,8,-5,0,0,0,1,0,1,-4
252192,Tarroja de Segarra,3,1,2,1,0,1,0,0,0,3
082750,Tavèrnoles,12,12,0,1,0,1,1,1,0,1
082802,Tavertet,7,7,0,0,0,0,0,0,0,0
082819,Teià,311,254,57,19,29,-10,21,45,-24,23
252206,Térmens,42,43,-1,16,12,4,21,14,7,10
171962,Terrades,35,35,0,0,1,-1,3,0,3,2
082798,Terrassa,5348,5231,117,1255,1516,-261,1467,1814,-347,-491
082824,Tiana,381,299,82,36,34,2,26,19,7,91
252213,Tírvia,4,13,-9,4,1,3,0,0,0,-6
252228,Tiurana,0,1,-1,0,0,0,0,0,0,-1
431495,Tivenys,16,23,-7,2,6,-4,7,0,7,-4
