Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
252213,Tírvia,6,6,0,0,0,0,0,0,0,0
252228,Tiurana,2,6,-4,0,0,0,0,0,0,-4
431495,Tivenys,27,23,4,2,2,0,12,0,12,16
431508,Tivissa,37,42,-5,3,8,-5,28,19,9,-1
082830,Tona,295,264,31,20,32,-12,68,33,35,54
252234,Torà,45,64,-19,14,6,8,16,15,1,-10
082845,Tordera,937,700,237,77,83,-6,140,12,128,359
082858,Torelló,441,328,113,67,50,17,164,43,121,251
252249,"Torms, els",11,1,10,0,0,0,0,0,0,10
252252,Tornabous,24,15,9,3,3,0,15,17,-2,7
252271,"Torre de Cabdella, la",29,19,10,0,3,-3,0,4,-4,3
082861,"Torre de Claramunt, la",314,179,135,11,16,-5,8,3,5,135
431515,"Torre de Fontaubella, la",6,8,-2,2,1,1,1,0,1,0
431520,"Torre de l'Espanyol, la",23,15,8,4,4,0,3,4,-1,7
252265,Torrebesses,19,11,8,0,0,0,32,7,25,33
431536,Torredembarra,934,616,318,135,109,26,293,105,188,532
252287,Torrefarrera,157,140,17,27,23,4,20,42,-22,-1
259078,Torrefeta i Florejacs,33,27,6,0,1,-1,4,1,3,8
252304,Torregrossa,51,52,-1,6,11,-5,16,8,8,2
252311,Torrelameu,31,22,9,5,1,4,26,5,21,34
082877,Torrelavit,55,45,10,2,0,2,11,9,2,14
082883,Torrelles de Foix,226,115,111,19,17,2,25,27,-2,111
082896,Torrelles de Llobregat,295,212,83,22,47,-25,28,8,20,78
171978,Torrent,9,6,3,2,0,2,0,1,-1,4
252326,Torres de Segre,58,55,3,31,19,12,146,120,26,41
252332,Torre-serona,13,13,0,5,4,1,4,8,-4,-3
171984,Torroella de Fluvià,80,63,17,1,2,-1,8,4,4,20
171997,Torroella de Montgrí,473,344,129,77,76,1,226,103,123,253
431541,Torroja del Priorat,8,6,2,0,4,-4,0,1,-1,-3
172001,Tortellà,36,30,6,1,1,0,0,11,-11,-5
431554,Tortosa,863,715,148,276,296,-20,629,46,583,711
172018,Toses,19,7,12,1,0,1,0,0,0,13
172023,Tossa de Mar,201,132,69,62,48,14,139,20,119,202
252347,Tremp,210,192,18,45,55,-10,74,30,44,52
172044,Ullà,66,70,-4,4,5,-1,33,28,5,0
082900,Ullastrell,105,88,17,1,4,-3,5,3,2,16
172057,Ullastret,15,27,-12,0,1,-1,1,0,1,-12
431567,Ulldecona,167,140,27,82,190,-108,110,130,-20,-101
431573,Ulldemolins,18,10,8,0,1,-1,2,0,2,9
172039,Ultramort,12,10,2,0,0,0,2,0,2,4
172060,Urús,21,4,17,0,1,-1,0,0,0,16
082917,Vacarisses,539,296,243,27,33,-6,35,19,16,253
170144,"Vajol, la",9,12,-3,0,1,-1,6,1,5,1
172076,"Vall d'en Bas, la",135,103,32,12,7,5,13,3,10,47
172082,"Vall de Bianya, la",81,46,35,7,2,5,7,2,5,45
250432,"Vall de Boí, la",67,35,32,12,11,1,10,2,8,41
259010,Vall de Cardós,34,6,28,1,4,-3,2,0,2,27
082922,Vallbona d'Anoia,74,38,36,6,12,-6,4,5,-1,29
252385,Vallbona de les Monges,7,9,-2,0,0,0,1,0,1,-1
082938,Vallcebre,25,13,12,0,1,-1,0,1,-1,10
431589,Vallclara,6,2,4,0,0,0,0,0,0,4
252402,Vallfogona de Balaguer,67,46,21,4,11,-7,6,7,-1,13
171707,Vallfogona de Ripollès,25,8,17,2,0,2,0,1,-1,18
431592,Vallfogona de Riucorb,4,2,2,0,0,0,0,0,0,2
082943,Vallgorguina,233,172,61,7,15,-8,29,5,24,77
082956,Vallirana,749,499,250,58,95,-37,62,64,-2,211
172095,Vall-llobrega,69,43,26,6,2,4,4,3,1,31
431606,Vallmoll,117,73,44,9,8,1,8,5,3,48
082969,Vallromanes,131,114,17,12,18,-6,26,11,15,26
431613,Valls,682,698,-16,93,102,-9,269,137,132,107
259062,"Valls d'Aguilar, les",30,6,24,1,1,0,5,2,3,27
252398,"Valls de Valira, les",45,31,14,4,12,-8,31,7,24,30
431628,Vandellòs i l'Hospitalet de l'Infant,275,238,37,56,36,20,53,45,8,65
259097,"Vansa i Fórnols, la",16,9,7,1,0,1,0,0,0,8
082975,Veciana,5,3,2,1,0,1,1,0,1,4
431634,"Vendrell, el",1913,1402,511,223,249,-26,414,127,287,772
172109,Ventalló,107,48,59,4,9,-5,13,2,11,65
252424,Verdú,36,29,7,0,5,-5,4,14,-10,-8
172116,Verges,54,50,4,2,2,0,14,2,12,16
431649,Vespella de Gaià,45,10,35,2,0,2,3,0,3,40
082981,Vic,1242,1614,-372,422,285,137,1009,880,129,-106
172121,Vidrà,15,2,13,0,4,-4,0,0,0,9
172137,Vidreres,491,382,109,38,44,-6,128,59,69,172
252430,Vielha e Mijaran,159,165,-6,146,113,33,92,57,35,62
431652,Vilabella,23,31,-8,0,0,0,6,16,-10,-18
172142,Vilabertran,35,49,-14,0,6,-6,5,2,3,-17
172155,Vilablareix,218,67,151,4,10,-6,9,6,3,148
082994,Vilada,22,11,11,2,3,-1,3,1,2,12
172174,Viladamat,39,26,13,2,0,2,1,0,1,16
172168,Viladasens,9,9,0,1,0,1,3,0,3,4
083015,Viladecans,1749,1822,-73,284,461,-177,397,330,67,-183
083008,Viladecavalls,354,253,101,8,27,-19,28,27,1,83
172180,Vilademuls,58,55,3,6,1,5,8,11,-3,5
172207,Viladrau,83,20,63,8,7,1,5,3,2,66
172214,Vilafant,274,210,64,17,30,-13,33,22,11,62
083054,Vilafranca del Penedès,1118,1177,-59,142,173,-31,375,275,100,10
252445,Vilagrassa,31,17,14,0,1,-1,2,0,2,15
172235,Vilajuïga,55,43,12,4,2,2,7,4,3,17
431750,Vilalba dels Arcs,11,6,5,4,0,4,7,0,7,16
083067,Vilalba Sasserra,51,36,15,6,3,3,6,0,6,24
252458,Vilaller,23,17,6,8,7,1,9,2,7,14
172240,Vilallonga de Ter,17,28,-11,1,1,0,1,0,1,-10
431665,Vilallonga del Camp,109,107,2,4,14,-10,11,9,2,-6
172253,Vilamacolum,24,32,-8,4,2,2,15,14,1,-5
172266,Vilamalla,51,46,5,5,2,3,2,14,-12,-4
172272,Vilamaniscle,16,17,-1,0,1,-1,1,2,-1,-3
252477,Vilamòs,17,18,-1,5,7,-2,3,6,-3,-6
172288,Vilanant,32,22,10,1,0,1,3,0,3,14
431671,Vilanova d'Escornalbou,31,25,6,8,2,6,3,1,2,14
252483,Vilanova de Bellpuig,55,28,27,0,3,-3,7,0,7,31
252496,Vilanova de l'Aguda,7,5,2,0,0,0,0,0,0,2
252542,Vilanova de la Barca,44,45,-1,14,3,11,137,92,45,55
252509,Vilanova de Meià,27,44,-17,10,2,8,36,9,27,18
431687,Vilanova de Prades,10,7,3,1,0,1,1,0,1,5
083036,Vilanova de Sau,12,7,5,0,0,0,1,1,0,5
252516,Vilanova de Segrià,41,34,7,7,3,4,5,9,-4,7
083020,Vilanova del Camí,529,398,131,52,46,6,79,27,52,189
089024,Vilanova del Vallès,268,197,71,24,24,0,23,17,6,77
083073,Vilanova i la Geltrú,2082,1816,266,244,386,-142,629,470,159,283
431690,Vilaplana,15,20,-5,0,1,-1,1,2,-1,-7
431704,Vila-rodona,69,52,17,3,5,-2,18,1,17,32
172305,Vila-sacra,65,46,19,6,5,1,7,9,-2,18
252521,Vila-sana,49,18,31,6,2,4,5,1,4,39
431711,Vila-seca,797,742,55,154,191,-37,215,26,189,207
082140,Vilassar de Dalt,365,352,13,33,32,1,53,20,33,47
082191,Vilassar de Mar,784,707,77,71,93,-22,101,91,10,65
172229,Vilaür,7,3,4,0,0,0,1,0,1,5
431726,Vilaverd,22,17,5,1,6,-5,6,0,6,6
431732,"Vilella Alta, la",8,2,6,0,1,-1,1,1,0,5
431747,"Vilella Baixa, la",9,5,4,0,2,-2,5,0,5,7
172333,Vilobí d'Onyar,104,121,-17,10,9,1,19,15,4,-12
083041,Vilobí del Penedès,62,44,18,5,2,3,6,1,5,26
172327,Vilopriu,32,12,20,5,2,3,8,6,2,25
252537,"Vilosell, el",30,13,17,4,0,4,1,2,-1,20
431763,Vimbodí i Poblet,27,27,0,2,4,-2,7,3,4,2
252555,Vinaixa,18,14,4,0,1,-1,16,0,16,19
431779,Vinebre,16,14,2,0,2,-2,7,0,7,7
431785,Vinyols i els Arcs,164,104,60,12,16,-4,14,4,10,66
083089,Viver i Serrateix,8,2,6,0,0,0,0,0,0,6
430521,Xerta,32,20,12,6,0,6,11,12,-1,17

