Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
430810,Maspujols,39,29,10,4,0,4,1,1,0,14
081192,Masquefa,391,318,73,41,41,0,43,30,13,86
430825,"Masroig, el",19,14,5,2,3,-1,9,0,9,13
251312,Massalcoreig,5,4,1,8,13,-5,38,21,17,13
171019,Massanes,31,53,-22,1,8,-7,9,7,2,-27
251327,Massoteres,14,13,1,3,0,3,3,0,3,7
081206,Matadepera,481,316,165,26,35,-9,59,21,38,194
081213,Mataró,2897,2767,130,744,741,3,1630,1440,190,323
171045,Medinyà,..,..,..,..,..,..,..,..,..,..
081228,Mediona,141,140,1,10,11,-1,7,12,-5,-5
251348,Menàrguens,13,33,-20,5,7,-2,5,4,1,-21
170998,Meranges,3,2,1,0,0,0,0,0,0,1
171058,Mieres,15,15,0,4,0,4,0,5,-5,-1
430831,"Milà, el",9,4,5,0,0,0,0,0,0,5
251351,Miralcamp,35,47,-12,7,0,7,13,10,3,-2
430846,Miravet,24,23,1,0,2,-2,12,8,4,3
081385,Moià,251,178,73,45,30,15,72,39,33,121
430859,"Molar, el",8,2,6,2,2,0,0,0,0,6
081234,Molins de Rei,723,689,34,76,100,-24,181,53,128,138
251370,Mollerussa,446,466,-20,134,100,34,235,86,149,163
171061,Mollet de Peralada,16,6,10,0,0,0,0,0,0,10
081249,Mollet del Vallès,1495,1634,-139,300,288,12,672,612,60,-67
171077,Molló,12,9,3,0,1,-1,3,0,3,5
251364,"Molsosa, la",2,1,1,0,0,0,0,0,0,1
081287,Monistrol de Calders,26,45,-19,5,2,3,0,0,0,-16
081271,Monistrol de Montserrat,181,136,45,23,21,2,32,21,11,58
171096,Montagut i Oix,35,38,-3,0,0,0,9,2,7,4
430862,Montblanc,182,164,18,27,37,-10,43,8,35,43
430884,Montbrió del Camp,168,144,24,13,14,-1,11,28,-17,6
081252,Montcada i Reixac,1271,1226,45,169,166,3,437,228,209,257
081304,Montclar,5,3,2,0,0,0,0,0,0,2
251399,Montellà i Martinet,24,23,1,4,0,4,6,3,3,8
081311,Montesquiu,62,33,29,3,5,-2,5,13,-8,19
251403,Montferrer i Castellbò,75,40,35,5,6,-1,13,17,-4,30
430897,Montferri,23,35,-12,2,1,1,1,0,1,-10
251386,Montgai,8,19,-11,2,0,2,2,0,2,-7
081265,Montgat,520,522,-2,51,52,-1,81,34,47,44
081326,Montmajor,14,34,-20,7,5,2,4,0,4,-14
081332,Montmaneu,14,9,5,0,0,0,0,1,-1,4
430901,"Montmell, el",98,71,27,9,10,-1,9,8,1,27
081350,Montmeló,241,289,-48,42,58,-16,79,39,40,-24
251425,Montoliu de Lleida,8,25,-17,2,2,0,0,1,-1,-18
251410,Montoliu de Segarra,6,8,-2,0,5,-5,0,0,0,-7
251431,Montornès de Segarra,4,6,-2,0,0,0,0,0,0,-2
081363,Montornès del Vallès,478,445,33,78,91,-13,156,175,-19,1
430918,Mont-ral,8,15,-7,0,0,0,1,0,1,-6
171100,Mont-ras,105,75,30,1,1,0,14,15,-1,29
430923,Mont-roig del Camp,515,512,3,113,120,-7,273,119,154,150
081379,Montseny,25,10,15,1,1,0,1,1,0,15
430939,Móra d'Ebre,202,198,4,44,38,6,97,58,39,49
430944,Móra la Nova,83,112,-29,26,22,4,29,31,-2,-27
430957,"Morell, el",212,165,47,33,34,-1,38,24,14,60
430960,"Morera de Montsant, la",5,8,-3,0,0,0,15,0,15,12
081290,Muntanyola,23,23,0,1,0,1,7,0,7,8
081398,Mura,10,4,6,0,1,-1,5,0,5,10
251459,Nalec,0,2,-2,0,0,0,2,0,2,0
250254,Naut Aran,51,46,5,27,31,-4,17,5,12,13
081402,Navarcles,161,190,-29,13,15,-2,24,36,-12,-43
081419,Navàs,138,145,-7,5,19,-14,36,14,22,1
171117,Navata,76,65,11,2,12,-10,12,13,-1,0
251462,Navès,15,13,2,0,0,0,0,0,0,2
081424,"Nou de Berguedà, la",13,5,8,0,0,0,0,0,0,8
430976,"Nou de Gaià, la",38,25,13,2,1,1,5,4,1,15
430982,Nulles,36,27,9,2,2,0,0,0,0,9
251484,Odèn,6,6,0,0,0,0,1,0,1,1
081430,Òdena,156,160,-4,13,32,-19,22,16,6,-17
171122,Ogassa,2,0,2,5,0,5,0,0,0,7
081458,Olèrdola,156,152,4,13,4,9,40,18,22,35
081461,Olesa de Bonesvalls,85,72,13,7,11,-4,10,0,10,19
081477,Olesa de Montserrat,702,735,-33,111,131,-20,143,159,-16,-69
251497,Oliana,46,62,-16,12,12,0,34,16,18,2
251500,Oliola,1,9,-8,3,0,3,0,0,0,-5
251517,Olius,31,34,-3,3,1,2,1,1,0,-1
081483,Olivella,296,248,48,15,28,-13,63,41,22,57
081496,Olost,30,32,-2,3,2,1,20,1,19,18
171143,Olot,818,801,17,222,153,69,496,249,247,333
251522,"Oluges, les",8,6,2,0,0,0,2,0,2,4
081445,Olvan,33,30,3,3,2,1,2,1,1,5
251538,"Omellons, els",0,4,-4,0,1,-1,0,0,0,-5
251543,"Omells de na Gaia, els",3,4,-1,0,0,0,0,0,0,-1
171156,Ordis,9,10,-1,0,7,-7,0,1,-1,-9
251556,Organyà,26,19,7,6,4,2,5,32,-27,-18
081509,Orís,18,20,-2,1,1,0,2,1,1,-1
081516,Oristà,18,19,-1,0,2,-2,6,0,6,3
081521,Orpí,5,13,-8,0,1,-1,1,1,0,-9
081537,Òrrius,21,24,-3,0,2,-2,1,0,1,-4
251569,Os de Balaguer,39,39,0,5,2,3,3,2,1,4
171169,Osor,8,17,-9,3,1,2,3,1,2,-5
251575,Ossó de Sió,5,6,-1,0,0,0,1,0,1,0
081542,Pacs del Penedès,52,49,3,2,4,-2,9,4,5,6
081555,Palafolls,477,463,14,37,39,-2,39,20,19,31
171175,Palafrugell,584,584,0,118,133,-15,360,481,-121,-136
171181,Palamós,611,624,-13,111,113,-2,220,151,69,54
251581,"Palau d'Anglesola, el",76,57,19,6,5,1,19,4,15,35
171194,Palau de Santa Eulàlia,5,0,5,0,0,0,0,0,0,5
171215,Palau-sator,10,22,-12,0,0,0,4,2,2,-10
171208,Palau-saverdera,63,56,7,7,9,-2,23,37,-14,-9
081568,Palau-solità i Plegamans,592,475,117,47,57,-10,94,54,40,147
431009,"Pallaresos, els",223,161,62,6,20,-14,10,9,1,49
081574,Pallejà,421,382,39,51,35,16,62,47,15,70
430995,"Palma d'Ebre, la",8,11,-3,1,0,1,1,3,-2,-4
089058,"Palma de Cervelló, la",143,144,-1,11,16,-5,23,18,5,-1
171236,Palol de Revardit,19,18,1,0,0,0,3,0,3,4
171241,Pals,101,116,-15,11,11,0,44,36,8,-7
081580,"Papiol, el",185,173,12,20,16,4,24,27,-3,13
171254,Pardines,8,6,2,0,0,0,2,0,2,4
081593,Parets del Vallès,691,623,68,74,86,-12,99,36,63,119
171267,Parlavà,14,14,0,0,0,0,3,0,3,3
431016,Passanant i Belltall,1,10,-9,0,0,0,1,0,1,-8
171289,Pau,17,15,2,0,1,-1,13,8,5,6
431021,Paüls,4,13,-9,1,0,1,4,0,4,-4
171292,Pedret i Marzà,10,5,5,0,0,0,1,0,1,6
251641,Penelles,18,32,-14,0,1,-1,8,0,8,-7
171306,"Pera, la",28,9,19,0,1,-1,1,0,1,19
081607,Perafita,15,10,5,0,0,0,0,2,-2,3
431037,Perafort,46,69,-23,6,8,-2,4,4,0,-25
171328,Peralada,96,81,15,16,9,7,18,9,9,31
251654,Peramola,13,13,0,0,4,-4,2,0,2,-2
431042,"Perelló, el",61,51,10,10,20,-10,65,19,46,46
081614,Piera,744,588,156,67,66,1,93,65,28,185
431055,"Piles, les",10,4,6,1,0,1,0,1,-1,6
081635,Pineda de Mar,1124,1016,108,187,153,34,401,336,65,207
431068,"Pinell de Brai, el",12,11,1,2,2,0,16,13,3,4
251667,Pinell de Solsonès,3,5,-2,0,0,0,1,0,1,-1
251673,Pinós,19,3,16,1,1,0,3,0,3,19
431074,Pira,8,11,-3,4,1,3,1,0,1,1
431080,"Pla de Santa Maria, el",95,127,-32,12,6,6,10,17,-7,-33
081640,"Pla del Penedès, el",41,57,-16,9,11,-2,6,0,6,-12
171334,"Planes d'Hostoles, les",51,75,-24,4,3,1,7,3,4,-19
171349,Planoles,12,5,7,1,0,1,1,4,-3,5
259118,"Plans de Sió, els",18,20,-2,0,0,0,1,1,0,-2
251689,"Poal, el",13,27,-14,0,1,-1,4,4,0,-15
251692,"Pobla de Cérvoles, la",4,15,-11,0,1,-1,0,0,0,-12
081653,"Pobla de Claramunt, la",96,69,27,4,8,-4,16,4,12,35
081666,"Pobla de Lillet, la",16,21,-5,5,9,-4,5,0,5,-4
431093,"Pobla de Mafumet, la",227,203,24,55,26,29,18,10,8,61
431107,"Pobla de Massaluca, la",9,11,-2,0,1,-1,10,4,6,3
431114,"Pobla de Montornès, la",191,189,2,16,27,-11,12,3,9,0
251713,"Pobla de Segur, la",91,83,8,27,34,-7,54,44,10,11
431129,Poboleda,7,11,-4,0,2,-2,3,5,-2,-8
081672,Polinyà,296,276,20,41,29,12,33,24,9,41
431135,"Pont d'Armentera, el",16,25,-9,2,1,1,2,2,0,-8
250306,"Pont de Bar, el",10,11,-1,1,1,0,8,0,8,7
171352,Pont de Molins,31,21,10,2,1,1,4,3,1,12
251734,"Pont de Suert, el",49,75,-26,26,26,0,25,9,16,-10
081825,"Pont de Vilomara i Rocafort, el",185,117,68,19,15,4,12,4,8,80
431418,Pontils,4,7,-3,0,0,0,0,1,-1,-4
081688,Pontons,41,47,-6,3,6,-3,12,1,11,2
171365,Pontós,17,11,6,0,2,-2,5,1,4,8
251728,Ponts,79,75,4,29,22,7,46,41,5,16
171371,Porqueres,188,133,55,6,8,-2,20,13,7,60
431140,Porrera,10,14,-4,0,0,0,2,5,-3,-7
171404,"Port de la Selva, el",41,42,-1,4,3,1,12,5,7,7
171387,Portbou,16,31,-15,9,17,-8,10,22,-12,-35
251749,"Portella, la",24,38,-14,13,6,7,17,30,-13,-20
431153,Pradell de la Teixeta,4,12,-8,1,0,1,1,3,-2,-9
431166,Prades,36,16,20,3,4,-1,2,15,-13,6
431172,Prat de Comte,6,4,2,1,0,1,3,2,1,4
081691,"Prat de Llobregat, el",1390,1399,-9,462,349,113,695,449,246,350
431188,Pratdip,26,32,-6,7,6,1,18,4,14,9
081712,Prats de Lluçanès,51,61,-10,6,6,0,17,12,5,-5
081705,"Prats de Rei, els",21,18,3,3,1,2,1,0,1,6
251752,Prats i Sansor,15,12,3,0,4,-4,0,1,-1,-2
251765,Preixana,13,13,0,1,1,0,0,0,0,0
251771,Preixens,22,19,3,0,0,0,3,0,3,6
082303,Premià de Dalt,443,474,-31,48,56,-8,85,206,-121,-160
081727,Premià de Mar,1075,864,211,102,169,-67,350,232,118,262
171390,"Preses, les",59,79,-20,1,3,-2,2,1,1,-21
251790,Prullans,20,6,14,4,2,2,2,0,2,18
171411,Puigcerdà,354,312,42,83,92,-9,131,46,85,118
081748,Puigdàlber,17,26,-9,2,1,1,0,0,0,-8
251804,Puiggròs,5,10,-5,1,0,1,0,0,0,-4
431191,Puigpelat,63,45,18,6,7,-1,5,3,2,19
081751,Puig-reig,131,128,3,23,9,14,13,17,-4,13
251811,Puigverd d'Agramunt,7,16,-9,0,0,0,1,1,0,-9
251826,Puigverd de Lleida,22,42,-20,5,10,-5,15,6,9,-16
081764,Pujalt,5,2,3,0,0,0,0,0,0,3
081770,"Quar, la",10,3,7,0,0,0,0,0,0,7
171426,Quart,175,131,44,7,7,0,17,8,9,53
170433,Queralbs,12,3,9,0,1,-1,0,0,0,8
431205,Querol,33,37,-4,1,0,1,3,0,3,0
171432,Rabós,8,5,3,0,1,-1,2,1,1,3
081786,Rajadell,29,23,6,2,2,0,0,4,-4,2
431212,Rasquera,12,19,-7,2,0,2,9,4,5,0
171447,Regencós,14,11,3,1,1,0,0,3,-3,0
081799,Rellinars,46,37,9,5,6,-1,1,2,-1,7
431227,Renau,10,2,8,0,2,-2,0,0,0,6
431233,Reus,2428,2288,140,668,657,11,965,1105,-140,11
251832,Rialp,35,22,13,1,4,-3,5,13,-8,2
431248,"Riba, la",23,30,-7,3,0,3,4,4,0,-4
431251,Riba-roja d'Ebre,19,25,-6,4,4,0,14,2,12,6
259059,Ribera d'Ondara,20,33,-13,1,0,1,4,1,3,-9
251850,Ribera d'Urgellet,42,47,-5,16,11,5,13,24,-11,-11
171450,Ribes de Freser,75,69,6,3,5,-2,13,1,12,16
171463,Riells i Viabrea,229,230,-1,19,23,-4,16,17,-1,-6
431264,"Riera de Gaià, la",67,66,1,2,4,-2,11,6,5,4
251863,Riner,23,25,-2,0,0,0,2,0,2,0
171479,Ripoll,235,246,-11,54,48,6,109,26,83,78
081803,Ripollet,1179,1220,-41,215,202,13,523,367,156,128
259139,Riu de Cerdanya,2,7,-5,2,0,2,0,0,0,-3
171485,Riudarenes,117,125,-8,20,8,12,23,9,14,18
171498,Riudaura,30,21,9,0,0,0,3,0,3,12
431270,Riudecanyes,37,55,-18,6,8,-2,19,7,12,-8
431286,Riudecols,53,52,1,11,4,7,3,10,-7,1
171501,Riudellots de la Selva,71,76,-5,7,5,2,36,17,19,16
431299,Riudoms,234,237,-3,20,28,-8,49,10,39,28
171518,Riumors,25,16,9,1,0,1,1,0,1,11
081810,"Roca del Vallès, la",367,443,-76,42,54,-12,40,31,9,-79
431303,Rocafort de Queralt,11,14,-3,0,0,0,0,0,0,-3
431310,Roda de Berà,339,361,-22,50,45,5,61,33,28,11
081831,Roda de Ter,213,207,6,31,26,5,46,41,5,16
431325,Rodonyà,30,21,9,1,0,1,0,2,-2,8
431331,Roquetes,275,328,-53,45,63,-18,64,69,-5,-76
171523,Roses,457,523,-66,174,190,-16,441,531,-90,-172
251898,Rosselló,149,145,4,69,44,25,30,7,23,52
431346,"Rourell, el",10,31,-21,0,5,-5,4,1,3,-23
081846,Rubí,1922,2072,-150,424,431,-7,748,287,461,304
081859,Rubió,14,17,-3,0,0,0,0,0,0,-3
171539,Rupià,20,12,8,3,0,3,3,0,3,14
089019,Rupit i Pruit,13,9,4,0,0,0,3,0,3,7
081878,Sabadell,5363,4781,582,1275,973,302,2476,1625,851,1735
081884,Sagàs,9,6,3,0,0,0,1,0,1,4
251902,Salàs de Pallars,12,10,2,3,4,-1,3,0,3,4
081901,Saldes,19,18,1,0,0,0,0,0,0,1
171544,Sales de Llierca,9,3,6,0,0,0,1,0,1,7
081918,Sallent,167,148,19,25,22,3,27,8,19,41
431359,Salomó,27,25,2,0,1,-1,5,0,5,6
439057,Salou,1210,1197,13,400,375,25,765,886,-121,-83
171557,Salt,1373,1216,157,214,222,-8,814,397,417,566
251919,Sanaüja,3,19,-16,0,3,-3,0,0,0,-19
081944,Sant Adrià de Besòs,1674,1828,-154,264,301,-37,670,421,249,58
081957,Sant Agustí de Lluçanès,1,7,-6,0,0,0,0,0,0,-6
081960,Sant Andreu de la Barca,915,937,-22,178,161,17,215,240,-25,-30
081976,Sant Andreu de Llavaneres,579,521,58,58,54,4,131,87,44,106
171576,Sant Andreu Salou,1,5,-4,0,0,0,0,0,0,-4
171833,Sant Aniol de Finestres,11,24,-13,5,1,4,8,5,3,-6
081982,Sant Antoni de Vilamajor,415,288,127,16,18,-2,45,21,24,149
081995,Sant Bartomeu del Grau,33,34,-1,4,7,-3,11,3,8,4
082009,Sant Boi de Llobregat,2052,2168,-116,431,451,-20,750,534,216,80
082016,Sant Boi de Lluçanès,18,19,-1,1,0,1,5,2,3,3
431362,Sant Carles de la Ràpita,459,339,120,140,155,-15,207,61,146,251
082037,Sant Cebrià de Vallalta,166,168,-2,8,11,-3,20,27,-7,-12
082021,Sant Celoni,685,698,-13,89,75,14,233,165,68,69
082042,Sant Climent de Llobregat,145,134,11,9,12,-3,12,11,1,9
171582,Sant Climent Sescebes,26,36,-10,50,43,7,4,9,-5,-8
082055,Sant Cugat del Vallès,2716,2600,116,496,549,-53,1761,1211,550,613
082068,Sant Cugat Sesgarrigues,25,19,6,3,2,1,8,2,6,13
251961,Sant Esteve de la Sarga,4,8,-4,1,0,1,4,5,-1,-4
082074,Sant Esteve de Palautordera,177,128,49,7,14,-7,16,6,10,52
082080,Sant Esteve Sesrovires,359,325,34,45,32,13,52,42,10,57
171595,Sant Feliu de Buixalleu,53,28,25,1,0,1,3,2,1,27
082107,Sant Feliu de Codines,367,294,73,27,40,-13,61,42,19,79
171609,Sant Feliu de Guíxols,618,685,-67,113,136,-23,491,373,118,28
082114,Sant Feliu de Llobregat,1293,1195,98,233,224,9,314,334,-20,87
171616,Sant Feliu de Pallerols,51,39,12,13,3,10,14,7,7,29
082129,Sant Feliu Sasserra,16,19,-3,0,3,-3,0,1,-1,-7
171621,Sant Ferriol,18,21,-3,3,2,1,3,1,2,0
082093,Sant Fost de Campsentelles,470,353,117,25,31,-6,27,35,-8,103
082135,Sant Fruitós de Bages,353,233,120,19,21,-2,42,48,-6,112
171637,Sant Gregori,201,147,54,6,7,-1,16,8,8,61
251924,Sant Guim de Freixenet,25,46,-21,1,2,-1,11,11,0,-22
251977,Sant Guim de la Plana,6,4,2,0,0,0,4,0,4,6
171642,Sant Hilari Sacalm,109,126,-17,14,10,4,74,59,15,2
082153,Sant Hipòlit de Voltregà,124,140,-16,10,7,3,22,15,7,-6
081939,Sant Iscle de Vallalta,75,77,-2,4,4,0,5,9,-4,-6
439023,Sant Jaume d'Enveja,106,122,-16,8,13,-5,28,9,19,-2
082166,Sant Jaume de Frontanyà,2,0,2,0,0,0,0,0,0,2
171655,Sant Jaume de Llierca,26,49,-23,2,1,1,4,0,4,-18
431378,Sant Jaume dels Domenys,169,149,20,9,15,-6,13,5,8,22
171674,Sant Joan de les Abadesses,75,93,-18,5,13,-8,11,4,7,-19
171680,Sant Joan de Mollet,22,16,6,0,3,-3,2,1,1,4
082188,Sant Joan de Vilatorrada,323,335,-12,38,21,17,78,30,48,53
082172,Sant Joan Despí,1274,1112,162,166,190,-24,301,169,132,270
171851,Sant Joan les Fonts,137,106,31,7,7,0,24,13,11,42
171668,Sant Jordi Desvalls,49,33,16,1,1,0,11,3,8,24
089030,Sant Julià de Cerdanyola,6,12,-6,0,0,0,0,0,0,-6
171693,Sant Julià de Ramis,173,203,-30,9,6,3,28,19,9,-18
082205,Sant Julià de Vilatorta,113,93,20,2,6,-4,14,13,1,17
179032,Sant Julià del Llor i Bonmatí,88,65,23,11,4,7,18,10,8,38
082212,Sant Just Desvern,722,620,102,134,83,51,282,665,-383,-230
082227,Sant Llorenç d'Hortons,142,163,-21,9,6,3,18,10,8,-10
171714,Sant Llorenç de la Muga,19,19,0,5,1,4,8,0,8,12
251930,Sant Llorenç de Morunys,39,34,5,2,3,-1,8,6,2,6
082233,Sant Llorenç Savall,105,102,3,7,5,2,11,13,-2,3
082251,Sant Martí d'Albars,6,1,5,0,0,0,0,0,0,5
082248,Sant Martí de Centelles,104,83,21,3,4,-1,5,23,-18,2
171729,Sant Martí de Llémena,33,40,-7,1,2,-1,2,1,1,-7
259025,Sant Martí de Riucorb,17,30,-13,6,4,2,0,0,0,-11
082264,Sant Martí de Tous,48,30,18,6,12,-6,4,3,1,13
082270,Sant Martí Sarroca,182,106,76,15,2,13,21,12,9,98
082286,Sant Martí Sesgueioles,6,17,-11,1,6,-5,1,0,1,-15
171735,Sant Martí Vell,7,17,-10,0,3,-3,7,0,7,-6
082299,Sant Mateu de Bages,18,16,2,2,0,2,0,1,-1,3
171740,Sant Miquel de Campmajor,14,12,2,0,0,0,0,1,-1,1
171753,Sant Miquel de Fluvià,36,48,-12,12,4,8,12,2,10,6
171766,Sant Mori,8,5,3,0,0,0,2,3,-1,2
171772,Sant Pau de Segúries,35,22,13,2,5,-3,1,2,-1,9
082310,Sant Pere de Ribes,1301,1226,75,209,181,28,470,216,254,357
082325,Sant Pere de Riudebitlles,93,94,-1,8,3,5,7,29,-22,-18
082331,Sant Pere de Torelló,79,74,5,5,2,3,24,2,22,30
082346,Sant Pere de Vilamajor,261,224,37,17,7,10,33,15,18,65
171788,Sant Pere Pescador,73,118,-45,11,11,0,55,94,-39,-84
081897,Sant Pere Sallavinera,0,3,-3,0,0,0,1,0,1,-2
082359,Sant Pol de Mar,271,207,64,30,30,0,104,23,81,145
082362,Sant Quintí de Mediona,82,63,19,5,11,-6,29,6,23,36
082378,Sant Quirze de Besora,57,78,-21,3,9,-6,19,14,5,-22
082384,Sant Quirze del Vallès,816,693,123,78,92,-14,137,97,40,149
082397,Sant Quirze Safaja,32,39,-7,6,2,4,0,3,-3,-6
251945,Sant Ramon,9,17,-8,0,1,-1,10,0,10,1
082401,Sant Sadurní d'Anoia,390,360,30,49,45,4,87,64,23,57
082418,Sant Sadurní d'Osormort,2,3,-1,0,0,0,0,0,0,-1
080983,Sant Salvador de Guardiola,134,183,-49,16,7,9,39,18,21,-19
082628,Sant Vicenç de Castellet,374,350,24,47,66,-19,80,43,37,42
082649,Sant Vicenç de Montalt,391,347,44,34,47,-13,109,26,83,114
082652,Sant Vicenç de Torelló,52,55,-3,6,4,2,7,4,3,2
082634,Sant Vicenç dels Horts,795,839,-44,147,124,23,179,90,89,68
431384,Santa Bàrbara,114,123,-9,42,24,18,38,25,13,22
082439,Santa Cecília de Voltregà,9,5,4,0,0,0,0,0,0,4
082444,Santa Coloma de Cervelló,268,261,7,40,47,-7,33,14,19,19
171805,Santa Coloma de Farners,417,321,96,46,51,-5,182,255,-73,18
082457,Santa Coloma de Gramenet,3951,4380,-429,720,794,-74,2766,2091,675,172
431397,Santa Coloma de Queralt,49,65,-16,8,8,0,15,19,-4,-20
171812,Santa Cristina d'Aro,245,208,37,22,18,4,91,51,40,81
082460,Santa Eugènia de Berga,114,110,4,10,4,6,40,44,-4,6
082476,Santa Eulàlia de Riuprimer,60,46,14,5,6,-1,6,2,4,17
082482,Santa Eulàlia de Ronçana,386,308,78,24,24,0,13,19,-6,72
082495,Santa Fe del Penedès,15,13,2,0,0,0,2,0,2,4
171827,Santa Llogaia d'Àlguema,23,16,7,3,0,3,1,1,0,10
082508,Santa Margarida de Montbui,389,326,63,39,38,1,68,29,39,103
082515,Santa Margarida i els Monjos,307,247,60,48,52,-4,98,51,47,103
082589,Santa Maria d'Oló,17,35,-18,4,2,2,4,2,2,-14
082536,Santa Maria de Besora,13,9,4,0,0,0,0,0,0,4
082567,Santa Maria de Martorelles,39,39,0,2,1,1,0,4,-4,-3
082554,Santa Maria de Merlès,20,8,12,0,0,0,0,0,0,12
082573,Santa Maria de Miralles,4,10,-6,0,0,0,0,0,0,-6
082592,Santa Maria de Palautordera,461,365,96,23,35,-12,81,63,18,102
431401,Santa Oliva,220,168,52,14,23,-9,24,17,7,50
171848,Santa Pau,59,32,27,5,2,3,0,7,-7,23
082606,Santa Perpètua de Mogoda,793,917,-124,143,118,25,272,176,96,-3
082613,Santa Susanna,225,206,19,18,18,0,43,31,12,31
081923,Santpedor,204,233,-29,9,26,-17,30,15,15,-31
431423,Sarral,31,45,-14,2,13,-11,7,2,5,-20
171864,Sarrià de Ter,214,233,-19,14,12,2,28,17,11,-6
252017,Sarroca de Bellera,6,3,3,0,1,-1,1,1,0,2
252000,Sarroca de Lleida,8,4,4,0,3,-3,0,1,-1,0
171870,"Saus, Camallera i Llampaies",25,32,-7,1,4,-3,8,1,7,-3
431439,Savallà del Comtat,2,5,-3,0,0,0,0,0,0,-3
431444,"Secuita, la",85,94,-9,4,5,-1,4,4,0,-10
171886,"Selva de Mar, la",11,7,4,2,1,1,0,0,0,5
431457,"Selva del Camp, la",146,167,-21,20,32,-12,28,23,5,-28
431460,Senan,2,2,0,0,0,0,0,0,0,0
430445,"Sénia, la",69,69,0,63,68,-5,72,77,-5,-10
252022,Senterada,5,4,1,3,1,2,1,0,1,4
250352,"Sentiu de Sió, la",11,22,-11,1,1,0,4,4,0,-11
082671,Sentmenat,373,340,33,27,29,-2,38,11,27,58
171903,Serinyà,39,53,-14,1,0,1,3,0,3,-10
252043,Seròs,15,28,-13,23,20,3,38,24,14,4
171910,Serra de Daró,15,14,1,0,0,0,0,0,0,1
171925,Setcases,6,2,4,0,0,0,1,0,1,5
252038,"Seu d'Urgell, la",306,353,-47,151,127,24,156,254,-98,-121
082690,Seva,138,144,-6,11,6,5,22,11,11,10
252056,Sidamon,36,32,4,2,2,0,1,2,-1,3
171931,Sils,304,309,-5,33,37,-4,52,34,18,9
082704,Sitges,1161,1165,-4,260,248,12,879,610,269,277
170524,Siurana,14,6,8,1,1,0,4,6,-2,6
082711,Sobremunt,5,4,1,0,0,0,1,0,1,2
252069,"Soleràs, el",11,11,0,3,2,1,2,0,2,3
431476,Solivella,18,15,3,1,0,1,0,4,-4,0
252075,Solsona,263,285,-22,63,27,36,112,90,22,36
082726,Sora,15,8,7,1,0,1,0,5,-5,3
252081,Soriguera,23,22,1,1,3,-2,5,2,3,2
252094,Sort,95,102,-7,16,11,5,26,18,8,6
252108,Soses,24,40,-16,11,5,6,31,9,22,12
082732,Subirats,124,96,28,3,7,-4,15,10,5,29
252115,Sudanell,29,12,17,3,3,0,8,8,0,17
252120,Sunyer,4,4,0,6,3,3,10,2,8,11
082747,Súria,121,114,7,36,13,23,60,30,30,60
171946,Susqueda,5,4,1,1,0,1,1,0,1,3
082763,Tagamanent,22,22,0,10,1,9,2,1,1,10
082779,Talamanca,25,18,7,0,0,0,0,0,0,7
252154,Talarn,29,21,8,304,304,0,4,0,4,12
252167,Talavera,10,9,1,1,2,-1,0,0,0,0
171959,"Tallada d'Empordà, la",15,20,-5,1,0,1,1,3,-2,-6
082785,Taradell,225,215,10,16,9,7,42,24,18,35
431482,Tarragona,3128,3324,-196,1144,1186,-42,1922,1363,559,321
252173,Tàrrega,554,386,168,107,90,17,202,234,-32,153
252189,Tarrés,5,4,1,0,1,-1,0,0,0,0
252192,Tarroja de Segarra,6,5,1,0,0,0,0,0,0,1
082750,Tavèrnoles,10,8,2,0,1,-1,0,2,-2,-1
082802,Tavertet,5,3,2,0,0,0,0,2,-2,0
082819,Teià,324,268,56,22,20,2,72,19,53,111
252206,Térmens,41,53,-12,6,14,-8,24,80,-56,-76
171962,Terrades,28,6,22,2,1,1,2,1,1,24
082798,Terrassa,5201,4813,388,1401,1147,254,2620,1854,766,1408
082824,Tiana,365,294,71,23,44,-21,47,17,30,80
252213,Tírvia,6,4,2,2,0,2,0,2,-2,2
252228,Tiurana,6,5,1,2,0,2,0,0,0,3
431495,Tivenys,9,20,-11,2,2,0,10,2,8,-3
431508,Tivissa,25,38,-13,4,11,-7,24,23,1,-19
082830,Tona,318,220,98,34,10,24,88,46,42,164
252234,Torà,45,52,-7,12,2,10,17,6,11,14
082845,Tordera,775,703,72,85,72,13,171,98,73,158
082858,Torelló,426,364,62,66,39,27,172,120,52,141
252249,"Torms, els",2,2,0,1,0,1,1,0,1,2
252252,Tornabous,24,26,-2,4,7,-3,21,30,-9,-14
252271,"Torre de Cabdella, la",32,24,8,1,0,1,6,0,6,15
082861,"Torre de Claramunt, la",176,187,-11,18,8,10,12,8,4,3
431515,"Torre de Fontaubella, la",8,11,-3,4,0,4,0,0,0,1
431520,"Torre de l'Espanyol, la",24,22,2,2,2,0,10,1,9,11
252265,Torrebesses,11,10,1,1,0,1,0,1,-1,1
431536,Torredembarra,790,660,130,149,136,13,242,122,120,263
252287,Torrefarrera,228,181,47,27,25,2,42,45,-3,46
