Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
081167,"Masies de Roda, les",21,29,-8,4,2,2,1,6,-5,-11
081173,"Masies de Voltregà, les",110,88,22,12,5,7,9,0,9,38
430799,Masllorenç,38,39,-1,0,1,-1,1,2,-1,-3
081189,"Masnou, el",865,831,34,123,123,0,139,157,-18,16
430803,"Masó, la",18,20,-2,0,0,0,0,1,-1,-3
430810,Maspujols,32,20,12,2,1,1,1,0,1,14
081192,Masquefa,411,400,11,51,50,1,31,29,2,14
430825,"Masroig, el",11,8,3,2,4,-2,3,2,1,2
251312,Massalcoreig,10,10,0,10,9,1,6,9,-3,-2
171019,Massanes,50,46,4,2,8,-6,2,3,-1,-3
251327,Massoteres,9,5,4,1,1,0,0,0,0,4
081206,Matadepera,426,291,135,17,32,-15,14,31,-17,103
081213,Mataró,3162,3078,84,839,923,-84,1099,1449,-350,-350
081228,Mediona,176,147,29,19,11,8,8,12,-4,33
251348,Menàrguens,27,27,0,7,6,1,9,5,4,5
170998,Meranges,10,5,5,0,0,0,0,0,0,5
171058,Mieres,17,14,3,0,0,0,4,0,4,7
430831,"Milà, el",6,6,0,0,1,-1,0,0,0,-1
251351,Miralcamp,40,59,-19,6,5,1,5,13,-8,-26
430846,Miravet,15,25,-10,3,5,-2,15,3,12,0
081385,Moià,249,216,33,26,39,-13,25,82,-57,-37
430859,"Molar, el",10,5,5,1,0,1,2,0,2,8
081234,Molins de Rei,722,765,-43,98,106,-8,165,151,14,-37
251370,Mollerussa,494,479,15,160,170,-10,129,65,64,69
171061,Mollet de Peralada,5,7,-2,0,0,0,1,0,1,-1
081249,Mollet del Vallès,1685,1660,25,319,325,-6,383,828,-445,-426
171077,Molló,23,16,7,1,4,-3,3,1,2,6
251364,"Molsosa, la",4,1,3,0,0,0,0,0,0,3
081287,Monistrol de Calders,24,32,-8,1,1,0,2,1,1,-7
081271,Monistrol de Montserrat,150,156,-6,19,32,-13,16,26,-10,-29
171096,Montagut i Oix,34,51,-17,0,1,-1,3,2,1,-17
430862,Montblanc,236,189,47,34,50,-16,30,64,-34,-3
430884,Montbrió del Camp,249,154,95,23,21,2,9,1,8,105
081252,Montcada i Reixac,1584,1306,278,174,233,-59,333,430,-97,122
081304,Montclar,12,6,6,0,0,0,0,0,0,6
251399,Montellà i Martinet,28,49,-21,1,0,1,4,3,1,-19
081311,Montesquiu,38,48,-10,6,4,2,2,1,1,-7
251403,Montferrer i Castellbò,43,56,-13,12,4,8,9,30,-21,-26
430897,Montferri,28,42,-14,4,7,-3,3,7,-4,-21
251386,Montgai,15,19,-4,2,0,2,0,0,0,-2
081265,Montgat,614,465,149,56,72,-16,50,50,0,133
081326,Montmajor,17,18,-1,0,2,-2,0,1,-1,-4
081332,Montmaneu,4,17,-13,0,1,-1,0,0,0,-14
430901,"Montmell, el",95,119,-24,14,18,-4,5,10,-5,-33
081350,Montmeló,320,295,25,49,55,-6,31,40,-9,10
251425,Montoliu de Lleida,14,14,0,3,4,-1,2,0,2,1
251410,Montoliu de Segarra,8,4,4,0,0,0,0,1,-1,3
251431,Montornès de Segarra,14,3,11,0,0,0,0,0,0,11
081363,Montornès del Vallès,563,602,-39,99,125,-26,128,163,-35,-100
430918,Mont-ral,13,10,3,1,1,0,1,0,1,4
171100,Mont-ras,59,79,-20,3,4,-1,3,15,-12,-33
430923,Mont-roig del Camp,656,671,-15,141,135,6,287,113,174,165
081379,Montseny,31,14,17,2,2,0,0,1,-1,16
430939,Móra d'Ebre,160,173,-13,38,50,-12,29,115,-86,-111
430944,Móra la Nova,83,102,-19,7,25,-18,36,19,17,-20
430957,"Morell, el",214,285,-71,33,19,14,20,17,3,-54
430960,"Morera de Montsant, la",9,11,-2,1,3,-2,0,1,-1,-5
081290,Muntanyola,30,37,-7,1,3,-2,2,2,0,-9
081398,Mura,12,31,-19,0,1,-1,0,0,0,-20
251459,Nalec,6,0,6,0,0,0,2,0,2,8
250254,Naut Aran,62,62,0,31,24,7,8,18,-10,-3
081402,Navarcles,226,197,29,30,36,-6,14,18,-4,19
081419,Navàs,197,179,18,33,36,-3,27,28,-1,14
171117,Navata,70,61,9,1,7,-6,15,30,-15,-12
251462,Navès,6,13,-7,0,0,0,2,0,2,-5
081424,"Nou de Berguedà, la",1,1,0,0,0,0,1,1,0,0
430976,"Nou de Gaià, la",32,32,0,7,2,5,3,1,2,7
430982,Nulles,29,33,-4,3,1,2,3,0,3,1
251484,Odèn,6,7,-1,0,1,-1,6,4,2,0
081430,Òdena,208,174,34,12,13,-1,9,12,-3,30
171122,Ogassa,12,9,3,0,0,0,0,0,0,3
081458,Olèrdola,188,172,16,6,19,-13,21,17,4,7
081461,Olesa de Bonesvalls,60,72,-12,13,17,-4,3,14,-11,-27
081477,Olesa de Montserrat,793,861,-68,142,169,-27,103,215,-112,-207
251497,Oliana,38,37,1,11,7,4,9,8,1,6
251500,Oliola,12,7,5,2,0,2,4,0,4,11
251517,Olius,39,24,15,1,1,0,1,0,1,16
081483,Olivella,238,246,-8,24,20,4,53,131,-78,-82
081496,Olost,31,30,1,4,1,3,3,6,-3,1
171143,Olot,909,846,63,161,196,-35,301,82,219,247
251522,"Oluges, les",5,3,2,0,2,-2,0,0,0,0
081445,Olvan,31,34,-3,0,6,-6,3,1,2,-7
251538,"Omellons, els",4,7,-3,1,0,1,1,0,1,-1
251543,"Omells de na Gaia, els",2,5,-3,0,0,0,0,0,0,-3
171156,Ordis,6,11,-5,0,3,-3,2,0,2,-6
251556,Organyà,33,34,-1,9,3,6,4,22,-18,-13
081509,Orís,11,23,-12,1,3,-2,0,0,0,-14
081516,Oristà,25,31,-6,0,0,0,6,0,6,0
081521,Orpí,2,8,-6,0,1,-1,1,0,1,-6
081537,Òrrius,25,21,4,2,4,-2,2,0,2,4
251569,Os de Balaguer,63,29,34,4,7,-3,4,2,2,33
171169,Osor,25,17,8,1,4,-3,4,0,4,9
251575,Ossó de Sió,4,3,1,0,2,-2,0,0,0,-1
081542,Pacs del Penedès,38,27,11,2,1,1,5,2,3,15
081555,Palafolls,423,412,11,32,45,-13,40,30,10,8
171175,Palafrugell,639,613,26,112,168,-56,227,194,33,3
171181,Palamós,722,588,134,88,157,-69,198,190,8,73
251581,"Palau d'Anglesola, el",52,55,-3,9,16,-7,15,22,-7,-17
171194,Palau de Santa Eulàlia,4,3,1,0,1,-1,0,0,0,0
171215,Palau-sator,26,18,8,4,0,4,3,0,3,15
171208,Palau-saverdera,68,76,-8,6,5,1,22,31,-9,-16
081568,Palau-solità i Plegamans,512,509,3,65,59,6,47,79,-32,-23
431009,"Pallaresos, els",145,111,34,13,17,-4,1,2,-1,29
081574,Pallejà,382,432,-50,56,63,-7,36,48,-12,-69
430995,"Palma d'Ebre, la",8,10,-2,1,0,1,2,6,-4,-5
089058,"Palma de Cervelló, la",122,137,-15,14,11,3,15,90,-75,-87
171236,Palol de Revardit,17,19,-2,0,1,-1,2,2,0,-3
171241,Pals,95,141,-46,5,14,-9,26,19,7,-48
081580,"Papiol, el",189,144,45,8,16,-8,17,28,-11,26
171254,Pardines,2,2,0,0,0,0,2,0,2,2
081593,Parets del Vallès,746,692,54,94,108,-14,68,100,-32,8
171267,Parlavà,33,11,22,0,2,-2,1,0,1,21
431016,Passanant i Belltall,6,12,-6,1,1,0,0,3,-3,-9
171289,Pau,16,28,-12,1,4,-3,7,2,5,-10
431021,Paüls,9,14,-5,3,2,1,0,4,-4,-8
171292,Pedret i Marzà,7,6,1,1,0,1,0,0,0,2
251641,Penelles,12,22,-10,3,2,1,3,3,0,-9
171306,"Pera, la",24,10,14,0,0,0,1,1,0,14
081607,Perafita,20,5,15,1,0,1,0,0,0,16
431037,Perafort,84,82,2,6,4,2,3,16,-13,-9
171328,Peralada,100,82,18,8,5,3,19,7,12,33
251654,Peramola,8,4,4,0,3,-3,0,0,0,1
431042,"Perelló, el",66,61,5,23,13,10,32,20,12,27
081614,Piera,750,663,87,75,90,-15,37,52,-15,57
431055,"Piles, les",12,10,2,0,2,-2,0,0,0,0
081635,Pineda de Mar,1088,1072,16,157,164,-7,245,207,38,47
431068,"Pinell de Brai, el",13,16,-3,1,4,-3,4,1,3,-3
251667,Pinell de Solsonès,4,3,1,0,1,-1,0,0,0,0
251673,Pinós,10,18,-8,0,1,-1,1,0,1,-8
431074,Pira,7,18,-11,7,3,4,0,1,-1,-8
431080,"Pla de Santa Maria, el",84,130,-46,18,12,6,11,8,3,-37
081640,"Pla del Penedès, el",88,64,24,0,5,-5,1,12,-11,8
171334,"Planes d'Hostoles, les",62,49,13,7,18,-11,7,6,1,3
171349,Planoles,11,10,1,1,5,-4,1,0,1,-2
259118,"Plans de Sió, els",18,15,3,6,4,2,0,0,0,5
251689,"Poal, el",11,12,-1,4,3,1,6,4,2,2
251692,"Pobla de Cérvoles, la",6,13,-7,0,2,-2,1,0,1,-8
081653,"Pobla de Claramunt, la",136,159,-23,5,11,-6,10,14,-4,-33
081666,"Pobla de Lillet, la",29,49,-20,0,2,-2,0,8,-8,-30
431093,"Pobla de Mafumet, la",360,139,221,33,44,-11,30,14,16,226
431107,"Pobla de Massaluca, la",10,5,5,1,0,1,1,0,1,7
431114,"Pobla de Montornès, la",155,151,4,24,28,-4,12,11,1,1
251713,"Pobla de Segur, la",67,105,-38,18,25,-7,14,23,-9,-54
431129,Poboleda,17,15,2,5,2,3,1,6,-5,0
081672,Polinyà,280,310,-30,40,54,-14,18,18,0,-44
431135,"Pont d'Armentera, el",27,32,-5,0,3,-3,4,1,3,-5
250306,"Pont de Bar, el",7,7,0,0,0,0,2,2,0,0
171352,Pont de Molins,24,22,2,0,2,-2,1,0,1,1
251734,"Pont de Suert, el",45,74,-29,30,44,-14,14,10,4,-39
081825,"Pont de Vilomara i Rocafort, el",176,165,11,8,29,-21,5,7,-2,-12
431418,Pontils,9,20,-11,0,0,0,1,0,1,-10
081688,Pontons,50,65,-15,3,8,-5,3,3,0,-20
171365,Pontós,8,14,-6,2,0,2,1,1,0,-4
251728,Ponts,105,75,30,12,27,-15,21,31,-10,5
171371,Porqueres,195,185,10,13,10,3,12,12,0,13
431140,Porrera,22,10,12,1,6,-5,1,2,-1,6
171404,"Port de la Selva, el",37,45,-8,6,4,2,11,16,-5,-11
171387,Portbou,22,50,-28,26,15,11,13,7,6,-11
251749,"Portella, la",25,31,-6,12,7,5,10,18,-8,-9
431153,Pradell de la Teixeta,0,4,-4,0,0,0,0,4,-4,-8
431166,Prades,42,29,13,2,3,-1,2,7,-5,7
431172,Prat de Comte,3,8,-5,1,1,0,0,0,0,-5
081691,"Prat de Llobregat, el",1597,1518,79,499,457,42,409,412,-3,118
431188,Pratdip,39,53,-14,4,7,-3,17,6,11,-6
081712,Prats de Lluçanès,75,51,24,10,5,5,4,8,-4,25
081705,"Prats de Rei, els",41,14,27,0,0,0,2,0,2,29
251752,Prats i Sansor,17,23,-6,0,0,0,3,3,0,-6
251765,Preixana,14,16,-2,2,0,2,0,1,-1,-1
251771,Preixens,16,21,-5,1,0,1,0,0,0,-4
082303,Premià de Dalt,504,503,1,44,58,-14,58,24,34,21
081727,Premià de Mar,1187,1193,-6,197,205,-8,234,239,-5,-19
171390,"Preses, les",94,68,26,5,3,2,8,4,4,32
251790,Prullans,8,29,-21,2,1,1,1,1,0,-20
171411,Puigcerdà,300,294,6,87,106,-19,73,125,-52,-65
081748,Puigdàlber,17,31,-14,2,2,0,3,0,3,-11
251804,Puiggròs,19,30,-11,2,0,2,0,2,-2,-11
431191,Puigpelat,68,38,30,9,0,9,3,0,3,42
081751,Puig-reig,183,165,18,18,17,1,19,38,-19,0
251811,Puigverd d'Agramunt,11,18,-7,1,0,1,0,0,0,-6
251826,Puigverd de Lleida,46,46,0,2,4,-2,6,0,6,4
081764,Pujalt,1,3,-2,0,0,0,1,5,-4,-6
081770,"Quar, la",5,5,0,0,0,0,0,0,0,0
171426,Quart,165,105,60,9,15,-6,15,4,11,65
170433,Queralbs,11,6,5,0,0,0,1,0,1,6
431205,Querol,55,60,-5,1,0,1,4,11,-7,-11
171432,Rabós,7,4,3,0,0,0,5,2,3,6
081786,Rajadell,27,33,-6,2,2,0,0,0,0,-6
431212,Rasquera,18,21,-3,4,1,3,5,0,5,5
171447,Regencós,15,11,4,1,0,1,0,6,-6,-1
081799,Rellinars,51,35,16,4,4,0,0,3,-3,13
431227,Renau,7,13,-6,3,2,1,0,0,0,-5
431233,Reus,2570,2609,-39,755,902,-147,674,1305,-631,-817
251832,Rialp,46,30,16,5,7,-2,6,15,-9,5
431248,"Riba, la",9,44,-35,0,1,-1,1,0,1,-35
431251,Riba-roja d'Ebre,27,28,-1,6,5,1,8,1,7,7
259059,Ribera d'Ondara,13,20,-7,1,3,-2,1,3,-2,-11
251850,Ribera d'Urgellet,43,67,-24,7,5,2,14,23,-9,-31
171450,Ribes de Freser,60,59,1,0,9,-9,5,2,3,-5
171463,Riells i Viabrea,228,258,-30,18,18,0,12,20,-8,-38
431264,"Riera de Gaià, la",58,88,-30,5,14,-9,2,25,-23,-62
251863,Riner,13,16,-3,0,0,0,0,2,-2,-5
171479,Ripoll,220,269,-49,53,60,-7,46,79,-33,-89
081803,Ripollet,1378,1462,-84,223,240,-17,343,523,-180,-281
259139,Riu de Cerdanya,12,13,-1,0,0,0,0,0,0,-1
171485,Riudarenes,109,125,-16,15,10,5,10,0,10,-1
171498,Riudaura,27,10,17,1,2,-1,1,1,0,16
431270,Riudecanyes,34,53,-19,4,8,-4,9,0,9,-14
431286,Riudecols,46,46,0,5,3,2,12,7,5,7
171501,Riudellots de la Selva,77,70,7,3,1,2,28,13,15,24
431299,Riudoms,211,236,-25,26,17,9,17,68,-51,-67
171518,Riumors,9,14,-5,1,3,-2,0,1,-1,-8
081810,"Roca del Vallès, la",468,488,-20,38,48,-10,38,40,-2,-32
431303,Rocafort de Queralt,9,11,-2,2,1,1,1,0,1,0
431310,Roda de Berà,474,352,122,54,55,-1,27,49,-22,99
081831,Roda de Ter,186,237,-51,23,33,-10,28,36,-8,-69
431325,Rodonyà,31,42,-11,0,1,-1,0,1,-1,-13
431331,Roquetes,282,311,-29,21,38,-17,69,89,-20,-66
171523,Roses,510,633,-123,172,217,-45,462,388,74,-94
251898,Rosselló,121,135,-14,23,22,1,10,13,-3,-16
431346,"Rourell, el",15,9,6,0,1,-1,1,4,-3,2
081846,Rubí,2326,2154,172,495,574,-79,461,761,-300,-207
081859,Rubió,9,24,-15,0,0,0,0,1,-1,-16
171539,Rupià,12,19,-7,0,3,-3,1,0,1,-9
089019,Rupit i Pruit,7,15,-8,1,0,1,3,6,-3,-10
081878,Sabadell,5673,4963,710,1305,1311,-6,1602,2652,-1050,-346
081884,Sagàs,11,8,3,0,0,0,2,0,2,5
251902,Salàs de Pallars,29,13,16,2,3,-1,1,0,1,16
081901,Saldes,5,13,-8,0,0,0,0,0,0,-8
171544,Sales de Llierca,0,4,-4,0,2,-2,1,1,0,-6
081918,Sallent,137,148,-11,20,35,-15,13,8,5,-21
431359,Salomó,11,16,-5,1,2,-1,1,1,0,-6
439057,Salou,1428,1450,-22,500,579,-79,836,698,138,37
171557,Salt,1346,1681,-335,202,238,-36,583,429,154,-217
251919,Sanaüja,11,16,-5,0,0,0,2,1,1,-4
081944,Sant Adrià de Besòs,2009,1689,320,285,279,6,458,283,175,501
081957,Sant Agustí de Lluçanès,0,3,-3,0,0,0,0,0,0,-3
081960,Sant Andreu de la Barca,888,960,-72,182,198,-16,204,197,7,-81
081976,Sant Andreu de Llavaneres,580,581,-1,46,52,-6,69,52,17,10
171576,Sant Andreu Salou,3,6,-3,0,0,0,0,0,0,-3
171833,Sant Aniol de Finestres,21,14,7,1,0,1,3,3,0,8
081982,Sant Antoni de Vilamajor,341,319,22,25,20,5,28,19,9,36
081995,Sant Bartomeu del Grau,32,54,-22,3,5,-2,2,2,0,-24
082009,Sant Boi de Llobregat,2485,2362,123,499,553,-54,501,721,-220,-151
082016,Sant Boi de Lluçanès,43,11,32,1,6,-5,1,3,-2,25
431362,Sant Carles de la Ràpita,459,350,109,164,212,-48,123,102,21,82
082037,Sant Cebrià de Vallalta,179,199,-20,7,12,-5,27,18,9,-16
082021,Sant Celoni,815,644,171,95,81,14,134,154,-20,165
082042,Sant Climent de Llobregat,131,129,2,17,24,-7,7,11,-4,-9
171582,Sant Climent Sescebes,52,43,9,25,21,4,4,5,-1,12
082055,Sant Cugat del Vallès,3169,2474,695,613,560,53,1045,1113,-68,680
082068,Sant Cugat Sesgarrigues,27,32,-5,4,8,-4,2,0,2,-7
251961,Sant Esteve de la Sarga,4,12,-8,0,0,0,2,1,1,-7
082074,Sant Esteve de Palautordera,98,100,-2,6,7,-1,13,20,-7,-10
082080,Sant Esteve Sesrovires,337,288,49,48,77,-29,32,25,7,27
171595,Sant Feliu de Buixalleu,38,36,2,2,5,-3,1,1,0,-1
082107,Sant Feliu de Codines,281,268,13,20,35,-15,24,103,-79,-81
171609,Sant Feliu de Guíxols,629,674,-45,155,164,-9,352,435,-83,-137
082114,Sant Feliu de Llobregat,1315,1057,258,239,280,-41,231,362,-131,86
171616,Sant Feliu de Pallerols,50,54,-4,6,8,-2,7,7,0,-6
082129,Sant Feliu Sasserra,12,28,-16,2,1,1,2,0,2,-13
171621,Sant Ferriol,21,11,10,3,3,0,4,4,0,10
082093,Sant Fost de Campsentelles,457,338,119,33,29,4,23,17,6,129
082135,Sant Fruitós de Bages,325,320,5,33,25,8,32,15,17,30
171637,Sant Gregori,233,131,102,10,3,7,11,12,-1,108
251924,Sant Guim de Freixenet,30,27,3,4,10,-6,11,4,7,4
251977,Sant Guim de la Plana,3,9,-6,4,1,3,1,0,1,-2
171642,Sant Hilari Sacalm,96,118,-22,13,18,-5,35,34,1,-26
082153,Sant Hipòlit de Voltregà,121,159,-38,10,6,4,13,25,-12,-46
081939,Sant Iscle de Vallalta,82,78,4,1,10,-9,3,4,-1,-6
439023,Sant Jaume d'Enveja,128,103,25,11,15,-4,12,6,6,27
082166,Sant Jaume de Frontanyà,0,2,-2,0,1,-1,0,0,0,-3
171655,Sant Jaume de Llierca,71,36,35,1,4,-3,14,2,12,44
431378,Sant Jaume dels Domenys,157,101,56,14,7,7,8,18,-10,53
171674,Sant Joan de les Abadesses,68,84,-16,5,11,-6,9,4,5,-17
171680,Sant Joan de Mollet,27,19,8,1,0,1,1,4,-3,6
082188,Sant Joan de Vilatorrada,325,322,3,46,54,-8,47,53,-6,-11
082172,Sant Joan Despí,1138,1110,28,196,172,24,174,247,-73,-21
171851,Sant Joan les Fonts,102,113,-11,13,4,9,15,3,12,10
171668,Sant Jordi Desvalls,34,37,-3,0,1,-1,5,1,4,0
089030,Sant Julià de Cerdanyola,5,13,-8,1,3,-2,0,0,0,-10
171693,Sant Julià de Ramis,198,198,0,8,14,-6,18,26,-8,-14
082205,Sant Julià de Vilatorta,145,119,26,4,0,4,13,2,11,41
179032,Sant Julià del Llor i Bonmatí,67,48,19,4,1,3,7,12,-5,17
082212,Sant Just Desvern,838,520,318,109,95,14,177,107,70,402
082227,Sant Llorenç d'Hortons,148,127,21,9,12,-3,8,23,-15,3
171714,Sant Llorenç de la Muga,7,7,0,1,2,-1,3,0,3,2
251930,Sant Llorenç de Morunys,30,45,-15,0,5,-5,10,18,-8,-28
082233,Sant Llorenç Savall,105,110,-5,10,11,-1,4,1,3,-3
082251,Sant Martí d'Albars,2,3,-1,0,0,0,0,0,0,-1
082248,Sant Martí de Centelles,102,95,7,11,8,3,3,9,-6,4
171729,Sant Martí de Llémena,61,44,17,2,0,2,2,1,1,20
259025,Sant Martí de Riucorb,30,18,12,0,4,-4,2,3,-1,7
082264,Sant Martí de Tous,37,32,5,2,3,-1,4,2,2,6
082270,Sant Martí Sarroca,105,124,-19,10,18,-8,15,24,-9,-36
082286,Sant Martí Sesgueioles,15,6,9,2,1,1,2,0,2,12
171735,Sant Martí Vell,3,25,-22,4,2,2,0,0,0,-20
082299,Sant Mateu de Bages,22,19,3,0,0,0,2,0,2,5
171740,Sant Miquel de Campmajor,1,13,-12,2,0,2,0,0,0,-10
171753,Sant Miquel de Fluvià,42,35,7,6,6,0,10,1,9,16
171766,Sant Mori,6,8,-2,0,1,-1,1,0,1,-2
171772,Sant Pau de Segúries,46,29,17,0,2,-2,0,1,-1,14
082310,Sant Pere de Ribes,1312,1273,39,233,234,-1,243,315,-72,-34
082325,Sant Pere de Riudebitlles,65,98,-33,10,5,5,6,5,1,-27
082331,Sant Pere de Torelló,68,106,-38,5,3,2,12,5,7,-29
082346,Sant Pere de Vilamajor,223,195,28,12,10,2,11,35,-24,6
171788,Sant Pere Pescador,83,96,-13,12,7,5,46,41,5,-3
081897,Sant Pere Sallavinera,6,4,2,0,0,0,2,0,2,4
082359,Sant Pol de Mar,206,238,-32,27,24,3,58,18,40,11
082362,Sant Quintí de Mediona,88,85,3,5,9,-4,35,26,9,8
082378,Sant Quirze de Besora,54,64,-10,2,10,-8,15,5,10,-8
082384,Sant Quirze del Vallès,749,626,123,64,48,16,74,97,-23,116
082397,Sant Quirze Safaja,57,61,-4,0,2,-2,4,0,4,-2
251945,Sant Ramon,6,19,-13,3,3,0,4,0,4,-9
082401,Sant Sadurní d'Anoia,447,356,91,53,47,6,73,122,-49,48
082418,Sant Sadurní d'Osormort,5,11,-6,2,0,2,0,0,0,-4
080983,Sant Salvador de Guardiola,130,157,-27,12,23,-11,27,2,25,-13
082628,Sant Vicenç de Castellet,489,445,44,46,60,-14,51,110,-59,-29
082649,Sant Vicenç de Montalt,445,353,92,28,37,-9,49,35,14,97
082652,Sant Vicenç de Torelló,58,70,-12,1,2,-1,8,0,8,-5
082634,Sant Vicenç dels Horts,1022,956,66,153,178,-25,140,121,19,60
431384,Santa Bàrbara,168,134,34,33,19,14,22,88,-66,-18
082439,Santa Cecília de Voltregà,3,2,1,0,0,0,0,0,0,1
082444,Santa Coloma de Cervelló,327,259,68,23,45,-22,35,35,0,46
171805,Santa Coloma de Farners,451,392,59,65,83,-18,125,114,11,52
082457,Santa Coloma de Gramenet,4988,5732,-744,878,1172,-294,2539,2202,337,-701
431397,Santa Coloma de Queralt,63,104,-41,13,9,4,7,34,-27,-64
171812,Santa Cristina d'Aro,226,229,-3,24,21,3,60,51,9,9
082460,Santa Eugènia de Berga,89,109,-20,15,5,10,29,47,-18,-28
082476,Santa Eulàlia de Riuprimer,62,44,18,0,0,0,7,0,7,25
082482,Santa Eulàlia de Ronçana,260,242,18,21,21,0,20,44,-24,-6
082495,Santa Fe del Penedès,6,13,-7,0,0,0,1,0,1,-6
171827,Santa Llogaia d'Àlguema,21,21,0,1,0,1,0,1,-1,0
082508,Santa Margarida de Montbui,388,391,-3,40,47,-7,35,50,-15,-25
082515,Santa Margarida i els Monjos,384,289,95,39,39,0,73,63,10,105
082589,Santa Maria d'Oló,27,27,0,4,1,3,6,0,6,9
082536,Santa Maria de Besora,14,5,9,0,0,0,0,1,-1,8
082567,Santa Maria de Martorelles,41,47,-6,1,1,0,2,0,2,-4
082554,Santa Maria de Merlès,8,3,5,0,2,-2,0,1,-1,2
082573,Santa Maria de Miralles,6,6,0,0,0,0,0,0,0,0
082592,Santa Maria de Palautordera,414,368,46,24,37,-13,49,37,12,45
431401,Santa Oliva,213,203,10,20,21,-1,20,35,-15,-6
171848,Santa Pau,51,50,1,3,5,-2,0,9,-9,-10
082606,Santa Perpètua de Mogoda,845,907,-62,128,160,-32,159,342,-183,-277
082613,Santa Susanna,162,194,-32,30,24,6,45,41,4,-22
081923,Santpedor,310,189,121,29,19,10,13,34,-21,110
431423,Sarral,50,46,4,8,13,-5,10,27,-17,-18
171864,Sarrià de Ter,310,219,91,26,27,-1,25,34,-9,81
252017,Sarroca de Bellera,2,4,-2,1,0,1,0,0,0,-1
252000,Sarroca de Lleida,10,13,-3,0,0,0,3,0,3,0
171870,"Saus, Camallera i Llampaies",54,31,23,0,5,-5,8,0,8,26
431439,Savallà del Comtat,3,6,-3,0,0,0,0,0,0,-3
431444,"Secuita, la",85,59,26,5,13,-8,5,6,-1,17
171886,"Selva de Mar, la",1,10,-9,3,3,0,1,0,1,-8
431457,"Selva del Camp, la",163,145,18,20,26,-6,17,36,-19,-7
431460,Senan,1,6,-5,0,0,0,0,0,0,-5
430445,"Sénia, la",48,73,-25,106,91,15,32,112,-80,-90
252022,Senterada,13,8,5,3,0,3,0,0,0,8
250352,"Sentiu de Sió, la",17,15,2,1,1,0,1,0,1,3
082671,Sentmenat,376,279,97,50,40,10,23,32,-9,98
171903,Serinyà,46,71,-25,5,4,1,4,3,1,-23
252043,Seròs,23,27,-4,32,39,-7,38,24,14,3
171910,Serra de Daró,8,10,-2,0,0,0,2,1,1,-1
171925,Setcases,9,8,1,0,1,-1,5,1,4,4
252038,"Seu d'Urgell, la",354,298,56,152,148,4,132,209,-77,-17
082690,Seva,163,127,36,21,15,6,7,7,0,42
252056,Sidamon,14,22,-8,5,2,3,0,1,-1,-6
171931,Sils,325,333,-8,38,48,-10,34,60,-26,-44
082704,Sitges,1330,1191,139,237,270,-33,445,522,-77,29
170524,Siurana,11,10,1,0,0,0,1,0,1,2
082711,Sobremunt,4,5,-1,0,0,0,0,0,0,-1
252069,"Soleràs, el",13,12,1,2,0,2,3,6,-3,0
431476,Solivella,15,21,-6,0,0,0,1,1,0,-6
252075,Solsona,217,184,33,18,62,-44,60,60,0,-11
082726,Sora,6,12,-6,0,0,0,0,3,-3,-9
252081,Soriguera,23,13,10,2,3,-1,0,0,0,9
252094,Sort,63,100,-37,22,28,-6,23,13,10,-33
252108,Soses,20,49,-29,14,9,5,19,15,4,-20
082732,Subirats,99,124,-25,6,8,-2,7,10,-3,-30
252115,Sudanell,21,32,-11,5,2,3,2,0,2,-6
252120,Sunyer,11,9,2,2,0,2,4,3,1,5
082747,Súria,122,111,11,26,28,-2,25,83,-58,-49
171946,Susqueda,4,7,-3,0,0,0,1,1,0,-3
082763,Tagamanent,20,28,-8,3,2,1,4,2,2,-5
082779,Talamanca,8,15,-7,0,0,0,1,1,0,-7
252154,Talarn,31,34,-3,46,168,-122,1,0,1,-124
252167,Talavera,5,5,0,0,1,-1,0,0,0,-1
171959,"Tallada d'Empordà, la",34,20,14,0,7,-7,3,11,-8,-1
082785,Taradell,194,167,27,17,12,5,24,47,-23,9
431482,Tarragona,3317,3774,-457,1258,1487,-229,1362,712,650,-36
252173,Tàrrega,494,506,-12,130,112,18,144,125,19,25
252189,Tarrés,3,3,0,0,0,0,0,0,0,0
252192,Tarroja de Segarra,3,7,-4,1,0,1,0,0,0,-3
082750,Tavèrnoles,12,10,2,1,1,0,1,0,1,3
082802,Tavertet,4,13,-9,1,0,1,1,2,-1,-9
082819,Teià,258,240,18,21,12,9,10,39,-29,-2
252206,Térmens,38,56,-18,6,8,-2,14,19,-5,-25
171962,Terrades,21,17,4,0,1,-1,2,0,2,5
082798,Terrassa,5535,5219,316,1372,1399,-27,1553,2747,-1194,-905
082824,Tiana,344,299,45,35,34,1,27,40,-13,33
252213,Tírvia,9,5,4,0,0,0,0,0,0,4
252228,Tiurana,4,6,-2,0,0,0,0,0,0,-2
431495,Tivenys,22,18,4,0,3,-3,8,2,6,7
431508,Tivissa,40,38,2,8,5,3,16,22,-6,-1
082830,Tona,257,279,-22,36,30,6,44,56,-12,-28
252234,Torà,31,53,-22,5,8,-3,4,9,-5,-30
