Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
081154,Martorelles,248,246,2,14,33,-19,55,13,42,25,
430770,Mas de Barberans,13,17,-4,2,3,-1,3,1,2,-3,
171002,Masarac,22,23,-1,1,1,0,10,7,3,2,
430786,Masdenverge,50,53,-3,7,11,-4,18,0,18,11,
081167,"Masies de Roda, les",33,20,13,1,3,-2,6,0,6,17,
081173,"Masies de Voltregà, les",100,106,-6,3,17,-14,13,1,12,-8,
430799,Masllorenç,22,29,-7,4,3,1,11,4,7,1,
081189,"Masnou, el",1128,1014,114,142,124,18,369,137,232,364,
430803,"Masó, la",16,10,6,0,1,-1,1,0,1,6,
430810,Maspujols,30,38,-8,4,1,3,4,4,0,-5,
081192,Masquefa,463,366,97,54,44,10,88,16,72,179,
430825,"Masroig, el",18,27,-9,1,3,-2,10,0,10,-1,
251312,Massalcoreig,9,11,-2,11,5,6,25,1,24,28,
171019,Massanes,66,39,27,4,5,-1,8,1,7,33,
251327,Massoteres,6,14,-8,3,3,0,4,1,3,-5,
081206,Matadepera,489,363,126,29,25,4,70,41,29,159,
081213,Mataró,3247,3162,85,762,835,-73,3016,1476,1540,1552,
081228,Mediona,166,115,51,18,9,9,18,4,14,74,
251348,Menàrguens,31,24,7,7,10,-3,6,1,5,9,
170998,Meranges,8,6,2,1,2,-1,0,0,0,1,
171058,Mieres,41,16,25,1,1,0,4,0,4,29,
430831,"Milà, el",24,6,18,0,3,-3,1,0,1,16,
251351,Miralcamp,65,42,23,4,0,4,28,9,19,46,
430846,Miravet,16,22,-6,3,0,3,23,7,16,13,
081385,Moià,306,215,91,31,39,-8,118,57,61,144,
430859,"Molar, el",11,15,-4,1,1,0,4,0,4,0,
081234,Molins de Rei,757,837,-80,95,127,-32,291,59,232,120,
251370,Mollerussa,407,553,-146,117,112,5,381,103,278,137,
171061,Mollet de Peralada,9,2,7,3,0,3,2,0,2,12,
081249,Mollet del Vallès,1592,1885,-293,280,241,39,873,349,524,270,
171077,Molló,17,19,-2,0,0,0,3,0,3,1,
251364,"Molsosa, la",0,2,-2,1,0,1,1,0,1,0,
081287,Monistrol de Calders,47,38,9,2,0,2,9,3,6,17,
081271,Monistrol de Montserrat,212,184,28,18,21,-3,95,15,80,105,
171096,Montagut i Oix,41,29,12,0,3,-3,4,1,3,12,
430862,Montblanc,204,193,11,38,28,10,89,26,63,84,
430884,Montbrió del Camp,174,190,-16,21,20,1,32,9,23,8,
081252,Montcada i Reixac,1456,1323,133,200,205,-5,703,284,419,547,
081304,Montclar,6,3,3,0,0,0,0,0,0,3,
251399,Montellà i Martinet,35,40,-5,2,2,0,6,3,3,-2,
081311,Montesquiu,72,57,15,8,3,5,9,0,9,29,
251403,Montferrer i Castellbò,51,59,-8,5,5,0,19,12,7,-1,
430897,Montferri,40,29,11,1,0,1,3,0,3,15,
251386,Montgai,35,12,23,2,1,1,0,3,-3,21,
081265,Montgat,509,522,-13,52,73,-21,189,23,166,132,
081326,Montmajor,16,17,-1,0,3,-3,10,1,9,5,
081332,Montmaneu,7,7,0,0,0,0,1,0,1,1,
430901,"Montmell, el",174,106,68,14,15,-1,19,17,2,69,
081350,Montmeló,305,263,42,61,55,6,120,56,64,112,
251425,Montoliu de Lleida,18,19,-1,1,4,-3,12,8,4,0,
251410,Montoliu de Segarra,13,10,3,2,0,2,4,0,4,9,
251431,Montornès de Segarra,2,6,-4,0,0,0,0,0,0,-4,
081363,Montornès del Vallès,547,530,17,112,79,33,213,72,141,191,
430918,Mont-ral,11,11,0,2,0,2,2,3,-1,1,
171100,Mont-ras,83,81,2,12,10,2,17,7,10,14,
430923,Mont-roig del Camp,729,643,86,142,141,1,392,181,211,298,
081379,Montseny,42,25,17,0,5,-5,0,0,0,12,
430939,Móra d'Ebre,180,200,-20,42,55,-13,119,47,72,39,
430944,Móra la Nova,122,100,22,10,18,-8,34,12,22,36,
430957,"Morell, el",191,213,-22,26,22,4,44,13,31,13,
430960,"Morera de Montsant, la",9,4,5,1,1,0,4,0,4,9,
081290,Muntanyola,41,41,0,2,4,-2,3,0,3,1,
081398,Mura,16,22,-6,0,0,0,1,0,1,-5,
251459,Nalec,5,2,3,0,0,0,0,0,0,3,
250254,Naut Aran,63,44,19,33,32,1,21,4,17,37,
081402,Navarcles,275,217,58,20,17,3,53,15,38,99,
081419,Navàs,180,189,-9,31,17,14,45,26,19,24,
171117,Navata,105,64,41,4,7,-3,26,57,-31,7,
251462,Navès,16,11,5,1,0,1,5,1,4,10,
081424,"Nou de Berguedà, la",8,7,1,0,0,0,2,1,1,2,
430976,"Nou de Gaià, la",30,27,3,1,2,-1,2,1,1,3,
430982,Nulles,21,17,4,4,1,3,5,0,5,12,
251484,Odèn,12,8,4,1,0,1,1,0,1,6,
081430,Òdena,173,152,21,21,13,8,39,14,25,54,
171122,Ogassa,13,1,12,0,2,-2,0,0,0,10,
081458,Olèrdola,244,195,49,18,8,10,48,24,24,83,
081461,Olesa de Bonesvalls,145,102,43,5,10,-5,9,4,5,43,
081477,Olesa de Montserrat,878,817,61,135,119,16,227,50,177,254,
251497,Oliana,61,53,8,13,8,5,57,20,37,50,
251500,Oliola,13,1,12,0,0,0,0,0,0,12,
251517,Olius,50,53,-3,2,4,-2,4,2,2,-3,
081483,Olivella,299,245,54,31,43,-12,126,10,116,158,
081496,Olost,49,44,5,1,6,-5,6,0,6,6,
171143,Olot,910,880,30,265,186,79,962,195,767,876,
251522,"Oluges, les",4,0,4,0,1,-1,1,0,1,4,
081445,Olvan,45,45,0,4,1,3,5,2,3,6,
251538,"Omellons, els",5,7,-2,0,0,0,0,0,0,-2,
251543,"Omells de na Gaia, els",4,2,2,0,0,0,0,0,0,2,
171156,Ordis,7,10,-3,3,1,2,2,3,-1,-2,
251556,Organyà,31,41,-10,11,4,7,6,2,4,1,
081509,Orís,19,13,6,3,0,3,3,1,2,11,
081516,Oristà,18,15,3,5,3,2,10,1,9,14,
081521,Orpí,7,5,2,0,1,-1,0,1,-1,0,
081537,Òrrius,47,43,4,1,0,1,11,1,10,15,
251569,Os de Balaguer,45,56,-11,5,1,4,3,1,2,-5,
171169,Osor,21,33,-12,2,0,2,4,0,4,-6,
251575,Ossó de Sió,7,8,-1,0,0,0,1,0,1,0,
081542,Pacs del Penedès,44,50,-6,2,1,1,8,1,7,2,
081555,Palafolls,536,412,124,40,34,6,74,13,61,191,
171175,Palafrugell,636,612,24,116,112,4,455,175,280,308,
171181,Palamós,754,668,86,116,142,-26,408,129,279,339,
251581,"Palau d'Anglesola, el",63,65,-2,5,8,-3,22,11,11,6,
171194,Palau de Santa Eulàlia,1,0,1,0,0,0,0,5,-5,-4,
171215,Palau-sator,9,12,-3,1,1,0,4,2,2,-1,
171208,Palau-saverdera,83,85,-2,4,10,-6,33,18,15,7,
081568,Palau-solità i Plegamans,644,577,67,44,49,-5,129,49,80,142,
431009,"Pallaresos, els",260,178,82,15,19,-4,28,10,18,96,
081574,Pallejà,520,417,103,53,66,-13,90,54,36,126,
430995,"Palma d'Ebre, la",1,7,-6,1,1,0,5,0,5,-1,
089058,"Palma de Cervelló, la",165,143,22,16,23,-7,33,10,23,38,
171236,Palol de Revardit,10,14,-4,0,0,0,2,1,1,-3,
171241,Pals,116,91,25,9,16,-7,57,27,30,48,
081580,"Papiol, el",165,160,5,13,17,-4,45,17,28,29,
171254,Pardines,11,2,9,0,1,-1,0,0,0,8,
081593,Parets del Vallès,712,811,-99,79,99,-20,169,64,105,-14,
171267,Parlavà,13,15,-2,3,2,1,0,0,0,-1,
431016,Passanant i Belltall,11,19,-8,1,0,1,2,1,1,-6,
171289,Pau,39,26,13,3,3,0,5,8,-3,10,
431021,Paüls,5,13,-8,0,0,0,1,0,1,-7,
171292,Pedret i Marzà,2,4,-2,0,5,-5,1,1,0,-7,
251641,Penelles,10,20,-10,0,0,0,1,1,0,-10,
171306,"Pera, la",19,24,-5,0,0,0,3,3,0,-5,
081607,Perafita,22,18,4,1,0,1,3,1,2,7,
431037,Perafort,65,78,-13,7,6,1,6,5,1,-11,
171328,Peralada,107,75,32,18,15,3,23,8,15,50,
251654,Peramola,5,8,-3,0,2,-2,8,0,8,3,
431042,"Perelló, el",101,96,5,11,16,-5,76,9,67,67,
081614,Piera,1069,647,422,104,85,19,176,38,138,579,
431055,"Piles, les",13,14,-1,0,4,-4,1,0,1,-4,
081635,Pineda de Mar,1465,1005,460,127,181,-54,684,199,485,891,
431068,"Pinell de Brai, el",10,16,-6,5,4,1,7,10,-3,-8,
251667,Pinell de Solsonès,2,9,-7,0,0,0,2,1,1,-6,
251673,Pinós,9,10,-1,0,1,-1,2,3,-1,-3,
431074,Pira,24,16,8,0,0,0,1,0,1,9,
431080,"Pla de Santa Maria, el",122,123,-1,11,16,-5,35,12,23,17,
081640,"Pla del Penedès, el",55,44,11,9,1,8,7,8,-1,18,
171334,"Planes d'Hostoles, les",74,65,9,3,3,0,28,3,25,34,
171349,Planoles,26,13,13,1,0,1,0,0,0,14,
259118,"Plans de Sió, els",20,30,-10,0,1,-1,3,0,3,-8,
251689,"Poal, el",17,13,4,3,1,2,11,2,9,15,
251692,"Pobla de Cérvoles, la",11,6,5,0,0,0,0,1,-1,4,
081653,"Pobla de Claramunt, la",87,111,-24,12,8,4,15,3,12,-8,
081666,"Pobla de Lillet, la",33,26,7,1,1,0,12,3,9,16,
431093,"Pobla de Mafumet, la",298,269,29,19,22,-3,28,13,15,41,
431107,"Pobla de Massaluca, la",2,6,-4,3,0,3,9,6,3,2,
431114,"Pobla de Montornès, la",221,165,56,9,13,-4,16,2,14,66,
251713,"Pobla de Segur, la",120,101,19,18,19,-1,95,42,53,71,
431129,Poboleda,9,5,4,1,4,-3,11,0,11,12,
081672,Polinyà,280,337,-57,36,52,-16,68,15,53,-20,
431135,"Pont d'Armentera, el",19,31,-12,0,3,-3,1,0,1,-14,
250306,"Pont de Bar, el",11,14,-3,3,0,3,5,1,4,4,
171352,Pont de Molins,23,32,-9,0,0,0,2,0,2,-7,
251734,"Pont de Suert, el",77,79,-2,33,23,10,41,5,36,44,
081825,"Pont de Vilomara i Rocafort, el",169,127,42,29,12,17,28,4,24,83,
431418,Pontils,8,4,4,0,0,0,1,1,0,4,
081688,Pontons,45,55,-10,5,4,1,10,2,8,-1,
171365,Pontós,19,23,-4,2,4,-2,4,0,4,-2,
251728,Ponts,84,80,4,23,20,3,78,7,71,78,
171371,Porqueres,184,153,31,8,3,5,33,5,28,64,
431140,Porrera,8,14,-6,2,0,2,1,1,0,-4,
171404,"Port de la Selva, el",27,52,-25,3,1,2,24,7,17,-6,
171387,Portbou,40,42,-2,9,26,-17,45,4,41,22,
251749,"Portella, la",25,57,-32,5,6,-1,47,2,45,12,
431153,Pradell de la Teixeta,7,1,6,0,0,0,2,0,2,8,
431166,Prades,21,24,-3,0,0,0,11,3,8,5,
431172,Prat de Comte,7,6,1,0,3,-3,1,0,1,-1,
081691,"Prat de Llobregat, el",1600,1622,-22,399,390,9,1134,304,830,817,
431188,Pratdip,37,29,8,5,5,0,8,5,3,11,
081712,Prats de Lluçanès,87,80,7,8,6,2,46,6,40,49,
081705,"Prats de Rei, els",27,23,4,1,1,0,3,3,0,4,
251752,Prats i Sansor,23,13,10,0,1,-1,1,7,-6,3,
251765,Preixana,14,12,2,2,0,2,5,0,5,9,
251771,Preixens,21,33,-12,4,0,4,0,0,0,-8,
082303,Premià de Dalt,499,517,-18,32,56,-24,122,71,51,9,
081727,Premià de Mar,1250,1104,146,137,168,-31,467,148,319,434,
171390,"Preses, les",105,47,58,0,2,-2,15,3,12,68,
251790,Prullans,19,20,-1,2,1,1,0,0,0,0,
171411,Puigcerdà,359,363,-4,75,91,-16,380,61,319,299,
081748,Puigdàlber,22,22,0,2,0,2,3,4,-1,1,
251804,Puiggròs,7,7,0,0,0,0,2,0,2,2,
431191,Puigpelat,61,49,12,4,8,-4,8,2,6,14,
081751,Puig-reig,236,156,80,27,19,8,96,12,84,172,
251811,Puigverd d'Agramunt,5,31,-26,2,0,2,11,0,11,-13,
251826,Puigverd de Lleida,47,38,9,4,4,0,11,8,3,12,
081764,Pujalt,8,9,-1,0,1,-1,5,1,4,2,
081770,"Quar, la",2,4,-2,0,1,-1,1,0,1,-2,
171426,Quart,212,175,37,9,2,7,25,12,13,57,
170433,Queralbs,8,8,0,0,0,0,1,0,1,1,
431205,Querol,53,43,10,2,5,-3,6,2,4,11,
171432,Rabós,14,11,3,2,1,1,3,1,2,6,
081786,Rajadell,15,29,-14,0,1,-1,0,0,0,-15,
431212,Rasquera,18,12,6,5,7,-2,10,7,3,7,
171447,Regencós,8,8,0,1,0,1,8,0,8,9,
081799,Rellinars,68,54,14,5,0,5,6,0,6,25,
431227,Renau,11,7,4,1,2,-1,0,0,0,3,
431233,Reus,2778,2368,410,680,592,88,1921,729,1192,1690,
251832,Rialp,42,44,-2,6,12,-6,6,11,-5,-13,
431248,"Riba, la",13,20,-7,0,2,-2,11,3,8,-1,
431251,Riba-roja d'Ebre,36,45,-9,4,6,-2,10,0,10,-1,
259059,Ribera d'Ondara,11,6,5,2,1,1,4,0,4,10,
251850,Ribera d'Urgellet,38,47,-9,7,4,3,18,15,3,-3,
171450,Ribes de Freser,71,59,12,5,6,-1,24,8,16,27,
171463,Riells i Viabrea,317,320,-3,30,33,-3,49,10,39,33,
431264,"Riera de Gaià, la",77,81,-4,4,4,0,14,8,6,2,
251863,Riner,8,8,0,0,0,0,1,0,1,1,
171479,Ripoll,299,269,30,58,46,12,201,34,167,209,
081803,Ripollet,1431,1389,42,218,234,-16,705,244,461,487,
259139,Riu de Cerdanya,4,2,2,0,2,-2,0,0,0,0,
171485,Riudarenes,173,123,50,10,15,-5,19,88,-69,-24,
171498,Riudaura,24,16,8,5,8,-3,1,3,-2,3,
431270,Riudecanyes,70,48,22,8,7,1,10,0,10,33,
431286,Riudecols,61,52,9,3,5,-2,12,1,11,18,
171501,Riudellots de la Selva,107,118,-11,12,7,5,35,26,9,3,
431299,Riudoms,264,231,33,17,24,-7,71,128,-57,-31,
171518,Riumors,12,22,-10,0,1,-1,3,9,-6,-17,
081810,"Roca del Vallès, la",532,429,103,22,50,-28,64,40,24,99,
431303,Rocafort de Queralt,6,18,-12,1,3,-2,2,1,1,-13,
431310,Roda de Berà,522,376,146,44,57,-13,124,21,103,236,
081831,Roda de Ter,319,241,78,49,30,19,133,18,115,212,
431325,Rodonyà,34,28,6,0,0,0,10,5,5,11,
431331,Roquetes,364,321,43,28,43,-15,136,36,100,128,
171523,Roses,603,605,-2,198,179,19,717,351,366,383,
251898,Rosselló,148,114,34,40,36,4,60,10,50,88,
431346,"Rourell, el",18,14,4,2,0,2,1,1,0,6,
081846,Rubí,2531,2415,116,419,461,-42,1367,351,1016,1090,
081859,Rubió,12,11,1,1,0,1,0,1,-1,1,
171539,Rupià,13,12,1,0,2,-2,3,8,-5,-6,
089019,Rupit i Pruit,10,12,-2,0,2,-2,1,0,1,-3,
081878,Sabadell,5906,5680,226,1275,1268,7,4269,1541,2728,2961,
081884,Sagàs,1,5,-4,0,0,0,1,0,1,-3,
251902,Salàs de Pallars,22,20,2,7,1,6,3,0,3,11,
081901,Saldes,20,16,4,0,0,0,2,0,2,6,
171544,Sales de Llierca,10,6,4,0,0,0,1,0,1,5,
081918,Sallent,209,144,65,11,13,-2,60,16,44,107,
431359,Salomó,20,28,-8,7,3,4,8,2,6,2,
439057,Salou,1309,1277,32,375,434,-59,1528,597,931,904,
171557,Salt,1406,1481,-75,174,184,-10,1004,201,803,718,
251919,Sanaüja,17,14,3,0,1,-1,2,2,0,2,
081944,Sant Adrià de Besòs,1826,1944,-118,217,219,-2,861,405,456,336,
081957,Sant Agustí de Lluçanès,7,2,5,0,0,0,0,0,0,5,
081960,Sant Andreu de la Barca,955,1024,-69,164,169,-5,302,159,143,69,
081976,Sant Andreu de Llavaneres,647,554,93,61,70,-9,179,81,98,182,
171576,Sant Andreu Salou,8,3,5,0,0,0,3,0,3,8,
171833,Sant Aniol de Finestres,15,13,2,1,0,1,5,7,-2,1,
081982,Sant Antoni de Vilamajor,407,325,82,18,23,-5,48,17,31,108,
081995,Sant Bartomeu del Grau,53,48,5,2,0,2,17,5,12,19,
082009,Sant Boi de Llobregat,2693,2530,163,435,464,-29,1310,440,870,1004,
082016,Sant Boi de Lluçanès,55,10,45,4,1,3,9,1,8,56,
431362,Sant Carles de la Ràpita,535,410,125,151,160,-9,272,135,137,253,
082037,Sant Cebrià de Vallalta,272,264,8,22,19,3,37,1,36,47,
082021,Sant Celoni,755,675,80,91,106,-15,234,65,169,234,
082042,Sant Climent de Llobregat,194,192,2,13,13,0,33,11,22,24,
171582,Sant Climent Sescebes,54,46,8,110,44,66,14,8,6,80,
082055,Sant Cugat del Vallès,3359,3125,234,545,645,-100,2484,1087,1397,1531,
082068,Sant Cugat Sesgarrigues,36,29,7,1,4,-3,10,5,5,9,
251961,Sant Esteve de la Sarga,2,9,-7,0,0,0,1,1,0,-7,
082074,Sant Esteve de Palautordera,138,124,14,9,12,-3,46,18,28,39,
082080,Sant Esteve Sesrovires,395,358,37,41,38,3,75,21,54,94,
171595,Sant Feliu de Buixalleu,70,55,15,4,3,1,6,0,6,22,
082107,Sant Feliu de Codines,380,341,39,24,22,2,109,58,51,92,
171609,Sant Feliu de Guíxols,689,739,-50,117,141,-24,588,306,282,208,
082114,Sant Feliu de Llobregat,1494,1353,141,226,207,19,622,183,439,599,
171616,Sant Feliu de Pallerols,86,88,-2,3,5,-2,99,13,86,82,
082129,Sant Feliu Sasserra,24,19,5,1,0,1,3,5,-2,4,
171621,Sant Ferriol,12,12,0,0,2,-2,4,2,2,0,
082093,Sant Fost de Campsentelles,561,413,148,30,45,-15,55,3,52,185,
082135,Sant Fruitós de Bages,449,358,91,29,27,2,79,27,52,145,
171637,Sant Gregori,218,135,83,9,17,-8,34,2,32,107,
251924,Sant Guim de Freixenet,51,46,5,9,8,1,15,2,13,19,
251977,Sant Guim de la Plana,3,3,0,1,1,0,7,1,6,6,
171642,Sant Hilari Sacalm,111,106,5,25,22,3,130,172,-42,-34,
082153,Sant Hipòlit de Voltregà,185,131,54,13,18,-5,41,18,23,72,
081939,Sant Iscle de Vallalta,79,71,8,1,13,-12,26,4,22,18,
439023,Sant Jaume d'Enveja,131,143,-12,21,12,9,48,19,29,26,
082166,Sant Jaume de Frontanyà,0,0,0,0,0,0,0,0,0,0,
171655,Sant Jaume de Llierca,51,48,3,3,3,0,17,6,11,14,
431378,Sant Jaume dels Domenys,173,167,6,5,8,-3,17,14,3,6,
171674,Sant Joan de les Abadesses,105,87,18,7,8,-1,31,12,19,36,
171680,Sant Joan de Mollet,23,30,-7,2,1,1,4,0,4,-2,
082188,Sant Joan de Vilatorrada,346,343,3,43,32,11,108,32,76,90,
082172,Sant Joan Despí,1293,1313,-20,159,208,-49,464,218,246,177,
171851,Sant Joan les Fonts,163,135,28,12,5,7,30,10,20,55,
171668,Sant Jordi Desvalls,42,44,-2,1,7,-6,10,1,9,1,
089030,Sant Julià de Cerdanyola,7,2,5,0,0,0,0,0,0,5,
171693,Sant Julià de Ramis,226,197,29,11,19,-8,48,21,27,48,
082205,Sant Julià de Vilatorta,107,102,5,2,6,-4,23,4,19,20,
179032,Sant Julià del Llor i Bonmatí,76,83,-7,2,8,-6,33,5,28,15,
082212,Sant Just Desvern,1391,704,687,84,94,-10,403,214,189,866,
082227,Sant Llorenç d'Hortons,153,144,9,11,13,-2,23,18,5,12,
171714,Sant Llorenç de la Muga,19,12,7,1,6,-5,4,0,4,6,
251930,Sant Llorenç de Morunys,51,39,12,10,2,8,7,0,7,27,
082233,Sant Llorenç Savall,126,95,31,6,12,-6,22,7,15,40,
082251,Sant Martí d'Albars,5,2,3,0,0,0,0,0,0,3,
082248,Sant Martí de Centelles,79,69,10,4,8,-4,3,1,2,8,
171729,Sant Martí de Llémena,47,32,15,0,6,-6,7,10,-3,6,
259025,Sant Martí de Riucorb,19,14,5,1,3,-2,5,7,-2,1,
082264,Sant Martí de Tous,30,29,1,2,4,-2,5,5,0,-1,
082270,Sant Martí Sarroca,175,190,-15,15,13,2,43,20,23,10,
082286,Sant Martí Sesgueioles,11,8,3,0,0,0,0,0,0,3,
171735,Sant Martí Vell,10,8,2,1,2,-1,4,5,-1,0,
082299,Sant Mateu de Bages,35,23,12,1,1,0,3,1,2,14,
171740,Sant Miquel de Campmajor,8,33,-25,0,0,0,29,0,29,4,
171753,Sant Miquel de Fluvià,51,62,-11,3,4,-1,11,3,8,-4,
171766,Sant Mori,11,16,-5,2,1,1,1,1,0,-4,
171772,Sant Pau de Segúries,37,40,-3,2,3,-1,3,0,3,-1,
082310,Sant Pere de Ribes,1445,1374,71,164,210,-46,730,474,256,281,
082325,Sant Pere de Riudebitlles,108,93,15,8,6,2,13,1,12,29,
082331,Sant Pere de Torelló,126,80,46,13,9,4,28,9,19,69,
082346,Sant Pere de Vilamajor,298,240,58,15,15,0,23,10,13,71,
171788,Sant Pere Pescador,62,61,1,19,12,7,82,52,30,38,
081897,Sant Pere Sallavinera,5,5,0,0,0,0,0,0,0,0,
082359,Sant Pol de Mar,346,277,69,32,44,-12,134,55,79,136,
082362,Sant Quintí de Mediona,136,131,5,9,9,0,65,1,64,69,
082378,Sant Quirze de Besora,90,80,10,7,10,-3,23,13,10,17,
082384,Sant Quirze del Vallès,799,787,12,80,76,4,147,78,69,85,
082397,Sant Quirze Safaja,54,49,5,4,4,0,1,0,1,6,
251945,Sant Ramon,13,13,0,1,2,-1,5,1,4,3,
082401,Sant Sadurní d'Anoia,376,423,-47,46,55,-9,96,51,45,-11,
082418,Sant Sadurní d'Osormort,7,8,-1,0,1,-1,0,0,0,-2,
080983,Sant Salvador de Guardiola,184,160,24,11,18,-7,90,42,48,65,
082628,Sant Vicenç de Castellet,485,372,113,47,38,9,179,27,152,274,
082649,Sant Vicenç de Montalt,432,381,51,32,35,-3,98,40,58,106,
082652,Sant Vicenç de Torelló,101,98,3,4,8,-4,13,5,8,7,
082634,Sant Vicenç dels Horts,932,941,-9,133,181,-48,266,65,201,144,
431384,Santa Bàrbara,110,130,-20,29,32,-3,41,19,22,-1,
082439,Santa Cecília de Voltregà,9,15,-6,0,0,0,0,0,0,-6,
082444,Santa Coloma de Cervelló,365,313,52,15,42,-27,68,17,51,76,
171805,Santa Coloma de Farners,437,403,34,68,56,12,248,71,177,223,
082457,Santa Coloma de Gramenet,4369,5025,-656,747,842,-95,3732,1545,2187,1436,
431397,Santa Coloma de Queralt,66,94,-28,13,7,6,36,4,32,10,
171812,Santa Cristina d'Aro,292,270,22,31,40,-9,115,54,61,74,
082460,Santa Eugènia de Berga,95,90,5,10,6,4,18,5,13,22,
082476,Santa Eulàlia de Riuprimer,68,47,21,6,0,6,6,1,5,32,
082482,Santa Eulàlia de Ronçana,461,355,106,14,23,-9,54,16,38,135,
082495,Santa Fe del Penedès,13,20,-7,0,0,0,1,2,-1,-8,
171827,Santa Llogaia d'Àlguema,32,30,2,2,3,-1,1,0,1,2,
082508,Santa Margarida de Montbui,460,385,75,73,37,36,179,49,130,241,
082515,Santa Margarida i els Monjos,296,295,1,42,45,-3,108,35,73,71,
082589,Santa Maria d'Oló,48,37,11,3,2,1,1,0,1,13,
082536,Santa Maria de Besora,20,12,8,0,0,0,1,0,1,9,
082567,Santa Maria de Martorelles,48,44,4,0,2,-2,3,4,-1,1,
082554,Santa Maria de Merlès,5,7,-2,0,0,0,0,0,0,-2,
082573,Santa Maria de Miralles,0,3,-3,1,0,1,0,0,0,-2,
082592,Santa Maria de Palautordera,568,432,136,41,34,7,112,56,56,199,
431401,Santa Oliva,220,216,4,9,10,-1,44,3,41,44,
171848,Santa Pau,78,61,17,7,9,-2,39,0,39,54,
082606,Santa Perpètua de Mogoda,872,944,-72,114,129,-15,345,110,235,148,
082613,Santa Susanna,286,269,17,11,26,-15,118,21,97,99,
081923,Santpedor,270,225,45,13,27,-14,34,19,15,46,
431423,Sarral,44,61,-17,6,6,0,15,2,13,-4,
171864,Sarrià de Ter,307,272,35,19,29,-10,66,21,45,70,
252017,Sarroca de Bellera,5,8,-3,0,0,0,0,0,0,-3,
252000,Sarroca de Lleida,9,11,-2,1,2,-1,4,2,2,-1,
171870,"Saus, Camallera i Llampaies",53,39,14,3,2,1,11,4,7,22,
431439,Savallà del Comtat,2,3,-1,0,0,0,0,1,-1,-2,
431444,"Secuita, la",101,94,7,3,6,-3,13,0,13,17,
171886,"Selva de Mar, la",10,5,5,1,4,-3,2,0,2,4,
431457,"Selva del Camp, la",174,185,-11,26,24,2,32,24,8,-1,
431460,Senan,0,3,-3,0,1,-1,0,0,0,-4,
430445,"Sénia, la",98,103,-5,71,80,-9,86,101,-15,-29,
252022,Senterada,11,12,-1,0,1,-1,7,0,7,5,
250352,"Sentiu de Sió, la",34,22,12,0,0,0,0,1,-1,11,
082671,Sentmenat,441,361,80,33,41,-8,66,12,54,126,
171903,Serinyà,62,63,-1,6,13,-7,15,3,12,4,
252043,Seròs,28,35,-7,25,17,8,81,38,43,44,
171910,Serra de Daró,14,17,-3,0,0,0,2,0,2,-1,
171925,Setcases,6,9,-3,0,0,0,1,15,-14,-17,
252038,"Seu d'Urgell, la",366,336,30,150,128,22,290,222,68,120,
082690,Seva,188,179,9,15,14,1,39,10,29,39,
252056,Sidamon,29,13,16,1,1,0,3,2,1,17,
171931,Sils,355,306,49,22,27,-5,94,17,77,121,
082704,Sitges,1530,1439,91,213,266,-53,1125,186,939,977,
170524,Siurana,8,8,0,0,1,-1,4,2,2,1,
082711,Sobremunt,2,3,-1,0,0,0,0,1,-1,-2,
252069,"Soleràs, el",16,10,6,2,8,-6,10,2,8,8,
431476,Solivella,18,27,-9,4,3,1,12,1,11,3,
252075,Solsona,266,263,3,65,59,6,194,95,99,108,
082726,Sora,20,18,2,0,1,-1,1,0,1,2,
252081,Soriguera,34,24,10,2,2,0,0,1,-1,9,
252094,Sort,106,98,8,15,17,-2,31,49,-18,-12,
252108,Soses,24,52,-28,25,19,6,54,24,30,8,
082732,Subirats,174,124,50,13,9,4,29,1,28,82,
252115,Sudanell,25,26,-1,3,4,-1,11,10,1,-1,
252120,Sunyer,5,12,-7,1,3,-2,20,21,-1,-10,
082747,Súria,139,136,3,29,32,-3,68,20,48,48,
171946,Susqueda,8,8,0,0,0,0,0,7,-7,-7,
082763,Tagamanent,16,27,-11,0,1,-1,9,4,5,-7,
082779,Talamanca,20,17,3,1,0,1,0,1,-1,3,
252154,Talarn,26,26,0,194,182,12,0,1,-1,11,
252167,Talavera,7,8,-1,3,2,1,0,0,0,0,
171959,"Tallada d'Empordà, la",17,18,-1,0,0,0,0,9,-9,-10,
082785,Taradell,336,190,146,24,16,8,64,35,29,183,
431482,Tarragona,3824,3891,-67,1356,1397,-41,4291,1531,2760,2652,
252173,Tàrrega,573,467,106,120,114,6,360,88,272,384,
252189,Tarrés,3,10,-7,2,0,2,0,0,0,-5,
252192,Tarroja de Segarra,13,13,0,0,0,0,3,1,2,2,
082750,Tavèrnoles,16,12,4,0,0,0,0,1,-1,3,
082802,Tavertet,1,4,-3,0,0,0,0,0,0,-3,
082819,Teià,301,268,33,17,19,-2,35,16,19,50,
252206,Térmens,37,32,5,8,9,-1,56,20,36,40,
171962,Terrades,33,25,8,6,1,5,1,0,1,14,
