Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
171959,"Tallada d'Empordà, la",18,18,0,2,1,1,3,3,0,1,
082785,Taradell,210,154,56,21,13,8,38,30,8,72,
431482,Tarragona,3273,3565,-292,1096,1248,-152,1642,945,697,253,
252173,Tàrrega,587,458,129,94,120,-26,154,208,-54,49,
252189,Tarrés,3,4,-1,0,0,0,0,0,0,-1,
252192,Tarroja de Segarra,14,7,7,0,2,-2,0,0,0,5,
082750,Tavèrnoles,17,14,3,0,0,0,0,2,-2,1,
082802,Tavertet,1,13,-12,0,0,0,0,0,0,-12,
082819,Teià,298,287,11,13,23,-10,55,15,40,41,
252206,Térmens,36,51,-15,19,9,10,22,12,10,5,
171962,Terrades,21,24,-3,2,0,2,1,1,0,-1,
082798,Terrassa,5163,4950,213,1344,1219,125,2089,2319,-230,108,
082824,Tiana,388,285,103,41,25,16,30,26,4,123,
252213,Tírvia,3,7,-4,0,4,-4,0,0,0,-8,
252228,Tiurana,2,1,1,0,0,0,0,0,0,1,
431495,Tivenys,20,23,-3,0,0,0,2,7,-5,-8,
431508,Tivissa,28,69,-41,6,2,4,19,4,15,-22,
082830,Tona,222,278,-56,43,27,16,44,43,1,-39,
252234,Torà,42,54,-12,9,13,-4,7,3,4,-12,
082845,Tordera,835,831,4,73,88,-15,137,84,53,42,
082858,Torelló,427,399,28,53,43,10,132,161,-29,9,
252249,"Torms, els",5,2,3,0,0,0,0,1,-1,2,
252252,Tornabous,13,33,-20,6,7,-1,36,14,22,1,
252271,"Torre de Cabdella, la",26,16,10,1,5,-4,1,7,-6,0,
082861,"Torre de Claramunt, la",135,192,-57,19,8,11,7,8,-1,-47,
431515,"Torre de Fontaubella, la",17,17,0,6,0,6,2,0,2,8,
431520,"Torre de l'Espanyol, la",15,23,-8,9,0,9,6,0,6,7,
252265,Torrebesses,17,4,13,0,0,0,0,0,0,13,
431536,Torredembarra,790,668,122,120,143,-23,137,174,-37,62,
252287,Torrefarrera,189,174,15,45,38,7,48,32,16,38,
259078,Torrefeta i Florejacs,28,30,-2,0,1,-1,1,2,-1,-4,
252304,Torregrossa,19,58,-39,5,13,-8,11,26,-15,-62,
252311,Torrelameu,19,27,-8,3,4,-1,9,0,9,0,
082877,Torrelavit,62,53,9,3,3,0,7,0,7,16,
082883,Torrelles de Foix,126,147,-21,20,14,6,11,19,-8,-23,
082896,Torrelles de Llobregat,260,225,35,19,24,-5,20,23,-3,27,
171978,Torrent,3,8,-5,0,1,-1,0,0,0,-6,
252326,Torres de Segre,54,74,-20,34,12,22,138,137,1,3,
252332,Torre-serona,24,14,10,0,5,-5,5,0,5,10,
171984,Torroella de Fluvià,46,56,-10,4,4,0,9,7,2,-8,
171997,Torroella de Montgrí,335,314,21,85,67,18,228,163,65,104,
431541,Torroja del Priorat,2,4,-2,0,0,0,0,0,0,-2,
172001,Tortellà,52,38,14,1,1,0,2,7,-5,9,
431554,Tortosa,730,736,-6,252,301,-49,431,401,30,-25,
172018,Toses,27,16,11,0,0,0,1,1,0,11,
172023,Tossa de Mar,132,188,-56,37,42,-5,100,251,-151,-212,
252347,Tremp,218,253,-35,105,121,-16,72,157,-85,-136,
172044,Ullà,64,79,-15,2,3,-1,35,19,16,0,
082900,Ullastrell,87,96,-9,1,4,-3,5,5,0,-12,
172057,Ullastret,8,10,-2,0,4,-4,2,2,0,-6,
431567,Ulldecona,111,159,-48,121,121,0,103,174,-71,-119,
431573,Ulldemolins,14,11,3,1,2,-1,0,2,-2,0,
172039,Ultramort,14,6,8,0,2,-2,0,0,0,6,
172060,Urús,8,9,-1,0,0,0,6,0,6,5,
082917,Vacarisses,359,333,26,22,26,-4,19,15,4,26,
170144,"Vajol, la",3,9,-6,0,0,0,2,0,2,-4,
172076,"Vall d'en Bas, la",103,82,21,6,1,5,4,3,1,27,
172082,"Vall de Bianya, la",50,68,-18,3,5,-2,7,1,6,-14,
250432,"Vall de Boí, la",32,36,-4,29,20,9,9,6,3,8,
259010,Vall de Cardós,10,23,-13,6,2,4,1,3,-2,-11,
082922,Vallbona d'Anoia,56,53,3,5,16,-11,8,5,3,-5,
252385,Vallbona de les Monges,10,17,-7,0,0,0,1,1,0,-7,
082938,Vallcebre,14,13,1,1,0,1,0,0,0,2,
431589,Vallclara,8,8,0,0,1,-1,1,0,1,0,
252402,Vallfogona de Balaguer,53,69,-16,12,8,4,8,12,-4,-16,
171707,Vallfogona de Ripollès,4,5,-1,0,1,-1,0,0,0,-2,
431592,Vallfogona de Riucorb,9,8,1,0,1,-1,0,0,0,0,
082943,Vallgorguina,172,165,7,15,5,10,17,51,-34,-17,
082956,Vallirana,656,604,52,67,83,-16,66,46,20,56,
172095,Vall-llobrega,47,38,9,3,0,3,5,0,5,17,
431606,Vallmoll,93,92,1,7,10,-3,8,11,-3,-5,
082969,Vallromanes,122,125,-3,17,10,7,6,15,-9,-5,
431613,Valls,661,729,-68,145,133,12,169,117,52,-4,
259062,"Valls d'Aguilar, les",13,18,-5,1,4,-3,1,0,1,-7,
252398,"Valls de Valira, les",43,66,-23,7,3,4,29,20,9,-10,
431628,Vandellòs i l'Hospitalet de l'Infant,269,186,83,63,46,17,62,88,-26,74,
259097,"Vansa i Fórnols, la",5,15,-10,0,0,0,0,2,-2,-12,
082975,Veciana,5,5,0,0,1,-1,0,0,0,-1,
431634,"Vendrell, el",1696,1702,-6,284,300,-16,335,331,4,-18,
172109,Ventalló,48,71,-23,5,1,4,7,1,6,-13,
252424,Verdú,24,30,-6,4,3,1,15,7,8,3,
172116,Verges,51,81,-30,7,7,0,10,27,-17,-47,
431649,Vespella de Gaià,22,27,-5,0,2,-2,1,0,1,-6,
082981,Vic,1740,1381,359,440,231,209,943,689,254,822,
172121,Vidrà,13,10,3,0,2,-2,0,0,0,1,
172137,Vidreres,323,370,-47,62,50,12,79,18,61,26,
252430,Vielha e Mijaran,181,190,-9,153,178,-25,91,66,25,-9,
431652,Vilabella,17,37,-20,0,7,-7,1,11,-10,-37,
172142,Vilabertran,56,34,22,0,0,0,7,2,5,27,
172155,Vilablareix,139,83,56,7,1,6,3,2,1,63,
082994,Vilada,22,12,10,0,0,0,0,2,-2,8,
172174,Viladamat,38,12,26,2,0,2,1,0,1,29,
172168,Viladasens,8,10,-2,6,2,4,4,0,4,6,
083015,Viladecans,1831,1947,-116,394,386,8,407,265,142,34,
083008,Viladecavalls,317,319,-2,20,30,-10,28,24,4,-8,
172180,Vilademuls,33,35,-2,0,5,-5,2,13,-11,-18,
172207,Viladrau,32,29,3,14,2,12,2,36,-34,-19,
172214,Vilafant,239,270,-31,12,14,-2,21,70,-49,-82,
083054,Vilafranca del Penedès,1407,1203,204,231,221,10,364,397,-33,181,
252445,Vilagrassa,24,30,-6,1,2,-1,0,1,-1,-8,
172235,Vilajuïga,64,65,-1,4,8,-4,9,3,6,1,
431750,Vilalba dels Arcs,7,8,-1,1,0,1,0,1,-1,-1,
083067,Vilalba Sasserra,55,76,-21,9,1,8,0,5,-5,-18,
252458,Vilaller,11,17,-6,6,9,-3,7,16,-9,-18,
172240,Vilallonga de Ter,20,19,1,3,1,2,4,10,-6,-3,
431665,Vilallonga del Camp,160,149,11,25,12,13,15,8,7,31,
172253,Vilamacolum,31,18,13,8,2,6,10,0,10,29,
172266,Vilamalla,69,66,3,0,13,-13,2,0,2,-8,
172272,Vilamaniscle,20,12,8,0,1,-1,1,0,1,8,
252477,Vilamòs,15,23,-8,3,5,-2,0,3,-3,-13,
172288,Vilanant,17,16,1,0,3,-3,5,1,4,2,
431671,Vilanova d'Escornalbou,27,23,4,0,0,0,9,5,4,8,
252483,Vilanova de Bellpuig,34,34,0,5,6,-1,9,9,0,-1,
252496,Vilanova de l'Aguda,2,3,-1,0,0,0,1,0,1,0,
252542,Vilanova de la Barca,31,45,-14,11,8,3,15,18,-3,-14,
252509,Vilanova de Meià,14,14,0,0,1,-1,1,0,1,0,
431687,Vilanova de Prades,0,4,-4,0,0,0,0,0,0,-4,
083036,Vilanova de Sau,11,8,3,0,3,-3,0,1,-1,-1,
252516,Vilanova de Segrià,49,38,11,13,10,3,5,17,-12,2,
083020,Vilanova del Camí,420,443,-23,68,65,3,49,78,-29,-49,
089024,Vilanova del Vallès,253,274,-21,15,18,-3,26,30,-4,-28,
083073,Vilanova i la Geltrú,2159,1836,323,470,358,112,535,334,201,636,
431690,Vilaplana,20,37,-17,3,5,-2,2,3,-1,-20,
431704,Vila-rodona,50,70,-20,1,2,-1,10,6,4,-17,
172305,Vila-sacra,64,31,33,8,1,7,2,4,-2,38,
252521,Vila-sana,30,15,15,1,2,-1,5,1,4,18,
431711,Vila-seca,788,913,-125,234,245,-11,177,408,-231,-367,
082140,Vilassar de Dalt,302,296,6,24,38,-14,39,11,28,20,
082191,Vilassar de Mar,889,707,182,94,76,18,137,140,-3,197,
172229,Vilaür,8,9,-1,1,2,-1,0,1,-1,-3,
431726,Vilaverd,17,30,-13,2,2,0,0,5,-5,-18,
431732,"Vilella Alta, la",2,0,2,0,0,0,0,0,0,2,
431747,"Vilella Baixa, la",2,6,-4,3,0,3,1,1,0,-1,
172333,Vilobí d'Onyar,121,121,0,8,10,-2,27,10,17,15,
083041,Vilobí del Penedès,59,39,20,0,4,-4,5,2,3,19,
172327,Vilopriu,22,16,6,1,4,-3,1,1,0,3,
252537,"Vilosell, el",4,5,-1,1,2,-1,2,0,2,0,
431763,Vimbodí i Poblet,21,29,-8,3,4,-1,2,3,-1,-10,
252555,Vinaixa,13,23,-10,0,9,-9,3,0,3,-16,
431779,Vinebre,11,13,-2,0,4,-4,1,3,-2,-8,
431785,Vinyols i els Arcs,120,138,-18,15,8,7,12,7,5,-6,
083089,Viver i Serrateix,1,7,-6,0,0,0,0,0,0,-6,
430521,Xerta,19,27,-8,2,9,-7,11,3,8,-7,

