Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
171946,Susqueda,4,5,-1,0,0,0,1,0,1,0,
082763,Tagamanent,22,24,-2,0,0,0,1,0,1,-1,
082779,Talamanca,60,13,47,0,0,0,1,0,1,48,
252154,Talarn,40,25,15,218,57,161,3,0,3,179,
252167,Talavera,5,6,-1,0,1,-1,1,0,1,-1,
171959,"Tallada d'Empordà, la",23,19,4,1,1,0,3,3,0,4,
082785,Taradell,220,187,33,16,10,6,25,32,-7,32,
431482,Tarragona,3106,3352,-246,1125,1319,-194,1394,871,523,83,
252173,Tàrrega,488,503,-15,96,107,-11,135,283,-148,-174,
252189,Tarrés,4,3,1,0,0,0,0,0,0,1,
252192,Tarroja de Segarra,9,3,6,0,0,0,0,0,0,6,
082750,Tavèrnoles,14,9,5,0,0,0,1,2,-1,4,
082802,Tavertet,7,9,-2,0,0,0,0,0,0,-2,
082819,Teià,335,204,131,24,17,7,22,33,-11,127,
252206,Térmens,34,46,-12,15,8,7,29,24,5,0,
171962,Terrades,13,13,0,5,0,5,3,0,3,8,
082798,Terrassa,5270,4908,362,1242,1308,-66,1589,2335,-746,-450,
082824,Tiana,373,301,72,27,18,9,29,17,12,93,
252213,Tírvia,6,9,-3,1,0,1,0,0,0,-2,
252228,Tiurana,2,6,-4,0,0,0,0,0,0,-4,
431495,Tivenys,22,22,0,3,6,-3,6,2,4,1,
431508,Tivissa,56,56,0,8,6,2,25,23,2,4,
082830,Tona,253,247,6,25,22,3,28,47,-19,-10,
252234,Torà,39,32,7,7,4,3,16,11,5,15,
082845,Tordera,859,828,31,97,105,-8,127,76,51,74,
082858,Torelló,379,377,2,55,52,3,60,142,-82,-77,
252249,"Torms, els",4,4,0,0,0,0,0,0,0,0,
252252,Tornabous,24,40,-16,8,7,1,14,16,-2,-17,
252271,"Torre de Cabdella, la",30,23,7,1,1,0,0,1,-1,6,
082861,"Torre de Claramunt, la",180,214,-34,11,27,-16,4,26,-22,-72,
431515,"Torre de Fontaubella, la",6,3,3,0,0,0,0,0,0,3,
431520,"Torre de l'Espanyol, la",15,35,-20,2,1,1,5,3,2,-17,
252265,Torrebesses,11,14,-3,5,1,4,0,1,-1,0,
431536,Torredembarra,713,721,-8,155,114,41,151,233,-82,-49,
252287,Torrefarrera,250,175,75,59,30,29,30,53,-23,81,
259078,Torrefeta i Florejacs,29,22,7,3,1,2,5,1,4,13,
252304,Torregrossa,56,51,5,11,4,7,29,7,22,34,
252311,Torrelameu,17,24,-7,5,6,-1,9,1,8,0,
082877,Torrelavit,60,52,8,9,2,7,7,16,-9,6,
082883,Torrelles de Foix,139,210,-71,15,13,2,14,11,3,-66,
082896,Torrelles de Llobregat,215,216,-1,33,33,0,22,19,3,2,
171978,Torrent,7,7,0,2,0,2,0,0,0,2,
252326,Torres de Segre,61,73,-12,35,21,14,174,207,-33,-31,
252332,Torre-serona,20,18,2,2,4,-2,1,1,0,0,
171984,Torroella de Fluvià,60,56,4,2,4,-2,19,3,16,18,
171997,Torroella de Montgrí,372,379,-7,78,66,12,208,195,13,18,
431541,Torroja del Priorat,10,5,5,0,0,0,0,0,0,5,
172001,Tortellà,43,43,0,1,1,0,2,1,1,1,
431554,Tortosa,781,725,56,271,281,-10,444,606,-162,-116,
172018,Toses,13,4,9,0,2,-2,0,1,-1,6,
172023,Tossa de Mar,135,154,-19,43,61,-18,52,27,25,-12,
252347,Tremp,272,233,39,125,173,-48,50,45,5,-4,
172044,Ullà,106,91,15,12,8,4,22,25,-3,16,
082900,Ullastrell,83,94,-11,7,3,4,2,1,1,-6,
172057,Ullastret,19,15,4,3,1,2,0,1,-1,5,
431567,Ulldecona,120,161,-41,79,112,-33,62,93,-31,-105,
431573,Ulldemolins,14,15,-1,1,7,-6,1,1,0,-7,
172039,Ultramort,8,12,-4,0,1,-1,0,0,0,-5,
172060,Urús,3,10,-7,1,1,0,0,0,0,-7,
082917,Vacarisses,265,360,-95,18,28,-10,19,23,-4,-109,
170144,"Vajol, la",8,8,0,0,0,0,1,0,1,1,
172076,"Vall d'en Bas, la",104,85,19,6,5,1,3,2,1,21,
172082,"Vall de Bianya, la",59,61,-2,1,1,0,3,0,3,1,
250432,"Vall de Boí, la",32,33,-1,15,8,7,6,6,0,6,
259010,Vall de Cardós,9,13,-4,0,5,-5,4,8,-4,-13,
082922,Vallbona d'Anoia,43,56,-13,11,6,5,4,12,-8,-16,
252385,Vallbona de les Monges,2,5,-3,0,1,-1,0,1,-1,-5,
082938,Vallcebre,14,14,0,0,0,0,0,1,-1,-1,
431589,Vallclara,1,8,-7,0,0,0,1,0,1,-6,
252402,Vallfogona de Balaguer,80,94,-14,5,8,-3,13,10,3,-14,
171707,Vallfogona de Ripollès,3,13,-10,0,0,0,0,0,0,-10,
431592,Vallfogona de Riucorb,4,5,-1,0,0,0,0,0,0,-1,
082943,Vallgorguina,197,161,36,2,6,-4,18,5,13,45,
082956,Vallirana,628,563,65,96,87,9,65,136,-71,3,
172095,Vall-llobrega,61,44,17,4,4,0,5,0,5,22,
431606,Vallmoll,93,98,-5,6,9,-3,6,11,-5,-13,
082969,Vallromanes,135,133,2,9,7,2,14,21,-7,-3,
431613,Valls,605,763,-158,131,154,-23,154,138,16,-165,
259062,"Valls d'Aguilar, les",13,3,10,1,1,0,4,5,-1,9,
252398,"Valls de Valira, les",56,49,7,7,12,-5,28,18,10,12,
431628,Vandellòs i l'Hospitalet de l'Infant,194,217,-23,68,41,27,87,100,-13,-9,
259097,"Vansa i Fórnols, la",14,10,4,0,1,-1,1,0,1,4,
082975,Veciana,3,5,-2,0,0,0,0,0,0,-2,
431634,"Vendrell, el",1631,1733,-102,304,341,-37,244,422,-178,-317,
172109,Ventalló,52,41,11,3,1,2,3,0,3,16,
252424,Verdú,24,25,-1,3,1,2,8,5,3,4,
172116,Verges,51,54,-3,7,0,7,6,11,-5,-1,
431649,Vespella de Gaià,26,23,3,4,1,3,1,4,-3,3,
082981,Vic,1536,1252,284,314,272,42,704,580,124,450,
172121,Vidrà,4,4,0,2,2,0,0,0,0,0,
172137,Vidreres,394,369,25,45,44,1,82,74,8,34,
252430,Vielha e Mijaran,185,186,-1,153,152,1,70,108,-38,-38,
431652,Vilabella,18,21,-3,0,2,-2,5,1,4,-1,
172142,Vilabertran,44,61,-17,1,0,1,4,2,2,-14,
172155,Vilablareix,92,80,12,4,7,-3,1,2,-1,8,
082994,Vilada,21,33,-12,0,2,-2,1,1,0,-14,
172174,Viladamat,22,23,-1,0,0,0,4,0,4,3,
172168,Viladasens,13,5,8,0,0,0,1,0,1,9,
083015,Viladecans,1846,1906,-60,437,406,31,378,428,-50,-79,
083008,Viladecavalls,247,274,-27,28,30,-2,20,21,-1,-30,
172180,Vilademuls,71,44,27,0,0,0,10,2,8,35,
172207,Viladrau,27,33,-6,1,3,-2,5,0,5,-3,
172214,Vilafant,279,260,19,20,23,-3,26,20,6,22,
083054,Vilafranca del Penedès,1400,1260,140,196,265,-69,318,402,-84,-13,
252445,Vilagrassa,25,27,-2,0,1,-1,10,0,10,7,
172235,Vilajuïga,55,74,-19,5,3,2,15,22,-7,-24,
431750,Vilalba dels Arcs,6,6,0,0,0,0,2,2,0,0,
083067,Vilalba Sasserra,76,74,2,0,2,-2,1,5,-4,-4,
252458,Vilaller,18,12,6,5,8,-3,3,35,-32,-29,
172240,Vilallonga de Ter,12,23,-11,0,1,-1,1,4,-3,-15,
431665,Vilallonga del Camp,101,136,-35,18,11,7,15,11,4,-24,
172253,Vilamacolum,20,24,-4,2,2,0,10,13,-3,-7,
172266,Vilamalla,60,45,15,12,2,10,3,1,2,27,
172272,Vilamaniscle,26,12,14,0,0,0,2,0,2,16,
252477,Vilamòs,6,14,-8,3,2,1,1,0,1,-6,
172288,Vilanant,22,22,0,2,1,1,2,4,-2,-1,
431671,Vilanova d'Escornalbou,29,28,1,1,0,1,4,3,1,3,
252483,Vilanova de Bellpuig,25,39,-14,4,1,3,6,5,1,-10,
252496,Vilanova de l'Aguda,2,8,-6,1,0,1,1,0,1,-4,
252542,Vilanova de la Barca,24,35,-11,6,6,0,15,11,4,-7,
252509,Vilanova de Meià,16,13,3,2,2,0,2,1,1,4,
431687,Vilanova de Prades,4,9,-5,1,0,1,0,0,0,-4,
083036,Vilanova de Sau,5,7,-2,2,0,2,0,1,-1,-1,
252516,Vilanova de Segrià,39,42,-3,13,9,4,10,4,6,7,
083020,Vilanova del Camí,424,492,-68,77,83,-6,29,50,-21,-95,
089024,Vilanova del Vallès,228,230,-2,11,8,3,13,18,-5,-4,
083073,Vilanova i la Geltrú,2108,1942,166,395,413,-18,491,624,-133,15,
431690,Vilaplana,14,13,1,4,8,-4,8,3,5,2,
431704,Vila-rodona,57,50,7,5,3,2,4,7,-3,6,
172305,Vila-sacra,39,51,-12,4,8,-4,5,0,5,-11,
252521,Vila-sana,29,17,12,0,1,-1,5,4,1,12,
431711,Vila-seca,895,956,-61,251,265,-14,235,134,101,26,
082140,Vilassar de Dalt,368,281,87,28,31,-3,43,40,3,87,
082191,Vilassar de Mar,876,662,214,107,98,9,124,115,9,232,
172229,Vilaür,13,9,4,0,0,0,1,0,1,5,
431726,Vilaverd,13,32,-19,3,7,-4,2,0,2,-21,
431732,"Vilella Alta, la",3,2,1,0,0,0,1,3,-2,-1,
431747,"Vilella Baixa, la",11,10,1,0,0,0,0,3,-3,-2,
172333,Vilobí d'Onyar,129,93,36,10,25,-15,27,34,-7,14,
083041,Vilobí del Penedès,64,66,-2,6,1,5,1,4,-3,0,
172327,Vilopriu,5,13,-8,0,0,0,2,0,2,-6,
252537,"Vilosell, el",13,14,-1,0,0,0,2,0,2,1,
431763,Vimbodí i Poblet,31,31,0,4,0,4,2,0,2,6,
252555,Vinaixa,7,16,-9,0,1,-1,0,1,-1,-11,
431779,Vinebre,12,24,-12,3,2,1,2,14,-12,-23,
431785,Vinyols i els Arcs,157,119,38,12,13,-1,20,10,10,47,
083089,Viver i Serrateix,1,4,-3,0,0,0,0,1,-1,-4,
430521,Xerta,27,63,-36,2,0,2,8,9,-1,-35,

