Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
252311,Torrelameu,40,23,17,0,5,-5,20,5,15,27
082877,Torrelavit,85,39,46,2,2,0,6,13,-7,39
082883,Torrelles de Foix,152,143,9,16,15,1,49,8,41,51
082896,Torrelles de Llobregat,247,241,6,23,34,-11,35,25,10,5
171978,Torrent,6,9,-3,1,4,-3,7,0,7,1
252326,Torres de Segre,51,56,-5,52,22,30,223,140,83,108
252332,Torre-serona,34,16,18,6,0,6,2,0,2,26
171984,Torroella de Fluvià,72,37,35,10,6,4,10,29,-19,20
171997,Torroella de Montgrí,353,418,-65,81,68,13,261,175,86,34
431541,Torroja del Priorat,3,4,-1,0,0,0,3,0,3,2
172001,Tortellà,54,31,23,0,5,-5,5,1,4,22
431554,Tortosa,663,698,-35,236,235,1,590,396,194,160
172018,Toses,10,13,-3,0,0,0,3,0,3,0
172023,Tossa de Mar,143,171,-28,47,35,12,160,128,32,16
252347,Tremp,168,179,-11,58,60,-2,89,89,0,-13
172044,Ullà,59,73,-14,7,8,-1,61,36,25,10
082900,Ullastrell,99,85,14,4,5,-1,8,3,5,18
172057,Ullastret,15,19,-4,0,3,-3,3,1,2,-5
431567,Ulldecona,132,150,-18,130,138,-8,112,142,-30,-56
431573,Ulldemolins,18,7,11,0,4,-4,3,2,1,8
172039,Ultramort,8,7,1,1,0,1,1,1,0,2
172060,Urús,13,10,3,0,0,0,2,0,2,5
082917,Vacarisses,475,346,129,33,17,16,32,17,15,160
170144,"Vajol, la",3,5,-2,0,0,0,3,0,3,1
172076,"Vall d'en Bas, la",119,103,16,3,6,-3,6,2,4,17
172082,"Vall de Bianya, la",66,65,1,3,4,-1,16,30,-14,-14
250432,"Vall de Boí, la",37,34,3,12,5,7,8,2,6,16
259010,Vall de Cardós,24,13,11,1,1,0,6,5,1,12
082922,Vallbona d'Anoia,50,57,-7,5,1,4,6,6,0,-3
252385,Vallbona de les Monges,15,9,6,1,0,1,4,0,4,11
082938,Vallcebre,7,5,2,0,2,-2,1,2,-1,-1
431589,Vallclara,2,5,-3,0,0,0,0,0,0,-3
252402,Vallfogona de Balaguer,74,63,11,10,8,2,17,17,0,13
171707,Vallfogona de Ripollès,10,4,6,0,1,-1,0,0,0,5
431592,Vallfogona de Riucorb,1,2,-1,0,0,0,1,2,-1,-2
082943,Vallgorguina,219,166,53,19,7,12,13,14,-1,64
082956,Vallirana,624,566,58,56,79,-23,101,47,54,89
172095,Vall-llobrega,47,60,-13,5,3,2,8,2,6,-5
431606,Vallmoll,85,68,17,4,8,-4,15,7,8,21
082969,Vallromanes,134,122,12,9,22,-13,24,5,19,18
431613,Valls,621,643,-22,117,113,4,288,120,168,150
259062,"Valls d'Aguilar, les",11,7,4,0,0,0,0,3,-3,1
252398,"Valls de Valira, les",45,39,6,9,9,0,25,8,17,23
431628,Vandellòs i l'Hospitalet de l'Infant,213,209,4,63,44,19,93,43,50,73
259097,"Vansa i Fórnols, la",3,8,-5,1,1,0,1,1,0,-5
082975,Veciana,7,3,4,0,0,0,1,1,0,4
431634,"Vendrell, el",1894,1542,352,338,278,60,509,414,95,507
172109,Ventalló,75,43,32,3,1,2,15,8,7,41
252424,Verdú,30,27,3,1,5,-4,7,5,2,1
172116,Verges,56,38,18,5,0,5,14,8,6,29
431649,Vespella de Gaià,21,20,1,2,4,-2,3,7,-4,-5
082981,Vic,1549,1345,204,502,281,221,1358,610,748,1173
172121,Vidrà,5,8,-3,1,2,-1,0,0,0,-4
172137,Vidreres,408,378,30,35,41,-6,138,41,97,121
252430,Vielha e Mijaran,151,217,-66,148,137,11,109,86,23,-32
431652,Vilabella,16,17,-1,2,1,1,3,0,3,3
172142,Vilabertran,62,38,24,5,4,1,2,0,2,27
172155,Vilablareix,149,87,62,6,2,4,12,1,11,77
082994,Vilada,21,11,10,0,0,0,0,1,-1,9
172174,Viladamat,21,22,-1,0,0,0,7,4,3,2
172168,Viladasens,5,18,-13,1,2,-1,4,0,4,-10
083015,Viladecans,1791,1947,-156,447,376,71,551,361,190,105
083008,Viladecavalls,371,287,84,17,17,0,29,24,5,89
172180,Vilademuls,37,21,16,8,3,5,16,4,12,33
172207,Viladrau,31,32,-1,1,4,-3,3,5,-2,-6
172214,Vilafant,246,256,-10,15,19,-4,19,18,1,-13
083054,Vilafranca del Penedès,1333,1080,253,214,175,39,489,190,299,591
252445,Vilagrassa,26,32,-6,0,3,-3,5,1,4,-5
172235,Vilajuïga,44,76,-32,10,4,6,15,10,5,-21
431750,Vilalba dels Arcs,14,12,2,1,0,1,0,0,0,3
083067,Vilalba Sasserra,64,65,-1,8,5,3,7,0,7,9
252458,Vilaller,16,19,-3,5,8,-3,5,1,4,-2
172240,Vilallonga de Ter,17,13,4,0,2,-2,5,2,3,5
431665,Vilallonga del Camp,120,105,15,10,19,-9,9,19,-10,-4
172253,Vilamacolum,26,45,-19,2,1,1,7,2,5,-13
172266,Vilamalla,75,60,15,3,1,2,1,5,-4,13
172272,Vilamaniscle,21,14,7,0,0,0,2,0,2,9
252477,Vilamòs,14,10,4,7,5,2,2,0,2,8
172288,Vilanant,21,24,-3,1,0,1,3,1,2,0
431671,Vilanova d'Escornalbou,47,19,28,1,1,0,6,6,0,28
252483,Vilanova de Bellpuig,60,55,5,6,0,6,16,6,10,21
252496,Vilanova de l'Aguda,4,5,-1,0,0,0,2,1,1,0
252542,Vilanova de la Barca,40,46,-6,3,3,0,34,47,-13,-19
252509,Vilanova de Meià,14,16,-2,0,1,-1,5,4,1,-2
431687,Vilanova de Prades,6,11,-5,1,0,1,0,0,0,-4
083036,Vilanova de Sau,15,14,1,0,2,-2,0,1,-1,-2
252516,Vilanova de Segrià,50,39,11,3,18,-15,9,1,8,4
083020,Vilanova del Camí,392,447,-55,85,57,28,60,33,27,0
089024,Vilanova del Vallès,238,203,35,27,30,-3,22,28,-6,26
083073,Vilanova i la Geltrú,2039,1913,126,415,420,-5,798,498,300,421
431690,Vilaplana,24,30,-6,2,2,0,9,4,5,-1
431704,Vila-rodona,49,59,-10,5,6,-1,18,5,13,2
172305,Vila-sacra,38,39,-1,1,1,0,10,4,6,5
252521,Vila-sana,28,33,-5,1,5,-4,3,5,-2,-11
431711,Vila-seca,798,849,-51,216,255,-39,281,82,199,109
082140,Vilassar de Dalt,397,389,8,19,21,-2,66,19,47,53
082191,Vilassar de Mar,835,766,69,84,90,-6,197,75,122,185
172229,Vilaür,7,5,2,0,0,0,5,0,5,7
431726,Vilaverd,29,18,11,4,0,4,8,0,8,23
431732,"Vilella Alta, la",5,5,0,0,0,0,3,0,3,3
431747,"Vilella Baixa, la",14,8,6,0,1,-1,0,0,0,5
172333,Vilobí d'Onyar,153,115,38,6,20,-14,38,32,6,30
083041,Vilobí del Penedès,52,40,12,5,3,2,13,6,7,21
172327,Vilopriu,13,10,3,1,4,-3,0,1,-1,-1
252537,"Vilosell, el",8,11,-3,0,1,-1,1,0,1,-3
431763,Vimbodí i Poblet,29,26,3,2,3,-1,8,1,7,9
252555,Vinaixa,9,8,1,0,1,-1,2,1,1,1
431779,Vinebre,10,14,-4,0,1,-1,7,0,7,2
431785,Vinyols i els Arcs,143,107,36,18,20,-2,23,8,15,49
083089,Viver i Serrateix,3,9,-6,1,1,0,0,0,0,-6
430521,Xerta,34,50,-16,6,4,2,17,9,8,-6

