Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
252249,"Torms, els",1,0,1,0,0,0,0,0,0,1,
252252,Tornabous,25,41,-16,7,7,0,18,1,17,1,
252271,"Torre de Cabdella, la",30,13,17,0,0,0,3,1,2,19,
082861,"Torre de Claramunt, la",276,149,127,9,7,2,5,0,5,134,
431515,"Torre de Fontaubella, la",7,18,-11,0,0,0,1,0,1,-10,
431520,"Torre de l'Espanyol, la",20,26,-6,8,5,3,0,0,0,-3,
252265,Torrebesses,10,9,1,0,0,0,0,0,0,1,
431536,Torredembarra,759,653,106,159,122,37,135,14,121,264,
252287,Torrefarrera,129,62,67,8,8,0,2,1,1,68,
259078,Torrefeta i Florejacs,31,39,-8,1,0,1,0,0,0,-7,
252304,Torregrossa,82,48,34,18,9,9,60,0,60,103,
252311,Torrelameu,17,13,4,3,1,2,0,0,0,6,
082877,Torrelavit,54,36,18,5,4,1,5,0,5,24,
082883,Torrelles de Foix,239,128,111,19,16,3,20,1,19,133,
082896,Torrelles de Llobregat,394,211,183,23,12,11,0,3,-3,191,
171978,Torrent,16,8,8,0,0,0,0,0,0,8,
252326,Torres de Segre,47,48,-1,16,11,5,1,0,1,5,
252332,Torre-serona,16,22,-6,0,3,-3,0,0,0,-9,
171984,Torroella de Fluvià,39,19,20,4,1,3,12,0,12,35,
171997,Torroella de Montgrí,331,335,-4,119,72,47,255,12,243,286,
431541,Torroja del Priorat,18,16,2,4,2,2,1,0,1,5,
172001,Tortellà,31,17,14,0,0,0,9,0,9,23,
431554,Tortosa,894,694,200,305,237,68,851,2,849,1117,
172018,Toses,7,5,2,0,2,-2,0,0,0,0,
172023,Tossa de Mar,234,141,93,77,50,27,8,2,6,126,
252347,Tremp,168,157,11,103,94,9,113,5,108,128,
172044,Ullà,72,66,6,16,17,-1,35,13,22,27,
082900,Ullastrell,113,65,48,3,2,1,9,0,9,58,
172057,Ullastret,7,10,-3,0,1,-1,1,0,1,-3,
431567,Ulldecona,109,157,-48,91,120,-29,53,4,49,-28,
431573,Ulldemolins,8,21,-13,4,6,-2,0,0,0,-15,
172039,Ultramort,2,5,-3,0,0,0,1,0,1,-2,
172060,Urús,7,6,1,0,2,-2,0,0,0,-1,
082917,Vacarisses,594,188,406,12,12,0,18,0,18,424,
170144,"Vajol, la",2,6,-4,0,0,0,3,0,3,-1,
172076,"Vall d'en Bas, la",116,94,22,5,2,3,4,0,4,29,
172082,"Vall de Bianya, la",73,44,29,6,5,1,11,2,9,39,
250432,"Vall de Boí, la",71,37,34,12,6,6,1,2,-1,39,
259010,Vall de Cardós,29,20,9,2,1,1,11,1,10,20,
082922,Vallbona d'Anoia,101,41,60,9,3,6,15,0,15,81,
252385,Vallbona de les Monges,11,14,-3,1,0,1,0,0,0,-2,
082938,Vallcebre,17,6,11,1,0,1,0,0,0,12,
431589,Vallclara,10,6,4,0,0,0,1,0,1,5,
252402,Vallfogona de Balaguer,74,51,23,3,7,-4,8,2,6,25,
171707,Vallfogona de Ripollès,15,6,9,0,0,0,3,0,3,12,
431592,Vallfogona de Riucorb,9,10,-1,1,0,1,2,2,0,0,
082943,Vallgorguina,189,94,95,2,5,-3,12,0,12,104,
082956,Vallirana,881,453,428,47,82,-35,114,7,107,500,
172095,Vall-llobrega,55,27,28,6,1,5,7,0,7,40,
431606,Vallmoll,71,58,13,20,0,20,15,0,15,48,
082969,Vallromanes,169,91,78,7,10,-3,13,1,12,87,
431613,Valls,845,581,264,176,126,50,279,12,267,581,
259062,"Valls d'Aguilar, les",17,18,-1,0,2,-2,1,0,1,-2,
252398,"Valls de Valira, les",37,30,7,13,9,4,13,0,13,24,
431628,Vandellòs i l'Hospitalet de l'Infant,217,134,83,74,61,13,0,2,-2,94,
259097,"Vansa i Fórnols, la",2,9,-7,0,0,0,3,0,3,-4,
082975,Veciana,2,1,1,0,0,0,2,0,2,3,
431634,"Vendrell, el",2299,1393,906,260,276,-16,478,6,472,1362,
172109,Ventalló,48,48,0,2,4,-2,2,1,1,-1,
252424,Verdú,52,64,-12,3,2,1,18,3,15,4,
172116,Verges,40,39,1,4,2,2,0,0,0,3,
431649,Vespella de Gaià,29,21,8,2,6,-4,7,2,5,9,
082981,Vic,1360,1185,175,397,231,166,115,21,94,435,
172121,Vidrà,9,5,4,0,0,0,1,0,1,5,
172137,Vidreres,411,275,136,42,24,18,56,3,53,207,
252430,Vielha e Mijaran,223,183,40,190,122,68,139,10,129,237,
431652,Vilabella,19,24,-5,6,2,4,0,0,0,-1,
172142,Vilabertran,56,29,27,1,2,-1,6,1,5,31,
172155,Vilablareix,119,79,40,8,6,2,2,1,1,43,
082994,Vilada,22,23,-1,6,0,6,0,0,0,5,
172174,Viladamat,22,11,11,1,1,0,6,0,6,17,
172168,Viladasens,5,7,-2,2,0,2,0,0,0,0,
083015,Viladecans,2713,2623,90,386,504,-118,3,2,1,-27,
083008,Viladecavalls,497,321,176,16,21,-5,21,4,17,188,
172180,Vilademuls,43,46,-3,1,3,-2,0,0,0,-5,
172207,Viladrau,62,35,27,4,0,4,21,1,20,51,
172214,Vilafant,303,152,151,14,8,6,1,0,1,158,
083054,Vilafranca del Penedès,1524,1231,293,299,219,80,809,26,783,1156,
252445,Vilagrassa,47,22,25,0,3,-3,8,0,8,30,
172235,Vilajuïga,40,45,-5,5,9,-4,34,0,34,25,
431750,Vilalba dels Arcs,7,6,1,0,1,-1,3,0,3,3,
083067,Vilalba Sasserra,64,46,18,1,7,-6,4,0,4,16,
252458,Vilaller,25,25,0,14,11,3,13,1,12,15,
172240,Vilallonga de Ter,12,14,-2,0,3,-3,0,0,0,-5,
431665,Vilallonga del Camp,71,42,29,14,0,14,35,9,26,69,
172253,Vilamacolum,15,12,3,0,1,-1,5,0,5,7,
172266,Vilamalla,34,43,-9,5,2,3,1,0,1,-5,
172272,Vilamaniscle,16,7,9,1,0,1,5,0,5,15,
252477,Vilamòs,12,11,1,2,2,0,3,0,3,4,
172288,Vilanant,22,24,-2,1,0,1,6,2,4,3,
431671,Vilanova d'Escornalbou,16,15,1,5,0,5,1,0,1,7,
252483,Vilanova de Bellpuig,25,12,13,1,2,-1,0,0,0,12,
252496,Vilanova de l'Aguda,2,4,-2,0,0,0,0,0,0,-2,
252542,Vilanova de la Barca,37,35,2,5,5,0,0,0,0,2,
252509,Vilanova de Meià,19,15,4,1,3,-2,13,0,13,15,
431687,Vilanova de Prades,14,12,2,0,0,0,5,0,5,7,
083036,Vilanova de Sau,16,9,7,0,2,-2,1,0,1,6,
252516,Vilanova de Segrià,15,31,-16,3,4,-1,0,0,0,-17,
083020,Vilanova del Camí,535,371,164,64,62,2,73,3,70,236,
089024,Vilanova del Vallès,240,161,79,9,9,0,27,3,24,103,
083073,Vilanova i la Geltrú,2461,1833,628,487,408,79,82,59,23,730,
431690,Vilaplana,33,15,18,1,0,1,8,0,8,27,
431704,Vila-rodona,55,35,20,5,8,-3,20,0,20,37,
172305,Vila-sacra,34,18,16,1,3,-2,0,0,0,14,
252521,Vila-sana,10,26,-16,1,4,-3,4,0,4,-15,
431711,Vila-seca,686,525,161,264,185,79,314,14,300,540,
082140,Vilassar de Dalt,331,275,56,27,33,-6,42,1,41,91,
082191,Vilassar de Mar,869,896,-27,79,102,-23,190,32,158,108,
172229,Vilaür,10,5,5,0,0,0,1,0,1,6,
431726,Vilaverd,25,11,14,1,4,-3,7,0,7,18,
431732,"Vilella Alta, la",4,0,4,3,0,3,0,0,0,7,
431747,"Vilella Baixa, la",5,8,-3,0,0,0,1,0,1,-2,
172333,Vilobí d'Onyar,120,94,26,10,7,3,50,1,49,78,
083041,Vilobí del Penedès,56,34,22,3,7,-4,8,1,7,25,
172327,Vilopriu,1,3,-2,0,0,0,0,0,0,-2,
252537,"Vilosell, el",11,15,-4,6,1,5,3,0,3,4,
431763,Vimbodí i Poblet,27,35,-8,10,5,5,4,0,4,1,
252555,Vinaixa,13,27,-14,4,1,3,1,0,1,-10,
431779,Vinebre,15,28,-13,0,2,-2,5,0,5,-10,
431785,Vinyols i els Arcs,128,95,33,15,8,7,34,1,33,73,
083089,Viver i Serrateix,6,2,4,0,0,0,0,0,0,4,
430521,Xerta,31,22,9,8,4,4,9,4,5,18,

