Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2014,8124,81249,Mollet del Vallès,Vallès Oriental,MB,0,,51719,1080.3700,563.1984,52.1302,512.4526,47.4331,50.7457,4.6971,29.4645,2.7273,29.4645,2.7273,0.0000,0.0000,487.7058,45.1425,592.6629,54.8575,4787.2806,9183.0879,9.0103,5.2316,0.0000,68.5661,55.4395,13.1266,0,106.3360,1.8547,60.2513,0.0000,32.0886,10.4677,1.6736,5.6432,0.0000,5.6432,0,317.3325,0.0000,0.0000,0.8162,66.5300,14.9309,1.1083,0.0000,13.6191,1.0401,105.6884,0.0000,67.4470,61.0835,0.0000,0.0000,0.0000,0.0000,0.0000,486.3736,754.2946,20.4351,12.8637
2014,8104,81043,la Llacuna,Anoia,PE,0,Zona de muntanya,906,5302.6100,70.2095,1.3241,38.5859,0.7277,31.6237,0.5964,5.2873,0.0997,5.2873,0.0997,0.0000,0.0000,5227.1097,98.5762,75.4968,1.4238,17.3479,1290.4228,45.0418,7.5307,0.0000,6.0027,6.0027,0.0000,0,19.4032,0.4052,3.1284,0.0000,2.9038,0.0000,12.9658,0.0000,0.0000,0.0000,0,13.1968,0.0000,0.0000,0.0000,2.5431,0.0000,0.0000,0.0000,0.0000,0.1626,0.8157,0.0000,5.0268,4.6485,5217.6232,3470.0505,1746.8655,0.0000,0.7072,46.6933,150.9328,9.0034,28.0693
2014,8094,80945,la Granada,Alt Penedès,PE,0,,2073,634.7600,46.1593,7.2719,45.5349,7.1735,0.6244,0.0984,45.8592,7.2246,45.8592,7.2246,0.0000,0.0000,542.7440,85.5035,92.0185,14.4965,317.3795,4490.9731,1.3526,99.3500,0.0000,4.5047,4.5047,0.0000,0,24.5383,1.0814,17.1157,0.0000,0.0000,1.8380,4.5033,0.0000,0.0000,0.0000,0,16.5155,0.0000,0.0000,0.0000,3.6001,0.0000,0.0000,0.0000,0.0000,0.0000,2.7737,0.0000,4.6814,5.4603,527.0242,0.0000,514.1512,0.0000,12.8730,84.4801,460.1884,13.3799,17.3668
2014,8095,80958,Granera,Moianès,CC,0,Zona de muntanya,80,2369.7000,13.0902,0.5524,13.0902,0.5524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2356.6121,99.4476,13.0902,0.5524,3.3713,611.1442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,10.7648,0.0000,1.7298,0.0000,0.0000,0.0000,9.0350,0.0000,0.0000,0.0000,0,2.3340,0.0000,0.0000,0.0000,0.4064,0.0000,0.0000,0.0000,0.0000,0.0000,0.1842,0.0000,0.2984,1.4450,2334.4960,32.8537,2301.6423,0.0000,0.0000,7.4317,0.0000,23.0239,50.7943
2014,8096,80961,Granollers,Vallès Oriental,MB,0,,59930,1480.7900,690.6823,46.6428,668.1349,45.1201,22.5474,1.5227,157.9578,10.6671,150.8353,10.1861,7.1225,0.4810,632.1505,42.6901,848.6402,57.3099,4018.0924,8676.9267,3.2645,21.8386,1.0312,205.7594,204.1423,1.6171,0,137.0677,0.0000,99.9899,6.8821,20.2719,1.4896,8.4342,7.4259,0.0000,7.0249,0.4009531254,307.5384,0.0000,0.0000,0.0000,46.7313,10.8193,0.0000,0.0000,0.2762,1.6808,99.7761,0.0000,55.8469,103.2271,469.6254,129.2695,305.1706,35.1853,0.0000,437.2291,291.2626,16.6488,7.7976
2014,8097,80977,Gualba,Vallès Oriental,MB,0,,1429,2299.5000,41.5030,1.8049,40.3919,1.7566,1.1110,0.0483,75.6976,3.2919,75.6976,3.2919,0.0000,0.0000,2182.2977,94.9032,117.2006,5.0968,61.3578,3443.1268,2.6770,182.3908,0.0000,0.0000,0.0000,0.0000,0,25.9600,4.5218,0.0000,0.0000,0.0000,2.8566,18.5815,0.1687,0.0000,0.1687,0,14.2940,0.0000,0.0000,0.0000,2.0655,0.0000,0.0846,0.0000,0.0000,0.0904,5.3063,0.0000,2.1453,4.6020,2120.2606,1584.8015,139.8976,364.8175,30.7440,55.0463,0.0000,37.1333,14.4539
2014,8098,80983,Sant Salvador de Guardiola,Bages,CC,0,,3130,3716.9900,142.8079,3.8420,142.8079,3.8420,0.0000,0.0000,21.4220,0.5763,21.4220,0.5763,0.0000,0.0000,3552.7614,95.5816,164.2299,4.4184,84.2486,2191.7550,0.0000,15.0006,0.0000,13.7317,13.7317,0.0000,0,85.5380,3.5117,0.4114,0.0000,0.4464,0.2440,80.9245,0.0000,0.0000,0.0000,0,43.6163,0.0000,0.0000,0.0000,10.6613,0.0000,0.0000,0.0000,0.0000,0.3449,12.9452,0.0000,5.8806,13.7843,3518.2569,3138.5634,12.8064,0.0000,366.8872,36.5919,227.9400,41.3584,34.0617
2014,8099,80996,Guardiola de Berguedà,Berguedà,CC,0,Zona de muntanya,937,6163.0300,20.8352,0.3381,20.8352,0.3381,0.0000,0.0000,6.3156,0.1025,6.3156,0.1025,0.0000,0.0000,6135.8770,99.5595,27.1508,0.4405,15.1859,4497.1996,0.0000,30.3123,0.0000,2.6009,2.6009,0.0000,0,6.4187,3.9116,0.0000,0.1354,1.3798,0.9919,0.0000,0.0653,0.0000,0.0653,0,11.7626,0.0000,0.0000,0.0000,3.6919,0.0000,0.0089,0.0000,0.1591,0.2533,1.6887,0.0000,2.1360,3.8249,6098.0315,6042.3967,55.6348,0.0000,0.0000,145.9792,360.2640,18.0220,39.4008
2014,8100,81000,Gurb,Osona,CC,0,,2545,5100.7700,152.3126,2.9861,124.2417,2.4357,28.0710,0.5503,157.6259,3.0902,157.6259,3.0902,0.0000,0.0000,4790.8303,93.9237,309.9385,6.0763,49.3611,1670.9053,18.4298,103.4884,0.0000,39.0092,37.0787,1.9305,0,28.9835,0.0000,0.0000,0.0000,0.0000,0.8559,28.1275,0.5659,0.0000,0.5659,0,55.7704,0.0000,0.0000,0.0000,19.6297,0.0000,0.0000,0.0000,0.0000,0.3520,9.5104,0.0000,6.0961,20.1822,4723.3977,4126.9365,86.9009,509.5602,0.0000,87.8087,65.2410,37.3688,77.1305
2014,8101,81017,l'Hospitalet de Llobregat,Barcelonès,MB,0,,253518,1249.8000,1095.8093,87.6786,1095.8093,87.6786,0.0000,0.0000,146.5000,11.7218,1.2629,0.1010,145.2371,11.6208,7.4935,0.5996,1242.3093,99.4004,20319.6825,23135.2289,0.0000,0.1152,13.2539,179.2426,163.9098,15.3328,0,294.4027,5.8510,169.3145,0.0000,119.2372,0.0000,0.0000,5.9405,4.2053,1.7352,0,600.3267,0.0000,0.0000,0.9307,155.6436,16.6254,0.0000,0.0000,14.3630,5.4392,141.7661,0.0000,130.8305,151.3535,0.0000,0.0000,0.0000,0.0000,0.0000,861.1265,1414.3848,5.5920,6.1394
