ine5,ine6,municipiNom,comarca,provincia,serveiTerritorial,risc,nivell,altura,cens,superficie,,ine5,Codi_ine_6_txt
17035,170353,Camós,Pla de l'Estany,Girona,Girona,incendi forestal,Recomanat,168,683,15.35,,43136,431362
17035,170353,Camós,Pla de l'Estany,Girona,Girona,nevades,Recomanat,168,683,15.35,,8203,82037
17036,170366,Campdevànol,Ripollès,Girona,Girona,inundacions,Obligat,738,3352,32.8,,8202,82021
17036,170366,Campdevànol,Ripollès,Girona,Girona,sísmic,Obligat,738,3352,32.8,,8204,82042
17036,170366,Campdevànol,Ripollès,Girona,Girona,incendi forestal,Recomanat,738,3352,32.8,,17158,171582
17036,170366,Campdevànol,Ripollès,Girona,Girona,nevades,Obligat,738,3352,32.8,,8205,82055
17036,170366,Campdevànol,Ripollès,Girona,Girona,territori,Obligat,738,3352,32.8,,8206,82068
17037,170372,Campelles,Ripollès,Girona,Girona,inundacions,Obligat,1303,127,19.18,,25196,251961
17037,170372,Campelles,Ripollès,Girona,Girona,sísmic,Obligat,1303,127,19.18,,8207,82074
17037,170372,Campelles,Ripollès,Girona,Girona,nevades,Obligat,1303,127,19.18,,8208,82080
8039,80399,Campins,Vallès Oriental,Barcelona,Barcelona,sísmic,Obligat,321,491,7.42,,17159,171595
8039,80399,Campins,Vallès Oriental,Barcelona,Barcelona,incendi forestal,Obligat,321,491,7.42,,8210,82107
8039,80399,Campins,Vallès Oriental,Barcelona,Barcelona,nevades,Recomanat,321,491,7.42,,17160,171609
8039,80399,Campins,Vallès Oriental,Barcelona,Barcelona,químic,Recomanat,321,491,7.42,,8211,82114
17038,170388,Campllong,Gironès,Girona,Girona,transport de mercaderies perilloses,Recomanat,113,499,8.39,,17161,171616
17038,170388,Campllong,Gironès,Girona,Girona,sísmic,Obligat,113,499,8.39,,8212,82129
17038,170388,Campllong,Gironès,Girona,Girona,nevades,Recomanat,113,499,8.39,,17162,171621
17038,170388,Campllong,Gironès,Girona,Girona,inundacions,Obligat,113,499,8.39,,8209,82093
17038,170388,Campllong,Gironès,Girona,Girona,incendi forestal,Obligat,113,499,8.39,,8213,82135
17039,170391,Camprodon,Ripollès,Girona,Girona,nevades,Obligat,947,2299,103.4,,17163,171637
17039,170391,Camprodon,Ripollès,Girona,Girona,inundacions,Obligat,947,2299,103.4,,25192,251924
17039,170391,Camprodon,Ripollès,Girona,Girona,territori,Obligat,947,2299,103.4,,25197,251977
17039,170391,Camprodon,Ripollès,Girona,Girona,incendi forestal,Obligat,947,2299,103.4,,17164,171642
17039,170391,Camprodon,Ripollès,Girona,Girona,sísmic,Obligat,947,2299,103.4,,8215,82153
25063,250637,Canejan,Aran,Lleida,Alt Pirineu i Aran,inundacions,Recomanat,906,100,48.52,,8193,81939
25063,250637,Canejan,Aran,Lleida,Alt Pirineu i Aran,sísmic,Obligat,906,100,48.52,,43902,439023
25063,250637,Canejan,Aran,Lleida,Alt Pirineu i Aran,incendi forestal,Recomanat,906,100,48.52,,8216,82166
25063,250637,Canejan,Aran,Lleida,Alt Pirineu i Aran,nevades,Obligat,906,100,48.52,,17165,171655
25063,250637,Canejan,Aran,Lleida,Alt Pirineu i Aran,allaus,Obligat,906,100,48.52,,43137,431378
17040,170405,Canet d'Adri,Gironès,Girona,Girona,sísmic,Obligat,217,671,44.7,,17167,171674
17040,170405,Canet d'Adri,Gironès,Girona,Girona,incendi forestal,Recomanat,217,671,44.7,,17168,171680
17040,170405,Canet d'Adri,Gironès,Girona,Girona,inundacions,Recomanat,217,671,44.7,,8218,82188
17040,170405,Canet d'Adri,Gironès,Girona,Girona,nevades,Recomanat,217,671,44.7,,8217,82172
8040,80403,Canet de Mar,Maresme,Barcelona,Barcelona,incendi forestal,Obligat,15,14177,6.32,,17185,171851
8040,80403,Canet de Mar,Maresme,Barcelona,Barcelona,territori,Obligat,15,14177,6.32,,17166,171668
8040,80403,Canet de Mar,Maresme,Barcelona,Barcelona,inundacions,Obligat,15,14177,6.32,,8903,89030
8040,80403,Canet de Mar,Maresme,Barcelona,Barcelona,sísmic,Obligat,15,14177,6.32,,17169,171693
8040,80403,Canet de Mar,Maresme,Barcelona,Barcelona,nevades,Recomanat,15,14177,6.32,,8220,82205
8040,80403,Canet de Mar,Maresme,Barcelona,Barcelona,contaminació marina,Obligat,15,14177,6.32,,17903,179032
8041,80410,Canovelles,Vallès Oriental,Barcelona,Barcelona,incendi forestal,Obligat,175,15906,6.76,,8221,82212
8041,80410,Canovelles,Vallès Oriental,Barcelona,Barcelona,inundacions,Obligat,175,15906,6.76,,8222,82227
8041,80410,Canovelles,Vallès Oriental,Barcelona,Barcelona,químic,Obligat,175,15906,6.76,,17171,171714
8041,80410,Canovelles,Vallès Oriental,Barcelona,Barcelona,nevades,Recomanat,175,15906,6.76,,25193,251930
8041,80410,Canovelles,Vallès Oriental,Barcelona,Barcelona,radiològic,Recomanat,175,15906,6.76,,8223,82233
8041,80410,Canovelles,Vallès Oriental,Barcelona,Barcelona,sísmic,Obligat,175,15906,6.76,,8225,82251
8041,80410,Canovelles,Vallès Oriental,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,175,15906,6.76,,8224,82248
8042,80425,Cànoves i Samalús,Vallès Oriental,Barcelona,Barcelona,incendi forestal,Obligat,346,2897,28.62,,17172,171729
8042,80425,Cànoves i Samalús,Vallès Oriental,Barcelona,Barcelona,nevades,Recomanat,346,2897,28.62,,25902,259025
8042,80425,Cànoves i Samalús,Vallès Oriental,Barcelona,Barcelona,sísmic,Obligat,346,2897,28.62,,8226,82264
8042,80425,Cànoves i Samalús,Vallès Oriental,Barcelona,Barcelona,inundacions,Recomanat,346,2897,28.62,,8227,82270
17041,170412,Cantallops,Alt Empordà,Girona,Girona,sísmic,Obligat,200,328,19.47,,8228,82286
17041,170412,Cantallops,Alt Empordà,Girona,Girona,nevades,Recomanat,200,328,19.47,,17173,171735
17041,170412,Cantallops,Alt Empordà,Girona,Girona,inundacions,Obligat,200,328,19.47,,8229,82299
17041,170412,Cantallops,Alt Empordà,Girona,Girona,incendi forestal,Obligat,200,328,19.47,,17174,171740
8043,80431,Canyelles,Garraf,Barcelona,Barcelona,químic,Obligat,142,4375,14,,17175,171753
8043,80431,Canyelles,Garraf,Barcelona,Barcelona,nevades,Recomanat,142,4375,14,,17176,171766
8043,80431,Canyelles,Garraf,Barcelona,Barcelona,sísmic,Recomanat,142,4375,14,,17177,171772
8043,80431,Canyelles,Garraf,Barcelona,Barcelona,incendi forestal,Obligat,142,4375,14,,8231,82310
8043,80431,Canyelles,Garraf,Barcelona,Barcelona,inundacions,Recomanat,142,4375,14,,8232,82325
43039,430398,Capafonts,Baix Camp,Tarragona,Tarragona,incendi forestal,Obligat,751,111,13.4,,8233,82331
43039,430398,Capafonts,Baix Camp,Tarragona,Tarragona,sísmic,Recomanat,751,111,13.4,,8234,82346
43039,430398,Capafonts,Baix Camp,Tarragona,Tarragona,nevades,Obligat,751,111,13.4,,17178,171788
43040,430402,Capçanes,Priorat,Tarragona,Tarragona,sísmic,Recomanat,223,413,22.39,,8189,81897
43040,430402,Capçanes,Priorat,Tarragona,Tarragona,incendi forestal,Obligat,223,413,22.39,,8235,82359
43040,430402,Capçanes,Priorat,Tarragona,Tarragona,nevades,Recomanat,223,413,22.39,,8236,82362
43040,430402,Capçanes,Priorat,Tarragona,Tarragona,nuclear,Obligat,223,413,22.39,,8237,82378
43040,430402,Capçanes,Priorat,Tarragona,Tarragona,transport de mercaderies perilloses,Recomanat,223,413,22.39,,8238,82384
43040,430402,Capçanes,Priorat,Tarragona,Tarragona,inundacions,Recomanat,223,413,22.39,,8239,82397
8044,80446,Capellades,Anoia,Barcelona,Catalunya Central,nevades,Recomanat,317,5268,2.95,,25194,251945
8044,80446,Capellades,Anoia,Barcelona,Catalunya Central,incendi forestal,Obligat,317,5268,2.95,,8240,82401
8044,80446,Capellades,Anoia,Barcelona,Catalunya Central,sísmic,Recomanat,317,5268,2.95,,8241,82418
8044,80446,Capellades,Anoia,Barcelona,Catalunya Central,inundacions,Obligat,317,5268,2.95,,8098,80983
17042,170427,Capmany,Alt Empordà,Girona,Girona,transport de mercaderies perilloses,Obligat,107,590,26.53,,8262,82628
17042,170427,Capmany,Alt Empordà,Girona,Girona,sísmic,Obligat,107,590,26.53,,8264,82649
17042,170427,Capmany,Alt Empordà,Girona,Girona,incendi forestal,Obligat,107,590,26.53,,8265,82652
17042,170427,Capmany,Alt Empordà,Girona,Girona,territori,Obligat,107,590,26.53,,8263,82634
17042,170427,Capmany,Alt Empordà,Girona,Girona,inundacions,Obligat,107,590,26.53,,43138,431384
17042,170427,Capmany,Alt Empordà,Girona,Girona,nevades,Recomanat,107,590,26.53,,8243,82439
8045,80459,Capolat,Berguedà,Barcelona,Catalunya Central,incendi forestal,Obligat,1279,92,34.31,,8244,82444
8045,80459,Capolat,Berguedà,Barcelona,Catalunya Central,nevades,Obligat,1279,92,34.31,,17180,171805
8045,80459,Capolat,Berguedà,Barcelona,Catalunya Central,sísmic,Obligat,1279,92,34.31,,8245,82457
8046,80462,Cardedeu,Vallès Oriental,Barcelona,Barcelona,sísmic,Obligat,193,17938,12.24,,43139,431397
8046,80462,Cardedeu,Vallès Oriental,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,193,17938,12.24,,17181,171812
8046,80462,Cardedeu,Vallès Oriental,Barcelona,Barcelona,nevades,Recomanat,193,17938,12.24,,8246,82460
8046,80462,Cardedeu,Vallès Oriental,Barcelona,Barcelona,inundacions,Obligat,193,17938,12.24,,8247,82476
8046,80462,Cardedeu,Vallès Oriental,Barcelona,Barcelona,químic,Recomanat,193,17938,12.24,,8248,82482
8046,80462,Cardedeu,Vallès Oriental,Barcelona,Barcelona,incendi forestal,Obligat,193,17938,12.24,,8249,82495
8047,80478,Cardona,Bages,Barcelona,Catalunya Central,sísmic,Obligat,507,4898,66.4,,17182,171827
8047,80478,Cardona,Bages,Barcelona,Catalunya Central,inundacions,Obligat,507,4898,66.4,,8250,82508
8047,80478,Cardona,Bages,Barcelona,Catalunya Central,nevades,Obligat,507,4898,66.4,,8251,82515
8047,80478,Cardona,Bages,Barcelona,Catalunya Central,incendi forestal,Obligat,507,4898,66.4,,8258,82589
8048,80484,Carme,Anoia,Barcelona,Catalunya Central,sísmic,Recomanat,351,792,11.45,,8253,82536
8048,80484,Carme,Anoia,Barcelona,Catalunya Central,incendi forestal,Obligat,351,792,11.45,,8256,82567
8048,80484,Carme,Anoia,Barcelona,Catalunya Central,inundacions,Recomanat,351,792,11.45,,8255,82554
8048,80484,Carme,Anoia,Barcelona,Catalunya Central,nevades,Recomanat,351,792,11.45,,8257,82573
43041,430419,Caseres,Terra Alta,Tarragona,Terres de l'Ebre,inundacions,Recomanat,324,258,42.75,,8259,82592
43041,430419,Caseres,Terra Alta,Tarragona,Terres de l'Ebre,sísmic,Recomanat,324,258,42.75,,43140,431401
43041,430419,Caseres,Terra Alta,Tarragona,Terres de l'Ebre,nevades,Recomanat,324,258,42.75,,17184,171848
43041,430419,Caseres,Terra Alta,Tarragona,Terres de l'Ebre,nuclear,Obligat,324,258,42.75,,8260,82606
43041,430419,Caseres,Terra Alta,Tarragona,Terres de l'Ebre,incendi forestal,Obligat,324,258,42.75,,8261,82613
17044,170448,Cassà de la Selva,Gironès,Girona,Girona,incendi forestal,Obligat,137,10030,45.57,,8192,81923
17044,170448,Cassà de la Selva,Gironès,Girona,Girona,inundacions,Obligat,137,10030,45.57,,43142,431423
17044,170448,Cassà de la Selva,Gironès,Girona,Girona,nevades,Recomanat,137,10030,45.57,,17186,171864
17044,170448,Cassà de la Selva,Gironès,Girona,Girona,sísmic,Obligat,137,10030,45.57,,25201,252017
8049,80497,Casserres,Berguedà,Barcelona,Catalunya Central,incendi forestal,Obligat,611,1541,29.38,,25200,252000
8049,80497,Casserres,Berguedà,Barcelona,Catalunya Central,nevades,Obligat,611,1541,29.38,,17187,171870
8049,80497,Casserres,Berguedà,Barcelona,Catalunya Central,sísmic,Recomanat,611,1541,29.38,,43143,431439
8057,80575,Castell de l'Areny,Berguedà,Barcelona,Catalunya Central,incendi forestal,Recomanat,954,73,24.81,,43146,431460
8057,80575,Castell de l'Areny,Berguedà,Barcelona,Catalunya Central,sísmic,Obligat,954,73,24.81,,25202,252022
8057,80575,Castell de l'Areny,Berguedà,Barcelona,Catalunya Central,nevades,Obligat,954,73,24.81,,8267,82671
25904,259046,Castell de Mur,Pallars Jussà,Lleida,Alt Pirineu i Aran,incendi forestal,Obligat,532,188,63,,17190,171903
25904,259046,Castell de Mur,Pallars Jussà,Lleida,Alt Pirineu i Aran,inundacions,Recomanat,532,188,63,,25204,252043
25904,259046,Castell de Mur,Pallars Jussà,Lleida,Alt Pirineu i Aran,sísmic,Obligat,532,188,63,,17191,171910
25904,259046,Castell de Mur,Pallars Jussà,Lleida,Alt Pirineu i Aran,transport ferroviari passatgers,Obligat,532,188,63,,17192,171925
25904,259046,Castell de Mur,Pallars Jussà,Lleida,Alt Pirineu i Aran,nevades,Obligat,532,188,63,,8269,82690
25064,250642,Castellar de la Ribera,Solsonès,Lleida,Catalunya Central,incendi forestal,Obligat,657,150,60.27,,25205,252056
25064,250642,Castellar de la Ribera,Solsonès,Lleida,Catalunya Central,inundacions,Recomanat,657,150,60.27,,17193,171931
25064,250642,Castellar de la Ribera,Solsonès,Lleida,Catalunya Central,nevades,Obligat,657,150,60.27,,8270,82704
25064,250642,Castellar de la Ribera,Solsonès,Lleida,Catalunya Central,sísmic,Recomanat,657,150,60.27,,17052,170524
8052,80522,Castellar de n'Hug,Berguedà,Barcelona,Catalunya Central,incendi forestal,Obligat,1395,159,46.83,,8271,82711
8052,80522,Castellar de n'Hug,Berguedà,Barcelona,Catalunya Central,allaus,Obligat,1395,159,46.83,,43147,431476
8052,80522,Castellar de n'Hug,Berguedà,Barcelona,Catalunya Central,nevades,Obligat,1395,159,46.83,,25207,252075
8052,80522,Castellar de n'Hug,Berguedà,Barcelona,Catalunya Central,inundacions,Recomanat,1395,159,46.83,,8272,82726
8052,80522,Castellar de n'Hug,Berguedà,Barcelona,Catalunya Central,sísmic,Obligat,1395,159,46.83,,25208,252081
8050,80500,Castellar del Riu,Berguedà,Barcelona,Catalunya Central,incendi forestal,Recomanat,920,175,32.89,,25209,252094
8050,80500,Castellar del Riu,Berguedà,Barcelona,Catalunya Central,nevades,Obligat,920,175,32.89,,25210,252108
8050,80500,Castellar del Riu,Berguedà,Barcelona,Catalunya Central,sísmic,Obligat,920,175,32.89,,8273,82732
8051,80517,Castellar del Vallès,Vallès Occidental,Barcelona,Barcelona,sísmic,Obligat,331,23442,45.17,,25211,252115
8051,80517,Castellar del Vallès,Vallès Occidental,Barcelona,Barcelona,territori,Obligat,331,23442,45.17,,25212,252120
8051,80517,Castellar del Vallès,Vallès Occidental,Barcelona,Barcelona,radiològic,Recomanat,331,23442,45.17,,8274,82747
8051,80517,Castellar del Vallès,Vallès Occidental,Barcelona,Barcelona,incendi forestal,Obligat,331,23442,45.17,,17194,171946
8051,80517,Castellar del Vallès,Vallès Occidental,Barcelona,Barcelona,transport de mercaderies perilloses,Recomanat,331,23442,45.17,,8276,82763
8051,80517,Castellar del Vallès,Vallès Occidental,Barcelona,Barcelona,inundacions,Obligat,331,23442,45.17,,8277,82779
8051,80517,Castellar del Vallès,Vallès Occidental,Barcelona,Barcelona,nevades,Obligat,331,23442,45.17,,25215,252154
8051,80517,Castellar del Vallès,Vallès Occidental,Barcelona,Barcelona,químic,Recomanat,331,23442,45.17,,25216,252167
8053,80538,Castellbell i el Vilar,Bages,Barcelona,Catalunya Central,inundacions,Obligat,178,3566,45.17,,8278,82785
8053,80538,Castellbell i el Vilar,Bages,Barcelona,Catalunya Central,incendi forestal,Obligat,178,3566,45.17,,43148,431482
8053,80538,Castellbell i el Vilar,Bages,Barcelona,Catalunya Central,nevades,Recomanat,178,3566,45.17,,25217,252173
8053,80538,Castellbell i el Vilar,Bages,Barcelona,Catalunya Central,transport de mercaderies perilloses,Recomanat,178,3566,45.17,,25218,252189
8053,80538,Castellbell i el Vilar,Bages,Barcelona,Catalunya Central,sísmic,Recomanat,178,3566,45.17,,25219,252192
8053,80538,Castellbell i el Vilar,Bages,Barcelona,Catalunya Central,químic,Obligat,178,3566,45.17,,8275,82750
8054,80543,Castellbisbal,Vallès Occidental,Barcelona,Barcelona,incendi forestal,Obligat,132,12364,31.04,,8280,82802
8054,80543,Castellbisbal,Vallès Occidental,Barcelona,Barcelona,químic,Obligat,132,12364,31.04,,8281,82819
8054,80543,Castellbisbal,Vallès Occidental,Barcelona,Barcelona,transport ferroviari passatgers,Obligat,132,12364,31.04,,25220,252206
8054,80543,Castellbisbal,Vallès Occidental,Barcelona,Barcelona,radiològic,Obligat,132,12364,31.04,,17196,171962
8054,80543,Castellbisbal,Vallès Occidental,Barcelona,Barcelona,nevades,Recomanat,132,12364,31.04,,8279,82798
8054,80543,Castellbisbal,Vallès Occidental,Barcelona,Barcelona,inundacions,Obligat,132,12364,31.04,,8282,82824
8054,80543,Castellbisbal,Vallès Occidental,Barcelona,Barcelona,sísmic,Recomanat,132,12364,31.04,,25221,252213
8054,80543,Castellbisbal,Vallès Occidental,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,132,12364,31.04,,25222,252228
8055,80556,Castellcir,Moianès,Barcelona,Barcelona,incendi forestal,Obligat,773,694,33.96,,43149,431495
8055,80556,Castellcir,Moianès,Barcelona,Barcelona,nevades,Obligat,773,694,33.96,,43150,431508
8055,80556,Castellcir,Moianès,Barcelona,Barcelona,territori,Obligat,773,694,33.96,,8283,82830
8055,80556,Castellcir,Moianès,Barcelona,Barcelona,inundacions,Recomanat,773,694,33.96,,25223,252234
8055,80556,Castellcir,Moianès,Barcelona,Barcelona,sísmic,Obligat,773,694,33.96,,8284,82845
25067,250674,Castelldans,Garrigues,Lleida,Lleida,inundacions,Recomanat,353,981,64.69,,8285,82858
25067,250674,Castelldans,Garrigues,Lleida,Lleida,sísmic,Recomanat,353,981,64.69,,25225,252252
25067,250674,Castelldans,Garrigues,Lleida,Lleida,nevades,Recomanat,353,981,64.69,,25233,252332
25067,250674,Castelldans,Garrigues,Lleida,Lleida,transport de mercaderies perilloses,Obligat,353,981,64.69,,25226,252265
25067,250674,Castelldans,Garrigues,Lleida,Lleida,incendi forestal,Obligat,353,981,64.69,,43153,431536
8056,80569,Castelldefels,Baix Llobregat,Barcelona,Barcelona,inundacions,Obligat,3,63891,12.81,,25228,252287
8056,80569,Castelldefels,Baix Llobregat,Barcelona,Barcelona,sísmic,Recomanat,3,63891,12.81,,25907,259078
8056,80569,Castelldefels,Baix Llobregat,Barcelona,Barcelona,aeroport,Obligat,3,63891,12.81,,25230,252304
8056,80569,Castelldefels,Baix Llobregat,Barcelona,Barcelona,territori,Obligat,3,63891,12.81,,25231,252311
8056,80569,Castelldefels,Baix Llobregat,Barcelona,Barcelona,contaminació marina,Obligat,3,63891,12.81,,8287,82877
8056,80569,Castelldefels,Baix Llobregat,Barcelona,Barcelona,nevades,Obligat,3,63891,12.81,,8288,82883
8056,80569,Castelldefels,Baix Llobregat,Barcelona,Barcelona,incendi forestal,Obligat,3,63891,12.81,,8289,82896
8058,80581,Castellet i la Gornal,Alt Penedès,Barcelona,Barcelona,sísmic,Recomanat,137,2212,47.19,,17197,171978
8058,80581,Castellet i la Gornal,Alt Penedès,Barcelona,Barcelona,incendi forestal,Obligat,137,2212,47.19,,25232,252326
8058,80581,Castellet i la Gornal,Alt Penedès,Barcelona,Barcelona,nevades,Recomanat,137,2212,47.19,,17198,171984
8058,80581,Castellet i la Gornal,Alt Penedès,Barcelona,Barcelona,inundacions,Obligat,137,2212,47.19,,17199,171997
8058,80581,Castellet i la Gornal,Alt Penedès,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,137,2212,47.19,,43154,431541
17046,170464,Castellfollit de la Roca,Garrotxa,Girona,Girona,nevades,Recomanat,296,992,0.67,,17200,172001
17046,170464,Castellfollit de la Roca,Garrotxa,Girona,Girona,sísmic,Obligat,296,992,0.67,,43155,431554
17046,170464,Castellfollit de la Roca,Garrotxa,Girona,Girona,inundacions,Recomanat,296,992,0.67,,17201,172018
8060,80608,Castellfollit de Riubregós,Anoia,Barcelona,Catalunya Central,incendi forestal,Obligat,467,167,26.27,,17202,172023
8060,80608,Castellfollit de Riubregós,Anoia,Barcelona,Catalunya Central,nevades,Obligat,467,167,26.27,,25234,252347
8060,80608,Castellfollit de Riubregós,Anoia,Barcelona,Catalunya Central,inundacions,Obligat,467,167,26.27,,17204,172044
8060,80608,Castellfollit de Riubregós,Anoia,Barcelona,Catalunya Central,sísmic,Recomanat,467,167,26.27,,8290,82900
8059,80594,Castellfollit del Boix,Bages,Barcelona,Catalunya Central,nevades,Obligat,700,434,59.29,,17205,172057
8059,80594,Castellfollit del Boix,Bages,Barcelona,Catalunya Central,incendi forestal,Obligat,700,434,59.29,,43156,431567
8059,80594,Castellfollit del Boix,Bages,Barcelona,Catalunya Central,sísmic,Recomanat,700,434,59.29,,43157,431573
8061,80615,Castellgalí,Bages,Barcelona,Catalunya Central,sísmic,Recomanat,266,1996,17.29,,17203,172039
8061,80615,Castellgalí,Bages,Barcelona,Catalunya Central,nevades,Recomanat,266,1996,17.29,,17206,172060
8061,80615,Castellgalí,Bages,Barcelona,Catalunya Central,químic,Obligat,266,1996,17.29,,8291,82917
8061,80615,Castellgalí,Bages,Barcelona,Catalunya Central,inundacions,Obligat,266,1996,17.29,,25901,259010
8061,80615,Castellgalí,Bages,Barcelona,Catalunya Central,incendi forestal,Obligat,266,1996,17.29,,17209,172095
8061,80615,Castellgalí,Bages,Barcelona,Catalunya Central,transport de mercaderies perilloses,Recomanat,266,1996,17.29,,8292,82922
8062,80620,Castellnou de Bages,Bages,Barcelona,Catalunya Central,incendi forestal,Obligat,469,1266,29.74,,25238,252385
8062,80620,Castellnou de Bages,Bages,Barcelona,Catalunya Central,sísmic,Recomanat,469,1266,29.74,,8293,82938
8062,80620,Castellnou de Bages,Bages,Barcelona,Catalunya Central,nevades,Obligat,469,1266,29.74,,43158,431589
25068,250680,Castellnou de Seana,Pla d'Urgell,Lleida,Lleida,transport de mercaderies perilloses,Obligat,269,736,16.32,,25240,252402
25068,250680,Castellnou de Seana,Pla d'Urgell,Lleida,Lleida,nevades,Recomanat,269,736,16.32,,17170,171707
