,Municipi,Codi,Any,Total,Homes,Dones,0-14 Anys,15-64 Anys,64 o més,Índex d'envelliment,Índex de sobreenvelliment,Saldo migratori total,Immigracions,Emigracions,Aturats,Poblacio activa,Renda,Demanda,Habitatges familiars secundaris,Habitatges familiars vacants,Habitatges familiars altres,Habitatges familiars principals,De lloguer,De propietat,Serveis,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Hab Lloguer
17929,Valls,431613,2018,24359.0,0.5012521039451537,0.49874789605484626,0.15903772732870808,0.6573750974998974,0.18358717517139456,,,319.0,1272.0,953.0,1497.8,16417.0,15.4,68.0,986.0,1533.0,,9523.0,1721.0,7372.0,1.0689,107.1655,16.1202,8.0215,74.39920000000001,2490.0,0.0
17930,Vandellòs i l'Hospitalet de l'Infant,431628,2018,6482.0,0.5007713668620796,0.4992286331379204,0.16939216291268128,0.662295587781549,0.16831224930576982,,,68.0,469.0,401.0,317.5,,15.8,8.0,2109.0,469.0,,2393.0,547.0,1696.0,0.9405,189.8701,55.2747,38.0285,73.33,2462.0,0.0
17931,Veciana,82975,2018,182.0,0.5439560439560439,0.45604395604395603,0.19230769230769232,0.5274725274725275,0.2802197802197802,,,11.0,18.0,7.0,3.1,93.0,,,25.0,13.0,,61.0,,,0.0,3.7042,1.3753,10.0952,2.0745,0.0,0.0
17932,Ventalló,172109,2018,859.0,0.509895227008149,0.490104772991851,0.1559953434225844,0.6367869615832363,0.20721769499417927,,,-15.0,65.0,80.0,25.4,526.0,,,214.0,0.0,,352.0,,,0.0,6.2781,0.4005,28.3775,2.952,749.0,0.0
17933,Verdú,252424,2018,919.0,0.47986942328618065,0.5201305767138193,0.12187159956474429,0.6060935799782372,0.2720348204570185,,,29.0,57.0,28.0,30.0,585.0,17.2,1.0,96.0,185.0,,364.0,0.0,282.0,0.0,10.5179,1.3113,34.1104,5.8803,1021.0,0.0
17934,Verges,172116,2018,1171.0,0.4884713919726729,0.511528608027327,0.1682322801024765,0.5883859948761742,0.24338172502134928,,,-9.0,75.0,84.0,42.4,734.0,18.9,1.0,122.0,0.0,,451.0,72.0,334.0,0.0,13.8534,0.9719,30.5624,8.4655,1525.0,0.0
17935,Vespella de Gaià,431649,2018,410.0,0.5658536585365853,0.43414634146341463,0.15365853658536585,0.6195121951219512,0.22682926829268293,,,7.0,34.0,27.0,23.6,270.0,,,195.0,0.0,,168.0,,,0.0,15.1064,7.6495,18.8028,6.686,0.0,0.0
17936,Vic,82981,2018,46214.0,0.5043060544423767,0.49569394555762325,0.17364867788981694,0.671787769939845,0.154563552170338,,,1062.0,3629.0,2567.0,2469.6,26747.0,18.4,205.0,723.0,2687.0,,15744.0,4322.0,10538.0,0.7678,399.4655,80.6388,21.4689,189.4829,3659.0,0.0
17937,Vidrà,172121,2018,167.0,0.49700598802395207,0.5029940119760479,0.1317365269461078,0.6826347305389222,0.18562874251497005,,,-6.0,8.0,14.0,5.5,110.0,,1.0,41.0,29.0,,62.0,,,0.0,9.5258,5.0749,81.9471,2.9118,486.0,0.0
17938,Vidreres,172137,2018,7797.0,0.5191740412979351,0.4808259587020649,0.1555726561498012,0.6674361934077209,0.17699115044247787,,,109.0,566.0,457.0,382.6,5088.0,16.1,2.0,514.0,463.0,,2832.0,454.0,2243.0,10.2239,149.7206,68.9924,31.0784,56.158100000000005,1341.0,0.0
17939,Vielha e Mijaran,252430,2018,5559.0,0.5103435869760748,0.48965641302392515,0.13941356359057386,0.7312466270912035,0.1293398093182227,,,65.0,425.0,360.0,187.7,4047.0,16.5,27.0,2288.0,0.0,,2075.0,789.0,1054.0,0.0,34.3978,3.9611,8.5729,22.8742,4114.0,0.0
17940,Vila-rodona,431704,2018,1255.0,0.5258964143426295,0.47410358565737054,0.1593625498007968,0.6478087649402391,0.19282868525896416,,,5.0,76.0,71.0,55.7,,15.8,2.0,111.0,218.0,,511.0,0.0,403.0,0.0,11.6638,1.8805,21.392,7.0958000000000006,2056.0,0.0
17941,Vila-sacra,172305,2018,760.0,0.48947368421052634,0.5105263157894737,0.1986842105263158,0.6342105263157894,0.16710526315789473,,,49.0,80.0,31.0,31.0,,,,0.0,0.0,,260.0,,,0.0,12.3245,0.5876,19.0538,10.231,11422.0,0.0
17942,Vila-sana,252521,2018,742.0,0.5067385444743935,0.49326145552560646,0.16442048517520216,0.6549865229110512,0.18059299191374664,,,29.0,60.0,31.0,19.3,,,,0.0,47.0,,252.0,,,0.4372,21.8661,3.8389,49.8828,14.427700000000002,5174.0,0.0
17943,Vila-seca,431711,2018,22187.0,0.5008788930454771,0.49912110695452294,0.1902465407671159,0.6754405733086942,0.13431288592418983,,,100.0,1346.0,1246.0,1138.7,,14.5,58.0,7466.0,1758.0,,8401.0,1132.0,6980.0,8.8017,167.3691,46.3933,15.5424,84.74770000000001,1652.0,0.0
17944,Vilabella,431652,2018,736.0,0.5135869565217391,0.48641304347826086,0.11820652173913043,0.6290760869565217,0.25271739130434784,,,-5.0,17.0,22.0,30.5,524.0,,,46.0,64.0,,318.0,,,0.0,11.7929,1.3063,34.5684,7.9078,1339.0,0.0
17945,Vilabertran,172142,2018,979.0,0.49948927477017363,0.5005107252298263,0.18794688457609807,0.6036772216547498,0.2083758937691522,,,29.0,85.0,56.0,31.9,573.0,,,0.0,0.0,,384.0,,,0.0,7.8799,1.1685,33.1789,3.5196,266.0,0.0
17946,Vilablareix,172155,2018,2897.0,0.49637556092509494,0.5036244390749051,0.18570935450466,0.6624093890231274,0.15188125647221262,,,101.0,227.0,126.0,78.6,1716.0,16.2,2.0,0.0,0.0,,836.0,58.0,738.0,0.0,26.7458,4.8072,11.1599,16.725099999999998,2267.0,0.0
17947,Vilada,82994,2018,416.0,0.5216346153846154,0.47836538461538464,0.06490384615384616,0.6033653846153846,0.3317307692307692,,,-8.0,15.0,23.0,23.5,315.0,,,58.0,46.0,,189.0,,,0.0,7.324,1.9,10.6944,4.9132,726.0,0.0
17948,Viladamat,172174,2018,468.0,0.5149572649572649,0.48504273504273504,0.1452991452991453,0.6282051282051282,0.2264957264957265,,,1.0,19.0,18.0,7.8,287.0,,,54.0,0.0,,184.0,,,2.2546,12.0467,2.1975,42.6315,7.734599999999999,2453.0,0.0
17949,Viladasens,172168,2018,200.0,0.535,0.465,0.14,0.66,0.2,,,-1.0,13.0,14.0,5.4,141.0,,1.0,16.0,0.0,,72.0,,,0.0,2.366,0.2364,16.8499,1.7828,0.0,0.0
17950,Viladecans,83015,2018,66611.0,0.4943627929320983,0.5056372070679017,0.17126300460884838,0.6651604089414661,0.16357658644968548,90.8,11.6,383.0,3121.0,2738.0,3553.3,21887.024,15.2,376.0,671.0,2714.0,,24231.0,2557.0,20568.0,10.4553,266.3107,65.2683,7.1791,148.1174,1617.0,0.0
17951,Viladecavalls,83008,2018,7512.0,0.4957401490947817,0.5042598509052183,0.16107561235356763,0.6956869009584664,0.14323748668796593,,,22.0,383.0,361.0,325.7,5180.0,15.3,1.0,0.0,243.0,,2451.0,0.0,2201.0,4.8125,111.6841,56.9335,17.4463,42.9458,759.0,0.0
17952,Vilademuls,172180,2018,815.0,0.5202453987730061,0.47975460122699387,0.17300613496932515,0.6355828220858896,0.19141104294478528,,,3.0,56.0,53.0,26.6,475.0,,,120.0,221.0,,283.0,,,0.0,8.4717,1.6661,17.2186,5.3433,823.0,0.0
17953,Viladrau,172207,2018,1040.0,0.4894230769230769,0.510576923076923,0.15096153846153845,0.6557692307692308,0.19326923076923078,,,23.0,68.0,45.0,13.8,708.0,14.4,,126.0,214.0,,406.0,62.0,319.0,0.0,36.2955,8.4981,90.6671,18.1223,875.0,0.0
17954,Vilafant,172214,2018,5394.0,0.4886911383018168,0.5113088616981831,0.1603633667037449,0.6592510196514646,0.1803856136447905,,,-33.0,289.0,322.0,222.3,3752.0,15.3,2.0,0.0,86.0,,1844.0,113.0,1557.0,0.7002,40.5545,6.2273,12.6425,25.649,368.0,0.0
17955,Vilafranca del Penedès,83054,2018,39746.0,0.48661500528355056,0.5133849947164495,0.1734765762592462,0.6493735218638353,0.17714990187691843,,,-74.0,1984.0,2058.0,2241.9,25844.0,14.2,186.0,820.0,3109.0,,15138.0,2278.0,12115.0,6.5182,194.1617,64.8849,10.0159,88.7447,2995.0,0.0
17956,Vilagrassa,252445,2018,541.0,0.5138632162661737,0.48613678373382624,0.16635859519408502,0.6580406654343808,0.1756007393715342,,,32.0,69.0,37.0,32.0,305.0,,,0.0,155.0,,178.0,,,0.1534,11.899,3.2871,32.268,6.2702,6937.0,0.0
17957,Vilajuïga,172235,2018,1104.0,0.49728260869565216,0.5027173913043478,0.14130434782608695,0.6884057971014492,0.17028985507246377,,,-23.0,60.0,83.0,53.7,724.0,20.7,,0.0,0.0,,457.0,77.0,328.0,0.0,15.4086,2.8084,41.345,7.933499999999999,1261.0,0.0
17958,Vilalba dels Arcs,431750,2018,625.0,0.5088,0.4912,0.1072,0.5664,0.3264,,,-4.0,11.0,15.0,19.8,417.0,,,59.0,34.0,,245.0,,,0.0,8.9826,0.4031,38.4316,6.1365,411.0,0.0
17959,Vilalba Sasserra,83067,2018,716.0,0.49860335195530725,0.5013966480446927,0.16899441340782123,0.6689944134078212,0.16201117318435754,,,30.0,104.0,74.0,30.3,454.0,,,0.0,0.0,,287.0,,,0.0,8.7284,1.6637,26.8097,5.2022,807.0,0.0
17960,Vilaller,252458,2018,561.0,0.5240641711229946,0.47593582887700536,0.12121212121212122,0.6399286987522281,0.23885918003565063,,,29.0,61.0,32.0,12.8,446.0,,,179.0,136.0,,265.0,,,0.1099,17.84,7.9133,38.0977,6.6876,1438.0,0.0
17961,Vilallonga de Ter,172240,2018,398.0,0.5326633165829145,0.46733668341708545,0.10552763819095477,0.6457286432160804,0.24874371859296482,,,0.0,15.0,15.0,10.3,283.0,,,461.0,84.0,,199.0,,,0.0,10.0675,1.3773,37.6459,7.0576,777.0,0.0
17962,Vilallonga del Camp,431665,2018,2389.0,0.5048137295939724,0.49518627040602764,0.208455420678108,0.6559229803264964,0.13562159899539555,,,38.0,183.0,145.0,113.2,1481.0,17.0,,78.0,214.0,,829.0,0.0,691.0,0.0,16.5754,2.5936,8.2334,12.0547,2435.0,0.0
17963,Vilamacolum,172253,2018,348.0,0.5545977011494253,0.4454022988505747,0.15517241379310345,0.632183908045977,0.21264367816091953,,,32.0,57.0,25.0,9.1,179.0,,,27.0,0.0,,111.0,,,0.0,3.8236,0.3246,18.3365,2.9254,221.0,0.0
17964,Vilamalla,172266,2018,1181.0,0.4961896697713802,0.5038103302286198,0.17442845046570704,0.6443691786621507,0.18120237087214225,,,16.0,83.0,67.0,43.8,730.0,14.5,,0.0,0.0,,387.0,0.0,299.0,12.7738,68.6449,19.6091,160.3793,31.6832,14277.0,0.0
17965,Vilamaniscle,172272,2018,200.0,0.58,0.42,0.14,0.645,0.215,,,-6.0,30.0,36.0,1.6,101.0,,,53.0,0.0,,63.0,,,0.0,4.8273,1.1737,56.151,2.4013,82.0,0.0
17966,Vilamòs,252477,2018,187.0,0.5347593582887701,0.46524064171123,0.10695187165775401,0.7647058823529411,0.12834224598930483,,,30.0,51.0,21.0,7.1,140.0,,,58.0,0.0,,84.0,,,0.0,1.152,0.0,11.1706,0.9744,6434.0,0.0
17967,Vilanant,172288,2018,392.0,0.5025510204081632,0.49744897959183676,0.16326530612244897,0.6556122448979592,0.18112244897959184,,,-3.0,24.0,27.0,9.2,250.0,,,0.0,39.0,,134.0,,,0.0,3.1431,0.1738,23.588,2.0282,1035.0,0.0
17968,Vilanova d'Escornalbou,431671,2018,545.0,0.5284403669724771,0.47155963302752296,0.1596330275229358,0.6275229357798165,0.21284403669724772,,,-2.0,28.0,30.0,29.4,,,,3.0,6.0,,224.0,,,0.0,12.4899,3.0698,48.4852,6.644299999999999,519.0,0.0
17969,Vilanova de Bellpuig,252483,2018,1181.0,0.5071972904318375,0.4928027095681626,0.14817950889077053,0.5469940728196444,0.3048264182895851,,,25.0,73.0,48.0,34.3,704.0,13.9,1.0,0.0,0.0,,465.0,0.0,394.0,0.0,12.9523,0.5932,19.2605,10.1056,240.0,0.0
17970,Vilanova de l'Aguda,252496,2018,197.0,0.49238578680203043,0.5076142131979695,0.06598984771573604,0.6091370558375635,0.3248730964467005,,,-1.0,3.0,4.0,2.0,,,,0.0,15.0,,94.0,,,0.0,1.9729,0.2608,9.8959,1.5055,0.0,0.0
17971,Vilanova de la Barca,252542,2018,1036.0,0.5164092664092664,0.48359073359073357,0.12355212355212356,0.6457528957528957,0.2306949806949807,,,-17.0,70.0,87.0,37.3,725.0,20.9,,52.0,0.0,,427.0,0.0,331.0,0.0672,17.187,1.6771,38.9581,11.716,1246.0,0.0
17972,Vilanova de Meià,252509,2018,389.0,0.5732647814910026,0.4267352185089974,0.10539845758354756,0.5578406169665809,0.33676092544987146,,,-1.0,16.0,17.0,6.0,249.0,,,308.0,43.0,,167.0,,,0.1526,7.5793,0.2175,49.6983,5.3414,813.0,0.0
17973,Vilanova de Prades,431687,2018,112.0,0.5357142857142857,0.4642857142857143,0.13392857142857142,0.6428571428571429,0.22321428571428573,,,-1.0,5.0,6.0,2.9,75.0,,,70.0,29.0,,54.0,,,0.0,5.4697,1.4195,138.9041,2.425,265.0,0.0
17974,Vilanova de Sau,83036,2018,299.0,0.47491638795986624,0.5250836120401338,0.11371237458193979,0.6020066889632107,0.2842809364548495,,,-8.0,9.0,17.0,9.8,220.0,,,62.0,0.0,,145.0,,,0.0,6.2206,0.8587,88.3708,2.6401000000000003,328.0,0.0
17975,Vilanova de Segrià,252516,2018,977.0,0.5301944728761515,0.46980552712384854,0.14431934493346982,0.6571136131013307,0.1985670419651996,,,27.0,63.0,36.0,33.7,599.0,,,116.0,96.0,,333.0,,,0.0,7.5768,0.0,21.4912,5.5007,214.0,0.0
17976,Vilanova del Camí,83020,2018,12458.0,0.4998394605875742,0.5001605394124258,0.1738641836570878,0.6609407609568149,0.1651950553860973,,,90.0,572.0,482.0,1054.9,8443.0,20.6,16.0,218.0,865.0,,4495.0,480.0,3685.0,0.0,75.2519,12.3803,15.2031,36.7011,1119.0,0.0
17977,Vilanova del Vallès,89024,2018,5432.0,0.508100147275405,0.49189985272459497,0.20434462444771723,0.6743372606774669,0.1213181148748159,,,51.0,329.0,278.0,195.1,3323.0,17.3,1.0,205.0,0.0,,1789.0,166.0,1539.0,0.0,96.4092,32.2267,43.4961,37.0721,1432.0,0.0
17978,Vilanova i la Geltrú,83073,2018,67086.0,0.4837969173896193,0.5162030826103807,0.1482425543332439,0.6611811704379453,0.1905762752288108,121.9,14.8,510.0,3712.0,3202.0,4062.4,22837.165,16.3,174.0,2816.0,3348.0,,26586.0,5268.0,19513.0,7.3917,270.9079,56.8589,10.435,153.265,1908.0,0.0
17979,Vilaplana,431690,2018,574.0,0.5261324041811847,0.4738675958188153,0.10627177700348432,0.6794425087108014,0.21428571428571427,,,-3.0,22.0,25.0,17.0,413.0,,,40.0,44.0,,248.0,,,0.0,3.6634,0.3714,17.3459,2.2877,713.0,0.0
17980,Vilassar de Dalt,82140,2018,9043.0,0.4934203251133473,0.5065796748866527,0.15459471414353643,0.6587415680636957,0.18666371779276789,,,47.0,437.0,390.0,359.7,5867.0,17.6,7.0,313.0,291.0,,3440.0,497.0,2731.0,0.5757,69.3707,14.6732,14.7707,40.0727,1576.0,0.0
17981,Vilassar de Mar,82191,2018,20837.0,0.4831789605029515,0.5168210394970485,0.16235542544512166,0.6466861832317512,0.19095839132312714,,,99.0,1127.0,1028.0,824.4,13027.0,,61.0,1129.0,1100.0,,7666.0,1618.0,5700.0,0.244,65.4296,6.4896,4.6887,32.233000000000004,1644.0,0.0
17982,Vilaür,172229,2018,157.0,0.5159235668789809,0.4840764331210191,0.22929936305732485,0.5923566878980892,0.17834394904458598,,,8.0,11.0,3.0,1.7,78.0,,,30.0,11.0,,50.0,,,0.0,7.7823,2.8317,131.9244,2.9669,116.0,0.0
17983,Vilaverd,431726,2018,452.0,0.5309734513274337,0.4690265486725664,0.13938053097345132,0.6769911504424779,0.1836283185840708,,,-6.0,36.0,42.0,22.2,305.0,,,62.0,65.0,,205.0,,,0.0,8.0414,2.2524,31.0326,2.8593,713.0,0.0
17984,Vilobí d'Onyar,172333,2018,3291.0,0.5199027651169857,0.48009723488301426,0.17654208447280462,0.6584624734123367,0.1649954421148587,,,70.0,209.0,139.0,85.6,,,1.0,89.0,0.0,,1155.0,159.0,902.0,0.0,24.171,5.677,17.0918,13.0316,1157.0,0.0
17985,Vilobí del Penedès,83041,2018,1107.0,0.5140018066847335,0.4859981933152665,0.17253839205058719,0.6233062330623306,0.2041553748870822,,,10.0,74.0,64.0,36.5,702.0,,,44.0,0.0,,380.0,0.0,305.0,8.283,25.0311,4.9239,50.9725,13.855899999999998,523.0,0.0
17986,Vilopriu,172327,2018,202.0,0.5297029702970297,0.47029702970297027,0.16336633663366337,0.5594059405940595,0.27722772277227725,,,0.0,18.0,18.0,2.9,131.0,,,81.0,0.0,,84.0,,,0.0,5.3409,2.1641,10.2109,2.9273,0.0,0.0
17987,Vimbodí i Poblet,431763,2018,892.0,0.547085201793722,0.452914798206278,0.10201793721973094,0.6031390134529148,0.2948430493273543,,,-14.0,40.0,54.0,35.8,595.0,,,184.0,145.0,,409.0,0.0,335.0,0.0,13.4195,2.0646,45.0814,7.026199999999999,924.0,0.0
17988,Vinaixa,252555,2018,470.0,0.5297872340425532,0.4702127659574468,0.09787234042553192,0.597872340425532,0.30425531914893617,,,-9.0,13.0,22.0,21.3,361.0,,,89.0,81.0,,236.0,,,0.0,9.5782,0.4492,69.2052,5.7933,944.0,0.0
17989,Vinebre,431779,2018,428.0,0.5163551401869159,0.48364485981308414,0.1542056074766355,0.6121495327102804,0.2336448598130841,,,-2.0,18.0,20.0,24.6,302.0,,,54.0,67.0,,199.0,,,0.3125,7.0113,0.6992,61.809,3.6389,581.0,0.0
17990,Vinyols i els Arcs,431785,2018,2056.0,0.5204280155642024,0.4795719844357977,0.16828793774319067,0.669260700389105,0.16245136186770429,,,95.0,240.0,145.0,86.1,1304.0,,2.0,607.0,196.0,,771.0,174.0,507.0,0.0,18.3862,2.4309,12.941,13.2748,2530.0,0.0
17991,Viver i Serrateix,83089,2018,168.0,0.5178571428571429,0.48214285714285715,0.13690476190476192,0.5714285714285714,0.2916666666666667,,,4.0,7.0,3.0,6.3,109.0,,,0.0,0.0,,47.0,,,0.0,1.33,0.1148,49.2924,0.4067,0.0,0.0
17992,Xerta,430521,2018,1170.0,0.488034188034188,0.5119658119658119,0.10598290598290598,0.6102564102564103,0.28376068376068375,,,8.0,64.0,56.0,58.0,781.0,,,114.0,140.0,,460.0,0.0,386.0,0.0,10.8604,1.8153,34.1048,5.052099999999999,562.0,0.0
17993,Abella de la Conca,250019,2019,179.0,0.5363128491620112,0.46368715083798884,0.10614525139664804,0.6536312849162011,0.24022346368715083,,,8.0,14.0,6.0,10.0,112.0,,,28.0,0.0,,62.0,,,0.0,1.6005,0.183,9.077,1.1732,575.0,0.0
17994,Abrera,80018,2019,12489.0,0.5065257426535351,0.4934742573464649,0.18496276723516694,0.6643446232684762,0.1506926094963568,,,37.0,650.0,613.0,518.3,8044.0,17.7,34.0,503.0,269.0,,4450.0,335.0,3887.0,4.07,83.8462,35.9782,6.7438,39.0268,1976.0,0.0
17995,Àger,250024,2019,588.0,0.54421768707483,0.4557823129251701,0.08333333333333333,0.6173469387755102,0.29931972789115646,,,10.0,42.0,32.0,10.2,359.0,,,0.0,0.0,,259.0,,,0.3984,21.3406,7.6347,37.4259,11.5008,2471.0,0.0
17996,Agramunt,250030,2019,5371.0,0.5006516477378514,0.4993483522621486,0.15602308694842673,0.6453174455408677,0.19865946751070565,,,60.0,244.0,184.0,216.9,3669.0,15.1,3.0,0.0,671.0,,2040.0,412.0,1534.0,0.6891,47.5291,12.0783,13.5943,27.1625,2972.0,0.0
17997,Aguilar de Segarra,80023,2019,288.0,0.5381944444444444,0.4618055555555556,0.1875,0.625,0.1875,,,-4.0,9.0,13.0,8.8,159.0,,,0.0,0.0,,163.0,,,0.0,3.979,0.3703,24.58,2.4754,2892.0,0.0
17998,Agullana,170010,2019,831.0,0.49458483754512633,0.5054151624548736,0.15282791817087846,0.6293622141997594,0.21780986762936222,,,30.0,84.0,54.0,28.1,519.0,,,146.0,0.0,,324.0,,,0.0,11.5044,1.8214,41.1428,6.08,2150.0,0.0
17999,Aiguafreda,80142,2019,2504.0,0.48242811501597443,0.5175718849840255,0.1369808306709265,0.639776357827476,0.22324281150159744,,,22.0,161.0,139.0,102.4,1578.0,18.0,,0.0,390.0,,930.0,145.0,713.0,0.0,28.7655,5.2355,23.4321,17.4692,2174.0,0.0
18000,Aiguamúrcia,430017,2019,901.0,0.516093229744728,0.4839067702552719,0.14428412874583796,0.6370699223085461,0.21864594894561598,,,25.0,84.0,59.0,55.5,595.0,,1.0,380.0,119.0,,355.0,,,0.0,56.0739,32.2439,79.5803,16.5468,656.0,0.0
18001,Aiguaviva,170025,2019,756.0,0.5066137566137566,0.4933862433862434,0.19576719576719576,0.6481481481481481,0.15608465608465608,,,11.0,48.0,37.0,16.9,489.0,,,0.0,0.0,,256.0,,,0.0,7.6506,2.2376,10.7247,4.5281,1614.0,0.0
18002,Aitona,250387,2019,2591.0,0.5241219606329602,0.47587803936703976,0.15052103434967193,0.6225395600154381,0.22693940563489,,,-15.0,227.0,242.0,146.3,1483.0,11.5,2.0,129.0,108.0,,832.0,145.0,610.0,0.0,15.4872,0.8934,15.8188,10.4866,1110.0,0.0
18003,Alàs i Cerc,250058,2019,329.0,0.5197568389057751,0.48024316109422494,0.11854103343465046,0.574468085106383,0.3069908814589666,,,-5.0,11.0,16.0,9.3,221.0,,,120.0,47.0,,132.0,,,0.0663,5.2249,0.1535,14.5156,4.3389,316.0,0.0
18004,Albanyà,170031,2019,157.0,0.5095541401273885,0.49044585987261147,0.21656050955414013,0.6305732484076433,0.15286624203821655,,,0.0,18.0,18.0,8.6,97.0,,,37.0,13.0,,49.0,,,0.0,1.7538,0.0,18.5355,1.4628,266.0,0.0
18005,Albatàrrec,250077,2019,2221.0,0.5177847816298965,0.48221521837010356,0.1674921206663665,0.7127420081044574,0.11976587122917605,,,12.0,171.0,159.0,85.9,1473.0,12.6,,0.0,79.0,,816.0,126.0,620.0,0.0,15.6164,2.6719,16.577,9.2628,629.0,0.0
18006,Albesa,250083,2019,1556.0,0.5494858611825193,0.4505141388174807,0.13560411311053985,0.6356041131105399,0.22879177377892032,,,2.0,81.0,79.0,39.8,1066.0,14.3,,0.0,0.0,,639.0,0.0,408.0,0.124,13.4195,1.8131,11.3836,9.6507,303.0,0.0
18007,Albinyana,430022,2019,2438.0,0.5098441345365053,0.49015586546349466,0.14479081214109926,0.6558654634946678,0.19934372436423298,,,47.0,191.0,144.0,182.8,1496.0,13.6,,617.0,254.0,,899.0,0.0,817.0,0.4168,32.4338,8.7854,13.0045,18.2996,605.0,0.0
18008,Albons,170046,2019,776.0,0.5167525773195877,0.4832474226804124,0.14432989690721648,0.6726804123711341,0.18298969072164947,,,1.0,51.0,50.0,25.9,469.0,,,156.0,35.0,,273.0,,,0.0,10.8154,0.9438,29.3893,7.2644,230.0,0.0
18009,Alcanar,430043,2019,9418.0,0.5041410065831387,0.49585899341686135,0.13973242726693566,0.6486515183690805,0.21161605436398387,,,117.0,512.0,395.0,406.3,6941.0,13.0,2.0,2099.0,1180.0,,4084.0,798.0,2950.0,10.6608,175.2012,23.6434,13.8167,100.5768,1779.0,0.0
18010,Alcanó,250100,2019,235.0,0.5063829787234042,0.49361702127659574,0.13191489361702127,0.5872340425531914,0.28085106382978725,,,3.0,6.0,3.0,5.8,142.0,,,28.0,0.0,,89.0,,,0.0,2.2891,0.0865,8.7948,1.9942,190.0,0.0
18011,Alcarràs,250117,2019,9514.0,0.5210216523018709,0.4789783476981291,0.18530586504099222,0.6932940929157032,0.12140004204330461,,,241.0,701.0,460.0,568.3,6064.0,13.0,6.0,0.0,977.0,,3318.0,797.0,2348.0,1.6491,91.9366,20.6652,10.6141,60.3999,2386.0,0.0
18012,Alcoletge,250122,2019,3420.0,0.5190058479532164,0.48099415204678364,0.1763157894736842,0.6944444444444444,0.12923976608187135,,,28.0,245.0,217.0,151.3,2267.0,14.0,13.0,222.0,0.0,,1224.0,172.0,999.0,0.0,45.0468,10.6062,24.7438,25.7255,1559.0,0.0
18013,Alcover,430056,2019,5064.0,0.4934834123222749,0.5065165876777251,0.16864139020537125,0.6526461295418642,0.17871248025276462,,,72.0,255.0,183.0,277.4,3365.0,15.5,4.0,220.0,271.0,,1988.0,436.0,1479.0,0.469,70.9621,23.6912,25.447,32.6169,2010.0,0.0
18014,Aldover,430069,2019,882.0,0.5045351473922902,0.4954648526077097,0.11224489795918367,0.5918367346938775,0.29591836734693877,,,29.0,65.0,36.0,39.7,560.0,,,123.0,64.0,,342.0,,,0.0,4.7314,0.4252,5.1408,4.0653,458.0,0.0
18015,Alella,80039,2019,9801.0,0.4858687888990919,0.5141312111009081,0.1590654014896439,0.6355473931231507,0.2053872053872054,,,166.0,690.0,524.0,250.5,6416.0,27.4,27.0,178.0,370.0,,3324.0,547.0,2537.0,8.1786,101.9475,28.6961,10.4747,57.3197,1403.0,0.0
18016,Alfara de Carles,430081,2019,377.0,0.5278514588859416,0.47214854111405835,0.08753315649867374,0.6127320954907162,0.29973474801061006,,,-5.0,17.0,22.0,21.9,243.0,,,43.0,30.0,,161.0,,,0.0,3.7484,0.536,10.3483,2.8222,582.0,0.0
18017,Alfarràs,250138,2019,2797.0,0.5216303181980694,0.4783696818019306,0.12835180550589917,0.6328208795137648,0.23882731498033608,,,-13.0,112.0,125.0,212.5,1928.0,13.8,,0.0,154.0,,1205.0,158.0,1003.0,0.0,25.1018,2.0228,15.8259,17.793599999999998,2192.0,0.0
18018,Alfés,250143,2019,312.0,0.5192307692307693,0.4807692307692308,0.1282051282051282,0.6057692307692307,0.266025641025641,,,-4.0,13.0,17.0,7.0,213.0,,,41.0,31.0,,124.0,,,1.837,8.3591,1.8073,34.3988,4.3245000000000005,2144.0,0.0
18019,Alforja,430094,2019,1801.0,0.5113825652415325,0.48861743475846753,0.13770127706829538,0.6674069961132704,0.1948917268184342,,,9.0,96.0,87.0,103.6,1211.0,13.8,,309.0,135.0,,707.0,0.0,568.0,0.0,13.8703,2.2981,22.3452,7.1727,974.0,0.0
18020,Algerri,250156,2019,386.0,0.533678756476684,0.46632124352331605,0.07772020725388601,0.5492227979274611,0.37305699481865284,,,22.0,36.0,14.0,14.4,246.0,,,48.0,62.0,,175.0,,,0.1736,5.9223,0.302,10.6018,5.0314,1293.0,0.0
18021,Alguaire,250169,2019,2971.0,0.5257489060922248,0.47425109390777515,0.141029956243689,0.6482665769101312,0.21070346684617974,,,67.0,211.0,144.0,135.2,2036.0,14.3,2.0,0.0,266.0,,1106.0,118.0,916.0,0.0,28.6031,3.2958,21.1315,19.0141,2001.0,0.0
18022,Alins,250175,2019,276.0,0.5217391304347826,0.4782608695652174,0.10869565217391304,0.5833333333333334,0.3079710144927536,,,3.0,9.0,6.0,2.7,182.0,,,122.0,62.0,,117.0,,,0.0,7.9261,0.9542,34.4814,5.6298,31.0,0.0
18023,Alió,430108,2019,439.0,0.47380410022779046,0.5261958997722096,0.1571753986332574,0.6195899772209568,0.22323462414578588,,,19.0,42.0,23.0,19.1,257.0,,,42.0,41.0,,150.0,,,0.0,10.6595,2.1507,51.7075,6.1347000000000005,122.0,0.0
